NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;NAC_SEIS;NOTA_PLINEAL;NOTA_IECONOMICA;NOTA_DISENO;NOTA_METODOS;NOTA_EI_TRES;PROMEDIO_SIETE;CAR_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NOTA_EMPRENDIMIENTO;VECES_EMPRENDIMIENTO;CREDITOS_EMPRENDIMIENTO;NOTA_GRAFOS;VECES_GRAFOS;CREDITOS_GRAFOS;NOTA_CALIDAD_UNO;VECES_CALIDAD_UNO;CREDITOS_CALIDAD_UNO;NOTA_MERCADOTECNIA;VECES_MERCADOTECNIA;CREDITOS_MERCADOTECNIA;NOTA_ERGONOMIA;VECES_ERGONOMIA;CREDITOS_ERGONOMIA;NOTA_HOMBRE;VECES_HOMBRE;CREDITOS_HOMBRE;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO
759;34.86666666666667;36.52941176470588;44.0;38.16666666666666;31.0;41.0;42;38.64705882352941;32.0;37.0;45.0;43.0;44.0;39.47058823529412;8;30.0;42.0;48.0;36.0;42;42.73333333333333;0;15;15;0;8;8;0;2;31.0;1;2;50.0;1;2;47.0;1;2;40.0;1;2;47.0;1;2;41.0;1;1;44.0;1;2;41.0;1;2;3;43.57142857142857
760;35.8;36.47058823529412;43.0;37.86111111111111;33.0;33.0;42;37.05882352941177;32.0;37.0;43.0;45.0;45.0;39.47058823529412;8;36.0;36.0;48.0;37.0;42;41.66666666666666;0;15;15;0;8;8;0;2;32.0;1;2;50.0;1;2;45.0;1;2;37.0;1;2;47.0;1;2;43.0;1;1;42.0;1;2;38.0;1;2;2;39.0
763;29.95;33.38235294117647;41.0;38.0;29.0;33.0;50;35.76470588235294;31.0;31.0;40.0;43.0;37.0;38.91176470588236;8;31.5;31.5;40.0;39.0;45;43.53333333333333;0;15;15;0;8;8;0;2;35.0;1;2;42.0;1;2;45.0;1;2;47.0;1;2;47.0;1;2;41.0;1;1;44.0;1;2;46.0;1;2;2;38.21428571428572
764;27.22435897435897;33.6;0.0;27.40625;20.0;0.0;0;13.45833333333333;19.0;0.0;0.0;14.0;14.5;18.0;1;0.0;0.0;0.0;0.0;0;26.66666666666667;1;3;0;3;2;0;2;1;0.0;0;2;0.0;0;2;27.0;2;2;0.0;0;2;0.0;0;2;26.0;1;1;0.0;0;2;0.0;0;2;0;0.0
765;33.53333333333333;31.17647058823529;50.0;31.61111111111111;31.0;40.0;43;40.29411764705883;42.0;38.0;45.0;34.0;46.0;35.5;8;30.5;35.0;30.5;39.0;32;37.6;1;15;15;0;8;8;0;2;31.0;2;2;44.0;1;2;41.0;1;2;38.0;1;2;38.0;1;2;40.0;1;1;36.0;1;2;34.0;1;2;2;38.35714285714285
766;30.76666666666667;30.0;32.0;35.88888888888889;30.0;31.0;46;36.70588235294117;32.0;37.0;41.0;39.0;37.0;37.41176470588236;8;39.0;33.0;37.0;36.0;42;36.26666666666667;0;15;15;0;8;8;0;2;38.0;1;2;40.0;1;2;40.0;1;2;38.0;1;2;36.0;1;2;34.0;1;1;32.0;1;2;31.0;1;2;2;37.35714285714285
768;37.6;39.1764705882353;46.0;38.55555555555556;36.0;44.0;50;41.05882352941177;43.0;43.0;46.0;40.0;46.0;38.88235294117647;8;37.0;44.0;40.0;35.0;33;41.2;0;15;15;0;8;8;0;2;33.0;1;2;41.0;1;2;44.0;1;2;37.0;1;2;46.0;1;2;40.0;1;1;49.0;1;2;39.0;1;2;3;44.0
771;34.46666666666667;37.11764705882353;43.0;35.97222222222222;29.5;33.0;45;34.5;29.5;40.0;40.0;38.0;45.0;34.47058823529412;8;33.0;28.5;36.0;36.0;41;36.0;0;15;15;0;8;8;0;2;41.0;1;2;42.0;1;2;32.0;1;2;39.0;1;2;30.0;1;2;42.0;1;1;32.0;1;2;33.0;1;2;2;36.71428571428572
772;32.53333333333333;33.35294117647059;40.0;40.94444444444444;35.0;36.0;46;35.23529411764706;30.0;35.0;43.0;43.0;34.0;37.76470588235294;8;33.0;35.0;39.0;37.0;44;42.13333333333333;0;15;15;0;8;8;0;2;40.0;1;2;42.0;1;2;41.0;1;2;45.0;1;2;44.0;1;2;42.0;1;1;38.0;1;2;45.0;1;2;2;39.57142857142857
773;36.13333333333333;37.8235294117647;46.0;38.61111111111111;34.0;41.0;0;41.1764705882353;42.0;46.0;50.0;34.0;49.0;39.47058823529412;8;40.0;34.0;41.0;35.0;43;43.0;0;15;15;0;8;8;0;2;42.0;1;2;46.0;1;2;42.0;1;2;40.0;1;2;46.0;1;2;43.0;1;1;39.0;1;2;46.0;1;2;3;40.71428571428572
774;35.0;32.38235294117647;46.0;35.63888888888889;41.0;33.0;48;35.47058823529412;25.0;37.0;43.0;41.0;36.0;36.11764705882353;8;31.0;37.0;34.0;37.0;44;38.06666666666667;1;15;13;2;8;7;1;2;27.0;2;2;33.0;1;2;44.0;1;2;40.0;1;2;40.0;1;2;41.0;1;1;38.0;1;2;43.0;1;2;2;34.78571428571428
776;37.66666666666666;34.23529411764706;49.0;34.83333333333334;27.5;36.0;50;38.29411764705883;39.0;40.0;47.0;39.0;38.0;38.70588235294117;8;31.0;35.0;40.0;38.0;44;40.86666666666667;0;15;15;0;8;8;0;2;42.0;1;2;42.0;1;2;42.0;1;2;45.0;1;2;39.0;1;2;41.0;1;1;37.0;1;2;39.0;1;2;2;38.28571428571428
777;36.13333333333333;36.94117647058823;34.0;39.0;33.0;38.0;43;41.23529411764706;31.0;46.0;48.0;39.0;43.0;39.64705882352941;8;33.0;41.0;39.0;37.0;47;40.4;0;15;15;0;8;8;0;2;45.0;1;2;39.0;1;2;38.0;1;2;38.0;1;2;45.0;1;2;44.0;1;1;39.0;1;2;37.0;1;2;2;40.0
779;36.26666666666667;37.3235294117647;50.0;36.0;25.5;38.0;50;36.76470588235294;30.0;43.0;50.0;38.0;37.0;39.47058823529412;8;34.0;37.0;41.0;35.0;48;41.46666666666667;0;15;15;0;8;8;0;2;43.0;1;2;44.0;1;2;37.0;1;2;42.0;1;2;46.0;1;2;42.0;1;1;43.0;1;2;35.0;1;2;2;39.0
783;34.66666666666666;34.55882352941177;39.0;39.44444444444444;33.0;34.0;50;38.47058823529412;33.0;40.0;45.0;35.0;44.0;36.70588235294117;8;35.0;30.0;43.0;36.0;43;39.4;0;15;15;0;8;8;0;2;32.0;1;2;36.0;1;2;46.0;1;2;38.0;1;2;47.0;1;2;41.0;1;1;44.0;1;2;32.0;1;2;2;39.64285714285715
785;35.4;33.8235294117647;39.0;36.83333333333334;34.0;39.0;49;39.64705882352941;39.0;42.0;50.0;38.0;31.0;36.88235294117647;8;32.0;38.0;39.0;34.0;45;42.46666666666667;0;15;15;0;8;8;0;2;42.0;1;2;46.0;1;2;46.0;1;2;40.0;1;2;44.0;1;2;41.0;1;1;37.0;1;2;43.0;1;2;2;37.75
789;30.06666666666667;34.29411764705883;40.0;32.80555555555556;31.0;22.66666666666667;0;33.58823529411764;33.0;39.0;41.0;37.0;30.5;35.41176470588236;8;40.0;29.0;43.0;34.0;32;34.8;1;15;13;2;8;7;1;2;21.5;2;2;39.0;1;2;35.0;1;2;36.0;1;2;37.0;1;2;39.0;1;1;37.0;1;2;36.0;1;2;2;34.76190476190476
791;35.73333333333333;38.76470588235294;44.0;37.5;30.0;36.0;35;40.1764705882353;37.0;43.0;50.0;45.0;41.0;38.29411764705883;8;30.0;40.0;37.0;36.0;45;40.86666666666667;0;15;15;0;8;8;0;2;42.0;1;2;41.0;1;2;44.0;1;2;34.0;1;2;39.0;1;2;41.0;1;1;47.0;1;2;39.0;1;2;3;44.64285714285715
793;42.26666666666667;39.64705882352941;45.0;40.94444444444444;39.0;40.0;41;41.58823529411764;38.0;44.0;50.0;42.0;33.0;38.94117647058823;8;40.0;38.0;39.0;34.0;39;40.93333333333333;0;15;15;0;8;8;0;2;33.0;1;2;50.0;1;2;46.0;1;2;35.0;1;2;41.0;1;2;42.0;1;1;42.0;1;2;39.0;1;2;2;39.57142857142857
794;36.8;35.6;0.0;37.5;30.0;0.0;0;37.8;38.0;36.0;0.0;42.0;42.0;35.07692307692308;6;32.0;34.0;38.0;34.0;0;34.0;0;2;2;0;1;1;0;2;34.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
800;40.13333333333333;34.58823529411764;41.0;37.16666666666666;31.0;39.0;49;40.11764705882353;33.0;41.0;42.0;43.0;47.0;35.6764705882353;8;28.5;34.0;39.0;34.0;38;40.46666666666667;0;15;15;0;8;8;0;2;33.0;1;2;41.0;1;2;44.0;1;2;36.0;1;2;43.0;1;2;41.0;1;1;41.0;1;2;45.0;1;2;2;38.42857142857143
811;38.93333333333333;37.88235294117647;38.0;41.16666666666666;33.0;44.0;47;42.11764705882353;44.0;44.0;50.0;41.0;45.0;40.11764705882353;8;37.0;41.0;41.0;39.0;35;45.4;0;15;15;0;8;8;0;2;46.0;1;2;49.0;1;2;47.0;1;2;47.0;1;2;43.0;1;2;43.0;1;1;40.0;1;2;47.0;1;2;3;40.21428571428572
819;39.0;40.23529411764706;42.0;40.83333333333334;33.0;41.0;45;40.58823529411764;40.0;40.0;48.0;46.0;34.0;44.11764705882353;8;43.0;43.0;44.0;41.0;48;44.0;0;15;15;0;8;8;0;2;46.0;1;2;47.0;1;2;43.0;1;2;46.0;1;2;40.0;1;2;42.0;1;1;45.0;1;2;42.0;1;2;2;38.78571428571428
820;38.86666666666667;35.61764705882353;40.0;36.83333333333334;36.0;34.0;47;40.29411764705883;36.0;38.0;44.0;43.0;39.0;37.94117647058823;8;33.0;38.0;47.0;37.0;38;39.73333333333333;0;15;15;0;8;8;0;2;30.0;1;2;40.0;1;2;45.0;1;2;47.0;1;2;37.0;1;2;42.0;1;1;35.0;1;2;43.0;1;2;2;39.07142857142857
826;40.26666666666667;36.85294117647059;39.0;36.55555555555556;31.0;37.0;47;37.29411764705883;31.0;39.0;42.0;35.0;46.0;38.05882352941177;8;30.0;33.0;36.0;37.0;43;40.46666666666667;1;15;15;0;8;8;0;2;32.5;2;2;41.0;1;2;43.0;1;2;47.0;1;2;40.0;1;2;40.0;1;1;34.0;1;2;46.0;1;2;3;40.71428571428572
827;40.73333333333333;36.55882352941177;46.0;36.55555555555556;30.0;41.0;46;42.23529411764706;42.0;42.0;45.0;43.0;46.0;38.64705882352941;8;32.0;30.0;41.0;37.0;46;44.8;0;15;15;0;8;8;0;2;44.0;1;2;45.0;1;2;46.0;1;2;49.0;1;2;42.0;1;2;42.0;1;1;47.0;1;2;42.0;1;2;3;42.5
834;36.2;31.05882352941176;47.0;32.90625;27.5;31.0;0;36.23529411764706;31.0;30.0;46.5;38.0;39.0;38.64705882352941;8;30.0;33.0;40.0;38.0;43;38.4;0;15;15;0;8;8;0;2;37.0;1;2;40.0;1;2;45.0;1;2;35.0;1;2;41.0;1;2;42.0;1;1;35.0;1;2;34.0;1;2;3;40.71428571428572
839;36.46666666666667;34.8235294117647;46.0;39.27777777777778;30.0;40.0;0;37.47058823529412;33.0;33.0;43.0;46.0;45.0;37.94117647058823;8;40.0;44.0;40.0;37.0;21;40.46666666666667;1;15;13;2;8;7;1;2;22.5;2;2;39.0;1;2;44.0;1;2;45.0;1;2;44.0;1;2;40.0;1;1;43.0;1;2;46.0;1;2;3;44.21428571428572
851;37.03333333333333;34.94117647058823;42.0;40.38888888888889;32.0;31.5;47;37.64705882352941;35.0;38.0;46.0;40.0;35.0;38.70588235294117;8;39.0;39.0;34.0;34.0;42;41.6;0;15;15;0;8;8;0;2;44.0;1;2;41.0;1;2;39.0;1;2;41.0;1;2;42.0;1;2;42.0;1;1;40.0;1;2;44.0;1;2;2;38.78571428571428
854;40.8;38.52941176470588;43.0;36.55555555555556;34.0;45.0;44;39.23529411764706;32.0;45.0;45.0;41.0;48.0;41.05882352941177;8;38.0;43.0;46.0;38.0;41;44.46666666666667;0;15;15;0;8;8;0;2;41.0;1;2;42.0;1;2;46.0;1;2;50.0;1;2;45.0;1;2;43.0;1;1;45.0;1;2;43.0;1;2;3;41.64285714285715
860;36.66666666666666;38.23529411764706;42.0;37.38888888888889;31.0;40.0;44;40.94117647058823;36.0;41.0;47.0;44.0;48.0;42.05882352941177;8;39.0;37.0;47.0;40.0;48;44.2;0;15;15;0;8;8;0;2;43.0;1;2;46.0;1;2;47.0;1;2;48.0;1;2;48.0;1;2;43.0;1;1;39.0;1;2;39.0;1;2;3;42.92857142857143
868;37.6;38.8235294117647;45.0;35.83333333333334;35.0;37.0;46;43.11764705882353;39.0;43.0;47.0;46.0;48.0;39.23529411764706;8;31.0;37.0;43.0;38.0;47;44.2;0;15;15;0;8;8;0;2;40.0;1;2;46.0;1;2;47.0;1;2;48.0;1;2;44.0;1;2;43.0;1;1;43.0;1;2;42.0;1;2;3;42.21428571428572
876;38.2;37.3235294117647;49.0;41.27777777777778;41.0;37.0;46;41.64705882352941;39.0;43.0;45.0;48.0;39.0;40.58823529411764;8;36.0;37.0;41.0;41.0;47;46.93333333333333;0;15;15;0;8;8;0;2;44.0;1;2;50.0;1;2;48.0;1;2;48.0;1;2;44.0;1;2;42.0;1;1;47.0;1;2;50.0;1;2;3;43.07142857142857
881;38.73333333333333;40.29411764705883;45.0;38.22222222222222;32.0;47.0;0;42.88235294117647;40.0;46.0;47.0;43.0;50.0;41.58823529411764;8;35.0;45.0;43.0;39.0;45;45.6;0;15;15;0;8;8;0;2;45.0;1;2;47.0;1;2;45.0;1;2;49.0;1;2;47.0;1;2;44.0;1;1;42.0;1;2;45.0;1;2;3;43.21428571428572
885;33.76666666666667;36.8235294117647;32.0;42.77777777777778;50.0;30.0;48;37.52941176470588;34.0;38.0;45.0;39.0;41.0;40.88235294117647;8;35.0;47.0;41.0;36.0;47;38.06666666666667;0;15;15;0;8;8;0;2;40.0;1;2;40.0;1;2;45.0;1;2;41.0;1;2;30.0;1;2;43.0;1;1;33.0;1;2;35.0;1;2;3;41.14285714285715
887;35.4;39.88235294117647;46.0;38.38888888888889;30.0;42.0;47;43.23529411764706;38.0;46.0;47.0;39.0;50.0;39.52941176470588;8;33.0;39.0;47.0;35.0;41;46.33333333333334;1;15;15;0;8;8;0;2;47.0;2;2;45.0;1;2;47.0;1;2;50.0;1;2;44.0;1;2;43.0;1;1;46.0;1;2;47.0;1;2;3;44.21428571428572
890;32.6;34.79411764705883;42.0;35.83333333333334;29.0;32.0;0;38.0;32.0;40.0;40.0;40.0;45.0;39.1764705882353;8;32.0;38.0;46.0;39.0;45;41.8;1;15;15;0;8;8;0;2;32.0;2;2;44.0;1;2;42.0;1;2;44.0;1;2;44.0;1;2;41.0;1;1;43.0;1;2;44.0;1;2;3;41.71428571428572
891;32.73333333333333;33.97058823529412;36.0;36.38888888888889;32.0;33.0;37;34.76470588235294;33.0;36.0;44.0;32.0;38.0;36.0;8;32.0;30.0;39.0;39.0;31;37.11111111111111;1;15;13;2;8;7;1;2;18.33333333333333;3;2;37.0;1;2;44.0;1;2;39.0;1;2;43.0;1;2;42.0;1;1;32.0;1;2;44.0;1;2;2;34.92857142857143
894;34.33333333333334;35.58823529411764;44.0;35.72222222222222;28.66666666666667;36.0;47;36.29411764705883;32.0;36.0;38.0;45.0;41.0;36.79411764705883;8;28.5;39.0;44.0;37.0;41;39.73333333333333;0;15;15;0;8;8;0;2;37.0;1;2;35.0;1;2;44.0;1;2;43.0;1;2;47.0;1;2;36.0;1;1;41.0;1;2;33.0;1;2;2;38.85714285714285
896;31.33333333333333;35.8235294117647;41.0;37.69444444444444;30.0;34.0;0;35.0;0.0;0.0;37.0;33.0;39.0;29.33333333333333;5;0.0;16.0;0.0;0.0;30;2.0;0;1;0;1;1;0;1;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;2.0;1;1;0.0;0;2;0.0;0;2;1;22.66666666666667
902;32.84615384615385;28.58888888888889;0.0;31.26041666666667;26.0;0.0;0;32.3;0.0;0.0;34.0;45.0;31.0;40.0;1;0.0;0.0;0.0;0.0;40;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0;0.0
903;32.8;34.35294117647059;38.0;40.05555555555556;30.0;37.0;50;37.05882352941177;36.0;35.0;43.0;43.0;45.0;36.58823529411764;8;32.0;39.0;41.0;34.0;40;40.6;0;15;15;0;8;8;0;2;43.0;1;2;38.0;1;2;42.0;1;2;43.0;1;2;44.0;1;2;41.0;1;1;40.0;1;2;34.0;1;2;2;38.28571428571428
911;39.26666666666667;37.52941176470588;47.0;38.63888888888889;29.5;37.0;49;40.0;32.0;43.0;49.0;45.0;45.0;41.3235294117647;8;33.5;45.0;43.0;38.0;43;43.73333333333333;0;15;15;0;8;8;0;2;46.0;1;2;44.0;1;2;41.0;1;2;48.0;1;2;35.0;1;2;38.0;1;1;48.0;1;2;47.0;1;2;3;44.0
912;36.73333333333333;40.41176470588236;39.0;38.16666666666666;31.0;31.0;49;40.41176470588236;33.0;41.0;41.0;47.0;44.0;36.35294117647059;8;34.0;34.0;37.0;39.0;36;41.46666666666667;0;15;15;0;8;8;0;2;42.0;1;2;45.0;1;2;45.0;1;2;39.0;1;2;40.0;1;2;40.0;1;1;39.0;1;2;41.0;1;2;3;42.78571428571428
919;38.2;40.94117647058823;45.0;39.0;38.0;31.0;48;38.76470588235294;38.0;37.0;46.0;38.0;45.0;41.05882352941177;8;42.0;39.0;44.0;37.0;40;44.2;0;15;15;0;8;8;0;2;45.0;1;2;49.0;1;2;47.0;1;2;43.0;1;2;45.0;1;2;43.0;1;1;42.0;1;2;39.0;1;2;4;45.57142857142857
922;39.4;39.94117647058823;41.0;42.11111111111111;39.0;47.0;46;44.35294117647059;40.0;43.0;45.0;45.0;45.0;43.35294117647059;8;40.0;46.0;43.0;40.0;50;45.06666666666667;0;15;15;0;8;8;0;2;44.0;1;2;46.0;1;2;44.0;1;2;45.0;1;2;41.0;1;2;44.0;1;1;50.0;1;2;46.0;1;2;3;44.14285714285715
927;33.8;36.11764705882353;41.0;38.5;32.0;39.0;0;35.0;36.0;28.5;43.0;38.0;34.0;34.35294117647059;8;33.0;25.5;35.0;34.0;35;37.93333333333333;1;15;15;0;8;8;0;2;32.0;1;2;33.0;2;2;35.0;1;2;43.0;1;2;38.0;1;2;41.0;1;1;45.0;1;2;38.0;1;2;2;39.0
929;33.33333333333334;30.11764705882353;40.0;38.16666666666666;38.0;34.0;43;35.11764705882353;30.0;43.0;50.0;30.0;31.0;35.47058823529412;8;36.0;31.0;31.0;38.0;42;38.53333333333333;0;15;15;0;8;8;0;2;32.0;1;2;42.0;1;2;38.0;1;2;41.0;1;2;41.0;1;2;40.0;1;1;41.0;1;2;34.0;1;2;2;38.85714285714285
934;37.0;39.76470588235294;41.0;37.27777777777778;30.0;47.0;50;39.05882352941177;32.0;40.0;45.0;37.0;45.0;38.70588235294117;8;34.0;32.0;42.0;39.0;42;43.86666666666667;0;15;15;0;8;8;0;2;44.0;1;2;47.0;1;2;45.0;1;2;46.0;1;2;43.0;1;2;38.0;1;1;43.0;1;2;42.0;1;2;3;44.0
935;38.3;39.29411764705883;40.0;43.22222222222222;35.0;44.0;48;40.1764705882353;36.0;41.0;50.0;46.0;36.0;38.35294117647059;8;32.0;41.0;40.0;35.0;44;43.26666666666667;0;15;15;0;8;8;0;2;37.0;1;2;47.0;1;2;46.0;1;2;43.0;1;2;41.0;1;2;43.0;1;1;40.0;1;2;49.0;1;2;3;42.92857142857143
940;30.04444444444444;31.20588235294118;30.0;37.05555555555556;30.0;32.0;48;33.11764705882353;33.0;39.0;40.0;31.0;36.0;32.64705882352941;8;21.0;30.0;41.0;34.0;35;37.4;1;15;15;0;8;8;0;2;34.0;1;2;31.5;2;2;39.0;1;2;35.0;1;2;45.0;1;2;40.0;1;1;42.0;1;2;34.0;1;2;2;36.57142857142857
941;32.21111111111112;34.0;40.0;39.72222222222222;43.0;37.0;49;37.11764705882353;34.0;34.0;47.0;46.0;45.0;36.20588235294117;8;29.5;38.0;34.0;36.0;45;42.13333333333333;0;15;15;0;8;8;0;2;44.0;1;2;46.0;1;2;40.0;1;2;41.0;1;2;43.0;1;2;40.0;1;1;42.0;1;2;40.0;1;2;2;38.28571428571428
944;31.93333333333333;31.85294117647059;45.0;39.33333333333334;34.0;34.0;48;37.5;34.0;38.0;39.0;49.0;48.0;35.47058823529412;8;31.0;38.0;38.0;30.0;38;39.86666666666667;0;15;15;0;8;8;0;2;36.0;1;2;42.0;1;2;44.0;1;2;44.0;1;2;41.0;1;2;36.0;1;1;43.0;1;2;31.0;1;2;2;37.78571428571428
946;34.4;32.11764705882353;34.0;34.63888888888889;28.5;37.0;0;36.1764705882353;33.0;38.0;44.0;46.0;34.0;36.64705882352941;8;30.0;33.0;39.0;41.0;38;40.4;1;15;13;2;8;7;1;2;44.0;1;2;28.0;2;2;41.0;1;2;42.0;1;2;41.0;1;2;44.0;1;1;42.0;1;2;43.0;1;2;2;36.39285714285715
948;41.6;39.29411764705883;39.0;35.38888888888889;38.0;36.0;48;40.64705882352941;38.0;33.0;48.0;37.0;44.0;40.41176470588236;8;30.0;41.0;41.0;37.0;47;40.86666666666667;0;15;15;0;8;8;0;2;38.0;1;2;39.0;1;2;42.0;1;2;47.0;1;2;42.0;1;2;43.0;1;1;32.0;1;2;45.0;1;2;3;43.28571428571428
951;34.76666666666667;37.35294117647059;46.0;39.72222222222222;33.0;37.0;48;40.35294117647059;41.0;40.0;45.0;50.0;36.0;43.58823529411764;8;42.0;45.0;39.0;38.0;50;44.0;0;15;15;0;8;8;0;2;36.0;1;2;46.0;1;2;47.0;1;2;46.0;1;2;45.0;1;2;44.0;1;1;46.0;1;2;42.0;1;2;3;44.35714285714285
954;34.56666666666667;33.58823529411764;37.0;37.88888888888889;31.0;30.0;40;35.29411764705883;38.0;30.0;43.0;42.0;31.0;39.94117647058823;8;30.0;39.0;43.0;37.0;48;39.06666666666667;0;15;15;0;8;8;0;2;34.0;1;2;38.0;1;2;33.0;1;2;42.0;1;2;41.0;1;2;42.0;1;1;41.0;1;2;43.0;1;2;2;37.96428571428572
955;37.66666666666666;38.8235294117647;46.0;40.16666666666666;32.0;36.0;44;38.94117647058823;33.0;37.0;46.0;40.0;48.0;41.41176470588236;8;36.0;39.0;38.0;41.0;43;42.8;0;15;15;0;8;8;0;2;44.0;1;2;46.0;1;2;44.0;1;2;43.0;1;2;42.0;1;2;42.0;1;1;43.0;1;2;38.0;1;2;3;40.14285714285715
956;35.83333333333334;33.1764705882353;26.0;37.44444444444444;31.0;33.0;39;35.35294117647059;30.0;34.0;46.0;43.0;44.0;32.70588235294117;8;28.33333333333333;26.0;39.0;33.0;36;34.86666666666667;3;15;13;2;8;7;1;2;18.0;2;2;35.0;2;2;33.0;1;2;37.0;1;2;39.0;1;2;41.0;1;1;46.0;1;2;33.0;2;2;2;35.0
958;36.96666666666667;35.47058823529412;35.0;30.90625;27.33333333333333;30.0;0;33.94117647058823;30.0;36.0;39.5;41.0;41.0;33.23529411764706;8;19.0;35.0;39.0;36.0;30;35.66666666666666;0;15;15;0;8;8;0;2;35.0;1;2;36.0;1;2;38.0;1;2;33.0;1;2;33.0;1;2;35.0;1;1;41.0;1;2;34.0;1;2;2;34.71428571428572
962;35.23333333333333;36.47058823529412;43.0;41.5;31.0;43.0;45;39.0;35.0;38.0;47.0;44.0;50.0;41.0;8;37.0;35.0;41.0;38.0;44;45.46666666666667;0;15;15;0;8;8;0;2;41.0;1;2;47.0;1;2;50.0;1;2;48.0;1;2;41.0;1;2;48.0;1;1;45.0;1;2;45.0;1;2;3;41.57142857142857
963;34.86666666666667;36.94117647058823;31.0;41.33333333333334;30.0;43.0;36;35.76470588235294;35.0;33.0;34.0;41.0;32.0;36.8235294117647;8;32.0;30.0;35.0;37.0;44;37.26666666666667;1;15;13;2;8;7;1;2;18.0;2;2;46.0;1;2;42.0;1;2;40.0;1;2;42.0;1;2;41.0;1;1;41.0;1;2;30.0;1;2;2;39.71428571428572
964;36.93333333333333;37.52941176470588;45.0;37.33333333333334;33.0;41.0;35;40.23529411764706;35.0;35.0;48.0;47.0;45.0;38.88235294117647;8;30.0;39.0;37.0;39.0;45;43.33333333333334;0;15;15;0;8;8;0;2;33.0;1;2;46.0;1;2;46.0;1;2;47.0;1;2;42.0;1;2;42.0;1;1;50.0;1;2;40.0;1;2;3;42.28571428571428
966;35.03333333333333;39.41176470588236;35.0;41.22222222222222;44.0;40.0;36;35.94117647058823;37.0;33.0;44.0;33.0;42.0;38.29411764705883;8;35.0;38.0;44.0;37.0;44;40.66666666666666;0;15;15;0;8;8;0;2;38.0;1;2;45.0;1;2;36.0;1;2;37.0;1;2;43.0;1;2;42.0;1;1;42.0;1;2;43.0;1;2;2;33.17857142857143
969;35.1;37.0;46.0;42.44444444444444;33.0;37.0;49;36.02941176470588;31.5;37.0;44.0;39.0;40.0;38.20588235294117;8;30.5;34.0;39.0;38.0;39;43.06666666666667;0;15;15;0;8;8;0;2;41.0;1;2;40.0;1;2;43.0;1;2;43.0;1;2;43.0;1;2;36.0;1;1;50.0;1;2;45.0;1;2;2;36.28571428571428
970;32.73076923076923;28.6;0.0;34.3125;32.0;27.0;0;31.28571428571428;0.0;39.0;35.0;20.0;41.0;28.9;5;20.0;36.0;0.0;0.0;38;38.5;0;4;4;0;2;2;0;2;0.0;0;2;38.0;1;2;0.0;0;2;39.0;1;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;2;2;36.0
973;34.93333333333333;38.88235294117647;45.0;43.44444444444444;37.0;34.0;43;41.05882352941177;42.0;38.0;46.0;46.0;50.0;40.94117647058823;8;39.0;41.0;43.0;39.0;43;42.13333333333333;1;15;15;0;8;8;0;2;43.0;1;2;46.0;1;2;42.0;1;2;45.0;1;2;35.0;2;2;42.0;1;1;45.0;1;2;39.0;1;2;3;41.57142857142857
976;35.73333333333333;33.38235294117647;40.0;39.44444444444444;30.0;37.0;45;37.6764705882353;33.5;35.0;47.0;30.0;43.0;39.11764705882353;8;36.0;33.0;46.0;38.0;43;42.0;0;15;15;0;8;8;0;2;44.0;1;2;40.0;1;2;40.0;1;2;41.0;1;2;41.0;1;2;44.0;1;1;42.0;1;2;45.0;1;2;2;39.71428571428572
978;32.51111111111111;33.61764705882353;40.0;38.38888888888889;31.0;41.0;0;34.88235294117647;30.0;39.0;45.0;38.0;38.0;35.5;8;31.5;30.0;36.0;38.0;45;40.33333333333334;1;15;13;2;8;7;1;2;44.0;1;2;29.5;2;2;42.0;1;2;45.0;1;2;40.0;1;2;40.0;1;1;40.0;1;2;42.0;1;2;2;36.35714285714285
984;36.0;37.47058823529412;48.0;39.94444444444444;40.0;41.0;50;41.58823529411764;38.0;46.0;48.0;39.0;46.0;41.70588235294117;8;42.0;41.0;46.0;36.0;45;44.33333333333334;0;15;15;0;8;8;0;2;38.0;1;2;46.0;1;2;48.0;1;2;48.0;1;2;45.0;1;2;43.0;1;1;42.0;1;2;44.0;1;2;3;41.60714285714285
