EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_HIST;LITERATURA_ICFES;NOTA_INT;VECES_TOP;NCA_UNO;IDIOMA_ICFES;NAP_UNO;VECES_HIST;NOTA_EYB;NOTA_DIF;BIOLOGIA_ICFES;NCP_UNO;NOTA_DITO;NAA_DOS;NCA_DOS;CAR_DOS;NOTA_SEM;VECES_PROGB;VECES_INT;CON_MAT_ICFES;VECES_ALGEBRA;NAC_DOS;NAA_UNO;NAP_DOS;NOTA_ALGEBRA;NOTA_CD&C;NCP_DOS;NOTA_ASES;NCC_DOS;VECES_FIS_UNO;NOTA_TEXTOS;QUIMICA_ICFES;FILOSOFIA_ICFES;VECES_ASES;GENERO;VECES_EYB;CREDITOS_ASES;CREDITOS_EYB;CREDITOS_FIS_UNO;CREDITOS_PROGB;CREDITOS_TOP;PROMEDIO_DOS;PROMEDIO_UNO;CREDITOS_INT;RENDIMIENTO_TRES;PROMEDIO_TRES
2;40;35;40;40;58.84;30;1;15.0;0.0;0;1;35;30;54.77;0.0;40;6;17.0;2;45;2;1;64.16;3;6;7;0;40;45;0.0;30;17.0;2;45;54.3;53.59;1;1;1;3;2;3;3;3;35.0;38.666666666666664;3;2.0;34.72222222222222
2;40;50;35;40;66.94;30;1;15.0;64.23;0;1;40;35;58.09;0.0;40;6;17.0;0;40;1;1;53.2;1;6;7;0;30;40;0.0;40;17.0;1;40;54.01;38.35;1;0;1;3;2;3;3;3;39.11764705882353;36.666666666666664;3;2.0;35.666666666666664
2;30;32;30;45;48.26;31;1;15.0;53.32;0;1;39;40;55.09;0.0;30;6;17.0;2;40;3;2;58.94;2;6;7;0;35;35;0.0;30;17.0;1;35;54.59;51.14;1;0;1;3;2;3;3;3;31.58823529411765;37.333333333333336;3;2.0;32.8
2;30;40;35;40;50.37;30;1;15.0;61.22;0;1;35;30;53.07;0.0;35;6;17.0;1;40;1;1;56.43;1;6;7;0;35;35;0.0;30;17.0;2;40;54.59;48.86;1;1;1;3;2;3;3;3;33.23529411764706;35.333333333333336;3;2.0;37.888888888888886
2;35;45;30;40;50.37;30;1;15.0;58.06;0;1;30;45;52.77;0.0;40;6;17.0;2;40;1;3;51.6;1;6;7;0;35;45;0.0;35;17.0;2;40;62.0;53.59;1;0;1;3;2;3;3;3;34.411764705882355;40.666666666666664;3;2.0;35.5
2;35;30;39;40;48.26;38;1;15.0;53.32;0;1;40;35;51.06;0.0;30;6;17.0;2;40;2;2;58.94;3;6;7;0;45;30;0.0;36;17.0;1;40;52.83;48.86;1;0;1;3;2;3;3;3;36.11764705882353;37.666666666666664;3;2.0;33.27777777777778
1;30;35;31;35;56.7;19;1;15.0;45.94;0;1;30;30;44.68;0.0;30;4;11.0;4;40;3;4;61.49;2;6;7;2;35;35;6.0;9;17.0;3;40;56.08;39.79;2;0;1;3;2;3;3;3;25.41176470588235;34.0;3;1.0;28.5
2;40;30;40;40;54.54;35;1;15.0;65.1;0;1;35;40;55.09;0.0;40;6;17.0;1;45;1;1;56.43;1;6;7;0;35;45;0.0;30;17.0;2;40;54.59;46.59;1;0;1;3;2;3;3;3;35.0;39.666666666666664;3;2.0;36.05555555555556
2;30;30;34;40;55.25;32;1;15.0;65.86;0;1;35;30;53.95;0.0;30;6;17.0;2;40;1;4;75.27;1;6;7;0;45;30;0.0;38;17.0;1;35;47.22;43.59;1;1;2;3;2;3;3;3;33.05882352941177;35.666666666666664;3;2.0;35.94444444444444
2;40;40;30;40;56.64;35;1;15.0;67.51;0;1;40;40;55.09;0.0;40;6;17.0;0;45;1;1;56.43;1;6;7;0;45;50;0.0;45;17.0;1;40;60.27;46.59;1;0;1;3;2;3;3;3;38.23529411764706;42.0;3;2.0;38.55555555555556
2;40;35;35;40;60.24;30;1;15.0;54.64;0;1;35;30;57.49;0.0;45;6;17.0;1;40;1;1;70.23;1;6;7;0;30;50;0.0;35;17.0;2;40;53.59;54.89;1;1;1;3;2;3;3;3;35.0;36.666666666666664;3;2.0;34.111111111111114
2;30;50;30;30;54.6;30;1;15.0;37.51;0;1;35;30;66.19;0.0;45;6;17.0;1;40;2;1;61.49;2;6;7;0;40;40;0.0;42;17.0;1;40;57.93;37.24;1;0;1;3;2;3;3;3;36.23529411764706;36.666666666666664;3;2.0;39.5
1;30;10;15;40;50.37;15;1;15.0;39.05;0;1;30;30;47.0;0.0;40;3;8.0;3;30;2;3;73.76;2;6;7;3;30;40;9.0;32;17.0;4;35;52.83;41.95;1;0;1;3;2;3;3;3;21.529411764705884;34.0;3;1.0;22.75
2;30;35;30;45;58.76;35;1;15.0;43.48;0;1;40;35;51.94;0.0;40;6;17.0;0;45;1;1;56.71;1;6;7;0;30;45;0.0;35;17.0;1;50;55.57;53.92;1;1;1;3;2;3;3;3;33.8235294117647;39.333333333333336;3;2.0;36.166666666666664
2;40;50;40;40;61.07;30;1;15.0;47.17;0;1;35;30;44.68;0.0;40;6;17.0;0;40;1;1;51.6;1;6;7;0;30;50;0.0;45;17.0;1;45;59.89;46.77;1;1;1;3;2;3;3;3;40.294117647058826;36.666666666666664;3;2.0;39.94444444444444
2;35;50;30;45;50.37;30;1;15.0;54.9;0;1;35;30;54.77;0.0;30;6;17.0;2;40;2;1;70.11;1;6;7;0;30;45;0.0;35;17.0;1;40;56.08;51.28;2;0;1;3;2;3;3;3;35.88235294117647;35.0;3;2.0;37.5
2;33;35;39;40;58.8;30;1;15.0;54.9;0;1;37;35;46.76;0.0;35;6;17.0;3;40;1;3;64.16;3;6;7;0;30;35;0.0;32;17.0;4;35;49.12;55.96;1;1;2;3;2;3;3;3;34.1764705882353;35.0;3;2.0;31.0
2;35;35;30;45;55.4;35;1;15.0;54.64;0;1;35;35;52.41;0.0;40;6;17.0;0;40;1;1;70.62;1;6;7;0;30;45;0.0;35;17.0;1;40;61.37;47.29;1;1;1;3;2;3;3;3;34.11764705882353;37.666666666666664;3;2.0;34.888888888888886
1;34;30;0;40;39.08;5;1;15.0;65.1;0;1;30;34;55.09;0.0;35;3;8.0;1;40;1;1;58.94;5;6;7;3;33;35;9.0;5;17.0;1;35;56.4;61.03;2;1;1;3;2;3;3;3;16.58823529411765;35.333333333333336;3;1.0;16.714285714285715
2;30;35;31;40;61.07;30;1;15.0;65.1;0;1;35;30;48.79;0.0;40;6;17.0;3;40;2;3;49.14;3;6;7;0;30;45;0.0;37;17.0;2;35;57.93;51.28;1;1;1;3;2;3;3;3;32.88235294117647;35.0;3;2.0;34.0
2;30;35;30;45;63.4;30;1;15.0;72.32;0;1;40;30;53.07;0.0;40;6;17.0;1;45;2;1;61.53;2;6;7;0;30;50;0.0;30;17.0;1;40;54.59;46.59;1;1;1;3;2;3;3;3;32.05882352941177;37.0;3;2.0;35.833333333333336
2;30;36;31;40;58.84;31;1;15.0;61.22;0;1;35;30;55.09;0.0;30;6;17.0;2;40;1;4;58.94;2;6;7;0;35;35;0.0;30;17.0;3;35;60.27;51.14;1;0;1;3;2;3;3;3;32.0;34.0;3;2.0;34.833333333333336
2;43;30;33;35;61.03;31;2;15.0;35.81;0;1;33;30;44.9;0.0;30;6;17.0;3;45;2;1;51.49;5;6;7;0;30;30;0.0;38;17.0;1;40;45.83;48.86;2;0;1;3;2;3;3;3;34.76470588235294;33.0;3;2.0;35.77777777777778
2;35;35;30;45;52.45;30;1;15.0;45.94;0;1;35;30;42.7;0.0;40;6;17.0;2;45;2;1;51.49;1;6;7;0;30;50;0.0;35;17.0;2;40;47.62;48.86;1;0;1;3;2;3;3;3;33.23529411764706;37.0;3;2.0;37.27777777777778
2;30;35;30;40;50.37;30;1;15.0;45.94;0;1;37;30;52.77;0.0;40;6;17.0;3;45;2;2;58.94;2;6;7;0;30;45;0.0;30;17.0;2;45;50.85;53.59;1;1;1;3;2;3;3;3;31.705882352941178;36.666666666666664;3;2.0;39.666666666666664
2;30;30;36;45;52.54;31;2;15.0;61.22;0;1;35;30;46.76;0.0;30;6;17.0;2;45;1;1;58.94;3;6;7;0;40;40;0.0;30;17.0;1;45;57.93;55.96;2;1;1;3;2;3;3;3;31.823529411764707;37.666666666666664;3;2.0;38.0
2;30;40;35;40;50.47;35;1;15.0;54.9;0;1;40;30;53.07;0.0;40;6;17.0;1;45;2;1;58.94;1;6;7;0;30;50;0.0;35;17.0;1;45;67.52;58.36;1;1;1;3;2;3;3;3;35.588235294117645;37.0;3;2.0;37.388888888888886
2;30;45;40;40;58.8;30;1;15.0;52.09;0;1;45;30;53.07;0.0;35;6;17.0;1;50;1;1;56.43;2;6;7;0;35;45;0.0;30;17.0;2;40;52.83;58.36;1;0;1;3;2;3;3;3;36.1764705882353;36.666666666666664;3;2.0;38.77777777777778
2;30;35;35;35;61.07;32;1;15.0;65.1;0;1;35;30;54.77;0.0;40;6;17.0;1;40;1;2;56.46;2;6;7;0;30;30;0.0;30;17.0;1;45;52.57;42.19;1;0;1;3;2;3;3;3;32.705882352941174;34.666666666666664;3;2.0;33.388888888888886
2;40;30;30;50;54.6;30;1;15.0;44.71;0;1;40;30;46.76;0.0;45;6;17.0;2;50;1;2;61.49;1;6;7;0;30;40;0.0;30;17.0;2;50;52.57;42.19;1;1;1;3;2;3;3;3;32.94117647058823;39.333333333333336;3;2.0;35.388888888888886
2;30;30;35;40;46.23;30;2;15.0;47.17;0;1;35;30;51.06;0.0;35;6;17.0;2;50;2;1;61.53;1;6;7;0;30;40;0.0;30;17.0;1;35;51.1;46.59;1;0;1;3;2;3;3;3;31.470588235294116;34.666666666666664;3;2.0;32.27777777777778
2;42;35;30;35;54.54;40;3;15.0;47.17;0;1;35;30;49.05;0.0;40;6;17.0;4;45;2;3;58.94;1;6;7;0;30;45;0.0;30;17.0;1;45;52.83;51.14;2;0;1;3;2;3;3;3;35.35294117647059;36.0;3;2.0;34.0
2;30;35;30;40;54.54;30;1;15.0;62.69;0;1;40;30;57.16;0.0;35;6;17.0;1;45;1;2;64.24;1;6;7;0;30;35;0.0;35;17.0;1;40;64.8;53.46;1;1;1;3;2;3;3;3;32.94117647058823;34.666666666666664;3;2.0;35.5
2;30;40;40;35;50.37;35;1;15.0;49.63;0;1;35;40;42.51;0.0;40;6;17.0;2;45;1;2;67.01;1;6;7;0;30;30;0.0;30;17.0;2;40;67.0;46.77;1;0;1;3;2;3;3;3;35.0;37.0;3;2.0;35.05555555555556
2;35;35;40;40;54.6;30;1;15.0;53.32;0;1;40;30;53.07;0.0;35;6;17.0;2;50;1;2;58.94;1;6;7;0;40;40;0.0;30;17.0;2;45;54.59;55.86;1;1;1;3;2;3;3;3;34.705882352941174;38.0;3;2.0;35.05555555555556
2;35;45;21;40;55.21;16;2;15.0;49.6;0;1;40;30;65.51;0.0;40;4;11.0;3;40;1;3;53.42;3;6;7;2;45;45;6.0;37;17.0;3;45;65.03;53.94;1;0;1;3;2;3;3;3;31.88235294117647;39.333333333333336;3;1.0;21.625
2;30;40;30;40;48.26;30;1;15.0;50.86;0;1;35;30;51.06;0.0;35;6;17.0;1;45;1;2;67.13;1;6;7;0;30;40;0.0;30;17.0;1;45;49.37;34.19;1;0;1;3;2;3;3;3;32.35294117647059;35.666666666666664;3;2.0;36.5
2;35;35;35;40;52.97;30;1;15.0;55.84;0;1;35;35;62.36;0.0;35;6;17.0;1;50;1;2;49.84;1;6;7;0;30;45;0.0;30;17.0;1;40;53.84;49.38;1;1;1;3;2;3;3;3;33.23529411764706;37.0;3;2.0;34.666666666666664
1;30;29;30;40;54.6;10;1;15.0;50.86;0;1;35;30;51.06;0.0;30;3;8.0;4;45;3;3;56.43;4;6;7;3;30;45;9.0;5;17.0;2;35;52.83;55.86;2;0;1;3;2;3;3;3;22.470588235294116;34.0;3;1.0;22.4
2;30;40;35;45;39.08;30;1;15.0;61.22;0;1;40;30;51.06;0.0;40;6;17.0;0;45;1;1;53.95;1;6;7;0;35;40;0.0;35;17.0;1;45;58.28;46.59;1;0;1;3;2;3;3;3;34.705882352941174;38.0;3;2.0;31.333333333333332
2;30;44;36;40;58.8;30;1;15.0;48.4;0;1;35;35;42.7;0.0;35;6;17.0;1;50;1;2;64.24;2;6;7;0;30;35;0.0;38;17.0;1;40;60.27;48.86;1;0;1;3;2;3;3;3;35.529411764705884;36.333333333333336;3;2.0;34.166666666666664
2;35;45;42;45;60.56;30;1;15.0;52.09;0;1;40;30;62.35;0.0;35;6;17.0;3;50;1;2;58.89;1;6;7;0;30;40;0.0;35;17.0;2;45;67.93;39.64;2;1;1;3;2;3;3;3;37.705882352941174;36.666666666666664;3;2.0;36.05555555555556
2;30;32;33;40;54.6;31;1;15.0;50.86;0;1;35;30;44.68;0.0;40;6;17.0;2;45;1;3;61.49;3;6;7;0;35;35;0.0;30;17.0;1;45;54.3;44.51;2;0;1;3;2;3;3;3;31.647058823529413;37.0;3;2.0;34.27777777777778
2;35;30;30;45;48.26;30;1;15.0;58.06;0;1;45;35;56.82;0.0;35;6;17.0;1;50;1;2;67.01;1;6;7;0;35;50;0.0;30;17.0;1;50;50.85;55.96;1;1;1;3;2;3;3;3;32.64705882352941;40.333333333333336;3;2.0;34.22222222222222
2;35;35;30;40;50.37;35;2;15.0;52.09;0;1;40;35;61.56;0.0;35;6;17.0;4;45;2;2;53.95;1;6;7;0;35;50;0.0;40;17.0;1;45;54.59;46.59;2;1;1;3;2;3;3;3;35.588235294117645;38.666666666666664;3;2.0;36.55555555555556
1;34;4;0;40;51.21;0;2;8.0;48.43;2;1;33;22;53.95;7.0;30;2;5.0;1;45;1;0;58.13;6;3;5;1;15;35;3.0;0;8.0;0;40;43.47;48.41;0;0;1;3;2;3;3;3;22.5;28.866666666666667;3;1.0;20.833333333333332
2;30;30;35;45;54.54;30;1;15.0;59.64;0;1;40;30;44.68;0.0;35;6;17.0;0;45;1;1;67.01;1;6;7;0;40;50;0.0;35;17.0;1;45;56.08;42.19;1;1;1;3;2;3;3;3;32.94117647058823;39.0;3;2.0;33.44444444444444
2;35;40;35;40;51.14;32;1;15.0;59.9;0;1;40;30;56.75;0.0;30;6;17.0;2;50;1;3;64.09;1;6;7;0;30;35;0.0;30;17.0;1;45;55.14;54.45;2;0;1;3;2;3;3;3;35.05882352941177;35.0;3;2.0;35.94444444444444
2;30;35;30;30;54.6;50;1;15.0;49.63;0;1;30;35;51.06;0.0;45;6;17.0;2;40;2;2;51.49;1;6;7;0;30;45;0.0;30;17.0;1;40;52.83;46.59;1;0;1;3;2;3;3;3;34.411764705882355;36.333333333333336;3;2.0;37.388888888888886
2;30;40;30;35;50.37;30;1;15.0;52.09;0;1;45;30;48.79;0.0;35;6;17.0;1;35;1;1;51.6;2;6;7;0;40;40;0.0;35;17.0;1;40;56.08;46.77;2;1;1;3;2;3;3;3;34.411764705882355;35.666666666666664;3;2.0;37.05555555555556
2;30;30;35;35;56.64;30;1;15.0;39.05;0;1;40;30;55.09;0.0;35;6;17.0;1;40;1;1;56.43;2;6;7;0;30;35;0.0;30;17.0;2;40;51.1;48.86;1;1;1;3;2;3;3;3;32.05882352941177;33.666666666666664;3;2.0;34.55555555555556
2;35;50;30;35;54.6;30;1;15.0;61.22;0;1;40;30;51.06;0.0;40;6;17.0;0;40;1;1;56.43;1;6;7;0;30;45;0.0;30;17.0;1;40;54.59;44.29;1;0;1;3;2;3;3;3;35.588235294117645;35.0;3;2.0;38.611111111111114
2;40;35;30;35;54.66;30;1;15.0;39.11;0;1;40;35;57.84;0.0;45;6;17.0;0;40;1;1;69.18;1;6;7;0;35;50;0.0;35;17.0;1;35;54.29;46.69;1;1;1;3;2;3;3;3;34.705882352941174;37.666666666666664;3;2.0;37.77777777777778
2;35;37;30;35;56.64;30;1;15.0;54.9;0;1;37;35;49.05;0.0;35;6;17.0;3;40;3;3;53.95;2;6;7;0;30;30;0.0;30;17.0;1;40;60.27;44.29;2;1;1;3;2;3;3;3;32.94117647058823;34.666666666666664;3;2.0;34.55555555555556
2;30;35;30;35;46.1;30;1;15.0;47.17;0;1;35;30;47.0;0.0;40;6;17.0;1;40;1;2;73.76;1;6;7;0;30;40;0.0;30;17.0;1;40;62.42;48.86;1;0;1;3;2;3;3;3;31.470588235294116;34.666666666666664;3;2.0;35.333333333333336
2;30;34;30;30;56.57;32;1;15.0;58.45;0;2;40;30;64.97;0.0;30;6;17.0;4;40;4;2;56.59;1;6;7;0;30;40;0.0;44;17.0;2;30;57.92;44.33;4;0;1;3;2;3;3;3;34.705882352941174;31.333333333333332;3;2.0;34.0
2;45;40;45;35;52.45;35;1;15.0;52.09;0;1;40;35;44.9;0.0;45;6;17.0;0;40;1;1;67.13;1;6;7;0;35;50;0.0;35;17.0;1;40;54.59;51.14;1;1;1;3;2;3;3;3;40.0;38.333333333333336;3;2.0;39.0
2;40;35;35;35;58.84;30;1;15.0;58.06;0;1;45;30;51.06;0.0;45;6;17.0;1;40;1;1;64.24;1;6;7;0;30;45;0.0;30;17.0;2;35;52.83;46.59;1;0;1;3;2;3;3;3;35.294117647058826;35.0;3;2.0;35.388888888888886
2;30;30;30;30;61.07;32;1;15.0;50.86;0;2;40;30;50.78;0.0;30;6;17.0;2;35;1;2;54.03;2;6;7;0;30;40;0.0;30;17.0;1;30;56.08;42.19;2;0;1;3;2;3;3;3;31.529411764705884;31.0;3;2.0;33.611111111111114
2;40;40;35;30;52.45;35;1;15.0;59.64;0;1;35;40;44.9;0.0;35;6;17.0;0;40;1;1;67.13;1;6;7;0;40;40;0.0;35;17.0;1;35;51.1;41.95;1;0;1;3;2;3;3;3;36.76470588235294;37.333333333333336;3;2.0;36.94444444444444
2;33;33;30;30;50.37;31;3;15.0;43.48;0;1;35;35;55.09;0.0;40;6;17.0;6;35;4;5;64.24;1;6;7;0;30;45;0.0;34;17.0;5;35;56.4;53.46;3;0;2;3;2;3;3;3;32.529411764705884;34.666666666666664;3;1.0;29.555555555555557
2;30;45;34;35;52.45;30;1;15.0;77.14;0;1;35;30;63.55;0.0;35;6;17.0;4;40;2;2;67.01;2;6;7;0;30;45;0.0;35;17.0;3;35;57.93;55.96;2;0;1;3;2;3;3;3;34.8235294117647;33.666666666666664;3;2.0;35.0
2;40;45;30;30;55.25;35;1;15.0;57.13;0;1;40;40;53.95;0.0;35;6;17.0;0;40;1;1;58.13;1;6;7;0;45;50;0.0;35;17.0;1;35;55.7;46.04;1;0;1;3;2;3;3;3;37.35294117647059;39.0;3;2.0;37.111111111111114
2;31;30;30;35;54.6;47;1;12.0;52.09;2;4;0;35;42.7;3.0;30;5;15.0;2;35;2;3;64.24;2;5;5;0;30;25;0.0;36;15.0;1;25;49.37;51.14;1;0;0;3;2;3;3;3;34.8;31.333333333333332;3;1.0;21.90909090909091
2;30;45;30;30;52.45;30;1;15.0;53.32;0;1;35;30;48.79;0.0;35;6;17.0;1;40;1;1;64.16;2;6;7;0;35;40;0.0;30;17.0;1;40;50.85;34.5;2;1;1;3;2;3;3;3;33.23529411764706;34.333333333333336;3;2.0;33.388888888888886
2;30;40;30;35;63.42;30;1;15.0;67.51;0;1;40;30;56.82;0.0;35;6;17.0;2;40;2;2;54.03;2;6;7;0;30;45;0.0;30;17.0;1;40;50.85;49.02;1;1;1;3;2;3;3;3;32.94117647058823;34.333333333333336;3;2.0;35.388888888888886
2;35;50;35;35;58.84;30;1;15.0;77.14;0;1;40;30;53.07;0.0;35;6;17.0;3;35;1;2;53.95;1;6;7;0;30;50;0.0;35;17.0;2;40;56.4;41.95;2;1;1;3;2;3;3;3;37.35294117647059;34.333333333333336;3;2.0;36.611111111111114
2;30;50;35;35;54.6;30;1;15.0;65.1;0;1;40;35;58.93;0.0;40;6;17.0;0;40;1;1;56.46;1;6;7;0;30;40;0.0;30;17.0;1;40;56.08;44.51;1;0;1;3;2;3;3;3;35.588235294117645;36.0;3;2.0;34.833333333333336
2;35;30;30;35;43.85;30;1;15.0;48.4;0;1;35;30;46.76;0.0;35;6;17.0;4;35;2;3;73.57;1;6;7;0;30;35;0.0;30;17.0;2;35;56.08;49.02;2;0;1;3;2;3;3;3;31.470588235294116;32.666666666666664;3;2.0;34.05555555555556
2;35;30;30;40;48.26;35;1;15.0;53.32;0;1;35;30;52.77;0.0;40;6;17.0;1;40;1;2;61.49;1;6;7;0;30;45;0.0;30;17.0;1;35;50.85;55.96;1;1;1;3;2;3;3;3;32.35294117647059;35.0;3;2.0;35.27777777777778
2;40;30;40;40;51.14;35;1;15.0;53.32;0;1;35;30;52.41;0.0;30;6;17.0;2;40;1;2;70.38;1;6;7;0;30;35;0.0;30;17.0;2;35;55.14;44.77;1;1;1;3;2;3;3;3;35.0;33.0;3;2.0;37.111111111111114
2;40;35;36;45;56.7;33;1;15.0;49.63;0;1;35;35;50.78;0.0;45;6;17.0;3;45;2;2;56.46;2;6;7;0;30;50;0.0;35;17.0;3;35;49.12;55.96;1;1;1;3;2;3;3;3;35.705882352941174;38.333333333333336;3;2.0;38.166666666666664
2;40;30;35;30;61.03;30;1;15.0;49.63;0;1;40;35;37.89;0.0;35;6;17.0;0;45;1;1;58.94;1;6;7;0;40;40;0.0;30;17.0;1;35;58.28;53.46;1;0;1;3;2;3;3;3;33.8235294117647;36.333333333333336;3;2.0;37.72222222222222
2;40;25;30;45;50.37;26;2;15.0;58.06;0;1;35;30;47.0;0.0;40;4;11.0;5;30;4;3;61.53;5;6;7;2;31;45;6.0;31;17.0;2;35;54.59;53.46;3;1;1;3;2;3;3;3;30.941176470588236;35.2;3;2.0;32.166666666666664
2;40;30;30;40;63.4;30;1;15.0;65.1;0;1;35;30;61.56;0.0;40;6;17.0;0;45;1;1;56.43;1;6;7;0;30;30;0.0;30;17.0;1;35;58.28;48.86;1;0;1;3;2;3;3;3;32.35294117647059;34.333333333333336;3;2.0;34.388888888888886
2;30;30;33;30;52.45;30;1;15.0;43.48;0;1;35;30;44.68;0.0;40;6;17.0;2;40;2;1;67.01;3;6;7;0;30;45;0.0;30;17.0;3;35;45.59;44.51;1;0;1;3;2;3;3;3;31.11764705882353;33.666666666666664;3;2.0;33.72222222222222
2;35;45;30;30;52.97;30;1;15.0;40.89;0;1;35;40;53.84;0.0;40;6;17.0;0;30;1;1;66.5;1;6;7;0;30;45;0.0;30;17.0;1;35;63.57;44.72;1;0;1;3;2;3;3;3;34.11764705882353;35.666666666666664;3;2.0;35.72222222222222
2;40;35;35;40;56.7;35;1;15.0;56.48;0;1;35;35;57.16;0.0;50;6;17.0;0;40;1;1;70.26;1;6;7;0;40;45;0.0;40;17.0;1;40;56.4;46.59;1;1;1;3;2;3;3;3;36.76470588235294;40.333333333333336;3;2.0;39.44444444444444
2;35;35;30;35;62.78;30;1;15.0;48.65;0;1;45;30;55.27;0.0;35;6;17.0;0;40;1;1;63.76;1;6;7;0;30;45;0.0;30;17.0;1;40;57.25;43.64;1;0;1;3;2;3;3;3;33.529411764705884;34.333333333333336;3;2.0;33.833333333333336
1;30;35;15;30;57.32;20;2;15.0;42.2;0;1;35;30;51.92;0.0;35;3;8.0;4;40;1;2;58.13;1;6;7;3;30;40;9.0;25;17.0;2;40;48.97;41.05;3;0;1;3;2;3;3;3;26.176470588235293;33.333333333333336;3;1.0;26.5
2;30;38;30;30;53.24;30;1;15.0;53.32;0;1;35;30;59.08;0.0;35;6;17.0;1;45;2;1;61.22;2;6;7;0;30;35;0.0;34;17.0;1;35;59.09;42.4;1;0;1;3;2;3;3;3;32.705882352941174;32.666666666666664;3;2.0;36.0
2;35;20;20;40;43.85;35;1;15.0;72.32;0;1;40;35;53.07;0.0;40;4;11.0;1;30;2;1;70.26;1;6;7;2;30;40;6.0;35;17.0;1;35;64.8;51.14;1;0;1;3;2;3;3;3;30.294117647058822;35.333333333333336;3;1.0;18.75
1;34;21;31;35;46.23;24;1;15.0;53.32;0;1;31;30;49.05;0.0;35;4;11.0;3;40;2;3;70.26;3;6;7;2;35;40;6.0;32;17.0;2;40;56.4;44.29;1;0;1;3;2;3;3;3;28.705882352941178;35.0;3;2.0;32.833333333333336
2;40;40;35;40;61.03;30;1;15.0;65.1;0;1;35;30;47.0;0.0;35;6;17.0;2;45;1;1;51.49;1;6;7;0;30;45;0.0;30;17.0;2;35;56.4;48.86;2;1;1;3;2;3;3;3;35.0;34.666666666666664;3;2.0;33.166666666666664
2;40;45;35;40;54.6;30;1;15.0;53.32;0;1;42;30;49.05;0.0;45;6;17.0;0;45;1;1;53.95;2;6;7;0;30;45;0.0;35;17.0;1;40;54.59;48.86;1;1;1;3;2;3;3;3;37.588235294117645;36.666666666666664;3;2.0;34.166666666666664
2;35;30;30;40;61.07;35;1;15.0;56.48;0;1;35;30;50.78;0.0;40;6;17.0;1;45;1;2;56.46;1;6;7;0;30;45;0.0;30;17.0;1;40;57.93;49.02;1;0;1;3;2;3;3;3;32.35294117647059;36.0;3;2.0;38.888888888888886
1;35;9;19;40;47.41;15;1;15.0;53.56;0;1;30;30;55.53;0.0;35;3;8.0;1;40;1;2;60.48;2;6;7;3;35;30;9.0;30;17.0;1;35;50.87;49.58;1;0;1;3;2;3;3;3;22.58823529411765;34.333333333333336;3;1.0;14.833333333333334
2;35;34;30;35;49.15;30;1;15.0;35.21;0;1;35;30;57.84;0.0;35;6;17.0;1;45;3;1;56.71;1;6;7;0;35;30;0.0;30;17.0;1;35;53.84;47.08;1;0;1;3;2;3;3;3;32.1764705882353;34.0;3;1.0;24.166666666666668
2;38;35;34;30;65.43;31;2;15.0;46.06;0;1;45;30;52.41;0.0;35;6;17.0;3;45;2;3;50.65;3;6;7;0;30;35;0.0;33;17.0;1;35;46.68;46.63;1;0;1;3;2;3;3;3;35.470588235294116;32.666666666666664;3;2.0;32.77777777777778
2;30;40;30;35;50.47;32;1;15.0;54.9;0;1;40;30;53.07;0.0;35;6;17.0;1;40;1;2;58.94;1;6;7;0;30;45;0.0;35;17.0;1;40;60.27;51.14;1;0;1;3;2;3;3;3;34.1764705882353;34.333333333333336;3;2.0;35.388888888888886
1;0;24;0;30;63.33;6;0;10.0;62.81;2;1;28;30;59.24;5.0;25;0;0.0;1;35;2;1;55.8;4;3;5;3;24;39;8.0;0;8.0;0;30;52.46;49.58;0;0;1;3;2;3;3;3;18.25;29.066666666666666;3;1.0;14.0
1;33;0;0;30;52.97;1;2;12.0;43.48;1;2;0;35;50.07;3.0;35;1;3.0;2;30;0;2;52.15;4;3;6;2;25;30;6.0;0;9.0;0;30;55.57;44.72;1;0;0;3;2;3;3;3;11.333333333333334;31.0;3;1.0;17.2
2;33;37;36;30;52.54;30;1;15.0;69.92;0;1;40;40;51.06;0.0;30;5;14.0;4;40;2;4;58.94;2;6;7;1;30;30;3.0;27;17.0;3;30;54.59;46.59;3;0;1;3;2;3;3;3;33.470588235294116;33.333333333333336;3;2.0;35.55555555555556
1;38;0;23;30;53.89;6;1;13.0;48.92;0;2;0;30;62.46;0.0;40;1;3.0;2;35;1;3;51.11;3;5;6;4;30;45;12.0;14;15.0;3;0;50.18;46.43;1;0;0;3;2;3;3;3;16.2;33.07692307692308;3;2.0;32.0
2;30;40;33;35;52.45;31;1;15.0;48.4;0;1;30;30;53.07;0.0;35;6;17.0;2;40;1;3;58.94;1;6;7;0;30;45;0.0;30;17.0;2;40;49.37;58.36;1;0;1;3;2;3;3;3;32.470588235294116;34.333333333333336;3;2.0;34.111111111111114
1;33;30;13;35;54.6;12;2;15.0;53.32;0;1;40;34;44.68;0.0;35;4;11.0;1;35;1;1;54.03;2;6;7;2;30;45;6.0;33;17.0;1;35;50.85;42.19;1;1;1;3;2;3;3;3;26.058823529411764;34.4;3;1.0;28.285714285714285
2;34;38;32;40;58.8;31;2;15.0;62.69;0;1;42;30;44.68;0.0;40;6;17.0;4;40;1;4;46.62;2;6;7;0;30;45;0.0;31;17.0;2;40;54.3;55.96;2;1;1;3;2;3;3;3;34.23529411764706;35.666666666666664;3;2.0;34.55555555555556
