NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;BIOLOGIA_ICFES;NOTA_HIST;QUIMICA_ICFES;NOTA_SEM;FILOSOFIA_ICFES;IDIOMA_ICFES;LITERATURA_ICFES;NOTA_DIF;CON_MAT_ICFES;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;GENERO;EPA_UNO;VECES_DIF;VECES_DITO;VECES_SEM;VECES_CD&C;VECES_TEXTOS;CAR_UNO;LOCALIDAD;NAC_UNO;CREDITOS_DIF;NCC_UNO;CREDITOS_TEXTOS;CREDITOS_SEM;CREDITOS_ALGEBRA;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
30;37;42;42;11.0;6;50.78;42;45.59;33;46.77;65.1;58.8;29;58.94;1;1;2;4.0;0;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;34.86666666666667;1.0;29.90909090909091
34;39;41;41;15.0;7;51.88;43;54.03;39;41.63;61.66;58.25;34;57.88;0;1;2;0.0;0;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;37.6;2.0;37.76470588235294
31;32;40;40;15.0;7;53.24;38;50.15;32;53.3;56.82;48.29;31;57.88;0;1;2;0.0;0;2;3;1;2;1;1;3;4;7;4;15.0;2;1;3;33.93333333333333;2.0;33.88235294117647
38;33;40;37;15.0;7;57.8;44;55.8;38;46.43;62.94;62.45;31;50.18;0;2;2;0.0;0;2;2;2;2;2;2;7;3;7;4;15.0;2;1;3;36.46666666666667;2.0;30.25
30;35;38;33;11.0;6;49.77;41;50.78;31;46.79;45.63;61.41;25;62.53;1;1;2;4.0;0;2;3;1;1;1;1;2;4;7;4;15.0;2;1;3;32.13333333333333;2.0;36.18181818181818
30;35;41;43;15.0;7;49.94;40;54.03;32;48.75;67.41;56.23;31;57.88;0;1;1;0.0;1;2;1;1;1;1;1;0;18;7;4;15.0;2;1;3;34.733333333333334;2.0;37.05882352941177
23;34;38;33;8.0;5;49.94;43;50.53;36;44.91;48.86;58.33;26;58.38;2;1;2;7.0;0;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;31.466666666666665;2.0;32.90909090909091
35;36;41;40;15.0;7;51.3;43;57.27;37;51.03;40.54;48.29;31;69.96;0;1;1;0.0;1;2;1;1;1;1;1;0;7;7;4;15.0;2;1;3;36.4;2.0;39.705882352941174
30;31;31;35;15.0;7;53.46;41;57.67;34;45.93;55.95;56.74;33;57.34;0;1;3;0.0;0;2;3;1;1;1;2;3;18;7;4;15.0;2;1;3;33.13333333333333;2.0;34.05882352941177
33;35;41;42;15.0;7;43.16;40;51.9;36;55.62;64.24;56.23;35;57.88;0;1;2;0.0;1;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;36.6;2.0;36.64705882352941
30;38;41;41;15.0;7;43.16;39;44.7;30;51.03;52.08;52.31;30;69.96;0;1;2;0.0;0;2;2;1;1;1;1;2;18;7;4;15.0;2;1;3;34.46666666666667;2.0;35.1764705882353
30;36;40;39;15.0;7;55.21;44;46.58;36;44.08;66.95;58.25;32;60.6;0;3;2;0.0;0;2;2;2;2;2;2;7;4;7;4;15.0;2;1;3;35.53333333333333;2.0;35.8235294117647
30;31;37;38;15.0;7;47.96;36;50.53;31;41.63;43.53;52.31;30;52.71;0;1;2;0.0;0;2;3;1;1;1;1;2;5;7;4;15.0;2;1;3;32.46666666666667;1.0;25.941176470588236
31;35;37;38;11.0;6;57.23;40;48.39;30;44.08;69.93;54.28;27;66.56;1;1;3;4.0;1;2;3;1;1;1;1;2;6;7;4;15.0;2;1;3;32.86666666666667;1.0;28.09090909090909
42;38;36;40;15.0;7;55.21;42;48.39;32;44.91;56.82;62.55;31;55.69;0;1;2;0.0;1;2;1;1;1;1;1;1;16;7;4;15.0;2;1;3;36.93333333333333;2.0;33.88235294117647
0;34;35;36;8.0;5;49.73;31;43.86;34;48.56;49.63;56.18;21;62.72;2;1;1;7.0;0;1;3;1;1;1;1;1;7;7;4;15.0;2;1;3;23.6;1.0;2.727272727272727
24;38;40;39;8.0;5;36.54;44;48.76;30;52.03;54.45;50.41;26;61.16;2;1;2;7.0;1;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;32.6;2.0;32.27272727272727
0;34;40;31;8.0;5;58.93;39;56.66;31;42.11;45.63;49.61;26;65.86;2;1;2;7.0;0;1;3;1;1;1;1;2;20;7;4;15.0;2;1;3;26.133333333333333;1.0;18.625
33;42;40;40;15.0;7;53.07;42;47.62;32;48.86;47.17;50.37;32;46.45;0;1;3;0.0;1;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;36.46666666666667;2.0;31.8
30;41;38;38;15.0;7;47.96;42;54.02;30;47.31;0.0;50.41;35;64.11;0;1;2;0.0;1;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;36.0;2.0;33.294117647058826
33;38;43;42;15.0;7;63.0;43;63.0;42;60.0;43.0;91.0;36;59.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;38.333333333333336;2.0;35.76470588235294
31;32;31;30;15.0;7;59.0;37;62.0;34;33.0;41.0;77.0;32;76.0;0;1;1;0.0;0;2;3;1;1;1;1;1;11;7;4;15.0;2;1;3;32.333333333333336;2.0;34.76470588235294
31;34;38;40;15.0;7;76.0;35;55.0;34;44.0;55.0;53.0;30;102.0;0;1;2;0.0;0;2;2;1;1;1;1;2;19;7;4;15.0;2;1;3;33.4;2.0;32.23529411764706
32;34;38;42;15.0;7;63.0;41;67.0;37;84.0;50.0;58.0;31;76.0;0;1;2;0.0;0;2;1;1;1;1;1;1;2;7;4;15.0;2;1;3;35.0;2.0;33.23529411764706
34;35;38;32;15.0;7;63.0;38;55.0;34;53.0;49.0;91.0;30;76.0;0;1;2;0.0;0;2;3;1;1;1;1;2;3;7;4;15.0;2;1;3;34.0;2.0;34.76470588235294
30;35;39;34;15.0;7;63.0;36;59.0;33;84.0;63.0;68.0;30;68.0;0;1;1;0.0;0;2;3;1;1;1;1;1;3;7;4;15.0;2;1;3;33.13333333333333;2.0;31.88235294117647
26;32;35;37;12.0;6;58.0;35;56.0;39;69.0;49.0;69.0;31;68.0;1;1;2;3.0;0;2;1;1;1;1;1;1;19;7;4;15.0;2;1;3;32.13333333333333;1.0;15.75
31;41;33;37;15.0;7;68.0;31;67.0;31;59.0;55.0;63.0;30;76.0;0;1;1;0.0;0;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;32.733333333333334;2.0;35.1764705882353
44;46;50;50;15.0;7;63.0;41;63.0;49;69.0;63.0;68.0;42;63.0;0;1;1;0.0;0;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;44.86666666666667;4.0;46.0
30;34;32;32;15.0;7;59.0;31;59.0;37;60.0;61.0;69.0;30;63.0;0;1;3;0.0;0;2;1;1;1;1;2;2;1;7;4;15.0;2;1;3;31.533333333333335;2.0;30.235294117647058
34;40;46;44;15.0;7;55.0;37;59.0;41;53.0;56.0;69.0;42;68.0;0;1;1;0.0;0;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;40.06666666666667;1.0;26.88235294117647
30;31;43;40;15.0;7;51.0;35;46.0;36;53.0;45.0;69.0;30;86.0;0;1;1;0.0;1;2;1;1;1;2;2;2;10;7;4;15.0;2;1;3;33.6;1.0;26.058823529411764
32;41;40;46;15.0;7;63.0;41;41.0;39;59.0;60.0;57.0;30;76.0;0;1;1;0.0;0;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;36.333333333333336;2.0;36.64705882352941
31;33;38;30;15.0;7;63.0;39;56.0;38;49.0;43.0;78.0;31;63.0;0;1;1;0.0;0;2;1;1;1;1;2;1;8;7;4;15.0;2;1;3;33.666666666666664;2.0;31.058823529411764
32;36;33;30;15.0;7;77.0;37;56.0;36;54.0;58.0;69.0;38;63.0;0;1;1;0.0;0;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;35.06666666666667;3.0;44.0
41;39;41;42;15.0;7;51.0;37;56.0;35;54.0;50.0;58.0;30;75.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;36.93333333333333;1.0;10.823529411764707
30;42;42;35;15.0;7;63.0;44;59.0;41;53.0;58.0;68.0;35;69.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;37.46666666666667;2.0;37.11764705882353
35;36;42;39;15.0;7;68.0;42;74.0;31;60.0;58.0;63.0;38;69.0;0;1;1;0.0;0;2;1;1;1;1;1;0;8;7;4;15.0;2;1;3;37.8;3.0;42.05882352941177
33;34;31;31;15.0;7;68.0;37;47.0;38;60.0;56.0;58.0;31;76.0;0;1;1;0.0;0;2;3;1;1;1;1;1;1;7;4;15.0;2;1;3;33.06666666666667;2.0;37.1764705882353
30;41;30;35;15.0;7;55.0;39;67.0;34;53.0;53.0;63.0;33;76.0;0;1;1;0.0;1;2;1;1;1;1;1;0;3;7;4;15.0;2;1;3;34.06666666666667;2.0;36.35294117647059
34;44;45;42;15.0;7;68.0;37;58.0;40;53.0;43.0;57.0;34;64.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;38.13333333333333;2.0;36.35294117647059
30;40;41;41;15.0;7;48.0;40;67.0;38;48.0;58.0;69.0;36;64.0;0;1;1;0.0;1;2;1;1;1;1;1;0;9;7;4;15.0;2;1;3;37.0;2.0;37.1764705882353
30;39;43;43;15.0;7;58.0;39;41.0;37;84.0;43.0;69.0;36;68.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;37.06666666666667;2.0;35.35294117647059
38;42;35;39;15.0;7;69.0;35;47.0;40;49.0;66.0;63.0;33;68.0;0;1;1;0.0;0;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;36.6;2.0;39.294117647058826
33;30;33;34;15.0;7;63.0;43;56.0;33;53.0;58.0;57.0;32;68.0;0;1;3;0.0;0;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;33.733333333333334;2.0;33.11764705882353
30;30;31;32;15.0;7;59.0;39;56.0;33;69.0;61.0;63.0;33;63.0;0;1;2;0.0;0;2;1;1;1;1;1;1;1;7;4;15.0;2;1;3;32.46666666666667;2.0;31.647058823529413
30;42;37;36;15.0;7;68.0;36;63.0;39;69.0;43.0;63.0;30;63.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;34.333333333333336;2.0;33.529411764705884
32;36;40;41;15.0;7;51.0;38;55.0;35;60.0;49.0;78.0;30;64.0;0;1;1;0.0;0;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;34.666666666666664;2.0;34.1764705882353
31;35;37;41;15.0;7;59.0;37;62.0;38;69.0;43.0;62.0;31;64.0;0;1;3;0.0;1;2;1;1;1;1;1;1;19;7;4;15.0;2;1;3;34.266666666666666;2.0;34.705882352941174
30;36;37;38;15.0;7;55.0;39;53.0;38;45.0;43.0;50.0;30;68.0;0;1;2;0.0;1;2;3;1;1;1;1;2;19;7;4;15.0;2;1;3;34.0;2.0;33.294117647058826
30;36;40;35;11.0;6;63.0;39;53.0;31;69.0;45.0;63.0;28;75.0;1;1;1;4.0;0;2;3;1;1;1;1;1;20;7;4;15.0;2;1;3;33.2;1.0;27.0
30;33;34;31;15.0;7;68.0;33;49.0;31;53.0;56.0;69.0;35;69.0;0;1;1;0.0;0;2;1;1;2;1;2;2;10;7;4;15.0;2;1;3;32.8;2.0;32.529411764705884
41;46;35;37;15.0;7;69.0;44;59.0;41;69.0;56.0;57.0;38;59.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;40.2;2.0;34.1764705882353
30;36;43;41;15.0;7;55.0;41;55.0;42;44.0;55.0;68.0;36;60.0;0;1;1;0.0;0;2;2;1;1;1;1;1;20;7;4;15.0;2;1;3;37.13333333333333;2.0;32.88235294117647
24;39;38;36;8.0;5;58.0;38;63.0;38;69.0;61.0;50.0;25;59.0;2;1;3;7.0;1;2;3;1;1;1;1;2;8;7;4;15.0;2;1;3;31.733333333333334;1.0;17.625
30;38;41;41;15.0;7;55.0;41;55.0;41;53.0;43.0;63.0;40;60.0;0;1;1;0.0;1;2;2;1;1;1;1;1;6;7;4;15.0;2;1;3;38.13333333333333;2.0;39.11764705882353
35;30;42;37;15.0;7;51.0;41;59.0;35;60.0;50.0;69.0;30;68.0;0;1;2;0.0;1;2;3;1;1;1;1;2;16;7;4;15.0;2;1;3;34.86666666666667;2.0;34.11764705882353
30;39;41;41;15.0;7;55.0;34;59.0;37;44.0;56.0;78.0;31;60.0;0;1;2;0.0;0;2;2;2;2;1;1;4;7;7;4;15.0;2;1;3;34.666666666666664;2.0;32.23529411764706
45;40;40;44;15.0;7;69.0;41;53.0;41;60.0;53.0;63.0;32;63.0;0;1;2;0.0;1;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;39.333333333333336;2.0;35.94117647058823
37;36;43;42;15.0;7;55.0;43;50.0;37;60.0;60.0;62.0;32;59.0;0;1;2;0.0;0;2;2;1;1;1;1;2;11;7;4;15.0;2;1;3;37.46666666666667;2.0;36.23529411764706
35;41;43;43;15.0;7;63.0;40;67.0;38;53.0;50.0;62.0;40;64.0;0;1;1;0.0;0;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;39.6;3.0;44.11764705882353
30;35;41;40;15.0;7;58.0;37;67.0;36;59.0;60.0;58.0;31;60.0;0;1;1;0.0;0;2;3;2;1;1;1;2;20;7;4;15.0;2;1;3;34.4;2.0;35.529411764705884
28;34;32;37;7.0;4;58.0;39;46.0;19;44.0;77.0;69.0;24;56.0;3;1;3;8.0;0;1;3;2;3;1;1;4;8;7;4;15.0;2;1;3;29.733333333333334;1.0;23.333333333333332
35;32;34;35;15.0;7;55.0;37;56.0;36;60.0;56.0;57.0;36;63.0;0;1;2;0.0;0;2;2;1;1;1;1;2;4;7;4;15.0;2;1;3;35.06666666666667;2.0;36.23529411764706
23;35;40;37;8.0;5;63.0;34;59.0;34;60.0;50.0;54.0;23;63.0;2;1;3;7.0;0;2;3;2;1;1;1;3;4;7;4;15.0;2;1;3;30.0;1.0;22.5
21;34;40;39;8.0;5;59.0;31;47.0;30;49.0;43.0;63.0;23;64.0;2;1;2;7.0;0;1;2;2;1;1;1;3;19;7;4;15.0;2;1;3;28.933333333333334;2.0;34.4
36;39;41;39;15.0;7;63.0;38;52.0;33;49.0;58.0;63.0;30;60.0;0;1;2;0.0;0;2;3;2;1;1;1;3;16;7;4;15.0;2;1;3;35.733333333333334;1.0;29.88235294117647
40;42;40;38;15.0;7;68.0;42;55.0;42;49.0;47.0;63.0;34;64.0;0;1;2;0.0;1;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;38.93333333333333;2.0;36.705882352941174
47;45;43;41;15.0;7;59.0;43;56.0;44;60.0;53.0;62.0;46;55.0;0;1;1;0.0;0;2;1;1;1;1;1;0;4;7;4;15.0;2;1;3;44.8;3.0;42.470588235294116
42;44;39;39;15.0;7;51.0;37;52.0;40;53.0;43.0;54.0;30;64.0;0;1;2;0.0;1;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;37.666666666666664;2.0;34.588235294117645
31;36;40;43;15.0;7;68.0;37;56.0;35;53.0;52.0;62.0;31;55.0;0;1;1;0.0;0;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;34.733333333333334;2.0;34.88235294117647
34;30;37;41;15.0;7;41.0;41;56.0;31;60.0;39.0;57.0;33;68.0;0;2;2;0.0;0;2;3;1;1;1;1;3;10;7;4;15.0;2;1;3;34.8;2.0;35.8235294117647
35;44;41;42;15.0;7;57.23;45;63.39;38;59.25;68.41;56.32;47;64.12;0;1;1;0.0;1;2;1;1;1;1;1;0;11;7;4;15.0;2;1;3;42.2;2.0;38.88235294117647
37;47;42;45;15.0;7;45.0;43;67.0;40;59.0;77.0;58.0;31;60.0;0;1;2;0.0;1;2;2;1;1;1;1;2;4;7;4;15.0;2;1;3;38.93333333333333;2.0;36.529411764705884
30;39;35;36;15.0;7;58.0;40;47.0;41;60.0;49.0;57.0;32;63.0;0;1;1;0.0;1;2;1;1;1;1;1;0;13;7;4;15.0;2;1;3;34.86666666666667;2.0;30.764705882352942
17;40;39;39;8.0;5;89.0;36;44.0;33;44.0;47.0;68.0;15;64.0;2;1;2;7.0;1;1;2;1;1;1;1;2;11;7;4;15.0;2;1;3;27.533333333333335;1.0;17.272727272727273
11;30;38;34;8.0;5;59.89;38;54.03;37;48.75;65.57;52.31;17;69.96;2;1;2;7.0;0;1;2;1;1;1;1;2;20;7;4;15.0;2;1;3;25.6;1.0;19.6
33;45;42;42;15.0;7;51.0;43;53.0;40;60.0;50.0;69.0;40;59.0;0;1;1;0.0;0;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;40.06666666666667;2.0;38.294117647058826
37;44;42;44;15.0;7;55.0;44;53.0;37;60.0;56.0;53.0;32;59.0;0;1;2;0.0;0;2;3;1;1;1;1;2;8;7;4;15.0;2;1;3;38.666666666666664;2.0;34.64705882352941
36;36;39;32;11.0;6;62.09;41;57.63;30;49.69;49.66;54.35;19;61.16;1;2;2;4.0;0;2;3;1;1;1;1;3;9;7;4;15.0;2;1;3;31.866666666666667;1.0;19.09090909090909
34;35;43;41;15.0;7;58.0;39;44.0;36;53.0;45.0;78.0;30;55.0;0;1;2;0.0;0;2;2;1;1;1;1;2;18;7;4;15.0;2;1;3;35.53333333333333;2.0;34.411764705882355
34;42;41;37;11.0;6;51.0;41;52.0;31;44.0;43.0;58.0;25;60.0;1;1;3;4.0;0;2;3;1;1;1;1;2;5;7;4;15.0;2;1;3;34.53333333333333;2.0;35.75
20;31;33;38;8.0;5;68.0;41;62.0;37;69.0;52.0;77.0;0;49.0;2;2;2;7.0;0;1;2;3;2;2;2;7;7;7;4;15.0;2;1;3;23.0;3.0;42.0
21;40;41;36;8.0;5;63.0;38;52.0;37;59.0;43.0;58.0;20;69.0;2;1;2;7.0;0;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;30.266666666666666;1.0;27.0
33;39;40;36;15.0;7;48.0;39;52.0;35;40.0;43.0;68.0;30;64.0;0;1;2;0.0;1;2;1;1;1;1;1;1;1;7;4;15.0;2;1;3;35.06666666666667;2.0;34.35294117647059
16;34;38;32;8.0;5;68.0;43;52.0;38;53.0;47.0;69.0;27;69.0;2;1;2;7.0;0;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;30.4;1.0;7.0
33;41;41;38;15.0;7;55.0;43;59.0;39;60.0;50.0;54.0;38;63.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;38.53333333333333;2.0;38.470588235294116
33;42;40;38;15.0;7;51.0;42;50.0;40;36.0;41.0;50.0;38;76.0;0;1;1;0.0;1;2;1;1;1;1;1;0;13;7;4;15.0;2;1;3;38.46666666666667;2.0;36.94117647058823
34;37;38;32;15.0;7;59.0;40;53.0;34;60.0;53.0;58.0;31;52.0;0;1;2;0.0;0;2;3;1;1;1;1;2;7;7;4;15.0;2;1;3;34.8;1.0;19.058823529411764
37;40;36;34;15.0;7;48.0;38;47.0;37;53.0;49.0;50.0;30;76.0;0;1;3;0.0;0;2;1;1;1;1;1;1;10;7;4;15.0;2;1;3;35.333333333333336;2.0;32.11764705882353
30;36;34;34;15.0;7;58.0;38;59.0;33;49.0;43.0;58.0;30;68.0;0;1;3;0.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;32.86666666666667;2.0;35.88235294117647
16;38;36;31;12.0;6;57.8;35;54.03;34;46.43;59.67;56.23;35;63.47;1;1;2;3.0;0;2;1;1;1;1;1;1;20;7;4;15.0;2;1;3;31.4;1.0;24.545454545454547
38;33;35;35;15.0;7;59.0;40;52.0;38;69.0;49.0;53.0;35;69.0;0;1;2;0.0;0;2;2;1;1;1;1;2;16;7;4;15.0;2;1;3;36.2;2.0;34.705882352941174
30;40;41;36;15.0;7;55.0;43;55.0;40;36.0;47.0;54.0;30;69.0;0;1;1;0.0;1;2;1;1;1;1;1;0;10;7;4;15.0;2;1;3;35.6;2.0;35.0
31;39;43;34;15.0;7;51.0;42;59.0;35;37.0;50.0;53.0;31;55.0;0;1;2;0.0;0;2;2;1;1;1;1;2;20;7;4;15.0;2;1;3;35.6;2.0;34.05882352941177
30;41;43;32;15.0;7;76.0;42;52.0;36;53.0;49.0;57.0;30;52.0;0;1;2;0.0;0;2;1;1;1;1;1;1;8;7;4;15.0;2;1;3;35.333333333333336;2.0;34.0
30;41;42;39;15.0;7;59.0;45;53.0;40;60.0;60.0;58.0;37;68.0;0;1;1;0.0;1;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;38.2;2.0;35.0
17;34;30;36;8.0;5;55.0;35;50.0;33;49.0;43.0;63.0;12;68.0;2;1;2;7.0;0;1;2;1;1;1;1;2;20;7;4;15.0;2;1;3;24.4;2.0;33.8
35;38;41;31;15.0;7;55.0;43;53.0;38;54.0;50.0;58.0;30;59.0;0;1;3;0.0;1;2;3;1;1;1;1;2;8;7;4;15.0;2;1;3;35.86666666666667;2.0;33.35294117647059
34;38;42;34;15.0;7;48.0;37;50.0;37;45.0;49.0;50.0;34;63.0;0;1;2;0.0;0;2;3;1;2;1;1;3;11;7;4;15.0;2;1;3;36.2;2.0;33.470588235294116
36;34;42;35;15.0;7;51.0;41;55.0;37;40.0;56.0;69.0;30;60.0;0;1;3;0.0;1;2;1;1;2;1;1;2;10;7;4;15.0;2;1;3;35.6;2.0;32.76470588235294
34;33;38;33;15.0;7;55.0;39;59.0;38;49.0;71.0;63.0;31;59.0;0;1;3;0.0;0;2;1;1;1;1;1;1;14;7;4;15.0;2;1;3;34.46666666666667;2.0;34.8235294117647
30;38;34;35;15.0;7;55.0;34;56.0;38;69.0;60.0;63.0;37;51.0;0;1;2;0.0;0;2;1;1;1;1;1;1;18;7;4;15.0;2;1;3;34.86666666666667;2.0;34.64705882352941
31;33;35;36;15.0;7;63.0;35;50.0;36;49.0;52.0;54.0;30;59.0;0;1;2;0.0;0;2;2;1;1;1;1;2;4;7;4;15.0;2;1;3;32.733333333333334;2.0;32.705882352941174
30;38;40;35;15.0;7;59.0;37;55.0;37;44.0;50.0;69.0;30;64.0;0;1;3;0.0;1;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;34.13333333333333;2.0;33.64705882352941
39;47;45;37;15.0;7;63.0;45;56.0;42;69.0;58.0;63.0;32;59.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;39.86666666666667;3.0;42.529411764705884
30;36;40;32;15.0;7;55.0;37;52.0;37;59.0;53.0;58.0;31;64.0;0;1;2;0.0;0;2;1;1;2;1;1;2;11;7;4;15.0;2;1;3;33.93333333333333;2.0;34.705882352941174
30;30;32;31;15.0;7;45.0;39;55.0;34;36.0;30.0;54.0;40;76.0;0;1;2;0.0;0;2;1;1;1;1;1;1;11;7;4;15.0;2;1;3;34.46666666666667;2.0;35.23529411764706
30;32;38;34;15.0;7;48.0;35;50.0;39;53.0;39.0;63.0;31;64.0;0;1;1;0.0;0;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;33.13333333333333;2.0;38.0
30;41;39;34;15.0;7;48.0;33;56.0;39;49.0;58.0;63.0;32;68.0;0;1;3;0.0;1;2;3;1;1;1;1;2;10;7;4;15.0;2;1;3;34.46666666666667;2.0;33.11764705882353
26;30;45;38;8.0;5;48.0;41;50.0;39;53.0;56.0;63.0;26;59.0;2;1;2;7.0;1;2;2;1;1;1;1;2;8;7;4;15.0;2;1;3;32.733333333333334;1.0;25.875
28;31;45;36;8.0;5;59.0;40;50.0;38;54.0;50.0;62.0;26;63.0;2;1;3;7.0;1;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;32.93333333333333;2.0;30.90909090909091
19;33;43;35;12.0;6;46.32;41;55.57;37;49.38;43.48;54.87;46;49.84;1;1;3;3.0;1;2;2;1;2;1;1;3;18;7;4;15.0;2;1;3;36.46666666666667;1.0;1.0
22;31;36;35;8.0;5;48.0;40;49.0;32;59.0;52.0;54.0;27;46.0;2;1;2;7.0;1;2;2;1;1;1;1;2;7;7;4;15.0;2;1;3;30.333333333333332;1.0;25.25
40;38;48;43;15.0;7;55.0;37;55.0;43;60.0;55.0;57.0;38;60.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;40.266666666666666;2.0;37.1764705882353
31;36;46;44;15.0;7;68.0;37;59.0;40;53.0;55.0;78.0;33;69.0;0;1;1;0.0;0;2;3;1;1;1;1;1;5;7;4;15.0;2;1;3;36.46666666666667;2.0;34.411764705882355
33;32;37;40;15.0;7;55.0;34;54.0;39;69.0;56.0;63.0;32;79.0;0;1;1;0.0;0;2;2;1;1;1;1;1;10;7;4;15.0;2;1;3;34.13333333333333;2.0;33.64705882352941
32;37;41;43;15.0;7;68.0;38;56.0;37;60.0;56.0;63.0;34;75.0;0;1;1;0.0;1;2;2;1;1;1;1;1;18;7;4;15.0;2;1;3;36.266666666666666;2.0;34.588235294117645
39;38;40;42;15.0;7;55.0;34;56.0;41;48.0;88.0;61.0;30;75.0;0;1;1;0.0;0;2;1;1;1;1;1;0;6;7;4;15.0;2;1;3;36.266666666666666;2.0;34.529411764705884
30;35;43;44;15.0;7;56.0;36;57.0;43;57.0;60.0;63.0;30;65.0;0;1;1;0.0;1;2;3;1;1;1;1;1;9;7;4;15.0;2;1;3;35.0;2.0;34.88235294117647
31;30;39;41;15.0;7;63.88;34;71.9;36;61.84;73.24;64.85;36;67.28;0;1;2;0.0;0;2;3;1;1;1;1;2;20;7;4;15.0;2;1;3;34.666666666666664;2.0;34.64705882352941
39;37;41;42;15.0;7;58.0;37;60.0;42;50.0;47.0;48.0;33;71.0;0;1;1;0.0;1;2;1;1;1;1;1;0;20;7;4;15.0;2;1;3;37.53333333333333;1.0;11.857142857142858
16;30;38;30;7.0;4;48.0;40;53.0;26;49.0;60.0;62.0;6;85.0;3;2;2;8.0;0;1;2;1;2;1;1;4;18;7;4;15.0;2;1;3;22.933333333333334;1.0;2.0
31;35;38;42;15.0;7;53.0;30;59.0;40;47.0;83.0;59.0;31;63.0;0;1;1;0.0;0;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;33.666666666666664;1.0;12.214285714285714
40;43;41;43;15.0;7;61.0;35;59.0;39;57.0;48.0;63.0;30;62.0;0;1;2;0.0;1;2;2;1;1;1;1;2;10;7;4;15.0;2;1;3;37.333333333333336;2.0;35.88235294117647
33;34;48;44;11.0;6;63.0;36;56.0;35;60.0;47.0;57.0;20;63.0;1;1;1;4.0;1;2;2;1;1;1;1;1;6;7;4;15.0;2;1;3;32.93333333333333;1.0;9.545454545454545
37;34;40;40;15.0;7;51.0;33;53.0;37;60.0;74.0;69.0;30;63.0;0;1;1;0.0;1;2;2;1;1;1;1;1;8;7;4;15.0;2;1;3;34.8;1.0;29.0
31;31;35;40;15.0;7;68.0;34;52.0;34;48.0;45.0;57.0;37;86.0;0;1;1;0.0;0;2;3;3;1;1;1;2;20;7;4;15.0;2;1;3;34.333333333333336;2.0;33.0
31;30;37;41;15.0;7;60.0;35;62.0;34;55.0;65.0;59.0;30;62.0;0;1;2;0.0;0;2;3;1;1;1;1;2;11;7;4;15.0;2;1;3;32.8;2.0;33.470588235294116
42;38;43;42;15.0;7;55.0;37;63.0;38;49.0;60.0;69.0;30;63.0;0;1;1;0.0;0;2;1;1;1;1;1;0;19;7;4;15.0;2;1;3;37.46666666666667;2.0;34.294117647058826
