NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_TERMODINAMICA;NOTA_ECONOMIA_UNO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;NOTA_EE_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NOTA_METODOLOGIA;VECES_METODOLOGIA;CREDITOS_METODOLOGIA;NOTA_FISICA_TRES;VECES_FISICA_TRES;CREDITOS_FISICA_TRES;NOTA_CONTABILIDAD;VECES_CONTABILIDAD;CREDITOS_CONTABILIDAD;NOTA_PROCESOSM;VECES_PROCESOSM;CREDITOS_PROCESOSM;NOTA_ADMINISTRACION;VECES_ADMINISTRACION;CREDITOS_ADMINISTRACION;NOTA_LENGUA_UNO;VECES_LENGUA_UNO;CREDITOS_LENGUA_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;RENDIMIENTO_SEIS;PROMEDIO_SEIS
929;33.33333333333334;43.0;30.11764705882353;21.66666666666667;17.66666666666667;27.5;40.0;38.16666666666666;7;38.0;37.0;33.0;31.0;31.0;34.0;31.0;32.0;43;35.11764705882353;1;17;15;2;8;7;1;2;41.0;1;1;35.0;1;3;26.5;2;2;30.0;1;3;43.0;1;2;50.0;1;2;30.0;1;2;31.0;1;2;2;35.47058823529412
934;37.0;44.0;39.76470588235294;40.0;40.0;37.0;41.0;37.27777777777778;7;30.0;35.0;40.0;33.0;42.0;47.0;30.0;44.0;50;39.05882352941177;0;17;17;0;8;8;0;2;39.0;1;1;37.0;1;3;42.0;1;2;32.0;1;3;40.0;1;2;45.0;1;2;37.0;1;2;45.0;1;2;2;38.70588235294117
935;38.3;42.0;39.29411764705883;33.0;34.0;42.0;40.0;43.22222222222222;7;35.0;44.0;38.0;40.0;36.0;44.0;32.0;44.0;48;40.1764705882353;0;17;17;0;8;8;0;2;42.0;1;1;41.0;1;3;32.0;1;2;36.0;1;3;41.0;1;2;50.0;1;2;46.0;1;2;36.0;1;2;2;38.35294117647059
939;33.53333333333333;44.0;32.43333333333333;29.5;33.0;33.0;0.0;32.0625;4;15.0;44.0;34.0;0.0;10.0;0.0;24.0;44.0;0;26.6;0;5;0;5;2;0;2;1;0.0;0;1;27.0;1;3;26.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;2;31.0
940;30.04444444444444;38.0;31.20588235294118;20.66666666666667;38.0;29.5;30.0;37.05555555555556;7;30.0;31.0;45.0;36.0;36.0;32.0;33.0;37.0;48;33.11764705882353;1;17;16;1;8;7;1;2;19.0;3;1;31.0;1;3;30.0;1;2;33.0;1;3;39.0;1;2;40.0;1;2;31.0;1;2;36.0;1;2;2;32.64705882352941
941;32.21111111111112;44.0;34.0;27.0;32.0;35.0;40.0;39.72222222222222;7;43.0;34.0;32.0;32.0;39.0;37.0;31.0;40.0;49;37.11764705882353;1;17;17;0;8;8;0;2;32.0;1;1;31.0;1;3;30.0;1;2;34.0;2;3;34.0;1;2;47.0;1;2;46.0;1;2;45.0;1;2;2;36.20588235294117
944;31.93333333333333;42.0;31.85294117647059;27.5;26.66666666666667;33.0;45.0;39.33333333333334;7;34.0;43.0;35.0;38.0;30.0;34.0;25.5;46.0;48;37.5;2;17;15;2;8;7;1;2;43.0;1;1;30.5;2;3;26.5;2;2;34.0;1;3;38.0;1;2;39.0;1;2;49.0;1;2;48.0;1;2;2;35.47058823529412
946;34.4;43.0;32.11764705882353;26.5;27.5;33.0;34.0;34.63888888888889;5;28.5;37.0;39.0;19.66666666666667;30.0;37.0;23.33333333333333;40.0;0;36.1764705882353;1;17;17;0;8;8;0;2;32.0;1;1;33.0;1;3;30.5;2;2;33.0;1;3;38.0;1;2;44.0;1;2;46.0;1;2;34.0;1;2;2;36.64705882352941
948;41.6;49.0;39.29411764705883;43.0;32.0;35.0;39.0;35.38888888888889;7;38.0;32.0;38.0;32.0;45.0;36.0;25.0;46.0;48;40.64705882352941;0;17;17;0;8;8;0;2;44.0;1;1;41.0;1;3;43.0;1;2;38.0;1;3;33.0;1;2;48.0;1;2;37.0;1;2;44.0;1;2;3;40.41176470588236
951;34.76666666666667;41.0;37.35294117647059;39.0;31.0;34.0;46.0;39.72222222222222;7;33.0;38.0;41.0;44.0;45.0;37.0;31.0;43.0;48;40.35294117647059;0;17;17;0;8;8;0;2;44.0;1;1;31.0;1;3;42.0;1;2;41.0;1;3;40.0;1;2;45.0;1;2;50.0;1;2;36.0;1;2;3;43.58823529411764
954;34.56666666666667;42.0;33.58823529411764;31.0;32.0;35.0;37.0;37.88888888888889;7;31.0;43.0;33.0;32.5;41.0;30.0;28.5;32.0;40;35.29411764705883;0;17;17;0;8;8;0;2;36.0;1;1;30.0;1;3;34.0;1;2;38.0;1;3;30.0;1;2;43.0;1;2;42.0;1;2;31.0;1;2;2;39.94117647058823
955;37.66666666666666;49.0;38.8235294117647;38.0;35.0;31.0;46.0;40.16666666666666;7;32.0;47.0;41.0;40.0;43.0;36.0;31.0;41.0;44;38.94117647058823;0;17;17;0;8;8;0;2;37.0;1;1;38.0;1;3;35.0;1;2;33.0;1;3;37.0;1;2;46.0;1;2;40.0;1;2;48.0;1;2;3;41.41176470588236
956;35.83333333333334;48.0;33.1764705882353;32.0;27.66666666666667;27.0;26.0;37.44444444444444;7;31.0;36.0;39.0;28.5;27.5;33.0;17.0;37.0;39;35.35294117647059;3;17;15;2;8;7;1;2;35.0;2;1;31.0;1;3;24.5;2;2;30.0;1;3;34.0;1;2;46.0;2;2;43.0;1;2;44.0;1;2;2;32.70588235294117
958;36.96666666666667;43.0;35.47058823529412;31.0;34.0;30.5;35.0;30.90625;4;27.33333333333333;37.0;36.0;36.0;33.0;30.0;29.5;35.0;0;33.94117647058823;2;17;14;3;8;7;1;2;42.0;1;1;22.0;3;3;32.0;1;2;30.0;1;3;36.0;1;2;39.5;2;2;41.0;1;2;41.0;1;2;2;33.23529411764706
962;35.23333333333333;42.0;36.47058823529412;37.0;20.0;41.0;43.0;41.5;7;31.0;46.0;38.5;43.0;45.0;43.0;32.0;41.0;45;39.0;1;17;17;0;8;8;0;2;40.0;1;1;32.0;1;3;32.0;2;2;35.0;1;3;38.0;1;2;47.0;1;2;44.0;1;2;50.0;1;2;3;41.0
963;34.86666666666667;40.0;36.94117647058823;33.0;35.0;34.0;31.0;41.33333333333334;7;30.0;43.0;34.0;32.0;30.0;43.0;34.0;37.0;36;35.76470588235294;0;17;17;0;8;8;0;2;46.0;1;1;37.0;1;3;33.0;1;2;35.0;1;3;33.0;1;2;34.0;1;2;41.0;1;2;32.0;1;2;2;36.8235294117647
964;36.93333333333333;42.0;37.52941176470588;30.0;41.0;30.0;45.0;37.33333333333334;7;33.0;40.0;41.0;38.0;45.0;41.0;31.0;48.0;35;40.23529411764706;0;17;17;0;8;8;0;2;38.0;1;1;41.0;1;3;34.0;1;2;35.0;1;3;35.0;1;2;48.0;1;2;47.0;1;2;45.0;1;2;2;38.88235294117647
966;35.03333333333333;42.0;39.41176470588236;40.0;43.0;33.0;35.0;41.22222222222222;7;44.0;41.0;41.0;44.0;34.0;40.0;33.0;40.0;36;35.94117647058823;1;17;15;2;8;7;1;2;46.0;1;1;34.0;1;3;24.0;2;2;37.0;1;3;33.0;1;2;44.0;1;2;33.0;1;2;42.0;1;2;2;38.29411764705883
969;35.1;44.0;37.0;26.0;35.0;36.0;46.0;42.44444444444444;7;33.0;45.0;36.0;31.5;30.0;37.0;32.0;40.0;49;36.02941176470588;1;17;17;0;8;8;0;2;39.0;1;1;33.0;1;3;30.0;1;2;31.5;2;3;37.0;1;2;44.0;1;2;39.0;1;2;40.0;1;2;2;38.20588235294117
970;32.73076923076923;0.0;28.6;27.33333333333333;26.66666666666667;17.5;0.0;34.3125;6;32.0;45.0;31.0;35.0;0.0;27.0;29.0;40.0;0;31.28571428571428;2;14;9;5;7;5;2;2;41.0;1;1;19.66666666666667;3;3;34.0;1;2;0.0;0;3;39.0;1;2;35.0;1;2;20.0;2;2;41.0;1;2;1;28.9
973;34.93333333333333;42.0;38.88235294117647;35.0;34.0;35.0;45.0;43.44444444444444;7;37.0;41.0;35.0;45.0;46.0;34.0;30.0;46.0;43;41.05882352941177;0;17;17;0;8;8;0;2;43.0;1;1;33.0;1;3;35.0;1;2;42.0;1;3;38.0;1;2;46.0;1;2;46.0;1;2;50.0;1;2;3;40.94117647058823
976;35.73333333333333;47.0;33.38235294117647;26.5;30.0;32.5;40.0;39.44444444444444;7;30.0;45.0;31.0;36.0;43.0;37.0;32.0;37.0;45;37.6764705882353;1;17;17;0;8;8;0;2;44.0;1;1;42.0;1;3;30.0;1;2;33.5;2;3;35.0;1;2;47.0;1;2;30.0;1;2;43.0;1;2;2;39.11764705882353
978;32.51111111111111;45.0;33.61764705882353;30.0;31.0;31.0;40.0;38.38888888888889;7;31.0;38.0;32.0;32.0;35.0;41.0;33.0;38.0;0;34.88235294117647;1;17;14;3;8;7;1;2;32.0;1;1;29.66666666666667;3;3;31.0;1;2;30.0;1;3;39.0;1;2;45.0;1;2;38.0;1;2;38.0;1;2;2;35.5
979;25.68888888888889;15.0;18.58333333333333;10.0;0.0;5.0;0.0;26.52380952380953;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;42.33333333333334;0;3;3;0;2;2;0;2;43.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;42.0;1;2;0.0;0;2;0.0;0;2;0;0.0
984;36.0;43.0;37.47058823529412;30.0;33.0;35.0;48.0;39.94444444444444;7;40.0;41.0;40.0;37.0;39.0;41.0;34.0;35.0;50;41.58823529411764;0;17;17;0;8;8;0;2;41.0;1;1;36.0;1;3;43.0;1;2;38.0;1;3;46.0;1;2;48.0;1;2;39.0;1;2;46.0;1;2;3;41.70588235294117
988;35.0;44.0;38.58823529411764;35.0;37.0;34.0;42.0;42.72222222222222;7;40.0;44.0;38.0;44.0;44.0;34.0;33.0;46.0;43;37.41176470588236;0;17;17;0;8;8;0;2;35.0;1;1;33.0;1;3;34.0;1;2;38.0;1;3;38.0;1;2;42.0;1;2;38.0;1;2;42.0;1;2;2;39.35294117647059
989;35.23333333333333;49.0;35.21568627450981;26.66666666666667;33.0;31.33333333333333;43.0;43.61111111111111;7;45.0;35.0;35.0;33.0;36.0;38.0;25.0;40.0;48;39.94117647058823;0;17;17;0;8;8;0;2;43.0;1;1;39.0;1;3;35.0;1;2;43.0;1;3;32.0;1;2;42.0;1;2;38.0;1;2;48.0;1;2;2;36.76470588235294
994;35.26666666666667;42.0;25.67647058823529;30.0;12.5;18.0;14.0;37.5;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;23.0;0;4;1;3;2;1;1;1;32.0;1;1;20.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
996;32.36666666666667;41.0;32.97058823529412;29.5;31.0;30.0;42.0;37.52777777777778;6;31.0;40.0;38.0;37.0;32.0;34.0;27.0;43.0;48;38.29411764705883;0;17;17;0;8;8;0;2;33.0;1;1;37.0;1;3;33.0;1;2;35.0;1;3;34.0;1;2;49.0;1;2;42.0;1;2;43.0;1;2;3;41.64705882352941
998;33.93333333333333;38.0;39.05882352941177;32.0;37.0;40.0;44.0;41.5;7;43.0;35.0;42.0;32.0;47.0;46.0;31.0;40.0;50;41.8235294117647;0;17;17;0;8;8;0;2;32.0;1;1;36.0;1;3;44.0;1;2;41.0;1;3;44.0;1;2;45.0;1;2;41.0;1;2;50.0;1;2;2;37.76470588235294
999;28.62222222222222;34.0;32.05882352941177;26.0;32.0;30.0;41.0;34.86111111111111;7;33.5;39.0;34.0;31.0;30.0;42.0;30.0;39.0;50;38.76470588235294;0;17;17;0;8;8;0;2;47.0;1;1;37.0;1;3;31.0;1;2;35.0;1;3;41.0;1;2;42.0;1;2;42.0;1;2;42.0;1;2;2;37.23529411764706
1002;35.3;43.0;36.02941176470588;36.0;32.0;31.0;45.0;36.05555555555556;7;33.0;30.0;40.0;37.0;42.0;32.0;37.0;35.0;45;37.6764705882353;1;17;17;0;8;8;0;2;37.0;1;1;31.5;2;3;34.0;1;2;37.0;1;3;38.0;1;2;50.0;1;2;39.0;1;2;38.0;1;2;3;40.64705882352941
1003;33.86666666666667;37.0;31.13333333333333;18.66666666666667;30.0;27.0;0.0;29.25;5;21.0;30.0;31.5;0.0;24.5;0.0;18.33333333333333;32.0;0;25.56666666666667;3;15;8;7;7;4;3;1;46.0;1;1;20.5;2;3;3.0;3;2;30.0;1;3;30.0;1;2;0.0;0;2;21.0;2;2;39.0;1;2;1;17.45833333333333
1007;30.6;22.0;37.41176470588236;31.0;37.0;30.0;43.0;39.38888888888889;7;31.0;30.0;37.0;46.0;36.0;34.0;34.5;39.0;0;37.88235294117647;1;17;17;0;8;8;0;2;43.0;1;1;35.0;1;3;39.0;1;2;31.0;1;3;33.0;1;2;46.5;2;2;47.0;1;2;36.0;1;2;3;40.23529411764706
1008;37.06666666666667;48.0;36.05882352941177;32.0;33.0;35.0;44.0;36.5;6;34.0;43.0;39.0;40.0;45.0;33.0;32.0;40.0;50;39.52941176470588;0;17;17;0;8;8;0;2;46.0;1;1;40.0;1;3;32.0;1;2;38.0;1;3;42.0;1;2;38.0;1;2;38.0;1;2;46.0;1;2;2;36.94117647058823
1010;32.86666666666667;47.0;35.88235294117647;32.0;30.0;32.0;44.0;36.66666666666666;7;37.0;35.0;34.0;37.0;31.0;38.0;30.0;44.0;45;37.47058823529412;0;17;17;0;8;8;0;2;35.0;1;1;33.0;1;3;31.0;1;2;39.0;1;3;30.0;1;2;46.0;1;2;42.0;1;2;44.0;1;2;2;38.88235294117647
1011;30.06666666666667;34.0;32.23529411764706;25.0;35.0;31.0;42.0;35.77777777777778;7;35.0;39.0;31.0;31.0;26.33333333333333;41.0;30.0;36.0;46;32.02941176470588;2;17;12;5;8;6;2;2;41.0;1;1;32.0;1;3;26.5;2;2;25.5;2;3;33.0;1;2;42.0;1;2;31.0;1;2;33.0;1;2;2;35.47058823529412
1012;28.74444444444445;40.0;25.0;26.0;0.0;22.0;0.0;15.75;0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0;34.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;34.0;1;2;0.0;0;2;0.0;0;2;0;0.0
1013;33.6;43.0;33.26470588235294;29.5;27.0;35.0;38.0;39.6875;6;40.0;38.0;35.0;32.0;27.66666666666667;0.0;14.0;37.0;0;32.68181818181818;2;11;8;3;5;4;1;2;0.0;0;1;23.5;2;3;30.5;2;2;0.0;0;3;33.0;1;2;0.0;0;2;38.0;1;2;43.0;1;2;2;31.58333333333333
1021;35.2;41.0;35.58823529411764;32.0;31.0;32.0;45.0;37.69444444444444;7;38.0;34.5;37.0;30.0;48.0;37.0;30.0;45.0;50;38.35294117647059;0;17;17;0;8;8;0;2;42.0;1;1;34.0;1;3;39.0;1;2;38.0;1;3;35.0;1;2;40.0;1;2;43.0;1;2;40.0;1;2;2;36.52941176470588
1023;35.7;50.0;34.5;35.0;26.5;32.0;46.0;34.83333333333334;7;31.0;30.0;34.0;32.0;43.0;37.0;24.5;34.0;45;36.1764705882353;1;17;17;0;8;8;0;2;40.0;1;1;32.0;2;3;30.0;1;2;33.0;1;3;37.0;1;2;45.0;1;2;30.0;1;2;48.0;1;2;3;40.29411764705883
1025;36.63333333333333;44.0;36.70588235294117;30.0;40.0;40.0;36.0;34.97222222222222;7;31.0;31.5;36.0;31.0;34.0;36.0;29.5;44.0;42;37.29411764705883;1;17;17;0;8;8;0;2;30.0;1;1;30.66666666666667;3;3;47.0;1;2;34.0;1;3;39.0;1;2;41.0;1;2;41.0;1;2;37.0;1;2;2;38.29411764705883
1026;38.06666666666667;45.0;34.52941176470588;28.0;29.0;42.0;38.0;37.94444444444444;7;33.0;40.0;35.0;32.0;46.0;37.0;29.5;46.0;44;37.70588235294117;0;17;17;0;8;8;0;2;33.0;1;1;38.0;1;3;38.0;1;2;30.0;1;3;30.0;1;2;48.0;1;2;38.0;1;2;48.0;1;2;2;39.88235294117647
1027;36.2;45.0;35.64705882352941;27.0;31.0;34.0;45.0;34.44444444444444;7;30.0;30.0;39.0;35.0;35.0;34.0;28.66666666666667;44.0;48;37.23529411764706;0;17;17;0;8;8;0;2;37.0;1;1;36.0;1;3;32.0;1;2;30.0;1;3;37.0;1;2;44.0;1;2;38.0;1;2;48.0;1;2;3;40.76470588235294
1030;33.6;40.0;30.23529411764706;22.5;30.0;32.0;38.0;33.38888888888889;6;20.0;33.0;28.5;32.0;44.0;30.0;19.0;36.0;46;34.44117647058823;1;17;14;3;8;7;1;2;31.0;1;1;27.5;2;3;30.0;1;2;30.0;1;3;39.0;1;2;44.0;1;2;38.0;1;2;40.0;1;2;2;37.23529411764706
1031;38.93333333333333;42.0;43.29411764705883;44.0;37.0;44.0;48.0;39.88888888888889;7;39.0;34.0;41.0;37.0;39.0;45.0;32.0;46.0;45;42.8235294117647;0;17;17;0;8;8;0;2;40.0;1;1;40.0;1;3;42.0;1;2;38.0;1;3;45.0;1;2;48.0;1;2;42.0;1;2;50.0;1;2;3;43.58823529411764
1033;33.0;30.0;29.3125;32.0;28.0;29.0;45.0;29.5;3;34.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1035;27.17948717948718;0.0;25.66666666666667;18.0;23.0;42.0;0.0;38.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;30.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;30.0;1;2;0.0;0;2;0.0;0;2;0;0.0
1038;31.28888888888889;44.0;31.70588235294118;24.0;24.66666666666667;27.5;39.0;36.22222222222222;7;33.0;31.0;36.0;31.0;20.66666666666667;29.5;25.66666666666667;36.0;46;35.11764705882353;1;17;14;3;8;7;1;2;46.0;1;1;28.33333333333333;3;3;34.0;1;2;34.0;1;3;30.0;1;2;48.0;1;2;31.0;1;2;39.0;1;2;2;33.70588235294117
1039;30.46153846153846;0.0;25.63333333333333;12.66666666666667;21.0;40.0;0.0;37.0;2;0.0;0.0;26.0;0.0;0.0;0.0;18.0;0.0;0;12.0;0;3;0;3;1;0;1;1;0.0;0;1;12.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1040;34.6;44.0;33.8235294117647;28.0;22.5;37.0;45.0;40.27777777777778;7;33.0;41.0;33.0;32.0;32.0;36.0;30.0;41.0;35;35.76470588235294;2;17;14;3;8;7;1;2;41.0;1;1;29.0;2;3;30.0;2;2;32.0;1;3;35.0;1;2;50.0;1;2;30.0;1;2;47.0;1;2;2;36.70588235294117
1043;39.0;50.0;34.1764705882353;28.0;30.0;30.0;42.0;37.11111111111111;7;37.0;42.0;31.0;27.0;32.0;36.0;29.0;34.0;50;36.4;1;15;15;0;7;7;0;2;49.0;1;1;38.0;2;3;30.0;1;2;37.0;1;3;30.0;1;2;0.0;0;2;42.0;1;2;34.0;1;2;2;34.47058823529412
1057;32.93333333333333;47.0;32.05882352941177;26.5;27.5;30.0;46.0;34.11111111111111;7;31.0;32.0;36.0;36.0;30.0;38.0;28.5;36.0;47;37.02941176470588;1;17;14;3;8;7;1;2;40.0;1;1;27.5;2;3;37.0;1;2;35.0;1;3;45.0;1;2;48.0;1;2;38.0;1;2;33.0;1;2;2;37.35294117647059
1064;40.66666666666666;48.0;37.13333333333333;40.0;35.0;30.0;0.0;41.0;6;39.0;47.0;41.0;44.0;47.0;44.0;46.0;45.0;0;40.58333333333334;0;12;12;0;5;5;0;2;0.0;0;1;45.0;1;3;43.0;1;2;30.0;1;3;39.0;1;2;49.0;1;2;0.0;0;2;0.0;0;2;3;43.66666666666666
1073;37.66666666666666;43.0;36.05882352941177;41.0;32.0;30.0;31.0;36.0;7;30.0;36.0;32.0;29.5;28.5;31.0;31.0;38.0;43;36.76470588235294;0;17;17;0;8;8;0;2;38.0;1;1;35.0;1;3;30.0;1;2;30.0;1;3;41.0;1;2;38.0;1;2;41.0;1;2;46.0;1;2;2;36.8235294117647
1074;32.61538461538461;0.0;29.43333333333333;27.5;30.0;23.0;0.0;33.36363636363637;3;40.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0;14.0;0;3;0;3;1;0;1;1;0.0;0;1;14.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1082;31.55555555555555;33.0;36.8235294117647;37.0;29.0;41.0;41.0;37.77777777777778;7;45.0;35.0;36.0;32.0;33.0;31.0;32.0;32.0;50;34.0;1;17;17;0;8;8;0;2;30.0;1;1;30.0;3;3;33.0;1;2;32.0;1;3;35.0;1;2;41.0;1;2;31.0;1;2;41.0;1;2;2;33.76470588235294
1083;31.28888888888889;43.0;29.23333333333333;29.5;36.0;5.0;0.0;16.38461538461538;2;2.0;6.0;46.0;0.0;0.0;0.0;0.0;41.0;0;23.33333333333333;1;3;0;3;1;0;1;1;0.0;0;1;23.33333333333333;3;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1092;27.70512820512821;0.0;35.06666666666667;30.0;38.0;41.0;0.0;27.25;3;30.0;18.0;38.0;27.0;0.0;0.0;6.5;44.0;0;24.42857142857143;1;7;2;5;3;1;2;1;0.0;0;1;15.0;2;3;14.0;1;2;0.0;0;3;0.0;0;2;49.0;1;2;0.0;0;2;0.0;0;2;0;0.0
1093;32.2;36.0;33.37777777777778;29.5;36.5;27.33333333333333;0.0;32.875;5;31.0;32.0;31.0;39.0;34.0;34.0;29.0;42.0;0;31.67647058823529;4;17;12;5;8;6;2;2;41.0;1;1;28.5;2;3;32.0;2;2;30.0;1;3;25.0;2;2;40.0;1;2;31.0;1;2;33.0;2;2;2;35.1764705882353
1094;33.43333333333333;40.0;33.88235294117647;28.5;27.5;40.0;48.0;32.46875;5;30.0;29.5;34.0;33.0;30.0;0.0;28.0;38.0;0;30.17647058823529;2;17;15;2;8;7;1;2;36.0;1;1;31.0;3;3;31.0;1;2;35.0;1;3;40.0;1;2;0.0;1;2;37.0;1;2;31.5;2;2;2;30.91666666666667
1095;37.66666666666666;46.0;32.52941176470588;33.0;36.0;29.0;30.0;34.375;6;32.0;46.0;36.0;32.0;28.5;0.0;37.0;45.0;0;20.25;2;10;3;7;4;1;3;1;0.0;0;1;23.5;2;3;12.0;2;2;36.0;1;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
1097;30.06666666666667;42.0;32.0;24.5;28.5;37.0;43.0;34.63888888888889;6;19.5;42.0;32.0;0.0;30.0;41.0;33.0;34.0;43;31.51960784313726;2;17;9;8;8;5;3;1;31.0;1;1;29.5;2;3;27.66666666666667;3;2;11.0;1;3;39.0;1;2;41.0;1;2;38.0;1;2;46.0;1;2;2;36.58333333333334
1098;38.66666666666666;44.0;35.8235294117647;30.0;38.0;30.0;41.0;39.16666666666666;7;40.0;48.0;47.0;45.0;47.0;39.0;33.0;43.0;0;40.23529411764706;0;17;17;0;8;8;0;2;42.0;1;1;34.0;1;3;48.0;1;2;36.0;1;3;39.0;1;2;49.0;1;2;38.0;1;2;42.0;1;2;3;41.1764705882353
1099;30.78888888888889;39.0;23.68888888888889;10.5;12.5;28.66666666666667;0.0;34.0;2;0.0;0.0;29.0;0.0;0.0;0.0;0.0;35.0;0;13.94444444444444;1;9;2;7;4;1;3;1;0.0;0;1;12.5;2;3;0.0;1;2;0.0;0;3;36.0;1;2;0.0;0;2;8.0;1;2;0.0;0;2;3;45.0
1101;31.32222222222222;49.0;30.47058823529412;25.5;26.5;40.0;42.0;38.0;7;47.0;38.0;31.0;32.0;24.0;32.0;25.0;42.0;49;33.20588235294117;2;17;14;3;8;7;1;2;38.0;1;1;29.5;2;3;30.0;1;2;32.0;2;3;38.0;1;2;32.0;1;2;40.0;1;2;31.0;1;2;2;39.1764705882353
1104;34.33333333333334;35.0;35.26470588235294;29.5;32.0;33.0;49.0;36.11111111111111;7;31.0;42.0;32.0;36.0;34.0;33.0;28.5;36.0;46;33.58823529411764;0;17;17;0;8;8;0;2;32.0;1;1;31.0;1;3;35.0;1;2;30.0;1;3;34.0;1;2;43.0;1;2;33.0;1;2;33.0;1;2;2;37.05882352941177
1105;37.2;46.0;37.94117647058823;34.0;37.0;32.0;48.0;41.22222222222222;7;39.0;49.0;47.0;48.0;47.0;41.0;35.0;42.0;49;41.11764705882353;0;17;17;0;8;8;0;2;42.0;1;1;36.0;1;3;43.0;1;2;37.0;1;3;41.0;1;2;43.0;1;2;48.0;1;2;44.0;1;2;3;41.64705882352941
1106;33.55555555555556;49.0;31.67647058823529;28.5;31.0;28.0;44.0;41.11111111111111;7;48.0;43.0;36.0;45.0;35.0;46.0;32.0;47.0;48;39.41176470588236;0;17;17;0;8;8;0;2;45.0;1;1;32.0;1;3;48.0;1;2;31.0;1;3;47.0;1;2;44.0;1;2;40.0;1;2;39.0;1;2;2;39.35294117647059
1121;34.36666666666667;46.0;33.58888888888889;31.0;34.0;27.66666666666667;0.0;33.5;6;34.0;33.0;38.0;32.0;32.0;30.0;34.0;40.0;0;38.73529411764706;1;17;17;0;8;8;0;2;46.0;1;1;32.0;1;3;33.0;1;2;31.5;2;3;43.0;1;2;43.0;1;2;44.0;1;2;48.0;1;2;2;34.55882352941177
1126;37.26666666666667;45.0;33.3235294117647;27.5;36.0;32.0;36.0;38.94444444444444;7;37.0;46.0;46.0;45.0;31.0;38.0;26.0;43.0;50;38.58823529411764;0;17;17;0;8;8;0;2;43.0;1;1;31.0;1;3;33.0;1;2;36.0;1;3;42.0;1;2;50.0;1;2;44.0;1;2;37.0;1;2;3;40.70588235294117
1127;37.6;44.0;37.38235294117647;33.5;32.0;39.0;44.0;39.0;7;40.0;45.0;43.0;45.0;46.0;41.0;33.0;36.0;40;42.76470588235294;0;17;17;0;8;8;0;2;42.0;1;1;42.0;1;3;48.0;1;2;37.0;1;3;38.0;1;2;48.0;1;2;48.0;1;2;42.0;1;2;3;40.8235294117647
1128;26.76666666666667;33.0;31.16666666666667;25.0;19.5;26.5;0.0;25.90909090909091;3;0.0;6.0;25.33333333333333;0.0;0.0;0.0;0.0;33.0;0;29.62121212121212;2;11;6;5;5;3;2;1;0.0;0;1;29.5;2;3;19.66666666666667;3;2;0.0;0;3;30.0;1;2;31.0;1;2;38.0;1;2;0.0;0;2;0;0.0
1131;33.33333333333334;49.0;37.47058823529412;37.0;37.0;27.5;45.0;39.0;7;35.0;39.0;44.0;45.0;31.0;30.0;30.5;41.0;50;35.70588235294117;0;17;17;0;8;8;0;2;34.0;1;1;36.0;1;3;30.0;1;2;31.0;1;3;33.0;1;2;40.0;1;2;35.0;1;2;48.0;1;2;2;39.76470588235294
