CON_MAT_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;FILOSOFIA_ICFES;LOCALIDAD;LITERATURA_ICFES;QUIMICA_ICFES;PG_ICFES;PROMEDIO_UNO;NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;NOTA_HIST;NOTA_SEM;NOTA_DIF;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;PROMEDIO_DOS;EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_INT;VECES_TOP;NOTA_EYB;PROMEDIO_TRES;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_ECUA;NCA_TRES;NOTA_FOTO;NOTA_CFJC;VECES_SUELOS;PROMEDIO_CUATRO;NOTA_GEOGEO;NCA_CUATRO;NOTA_PRII;EPA_CUATRO;NOTA_PROB;PROMEDIO_CINCO;NOTAS_SISC;VECES_BD;NOTA_ME;CAR_CINCO;NOTA_CARTO;VECES_CARTO;PROMEDIO_SEIS;NOTA_GEO_FIS;NOTA_L_DOS;NOTA_LEGIC;NOTA_INGECO;VECES_L_DOS;PROMEDIO_SIETE;NOTA_ECONOMET;NOTA_AVAP;NOTA_EI_UNO;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
52.06;47.21;44.41;1;47.08;11;54.66;52.59;406.08;33.666666666666664;35;30;30;45;15.0;7;40;35;30;0;1;2;0.0;33.8235294117647;2;30;40;35;30;1;40;32.77777777777778;30;43;30;30;18.0;33;35;1;32.705882352941174;37;17.0;31;2;32;34.611111111111114;38;2;32;4;35;2;34.4;30;32;43;34;3;36.875;33;34;40;37.0;2.0
48.67;52.42;64.49;1;52.99;7;62.72;40.8;407.42;36.0;30;40;40;40;15.0;7;45;40;30;0;1;3;0.0;32.05882352941177;2;30;30;30;30;1;37;34.94444444444444;33;36;37;33;18.0;35;34;3;38.529411764705884;34;17.0;38;2;30;35.333333333333336;35;2;30;1;41;1;34.266666666666666;30;31;37;33;1;37.75;37;30;46;40.3;3.0
52.82;33.35;43.43;0;34.54;4;46.7;49.0;369.78;34.333333333333336;30;40;35;40;15.0;7;40;35;30;0;1;2;0.0;33.35294117647059;2;30;33;35;31;2;45;34.611111111111114;30;39;41;30;18.0;32;40;1;38.1764705882353;35;17.0;32;2;46;36.388888888888886;35;1;38;1;42;1;34.0;31;35;36;35;1;39.625;37;35;44;38.9;2.0
53.09;45.2;44.56;0;40.37;15;62.78;46.94;390.16;35.0;30;40;40;35;15.0;7;40;40;30;0;1;2;0.0;33.23529411764706;2;30;45;30;30;1;35;34.0;32;30;33;30;18.0;36;45;2;36.1764705882353;39;17.0;36;2;47;35.94444444444444;40;1;32;2;32;1;35.266666666666666;33;33;38;41;1;35.5;34;35;40;30.6;2.0
54.33;43.48;46.34;1;47.08;19;52.77;50.94;402.72;41.0;35;45;40;45;15.0;7;45;45;40;0;1;1;0.0;36.470588235294116;2;35;50;35;30;2;40;38.05555555555556;35;40;40;40;18.0;40;35;1;35.05882352941177;32;17.0;38;2;30;38.166666666666664;41;1;33;0;42;1;39.53333333333333;34;38;42;34;1;39.0;31;35;41;35.0;2.0
50.54;43.48;45.64;1;46.04;7;47.14;45.4;369.9;36.666666666666664;30;40;40;40;15.0;7;40;40;35;0;1;1;0.0;32.588235294117645;2;30;40;30;30;2;37;35.166666666666664;30;40;35;35;18.0;34;40;1;37.588235294117645;38;17.0;34;2;30;34.0;33;2;30;1;37;1;39.4;32;42;41;43;1;39.6875;31;36;47;38.3;2.0
42.39;40.89;46.32;1;44.72;1;49.15;50.5;380.46;35.666666666666664;35;35;40;40;15.0;7;40;40;30;0;1;2;0.0;33.8235294117647;2;30;45;30;30;1;40;33.166666666666664;31;40;30;31;18.0;30;45;1;37.8235294117647;40;17.0;41;2;38;33.94444444444444;30;1;42;2;33;1;35.2;32;37;39;32;1;36.875;37;32;39;41.2;3.0
60.92;40.5;62.31;1;52.48;20;51.41;48.59;425.85;37.333333333333336;35;40;40;40;15.0;7;45;45;30;0;1;2;0.0;35.0;2;30;50;30;35;2;35;35.27777777777778;35;40;35;35;18.0;35;40;1;35.8235294117647;34;17.0;35;2;30;34.5;41;1;30;1;33;1;33.53333333333333;30;32;37;31;1;38.625;37;36;46;38.7;2.0
53.2;43.48;47.79;0;50.76;10;51.21;45.4;402.14;34.0;30;35;35;40;15.0;7;45;30;30;0;1;2;0.0;32.05882352941177;2;35;30;30;30;2;40;33.111111111111114;30;38;30;39;18.0;30;35;1;35.05882352941177;33;17.0;39;2;40;37.166666666666664;41;1;39;3;34;1;37.53333333333333;30;32;38;41;1;37.375;37;38;41;43.5;3.0
64.16;0.0;54.77;1;53.59;8;58.84;54.3;447.04;38.666666666666664;40;40;45;45;15.0;7;40;45;30;0;1;3;0.0;35.0;2;40;35;40;30;1;35;34.72222222222222;31;38;35;35;18.0;36;37;1;38.76470588235294;36;17.0;37;2;46;38.05555555555556;40;1;32;1;42;1;41.13333333333333;43;44;43;34;1;40.8125;41;47;44;44.5;3.0
53.2;64.23;58.09;0;38.35;10;66.94;54.01;424.37;36.666666666666664;30;40;40;40;15.0;7;40;40;35;0;1;1;0.0;39.11764705882353;2;40;50;35;30;1;40;35.666666666666664;40;35;34;30;18.0;45;45;1;37.470588235294116;36;17.0;35;2;33;35.166666666666664;39;1;32;0;42;1;41.666666666666664;45;39;38;43;1;40.4375;32;38;43;35.4;2.0
56.43;61.22;53.07;1;48.86;11;50.37;54.59;443.71;35.333333333333336;35;35;40;35;15.0;7;40;40;30;0;1;1;0.0;33.23529411764706;2;30;40;35;30;1;35;37.888888888888886;35;42;39;33;18.0;45;40;1;42.88235294117647;42;17.0;44;2;47;38.5;36;1;32;0;44;1;40.93333333333333;33;46;40;40;1;38.4375;39;38;43;43.2;3.0
51.6;58.06;52.77;0;53.59;10;50.37;62.0;439.59;40.666666666666664;35;40;40;45;15.0;7;40;40;45;0;1;1;0.0;34.411764705882355;2;35;45;30;30;1;30;35.5;30;44;32;36;18.0;39;30;1;39.11764705882353;40;17.0;38;2;38;36.333333333333336;32;1;42;0;34;1;39.2;36;43;42;38;1;38.25;35;38;37;41.15384615384615;3.0
58.94;53.32;51.06;0;48.86;7;48.26;52.83;435.46;37.666666666666664;45;30;40;30;15.0;7;40;40;35;0;1;3;0.0;36.11764705882353;2;35;30;39;38;1;40;33.27777777777778;35;40;30;31;18.0;30;41;1;37.35294117647059;32;17.0;36;2;38;37.666666666666664;40;1;37;1;38;1;38.2;31;48;40;34;1;42.25;40;41;42;40.3;3.0
61.49;45.94;44.68;0;39.79;5;56.7;56.08;407.59;34.0;35;30;40;35;15.0;7;35;40;30;0;1;2;0.0;25.41176470588235;1;30;35;31;19;1;30;28.5;41;11;0;0;5.0;36;0;1;32.0;0;3.0;0;2;0;10.0;0;0;0;1;0;0;28.0;0;0;0;0;0;0.0;0;0;0;8.0;1.0
56.43;65.1;55.09;0;46.59;7;54.54;54.59;418.19;39.666666666666664;35;40;40;45;15.0;7;40;45;40;0;1;1;0.0;35.0;2;40;30;40;35;1;35;36.05555555555556;39;40;31;46;18.0;30;31;1;37.588235294117645;36;17.0;38;2;42;35.833333333333336;33;1;42;2;42;1;39.86666666666667;36;35;40;43;2;36.6875;30;31;36;39.1;2.0
75.27;65.86;53.95;1;43.59;1;55.25;47.22;426.58;35.666666666666664;45;30;35;30;15.0;7;40;40;30;0;1;1;0.0;33.05882352941177;2;30;30;34;32;1;35;35.94444444444444;35;37;39;39;18.0;34;30;1;34.64705882352941;39;17.0;30;2;35;37.111111111111114;40;2;41;3;44;1;39.733333333333334;37;44;44;36;1;39.625;39;36;37;40.30769230769231;3.0
56.43;67.51;55.09;0;46.59;19;56.64;60.27;425.97;42.0;45;40;40;50;15.0;7;40;45;40;0;1;1;0.0;38.23529411764706;2;40;40;30;35;1;40;38.55555555555556;40;43;35;35;18.0;45;40;1;39.705882352941174;31;17.0;41;2;47;38.166666666666664;36;1;47;1;46;1;39.733333333333334;30;44;35;44;1;37.9375;33;40;32;40.38461538461539;3.0
70.23;54.64;57.49;1;54.89;12;60.24;53.59;443.98;36.666666666666664;30;45;40;50;15.0;7;40;40;30;0;1;1;0.0;35.0;2;40;35;35;30;1;35;34.111111111111114;35;38;38;32;18.0;30;35;1;41.529411764705884;36;17.0;39;2;47;41.55555555555556;45;1;48;0;39;1;41.266666666666666;33;45;41;41;1;39.5;37;44;35;42.6;3.0
61.49;37.51;66.19;0;37.24;15;54.6;57.93;450.71;36.666666666666664;40;45;40;40;15.0;7;30;40;30;0;1;2;0.0;36.23529411764706;2;30;50;30;30;1;35;39.5;37;50;38;36;18.0;39;45;1;38.294117647058826;32;17.0;46;2;44;38.05555555555556;37;1;47;2;48;1;37.2;40;31;35;31;2;38.25;40;38;38;35.0;2.0
56.71;43.48;51.94;1;53.92;4;58.76;55.57;446.95;39.333333333333336;30;40;50;45;15.0;7;45;45;35;0;1;1;0.0;33.8235294117647;2;30;35;30;35;1;40;36.166666666666664;35;41;35;32;18.0;36;45;1;41.529411764705884;42;17.0;40;2;48;37.05555555555556;40;1;30;0;42;1;40.2;42;44;44;34;1;41.375;44;40;42;43.2;3.0
51.6;47.17;44.68;1;46.77;10;61.07;59.89;425.39;36.666666666666664;30;40;45;50;15.0;7;40;40;30;0;1;1;0.0;40.294117647058826;2;40;50;40;30;1;35;39.94444444444444;40;50;41;37;18.0;40;45;1;40.529411764705884;30;17.0;42;2;46;41.111111111111114;44;1;48;1;45;1;41.53333333333333;35;41;41;42;1;39.9375;40;37;39;43.7;3.0
70.11;54.9;54.77;0;51.28;15;50.37;56.08;425.21;35.0;30;30;40;45;15.0;7;45;40;30;0;1;1;0.0;35.88235294117647;2;35;50;30;30;1;35;37.5;44;44;37;33;18.0;30;45;1;35.0;33;17.0;34;2;32;33.77777777777778;34;2;30;3;38;1;36.733333333333334;30;39;43;35;1;39.1875;41;37;43;38.92307692307692;2.0
64.16;54.9;46.76;1;55.96;20;58.8;49.12;426.13;35.0;30;35;35;35;15.0;7;40;40;35;0;1;3;0.0;34.1764705882353;2;33;35;39;30;1;37;31.0;31;30;30;33;18.0;33;30;1;36.23529411764706;36;17.0;39;2;40;40.111111111111114;31;1;40;2;41;1;38.2;30;43;40;38;1;37.375;35;31;41;37.18181818181818;2.0
70.62;54.64;52.41;1;47.29;8;55.4;61.37;430.39;37.666666666666664;30;40;40;45;15.0;7;45;40;35;0;1;1;0.0;34.11764705882353;2;35;35;30;35;1;35;34.888888888888886;30;43;30;37;18.0;38;30;1;39.8235294117647;34;17.0;37;2;44;37.72222222222222;39;1;41;2;33;1;37.266666666666666;35;33;42;40;1;39.5625;42;42;32;40.1;3.0
49.14;65.1;48.79;1;51.28;13;61.07;57.93;439.88;35.0;30;40;35;45;15.0;7;40;40;30;0;1;3;0.0;32.88235294117647;2;30;35;31;30;1;35;34.0;30;43;30;38;18.0;32;35;1;37.76470588235294;34;17.0;44;2;33;34.111111111111114;37;1;40;0;33;1;38.2;30;43;45;37;1;36.3125;35;36;41;43.92307692307692;3.0
61.53;72.32;53.07;1;46.59;20;63.4;54.59;445.26;37.0;30;40;40;50;15.0;7;45;45;30;0;1;2;0.0;32.05882352941177;2;30;35;30;30;1;40;35.833333333333336;32;43;40;30;18.0;40;40;1;37.64705882352941;33;17.0;35;2;40;34.94444444444444;38;2;30;3;37;1;36.93333333333333;42;34;40;34;1;36.125;34;39;38;43.6;3.0
58.94;61.22;55.09;0;51.14;8;58.84;60.27;461.48;34.0;35;30;35;35;15.0;7;40;40;30;0;1;2;0.0;32.0;2;30;36;31;31;1;35;34.833333333333336;35;36;37;36;18.0;30;45;2;37.411764705882355;36;17.0;43;2;37;34.72222222222222;38;1;30;0;39;1;35.666666666666664;30;42;40;38;1;39.125;32;42;38;40.0;2.0
51.49;35.81;44.9;0;48.86;20;61.03;45.83;413.1;33.0;30;30;40;30;15.0;7;35;45;30;0;1;5;0.0;34.76470588235294;2;43;30;33;31;2;33;35.77777777777778;42;36;31;38;18.0;40;30;2;40.6;35;15.0;39;2;47;39.27777777777778;32;1;41;2;46;1;29.1;0;0;42;17;0;30.727272727272727;7;34;33;41.0;3.0
51.49;45.94;42.7;0;48.86;8;52.45;47.62;419.43;37.0;30;40;40;50;15.0;7;45;45;30;0;1;1;0.0;33.23529411764706;2;35;35;30;30;1;35;37.27777777777778;30;45;35;40;18.0;40;45;1;38.411764705882355;42;17.0;38;2;46;34.72222222222222;35;1;30;1;36;1;38.0;42;36;36;39;1;39.0625;32;46;42;43.4;3.0
58.94;45.94;52.77;1;53.59;10;50.37;50.85;439.86;36.666666666666664;30;40;45;45;15.0;7;40;45;30;0;1;2;0.0;31.705882352941178;2;30;35;30;30;1;37;39.666666666666664;35;50;40;40;18.0;45;39;1;34.411764705882355;30;17.0;35;2;34;37.77777777777778;39;1;46;2;42;1;41.06666666666667;39;37;41;41;1;37.0625;42;38;43;39.0;2.0
58.94;61.22;46.76;1;55.96;7;52.54;57.93;461.6;37.666666666666664;40;30;45;40;15.0;7;45;45;30;0;1;3;0.0;31.823529411764707;2;30;30;36;31;2;35;38.0;40;50;33;36;18.0;34;43;1;35.705882352941174;30;17.0;36;2;41;38.05555555555556;38;2;33;3;42;1;35.8;32;39;37;38;1;37.875;35;31;48;36.69230769230769;2.0
58.94;54.9;53.07;1;58.36;8;50.47;67.52;451.91;37.0;30;40;45;50;15.0;7;40;45;30;0;1;1;0.0;35.588235294117645;2;30;40;35;35;1;40;37.388888888888886;35;42;30;44;18.0;45;40;1;41.411764705882355;33;17.0;44;2;45;39.44444444444444;41;1;32;0;43;1;40.8;30;44;42;40;1;41.75;43;37;44;44.0;3.0
56.43;52.09;53.07;0;58.36;5;58.8;52.83;446.66;36.666666666666664;35;35;40;45;15.0;7;40;50;30;0;1;2;0.0;36.1764705882353;2;30;45;40;30;1;45;38.77777777777778;35;35;44;39;18.0;43;45;1;38.0;33;17.0;45;2;41;39.55555555555556;39;1;49;0;41;1;37.4;32;40;42;31;1;39.25;40;39;35;43.2;3.0
56.46;65.1;54.77;0;42.19;6;61.07;52.57;442.01;34.666666666666664;30;40;45;30;15.0;7;35;40;30;0;1;2;0.0;32.705882352941174;2;30;35;35;32;1;35;33.388888888888886;32;43;30;30;18.0;33;40;1;35.05882352941177;35;17.0;38;2;30;34.333333333333336;39;1;30;2;37;1;34.06666666666667;30;44;32;33;1;39.125;40;32;43;37.7;2.0
61.49;44.71;46.76;1;42.19;20;54.6;52.57;420.22;39.333333333333336;30;45;50;40;15.0;7;50;50;30;0;1;1;0.0;32.94117647058823;2;40;30;30;30;1;40;35.388888888888886;33;45;36;30;18.0;40;35;1;38.294117647058826;30;17.0;45;2;30;38.611111111111114;31;1;47;1;43;1;38.86666666666667;31;44;40;32;1;39.3125;39;38;43;37.5;2.0
61.53;47.17;51.06;0;46.59;6;46.23;51.1;421.37;34.666666666666664;30;35;35;40;15.0;7;40;50;30;0;1;1;0.0;31.470588235294116;2;30;30;35;30;2;35;32.27777777777778;30;33;35;30;18.0;31;30;1;36.411764705882355;31;17.0;44;2;30;34.05555555555556;34;2;31;3;39;1;35.46666666666667;30;35;39;34;1;37.0;36;36;45;40.7;3.0
58.94;47.17;49.05;0;51.14;11;54.54;52.83;428.82;36.0;30;40;45;45;15.0;7;35;45;30;0;1;1;0.0;35.35294117647059;2;42;35;30;40;3;35;34.0;31;40;33;38;18.0;30;33;1;35.470588235294116;35;17.0;31;2;35;35.166666666666664;37;1;34;1;41;1;38.6;43;41;36;39;1;40.1875;39;38;47;39.23076923076923;2.0
64.24;62.69;57.16;1;53.46;20;54.54;64.8;458.73;34.666666666666664;30;35;40;35;15.0;7;40;45;30;0;1;1;0.0;32.94117647058823;2;30;35;30;30;1;40;35.5;30;45;30;35;18.0;35;35;1;38.11764705882353;34;17.0;41;2;36;34.5;33;1;31;1;37;1;38.4;38;33;42;41;2;36.375;30;43;33;39.46153846153846;2.0
67.01;49.63;42.51;0;46.77;11;50.37;67.0;425.99;37.0;30;40;40;30;15.0;7;35;45;40;0;1;1;0.0;35.0;2;30;40;40;35;1;35;35.05555555555556;35;31;33;36;18.0;41;30;1;38.8235294117647;37;17.0;45;2;35;38.94444444444444;41;1;40;1;39;1;39.93333333333333;36;40;42;45;1;40.4375;39;38;44;36.4;2.0
58.94;53.32;53.07;1;55.86;8;54.6;54.59;453.41;38.0;40;35;45;40;15.0;7;40;50;30;0;1;1;0.0;34.705882352941174;2;35;35;40;30;1;40;35.05555555555556;30;45;39;30;18.0;39;31;1;36.88235294117647;37;17.0;38;2;45;37.55555555555556;36;1;45;1;44;1;40.2;30;45;43;40;1;35.9375;35;38;35;39.07692307692308;2.0
67.13;50.86;51.06;0;34.19;7;48.26;49.37;392.25;35.666666666666664;30;35;45;40;15.0;7;40;45;30;0;1;1;0.0;32.35294117647059;2;30;40;30;30;1;35;36.5;30;45;37;37;18.0;40;40;1;34.94117647058823;30;17.0;31;2;35;34.611111111111114;30;2;42;2;38;1;38.13333333333333;34;43;37;34;1;37.0625;31;34;43;42.0;3.0
49.84;55.84;62.36;1;49.38;20;52.97;53.84;446.72;37.0;30;35;40;45;15.0;7;40;50;35;0;1;1;0.0;33.23529411764706;2;35;35;35;30;1;35;34.666666666666664;30;40;30;37;18.0;40;40;1;39.11764705882353;37;17.0;36;2;35;36.888888888888886;35;1;35;1;40;1;38.4;31;39;38;39;1;38.214285714285715;36;36;47;34.63636363636363;2.0
53.95;61.22;51.06;0;46.59;10;39.08;58.28;424.77;38.0;35;40;45;40;15.0;7;45;45;30;0;1;1;0.0;34.705882352941174;2;30;40;35;30;1;40;31.333333333333332;30;30;33;30;18.0;30;45;1;39.23529411764706;40;17.0;33;2;46;36.22222222222222;38;1;31;1;40;1;39.93333333333333;39;46;40;41;1;41.5;38;30;45;40.1;3.0
64.24;48.4;42.7;0;48.86;20;58.8;60.27;441.14;36.333333333333336;30;35;40;35;15.0;7;40;50;35;0;1;2;0.0;35.529411764705884;2;30;44;36;30;1;35;34.166666666666664;31;41;39;31;18.0;30;30;1;33.94117647058823;33;17.0;39;2;30;33.833333333333336;33;1;30;3;36;1;36.4;33;40;39;34;1;38.625;40;38;42;36.76923076923077;2.0
58.89;52.09;62.35;1;39.64;11;60.56;67.93;452.93;36.666666666666664;30;35;45;40;15.0;7;45;50;30;0;1;1;0.0;37.705882352941174;2;35;45;42;30;1;40;36.05555555555556;35;37;32;33;18.0;43;50;1;39.705882352941174;31;17.0;44;2;42;36.27777777777778;37;1;30;1;44;1;38.93333333333333;36;43;40;36;1;38.125;34;36;45;39.2;2.0
61.49;50.86;44.68;0;44.51;5;54.6;54.3;410.83;37.0;35;40;45;35;15.0;7;40;45;30;0;1;3;0.0;31.647058823529413;2;30;32;33;31;1;35;34.27777777777778;39;31;34;37;18.0;30;44;1;37.470588235294116;36;17.0;35;2;43;34.166666666666664;31;1;32;0;39;1;36.06666666666667;32;41;34;37;1;37.5;40;33;33;36.84615384615385;2.0
67.01;58.06;56.82;1;55.96;10;48.26;50.85;453.08;40.333333333333336;35;35;50;50;15.0;7;45;50;35;0;1;1;0.0;32.64705882352941;2;35;30;30;30;1;45;34.22222222222222;35;40;30;32;18.0;35;45;1;38.94117647058823;31;17.0;44;2;37;37.44444444444444;39;1;45;2;38;1;40.86666666666667;39;45;41;39;1;39.4375;43;39;44;39.0;2.0
53.95;52.09;61.56;1;46.59;7;50.37;54.59;434.23;38.666666666666664;35;35;45;50;15.0;7;40;45;35;0;1;1;0.0;35.588235294117645;2;35;35;30;35;2;40;36.55555555555556;30;50;38;34;18.0;36;34;1;40.0;42;17.0;37;2;37;37.666666666666664;44;1;31;0;44;1;42.4;43;45;40;38;1;40.1875;42;33;45;43.1;3.0
67.01;59.64;44.68;1;42.19;16;54.54;56.08;410.94;39.0;40;35;45;50;15.0;7;45;45;30;0;1;1;0.0;32.94117647058823;2;30;30;35;30;1;40;33.44444444444444;30;35;30;39;18.0;40;30;1;38.35294117647059;30;17.0;42;2;45;39.111111111111114;35;1;45;1;43;1;40.53333333333333;32;42;41;42;1;39.3125;41;41;37;41.5;3.0
64.09;59.9;56.75;0;54.45;18;51.14;55.14;431.95;35.0;30;30;45;35;15.0;7;40;50;30;0;1;1;0.0;35.05882352941177;2;35;40;35;32;1;40;35.94444444444444;30;39;32;34;18.0;34;45;1;36.0;35;17.0;35;2;32;36.44444444444444;38;2;37;3;44;1;38.46666666666667;30;45;39;35;1;38.625;32;39;42;40.4;3.0
51.49;49.63;51.06;0;46.59;8;54.6;52.83;404.64;36.333333333333336;30;45;40;45;15.0;7;30;40;35;0;1;1;0.0;34.411764705882355;2;30;35;30;50;1;30;37.388888888888886;35;39;35;42;18.0;42;40;1;42.294117647058826;41;17.0;47;2;46;40.55555555555556;45;1;30;0;47;1;42.06666666666667;39;45;42;42;1;40.75;45;38;45;42.92307692307692;3.0
51.6;52.09;48.79;1;46.77;19;50.37;56.08;445.65;35.666666666666664;40;35;40;40;15.0;7;35;35;30;0;1;2;0.0;34.411764705882355;2;30;40;30;30;1;45;37.05555555555556;35;42;33;40;18.0;31;50;1;37.705882352941174;37;17.0;33;2;36;34.833333333333336;35;2;31;1;35;1;40.53333333333333;42;41;44;35;1;38.4375;37;42;44;40.90909090909091;3.0
56.43;39.05;55.09;1;48.86;19;56.64;51.1;457.37;33.666666666666664;30;35;40;35;15.0;7;35;40;30;0;1;2;0.0;32.05882352941177;2;30;30;35;30;1;40;34.55555555555556;38;34;32;30;18.0;40;35;1;33.1764705882353;35;17.0;39;2;30;32.94444444444444;34;1;32;2;34;1;35.4;30;39;40;36;1;34.5;31;33;34;40.69230769230769;3.0
56.43;61.22;51.06;0;44.29;8;54.6;54.59;438.17;35.0;30;40;40;45;15.0;7;35;40;30;0;1;1;0.0;35.588235294117645;2;35;50;30;30;1;40;38.611111111111114;30;50;30;45;18.0;36;50;1;35.11764705882353;37;17.0;36;2;30;36.55555555555556;32;1;40;1;44;1;37.8;30;38;38;43;1;40.6875;36;32;48;40.30769230769231;3.0
69.18;39.11;57.84;1;46.69;16;54.66;54.29;440.78;37.666666666666664;35;45;35;50;15.0;7;35;40;35;0;1;1;0.0;34.705882352941174;2;40;35;30;30;1;40;37.77777777777778;35;43;35;37;18.0;40;45;1;37.8235294117647;30;17.0;39;2;37;37.44444444444444;45;1;30;0;42;1;37.06666666666667;30;33;42;44;1;39.9375;35;40;35;41.0;3.0
53.95;54.9;49.05;1;44.29;20;56.64;60.27;438.08;34.666666666666664;30;35;40;30;15.0;7;35;40;35;0;1;2;0.0;32.94117647058823;2;35;37;30;30;1;37;34.55555555555556;37;40;33;36;18.0;32;30;1;36.1764705882353;38;17.0;32;2;39;34.888888888888886;39;1;38;1;31;1;36.333333333333336;30;38;42;33;1;38.9375;39;37;31;39.27272727272727;2.0
73.76;47.17;47.0;0;48.86;15;46.1;62.42;446.65;34.666666666666664;30;40;40;40;15.0;7;35;40;30;0;1;1;0.0;31.470588235294116;2;30;35;30;30;1;35;35.333333333333336;35;38;30;36;18.0;34;40;1;36.1764705882353;39;17.0;31;2;37;38.111111111111114;40;1;39;1;39;1;35.86666666666667;34;34;42;39;1;41.0;37;40;45;38.46153846153846;2.0
56.59;58.45;64.97;0;44.33;11;56.57;57.92;459.43;31.333333333333332;30;30;30;40;15.0;7;30;40;30;0;2;1;0.0;34.705882352941174;2;30;34;30;32;1;40;34.0;30;34;30;37;18.0;34;40;2;37.11764705882353;34;17.0;34;2;36;34.888888888888886;30;1;31;1;34;1;36.266666666666666;32;33;38;38;1;38.25;34;38;40;40.8;3.0
67.13;52.09;44.9;1;51.14;7;52.45;54.59;443.6;38.333333333333336;35;45;40;50;15.0;7;35;40;35;0;1;1;0.0;40.0;2;45;40;45;35;1;40;39.0;35;45;35;39;18.0;40;40;1;38.529411764705884;30;17.0;41;2;37;41.166666666666664;46;1;36;0;45;1;39.06666666666667;34;33;42;45;1;42.125;44;41;39;44.0;3.0
64.24;58.06;51.06;0;46.59;7;58.84;52.83;431.95;35.0;30;45;35;45;15.0;7;35;40;30;0;1;1;0.0;35.294117647058826;2;40;35;35;30;1;45;35.388888888888886;35;35;35;38;18.0;40;35;1;39.35294117647059;37;17.0;35;2;43;38.0;32;1;34;0;41;1;40.46666666666667;39;37;41;37;1;40.25;33;36;47;38.07692307692308;2.0
54.03;50.86;50.78;0;42.19;9;61.07;56.08;446.63;31.0;30;30;30;40;15.0;7;30;35;30;0;2;2;0.0;31.529411764705884;2;30;30;30;32;1;40;33.611111111111114;36;30;33;31;18.0;35;31;1;36.588235294117645;34;17.0;42;2;35;35.05555555555556;30;2;33;3;40;1;38.2;31;40;40;33;1;39.6875;32;39;34;44.0;3.0
67.01;77.14;63.55;0;55.96;8;52.45;57.93;477.57;33.666666666666664;30;35;35;45;15.0;7;35;40;30;0;1;2;0.0;34.8235294117647;2;30;45;34;30;1;35;35.0;36;39;31;33;18.0;35;47;1;36.705882352941174;39;17.0;33;2;32;35.888888888888886;34;2;38;2;39;2;37.666666666666664;30;41;38;35;1;41.625;40;36;37;40.76923076923077;3.0
58.13;57.13;53.95;0;46.04;11;55.25;55.7;455.33;39.0;45;35;35;50;15.0;7;30;40;40;0;1;1;0.0;37.35294117647059;2;40;45;30;35;1;40;37.111111111111114;35;39;35;42;18.0;35;40;1;39.529411764705884;35;17.0;38;2;44;36.388888888888886;37;1;30;0;40;1;40.733333333333334;36;44;40;43;1;37.1875;38;35;44;42.5;3.0
64.16;53.32;48.79;1;34.5;20;52.45;50.85;416.05;34.333333333333336;35;35;40;40;15.0;7;30;40;30;0;1;2;0.0;33.23529411764706;2;30;45;30;30;1;35;33.388888888888886;30;30;36;36;18.0;33;40;1;35.88235294117647;34;17.0;44;2;34;39.22222222222222;37;1;36;2;46;1;41.13333333333333;40;41;40;41;1;37.0;30;40;40;37.30769230769231;2.0
54.03;67.51;56.82;1;49.02;7;63.42;50.85;436.75;34.333333333333336;30;35;40;45;15.0;7;35;40;30;0;1;2;0.0;32.94117647058823;2;30;40;30;30;1;40;35.388888888888886;30;43;32;30;18.0;35;45;1;37.35294117647059;38;17.0;31;2;40;34.666666666666664;35;1;38;2;41;1;38.8;36;46;42;39;1;41.4375;34;33;45;41.7;3.0
53.95;77.14;53.07;1;41.95;10;58.84;56.4;427.76;34.333333333333336;30;35;40;50;15.0;7;35;35;30;0;1;1;0.0;37.35294117647059;2;35;50;35;30;1;40;36.611111111111114;47;33;37;30;18.0;40;45;1;39.05882352941177;33;17.0;35;2;43;35.166666666666664;31;1;30;1;39;1;42.53333333333333;44;45;44;36;1;40.0;38;33;33;38.6;2.0
56.46;65.1;58.93;0;44.51;20;54.6;56.08;424.44;36.0;30;40;40;40;15.0;7;35;40;35;0;1;1;0.0;35.588235294117645;2;30;50;35;30;1;40;34.833333333333336;35;35;38;30;18.0;40;40;1;33.88235294117647;30;17.0;34;2;35;32.833333333333336;30;1;31;2;41;1;36.2;37;32;41;36;1;36.125;33;39;34;35.5;2.0
73.57;48.4;46.76;0;49.02;15;43.85;56.08;429.21;32.666666666666664;30;35;35;35;15.0;7;35;35;30;0;1;1;0.0;31.470588235294116;2;35;30;30;30;1;35;34.05555555555556;31;35;35;31;18.0;44;39;1;37.529411764705884;33;17.0;34;2;40;35.27777777777778;33;1;31;2;43;1;37.8;34;35;42;32;1;36.625;34;39;35;37.75;2.0
