CON_MAT_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;FILOSOFIA_ICFES;LOCALIDAD;LITERATURA_ICFES;QUIMICA_ICFES;PG_ICFES;PROMEDIO_UNO;NOTA_ALGEBRA;NOTA_DITO;NOTA_TEXTOS;NOTA_CD&C;NCA_UNO;NAA_UNO;NOTA_HIST;NOTA_SEM;NOTA_DIF;NAP_UNO;VECES_HIST;VECES_ALGEBRA;NCP_UNO;PROMEDIO_DOS;EPA_DOS;NOTA_TOP;NOTA_PROGB;NOTA_FIS_UNO;NOTA_INT;VECES_TOP;NOTA_EYB;PROMEDIO_TRES;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_ECUA;NCA_TRES;NOTA_FOTO;NOTA_CFJC;VECES_SUELOS;PROMEDIO_CINCO;RENDIMIENTO_CINCO
62.0;42.0;47.0;0;44.0;18;71.0;61.0;410.0;36.0;30;42;39;38;15.0;7;40;38;33;0;1;1;0.0;37.0;2;33;37;39;31;1;43;35.111111111111114;40;30;31;35;18.0;46;42;1;33.375;2.0
68.0;80.0;58.0;1;59.0;17;62.0;57.0;422.0;39.6;35;44;40;37;15.0;7;42;40;40;0;1;1;0.0;41.35294117647059;2;35;48;38;34;1;44;41.111111111111114;40;39;40;41;18.0;48;41;1;39.44444444444444;2.0
68.0;80.0;62.0;0;49.0;16;65.0;66.0;420.0;36.6;33;41;37;36;15.0;7;40;34;36;0;1;1;0.0;34.1764705882353;2;34;37;39;31;1;34;40.55555555555556;43;48;37;41;18.0;41;36;1;37.06666666666667;2.0
69.0;43.0;58.0;0;59.0;19;57.0;55.0;414.0;36.0;30;40;38;35;15.0;7;40;31;37;0;1;2;0.0;33.294117647058826;2;31;30;30;33;1;40;36.833333333333336;43;32;30;42;18.0;41;41;1;34.5;2.0
60.0;72.0;53.0;1;51.0;12;56.0;58.0;403.0;40.86666666666667;45;42;42;34;15.0;7;43;38;38;0;1;1;0.0;39.64705882352941;2;35;38;44;37;1;37;39.0;37;42;37;42;18.0;44;35;1;34.72222222222222;2.0
70.0;57.0;59.0;0;50.0;7;59.0;57.0;406.0;34.266666666666666;35;33;36;31;15.0;7;38;36;32;0;1;3;0.0;33.76470588235294;2;34;30;30;30;1;41;33.333333333333336;35;35;0;0;12.0;35;30;1;30.0;1.0
64.0;50.0;59.0;0;40.0;4;68.0;50.0;389.0;35.8;36;32;35;38;15.0;7;41;35;35;0;1;3;0.0;33.35294117647059;2;32;37;30;31;1;39;36.666666666666664;30;50;0;0;9.0;30;30;1;29.75;1.0
65.0;53.0;64.0;1;0.0;10;53.0;0.0;292.0;35.06666666666667;30;33;35;34;15.0;7;42;30;38;0;1;3;0.0;35.529411764705884;2;31;33;37;31;2;50;30.72222222222222;36;30;30;25;15.0;31;38;1;27.6;1.0
62.0;41.0;48.0;1;0.0;3;59.0;0.0;293.0;35.666666666666664;32;33;39;35;15.0;7;41;38;35;0;1;1;0.0;36.11764705882353;2;32;39;42;31;1;37;34.94444444444444;38;35;31;40;18.0;36;35;1;34.8;2.0
75.0;58.0;70.0;0;0.0;6;69.0;0.0;351.0;36.8;31;36;38;37;15.0;7;40;34;40;0;1;1;0.0;34.11764705882353;2;30;30;31;41;1;38;34.416666666666664;40;30;0;0;12.0;40;33;1;29.0;1.0
68.0;70.0;59.0;1;0.0;1;69.0;0.0;338.0;34.0;30;39;35;36;15.0;7;43;30;30;0;1;2;0.0;35.705882352941174;2;32;41;43;33;1;35;35.388888888888886;39;31;30;34;18.0;40;41;1;36.0625;2.0
77.0;66.0;78.0;0;0.0;15;64.0;0.0;355.0;36.666666666666664;34;37;41;37;15.0;7;42;35;34;0;1;1;0.0;36.588235294117645;2;30;46;33;30;1;38;36.166666666666664;32;42;38;31;18.0;43;37;1;36.0;2.0
69.0;54.0;68.0;1;0.0;7;55.0;0.0;310.0;34.0;30;30;41;40;15.0;7;42;34;30;0;1;1;0.0;33.23529411764706;2;31;36;30;30;1;47;34.8;30;41;30;0;15.0;41;38;1;38.27272727272727;2.0
64.0;48.0;69.0;1;0.0;19;63.0;0.0;316.0;42.4;46;36;41;38;15.0;7;42;38;46;0;1;1;0.0;40.294117647058826;2;36;38;42;30;1;50;39.888888888888886;38;41;41;39;18.0;46;35;1;35.55555555555556;2.0
59.0;58.0;59.0;0;46.0;11;52.0;54.0;397.0;43.06666666666667;48;40;40;32;15.0;7;42;42;46;0;1;1;0.0;41.294117647058826;2;42;36;44;36;1;45;40.611111111111114;43;43;37;44;18.0;42;35;1;36.27777777777778;2.0
68.0;43.0;67.0;0;0.0;4;58.0;0.0;313.0;32.46666666666667;31;30;38;32;15.0;7;38;30;30;0;1;3;0.0;34.411764705882355;2;35;35;31;30;1;30;34.0;30;31;0;30;15.0;37;40;1;32.18181818181818;2.0
70.0;59.0;62.0;1;0.0;8;62.0;0.0;318.0;35.333333333333336;34;33;38;41;15.0;7;40;33;33;0;1;2;0.0;33.35294117647059;2;30;30;31;33;1;42;36.611111111111114;42;36;35;35;18.0;43;39;1;32.5;2.0
62.0;72.0;67.0;0;0.0;19;59.0;0.0;316.0;32.93333333333333;30;30;38;38;15.0;7;38;34;30;0;1;1;0.0;32.8235294117647;2;32;36;31;31;1;39;34.05555555555556;41;35;30;34;18.0;34;35;1;32.6875;2.0
66.0;58.0;67.0;0;0.0;8;65.0;0.0;319.0;35.8;32;43;37;38;15.0;7;42;31;32;0;1;1;0.0;33.94117647058823;2;31;31;38;30;1;47;27.133333333333333;35;33;20;0;9.0;30;35;1;20.625;1.0
68.0;53.0;59.0;0;0.0;10;59.0;0.0;320.0;37.6;33;34;39;37;15.0;7;41;36;41;0;1;3;0.0;37.411764705882355;2;32;38;30;38;1;42;36.666666666666664;39;45;0;32;15.0;39;31;1;33.84615384615385;2.0
70.0;53.0;61.0;0;0.0;19;64.0;0.0;315.0;33.8;32;34;36;36;15.0;7;41;33;30;0;1;1;0.0;33.35294117647059;2;30;32;34;39;1;33;31.11111111111111;30;35;34;25;15.0;30;35;1;33.375;2.0
62.0;58.0;69.0;0;0.0;11;55.0;0.0;322.0;34.0;31;35;37;37;15.0;7;41;34;30;0;1;1;0.0;37.411764705882355;2;39;40;34;33;1;39;35.666666666666664;30;42;34;30;18.0;40;37;1;36.0;2.0
67.0;52.0;47.0;0;51.0;20;50.0;66.0;392.0;33.53333333333333;40;30;30;30;15.0;7;34;33;33;0;1;3;0.0;35.294117647058826;2;39;40;30;30;1;33;34.27777777777778;39;33;30;35;18.0;33;41;1;32.0;2.0
67.0;51.0;59.0;0;0.0;7;60.0;0.0;312.0;39.2;41;37;44;48;15.0;7;48;35;31;0;1;2;0.0;34.64705882352941;2;31;36;30;31;1;41;33.05555555555556;30;36;32;32;18.0;39;37;1;36.84615384615385;2.0
67.0;55.0;67.0;1;0.0;11;49.0;0.0;302.0;36.733333333333334;31;35;45;48;15.0;7;41;32;34;0;1;1;0.0;39.0;2;39;40;35;37;1;48;35.833333333333336;36;37;36;35;18.0;43;34;1;32.6;2.0
71.0;64.0;61.0;0;0.0;19;62.0;0.0;318.0;43.4;46;41;41;48;15.0;7;44;41;43;0;1;1;0.0;43.529411764705884;2;39;45;48;37;1;46;36.0;34;33;35;36;18.0;43;40;1;39.77777777777778;2.0
73.0;50.0;46.0;1;50.0;18;57.0;60.0;389.0;40.86666666666667;32;42;43;48;15.0;7;44;43;42;0;1;1;0.0;42.1764705882353;2;37;45;43;35;1;48;36.111111111111114;37;35;40;33;18.0;40;45;1;38.611111111111114;2.0
72.0;73.0;67.0;1;0.0;10;75.0;0.0;347.0;37.46666666666667;32;37;42;36;15.0;7;39;46;37;0;1;2;0.0;35.88235294117647;2;35;34;40;30;1;44;35.333333333333336;33;35;0;0;12.0;42;37;1;42.2;3.0
74.0;58.0;51.0;0;53.0;7;60.0;59.0;416.0;38.0;37;46;38;41;15.0;7;30;38;38;0;1;1;0.0;41.294117647058826;2;49;46;32;31;1;45;38.72222222222222;38;37;42;43;18.0;41;36;1;35.166666666666664;2.0
68.0;74.0;67.0;1;0.0;8;65.0;0.0;338.0;41.53333333333333;43;42;50;49;15.0;7;38;45;35;0;1;1;0.0;36.94117647058823;2;33;38;35;32;1;41;37.666666666666664;39;42;31;39;18.0;41;41;1;32.785714285714285;2.0
86.0;87.0;79.0;1;0.0;7;68.0;0.0;376.0;38.46666666666667;37;39;36;46;15.0;7;37;44;38;0;1;1;0.0;33.705882352941174;2;38;33;37;31;1;30;22.555555555555557;31;4;27;9;9.0;36;31;1;30.636363636363637;2.0
67.0;68.0;70.0;1;0.0;4;74.0;0.0;350.0;37.0;37;40;42;35;15.0;7;40;45;30;0;1;1;0.0;33.35294117647059;2;31;30;36;30;1;42;33.77777777777778;36;30;30;35;18.0;44;37;1;36.36363636363637;2.0
82.0;85.0;62.0;0;0.0;10;57.0;0.0;329.0;34.4;30;40;34;37;15.0;7;34;41;33;0;1;1;0.0;33.705882352941174;2;34;38;30;35;2;36;34.833333333333336;34;38;38;32;18.0;31;34;1;35.72222222222222;2.0
78.0;49.0;71.0;0;0.0;5;66.0;0.0;338.0;38.266666666666666;39;39;35;38;15.0;7;41;41;37;0;1;2;0.0;38.11764705882353;2;35;41;35;38;1;39;35.166666666666664;35;40;33;32;18.0;41;35;1;34.18181818181818;2.0
69.0;61.0;65.0;1;0.0;20;65.0;0.0;341.0;35.733333333333334;31;39;42;41;15.0;7;39;42;30;0;1;2;0.0;35.94117647058823;2;30;30;39;37;1;37;34.333333333333336;33;36;0;34;15.0;41;34;1;36.666666666666664;2.0
82.0;60.0;61.0;1;0.0;19;65.0;0.0;339.0;35.266666666666666;31;39;44;36;15.0;7;35;44;30;0;1;1;0.0;36.05882352941177;2;40;32;30;37;1;41;36.388888888888886;35;40;30;37;18.0;46;44;1;32.86666666666667;2.0
84.0;62.0;70.0;0;0.0;10;57.0;0.0;340.0;36.733333333333334;36;40;44;41;15.0;7;35;36;32;0;1;1;0.0;33.588235294117645;2;36;37;30;30;1;35;35.666666666666664;32;50;32;30;18.0;30;45;1;32.0625;2.0
70.0;68.0;77.0;1;0.0;7;67.0;0.0;352.0;39.266666666666666;32;41;49;41;15.0;7;41;46;36;0;1;1;0.0;34.294117647058826;2;34;34;30;30;1;41;34.55555555555556;36;34;35;34;18.0;35;42;1;38.714285714285715;2.0
87.0;49.0;63.0;0;0.0;11;57.0;0.0;336.0;35.86666666666667;40;37;38;42;15.0;7;34;38;30;0;1;1;0.0;38.11764705882353;2;46;41;31;36;1;30;36.588235294117645;33;37;34;38;17.0;41;0;1;34.611111111111114;2.0
84.0;58.0;81.0;0;0.0;8;62.0;0.0;370.0;34.8;37;31;42;39;15.0;7;33;40;30;0;1;3;0.0;32.1764705882353;2;36;32;9;31;1;47;35.333333333333336;34;35;0;30;15.0;37;36;1;38.333333333333336;2.0
75.0;55.0;75.0;1;0.0;8;74.0;0.0;365.0;39.666666666666664;33;42;50;41;15.0;7;43;45;35;0;1;1;0.0;39.76470588235294;2;36;48;40;36;1;44;40.666666666666664;39;43;43;44;18.0;44;41;1;38.388888888888886;2.0
68.0;71.0;65.0;1;56.0;6;60.0;62.0;423.0;40.06666666666667;38;42;44;41;15.0;7;35;40;41;0;1;1;0.0;36.8235294117647;2;41;37;30;34;1;37;39.05555555555556;39;40;40;44;18.0;44;30;1;35.611111111111114;2.0
70.0;85.0;62.0;1;0.0;16;80.0;0.0;353.0;35.86666666666667;31;37;42;39;15.0;7;40;44;31;0;1;1;0.0;34.1764705882353;2;37;31;30;36;1;37;38.5;40;42;38;37;18.0;44;44;1;39.45454545454545;2.0
78.0;68.0;71.0;1;0.0;8;71.0;0.0;365.0;36.733333333333334;30;31;45;42;15.0;7;38;43;37;0;1;2;0.0;32.23529411764706;2;30;31;30;31;1;43;37.75;39;43;0;0;9.0;42;39;1;37.0;2.0
66.0;100.0;70.0;0;0.0;4;67.0;0.0;365.0;35.93333333333333;32;36;38;43;15.0;7;34;44;35;0;1;1;0.0;37.05882352941177;2;36;37;32;37;1;36;34.5;36;39;30;33;18.0;41;35;1;32.833333333333336;2.0
72.0;68.0;66.0;0;0.0;7;62.0;0.0;335.0;38.6;38;33;42;34;15.0;7;43;43;38;0;1;1;0.0;38.588235294117645;2;38;42;32;38;1;40;39.611111111111114;34;47;37;42;18.0;39;35;1;36.0;2.0
76.0;57.0;76.0;1;0.0;16;57.0;0.0;329.0;38.86666666666667;30;35;47;41;15.0;7;38;44;42;0;1;1;0.0;35.8235294117647;2;31;37;30;39;2;36;36.888888888888886;36;31;35;41;18.0;41;42;1;38.2;2.0
80.0;60.0;78.0;0;0.0;20;67.0;0.0;352.0;37.86666666666667;39;33;47;37;15.0;7;37;44;34;0;1;2;0.0;36.8235294117647;2;37;37;37;30;1;31;32.2;35;31;32;0;12.0;37;43;1;36.18181818181818;2.0
78.0;64.0;73.0;0;0.0;15;56.0;0.0;340.0;38.266666666666666;38;34;49;38;15.0;7;39;42;34;0;1;3;0.0;36.05882352941177;2;30;36;30;37;1;41;33.6;33;36;28;0;12.0;39;33;1;34.0;2.0
68.0;63.0;68.0;0;0.0;11;71.0;0.0;335.0;38.53333333333333;38;37;49;40;15.0;7;44;44;30;0;1;1;0.0;37.294117647058826;2;32;41;31;38;1;38;39.55555555555556;40;45;42;39;18.0;42;34;1;37.77777777777778;2.0
78.0;71.0;68.0;1;0.0;7;65.0;0.0;361.0;34.93333333333333;34;33;37;35;15.0;7;42;43;30;0;1;2;0.0;34.2;2;31;33;30;36;1;0;35.55555555555556;32;30;44;35;18.0;44;36;1;30.11111111111111;2.0
78.0;52.0;53.0;1;56.0;4;56.0;62.0;415.0;37.53333333333333;34;32;39;42;15.0;7;43;43;37;0;1;2;0.0;38.294117647058826;2;32;44;40;31;1;42;36.833333333333336;37;38;40;34;18.0;45;36;1;32.46666666666667;2.0
77.0;49.0;65.0;0;0.0;11;65.0;0.0;337.0;37.06666666666667;37;31;42;39;15.0;7;34;36;39;0;1;3;0.0;36.588235294117645;2;34;33;35;30;1;47;36.0;33;34;36;44;18.0;41;35;1;33.0;2.0
84.0;58.0;67.0;1;0.0;7;59.0;0.0;341.0;36.0;31;40;39;40;15.0;7;39;43;32;0;1;1;0.0;35.64705882352941;2;34;32;33;36;1;36;35.8;36;44;0;33;15.0;34;31;1;38.07142857142857;2.0
74.0;75.0;69.0;1;43.0;7;64.0;59.0;412.0;38.0;34;32;40;46;15.0;7;32;42;43;0;1;1;0.0;36.588235294117645;2;35;39;30;31;2;44;28.27777777777778;26;30;23;35;10.0;20;34;1;30.0;1.0
76.0;60.0;83.0;1;0.0;4;76.0;0.0;360.0;41.266666666666666;38;40;50;44;15.0;7;42;45;38;0;1;1;0.0;40.588235294117645;2;45;37;40;34;1;42;41.05555555555556;37;47;40;44;18.0;44;39;1;40.111111111111114;3.0
72.0;65.0;73.0;1;0.0;8;80.0;0.0;363.0;36.46666666666667;31;45;39;36;15.0;7;42;34;33;0;1;1;0.0;34.23529411764706;2;33;31;30;37;1;33;35.833333333333336;36;41;33;33;18.0;40;31;1;33.4;2.0
72.0;53.0;71.0;0;0.0;2;57.0;0.0;339.0;34.4;30;40;38;38;15.0;7;41;30;30;0;1;1;0.0;38.0;2;38;33;31;38;1;50;34.833333333333336;33;41;32;34;18.0;41;32;1;34.61538461538461;2.0
58.0;54.0;45.0;0;58.0;5;58.0;54.0;416.0;37.6;39;40;39;37;15.0;7;43;34;33;0;1;1;0.0;34.705882352941174;2;32;34;30;34;1;40;33.833333333333336;35;35;32;31;18.0;43;34;1;36.6;2.0
67.0;73.0;66.0;1;0.0;4;71.0;0.0;342.0;35.2;31;42;35;36;15.0;7;44;37;30;0;1;1;0.0;34.1764705882353;2;30;32;30;32;1;40;33.166666666666664;35;31;0;0;9.0;40;36;2;32.666666666666664;2.0
84.0;70.0;63.0;1;0.0;20;53.0;0.0;335.0;37.266666666666666;37;39;38;37;15.0;7;44;37;33;0;1;1;0.0;32.35294117647059;2;30;34;30;30;1;44;37.22222222222222;35;45;34;35;18.0;42;37;1;40.05555555555556;3.0
74.0;46.0;66.0;0;0.0;16;61.0;0.0;330.0;34.8;34;39;35;39;15.0;7;39;35;30;0;1;2;0.0;37.64705882352941;2;39;37;33;43;3;38;33.333333333333336;31;0;32;0;12.0;35;42;1;40.0;2.0
70.0;79.0;73.0;1;0.0;20;69.0;0.0;353.0;37.733333333333334;38;41;38;42;15.0;7;40;40;33;0;1;1;0.0;38.0;2;34;31;42;32;1;47;35.611111111111114;36;34;34;33;18.0;42;38;1;35.666666666666664;2.0
72.0;73.0;70.0;1;0.0;11;71.0;0.0;345.0;35.8;35;37;36;39;15.0;7;43;37;31;0;1;1;0.0;34.94117647058823;2;33;43;30;32;1;45;34.72222222222222;33;45;30;31;18.0;40;38;1;39.46153846153846;2.0
74.0;52.0;55.0;1;70.0;6;68.0;59.0;442.0;38.06666666666667;36;40;39;37;15.0;7;44;36;36;0;1;1;0.0;32.8235294117647;2;35;31;26;30;1;45;38.083333333333336;35;39;0;0;12.0;45;34;1;35.45454545454545;2.0
69.0;68.0;72.0;0;0.0;11;60.0;0.0;331.0;36.6;40;36;38;43;15.0;7;42;34;30;0;1;2;0.0;37.705882352941174;2;43;42;33;36;1;37;35.333333333333336;33;36;37;0;15.0;34;36;1;34.6;2.0
70.0;54.0;73.0;1;0.0;7;63.0;0.0;342.0;37.733333333333334;34;44;41;38;15.0;7;44;36;33;0;1;1;0.0;37.76470588235294;2;32;41;36;35;1;45;37.166666666666664;36;44;36;35;18.0;41;38;1;36.86666666666667;2.0
74.0;76.0;80.0;0;0.0;8;71.0;0.0;367.0;32.733333333333334;22;37;39;38;12.0;6;42;31;30;1;1;3;3.0;31.11764705882353;2;31;34;38;17;1;35;33.22222222222222;31;32;0;0;9.0;38;34;1;26.0;1.0
69.0;82.0;68.0;1;0.0;11;69.0;0.0;345.0;42.93333333333333;46;38;37;41;15.0;7;43;33;49;0;1;1;0.0;35.94117647058823;2;33;35;33;33;1;40;35.888888888888886;35;40;35;32;18.0;38;30;1;30.428571428571427;2.0
70.0;79.0;70.0;1;0.0;8;57.0;0.0;329.0;37.13333333333333;31;46;40;38;15.0;7;42;34;34;0;1;1;0.0;32.88235294117647;2;31;30;31;31;1;35;37.05555555555556;35;50;36;30;18.0;42;37;1;37.111111111111114;2.0
97.0;80.0;65.0;1;55.0;8;55.0;62.0;466.0;45.4;50;48;37;41;15.0;7;44;32;50;0;1;1;0.0;39.529411764705884;2;44;38;41;37;1;33;36.166666666666664;33;40;32;33;18.0;38;44;1;33.916666666666664;2.0
65.0;53.0;63.0;0;50.0;11;58.0;58.0;413.0;35.46666666666667;30;43;36;37;15.0;7;42;43;30;0;1;1;0.0;37.705882352941174;2;37;32;38;34;1;40;33.833333333333336;32;32;27;42;15.0;36;33;1;36.36363636363637;2.0
82.0;50.0;60.0;1;0.0;20;54.0;0.0;323.0;36.733333333333334;36;39;31;37;15.0;7;44;38;35;0;1;1;0.0;37.8235294117647;2;32;36;36;40;1;44;37.55555555555556;37;34;32;49;18.0;40;35;1;38.90909090909091;2.0
74.0;76.0;64.0;1;0.0;8;71.0;0.0;348.0;39.266666666666666;30;45;43;40;15.0;7;43;37;40;0;1;1;0.0;38.294117647058826;2;31;43;35;41;1;45;37.111111111111114;37;42;30;40;18.0;45;41;1;39.72727272727273;2.0
84.0;68.0;83.0;0;0.0;20;65.0;0.0;379.0;36.13333333333333;34;43;36;38;15.0;7;43;34;31;0;1;1;0.0;38.76470588235294;2;43;30;41;36;1;37;34.666666666666664;35;38;30;34;18.0;42;39;1;41.05555555555556;3.0
83.0;52.0;76.0;0;0.0;8;62.0;0.0;352.0;39.46666666666667;38;43;35;38;15.0;7;41;34;42;0;1;1;0.0;38.529411764705884;2;46;35;38;35;1;38;39.666666666666664;38;50;38;39;18.0;42;39;1;38.611111111111114;2.0
82.0;80.0;78.0;0;0.0;11;62.0;0.0;365.0;36.86666666666667;32;40;49;39;15.0;7;42;36;30;0;1;1;0.0;36.411764705882355;2;42;49;38;24;1;32;37.888888888888886;31;43;0;0;9.0;41;37;1;33.0;2.0
71.0;48.0;53.0;0;50.0;20;57.0;51.0;407.0;38.266666666666666;35;42;43;39;15.0;7;43;38;34;0;1;1;0.0;35.1764705882353;2;31;38;30;37;1;50;36.083333333333336;38;35;0;0;12.0;41;33;1;33.90909090909091;2.0
74.0;76.0;60.0;1;0.0;7;63.0;0.0;332.0;40.2;45;30;46;37;15.0;7;42;39;39;0;1;1;0.0;40.411764705882355;2;30;50;36;37;1;39;38.611111111111114;38;50;30;41;18.0;42;32;1;40.38461538461539;3.0
74.0;100.0;62.0;0;0.0;16;65.0;0.0;360.0;38.6;36;35;45;38;15.0;7;42;33;39;0;1;2;0.0;33.705882352941174;2;30;40;33;31;1;39;34.6;34;37;0;30;15.0;45;36;1;40.0;2.0
71.0;65.0;71.0;1;0.0;8;65.0;0.0;339.0;40.0;32;41;42;39;15.0;7;43;45;42;0;1;1;0.0;39.529411764705884;2;44;40;39;31;1;42;37.44444444444444;34;47;36;34;18.0;43;33;1;35.07692307692308;2.0
79.0;60.0;77.0;1;0.0;18;63.0;0.0;346.0;41.4;44;32;46;37;15.0;7;43;46;41;0;1;1;0.0;39.76470588235294;2;39;44;37;37;1;44;40.611111111111114;34;47;41;44;18.0;46;36;1;38.13333333333333;2.0
76.0;76.0;71.0;1;0.0;10;69.0;0.0;359.0;38.0;32;32;45;38;15.0;7;43;32;41;0;1;1;0.0;34.76470588235294;2;31;32;36;37;1;42;36.27777777777778;36;40;30;38;18.0;44;34;1;35.45454545454545;2.0
68.0;47.0;63.0;0;0.0;18;55.0;0.0;296.0;38.0;35;45;44;38;15.0;7;44;37;31;0;1;1;0.0;37.64705882352941;2;39;33;35;31;1;47;36.27777777777778;36;42;30;40;18.0;42;35;1;37.45454545454545;2.0
80.0;52.0;63.0;0;0.0;10;56.0;0.0;312.0;34.93333333333333;31;33;39;37;15.0;7;41;40;32;0;1;3;0.0;32.705882352941174;2;30;31;33;33;1;38;33.55555555555556;32;35;0;0;9.0;30;41;2;31.0;2.0
72.0;53.0;68.0;0;0.0;6;60.0;0.0;324.0;34.8;36;34;36;37;15.0;7;32;41;33;0;1;1;0.0;36.529411764705884;2;35;46;30;35;1;33;31.666666666666668;35;34;0;0;9.0;35;31;1;28.0;1.0
74.0;58.0;65.0;1;0.0;14;52.0;0.0;319.0;36.0;30;36;46;37;15.0;7;42;45;30;0;1;2;0.0;35.294117647058826;2;37;38;30;35;1;45;40.8;37;41;0;44;15.0;44;44;1;38.666666666666664;2.0
62.0;60.0;70.0;0;0.0;7;65.0;0.0;333.0;35.06666666666667;31;30;45;37;15.0;7;42;38;31;0;1;2;0.0;34.88235294117647;2;30;30;37;30;1;40;32.611111111111114;31;40;30;29;15.0;30;41;1;34.81818181818182;2.0
65.0;77.0;64.0;0;0.0;5;67.0;0.0;334.0;36.46666666666667;32;34;38;35;15.0;7;43;42;36;0;1;2;0.0;36.35294117647059;2;33;34;37;37;1;39;36.294117647058826;35;45;28;30;14.0;40;0;1;35.69230769230769;2.0
70.0;68.0;67.0;0;0.0;8;62.0;0.0;327.0;39.0;32;40;46;35;15.0;7;39;36;42;0;1;1;0.0;34.88235294117647;2;30;30;40;35;1;31;35.666666666666664;37;39;35;39;18.0;30;39;1;30.2;2.0
67.0;63.0;73.0;1;0.0;8;60.0;0.0;324.0;39.86666666666667;38;38;42;37;15.0;7;43;45;39;0;1;1;0.0;37.05882352941177;2;37;34;35;33;2;42;39.166666666666664;35;44;32;45;18.0;44;41;1;35.375;2.0
61.0;60.0;65.0;1;0.0;5;76.0;0.0;342.0;39.6;40;38;42;38;15.0;7;42;40;38;0;1;1;0.0;33.05882352941177;2;32;33;33;30;2;38;28.166666666666668;30;30;30;30;15.0;32;41;1;34.0;2.0
72.0;59.0;65.0;1;0.0;11;60.0;0.0;327.0;40.86666666666667;37;39;44;43;15.0;7;42;41;42;0;1;1;0.0;33.88235294117647;2;33;32;31;31;1;42;36.4;36;36;30;0;15.0;45;45;1;34.76923076923077;2.0
70.0;53.0;71.0;0;0.0;10;57.0;0.0;322.0;41.2;44;38;40;35;15.0;7;43;41;42;0;1;3;0.0;36.64705882352941;2;34;34;40;31;2;37;33.111111111111114;33;34;31;31;18.0;36;35;1;34.05555555555556;2.0
72.0;65.0;61.0;0;0.0;5;65.0;0.0;328.0;35.6;34;34;40;38;15.0;7;38;30;35;0;1;3;0.0;32.705882352941174;2;30;34;28;32;1;35;29.583333333333332;31;34;0;0;9.0;32;33;1;38.0;2.0
77.0;55.0;60.0;0;40.0;5;59.0;56.0;400.0;34.86666666666667;39;35;32;37;15.0;7;37;33;32;0;1;1;0.0;39.529411764705884;2;40;41;45;34;1;42;39.05555555555556;32;42;39;44;18.0;42;37;1;33.833333333333336;2.0
59.0;60.0;48.0;0;45.0;7;56.0;62.0;394.0;41.46666666666667;46;44;40;36;15.0;7;36;40;42;0;1;1;0.0;37.76470588235294;2;39;45;36;33;1;39;35.05555555555556;32;44;13;41;15.0;44;42;2;30.22222222222222;2.0
65.0;53.0;55.0;0;59.0;19;60.0;62.0;412.0;33.93333333333333;41;32;31;38;15.0;7;34;34;30;0;1;1;0.0;33.76470588235294;2;30;30;30;34;1;44;32.55555555555556;33;44;30;16;15.0;36;37;1;31.666666666666668;2.0
76.0;62.0;62.0;1;0.0;6;54.0;0.0;316.0;38.0;37;37;49;37;15.0;7;41;44;31;0;1;2;0.0;38.1764705882353;2;30;48;40;36;1;41;35.2;36;37;30;0;15.0;43;43;1;36.0;2.0
70.0;57.0;67.0;0;0.0;9;57.0;0.0;322.0;38.666666666666664;30;44;36;35;15.0;7;42;39;43;0;1;2;0.0;35.6;2;30;42;34;37;2;0;37.111111111111114;35;34;37;44;18.0;39;38;1;36.833333333333336;2.0
68.0;59.0;66.0;1;0.0;2;57.0;0.0;324.0;35.8;31;41;37;44;15.0;7;43;38;30;0;1;1;0.0;33.05882352941177;2;30;30;35;30;1;38;31.933333333333334;35;33;0;16;12.0;43;36;1;35.36363636363637;2.0
97.0;76.0;69.0;0;0.0;1;64.0;0.0;381.0;40.6;40;40;37;43;15.0;7;47;42;39;0;1;2;0.0;39.94117647058823;2;40;40;40;38;1;32;35.0;40;40;33;30;18.0;33;30;1;40.125;3.0
75.0;76.0;73.0;1;0.0;11;65.0;0.0;356.0;39.86666666666667;37;42;37;43;15.0;7;43;44;39;0;1;2;0.0;35.1764705882353;2;30;30;39;33;1;38;36.27777777777778;35;33;37;37;18.0;43;39;1;40.45454545454545;3.0
67.0;70.0;66.0;0;0.0;10;50.0;0.0;307.0;37.53333333333333;40;42;36;42;15.0;7;41;39;31;0;1;2;0.0;36.0;2;35;42;33;34;1;42;36.083333333333336;34;48;0;0;9.0;42;31;2;33.2;2.0
76.0;49.0;57.0;0;0.0;8;57.0;0.0;310.0;42.0;34;39;45;42;15.0;7;49;44;44;0;1;1;0.0;39.588235294117645;2;34;39;44;42;1;41;40.611111111111114;37;48;49;31;18.0;43;39;1;35.72222222222222;2.0
72.0;57.0;62.0;0;0.0;10;56.0;0.0;306.0;37.8;43;39;35;40;15.0;7;40;42;32;0;1;2;0.0;35.705882352941174;2;31;37;39;30;1;41;33.75;32;36;0;0;12.0;36;33;1;38.0;2.0
82.0;82.0;63.0;0;0.0;10;63.0;0.0;343.0;38.6;34;42;40;43;15.0;7;44;42;35;0;1;2;0.0;37.76470588235294;2;32;48;37;43;1;36;34.2;38;35;33;0;15.0;31;43;1;38.5;2.0
