NUMERO;PROMEDIO_UNO;PROMEDIO_DOS;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NOTA_MULTIVARIADO;NOTA_FISICA_DOS;NOTA_EE_CUATRO;PROMEDIO_CINCO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;PROMEDIO_SEIS;CAR_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NOTA_ECONOMIA_DOS;VECES_ECONOMIA_DOS;CREDITOS_ECONOMIA_DOS;NOTA_PLINEAL;VECES_PLINEAL;CREDITOS_PLINEAL;NOTA_DERECHO;VECES_DERECHO;CREDITOS_DERECHO;NOTA_IECONOMICA;VECES_IECONOMICA;CREDITOS_IECONOMICA;NOTA_DISENO;VECES_DISENO;CREDITOS_DISENO;NOTA_METODOS;VECES_METODOS;CREDITOS_METODOS;NOTA_SEGURIDAD;VECES_SEGURIDAD;CREDITOS_SEGURIDAD;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE
2156;36.86666666666667;36.20588235294117;35.0;49.0;32.09375;32.0;0.0;0;30.21428571428572;0.0;0.0;33.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2160;32.06666666666667;33.85294117647059;23.0;35.0;34.6;39.0;0.0;0;33.4;0.0;0.0;37.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2172;28.84615384615385;31.63333333333333;34.0;0.0;34.57142857142857;0.0;0.0;0;38.88888888888889;0.0;42.0;49.0;34.0;0.0;31.0;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;33.0;1;1;30.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;3;44.0
2176;40.61538461538461;36.53333333333333;31.0;0.0;34.6875;36.0;0.0;0;38.1;0.0;42.0;50.0;0.0;0.0;37.0;0;2;2;0;1;1;0;2;37.0;1;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2177;40.86666666666667;38.55882352941177;32.5;50.0;40.11111111111111;36.0;0.0;0;38.0;0.0;0.0;41.0;0.0;0.0;47.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;47.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2178;40.93333333333333;37.58823529411764;30.0;50.0;40.77777777777778;34.0;0.0;0;38.0;0.0;0.0;41.0;0.0;0.0;50.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;50.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2180;40.46153846153846;34.66666666666666;31.0;0.0;37.5625;31.0;38.0;0;39.41666666666666;0.0;41.0;47.0;32.0;0.0;40.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;40.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2182;39.13333333333333;34.46666666666667;28.0;0.0;34.125;26.0;0.0;0;29.66666666666667;0.0;0.0;0.0;37.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;38.0
2184;44.2;35.5;32.0;38.0;41.875;43.0;0.0;0;40.0;0.0;0.0;42.0;0.0;0.0;45.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;45.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2185;41.0;35.8;32.0;0.0;37.0;0.0;0.0;0;32.35714285714285;0.0;0.0;38.0;34.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2186;40.46666666666667;39.73333333333333;31.0;0.0;43.1875;44.0;0.0;0;39.63636363636363;39.0;0.0;0.0;43.0;0.0;37.0;0;2;2;0;1;1;0;2;37.0;1;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;3;44.0
2190;44.73333333333333;36.97058823529412;33.0;40.0;40.38888888888889;34.0;0.0;0;37.11111111111111;37.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;3;43.0
2191;33.41111111111111;30.33333333333333;30.0;0.0;31.71428571428572;0.0;0.0;0;34.875;0.0;0.0;34.0;33.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;31.0
2192;41.4;38.02941176470588;30.0;50.0;42.6875;38.0;39.0;0;35.11111111111111;0.0;41.0;0.0;37.0;35.0;43.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;43.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2193;38.2;30.9;28.5;0.0;38.14285714285715;0.0;0.0;0;33.41666666666666;0.0;42.0;37.0;36.0;0.0;43.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;43.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2196;39.76923076923077;32.56666666666667;30.0;0.0;35.15625;37.0;0.0;0;39.33333333333334;0.0;38.0;50.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2207;38.53333333333333;33.53333333333333;45.0;0.0;35.69230769230769;36.0;0.0;0;39.3125;35.0;34.0;45.0;32.0;41.0;36.69230769230769;0;13;13;0;6;6;0;2;32.0;1;2;30.0;1;3;47.0;1;1;44.0;1;2;0.0;0;2;40.0;1;3;0.0;0;2;34;1;2;2;38.0
2208;44.13333333333333;40.88235294117647;39.0;46.0;42.88888888888889;45.0;40.0;50;40.05882352941177;39.0;30.0;38.0;43.0;42.0;38.0;1;17;14;3;8;7;1;2;31.0;1;2;29.0;2;3;43.0;1;1;46.0;1;2;39.0;1;2;40.0;1;3;40.0;1;2;42;1;2;3;42.66666666666666
2209;38.26666666666667;38.73333333333333;45.0;0.0;37.0625;41.0;35.0;0;40.41176470588236;34.0;38.0;35.0;45.0;44.0;38.8235294117647;0;17;17;0;8;8;0;2;41.0;1;2;31.0;1;3;42.0;1;1;40.0;1;2;43.0;1;2;41.0;1;3;37.0;1;2;40;1;2;2;36.0
2210;33.53846153846154;34.0;21.0;0.0;33.14285714285715;0.0;0.0;0;31.88888888888889;0.0;30.0;0.0;27.0;34.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2218;35.13333333333333;35.86666666666667;34.0;0.0;36.9375;38.0;35.0;0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2221;32.03846153846154;36.8;32.0;0.0;35.30769230769231;25.0;33.0;0;34.2;0.0;39.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2222;31.30769230769231;36.6;32.0;0.0;36.84375;29.5;0.0;0;39.66666666666666;0.0;0.0;47.0;36.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2223;32.19230769230769;34.93333333333333;31.0;0.0;29.92307692307692;24.0;0.0;0;37.25;0.0;0.0;42.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2224;30.15384615384615;27.56666666666667;32.0;0.0;34.0;36.0;0.0;0;38.5;0.0;0.0;45.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2227;33.19230769230769;36.3;36.0;0.0;36.61538461538461;33.0;0.0;0;37.58333333333334;0.0;38.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2228;32.84615384615385;36.8;33.0;0.0;39.84615384615385;0.0;0.0;0;34.8;0.0;33.0;0.0;44.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2229;34.03846153846154;35.43333333333333;35.0;0.0;33.85714285714285;0.0;0.0;0;31.33333333333333;0.0;33.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2230;31.69230769230769;31.0;31.0;0.0;39.57142857142857;0.0;0.0;0;33.4;0.0;37.0;0.0;42.0;0.0;36.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;36.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2232;30.30769230769231;32.23333333333333;30.0;0.0;32.4;28.0;0.0;0;38.8;0.0;0.0;42.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;37.0
2234;36.53333333333333;41.05882352941177;35.0;48.0;42.9375;40.0;0.0;0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2236;34.53846153846154;37.46666666666667;35.0;0.0;35.5625;32.0;0.0;0;37.4;0.0;0.0;0.0;38.0;33.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2237;31.76923076923077;31.46666666666667;32.0;0.0;39.57142857142857;0.0;0.0;0;39.57142857142857;0.0;0.0;48.0;35.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2238;31.03846153846154;32.4;34.0;0.0;33.0;0.0;0.0;0;33.0;0.0;38.0;32.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2240;34.61538461538461;37.46666666666667;31.0;0.0;36.875;31.0;0.0;0;32.8;0.0;0.0;44.0;32.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2241;31.83333333333333;31.76470588235294;33.0;50.0;37.14285714285715;0.0;0.0;0;35.16666666666666;0.0;0.0;0.0;38.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2244;35.46153846153846;35.73333333333333;33.0;0.0;39.42857142857143;0.0;0.0;0;40.125;0.0;44.0;46.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2250;38.0;34.03333333333333;34.0;0.0;38.14285714285715;0.0;0.0;0;39.41666666666666;0.0;39.0;50.0;44.0;0.0;50.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;50.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;3;42.5
2251;29.6025641025641;34.26666666666667;32.0;0.0;39.42857142857143;0.0;0.0;0;34.4375;0.0;38.0;0.0;0.0;0.0;30.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;30.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2252;35.88461538461539;31.73333333333333;29.0;0.0;33.28571428571428;0.0;0.0;0;30.25;0.0;26.0;0.0;31.0;0.0;46.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;46.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;37.33333333333334
2263;39.46666666666667;41.1764705882353;33.0;42.0;40.8125;36.0;0.0;0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2265;31.69230769230769;32.66666666666666;31.0;0.0;38.57142857142857;0.0;0.0;0;30.88888888888889;0.0;32.0;0.0;33.0;0.0;34.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;34.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;37.0
2267;36.69230769230769;36.6;34.0;0.0;38.875;30.0;0.0;0;41.6;0.0;44.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2269;35.26666666666667;41.0;35.0;47.0;40.4375;36.0;0.0;0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2270;31.28205128205128;30.7;32.0;0.0;40.28571428571428;0.0;0.0;0;35.71428571428572;0.0;0.0;42.0;38.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2274;41.4;39.0;35.0;42.0;40.77777777777778;33.0;0.0;0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2277;32.76666666666667;32.33333333333334;33.0;0.0;34.85714285714285;0.0;0.0;0;35.125;0.0;0.0;49.0;33.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;35.0
2280;34.07692307692308;32.33333333333334;36.0;0.0;41.0;0.0;0.0;0;35.7;0.0;0.0;38.0;36.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2282;32.93333333333333;35.26666666666667;35.0;0.0;36.38461538461539;0.0;0.0;0;39.71428571428572;0.0;0.0;50.0;41.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;3;44.0
2286;34.69230769230769;38.33333333333334;33.0;0.0;34.84375;34.0;0.0;0;36.21428571428572;0.0;33.0;48.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2300;42.33333333333334;38.11764705882353;38.0;43.0;38.15384615384615;31.0;0.0;0;33.5;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2301;36.3;28.21428571428572;20.5;49.0;38.57142857142857;0.0;0.0;0;30.5;0.0;0.0;0.0;0.0;0.0;34.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;34.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;36.0
2311;34.86666666666667;32.94117647058823;30.0;42.0;36.2;0.0;0.0;0;37.875;0.0;0.0;0.0;39.0;40.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2318;42.66666666666666;40.35294117647059;36.0;44.0;40.25;38.0;0.0;0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2319;35.53333333333333;32.3;33.0;0.0;32.38461538461539;0.0;0.0;0;31.5;0.0;30.0;33.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2320;34.26666666666667;31.26470588235294;32.0;42.0;30.0;0.0;0.0;0;33.8;0.0;0.0;0.0;31.0;36.0;42.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;42.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;37.0
2321;36.13333333333333;34.33333333333334;32.0;0.0;42.57142857142857;0.0;0.0;0;32.0;0.0;0.0;0.0;27.0;43.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2324;37.53846153846154;32.93333333333333;37.0;0.0;41.28571428571428;0.0;0.0;0;38.0;0.0;0.0;50.0;33.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2330;37.13333333333333;32.83333333333334;32.0;0.0;35.61538461538461;31.0;0.0;0;34.75;0.0;0.0;46.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2340;40.46666666666667;39.5;32.0;0.0;43.71428571428572;0.0;45.0;0;44.0;0.0;0.0;44.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;40.0
2341;34.86666666666667;33.96666666666667;31.0;0.0;41.14285714285715;0.0;0.0;0;42.5;0.0;0.0;49.0;36.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2345;35.15384615384615;34.8;35.0;0.0;36.6;25.0;0.0;0;36.1;0.0;0.0;44.0;35.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2358;36.6;37.76666666666667;38.0;0.0;41.85714285714285;0.0;0.0;0;40.5;0.0;0.0;46.0;35.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2381;34.69230769230769;32.13333333333333;31.0;0.0;41.57142857142857;0.0;0.0;0;34.42857142857143;0.0;0.0;0.0;37.0;31.0;40.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;40;1;2;2;39.0
2382;34.63333333333333;39.0;32.0;0.0;36.81818181818182;0.0;0.0;0;39.0;0.0;0.0;48.0;30.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2407;39.61538461538461;34.83333333333334;33.0;0.0;36.14285714285715;0.0;0.0;0;35.5;0.0;0.0;38.0;33.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2420;35.93333333333333;33.20588235294117;35.0;39.0;31.0;13.0;0.0;0;42.0;0.0;0.0;41.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2422;34.33333333333334;26.53333333333333;33.0;0.0;42.5;0.0;0.0;0;33.5;0.0;0.0;0.0;36.0;0.0;45.0;0;1;1;0;1;1;0;2;0.0;0;2;0.0;0;3;45.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2431;34.33333333333334;29.70588235294118;36.0;49.0;39.57142857142857;0.0;0.0;0;31.5;0.0;0.0;0.0;32.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2438;41.33333333333334;41.88235294117647;37.0;43.0;43.625;43.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2455;36.66666666666666;30.41176470588235;30.0;50.0;40.5;0.0;0.0;0;38.0;0.0;0.0;0.0;38.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;0;0.0
2602;33.65384615384615;37.86666666666667;40.0;0.0;35.2;0.0;0.0;0;41.46666666666667;42.0;0.0;45.0;47.0;39.0;38.0;0;3;3;0;2;2;0;2;0.0;0;2;0.0;0;3;40.0;1;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;37;1;2;3;44.0
2732;43.15384615384615;37.91666666666666;44.0;0.0;38.75;35.0;0.0;0;44.5;45.0;45.0;42.0;43.0;45.0;46.85714285714285;0;7;7;0;3;3;0;2;0.0;0;2;0.0;0;3;0.0;0;1;48.0;1;2;0.0;0;2;48.0;1;3;0.0;0;2;44;1;2;4;46.55555555555556
2733;44.53846153846154;43.75;43.0;0.0;38.75;36.0;0.0;0;43.9375;45.0;45.0;43.0;43.0;45.0;45.71428571428572;0;7;7;0;3;3;0;2;0.0;0;2;0.0;0;3;0.0;0;1;47.0;1;2;0.0;0;2;46.0;1;3;0.0;0;2;44;1;2;4;46.22222222222222
12;34.2;33.09375;30.0;36.0;36.73333333333333;30.0;30.0;44;34.07692307692308;33.0;35.0;42.0;0.0;0.0;35.26666666666667;1;15;15;0;7;7;0;2;30.0;1;2;30.0;2;3;50.0;1;1;30.0;1;2;40.0;1;2;35.0;1;3;42.0;1;2;0;0;2;2;38.77777777777778
56;34.2;32.09375;30.0;43.0;35.8;35.0;40.0;39;35.07692307692308;35.0;35.0;0.0;48.0;0.0;34.76666666666667;1;15;12;3;7;6;1;2;40.0;1;2;30.0;1;3;49.0;1;1;30.0;1;2;35.0;1;2;27.5;2;3;45.0;1;2;0;0;2;2;37.55555555555556
92;34.0;34.5625;29.0;30.0;34.16666666666666;22.5;30.0;41;35.0;35.0;30.0;0.0;40.0;0.0;33.53333333333333;0;15;15;0;7;7;0;2;30.0;1;2;35.0;1;3;36.0;1;1;30.0;1;2;40.0;1;2;30.0;1;3;36.0;1;2;0;0;2;2;34.11111111111111
205;31.8;26.875;0.0;0.0;28.13333333333333;24.4;32.0;0;30.89230769230769;30.0;36.0;0.0;39.0;0.0;27.16666666666667;2;6;2;4;3;1;2;1;22.5;2;2;0.0;0;3;0.0;0;1;19.0;4;2;40.0;1;2;0.0;0;3;0.0;0;2;0;0;2;1;30.0
217;36.44444444444445;37.625;32.0;44.0;41.0;35.0;35.0;43;38.07692307692308;40.0;40.0;0.0;45.0;0.0;32.7;1;15;12;3;7;6;1;2;30.0;1;2;25.5;2;3;41.0;1;1;30.0;1;2;30.0;1;2;35.0;1;3;44.0;1;2;0;0;2;3;41.33333333333334
242;39.66666666666666;40.375;40.0;43.0;39.06666666666667;35.0;35.0;37;41.53846153846154;40.0;40.0;42.5;0.0;0.0;38.06666666666667;0;15;15;0;7;7;0;2;35.0;1;2;30.0;1;3;50.0;1;1;40.0;1;2;45.0;1;2;35.0;1;3;43.0;1;2;0;0;2;2;38.90909090909091
348;29.35897435897436;26.6;30.0;0.0;16.9375;16.0;0.0;0;32.01190476190477;0.0;46.0;40.0;34.0;16.0;7.6;1;5;1;4;3;1;2;1;0.0;1;2;0.0;0;3;36.0;1;1;1.0;2;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0;2;2;32.2
945;35.2;38.05882352941177;31.0;48.0;37.19444444444444;37.0;38.0;39;38.58823529411764;32.0;42.0;42.0;40.0;41.0;36.76470588235294;0;17;17;0;8;8;0;2;34.0;1;2;37.0;1;3;43.0;1;1;37.0;1;2;32.0;1;2;33.0;1;3;43.0;1;2;40;1;2;3;43.26666666666667
1442;39.93333333333333;37.70588235294117;34.0;46.0;41.44444444444444;34.0;41.0;0;41.05882352941177;39.0;43.0;39.0;47.0;45.0;41.41176470588236;0;17;17;0;8;8;0;2;38.0;1;2;32.0;1;3;42.0;1;1;50.0;1;2;46.0;1;2;40.0;1;3;43.0;1;2;46;1;2;3;41.06666666666667
1533;36.66666666666666;37.29411764705883;30.0;45.0;39.61111111111111;38.0;35.0;46;38.11764705882353;36.0;42.0;39.0;38.0;44.0;36.58823529411764;1;17;17;0;8;8;0;2;33.0;1;2;30.0;1;3;46.0;1;1;32.0;2;2;44.0;1;2;36.0;1;3;42.0;1;2;38;1;2;3;42.63636363636363
1600;37.06666666666667;34.47058823529412;29.0;50.0;39.72222222222222;30.0;30.0;0;35.14285714285715;33.0;28.0;47.0;33.0;0.0;39.86666666666667;0;15;15;0;7;7;0;2;32.0;1;2;41.0;1;3;40.0;1;1;46.0;1;2;0.0;0;2;39.0;1;3;34.0;1;2;47;1;2;2;38.30769230769231
