NOTA_EL_DOS;NOTA_MPI;NOTA_ME;NOTA_PYE;NOTA_ELD;VECES_ME;VECES_EL_DOS;NOTA_GEE;NOTA_CIR_TRES;VECES_PYE;PROMEDIO_DOS;VECES_ECUA;NCP_TRES;NOTA_ECUA;VECES_MPI;PROMEDIO_TRES;VECES_CIR_TRES;VECES_ELD;NOTA_CIR_DOS;NAP_TRES;NAC_TRES;NAA_TRES;NOTA_TERMO;NOTA_EL_UNO;NOTA_MULTI;VECES_GEE;NCA_TRES;CAR_TRES;NCP_DOS;NCC_TRES;NCA_DOS;EPA_TRES;VECES_TERMO;NOTA_FIS_TRES;NOTA_FIS_DOS;CREDITOS_CIR_TRES;CREDITOS_EL_DOS;CREDITOS_ELD;CREDITOS_PYE;CREDITOS_MPI;CREDITOS_ME;CREDITOS_GEE;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
17;0;30;31;0;1;1;0;0;1;32.8125;2;0.0;37;0;34.333333333333336;0;0;31;0;6;6;32;32;44;0;18.0;4;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;1.0;25.375
34;37;30;37;30;1;1;35;35;1;33.3125;1;0.0;34;1;34.166666666666664;1;1;30;0;6;6;37;34;40;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.529411764705884
37;39;31;39;41;1;1;30;37;1;37.9375;1;0.0;38;2;34.0;3;2;30;0;6;6;34;34;30;1;18.0;0;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;36.294117647058826
36;31;31;44;31;1;1;33;30;1;38.125;1;0.0;34;1;36.0;1;1;37;0;6;6;36;36;41;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;33.529411764705884
0;0;0;7;7;0;0;0;0;1;35.125;2;6.0;26;0;31.5;0;1;25;2;6;4;31;43;31;0;12.0;3;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;1.0;7.0
34;34;31;30;30;1;1;38;38;1;39.0625;1;0.0;31;1;34.0;3;2;33;0;6;6;30;36;43;1;18.0;0;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;33.23529411764706
37;31;30;30;30;2;1;0;0;1;35.8125;1;3.0;32;1;32.0;0;2;28;1;6;5;30;38;32;0;15.0;2;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;31.76923076923077
36;44;41;39;38;1;1;31;30;1;35.9375;1;0.0;34;1;35.166666666666664;1;1;31;0;6;6;46;36;33;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;37.23529411764706
37;35;34;40;37;1;1;40;35;2;34.875;1;0.0;32;1;33.166666666666664;1;1;30;0;6;6;35;30;41;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;36.705882352941174
41;42;33;44;38;1;2;37;45;1;35.875;1;0.0;42;1;39.5;2;1;34;0;6;6;38;45;48;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;39.529411764705884
40;35;32;34;40;3;1;30;34;1;35.6875;1;0.0;35;1;36.5;2;2;35;0;6;6;31;35;43;1;18.0;2;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;2.0;35.411764705882355
33;36;30;39;31;1;1;30;32;1;35.25;1;0.0;33;1;33.833333333333336;1;1;36;0;6;6;32;35;31;1;18.0;2;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;32.705882352941174
32;46;39;41;40;1;1;40;33;1;35.75;1;0.0;36;1;39.5;1;1;45;0;6;6;44;30;50;1;18.0;2;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;38.411764705882355
35;23;39;33;40;1;1;39;30;1;37.5625;1;0.0;38;1;38.333333333333336;1;3;35;0;6;6;38;40;43;1;18.0;1;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;34.8235294117647
0;26;32;34;0;1;0;0;0;1;36.8125;1;6.0;33;1;28.333333333333332;0;0;15;2;6;4;30;27;35;0;12.0;2;0.0;18.0;16.0;1;1;30;30;2;3;3;2;2;3;2;2.0;30.857142857142858
34;34;38;34;32;1;1;39;31;1;35.0625;2;0.0;37;1;32.833333333333336;2;1;38;0;6;6;32;30;30;2;18.0;3;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;34.588235294117645
36;37;40;41;37;1;1;30;30;1;33.0625;1;0.0;31;1;34.666666666666664;2;1;40;0;6;6;38;34;34;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;36.1764705882353
35;0;31;36;28;1;1;34;32;1;35.9375;1;0.0;36;0;34.833333333333336;1;3;38;0;6;6;34;34;30;1;18.0;3;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;32.4
32;0;35;31;37;1;1;36;30;1;37.1875;1;0.0;38;0;36.5;2;2;32;0;6;6;34;37;43;1;18.0;1;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;33.733333333333334
38;28;30;35;46;1;1;40;32;3;33.5625;1;0.0;38;1;33.833333333333336;1;2;30;0;6;6;33;36;35;1;18.0;2;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;36.0
38;39;42;36;44;1;1;36;36;2;40.125;1;0.0;35;1;35.5;1;1;36;0;6;6;33;33;38;1;18.0;0;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;39.1764705882353
36;37;43;30;40;1;1;38;38;1;37.8125;1;0.0;37;1;34.333333333333336;1;1;35;0;6;6;32;30;34;1;18.0;0;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;37.8235294117647
24;0;0;30;28;0;1;0;0;1;35.0;1;3.0;30;0;32.666666666666664;0;1;26;1;6;5;32;30;44;0;15.0;3;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;1.0;27.0
38;0;31;0;30;2;1;32;33;0;34.8125;1;0.0;35;0;34.0;1;2;32;0;6;6;38;31;38;1;18.0;4;0.0;18.0;16.0;2;2;30;30;2;3;3;2;2;3;2;2.0;32.84615384615385
38;0;33;30;32;1;1;0;0;1;34.875;1;3.0;31;0;31.333333333333332;0;2;24;1;6;5;37;35;31;0;15.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.54545454545455
35;35;35;35;37;1;1;40;30;1;36.375;1;0.0;39;1;39.0;1;2;38;0;6;6;42;38;44;1;18.0;1;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;35.35294117647059
38;37;33;33;34;1;1;41;37;1;39.9375;1;0.0;31;1;35.666666666666664;1;1;38;0;6;6;37;30;41;1;18.0;1;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;35.94117647058823
34;31;35;33;32;1;1;37;43;1;35.3125;2;0.0;35;1;36.333333333333336;2;1;38;0;6;6;40;35;38;1;18.0;2;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;34.76470588235294
31;0;0;0;21;0;1;36;23;0;35.875;1;0.0;37;0;36.666666666666664;2;2;37;0;6;6;39;30;45;2;18.0;2;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;1.0;27.4
38;0;36;36;39;1;1;33;40;1;34.9375;1;0.0;36;0;35.833333333333336;2;1;35;0;6;6;40;33;39;1;18.0;2;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;37.13333333333333
34;33;45;36;34;1;1;33;30;2;38.0;1;0.0;32;1;36.166666666666664;2;1;39;0;6;6;33;33;43;1;18.0;1;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;35.470588235294116
34;0;30;30;32;1;1;30;34;2;36.4375;2;0.0;31;0;32.0;2;1;30;0;6;6;30;36;30;1;18.0;2;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;31.733333333333334
37;34;30;37;31;1;1;37;30;1;36.8125;1;0.0;33;1;34.166666666666664;1;2;31;0;6;6;38;34;33;1;18.0;2;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;33.529411764705884
37;0;35;31;42;1;1;0;0;3;33.75;2;0.0;37;0;33.0;0;1;30;0;6;6;36;30;32;0;18.0;2;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;2.0;36.72727272727273
38;0;35;0;16;1;1;32;34;0;34.5;1;0.0;34;0;35.0;2;1;32;0;6;6;40;32;40;1;18.0;3;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;30.692307692307693
34;0;30;30;49;1;1;37;37;1;32.5625;2;0.0;43;0;35.166666666666664;1;2;37;0;6;6;34;30;35;1;18.0;2;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;36.46666666666667
31;40;35;42;31;1;1;32;30;1;36.0625;1;0.0;34;1;37.0;1;1;33;0;6;6;31;41;49;1;18.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;34.05882352941177
38;40;32;35;32;1;1;37;31;1;39.25;1;0.0;39;1;37.166666666666664;2;2;32;0;6;6;39;36;41;1;18.0;0;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;34.8235294117647
36;39;35;42;37;1;1;40;30;1;35.9375;1;0.0;37;1;35.333333333333336;1;2;32;0;6;6;36;36;37;1;18.0;2;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;36.8235294117647
0;12;4;33;0;1;0;0;0;1;36.4375;1;6.0;32;2;26.166666666666668;0;0;10;2;6;4;32;10;33;0;12.0;2;0.0;18.0;16.0;1;1;40;40;2;3;3;2;2;3;2;1.0;14.571428571428571
0;0;0;30;0;0;0;0;0;1;35.8125;1;0.0;37;0;35.5;0;0;0;0;4;4;37;0;33;0;12.0;0;3.0;12.0;13.0;2;1;35;35;2;3;3;2;2;3;2;1.0;30.0
35;39;36;43;31;1;1;39;30;1;36.375;1;0.0;30;1;36.166666666666664;1;1;33;0;6;6;33;43;47;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;35.76470588235294
36;18;31;37;41;1;1;37;34;1;35.1875;1;0.0;36;1;34.833333333333336;1;2;35;0;6;6;33;35;40;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.88235294117647
37;0;31;31;0;1;1;0;5;1;33.5625;1;3.0;30;0;29.833333333333332;1;0;34;1;6;5;25;30;30;0;15.0;3;0.0;18.0;16.0;1;2;30;30;2;3;3;2;2;3;2;1.0;27.6
34;0;30;30;17;1;1;0;0;1;36.0;1;0.0;37;0;34.666666666666664;0;1;36;0;6;6;39;31;35;0;18.0;3;0.0;18.0;16.0;2;2;30;30;2;3;3;2;2;3;2;1.0;27.545454545454547
38;0;30;30;32;1;1;32;37;1;35.0625;1;0.0;30;0;33.666666666666664;1;2;37;0;6;6;36;31;32;1;18.0;2;0.0;18.0;16.0;2;2;36;36;2;3;3;2;2;3;2;2.0;33.2
38;41;31;34;37;1;1;40;32;2;38.75;1;0.0;34;1;39.0;1;1;49;0;6;6;39;34;41;1;18.0;1;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;36.0
35;0;0;32;0;1;1;0;0;2;35.75;1;3.0;31;0;31.2;0;0;21;1;5;4;0;33;32;0;12.0;2;0.0;15.0;16.0;2;0;39;39;2;3;3;2;2;3;2;1.0;21.125
39;35;32;39;31;1;1;41;30;2;34.9375;2;0.0;43;1;34.166666666666664;1;1;30;0;6;6;32;36;31;1;18.0;2;0.0;18.0;16.0;2;2;33;33;2;3;3;2;2;3;2;2.0;35.05882352941177
35;42;40;31;4;1;1;0;0;1;33.6875;1;3.0;38;1;34.5;0;1;28;1;6;5;40;36;34;0;15.0;2;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;1.0;29.46153846153846
38;0;32;36;33;1;1;36;40;1;43.3125;1;0.0;35;0;38.833333333333336;1;2;35;0;6;6;42;38;43;1;18.0;2;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;2.0;35.53333333333333
35;38;41;42;34;1;1;38;32;1;36.75;1;0.0;30;1;34.833333333333336;1;1;30;0;6;6;43;34;41;1;18.0;0;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;37.05882352941177
38;42;33;30;43;3;1;39;31;1;35.4375;2;0.0;30;1;33.666666666666664;1;3;30;0;6;6;37;40;30;1;18.0;2;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;36.8235294117647
35;17;31;37;19;1;1;36;35;3;33.1875;1;0.0;40;1;33.5;1;2;33;0;6;6;32;31;33;2;18.0;5;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;1.0;29.705882352941178
33;30;36;39;33;1;1;36;32;1;35.5625;1;0.0;30;1;35.166666666666664;1;1;30;0;6;6;37;31;46;1;18.0;2;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;34.11764705882353
38;0;33;30;30;1;1;30;36;1;39.1875;1;0.0;34;0;35.333333333333336;1;1;33;0;6;6;40;31;37;1;18.0;1;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;33.0
40;0;39;40;40;1;1;32;34;1;38.25;1;0.0;43;0;37.166666666666664;1;1;34;0;6;6;37;41;30;1;18.0;0;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;37.93333333333333
37;41;34;41;30;1;1;37;35;1;36.1875;1;0.0;30;1;37.0;2;1;39;0;6;6;36;41;38;1;18.0;1;0.0;18.0;16.0;2;2;38;38;2;3;3;2;2;3;2;2.0;35.94117647058823
41;34;30;32;30;1;2;39;34;1;36.3125;1;0.0;40;1;36.333333333333336;1;1;34;0;6;6;45;30;39;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;34.1764705882353
38;0;35;44;32;1;1;43;43;1;38.125;1;0.0;33;0;33.833333333333336;1;2;37;0;6;6;34;31;37;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;38.333333333333336
38;0;36;35;37;1;1;37;37;1;38.8125;1;0.0;34;0;33.166666666666664;1;1;30;0;6;6;30;36;33;1;18.0;1;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;36.733333333333334
39;32;34;41;32;1;1;40;38;1;35.6875;1;0.0;31;1;35.833333333333336;1;1;39;0;6;6;38;38;37;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;36.294117647058826
37;30;36;42;30;1;1;33;31;1;35.5;2;0.0;31;1;32.5;1;2;30;0;6;6;32;37;35;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;34.1764705882353
36;32;33;33;37;1;1;37;38;1;37.9375;2;0.0;31;1;36.5;2;1;36;0;6;6;36;38;44;1;18.0;3;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;35.1764705882353
39;35;31;42;37;1;1;39;30;1;37.6875;1;0.0;31;1;34.833333333333336;1;2;37;0;6;6;46;30;31;1;18.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;36.05882352941177
37;30;30;30;31;1;1;30;32;2;35.5625;1;0.0;34;2;33.166666666666664;2;2;30;0;6;6;32;32;36;1;18.0;1;0.0;18.0;16.0;2;2;35;35;2;3;3;2;2;3;2;2.0;31.647058823529413
37;32;33;33;30;1;1;40;34;1;37.1875;1;0.0;38;1;36.5;1;1;42;0;6;6;33;32;39;1;18.0;1;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;34.0
32;0;31;37;30;1;1;32;36;1;36.6875;1;0.0;33;0;33.5;2;1;33;0;6;6;42;31;30;1;18.0;1;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;32.6
35;42;33;30;34;1;1;35;33;2;35.625;1;0.0;31;1;34.0;2;2;30;0;6;6;33;36;42;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;34.470588235294116
37;34;36;38;0;3;1;40;31;1;37.0;1;0.0;35;1;36.833333333333336;1;0;32;0;6;6;40;38;43;1;18.0;1;0.0;18.0;16.0;2;2;33;33;2;3;3;2;2;3;2;2.0;36.07142857142857
38;33;31;42;30;1;1;31;37;2;35.625;2;0.0;31;1;34.666666666666664;2;3;30;0;6;6;40;34;43;1;18.0;5;0.0;18.0;16.0;2;2;30;30;2;3;3;2;2;3;2;2.0;34.294117647058826
37;0;30;42;30;1;1;37;38;1;36.125;1;0.0;30;0;35.833333333333336;1;1;37;0;6;6;43;36;39;1;18.0;4;0.0;18.0;16.0;2;2;30;30;2;3;3;2;2;3;2;2.0;35.0
40;0;30;40;37;2;1;45;33;1;38.0625;1;0.0;32;0;36.5;1;1;33;0;6;6;39;33;45;1;18.0;4;0.0;18.0;16.0;2;2;37;37;2;3;3;2;2;3;2;2.0;37.13333333333333
37;36;37;39;35;1;1;30;40;1;36.5;1;0.0;40;1;38.166666666666664;2;1;37;0;6;6;40;39;41;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;36.294117647058826
39;32;35;34;31;1;1;31;36;1;39.0625;1;0.0;44;1;41.0;1;1;37;0;6;6;34;38;50;1;18.0;0;0.0;18.0;16.0;2;1;43;43;2;3;3;2;2;3;2;2.0;34.1764705882353
38;36;36;0;30;1;1;32;30;0;35.9375;1;0.0;38;1;35.333333333333336;1;1;33;0;6;6;34;34;38;1;18.0;0;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;33.86666666666667
39;34;36;33;18;3;1;0;0;1;35.1875;1;0.0;35;1;35.833333333333336;0;2;30;0;6;6;37;38;39;0;18.0;2;0.0;18.0;16.0;2;2;36;36;2;3;3;2;2;3;2;2.0;31.76923076923077
40;31;32;39;30;1;1;0;0;2;35.375;1;0.0;30;1;35.166666666666664;0;1;32;0;6;6;36;36;46;0;18.0;3;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;34.30769230769231
31;32;38;36;38;1;1;34;30;2;36.875;1;0.0;33;1;34.666666666666664;2;1;32;0;6;6;36;32;40;1;18.0;1;0.0;18.0;16.0;2;2;35;35;2;3;3;2;2;3;2;2.0;34.411764705882355
37;0;37;39;32;1;1;30;33;1;37.25;1;0.0;30;0;35.0;3;1;35;0;6;6;34;38;42;1;18.0;0;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;34.8
33;41;33;0;40;1;1;32;30;0;44.25;1;0.0;42;1;40.333333333333336;1;1;31;0;6;6;35;41;49;1;18.0;0;0.0;18.0;16.0;2;1;44;44;2;3;3;2;2;3;2;2.0;34.93333333333333
37;38;37;42;33;1;1;30;31;1;37.375;1;0.0;37;1;36.833333333333336;1;1;37;0;6;6;38;38;36;1;18.0;0;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;35.470588235294116
36;0;31;34;30;1;1;43;32;1;37.5;1;0.0;42;0;38.666666666666664;1;1;41;0;6;6;45;41;31;1;18.0;3;0.0;18.0;16.0;2;2;32;32;2;3;3;2;2;3;2;2.0;33.93333333333333
25;0;30;32;30;1;1;0;0;1;37.9375;1;3.0;30;0;30.333333333333332;0;1;30;1;6;5;25;34;30;0;15.0;2;0.0;18.0;16.0;2;1;33;33;2;3;3;2;2;3;2;1.0;29.0
30;0;31;36;31;1;1;37;35;2;36.0625;1;0.0;30;0;34.666666666666664;2;2;35;0;6;6;34;39;37;1;18.0;1;0.0;18.0;16.0;2;2;33;33;2;3;3;2;2;3;2;2.0;32.8
24;30;34;30;25;2;1;36;34;1;34.5625;1;0.0;35;1;32.5;1;1;30;0;6;6;31;38;30;1;18.0;3;0.0;18.0;16.0;2;2;31;31;2;3;3;2;2;3;2;1.0;29.941176470588236
31;26;33;33;40;1;1;37;35;1;34.3125;1;0.0;31;1;32.0;2;1;30;0;6;6;30;32;35;1;18.0;2;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;33.76470588235294
36;42;33;0;41;1;1;32;31;0;35.625;1;0.0;37;1;37.166666666666664;2;1;30;0;6;6;39;42;44;1;18.0;0;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;36.0
0;0;0;31;0;1;0;0;0;1;33.0625;1;9.0;30;0;24.6;0;0;8;3;5;2;0;26;30;0;6.0;4;3.0;15.0;13.0;1;0;29;29;2;3;3;2;2;3;2;1.0;12.4
37;0;35;0;31;1;1;37;37;0;37.4375;1;0.0;40;0;37.5;1;2;30;0;6;6;48;30;38;1;18.0;2;0.0;18.0;16.0;2;1;39;39;2;3;3;2;2;3;2;2.0;35.15384615384615
37;32;35;46;39;1;1;41;35;1;36.1875;1;0.0;38;1;34.666666666666664;2;1;30;0;6;6;37;33;38;1;18.0;0;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;37.705882352941174
38;22;33;32;31;1;1;36;38;1;38.3125;3;0.0;38;1;36.333333333333336;1;1;32;0;6;6;39;34;37;1;18.0;3;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;33.05882352941177
38;0;35;33;0;1;1;39;0;1;35.375;1;0.0;38;0;35.333333333333336;0;0;36;0;6;6;30;33;41;1;18.0;0;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;36.3
0;0;0;32;0;0;0;0;0;2;34.0625;0;6.0;0;0;30.75;0;0;21;2;4;2;0;37;36;0;6.0;3;3.0;12.0;13.0;2;0;29;29;2;3;3;2;2;3;2;2.0;32.0
36;0;30;33;30;1;1;40;35;1;34.6875;1;0.0;36;0;35.166666666666664;3;1;35;0;6;6;30;37;35;1;18.0;1;0.0;18.0;16.0;2;1;38;38;2;3;3;2;2;3;2;2.0;33.6
37;26;31;30;30;1;1;41;30;1;39.3125;2;0.0;30;1;34.5;1;2;32;0;6;6;30;32;42;1;18.0;3;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;32.23529411764706
40;29;32;33;31;1;1;31;30;1;37.6875;1;0.0;38;1;36.666666666666664;1;1;31;0;6;6;40;34;43;1;18.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;32.64705882352941
37;35;32;0;32;1;1;37;34;0;36.25;1;0.0;38;1;37.166666666666664;1;2;34;0;6;6;36;33;48;1;18.0;1;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;34.333333333333336
33;32;32;37;33;1;1;36;33;1;36.8125;1;0.0;33;1;35.5;1;1;37;0;6;6;36;38;39;1;18.0;1;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.529411764705884
38;31;34;31;38;1;1;31;35;1;39.25;1;0.0;31;1;36.833333333333336;2;1;34;0;6;6;42;31;43;1;18.0;0;0.0;18.0;16.0;2;1;40;40;2;3;3;2;2;3;2;2.0;34.470588235294116
37;37;38;40;30;1;1;33;36;1;36.4375;1;0.0;30;1;33.666666666666664;3;1;33;0;6;6;34;40;34;1;18.0;0;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;35.705882352941174
38;30;32;40;30;1;1;42;37;1;35.25;1;0.0;37;1;33.0;1;1;30;0;6;6;30;38;33;1;18.0;0;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;35.1764705882353
0;0;0;37;0;0;0;0;6;1;34.6875;1;3.0;33;0;33.4;1;0;35;1;5;4;28;0;35;0;12.0;1;0.0;15.0;16.0;2;1;36;36;2;3;3;2;2;3;2;1.0;21.5
38;32;42;40;38;1;1;32;41;1;37.6875;2;0.0;43;1;38.0;1;1;39;0;6;6;43;32;40;1;18.0;1;0.0;18.0;16.0;2;1;31;31;2;3;3;2;2;3;2;2.0;37.88235294117647
38;30;35;35;37;1;1;35;36;1;36.875;2;0.0;34;1;38.5;1;1;36;0;6;6;45;31;48;1;18.0;3;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;2.0;35.411764705882355
39;32;36;31;30;1;1;35;35;1;36.4375;1;0.0;38;1;35.833333333333336;1;1;31;0;6;6;46;38;32;1;18.0;2;0.0;18.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;34.1764705882353
36;0;31;0;0;1;1;12;22;0;40.4375;1;0.0;40;0;36.0;3;0;32;0;6;6;40;31;36;2;18.0;1;0.0;18.0;16.0;2;1;37;37;2;3;3;2;2;3;2;1.0;26.9
37;30;42;37;43;1;1;36;34;1;36.75;1;0.0;36;1;37.666666666666664;1;1;40;0;6;6;38;34;42;1;18.0;0;0.0;18.0;16.0;2;1;36;36;2;3;3;2;2;3;2;2.0;37.64705882352941
0;30;32;0;0;1;0;0;0;0;38.625;1;0.0;42;1;37.25;0;0;0;0;4;4;34;0;39;0;12.0;1;0.0;12.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;31.2
42;0;0;38;13;0;1;0;0;1;35.125;1;6.0;32;0;31.333333333333332;0;1;22;2;6;4;27;36;39;0;12.0;2;0.0;18.0;16.0;2;1;32;32;2;3;3;2;2;3;2;2.0;30.125
40;30;37;33;30;1;1;43;39;1;38.0;1;0.0;44;1;34.833333333333336;1;1;31;0;6;6;30;37;32;1;18.0;0;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;35.94117647058823
0;0;27;30;0;1;0;0;0;1;33.75;1;3.0;36;0;28.5;0;0;0;1;4;3;4;0;40;0;9.0;1;3.0;12.0;13.0;1;1;34;34;2;3;3;2;2;3;2;1.0;28.2
0;0;32;36;0;1;0;0;0;1;35.125;1;0.0;36;0;35.0;0;0;0;0;4;4;40;0;34;0;12.0;1;0.0;12.0;16.0;2;1;30;30;2;3;3;2;2;3;2;2.0;33.6
0;0;0;8;0;0;0;0;0;1;36.1875;2;9.0;35;0;26.2;0;0;28;3;5;2;0;30;9;0;6.0;5;3.0;15.0;13.0;1;0;29;29;2;3;3;2;2;3;2;1.0;8.0
39;32;39;32;36;1;1;40;32;1;44.625;1;0.0;40;1;42.166666666666664;1;1;44;0;6;6;43;37;42;1;18.0;0;0.0;18.0;16.0;2;1;47;47;2;3;3;2;2;3;2;2.0;36.11764705882353
36;33;43;38;41;1;1;41;42;1;38.25;1;0.0;49;1;38.5;2;1;30;0;6;6;34;33;44;1;18.0;0;0.0;18.0;16.0;2;1;41;41;2;3;3;2;2;3;2;2.0;39.294117647058826
42;0;35;35;27;1;1;36;30;1;34.30769230769231;1;0.0;34;0;35.833333333333336;2;2;32;0;6;6;37;35;45;1;18.0;1;0.0;18.0;13.0;2;1;32;32;2;3;3;2;2;3;2;2.0;34.266666666666666
33;0;44;31;40;1;1;20;17;1;40.8125;1;0.0;36;0;32.666666666666664;2;1;30;0;6;6;30;32;30;1;18.0;1;0.0;18.0;16.0;2;2;38;38;2;3;3;2;2;3;2;2.0;32.46666666666667
40;29;30;34;0;2;1;35;35;2;36.375;1;0.0;40;1;39.0;1;0;33;0;6;6;38;44;44;1;18.0;2;0.0;18.0;16.0;2;1;35;35;2;3;3;2;2;3;2;2.0;34.0
33;0;38;37;30;1;1;32;38;1;36.75;1;0.0;31;0;34.0;1;1;30;0;6;6;33;32;44;1;18.0;2;0.0;18.0;16.0;2;1;34;34;2;3;3;2;2;3;2;2.0;34.46666666666667
0;29;36;32;0;1;0;0;35;1;37.75;2;3.0;35;1;35.333333333333336;1;0;32;1;6;5;33;28;41;0;15.0;3;0.0;18.0;16.0;2;1;43;43;2;3;3;2;2;3;2;2.0;33.333333333333336
