NOTA_L_DOS;NOTA_ECONOMET;NOTA_AVAP;CAR_CINCO;NOTA_POO;NOTA_ECUA;NOTA_FOTO;NOTA_GEOGEO;NOTA_EI_UNO;VECES_ECONOMET;NOTA_PDI;NOTA_INGECO;NOTA_CFJC;NOTA_CARTO;NOTA_SUELOS;NOTA_EI_DOS;NAC_SIETE;NCA_SIETE;NAP_SIETE;NAA_SIETE;VECES_PDI;VECES_EI_UNO;NOTA_LEGIC;NCC_SIETE;VECES_EI_DOS;VECES_GEO_SAL;CAR_SIETE;VECES_AVAP;VECES_L_DOS;NOTA_PROCC;NCP_SIETE;NOTA_GEO_SAL;EPA_SIETE;NOTA_GEO_FIS;PROMEDIO_DOS;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;VECES_PROCC;CREDITOS_AVAP;CREDITOS_EI_DOS;CREDITOS_ECONOMET;CREDITOS_EI_UNO;CREDITOS_PDI;CREDITOS_PROCC;CREDITOS_GEO_SAL;RENDIMIENTO_OCHO;PROMEDIO_OCHO
45;33;39;0;44;39;31;34;43;1;44;45;36;40;37;39;7;16.0;0;7;1;1;41;16.0;1;1;1;2;1;48;0.0;37;2;36;38.05882352941177;36.666666666666664;39.333333333333336;40.4375;1;2;2;2;2;3;2;3;3.0;41.214285714285715
42;45;43;0;48;36;40;43;41;1;41;41;43;49;37;45;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;47;0.0;45;2;39;36.470588235294116;37.888888888888886;41.6;43.75;1;2;2;2;2;3;2;3;3.0;41.142857142857146
35;41;42;1;47;33;43;30;36;1;42;44;30;42;34;33;7;16.0;0;7;1;1;40;16.0;1;1;0;1;2;42;0.0;34;2;44;34.94117647058823;36.111111111111114;41.06666666666667;38.5;1;2;2;2;2;3;2;3;2.0;39.92857142857143
38;30;33;3;30;33;40;40;36;1;32;48;34;36;30;32;6;13.0;0;6;1;1;37;13.0;1;0;1;2;1;41;0.0;0;2;30;36.23529411764706;34.44444444444444;36.8;33.84615384615385;1;2;2;2;2;3;2;3;2.0;34.90909090909091
41;36;30;0;42;37;41;31;38;2;37;32;40;40;35;40;7;16.0;0;7;1;1;39;16.0;1;1;1;1;1;45;0.0;31;2;30;34.8235294117647;35.44444444444444;37.06666666666667;36.375;1;2;2;2;2;3;2;3;2.0;37.42857142857143
42;37;37;1;44;38;35;37;37;1;40;37;42;47;42;43;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;38;0.0;46;2;36;35.05882352941177;39.77777777777778;40.86666666666667;40.125;1;2;2;2;2;3;2;3;3.0;41.214285714285715
43;36;30;1;30;31;43;35;38;1;39;49;39;46;37;45;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;50;0.0;35;2;30;34.529411764705884;36.166666666666664;39.4;38.75;1;2;2;2;2;3;2;3;2.0;39.214285714285715
43;40;33;1;35;43;31;35;39;1;34;33;31;42;34;46;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;50;0.0;47;2;35;34.294117647058826;38.166666666666664;40.13333333333333;41.1875;1;2;2;2;2;3;2;3;3.0;41.857142857142854
39;42;42;0;46;37;47;40;30;1;42;36;37;46;37;44;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;42;0.0;44;2;40;35.705882352941174;39.111111111111114;39.266666666666666;41.125;1;2;2;2;2;3;2;3;2.0;39.92857142857143
36;43;43;1;40;37;42;34;44;1;36;36;32;43;35;33;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;47;0.0;45;2;30;35.05882352941177;36.0;36.8;41.4375;1;2;2;2;2;3;2;3;3.0;41.285714285714285
38;39;42;1;33;39;30;33;44;1;44;49;35;41;39;30;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;38;0.0;34;2;34;34.8235294117647;36.388888888888886;39.0;38.75;1;2;2;2;2;3;2;3;2.0;36.57142857142857
45;37;32;3;37;36;42;36;31;1;31;48;38;44;45;39;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;38;0.0;46;2;32;35.8235294117647;36.44444444444444;39.266666666666666;36.5625;1;2;2;2;2;3;2;3;2.0;35.714285714285715
46;40;44;0;40;34;36;35;42;1;42;41;38;46;31;43;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;47;0.0;43;2;32;37.1764705882353;38.166666666666664;37.86666666666667;42.9375;1;2;2;2;2;3;2;3;2.0;38.357142857142854
39;40;31;0;45;39;41;40;42;2;33;32;44;45;41;38;7;16.0;0;7;1;1;38;16.0;1;1;1;1;1;33;0.0;35;2;30;34.88235294117647;33.72222222222222;35.333333333333336;35.75;1;2;2;2;2;3;2;3;2.0;37.75
43;38;30;1;36;38;38;34;43;1;30;33;47;40;33;32;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;41;0.0;31;2;32;37.05882352941177;36.388888888888886;38.93333333333333;34.4375;1;2;2;2;2;3;2;3;2.0;38.57142857142857
37;45;41;0;38;43;46;36;41;1;42;43;34;46;41;46;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;47;0.0;46;2;30;35.35294117647059;41.94444444444444;39.4;44.0;1;2;2;2;2;3;2;3;3.0;40.92857142857143
45;38;35;0;50;48;48;45;46;1;42;39;45;46;41;41;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;31;0.0;46;2;34;37.11764705882353;40.05555555555556;41.53333333333333;40.375;1;2;2;2;2;3;2;3;3.0;41.166666666666664
35;36;30;2;43;32;35;37;38;1;37;43;32;39;30;42;7;16.0;0;7;1;1;39;16.0;1;1;1;2;1;39;0.0;32;2;31;33.88235294117647;34.166666666666664;36.53333333333333;36.0625;1;2;2;2;2;3;2;3;2.0;36.42857142857143
47;36;30;0;32;30;42;34;41;1;42;30;39;41;40;41;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;40;0.0;42;2;30;35.705882352941174;36.333333333333336;36.8;39.25;1;2;2;2;2;3;2;3;2.0;38.785714285714285
42;40;46;0;46;34;41;42;35;1;36;39;39;46;38;43;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;45;2;40;35.88235294117647;40.05555555555556;40.8;41.9375;1;2;2;2;2;3;2;3;3.0;42.42857142857143
39;38;30;0;33;32;45;34;30;2;39;33;45;38;42;43;7;16.0;0;7;1;1;36;16.0;1;1;1;1;1;31;0.0;36;2;36;35.294117647058826;33.111111111111114;36.733333333333334;35.5625;1;2;2;2;2;3;2;3;2.0;35.42857142857143
0;36;30;1;31;30;39;37;43;2;31;32;35;36;38;37;6;13.0;0;6;1;1;37;13.0;1;0;2;1;0;50;0.0;0;2;24;32.529411764705884;33.22222222222222;31.923076923076923;37.30769230769231;2;2;2;2;2;3;2;3;2.0;36.2
40;30;36;2;32;34;37;38;34;1;35;38;30;46;38;41;7;16.0;0;7;2;1;45;16.0;1;1;1;1;1;35;0.0;42;2;32;33.88235294117647;34.611111111111114;37.333333333333336;36.4375;1;2;2;2;2;3;2;3;2.0;37.142857142857146
34;12;30;1;30;29;36;41;0;1;37;45;40;39;31;0;4;7.0;1;3;1;0;36;9.0;0;0;0;1;2;36;2.0;0;1;0;33.35294117647059;30.444444444444443;37.583333333333336;29.666666666666668;1;2;2;2;2;3;2;3;2.0;30.333333333333332
40;37;36;4;44;31;36;37;37;2;38;49;36;45;39;42;7;16.0;0;7;1;1;31;16.0;1;1;2;1;1;50;0.0;34;2;26;33.05882352941177;36.388888888888886;35.4;38.75;2;2;2;2;2;3;2;3;2.0;34.92857142857143
37;34;34;2;41;30;36;39;44;1;30;35;39;31;34;39;7;16.0;0;7;1;1;38;16.0;1;1;2;2;1;50;0.0;47;2;30;32.588235294117645;32.77777777777778;34.733333333333334;39.5625;2;2;2;2;2;3;2;3;2.0;39.07142857142857
45;37;39;1;50;36;39;36;45;1;30;36;39;45;40;37;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;47;0.0;45;2;32;35.0;35.22222222222222;37.333333333333336;39.6875;1;2;2;2;2;3;2;3;2.0;39.57142857142857
37;38;30;1;44;34;30;34;39;1;35;30;30;44;40;37;7;16.0;0;7;1;1;33;16.0;1;1;0;1;1;41;0.0;32;2;30;36.0;36.05555555555556;33.266666666666666;35.6875;1;2;2;2;2;3;2;3;2.0;39.57142857142857
31;45;30;1;43;32;44;37;45;2;38;50;35;43;34;36;7;16.0;0;7;1;1;40;16.0;1;1;1;1;1;40;0.0;36;2;33;33.23529411764706;37.27777777777778;37.13333333333333;38.375;1;2;2;2;2;3;2;3;2.0;35.285714285714285
0;27;37;3;30;30;44;38;44;2;36;37;35;33;31;45;6;11.0;1;5;1;1;35;13.0;1;0;2;2;0;30;2.0;0;2;14;35.0;33.111111111111114;31.846153846153847;36.46153846153846;1;2;2;2;2;3;2;3;2.0;36.4
38;0;0;0;21;33;30;0;0;0;0;0;32;0;32;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;34.76470588235294;44.0;36.333333333333336;0.0;0;2;2;2;2;3;2;3;2.0;40.0
39;30;31;1;42;31;37;37;30;1;37;48;38;46;45;41;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;40;0.0;39;2;31;32.23529411764706;37.77777777777778;37.333333333333336;35.75;1;2;2;2;2;3;2;3;2.0;39.357142857142854
0;32;12;2;33;35;33;37;0;2;30;36;36;36;44;0;4;7.0;1;3;2;0;35;9.0;0;0;2;1;0;46;2.0;0;2;0;35.88235294117647;30.166666666666668;38.5;30.0;1;2;2;2;2;3;2;3;1.0;26.0
41;40;30;1;43;39;41;33;47;1;32;50;32;43;40;40;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;34;2;36;32.294117647058826;35.27777777777778;40.06666666666667;38.25;1;2;2;2;2;3;2;3;2.0;36.857142857142854
43;30;43;0;31;43;41;42;35;1;44;48;47;49;45;45;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;47;0.0;45;2;32;32.94117647058823;40.611111111111114;40.733333333333334;41.6875;1;2;2;2;2;3;2;3;3.0;41.42857142857143
32;45;40;1;42;39;35;37;42;1;39;36;40;46;35;40;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;46;0.0;42;2;32;36.94117647058823;38.05555555555556;36.666666666666664;41.8125;1;2;2;2;2;3;2;3;3.0;41.0
37;33;31;3;38;31;39;33;36;1;31;47;34;34;39;34;6;13.0;0;6;1;1;31;13.0;1;0;0;1;2;33;0.0;0;2;34;32.705882352941174;31.555555555555557;36.6;32.84615384615385;1;2;2;2;2;3;2;3;2.0;35.285714285714285
38;0;27;3;38;30;42;37;0;0;30;31;36;36;38;0;3;5.0;1;2;1;0;36;7.0;0;0;0;1;2;45;2.0;0;2;0;34.76470588235294;32.22222222222222;36.25;33.42857142857143;1;2;2;2;2;3;2;3;2.0;33.0
42;39;36;0;47;35;30;34;31;1;35;38;36;42;34;39;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;50;0.0;32;2;35;33.76470588235294;39.55555555555556;38.4;36.9375;1;2;2;2;2;3;2;3;2.0;36.642857142857146
41;35;32;2;32;34;42;33;43;2;36;36;35;34;41;42;7;16.0;0;7;1;1;40;16.0;1;1;2;1;1;50;0.0;46;2;41;35.470588235294116;34.22222222222222;39.13333333333333;40.625;2;2;2;2;2;3;2;3;2.0;35.5
33;30;34;3;38;41;46;31;35;1;31;32;30;39;33;36;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;30;0.0;42;2;30;34.23529411764706;32.666666666666664;34.53333333333333;34.3125;1;2;2;2;2;3;2;3;2.0;34.642857142857146
39;36;42;2;41;40;34;37;44;2;38;32;35;38;31;30;7;16.0;0;7;1;1;43;16.0;1;1;1;1;2;46;0.0;34;2;31;32.76470588235294;34.72222222222222;37.93333333333333;38.25;1;2;2;2;2;3;2;3;2.0;37.642857142857146
43;38;33;1;50;31;33;35;40;1;40;39;41;45;33;41;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;50;0.0;34;2;32;33.529411764705884;38.888888888888886;37.2;39.125;1;2;2;2;2;3;2;3;3.0;41.92857142857143
45;34;35;1;41;39;43;35;44;1;35;49;42;42;36;45;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;40;0.0;39;2;30;35.94117647058823;40.166666666666664;40.0;38.625;1;2;2;2;2;3;2;3;2.0;39.714285714285715
45;40;30;0;36;35;40;38;40;1;45;37;42;42;39;42;7;16.0;0;7;1;1;35;16.0;1;1;0;1;2;46;0.0;39;2;30;41.294117647058826;38.166666666666664;35.8;40.5;1;2;2;2;2;3;2;3;3.0;40.92857142857143
32;39;30;0;34;35;37;39;42;1;42;39;40;39;38;40;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;44;0.0;35;2;30;35.76470588235294;38.388888888888886;36.46666666666667;38.8125;1;2;2;2;2;3;2;3;3.0;40.642857142857146
46;41;42;1;48;42;44;39;41;1;39;50;31;38;36;40;7;16.0;0;7;1;1;38;16.0;1;1;1;2;1;42;0.0;42;2;30;36.470588235294116;37.166666666666664;39.2;40.9375;1;2;2;2;2;3;2;3;2.0;37.357142857142854
42;42;43;0;30;42;45;33;42;1;42;36;40;39;34;36;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;48;0.0;44;2;35;41.470588235294116;34.22222222222222;39.2;42.5;1;2;2;2;2;3;2;3;2.0;37.07142857142857
48;45;33;0;43;41;40;38;44;1;44;38;30;41;36;38;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;50;0.0;43;2;35;37.1764705882353;38.833333333333336;41.2;42.5625;1;2;2;2;2;3;2;3;2.0;39.285714285714285
39;34;33;1;36;33;30;42;40;1;30;31;42;39;32;41;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;45;0.0;46;2;31;34.94117647058823;37.333333333333336;35.4;38.375;1;2;2;2;2;3;2;3;2.0;36.07142857142857
45;48;44;0;49;43;46;44;47;1;50;47;41;46;47;46;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;48;2;36;42.76470588235294;42.611111111111114;42.266666666666666;47.75;1;2;2;2;2;3;2;3;4.0;45.92857142857143
41;38;30;0;38;31;30;37;43;1;39;50;36;37;34;38;7;16.0;0;7;1;1;38;16.0;1;2;1;1;2;40;0.0;37;2;38;33.470588235294116;35.44444444444444;39.8;37.875;1;2;2;2;2;3;2;3;2.0;34.5
0;37;43;2;34;30;33;35;41;2;38;44;35;34;33;35;6;13.0;0;6;1;1;35;13.0;1;0;1;1;0;39;0.0;0;2;30;33.294117647058826;37.0;38.53846153846154;38.76923076923077;1;2;2;2;2;3;2;3;2.0;33.666666666666664
31;33;40;1;30;39;43;37;39;1;36;46;31;39;33;39;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;47;0.0;36;2;34;35.294117647058826;36.94444444444444;37.93333333333333;38.25;1;2;2;2;2;3;2;3;2.0;39.07142857142857
43;40;42;0;36;33;38;38;41;1;38;50;42;46;33;42;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;43;0.0;37;2;30;33.0;36.388888888888886;38.266666666666666;40.0625;1;2;2;2;2;3;2;3;2.0;36.57142857142857
40;44;30;0;30;41;43;36;38;2;37;44;42;37;34;42;7;16.0;0;7;1;1;35;16.0;1;1;1;1;1;48;0.0;36;2;32;41.64705882352941;39.05555555555556;37.13333333333333;38.9375;1;2;2;2;2;3;2;3;2.0;38.214285714285715
48;41;32;1;48;40;46;39;47;1;39;49;40;44;38;45;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;45;0.0;42;2;34;36.1764705882353;38.833333333333336;40.46666666666667;41.4375;1;2;2;2;2;3;2;3;3.0;40.07142857142857
39;41;42;1;38;36;43;39;41;2;39;30;42;39;34;41;7;16.0;0;7;1;1;42;16.0;1;2;2;1;1;50;0.0;37;2;33;32.35294117647059;34.888888888888886;38.666666666666664;41.125;1;2;2;2;2;3;2;3;2.0;33.916666666666664
39;39;37;3;42;39;34;34;34;1;38;30;38;48;37;36;7;16.0;0;7;1;1;37;16.0;1;1;1;2;1;44;0.0;35;2;30;33.294117647058826;37.166666666666664;31.933333333333334;37.4375;1;2;2;2;2;3;2;3;1.0;28.363636363636363
41;46;30;0;50;44;42;39;44;1;41;47;46;48;40;47;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;50;0.0;44;2;30;38.88235294117647;38.888888888888886;40.53333333333333;43.0625;1;2;2;2;2;3;2;3;3.0;40.92857142857143
39;34;37;1;41;37;30;36;32;1;41;49;36;36;33;37;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;40;0.0;33;2;30;34.0;34.611111111111114;38.266666666666666;36.375;1;2;2;2;2;3;2;3;2.0;37.714285714285715
42;37;32;1;41;34;33;36;34;1;35;46;36;33;37;39;7;16.0;0;7;1;1;30;16.0;1;1;0;1;1;47;0.0;30;2;31;35.588235294117645;32.77777777777778;36.0;35.8125;1;2;2;2;2;3;2;3;3.0;40.07142857142857
36;40;42;0;45;39;42;38;43;1;37;34;40;41;37;44;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;44;0.0;48;2;35;33.411764705882355;38.111111111111114;38.13333333333333;42.5625;1;2;2;2;2;3;2;3;3.0;41.42857142857143
34;34;34;2;50;40;45;38;46;1;46;46;37;36;39;44;7;16.0;0;7;1;1;40;16.0;1;1;1;2;1;41;0.0;37;2;33;36.529411764705884;37.388888888888886;37.8;40.4375;1;2;2;2;2;3;2;3;2.0;39.57142857142857
46;45;44;0;41;47;47;47;42;1;48;48;41;50;47;45;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;48;0.0;46;2;38;41.1764705882353;43.55555555555556;44.2;45.625;1;2;2;2;2;3;2;3;3.0;44.714285714285715
37;39;43;0;41;37;44;41;44;1;41;38;43;42;40;39;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;38;0.0;45;2;39;38.11764705882353;37.333333333333336;40.13333333333333;41.5;1;2;2;2;2;3;2;3;3.0;43.785714285714285
39;38;39;1;43;30;30;35;47;1;37;48;45;47;31;42;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;47;0.0;37;2;31;35.0;37.833333333333336;38.86666666666667;40.5;1;2;2;2;2;3;2;3;2.0;39.42857142857143
43;0;0;0;25;0;40;0;0;0;0;0;30;0;45;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;30.58823529411765;0.0;43.0;0.0;0;2;2;2;2;3;2;3;1.0;30.0
36;35;33;0;38;38;40;38;42;3;33;33;36;39;39;39;7;16.0;0;7;2;1;30;16.0;1;1;2;1;1;39;0.0;34;2;35;36.76470588235294;34.611111111111114;33.86666666666667;36.0625;1;2;2;2;2;3;2;3;2.0;35.214285714285715
34;39;35;0;47;39;40;38;42;1;40;44;39;42;37;36;7;16.0;0;7;1;1;37;16.0;1;1;0;1;2;44;0.0;37;2;32;34.76470588235294;39.05555555555556;39.06666666666667;38.9375;1;2;2;2;2;3;2;3;2.0;39.0
45;43;39;0;45;44;41;40;39;1;34;49;40;39;34;42;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;50;0.0;44;2;31;31.941176470588236;38.77777777777778;40.8;41.25;1;2;2;2;2;3;2;3;3.0;40.285714285714285
33;33;31;2;45;32;32;43;40;1;36;49;33;43;36;41;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;38;0.0;37;2;39;34.23529411764706;36.27777777777778;38.8;36.5625;1;2;2;2;2;3;2;3;2.0;37.785714285714285
42;41;30;0;47;40;45;36;40;1;44;37;34;43;38;44;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;50;0.0;43;2;33;34.76470588235294;36.888888888888886;38.733333333333334;41.9375;1;2;2;2;2;3;2;3;2.0;39.57142857142857
50;43;37;0;38;37;41;36;45;1;41;49;34;46;41;47;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;40;0.0;46;2;38;40.05882352941177;37.55555555555556;42.46666666666667;42.8125;1;2;2;2;2;3;2;3;3.0;44.07142857142857
38;33;33;4;30;35;38;36;43;1;31;46;34;37;33;39;7;16.0;0;7;1;1;38;16.0;1;1;1;2;1;46;0.0;32;2;34;32.94117647058823;37.05555555555556;39.06666666666667;36.0625;1;2;2;2;2;3;2;3;2.0;39.92857142857143
32;36;30;0;42;43;45;37;37;1;43;43;40;45;40;42;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;47;0.0;34;2;30;38.1764705882353;39.77777777777778;37.266666666666666;38.4375;1;2;2;2;2;3;2;3;2.0;38.583333333333336
36;35;32;0;42;39;38;40;44;1;43;47;34;37;34;32;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;48;0.0;35;2;34;33.76470588235294;33.0;40.13333333333333;38.5;1;2;2;2;2;3;2;3;2.0;39.714285714285715
37;38;33;0;39;34;35;37;42;1;41;47;37;42;30;36;7;16.0;0;7;1;1;39;16.0;1;2;1;1;2;33;0.0;34;2;38;37.05882352941177;39.72222222222222;40.333333333333336;36.8125;1;2;2;2;2;3;2;3;3.0;41.642857142857146
34;33;39;1;36;32;30;36;46;1;36;48;40;39;33;43;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;44;0.0;31;2;33;33.64705882352941;36.94444444444444;38.8;38.1875;1;2;2;2;2;3;2;3;2.0;39.142857142857146
45;45;43;0;42;45;46;44;49;1;47;43;41;45;46;39;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;50;0.0;46;2;40;38.23529411764706;40.22222222222222;43.733333333333334;45.6875;1;2;2;2;2;3;2;3;3.0;44.142857142857146
47;37;39;0;47;42;41;41;32;1;43;39;30;38;36;39;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;49;0.0;39;2;30;35.05882352941177;39.0;39.2;39.875;1;2;2;2;2;3;2;3;2.0;37.92857142857143
44;12;9;1;32;30;43;34;31;1;47;32;42;32;39;43;6;9.0;2;4;3;1;38;13.0;1;0;1;1;1;39;4.0;0;2;0;36.11764705882353;32.888888888888886;36.25;31.46153846153846;1;2;2;2;2;3;2;3;1.0;29.0
44;46;43;1;44;36;46;42;45;1;43;38;41;46;44;44;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;50;0.0;45;2;31;36.1764705882353;43.166666666666664;40.13333333333333;45.0;1;2;2;2;2;3;2;3;3.0;41.357142857142854
37;35;32;1;42;30;40;35;39;1;36;46;41;35;38;46;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;44;0.0;30;2;30;32.470588235294116;34.5;37.733333333333334;36.875;1;2;2;2;2;3;2;3;2.0;36.785714285714285
46;40;36;0;38;35;45;35;45;1;42;40;39;47;36;44;7;16.0;0;7;1;1;40;16.0;1;1;0;1;1;40;0.0;44;2;30;38.23529411764706;39.27777777777778;39.266666666666666;41.75;1;2;2;2;2;3;2;3;3.0;43.714285714285715
37;45;43;1;47;40;37;38;44;1;40;36;35;43;42;40;7;16.0;0;7;1;1;35;16.0;1;1;0;1;1;40;0.0;44;2;30;36.294117647058826;37.111111111111114;36.0;42.25;1;2;2;2;2;3;2;3;2.0;39.785714285714285
41;42;42;1;47;35;44;36;44;1;33;32;38;49;35;42;7;16.0;0;7;1;1;43;16.0;1;1;0;1;1;42;0.0;45;2;32;36.23529411764706;40.05555555555556;39.6;41.125;1;2;2;2;2;3;2;3;3.0;40.92857142857143
38;40;41;0;42;36;41;30;45;1;40;38;30;42;33;44;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;38;0.0;34;2;31;34.64705882352941;36.27777777777778;37.2;39.875;1;2;2;2;2;3;2;3;3.0;40.857142857142854
43;45;36;1;37;34;42;38;44;1;40;31;36;43;40;38;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;40;0.0;44;2;30;35.88235294117647;35.77777777777778;39.13333333333333;41.125;1;2;2;2;2;3;2;3;3.0;43.07142857142857
50;36;30;2;32;37;47;38;45;1;40;50;37;43;46;41;7;16.0;0;7;1;1;42;16.0;1;1;0;1;1;44;0.0;43;2;33;37.470588235294116;38.05555555555556;40.4;40.0625;1;2;2;2;2;3;2;3;2.0;39.857142857142854
47;33;30;2;36;32;40;32;33;1;41;50;36;40;43;37;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;44;0.0;37;2;31;36.11764705882353;35.05555555555556;39.6;36.75;1;2;2;2;2;3;2;3;2.0;39.0
36;42;39;2;39;41;42;38;41;1;38;34;40;41;38;37;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;39;0.0;36;2;37;33.529411764705884;35.111111111111114;37.86666666666667;38.625;1;2;2;2;2;3;2;3;3.0;40.714285714285715
37;39;36;5;38;31;34;30;43;3;37;34;38;40;38;48;7;16.0;0;7;1;1;34;16.0;1;1;1;1;1;47;0.0;30;2;31;33.76470588235294;36.388888888888886;36.86666666666667;39.1875;1;2;2;2;2;3;2;3;3.0;40.785714285714285
40;30;33;2;31;35;36;32;44;1;41;45;38;39;32;38;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;44;0.0;44;2;31;32.11764705882353;35.611111111111114;39.6;39.5625;1;2;2;2;2;3;2;3;2.0;33.785714285714285
0;30;34;1;41;40;41;38;45;1;40;36;33;32;39;24;6;11.0;1;5;2;1;33;13.0;1;0;1;1;0;36;2.0;0;2;0;33.35294117647059;33.166666666666664;36.55555555555556;35.23076923076923;1;2;2;2;2;3;2;3;2.0;36.5
46;39;31;0;39;38;43;39;44;1;41;32;33;45;41;40;7;16.0;0;7;1;1;37;16.0;1;1;0;1;1;38;0.0;45;2;35;36.411764705882355;37.833333333333336;40.2;40.125;1;2;2;2;2;3;2;3;3.0;42.714285714285715
38;34;32;0;39;35;41;37;42;1;39;50;34;39;34;43;7;16.0;0;7;1;1;39;16.0;1;1;0;1;1;48;0.0;34;2;30;34.705882352941174;35.27777777777778;38.2;38.5625;1;2;2;2;2;3;2;3;2.0;37.57142857142857
45;34;38;0;36;34;45;40;45;1;40;30;36;44;36;33;7;16.0;0;7;1;1;41;16.0;1;1;0;1;1;41;0.0;37;2;33;37.529411764705884;37.55555555555556;36.266666666666666;38.3125;1;2;2;2;2;3;2;3;2.0;36.5
38;37;36;1;44;42;30;40;41;3;43;30;37;46;34;5;6;11.0;1;5;1;1;39;13.0;1;0;2;2;1;44;2.0;0;2;30;33.8235294117647;39.333333333333336;38.2;35.0;1;2;2;2;2;3;2;3;2.0;33.18181818181818
38;0;0;0;36;0;42;0;0;0;0;0;34;32;39;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0.0;0;1;0;33.23529411764706;31.0;38.0;0.0;0;2;2;2;2;3;2;3;1.0;30.0
37;39;34;2;34;31;32;38;30;2;34;31;39;39;32;38;7;16.0;0;7;2;1;36;16.0;1;1;3;2;1;39;0.0;31;2;31;35.0;35.27777777777778;34.666666666666664;34.6875;1;2;2;2;2;3;2;3;2.0;39.857142857142854
34;36;31;0;34;33;40;36;44;1;40;35;37;42;42;38;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;45;0.0;34;2;30;31.941176470588236;35.22222222222222;34.733333333333334;38.125;1;2;2;2;2;3;2;3;2.0;37.42857142857143
50;39;35;1;33;40;33;40;42;1;37;33;36;40;40;37;7;16.0;0;7;1;1;38;16.0;1;1;0;1;1;38;0.0;43;2;30;35.294117647058826;37.72222222222222;37.666666666666664;38.875;1;2;2;2;2;3;2;3;3.0;41.142857142857146
45;38;32;0;41;41;46;47;43;1;38;50;45;38;38;46;7;16.0;0;7;1;1;36;16.0;1;1;0;1;2;42;0.0;38;2;39;40.11764705882353;40.333333333333336;43.4;39.375;1;2;2;2;2;3;2;3;2.0;39.42857142857143
37;32;35;2;47;33;32;38;31;1;30;30;37;30;34;43;7;16.0;0;7;1;1;32;16.0;1;1;0;1;1;47;0.0;36;2;31;34.23529411764706;35.111111111111114;35.0;35.875;1;2;2;2;2;3;2;3;2.0;35.0
