NOTA_SISDIN;NOTA_ELECPOT;PROMEDIO_SIETE;PROMEDIO_TRES;NOTA_COMDIG;NOTA_FDS;NOTA_VARCOM;CON_MAT_ICFES;NOTA_TFM;PROMEDIO_SEIS;NCC_SIETE;NOTA_COMANA;NAA_SIETE;NOTA_ECO;NCA_SIETE;VECES_COMANA;PG_ICFES;VECES_ELECPOT;NOTA_CCON;VECES_COMDIG;VECES_ADMICRO;NOTA_L_TRES;NCP_SIETE;PROMEDIO_CINCO;NAC_SIETE;CAR_SIETE;NOTA_HSE;NAP_SIETE;VECES_ECO;VECES_FDS;VECES_SISDIN;EPA_SIETE;VECES_DDM;VECES_L_TRES;CREDITOS_ELECPOT;VECES_HSE;RENDIMIENTO_OCHO;PROMEDIO_OCHO
40.0;31.0;34.93333333333333;36.44444444444444;35.0;36.0;30.0;79.26;29.0;31.75;15.0;32.0;7;35.0;15.0;1;518.23;1;46.0;1;1;35.0;0.0;30.466666666666665;7;0;34.0;0;1;1;1;2;3;1;3;1;2.0;35.5625
37.0;32.0;34.38461538461539;33.75;34.0;34.0;29.0;79.26;30.0;35.718749999375;13.0;24.33333333;6;32.5;13.0;3;486.35;1;45.0;2;1;0.0;0.0;33.82222222266667;6;2;42.0;0;2;1;1;2;1;0;3;1;2.0;35.785714285714285
42.0;42.0;38.06666666666667;40.333333333333336;34.0;32.5;47.0;66.17;30.0;39.5625;15.0;33.0;7;35.0;15.0;2;472.73;1;50.0;1;1;42.0;0.0;33.8;7;1;40.0;0;1;2;1;2;1;1;3;1;3.0;41.0625
39.0;30.0;35.6;36.44444444444444;35.0;34.0;37.0;75.41;34.0;39.09375;15.0;38.0;7;36.0;15.0;1;468.19;1;49.0;1;1;43.0;0.0;36.13333333333333;7;0;35.0;0;1;1;1;2;1;1;3;1;3.0;40.46875
38.0;30.0;34.0;35.72222222222222;40.0;17.5;27.0;75.41;36.0;33.218750000625;15.0;32.0;6;34.0;13.0;1;532.06;1;32.0;1;1;44.0;2.0;35.93333333266666;7;1;33.0;1;1;2;1;2;3;1;3;1;2.0;35.78125
38.0;36.0;37.93333333333333;34.638888888888886;40.0;32.0;45.0;78.36;36.0;39.5625;15.0;39.0;7;32.0;15.0;1;492.59;1;40.0;1;1;47.0;0.0;34.13333333333333;7;0;43.0;0;1;1;1;2;1;1;3;1;2.0;38.25
39.0;35.0;37.266666666666666;36.111111111111114;40.0;30.0;32.0;68.39;29.0;34.625000000625;15.0;30.0;7;32.5;15.0;1;485.8;1;40.0;1;1;42.0;0.0;31.333333332666665;7;1;47.0;0;2;1;1;2;3;1;3;1;2.0;39.5
37.0;31.0;36.4;32.138888888888886;40.0;35.0;35.0;82.87;30.0;35.875;15.0;32.0;7;30.0;15.0;1;500.24;1;41.0;1;1;44.0;0.0;35.233333333333334;7;0;41.0;0;1;1;1;2;1;1;3;1;2.0;39.5625
31.0;31.5;33.833333333333336;34.611111111111114;43.0;18.0;36.0;68.39;38.0;35.0;15.0;26.0;6;36.0;13.0;2;441.12;2;43.0;1;1;35.0;2.0;35.06666666666667;7;2;44.0;1;1;2;1;2;1;1;3;1;2.0;38.6875
39.0;36.0;36.733333333333334;36.25;38.0;34.0;32.5;75.41;31.0;40.0;15.0;37.0;7;32.0;15.0;1;482.44;1;43.0;1;1;42.0;0.0;36.06666666666667;7;0;35.0;0;1;1;1;2;1;1;3;1;3.0;41.75
42.0;31.5;37.233333333333334;32.138888888888886;39.0;34.0;27.5;83.87;43.0;41.375;15.0;34.0;7;30.0;15.0;1;494.49;2;44.0;1;1;46.0;0.0;36.244444444;7;1;43.0;0;1;1;1;2;1;1;3;1;3.0;40.3125
42.0;39.0;39.733333333333334;36.72222222222222;34.0;37.0;31.0;79.26;33.0;41.75;15.0;47.0;7;41.0;15.0;1;474.16;1;44.0;1;1;45.0;0.0;36.93333333333333;7;0;47.0;0;1;1;1;2;1;1;3;1;3.0;44.8125
41.0;38.0;39.0;35.611111111111114;45.0;31.0;30.0;88.79;32.0;41.625;15.0;42.0;7;30.0;15.0;1;470.26;1;42.0;1;1;44.0;0.0;35.53333333333333;7;0;44.0;0;1;1;1;2;1;1;3;1;3.0;43.25
34.0;31.0;34.333333333333336;38.77777777777778;37.0;32.0;40.0;79.26;30.0;38.625;15.0;36.0;7;31.0;15.0;1;480.4;1;38.0;1;1;41.0;0.0;34.53333333333333;7;1;35.0;0;2;1;1;2;1;1;3;1;2.0;39.6875
32.5;16.0;28.666666666666668;36.611111111111114;39.0;30.0;32.0;71.35;33.0;32.46875;15.0;30.0;5;20.0;10.0;1;506.55;2;50.0;1;1;35.0;5.0;32.9;7;3;30.0;2;3;1;2;1;2;1;3;1;2.0;34.1875
31.0;33.0;31.866666666666667;33.27777777777778;34.0;30.0;35.0;74.62;34.0;39.375;15.0;30.0;6;26.5;13.0;1;502.71;2;44.0;1;1;35.0;2.0;35.13333333333333;7;2;32.0;1;2;1;1;2;1;1;3;1;2.0;35.875
39.0;39.0;38.13333333333333;36.22222222222222;39.0;45.0;41.0;68.39;42.0;42.125;15.0;50.0;7;30.0;15.0;1;474.49;1;49.0;1;1;38.0;0.0;39.06666666666667;7;0;34.0;0;1;1;1;2;1;1;3;1;2.0;39.625
36.0;37.0;36.86666666666667;37.888888888888886;43.0;30.0;33.0;76.1;33.0;35.4375;15.0;35.0;7;31.0;15.0;1;453.17;1;37.0;1;1;44.0;0.0;35.733333333333334;7;0;31.0;0;1;1;1;2;1;1;3;1;3.0;40.625
41.0;43.0;42.266666666666666;36.666666666666664;36.0;47.0;36.0;97.5;36.0;41.0;15.0;37.0;7;41.0;15.0;1;454.14;1;43.0;1;1;49.0;0.0;37.6;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;44.6875
42.0;30.0;37.2;36.72222222222222;35.0;44.0;40.0;80.88;35.0;41.3125;15.0;35.0;7;33.0;15.0;1;443.78;1;41.0;1;1;42.0;0.0;36.36666666666667;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;43.875
40.0;33.0;34.666666666666664;34.611111111111114;33.0;37.0;38.0;84.71;35.0;39.125;15.0;30.0;7;33.0;15.0;2;448.45;1;45.0;1;1;33.0;0.0;30.766666666666666;7;1;36.0;0;2;1;1;2;1;1;3;1;3.0;40.375
32.0;29.0;34.13333333333333;35.83333333388889;38.0;32.0;41.0;73.85;28.5;38.6875;15.0;35.0;6;31.0;12.0;1;439.72;2;48.0;1;1;40.0;3.0;34.36666666666667;7;2;41.0;1;2;1;1;2;1;1;3;1;3.0;41.8125
0.0;0.0;29.5;27.72222222222222;0.0;0.0;28.0;76.65;0.0;16.666666666666668;2.0;0.0;0;29.5;0.0;0;431.74;0;50.0;0;0;0.0;2.0;50.0;1;1;0.0;1;2;0;0;1;0;0;3;0;1.0;27.0
46.0;29.5;38.3;36.0;37.0;30.0;39.0;65.93;34.0;41.5;15.0;40.0;6;48.0;12.0;1;398.66;2;43.0;1;1;42.0;3.0;38.46666666666667;7;1;43.0;1;1;1;1;2;1;1;3;1;3.0;41.8125
37.0;34.0;38.46666666666667;32.25;38.0;44.0;28.5;78.55;30.0;40.875;15.0;46.0;7;44.0;15.0;1;419.93;1;40.0;1;1;40.0;0.0;31.8;7;0;31.0;0;1;1;1;2;1;1;3;1;2.0;38.6875
32.0;32.0;35.86666666666667;36.27777777777778;36.0;33.0;36.0;73.85;38.0;36.78125;15.0;32.5;7;39.0;15.0;2;415.11;1;37.0;1;1;42.0;0.0;36.39999999933333;7;0;42.0;0;1;1;1;2;1;1;3;1;3.0;40.6875
34.0;30.0;36.8;33.94444444444444;38.0;43.0;32.5;66.56;32.5;43.25;15.0;43.0;7;32.0;15.0;1;416.19;1;35.0;1;1;43.0;0.0;31.966666666666665;7;1;44.0;0;3;1;1;2;1;1;3;1;2.0;38.625
0.0;0.0;30.0;22.666666666666668;0.0;0.0;0.0;71.12;0.0;12.666666666666666;3.0;0.0;1;26.5;1.0;0;416.95;0;38.0;0;0;0.0;2.0;0.0;2;1;37.0;1;2;0;0;2;0;0;3;1;2.0;34.0
30.0;35.0;34.4;34.388888888888886;38.0;34.0;39.0;66.56;37.0;38.375;15.0;40.0;7;34.0;15.0;1;405.15;1;50.0;1;1;30.0;0.0;35.13333333333333;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;40.1875
42.0;44.0;42.4;35.55555555555556;35.0;47.0;40.0;69.12;46.0;39.6875;15.0;32.0;7;42.0;15.0;1;395.07;1;46.0;1;1;48.0;0.0;39.86666666666667;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;42.25
30.0;42.0;38.0;33.888888888888886;33.0;40.0;26.5;63.47;32.0;40.6875;15.0;39.0;7;40.0;15.0;1;411.25;1;50.0;1;1;39.0;0.0;32.88888888933333;7;0;47.0;0;1;1;1;2;1;1;3;1;3.0;42.0625
40.0;35.0;39.6;34.80555555555556;41.0;40.0;32.0;70.78;35.0;44.5;15.0;38.0;7;32.0;15.0;1;402.71;1;44.0;1;1;50.0;0.0;35.6;7;0;42.0;0;1;1;1;2;1;1;3;1;3.0;43.1875
33.0;0.0;36.42857142857143;27.194444444444443;0.0;0.0;14.5;66.56;30.0;23.0;7.0;0.0;4;33.0;7.0;0;405.68;0;43.0;0;1;41.0;0.0;17.454545454545453;4;0;41.0;0;1;0;1;2;0;1;3;1;1.0;29.5
21.0;35.0;33.45454545454545;33.22222222222222;32.0;0.0;30.0;66.56;38.0;29.642857142857142;11.0;33.0;4;41.0;9.0;1;415.39;1;46.0;1;1;0.0;2.0;30.422222222666665;5;1;43.0;1;1;0;2;2;1;0;3;1;1.0;28.714285714285715
42.0;41.0;40.8;39.0;41.0;33.0;32.0;60.6;46.0;40.125;15.0;45.0;7;40.0;15.0;1;415.36;1;47.0;1;1;45.0;0.0;40.266666666666666;7;0;46.0;0;1;1;1;2;1;1;3;1;3.0;41.0
39.0;36.0;36.06666666666667;31.055555555555557;35.0;37.0;34.0;79.59;28.0;36.59375;15.0;27.5;7;36.0;15.0;2;398.66;1;45.0;1;1;31.0;0.0;34.06666666666667;7;0;42.0;0;1;1;1;2;1;1;3;1;3.0;41.75
37.0;25.0;33.666666666666664;33.111111111111114;36.0;22.5;37.0;73.85;30.0;40.25;15.0;38.0;5;42.0;10.0;1;402.28;4;42.0;1;1;40.0;5.0;34.266666666666666;7;2;39.0;2;1;2;1;2;1;1;3;1;2.0;38.125
31.0;31.5;36.9;34.75;35.0;43.0;30.0;76.65;28.0;37.25;15.0;32.0;7;45.0;15.0;1;394.9;2;43.0;1;2;35.0;0.0;31.266666666666666;7;1;46.0;0;1;1;1;2;1;1;3;1;2.0;38.625
38.0;31.0;34.333333333333336;35.55555555555556;34.0;30.0;38.0;69.96;46.0;37.9375;15.0;36.0;7;34.0;15.0;1;412.32;1;44.0;1;1;38.0;0.0;41.333333333333336;7;0;40.0;0;1;1;1;2;1;1;3;1;3.0;40.8125
43.0;39.0;39.0;33.27777777777778;42.0;31.0;36.0;57.27;32.0;41.53125;15.0;34.0;7;38.0;15.0;1;396.12;1;46.0;1;1;36.0;0.0;36.666666666666664;7;0;46.0;0;1;1;1;2;1;1;3;1;3.0;42.5625
42.0;44.0;40.8;35.77777777777778;42.0;40.0;35.0;60.6;32.0;41.59375;15.0;34.0;7;39.0;15.0;1;403.79;1;41.0;1;1;35.0;0.0;35.4;7;0;42.0;0;1;1;1;2;1;1;3;1;3.0;43.4375
39.0;34.0;39.06666666666667;40.55555555555556;41.0;47.0;38.0;74.56;36.0;41.125;15.0;37.0;7;33.0;15.0;1;405.27;1;47.0;1;1;38.0;0.0;38.6;7;0;47.0;0;1;1;1;2;1;1;3;1;3.0;40.9375
43.0;37.0;37.93333333333333;35.05555555555556;35.0;32.0;35.0;57.47;40.0;40.5;15.0;33.0;7;36.0;15.0;1;409.64;1;50.0;1;1;45.0;0.0;38.666666666666664;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;44.75
38.0;37.0;39.0;35.333333333333336;33.0;40.0;28.5;60.6;31.5;38.9375;15.0;33.0;7;39.0;15.0;2;415.58;1;48.0;1;2;50.0;0.0;31.733333333333334;7;0;41.0;0;1;1;1;2;1;1;3;1;2.0;39.75
40.0;30.0;34.93333333333333;31.888888889444445;35.0;32.0;35.0;68.85;43.0;37.25;15.0;33.0;7;32.0;15.0;1;392.37;1;49.0;1;1;38.0;0.0;35.93333333333333;7;1;45.0;0;2;1;1;2;1;1;3;1;2.0;39.375
34.0;31.0;36.53333333333333;32.19444444444444;38.0;34.0;31.0;66.56;40.0;35.0625;15.0;30.0;7;37.0;15.0;1;394.72;1;48.0;1;1;45.0;0.0;33.766666666666666;7;0;41.0;0;1;1;1;2;1;1;3;1;2.0;39.125
44.0;44.0;44.6;39.77777777777778;42.0;50.0;39.0;66.56;46.0;41.9375;15.0;40.0;7;47.0;15.0;1;402.92;1;45.0;1;1;43.0;0.0;44.333333333333336;7;0;43.0;0;1;1;1;2;1;1;3;1;4.0;45.375
41.0;39.0;37.266666666666666;34.83333333388889;38.0;43.0;37.0;67.28;33.0;39.5625;15.0;30.0;6;19.5;13.0;1;399.95;1;50.0;1;1;41.0;2.0;36.2;7;1;39.0;1;2;1;1;2;1;1;3;1;2.0;39.6875
43.0;47.0;45.86666666666667;37.55555555555556;42.0;50.0;40.0;63.47;38.0;42.5;15.0;44.0;7;48.0;15.0;1;399.18;1;50.0;1;1;49.0;0.0;39.333333333333336;7;0;41.0;0;1;1;1;2;1;1;3;1;4.0;47.0625
43.0;27.0;37.266666666666666;32.44444444444444;37.0;43.0;36.0;65.86;43.0;36.75;15.0;35.0;6;32.0;12.0;1;384.16;2;43.0;1;1;44.0;3.0;38.6;7;1;43.0;1;1;1;1;2;1;1;3;1;3.0;40.875
39.0;38.0;40.733333333333334;32.666666666666664;43.0;47.0;31.0;64.12;30.0;36.5625;15.0;37.0;7;44.0;15.0;1;405.14;1;31.0;1;1;34.0;0.0;34.6;7;0;40.0;0;1;1;1;2;1;1;3;1;3.0;44.5625
40.0;33.0;36.666666666666664;34.416666666666664;34.0;42.0;30.5;72.63;32.0;33.78125;15.0;28.5;7;33.5;15.0;2;402.11;1;33.0;1;1;38.0;0.0;32.244444443333336;7;1;42.0;0;2;1;1;2;1;1;3;1;2.0;39.875
46.0;28.5;37.233333333333334;35.388888888888886;40.0;26.5;39.0;58.38;35.0;37.6875;15.0;34.0;5;43.0;10.0;1;373.71;2;44.0;1;1;41.0;5.0;35.6;7;2;40.0;2;1;2;1;2;2;1;3;1;3.0;43.75
29.0;33.0;33.86666666666667;33.611111111111114;31.0;32.0;36.0;102.0;44.0;23.46875;15.0;31.0;6;39.0;13.0;1;472.0;1;23.5;1;1;36.0;2.0;33.98888888933333;7;1;44.0;1;1;1;2;2;3;1;3;1;2.0;34.8125
40.0;42.0;38.93333333333333;36.611111111111114;40.0;31.0;31.0;99.99;48.0;36.9375;15.0;34.0;7;30.0;15.0;1;471.99;1;36.0;1;1;46.0;0.0;40.266666666666666;7;0;44.0;0;1;1;1;2;1;1;3;1;3.0;44.75
38.0;32.0;36.93333333333333;34.611111111111114;36.0;44.0;29.0;102.0;30.0;38.875;15.0;46.0;7;32.0;15.0;1;448.0;1;41.0;1;1;45.0;0.0;35.3;7;0;32.0;0;1;1;1;2;1;1;3;1;2.0;37.9375
31.0;44.0;40.266666666666666;39.166666666666664;41.0;43.0;41.0;85.0;30.0;36.46875;15.0;35.0;7;32.0;15.0;1;455.0;1;47.0;1;1;45.0;0.0;35.86666666666667;7;0;47.0;0;1;1;1;2;1;1;3;1;3.0;44.0
44.0;33.0;39.46666666666667;33.5;39.0;43.0;34.0;102.0;48.0;37.9375;15.0;35.0;7;31.0;15.0;1;445.0;1;50.0;1;1;47.0;0.0;39.46666666666667;7;0;46.0;0;1;1;1;2;1;1;3;1;4.0;45.5625
42.0;38.0;37.4;33.30555555555556;36.0;33.0;26.5;69.0;30.0;41.3125;15.0;39.0;7;31.5;15.0;1;462.0;1;48.0;1;1;41.0;0.0;34.733333333333334;7;1;44.0;0;2;1;1;2;1;1;3;1;3.0;43.0625
30.5;38.0;36.06666666666667;31.833333333333332;39.0;30.0;35.0;56.0;34.0;36.562500000625;15.0;31.0;7;41.0;15.0;1;464.0;1;45.0;1;1;36.0;0.0;30.922222222666665;7;2;35.0;0;1;2;2;2;2;1;3;1;2.0;35.3125
42.0;37.0;42.4;39.0;40.0;47.0;37.0;102.0;38.0;41.8125;15.0;45.0;7;47.0;15.0;1;439.0;1;43.0;1;1;47.0;0.0;40.266666666666666;7;0;39.0;0;1;1;1;2;1;1;3;1;3.0;43.4375
44.0;20.0;35.0;36.611111111111114;43.0;31.0;33.0;68.0;32.0;38.25;15.0;30.0;6;31.0;12.0;2;467.0;2;50.0;1;1;37.0;3.0;38.266666666666666;7;1;50.0;1;1;1;1;2;1;1;3;1;3.0;41.0
46.0;42.0;42.53333333333333;36.55555555555556;43.0;46.0;44.0;75.0;46.0;40.6875;15.0;34.0;7;42.0;15.0;1;444.0;1;44.0;1;1;34.0;0.0;41.13333333333333;7;0;47.0;0;1;1;1;2;1;1;3;1;4.0;46.25
30.0;39.0;38.6;38.888888888888886;42.0;46.0;32.5;85.0;41.0;42.5625;15.0;41.0;7;42.0;15.0;1;461.0;1;40.0;1;1;33.0;0.0;40.6;7;0;34.0;0;1;1;1;2;1;1;3;1;2.0;39.4375
42.0;37.0;40.4;35.138888888888886;43.0;43.0;45.0;75.0;45.0;40.28125;15.0;38.0;7;30.0;15.0;1;440.0;1;30.0;1;1;47.0;0.0;36.8;7;0;42.0;0;1;1;1;2;1;1;3;1;3.0;43.25
43.0;45.0;43.333333333333336;36.94444444444444;42.0;35.0;35.0;63.0;36.0;40.34375;15.0;38.0;7;44.0;15.0;1;466.0;1;48.0;1;1;50.0;0.0;37.06666666666667;7;0;45.0;0;1;1;1;2;1;1;3;1;4.0;46.3125
43.0;44.0;44.0;39.44444444444444;44.0;43.0;48.0;85.0;34.0;41.4375;15.0;37.0;7;50.0;15.0;1;462.0;1;50.0;1;1;43.0;0.0;36.666666666666664;7;0;38.0;0;1;1;1;2;1;1;3;1;4.0;46.125
39.0;33.0;39.06666666666667;34.583333333333336;40.0;40.0;29.0;76.0;33.0;41.875;15.0;42.0;7;40.0;15.0;1;458.0;1;49.0;1;1;45.0;0.0;35.53333333333333;7;0;39.0;0;1;1;1;2;1;1;3;1;2.0;36.75
31.0;39.0;38.2;38.05555555555556;35.0;32.0;28.5;76.0;37.0;41.78125;15.0;39.0;7;45.0;15.0;1;445.0;1;48.0;1;1;46.0;0.0;36.333333333333336;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;42.75
35.0;30.0;36.266666666666666;33.0;40.0;40.0;27.0;85.0;37.0;39.25;15.0;46.0;7;39.0;15.0;1;433.0;1;49.0;1;1;32.0;0.0;35.266666666666666;7;1;42.0;0;1;1;1;2;2;2;3;1;2.0;38.6875
44.0;39.0;42.4;40.05555555555556;41.0;36.0;43.0;75.0;47.0;38.4375;15.0;41.0;7;46.0;15.0;1;443.0;1;43.0;1;1;48.0;0.0;40.13333333333333;7;0;48.0;0;1;1;1;2;1;1;3;1;3.0;42.5625
0.0;0.0;20.5;12.222222222222221;0.0;0.0;0.0;75.0;0.0;0.0;3.0;0.0;0;20.0;0.0;0;440.0;0;0.0;0;0;0.0;3.0;0.0;2;2;21.5;2;2;0;0;1;0;0;3;2;2.0;31.0
42.0;31.0;35.13333333333333;35.30555555555556;38.0;37.0;32.0;69.0;31.0;36.28125;15.0;30.0;6;33.5;13.0;1;458.0;1;44.0;1;1;29.5;2.0;34.46666666666667;7;2;36.0;1;2;1;1;2;1;2;3;1;3.0;41.875
32.0;24.66666667;35.933333334000004;32.80555555555556;34.0;44.0;20.5;75.0;30.0;38.5;15.0;33.0;6;44.0;12.0;1;436.0;3;48.0;1;2;39.0;3.0;31.233333333333334;7;1;45.0;1;1;1;1;2;1;1;3;1;2.0;37.25
42.0;36.0;40.333333333333336;35.0;42.0;45.0;33.0;76.0;47.0;40.0;15.0;34.0;7;43.0;15.0;1;434.0;1;48.0;1;1;37.0;0.0;36.46666666666667;7;0;37.0;0;1;1;1;2;1;1;3;1;3.0;41.3125
35.0;33.0;36.6;32.25;37.0;31.0;29.0;68.0;31.0;40.125;15.0;34.0;7;42.0;15.0;1;444.0;1;46.0;1;1;45.0;0.0;34.266666666666666;7;0;33.0;0;1;1;1;2;1;1;3;1;3.0;40.3125
38.0;39.0;40.06666666666667;39.27777777777778;42.0;38.0;35.0;63.0;32.0;39.375;15.0;35.0;7;37.0;15.0;1;431.0;1;40.0;1;1;44.0;0.0;33.46666666666667;7;0;44.0;0;1;1;1;2;1;1;3;1;3.0;44.4375
40.0;34.0;38.86666666666667;38.166666666666664;45.0;32.0;33.0;75.0;43.0;38.125;15.0;38.0;7;38.0;15.0;1;461.0;1;44.0;1;1;45.0;0.0;39.53333333333333;7;1;36.0;0;1;2;1;2;1;1;3;1;3.0;40.4375
32.0;30.0;32.666666666666664;32.94444444444444;34.0;30.0;32.0;76.0;27.33333333;36.40625;15.0;32.5;7;31.0;15.0;2;426.0;1;41.0;1;1;34.0;0.0;32.677777776666666;7;2;44.0;0;2;3;1;2;1;1;3;1;2.0;35.59375
28.5;30.0;34.86666666666667;34.111111111666666;36.0;30.0;32.0;86.0;29.5;30.125;15.0;35.0;6;46.0;13.0;1;424.0;3;38.0;1;2;40.0;2.0;26.9;7;2;36.0;1;1;1;2;2;2;1;3;1;2.0;35.5
40.0;37.0;36.266666666666666;35.611111111111114;39.0;22.5;31.0;60.0;35.0;37.625;15.0;33.0;6;33.0;13.0;1;454.0;1;40.0;1;1;42.0;2.0;35.43333333333333;7;2;41.0;1;2;2;1;2;1;1;3;1;2.0;38.0625
38.0;35.0;38.266666666666666;36.0;40.0;43.0;28.5;75.0;30.5;43.3125;15.0;41.0;7;33.0;15.0;1;451.0;1;44.0;1;1;43.0;0.0;36.03333333333333;7;1;35.0;0;2;1;1;2;1;1;3;1;2.0;39.625
30.0;28.0;31.066666666666666;29.972222222777777;36.0;25.5;31.0;63.0;33.0;36.3125;15.0;36.0;5;34.0;10.0;1;412.0;3;50.0;1;1;30.0;5.0;36.46666666666667;7;3;35.0;2;3;2;1;2;1;1;3;1;2.0;34.3125
33.0;35.0;34.13333333333333;33.72222222222222;39.0;20.0;34.5;59.0;30.0;40.125;15.0;30.0;6;30.0;13.0;1;440.0;1;50.0;1;1;41.0;2.0;33.666666666666664;7;1;42.0;1;1;3;1;2;1;1;3;1;3.0;40.6875
37.0;42.0;41.06666666666667;37.611111111111114;43.0;43.0;37.0;69.0;31.0;39.1875;15.0;40.0;7;42.0;15.0;1;439.0;1;46.0;1;1;38.0;0.0;37.2;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;41.8125
39.0;38.0;37.333333333333336;39.55555555555556;42.0;23.0;43.0;76.0;45.0;39.375;15.0;40.0;6;38.0;13.0;1;464.0;1;48.0;1;1;38.0;2.0;37.733333333333334;7;1;44.0;1;1;2;1;2;1;1;3;1;3.0;42.875
36.0;36.0;35.666666666666664;38.94444444444444;40.0;34.0;29.5;86.0;44.0;39.34375;15.0;39.0;7;30.0;15.0;1;427.0;1;45.0;1;1;38.0;0.0;38.86666666666667;7;0;31.0;0;1;1;1;2;1;1;3;1;3.0;40.8125
39.0;38.0;42.266666666666666;36.05555555555556;44.0;46.0;42.0;76.0;32.0;42.0625;15.0;37.0;7;38.0;15.0;1;439.0;1;45.0;1;1;46.0;0.0;36.13333333333333;7;0;50.0;0;1;1;1;2;1;1;3;1;3.0;44.375
42.0;40.0;38.733333333333334;38.333333333333336;41.0;34.0;39.0;76.0;48.0;41.5625;15.0;39.0;7;30.0;15.0;1;422.0;1;43.0;1;1;41.0;0.0;37.5;7;0;44.0;0;1;1;1;2;1;1;3;1;4.0;45.125
31.0;37.0;39.6;34.05555555555556;38.0;43.0;29.33333333;68.0;30.0;41.0;15.0;47.0;7;46.0;15.0;1;436.0;1;44.0;1;1;43.0;0.0;35.666666666666664;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;42.5
37.0;32.0;37.333333333333336;34.611111111111114;37.0;35.0;32.0;86.0;34.0;37.4375;15.0;41.0;7;45.0;15.0;1;424.0;1;50.0;1;1;38.0;0.0;33.311111110666666;7;0;43.0;0;1;1;1;2;2;1;3;1;2.0;35.875
28.5;31.5;32.1;34.5;30.0;27.0;31.0;69.0;29.5;35.21875;15.0;28.0;5;32.5;11.0;2;458.0;2;45.0;1;1;41.0;4.0;31.977777778666667;7;4;39.0;2;2;2;2;2;2;1;3;1;2.0;36.125
38.0;29.0;34.06666666666667;32.083333333333336;32.0;37.0;25.5;63.0;30.0;41.46875;15.0;42.0;5;23.5;10.0;1;436.0;2;48.0;1;2;44.0;5.0;31.144444444;7;2;43.0;2;2;1;1;2;1;1;3;1;2.0;35.9375
41.0;36.0;40.6;38.888888888888886;41.0;43.0;40.0;81.17;31.0;39.875;15.0;39.0;7;44.0;15.0;1;413.37;1;50.0;1;1;38.0;0.0;38.56666666666667;7;0;46.0;0;1;1;1;2;1;1;3;1;4.0;45.875
43.0;34.0;41.666666666666664;36.69444444444444;40.0;44.0;33.0;75.0;48.0;40.1875;15.0;35.0;7;47.0;15.0;1;425.0;1;48.0;1;1;47.0;0.0;41.2;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;44.25
35.0;30.0;32.8;39.27777777777778;34.0;17.5;39.0;63.0;30.0;32.75;15.0;23.5;6;31.0;13.0;2;437.0;1;44.0;1;1;47.0;2.0;32.733333333333334;7;1;39.0;1;1;2;1;2;2;1;3;1;2.0;37.0625
31.0;30.0;34.86666666666667;33.47222222222222;35.0;35.0;30.0;76.0;32.0;38.0;15.0;33.0;7;35.0;15.0;1;421.0;1;45.0;1;1;46.0;0.0;33.96666666666667;7;2;34.0;0;2;1;2;2;1;1;3;1;2.0;34.8125
37.0;34.0;36.13333333333333;34.138888888888886;36.0;28.0;38.0;55.0;47.0;40.03125;15.0;32.0;6;33.5;13.0;1;378.0;1;47.0;1;1;49.0;2.0;37.666666666666664;7;2;37.0;1;2;2;1;2;1;1;3;1;3.0;41.75
33.0;32.0;34.0;33.44444444444444;37.0;30.0;23.5;60.6;31.0;42.59375;15.0;36.5;7;33.0;15.0;2;375.21;1;50.0;1;1;36.0;0.0;33.4;7;1;39.0;0;2;1;1;2;1;1;3;1;3.0;40.34375
38.0;32.0;36.333333333333336;34.888888888888886;34.0;36.0;32.33333333;84.0;24.5;37.78125;15.0;25.5;7;41.0;15.0;2;462.0;1;45.0;1;1;40.0;0.0;34.833333333333336;7;0;37.0;0;1;1;1;2;1;1;3;1;2.0;39.25
34.0;37.0;38.4;39.44444444444444;38.0;34.0;26.5;89.0;47.0;39.875;15.0;39.0;7;39.0;15.0;1;443.0;1;43.0;1;1;47.0;0.0;37.733333333333334;7;0;43.0;0;1;1;1;2;1;1;3;1;3.0;42.0
41.0;32.0;38.2;34.166666666666664;42.0;33.0;30.0;74.0;30.0;40.0625;15.0;33.0;7;35.0;15.0;1;427.0;1;48.0;1;1;46.0;0.0;31.4;7;0;41.0;0;1;1;1;2;1;1;3;1;3.0;40.4375
32.0;34.0;34.46666666666667;29.694444444444443;38.0;30.0;27.0;100.0;17.0;33.59375;15.0;36.0;7;32.0;15.0;1;419.0;1;38.5;1;2;40.0;0.0;28.633333333333333;7;0;33.0;0;1;1;1;2;1;1;3;1;2.0;36.46875
12.0;23.5;28.884615384615383;34.638888888888886;37.0;36.0;17.33333333;65.0;32.0;38.291666666666664;13.0;32.0;3;28.0;6.0;1;442.0;2;47.0;1;2;0.0;7.0;30.666666666666668;6;3;42.0;3;2;1;2;1;1;0;3;1;1.0;28.4
