NOTA_TG_UNO;NOTA_L_DOS;NOTA_AVAP;NOTA_EI_CINCO;NOTA_ECONOMET;NOTA_AVAM;NOTA_FOTO;NOTA_FGEP;NOTA_EI_SEIS;NOTA_EE_DOS;NOTA_ECUA;NOTA_EI_UNO;NOTA_L_TRES;NOTA_GEOGEO;NOTA_ORD_TER;NCC_NUEVE;NOTA_POO;NCA_NUEVE;NAC_NUEVE;NAA_NUEVE;VECES_EE_DOS;NOTA_FOTOD;VECES_EI_CINCO;VECES_ORD_TER;NOTA_EI_CUATRO;VECES_TG_UNO;EPA_NUEVE;VECES_EI_SEIS;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;PROMEDIO_NUEVE;NCP_NUEVE;NAP_NUEVE;CREDITOS_EI_CINCO;CREDITOS_TG_UNO;CREDITOS_ORD_TER;CREDITOS_EI_SEIS;CREDITOS_EE_DOS;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
0;44;30;38;33;32;30;45;0;42;31;37;41;38;41;8.0;38;8.0;3;3;1;32;1;1;31;0;2;0;33.111111111111114;38.6;34.375;40.125;0.0;0;3;2;3;3;2;2.0;38.25
47;36;45;33;43;38;38;46;0;49;31;39;38;37;49;10.0;48;10.0;4;4;1;41;1;1;44;1;2;0;37.5;39.8;43.0625;43.8;0.0;0;3;2;3;3;2;3.0;43.09090909090909
0;41;30;40;38;40;35;34;0;42;30;32;42;39;33;8.0;32;8.0;3;3;1;32;1;1;32;0;2;0;34.333333333333336;36.333333333333336;33.9375;37.875;0.0;0;3;2;3;3;2;2.0;38.875
46;36;37;38;39;50;39;37;0;42;36;42;40;38;40;10.0;31;10.0;4;4;1;32;1;1;37;1;2;0;39.05555555555556;37.666666666666664;40.6875;41.0;0.0;0;3;2;3;3;2;3.0;43.09090909090909
0;38;32;33;30;32;40;36;36;37;33;30;42;37;44;11.0;31;11.0;4;4;1;32;1;1;31;0;2;1;35.111111111111114;37.53333333333333;37.125;37.54545454545455;0.0;0;3;2;3;3;2;2.0;38.75
0;37;33;40;39;31;41;41;0;43;42;39;38;42;39;8.0;40;8.0;3;3;1;40;1;2;38;0;2;0;36.111111111111114;36.333333333333336;35.69230769230769;40.375;0.0;0;3;2;3;3;2;3.0;40.5
0;46;31;39;46;45;31;41;0;45;35;42;47;39;36;8.0;32;8.0;3;3;1;39;1;1;38;0;2;0;38.72222222222222;41.2;39.8125;39.375;0.0;0;3;2;3;3;2;3.0;40.5
47;49;43;37;41;50;46;42;0;48;38;41;41;43;42;10.0;40;10.0;4;4;1;46;1;1;43;1;2;0;38.44444444444444;38.4;42.875;42.7;0.0;0;3;2;3;3;2;3.0;44.45454545454545
48;34;30;36;45;33;39;37;0;50;33;45;44;43;37;10.0;31;10.0;4;4;1;42;1;1;47;1;2;0;36.833333333333336;36.86666666666667;39.0625;41.5;0.0;0;3;2;3;3;2;3.0;41.18181818181818
0;40;30;34;46;35;39;40;0;34;42;33;32;37;36;8.0;44;8.0;3;3;1;36;1;1;31;0;2;0;35.611111111111114;35.666666666666664;36.1875;34.75;0.0;0;3;2;3;3;2;3.0;41.0
48;37;40;34;34;30;37;35;0;48;30;42;34;34;32;10.0;42;10.0;4;4;1;32;1;1;39;1;2;0;35.888888888888886;34.266666666666666;35.6875;39.0;0.0;0;3;2;3;3;2;3.0;42.54545454545455
0;40;30;40;34;43;47;43;36;33;41;38;36;37;45;11.0;32;11.0;4;4;1;40;1;1;37;0;2;1;35.05555555555556;38.53333333333333;35.125;39.0;0.0;0;3;2;3;3;2;2.0;35.5
0;38;31;30;36;0;30;36;0;40;30;43;37;37;44;8.0;35;8.0;3;3;1;38;1;1;32;0;2;0;35.22222222222222;31.8;35.84615384615385;37.75;0.0;0;3;2;3;3;2;2.0;38.0
0;47;35;36;39;40;39;40;32;0;39;41;49;35;41;9.0;47;9.0;3;3;0;38;1;1;31;0;2;1;35.888888888888886;43.61538461538461;40.5625;36.333333333333336;0.0;0;3;2;3;3;2;1.0;29.2
0;32;32;34;37;41;30;34;35;0;34;38;32;31;43;9.0;47;9.0;3;3;0;31;1;1;35;0;2;1;36.72222222222222;36.8;37.875;37.333333333333336;0.0;0;3;2;3;3;2;2.0;36.0
43;41;32;40;36;37;46;46;0;47;38;36;45;34;44;10.0;40;10.0;4;4;1;42;1;1;37;1;2;0;36.166666666666664;37.86666666666667;38.5625;43.2;0.0;0;3;2;3;3;2;3.0;44.0
0;45;39;40;33;37;31;42;35;45;39;43;43;34;44;11.0;44;11.0;4;4;1;36;1;1;47;0;2;1;36.666666666666664;39.333333333333336;40.4375;40.63636363636363;0.0;0;3;2;3;3;2;3.0;41.8
43;42;43;36;45;50;40;33;33;49;36;41;39;43;38;13.0;48;13.0;5;5;1;46;1;1;40;1;2;1;37.888888888888886;41.6;43.75;38.84615384615385;0.0;0;3;2;3;3;2;3.0;40.45454545454545
0;35;42;38;41;36;43;39;37;37;33;36;45;30;45;11.0;47;11.0;4;4;1;35;1;1;39;0;2;1;36.111111111111114;41.06666666666667;38.5;39.45454545454545;0.0;0;3;2;3;3;2;3.0;44.25
0;38;33;0;30;39;40;38;0;0;33;36;39;40;31;3.0;30;3.0;1;1;0;28;0;1;0;0;2;0;34.44444444444444;36.8;33.84615384615385;31.0;0.0;0;3;2;3;3;2;2.0;31.4
50;41;30;39;36;35;41;37;31;40;37;38;44;31;40;13.0;42;13.0;5;5;1;32;1;1;40;1;2;1;35.44444444444444;37.06666666666667;36.375;39.23076923076923;0.0;0;3;2;3;3;2;3.0;41.63636363636363
50;42;37;39;37;40;35;47;0;45;38;37;38;37;43;10.0;44;10.0;4;4;1;42;1;1;40;1;2;0;39.77777777777778;40.86666666666667;40.125;43.6;0.0;0;3;2;3;3;2;3.0;44.18181818181818
0;43;30;42;36;42;43;42;0;32;31;38;43;35;45;8.0;30;8.0;3;3;1;38;1;1;37;0;2;0;36.166666666666664;39.4;38.75;40.625;0.0;0;3;2;3;3;2;3.0;40.125
50;43;33;41;40;37;31;46;0;38;43;39;48;35;37;10.0;35;10.0;4;4;1;45;1;1;38;1;2;0;38.166666666666664;40.13333333333333;41.1875;41.0;0.0;0;3;2;3;3;2;3.0;43.18181818181818
46;39;42;44;42;37;47;37;0;45;37;30;45;40;43;10.0;46;10.0;4;4;1;39;1;1;39;1;2;0;39.111111111111114;39.266666666666666;41.125;44.3;0.0;0;3;2;3;3;2;3.0;43.36363636363637
0;36;43;32;43;49;42;39;0;47;37;44;42;34;46;8.0;40;8.0;3;3;1;42;1;1;37;0;2;0;36.0;36.8;41.4375;41.0;0.0;0;3;2;3;3;2;3.0;42.0
50;38;42;34;39;39;30;34;0;0;39;44;36;33;35;8.0;33;8.0;3;3;0;36;1;1;39;1;2;0;36.388888888888886;39.0;38.75;38.375;0.0;0;3;2;3;3;2;3.0;44.25
45;45;32;34;37;31;42;39;0;49;36;31;35;36;38;10.0;37;10.0;4;4;1;31;1;1;36;1;2;0;36.44444444444444;39.266666666666666;36.5625;40.4;0.0;0;3;2;3;3;2;2.0;39.81818181818182
47;46;44;38;40;37;36;36;38;38;34;42;43;35;42;13.0;40;13.0;5;5;1;37;1;1;41;1;2;1;38.166666666666664;37.86666666666667;42.9375;40.30769230769231;0.0;0;3;2;3;3;2;3.0;40.72727272727273
38;39;31;36;40;30;41;47;30;49;39;42;0;40;42;13.0;45;13.0;5;5;1;34;1;1;36;1;2;1;33.72222222222222;35.333333333333336;35.75;38.30769230769231;0.0;0;3;2;3;3;2;2.0;38.09090909090909
0;43;30;30;38;48;38;42;0;47;38;43;40;34;44;8.0;36;8.0;3;3;1;35;1;1;32;0;2;0;36.388888888888886;38.93333333333333;34.4375;39.5;0.0;0;3;2;3;3;2;3.0;43.5
47;37;41;38;45;50;46;47;39;42;43;41;43;36;48;13.0;38;13.0;5;5;1;43;1;1;39;1;2;1;41.94444444444444;39.4;44.0;42.53846153846154;0.0;0;3;2;3;3;2;3.0;42.54545454545455
50;45;35;35;38;44;48;47;0;44;48;46;0;45;38;10.0;50;10.0;4;4;1;42;1;1;38;1;2;0;40.05555555555556;41.53333333333333;40.375;40.7;0.0;0;3;2;3;3;2;3.0;42.81818181818182
0;35;30;35;36;39;35;34;32;32;32;38;39;37;44;11.0;43;11.0;4;4;1;41;1;1;33;0;2;1;34.166666666666664;36.53333333333333;36.0625;36.09090909090909;0.0;0;3;2;3;3;2;3.0;42.625
50;47;30;38;36;35;42;44;0;40;30;41;42;34;44;10.0;32;10.0;4;4;1;44;1;1;36;1;2;0;36.333333333333336;36.8;39.25;42.6;0.0;0;3;2;3;3;2;3.0;44.63636363636363
45;42;46;40;40;38;41;46;0;45;34;35;46;42;48;10.0;46;10.0;4;4;1;47;1;1;38;1;2;0;40.05555555555556;40.8;41.9375;44.4;0.0;0;3;2;3;3;2;3.0;43.72727272727273
50;39;30;33;38;32;45;31;0;47;32;30;38;34;43;10.0;33;10.0;4;4;1;39;1;1;33;1;2;0;33.111111111111114;36.733333333333334;35.5625;42.2;0.0;0;3;2;3;3;2;3.0;40.27272727272727
0;0;30;40;36;0;39;41;30;0;30;43;0;37;42;9.0;31;9.0;3;3;0;38;1;1;34;0;2;1;33.22222222222222;31.923076923076923;37.30769230769231;37.333333333333336;0.0;0;3;2;3;3;2;2.0;36.0
50;40;36;35;30;48;37;30;0;35;34;34;41;38;33;10.0;32;10.0;4;4;1;30;1;1;37;1;2;0;34.611111111111114;37.333333333333336;36.4375;37.4;0.0;0;3;2;3;3;2;3.0;41.45454545454545
0;40;36;39;37;33;36;33;33;39;31;37;42;37;44;11.0;44;11.0;4;4;1;33;1;1;31;0;2;1;36.388888888888886;35.4;38.75;38.72727272727273;0.0;0;3;2;3;3;2;3.0;40.2
50;37;34;37;34;36;36;42;38;46;30;44;30;39;43;13.0;41;13.0;5;5;1;32;1;1;41;1;2;1;32.77777777777778;34.733333333333334;39.5625;42.0;0.0;0;3;2;3;3;2;3.0;42.27272727272727
50;45;39;37;37;40;39;40;0;50;36;45;46;36;43;10.0;50;10.0;4;4;1;37;1;1;38;1;2;0;35.22222222222222;37.333333333333336;39.6875;44.0;0.0;0;3;2;3;3;2;3.0;44.18181818181818
50;37;30;36;38;41;30;30;33;42;34;39;42;34;43;13.0;44;13.0;5;5;1;44;1;1;44;1;2;1;36.05555555555556;33.266666666666666;35.6875;40.0;0.0;0;3;2;3;3;2;2.0;38.625
50;31;30;37;45;35;44;42;0;47;32;45;37;37;36;10.0;43;10.0;4;4;1;31;1;1;37;1;2;0;37.27777777777778;37.13333333333333;38.375;41.3;0.0;0;3;2;3;3;2;3.0;41.81818181818182
0;0;37;0;27;0;44;41;0;0;30;44;0;38;37;3.0;30;3.0;1;1;0;36;0;1;37;0;2;0;33.111111111111114;31.846153846153847;36.46153846153846;37.0;0.0;0;3;2;3;3;2;2.0;38.0
50;39;31;30;30;35;37;45;0;36;31;30;42;37;35;10.0;42;10.0;4;4;1;38;1;1;39;1;2;0;37.77777777777778;37.333333333333336;35.75;36.7;0.0;0;3;2;3;3;2;2.0;37.36363636363637
50;41;30;32;40;42;41;40;34;44;39;47;36;33;44;13.0;43;13.0;5;5;1;38;1;1;34;1;2;1;35.27777777777778;40.06666666666667;38.25;39.84615384615385;0.0;0;3;2;3;3;2;3.0;43.18181818181818
50;43;43;39;30;48;41;32;35;47;43;35;43;42;43;13.0;31;13.0;5;5;1;41;1;1;43;1;2;1;40.611111111111114;40.733333333333334;41.6875;41.92307692307692;0.0;0;3;2;3;3;2;3.0;43.63636363636363
50;32;40;38;45;48;35;40;0;45;39;42;44;37;45;10.0;42;10.0;4;4;1;41;1;1;39;1;2;0;38.05555555555556;36.666666666666664;41.8125;43.9;0.0;0;3;2;3;3;2;3.0;42.54545454545455
0;37;31;33;33;40;39;36;33;0;31;36;30;33;37;9.0;38;9.0;3;3;0;30;1;1;37;0;2;1;31.555555555555557;36.6;32.84615384615385;34.333333333333336;0.0;0;3;2;3;3;2;2.0;36.0
45;42;36;40;39;50;30;39;0;42;35;31;30;34;44;10.0;47;10.0;4;4;1;34;1;1;39;1;2;0;39.55555555555556;38.4;36.9375;42.6;0.0;0;3;2;3;3;2;3.0;42.09090909090909
0;41;32;41;35;39;42;37;30;34;34;43;40;33;38;11.0;32;11.0;4;4;1;32;1;1;35;0;2;1;34.22222222222222;39.13333333333333;40.625;35.90909090909091;0.0;0;3;2;3;3;2;2.0;31.2
45;33;34;38;30;31;46;33;0;30;41;35;43;31;32;10.0;38;10.0;4;4;1;35;1;1;30;1;2;0;32.666666666666664;34.53333333333333;34.3125;36.0;0.0;0;3;2;3;3;2;3.0;42.0
50;39;42;31;36;36;34;34;34;33;40;44;48;37;43;13.0;41;13.0;5;5;1;36;1;1;39;1;2;1;34.72222222222222;37.93333333333333;38.25;37.69230769230769;0.0;0;3;2;3;3;2;3.0;40.125
44;43;33;34;38;43;33;41;0;50;31;40;42;35;43;10.0;50;10.0;4;4;1;40;1;1;46;1;2;0;38.888888888888886;37.2;39.125;41.9;0.0;0;3;2;3;3;2;2.0;39.375
50;45;35;41;34;35;43;35;39;43;39;44;44;35;42;13.0;41;13.0;5;5;1;41;1;1;41;1;2;1;40.166666666666664;40.0;38.625;42.46153846153846;0.0;0;3;2;3;3;2;3.0;41.625
50;45;30;43;40;38;40;40;34;48;35;40;42;38;44;13.0;36;13.0;5;5;1;39;1;1;44;1;2;1;38.166666666666664;35.8;40.5;43.0;0.0;0;3;2;3;3;2;4.0;45.36363636363637
50;32;30;39;39;42;37;40;36;47;35;42;45;39;44;13.0;34;13.0;5;5;1;36;1;1;43;1;2;1;38.388888888888886;36.46666666666667;38.8125;42.38461538461539;0.0;0;3;2;3;3;2;3.0;42.18181818181818
44;46;42;44;41;35;44;35;39;36;42;41;41;39;45;13.0;48;13.0;5;5;1;38;1;1;39;1;2;1;37.166666666666664;39.2;40.9375;41.84615384615385;0.0;0;3;2;3;3;2;3.0;41.27272727272727
50;42;43;41;42;34;45;37;39;50;42;42;42;33;45;13.0;30;13.0;5;5;1;34;1;1;35;1;2;1;34.22222222222222;39.2;42.5;44.23076923076923;0.0;0;3;2;3;3;2;3.0;43.72727272727273
45;48;33;37;45;41;40;44;0;38;41;44;41;38;39;10.0;43;10.0;4;4;1;38;1;1;39;1;2;0;38.833333333333336;41.2;42.5625;39.4;0.0;0;3;2;3;3;2;3.0;42.09090909090909
0;39;33;36;34;33;30;33;32;0;33;40;41;42;37;9.0;36;9.0;3;3;0;36;1;1;30;0;2;1;37.333333333333336;35.4;38.375;35.0;0.0;0;3;2;3;3;2;2.0;36.8
50;45;44;38;48;47;46;50;45;48;43;47;42;44;39;13.0;49;13.0;5;5;1;43;1;1;46;1;2;1;42.611111111111114;42.266666666666666;47.75;43.23076923076923;0.0;0;3;2;3;3;2;4.0;46.45454545454545
43;41;30;36;38;36;30;34;31;36;31;43;30;37;44;13.0;38;13.0;5;5;1;35;1;1;36;1;2;1;35.44444444444444;39.8;37.875;37.76923076923077;0.0;0;3;2;3;3;2;3.0;41.27272727272727
0;31;40;37;33;37;43;33;45;40;39;39;37;37;39;11.0;30;11.0;4;4;1;33;1;1;41;0;2;1;36.94444444444444;37.93333333333333;38.25;40.27272727272727;0.0;0;3;2;3;3;2;2.0;36.75
45;43;42;43;40;34;38;43;35;42;33;41;43;38;41;13.0;36;13.0;5;5;1;31;1;1;30;1;2;1;36.388888888888886;38.266666666666666;40.0625;40.84615384615385;0.0;0;3;2;3;3;2;3.0;42.81818181818182
0;40;30;37;44;36;43;36;30;19;41;38;45;36;42;11.0;30;9.0;4;3;1;32;1;1;41;0;2;1;39.05555555555556;37.13333333333333;38.9375;33.18181818181818;2.0;1;3;2;3;3;2;2.0;36.2
45;48;32;39;41;40;46;37;35;41;40;47;43;39;45;13.0;48;13.0;5;5;1;39;1;1;39;1;2;1;38.833333333333336;40.46666666666667;41.4375;40.69230769230769;0.0;0;3;2;3;3;2;3.0;40.875
0;39;42;0;41;34;43;33;0;30;36;41;0;39;41;5.0;38;5.0;2;2;1;36;0;1;35;0;2;0;34.888888888888886;38.666666666666664;41.125;36.6;0.0;0;3;2;3;3;2;4.0;47.0
0;39;37;0;39;33;34;32;0;34;39;34;10;34;45;5.0;42;5.0;2;2;1;36;0;1;0;0;2;0;37.166666666666664;31.933333333333334;37.4375;40.6;0.0;0;3;2;3;3;2;1.0;22.375
50;41;30;38;46;48;42;35;39;49;44;44;43;39;44;13.0;50;13.0;5;5;1;36;1;1;36;1;2;1;38.888888888888886;40.53333333333333;43.0625;43.15384615384615;0.0;0;3;2;3;3;2;4.0;45.125
50;39;37;36;34;30;30;35;0;44;37;32;42;36;42;10.0;41;10.0;4;4;1;37;1;1;44;1;2;0;34.611111111111114;38.266666666666666;36.375;42.2;0.0;0;3;2;3;3;2;3.0;43.36363636363637
0;42;32;34;37;39;33;43;31;0;34;34;33;36;33;9.0;41;9.0;3;3;0;32;1;1;43;0;2;1;32.77777777777778;36.0;35.8125;32.666666666666664;0.0;0;3;2;3;3;2;3.0;40.2
40;36;42;37;40;35;42;42;37;38;39;43;44;38;40;13.0;45;13.0;5;5;1;43;1;1;41;1;2;1;38.111111111111114;38.13333333333333;42.5625;38.30769230769231;0.0;0;3;2;3;3;2;2.0;39.63636363636363
0;34;34;36;34;37;45;33;30;48;40;46;34;38;39;11.0;50;11.0;4;4;1;35;1;1;42;0;2;1;37.388888888888886;37.8;40.4375;37.36363636363637;0.0;0;3;2;3;3;2;2.0;34.8
50;46;44;38;45;46;47;42;36;41;47;42;42;47;39;13.0;41;13.0;5;5;1;45;1;1;46;1;2;1;43.55555555555556;44.2;45.625;40.07692307692308;0.0;0;3;2;3;3;2;4.0;45.18181818181818
50;37;43;40;39;48;44;45;37;49;37;44;40;41;43;13.0;41;13.0;5;5;1;40;1;1;46;1;2;1;37.333333333333336;40.13333333333333;41.5;42.92307692307692;0.0;0;3;2;3;3;2;3.0;42.63636363636363
50;39;39;35;38;34;30;43;31;39;30;47;44;35;35;13.0;43;13.0;5;5;1;44;1;1;34;1;2;1;37.833333333333336;38.86666666666667;40.5;37.0;0.0;0;3;2;3;3;2;2.0;39.81818181818182
0;36;33;0;35;35;40;47;0;40;38;42;35;38;31;5.0;38;5.0;2;2;1;38;0;1;30;0;2;0;34.611111111111114;33.86666666666667;36.0625;34.6;0.0;0;3;2;3;3;2;2.0;33.0
0;34;35;40;39;39;40;48;39;45;39;42;0;38;34;11.0;47;11.0;4;4;1;36;1;1;39;0;2;1;39.05555555555556;39.06666666666667;38.9375;39.0;0.0;0;3;2;3;3;2;3.0;41.125
50;45;39;33;43;38;41;37;40;41;44;39;46;40;42;13.0;45;13.0;5;5;1;35;1;1;44;1;2;1;38.77777777777778;40.8;41.25;40.53846153846154;0.0;0;3;2;3;3;2;3.0;40.36363636363637
0;33;31;34;33;33;32;38;30;38;32;40;43;43;37;11.0;45;11.0;4;4;1;35;1;1;40;0;2;1;36.27777777777778;38.8;36.5625;34.45454545454545;0.0;0;3;2;3;3;2;3.0;44.25
45;42;30;34;41;42;45;41;35;50;40;40;38;36;41;13.0;47;13.0;5;5;1;33;1;1;43;1;2;1;36.888888888888886;38.733333333333334;41.9375;40.0;0.0;0;3;2;3;3;2;3.0;41.63636363636363
50;50;37;41;43;50;41;46;42;50;37;45;47;36;42;13.0;38;13.0;5;5;1;44;1;1;41;1;2;1;37.55555555555556;42.46666666666667;42.8125;44.23076923076923;0.0;0;3;2;3;3;2;3.0;43.5
0;38;33;33;33;45;38;38;31;32;35;43;33;36;35;11.0;30;11.0;4;4;1;33;1;1;39;0;2;1;37.05555555555556;39.06666666666667;36.0625;32.81818181818182;0.0;0;3;2;3;3;2;2.0;39.375
0;32;30;34;36;39;45;39;35;38;43;37;0;37;50;11.0;42;11.0;4;4;1;35;1;1;39;0;2;1;39.77777777777778;37.266666666666666;38.4375;39.36363636363637;0.0;0;3;2;3;3;2;2.0;37.2
42;36;32;37;35;42;38;42;34;35;39;44;47;40;50;13.0;42;13.0;5;5;1;30;1;1;35;1;2;1;33.0;40.13333333333333;38.5;39.76923076923077;0.0;0;3;2;3;3;2;3.0;40.63636363636363
0;37;33;36;38;36;35;45;39;39;34;42;41;37;38;11.0;39;11.0;4;4;1;39;1;1;39;0;2;1;39.72222222222222;40.333333333333336;36.8125;37.90909090909091;0.0;0;3;2;3;3;2;2.0;39.375
42;34;39;36;33;33;30;40;38;43;32;46;44;36;41;13.0;36;13.0;5;5;1;40;1;1;35;1;2;1;36.94444444444444;38.8;38.1875;39.61538461538461;0.0;0;3;2;3;3;2;2.0;39.63636363636363
50;45;43;43;45;49;46;46;46;46;45;49;41;44;43;13.0;42;13.0;5;5;1;44;1;1;45;1;2;1;40.22222222222222;43.733333333333334;45.6875;45.23076923076923;0.0;0;3;2;3;3;2;4.0;45.875
50;47;39;45;37;38;41;39;0;45;42;32;39;41;41;10.0;47;10.0;4;4;1;40;1;1;35;1;2;0;39.0;39.2;39.875;44.8;0.0;0;3;2;3;3;2;3.0;44.27272727272727
50;44;43;44;46;50;46;39;0;50;36;45;36;42;42;10.0;44;10.0;4;4;1;40;1;1;38;1;2;0;43.166666666666664;40.13333333333333;45.0;45.8;0.0;0;3;2;3;3;2;3.0;45.0
0;37;32;33;35;31;40;42;37;44;30;39;42;35;42;11.0;42;11.0;4;4;1;36;1;1;33;0;2;1;34.5;37.733333333333334;36.875;38.54545454545455;0.0;0;3;2;3;3;2;2.0;36.6
50;46;36;38;40;50;45;50;40;34;35;45;41;35;44;13.0;38;13.0;5;5;1;45;1;1;42;1;2;1;39.27777777777778;39.266666666666666;41.75;41.07692307692308;0.0;0;3;2;3;3;2;4.0;46.45454545454545
50;37;43;36;45;48;37;36;39;50;40;44;37;38;43;13.0;47;13.0;5;5;1;36;1;1;38;1;2;1;37.111111111111114;36.0;42.25;42.61538461538461;0.0;0;3;2;3;3;2;3.0;42.81818181818182
50;41;42;35;42;38;44;44;38;49;35;44;40;36;42;13.0;47;13.0;5;5;1;34;1;1;44;1;2;1;40.05555555555556;39.6;41.125;41.76923076923077;0.0;0;3;2;3;3;2;3.0;42.5
50;38;41;36;40;40;41;41;35;50;36;45;44;30;45;13.0;42;13.0;5;5;1;38;1;1;32;1;2;1;36.27777777777778;37.2;39.875;42.15384615384615;0.0;0;3;2;3;3;2;3.0;43.81818181818182
50;43;36;41;45;50;42;44;39;49;34;44;43;38;46;13.0;37;13.0;5;5;1;40;1;1;38;1;2;1;35.77777777777778;39.13333333333333;41.125;44.30769230769231;0.0;0;3;2;3;3;2;4.0;46.81818181818182
50;50;30;39;36;42;47;39;36;50;37;45;46;38;37;13.0;32;13.0;5;5;1;35;1;1;38;1;2;1;38.05555555555556;40.4;40.0625;41.23076923076923;0.0;0;3;2;3;3;2;3.0;43.36363636363637
0;47;30;40;33;41;40;45;41;38;32;33;38;32;40;11.0;36;11.0;4;4;1;35;1;1;34;0;2;1;35.05555555555556;39.6;36.75;39.90909090909091;0.0;0;3;2;3;3;2;2.0;34.5
50;36;39;34;42;43;42;44;38;42;41;41;42;38;44;13.0;39;13.0;5;5;1;42;1;1;36;1;2;1;35.111111111111114;37.86666666666667;38.625;40.92307692307692;0.0;0;3;2;3;3;2;3.0;42.81818181818182
0;37;36;40;39;37;34;49;37;36;31;43;40;30;40;11.0;38;11.0;4;4;1;35;1;1;40;0;2;1;36.388888888888886;36.86666666666667;39.1875;38.45454545454545;0.0;0;3;2;3;3;2;4.0;45.5
0;40;33;31;30;30;36;36;0;31;35;44;35;32;40;8.0;31;8.0;3;3;1;35;1;1;32;0;2;0;35.611111111111114;39.6;39.5625;34.375;0.0;0;3;2;3;3;2;3.0;41.875
50;46;31;41;39;48;43;42;41;39;38;44;44;39;43;13.0;39;13.0;5;5;1;45;1;1;38;1;2;1;37.833333333333336;40.2;40.125;42.53846153846154;0.0;0;3;2;3;3;2;3.0;44.75
40;38;32;31;34;41;41;30;39;45;35;42;38;37;38;13.0;39;13.0;5;5;1;37;1;1;40;1;2;1;35.27777777777778;38.2;38.5625;38.0;0.0;0;3;2;3;3;2;2.0;38.90909090909091
0;45;38;31;34;40;45;40;32;34;34;45;38;40;39;11.0;36;11.0;4;4;1;31;1;1;38;0;2;1;37.55555555555556;36.266666666666666;38.3125;34.0;0.0;0;3;2;3;3;2;2.0;38.625
0;38;36;0;37;30;30;40;0;45;42;41;35;40;35;5.0;44;5.0;2;2;1;31;0;1;0;0;2;0;39.333333333333336;38.2;35.0;39.0;0.0;0;3;2;3;3;2;4.0;46.0
0;37;34;31;39;36;32;35;0;44;31;30;39;38;38;8.0;34;8.0;3;3;1;34;1;1;42;0;2;0;35.27777777777778;34.666666666666664;34.6875;36.875;0.0;0;3;2;3;3;2;2.0;39.0
45;34;31;39;36;41;40;38;39;39;33;44;33;36;44;13.0;34;13.0;5;5;1;39;1;1;34;1;2;1;35.22222222222222;34.733333333333334;38.125;41.07692307692308;0.0;0;3;2;3;3;2;3.0;41.18181818181818
50;50;35;44;39;42;33;40;33;36;40;42;43;40;37;13.0;33;13.0;5;5;1;40;1;1;38;1;2;1;37.72222222222222;37.666666666666664;38.875;39.53846153846154;0.0;0;3;2;3;3;2;3.0;44.0
0;37;35;0;32;37;32;32;0;33;33;31;40;38;37;5.0;47;5.0;2;2;1;31;0;1;0;0;2;0;35.111111111111114;35.0;35.875;35.4;0.0;0;3;2;3;3;2;2.0;35.4
0;44;30;36;38;33;41;33;33;37;32;39;40;38;46;11.0;30;11.0;4;4;1;38;1;1;40;0;2;1;38.611111111111114;37.2;34.9375;38.09090909090909;0.0;0;3;2;3;3;2;2.0;36.0
0;34;31;0;35;20;36;34;0;0;33;8;37;42;32;3.0;42;3.0;1;1;0;42;0;1;0;0;2;0;34.55555555555556;38.357142857142854;28.153846153846153;32.0;0.0;0;3;2;3;3;2;2.0;31.0
0;43;31;32;35;42;38;42;35;39;30;39;39;31;44;11.0;33;11.0;4;4;1;31;1;1;35;0;2;1;35.833333333333336;40.0;36.75;37.36363636363637;0.0;0;3;2;3;3;2;2.0;37.75
42;47;32;38;38;36;45;38;32;0;35;45;44;39;43;11.0;33;11.0;4;4;0;43;1;1;30;1;2;1;36.94444444444444;40.733333333333334;38.625;38.45454545454545;0.0;0;3;2;3;3;2;2.0;39.625
0;35;36;36;32;40;36;37;0;32;37;40;32;38;34;8.0;30;8.0;3;3;1;32;1;1;30;0;2;0;33.388888888888886;36.8;35.3125;34.25;0.0;0;3;2;3;3;2;2.0;38.0
0;44;34;36;32;35;43;36;34;40;38;39;45;40;44;11.0;34;11.0;4;4;1;38;1;1;30;0;2;1;38.388888888888886;42.13333333333333;37.625;38.36363636363637;0.0;0;3;2;3;3;2;2.0;33.0
0;42;31;47;36;39;43;37;35;37;30;33;33;34;37;11.0;37;11.0;4;4;1;34;1;1;45;0;2;1;39.94444444444444;39.8;39.0625;39.18181818181818;0.0;0;3;2;3;3;2;2.0;37.0
0;43;36;32;38;34;34;36;0;0;36;38;35;36;32;6.0;35;6.0;2;2;0;33;1;1;33;0;2;0;36.44444444444444;36.86666666666667;40.0;32.0;0.0;0;3;2;3;3;2;2.0;33.6
50;33;39;34;36;42;45;43;34;45;32;41;38;42;44;13.0;36;13.0;5;5;1;37;1;1;41;1;2;1;35.22222222222222;38.6;40.0625;40.46153846153846;0.0;0;3;2;3;3;2;4.0;45.09090909090909
50;41;32;34;34;35;42;40;0;30;38;42;39;40;45;10.0;32;10.0;4;4;1;37;1;1;35;1;2;0;39.166666666666664;39.8;37.6875;39.7;0.0;0;3;2;3;3;2;4.0;45.75
