GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_PYE_UNO;VECES_PYE_UNO;CREDITOS_PYE_UNO;NOTA_VARCOM;VECES_VARCOM;CREDITOS_VARCOM;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_PROGAPL;VECES_PROGAPL;CREDITOS_PROGAPL;NOTA_CAMPOS;VECES_CAMPOS;CREDITOS_CAMPOS;NOTA_FCD;VECES_FCD;CREDITOS_FCD;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_ONDAS;VECES_ONDAS;CREDITOS_ONDAS;NOTA_FOU;VECES_FOU;CREDITOS_FOU;NOTA_TFM;VECES_TFM;CREDITOS_TFM;NOTA_EL_TRES;VECES_EL_TRES;CREDITOS_EL_TRES;NOTA_ADMICRO;VECES_ADMICRO;CREDITOS_ADMICRO;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_COMANA;VECES_COMANA;CREDITOS_COMANA;NOTA_MOYGE;VECES_COYGE;CREDITOS_COYGE;NOTA_DDM;VECES_DDM;CREDITOS_DDM;NOTAS_SYS;VECES_SYS;CREDITOS_SYS;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_COMDIG;VECES_COMDIG;CREDITOS_COMDIG;NOTA_FDS;VECES_FDS;CREDITOS_FDS;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_SISDIN;VECES_SISDIN;CREDITOS_SISDIN;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_TELEC_UNO;VECES_TELEC_UNO;CREDITOS_TELEC_UNO;NOTA_TELEMA_UNO;VECES_TELEMA_UNO;CREDITOS_TELEMA_UNO;NOTA_C_UNO;VECES_C_UNO;CREDITOS_C_UNO;NOTA_INSIND;VECES_INSIND;CREDITOS_INSIND;NOTA_BIOING_UNO;VECES_BIOING_UNO;CREDITOS_BIOING_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_STG;VECES_STG;CREDITOS_STG;NOTAS_BDATOS;VECES_BDATOS;CREDITOS_BDATOS;NOTA_EI_IA;VECES_EI_IA;CREDITOS_EI_IA;NOTA_EI_IIA;VECES_EI_IIA;CREDITOS_EI_IIA;NOTA_EI_IIIA;VECES_EI_IIIA;CREDITOS_EI_IIIA;NOTA_TRABGRAD;VECES_TRABGRAD;CREDITOS_TRABGRAD;NOTA_TV;VECES_TV;CREDITOS_TV;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_EI_IB;VECES_EI_IB;CREDITOS_EI_IB;NOTA_EI_IIB;VECES_EI_IIB;CREDITOS_EI_IIB;NOTA_EI_IIIB;VECES_EI_IIIB;CREDITOS_EI_IIIB;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_ELEC_IND;VECES_ELEC_IND;CREDITOS_ELEC_IND;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
0;0;14;0;0;0;358.0;84.0;0.0;0.0;0.0;0.0;65.0;70.0;0;0.0;63.0;8;6;10;2;2016;1;9;30.0;1;4;13.0;1;3;16.0;1;1;18.0;1;2;50.0;1;1;8.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;0.0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;20.357142857142858;0;6;2;4;1;14.0;5.0;9.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
1;0;10;0;0;0;392.0;89.0;0.0;0.0;0.0;0.0;75.0;84.0;0;0.0;78.0;13;3;10;2;2016;1;13;47.0;1;4;42.0;1;3;41.0;1;1;41.0;1;2;50.0;1;1;37.0;1;3;37.0;1;3;32.0;1;3;42.0;1;2;43.0;1;3;33.0;1;3;30.0;1;3;0.0;1;2;45.0;1;1;27.5;2;3;30.0;2;3;33.0;1;3;25.5;2;3;22.0;2;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;43.0;1;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;42.714285714285715;0;6;6;0;2;14.0;14.0;0.0;3.0;35.8235294117647;0;6;6;0;2;17.0;17.0;0.0;2.0;25.5;4;7;3;4;1;18.0;7.0;11.0;1.0;43.0;0;1;1;0;2;3.0;3.0;0.0;3.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;15.0;0;2;1;1;1;3.0;1.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;0;20;0;0;0;385.0;72.0;0.0;0.0;0.0;0.0;80.0;77.0;0;0.0;71.0;2;6;10;2;2016;1;2;46.0;1;4;37.0;1;3;33.0;1;1;41.0;1;2;50.0;1;1;32.0;1;3;29.5;2;3;30.0;1;3;43.0;1;2;41.0;1;3;31.0;1;3;33.0;2;3;42.0;1;2;43.0;1;1;32.0;1;3;29.0;2;3;33.0;1;3;30.5;2;3;22.5;2;3;47.0;1;2;31.0;2;2;43.0;1;2;26.0;1;3;41.0;1;3;35.0;1;2;29.0;1;3;0.0;1;2;34.0;1;2;36.0;1;2;34.0;1;3;0.0;0;3;0.0;0;3;39.0;1;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;48.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;36.0;1;2;0.0;0;3;0.0;0;3;39.714285714285715;0;6;6;0;2;14.0;14.0;0.0;2.0;34.088235294117645;2;6;5;1;2;17.0;14.0;3.0;2.0;31.555555555555557;3;7;5;2;2;18.0;12.0;6.0;2.0;35.294117647058826;1;7;5;2;2;17.0;11.0;6.0;2.0;26.88888888888889;0;4;3;1;1;9.0;7.0;2.0;1.0;25.2;0;3;2;1;1;5.0;3.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;24.0;0;2;1;1;1;3.0;2.0;1.0;1.0
0;0;19;0;0;0;378.0;82.0;0.0;0.0;0.0;0.0;78.0;69.0;0;0.0;54.0;20;5;10;2;2016;1;11;31.5;2;4;35.0;1;3;44.0;1;1;43.0;1;2;38.0;1;1;40.0;1;3;30.5;2;3;30.0;1;3;38.0;1;2;30.0;1;3;24.66666667;3;3;24.0;2;3;0.0;1;2;44.0;1;1;30.0;1;3;30.0;1;3;27.0;2;3;24.5;2;3;17.0;3;3;0.0;0;2;16.5;2;2;36.0;1;2;0.0;0;3;30.0;1;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;32.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;37.07142857142857;1;6;6;0;2;14.0;14.0;0.0;2.0;29.029411765294117;3;6;4;2;1;17.0;11.0;6.0;1.0;23.86111111111111;3;7;3;4;1;18.0;7.0;11.0;1.0;27.857142857142858;1;3;2;1;1;7.0;5.0;2.0;1.0;19.2;0;2;1;1;1;5.0;3.0;2.0;1.0;15.0;0;2;1;1;1;3.0;1.0;2.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;0;19;0;0;0;365.0;84.0;0.0;0.0;0.0;0.0;69.0;75.0;0;0.0;60.0;15;5;10;2;2016;1;11;47.0;1;4;40.0;1;3;33.0;1;1;42.0;1;2;50.0;1;1;36.0;1;3;32.0;1;3;29.0;2;3;45.0;1;2;34.0;1;3;33.0;1;3;25.5;2;3;0.0;1;2;40.0;1;1;28.5;2;3;37.0;1;3;31.0;1;3;30.0;1;3;37.0;1;3;45.0;1;2;0.0;0;2;25.0;1;2;42.0;1;3;34.0;1;3;25.0;1;2;29.0;2;3;0.0;1;2;0.0;0;2;0.0;0;2;25.5;2;3;38.0;1;3;0.0;0;3;10.0;1;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;43.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;42.0;1;2;0.0;0;3;0.0;0;3;41.642857142857146;0;6;6;0;2;14.0;14.0;0.0;3.0;32.38235294117647;2;6;4;2;2;17.0;11.0;6.0;2.0;29.47222222222222;1;7;5;2;1;18.0;13.0;5.0;1.0;33.666666666666664;1;6;3;3;1;15.0;8.0;7.0;2.0;23.8125;1;3;1;2;1;8.0;3.0;5.0;1.0;12.6;0;3;1;2;1;5.0;1.0;4.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;28.0;0;2;1;1;1;3.0;2.0;1.0;1.0
0;0;17;0;0;0;355.0;82.0;0.0;0.0;0.0;0.0;62.0;74.0;0;0.0;60.0;20;3;10;3;2016;1;9;44.0;1;4;40.0;1;3;34.0;1;1;40.0;1;2;50.0;1;1;36.0;1;3;0.0;0;3;13.0;1;3;0.0;0;2;10.0;1;3;7.0;1;3;3.0;1;3;0.0;1;2;31.0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;10.0;1;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;40.57142857142857;0;6;6;0;2;14.0;14.0;0.0;3.0;8.25;0;4;0;4;1;12.0;0.0;12.0;1.0;10.333333333333334;0;2;1;1;1;3.0;1.0;2.0;1.0;10.0;0;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;0;9;0;0;0;375.0;84.0;0.0;0.0;0.0;0.0;57.0;81.0;0;0.0;71.0;20;3;10;3;2016;1;9;30.0;1;4;17.0;1;3;10.0;1;1;14.0;1;2;50.0;1;1;13.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;0.0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;21.285714285714285;0;6;2;4;1;14.0;5.0;9.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;0;8;0;0;0;373.0;79.0;0.0;0.0;0.0;0.0;67.0;73.0;0;0.0;71.0;16;3;10;2;2016;1;9;46.0;1;4;35.0;1;3;34.0;1;1;42.0;1;2;50.0;1;1;36.0;1;3;23.0;1;3;10.0;1;3;25.0;1;2;7.0;1;3;12.0;1;3;12.0;1;3;0.0;1;2;0.0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;7.0;1;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;0.0;0;2;0.0;0;3;0.0;0;3;40.357142857142854;0;6;6;0;2;14.0;14.0;0.0;3.0;14.235294117647058;0;6;0;6;1;17.0;0.0;17.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;7.0;0;1;0;1;1;3.0;0.0;3.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;1;0;1;1;1.0;0.0;1.0;0.0
0;0;10;0;0;0;359.0;82.0;0.0;0.0;0.0;0.0;69.0;71.0;0;0.0;64.0;8;3;10;3;2016;1;2;42.0;1;4;38.0;1;3;32.0;1;1;32.0;1;2;50.0;1;1;33.0;1;3;31.0;1;3;30.0;1;3;43.0;1;2;36.0;1;3;33.0;1;3;35.5;2;3;46.0;1;2;47.0;1;1;33.0;1;3;39.0;1;3;32.0;1;3;24.5;2;3;30.0;1;3;43.0;1;2;0.0;0;2;42.0;1;2;23.5;2;3;36.0;1;3;34.0;1;2;40.0;1;3;0.0;1;2;29.0;1;2;35.0;1;2;31.0;1;3;0.0;0;3;40.0;1;3;42.0;1;2;0.0;1;2;0.0;0;3;38.0;1;3;0.0;0;3;0.0;0;2;48.0;1;1;40.0;1;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;35.0;1;2;0.0;0;3;0.0;0;3;37.642857142857146;0;6;6;0;2;14.0;14.0;0.0;2.0;34.26470588235294;1;6;6;0;2;17.0;17.0;0.0;2.0;34.138888888888886;1;7;6;1;2;18.0;15.0;3.0;2.0;35.766666666666666;1;6;5;1;2;15.0;12.0;3.0;2.0;28.416666666666668;0;5;3;2;1;12.0;8.0;4.0;1.0;30.75;0;4;3;1;2;8.0;6.0;2.0;2.0;40.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;23.333333333333332;0;2;1;1;1;3.0;2.0;1.0;1.0
1;0;10;0;0;0;411.0;100.0;0.0;0.0;0.0;0.0;80.0;80.0;0;0.0;85.0;7;3;10;3;2016;1;2;50.0;1;4;44.0;1;3;39.0;1;1;43.0;1;2;50.0;1;1;35.0;1;3;42.0;1;3;30.0;1;3;49.0;1;2;38.0;1;3;36.0;1;3;33.0;2;3;46.0;1;2;45.0;1;1;30.0;1;3;39.0;1;3;37.0;1;3;28.5;2;3;32.0;1;3;49.0;1;2;0.0;0;2;44.0;1;2;24.0;2;3;38.0;1;3;30.0;1;2;41.0;1;3;50.0;1;2;0.0;0;2;33.0;1;2;30.0;1;3;0.0;0;3;39.0;1;3;43.0;1;2;0.0;1;2;0.0;0;3;38.0;1;3;0.0;0;3;0.0;0;2;0.0;0;1;46.0;1;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;43.0;1;2;0.0;0;3;0.0;0;3;43.714285714285715;0;6;6;0;2;14.0;14.0;0.0;3.0;37.35294117647059;1;6;6;0;2;17.0;17.0;0.0;2.0;35.361111111111114;1;7;6;1;2;18.0;15.0;3.0;2.0;37.0;1;6;5;1;2;15.0;12.0;3.0;2.0;37.3;0;4;4;0;2;10.0;10.0;0.0;2.0;28.571428571428573;0;3;2;1;1;7.0;5.0;2.0;1.0;46.0;0;1;1;0;2;2.0;2.0;0.0;4.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;28.666666666666668;0;2;1;1;1;3.0;2.0;1.0;1.0
0;0;11;0;0;0;387.0;82.0;0.0;0.0;0.0;0.0;73.0;78.0;0;0.0;80.0;10;5;10;4;2016;1;13;26.0;2;4;36.0;1;3;32.0;1;1;32.0;1;2;50.0;1;1;35.0;1;3;26.0;2;3;23.5;2;3;39.0;1;2;30.0;2;3;31.0;1;3;18.66666667;3;3;0.0;1;2;39.0;1;1;0.0;0;3;27.0;1;3;0.0;0;3;0.0;0;3;14.0;1;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;3;30.0;2;3;0.0;0;2;0.0;0;3;0.0;1;2;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;47.0;1;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0;1;1;39.0;1;2;0.0;0;3;0.0;0;3;33.07142857142857;1;6;5;1;2;14.0;10.0;4.0;2.0;27.382352941764708;4;6;3;3;1;17.0;8.0;9.0;1.0;18.0;0;4;1;3;1;9.0;1.0;8.0;1.0;30.0;1;1;1;0;2;3.0;3.0;0.0;1.0;0.0;0;1;0;1;1;2.0;0.0;2.0;0.0;15.666666666666666;0;2;1;1;1;3.0;1.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;26.0;0;2;1;1;1;3.0;2.0;1.0;1.0
