NOTA_PROB;NOTA_CIENCIAS_COMP_UNO;NOTA_MOD_PROG_DOS;NOTA_ARQ_COMP;NOTA_INV_OP_UNO;NOTA_FISICA_TRES;VECES_INV_OP_UNO;VECES_PROB;NOTA_METODOS_NUM;NOTA_MOD_PROG_UNO;VECES_MOD_PROG_DOS;VECES_FISICA_TRES;NOTA_EE_TRES;VECES_CIENCIAS_COMP_UNO;VECES_ARQ_COMP;VECES_EE_TRES;NCC_CUATRO;NCA_CUATRO;NAP_CUATRO;NOTA_MAT_DIS;NOTA_A_SISTEMAS;NAC_TRES;NAA_DOS;VECES_A_SISTEMAS;NOTA_GT_DOS;CAR_CUATRO;NAA_CUATRO;NOTA_FUND_BASES;NCC_TRES;NOTA_HOMBRE;NCP_CUATRO;NAA_TRES;VECES_HOMBRE;NAC_CUATRO;EPA_CUATRO;CREDITOS_PROB;CREDITOS_INV_OP_UNO;PROMEDIO_CINCO;CREDITOS_EE_TRES;CREDITOS_MOD_PROG_DOS;CREDITOS_CIENCIAS_COMP_UNO;CREDITOS_FISICA_TRES;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;CREDITOS_ARQ_COMP;RENDIMIENTO_CINCO
36.0;37.0;50.0;41.0;33.0;34.0;1;1;42.0;42.0;1;1;45;1;1;1;18.0;18.0;0;39.0;43.0;7;8;1;50;0;9;38.0;18.0;44.0;0.0;7;1;9;2;3;3;39.05263157894737;2;3;3;3;38.94444444444444;37.78947368421053;38.333333333333336;2;2.0
22.0;33.0;42.0;33.0;35.0;0.0;1;2;45.0;29.5;1;0;48;1;1;1;16.0;9.0;3;33.0;22.5;7;4;2;0;3;4;13.5;18.0;0.0;7.0;5;0;7;1;3;3;34.875;2;3;3;3;35.388888888888886;28.263157894210526;30.75;2;2.0
43.0;35.0;45.0;41.0;32.0;30.0;1;1;37.0;31.0;1;1;45;1;1;1;18.0;15.0;1;31.0;35.0;7;7;1;45;2;8;46.0;18.0;44.0;3.0;7;1;9;2;3;3;38.26315789473684;2;3;3;3;41.77777777777778;38.5;36.111111111111114;2;2.0
37.0;39.0;48.0;42.0;37.0;31.0;1;1;34.0;39.0;1;1;42;1;1;1;18.0;18.0;0;34.0;31.0;7;8;1;50;0;9;39.0;18.0;45.0;0.0;7;1;9;2;3;3;39.1578947368421;2;3;3;3;41.333333333333336;38.78947368421053;36.833333333333336;2;2.0
38.0;33.0;49.0;40.0;33.0;33.0;1;1;45.0;34.0;1;1;46;1;1;1;18.0;15.0;1;27.5;33.0;7;8;1;46;1;8;31.0;18.0;43.0;3.0;7;1;9;2;3;3;38.421052631578945;2;3;3;3;39.72222222222222;34.76315789473684;34.72222222222222;2;2.0
41.0;32.0;42.0;38.0;38.0;34.0;1;1;43.0;38.0;1;1;50;1;1;1;18.0;18.0;0;36.0;40.0;7;5;1;50;0;9;38.0;18.0;40.0;0.0;7;1;9;2;3;3;38.78947368421053;2;3;3;3;35.638888888888886;32.0;36.80555555555556;2;2.0
34.0;32.0;41.0;44.0;29.5;32.5;2;1;44.0;40.0;1;2;50;1;1;1;18.0;15.0;1;33.0;35.0;7;6;1;50;1;8;31.0;18.0;42.0;3.0;7;1;9;2;3;3;36.578947368421055;2;3;3;3;37.611111111111114;34.763157895263156;36.388888888888886;2;2.0
40.0;40.0;49.0;40.0;35.0;38.0;1;1;36.0;43.0;1;1;48;1;1;1;18.0;18.0;0;38.0;33.0;7;8;1;50;0;9;34.0;18.0;48.0;0.0;7;1;9;2;3;3;41.1578947368421;2;3;3;3;40.44444444444444;36.8421052631579;35.388888888888886;2;3.0
30.0;34.0;48.0;37.0;29.0;31.0;2;3;47.0;41.0;1;1;50;1;1;1;17.0;17.0;0;34.0;35.0;7;5;1;0;0;8;35.0;18.0;40.0;0.0;5;1;8;2;3;3;36.31578947368421;2;3;3;3;38.611111111111114;31.833333333333332;35.638888888888886;2;2.0
34.0;31.0;41.0;37.0;43.0;25.0;1;1;31.0;41.0;1;1;40;1;1;2;17.0;14.0;1;36.0;43.0;7;6;1;0;2;7;34.0;18.0;44.0;3.0;7;1;8;2;3;3;35.578947368421055;2;3;3;3;30.27777777777778;31.47368421;32.05555555555556;2;2.0
40.0;35.0;39.0;38.0;39.0;37.0;1;1;34.0;34.5;1;1;48;1;1;1;18.0;15.0;1;29.5;40.0;7;7;1;50;2;8;30.0;18.0;44.0;3.0;6;1;9;2;3;3;39.05263157894737;2;3;3;3;37.111111111111114;35.5;34.388888888888886;2;2.0
30.0;37.0;44.0;41.0;42.0;27.0;1;1;30.0;38.0;1;2;40;1;1;1;18.0;18.0;0;35.0;39.0;7;4;1;45;0;9;37.0;18.0;43.0;0.0;4;1;9;2;3;3;36.94736842105263;2;3;3;3;34.26851851833333;29.94736842105263;29.944444444444443;2;2.0
31.0;33.0;33.0;36.0;36.0;30.0;1;1;43.0;36.0;1;1;44;1;1;1;18.0;13.0;2;29.0;38.0;7;5;1;42;2;7;27.5;18.0;43.0;5.0;6;1;9;2;3;3;34.1578947368421;2;3;3;3;34.02777777777778;32.078947367894735;33.83333333388889;2;2.0
36.0;36.0;49.0;38.0;40.0;23.5;1;1;40.0;41.0;1;2;45;1;1;2;18.0;13.0;2;32.0;31.0;7;6;1;43;2;7;35.0;18.0;43.0;5.0;6;1;9;2;3;3;37.86842105263158;2;3;3;3;36.94444444444444;31.578947368947368;38.888888888888886;2;2.0
40.0;31.0;44.0;38.0;30.0;42.0;1;1;36.0;30.0;1;1;49;1;1;1;18.0;18.0;0;34.0;38.0;7;5;1;50;0;9;39.0;18.0;42.0;0.0;6;1;9;2;3;3;38.68421052631579;2;3;3;3;37.611111111111114;31.42105263157895;35.80555555555556;2;2.0
39.0;32.0;35.0;35.0;40.0;36.0;1;1;44.0;38.0;1;1;43;1;1;1;18.0;15.0;1;31.0;40.0;7;8;1;50;1;8;35.0;18.0;42.0;3.0;5;1;9;2;3;3;36.94736842105263;2;3;3;3;40.22222222222222;35.13157894736842;32.611111111111114;2;2.0
34.0;41.0;48.0;50.0;34.0;37.0;1;1;44.0;50.0;1;1;47;1;1;1;18.0;18.0;0;36.0;41.0;7;8;1;48;0;9;42.0;18.0;41.0;0.0;7;1;9;2;3;3;40.8421052631579;2;3;3;3;45.55555555555556;37.578947368421055;39.44444444444444;2;3.0
28.0;40.0;32.0;34.0;0.0;0.0;0;1;0.0;38.0;1;0;0;1;1;0;9.0;9.0;0;0.0;35.0;4;4;1;0;0;4;36.0;10.0;0.0;0.0;3;0;4;2;3;3;33.45454545454545;2;3;3;3;34.22222222222222;31.970588234117645;28.45;2;2.0
22.0;24.33333333;49.0;31.0;33.0;21.0;1;2;38.0;36.0;1;2;0;3;1;0;18.0;15.0;1;31.0;41.0;7;5;1;50;1;8;38.0;18.0;35.0;3.0;6;1;9;2;3;3;29.999999999411763;2;3;3;3;41.388888888888886;32.1578947368421;33.97222222222222;2;1.0
30.0;34.0;50.0;41.0;34.0;28.0;1;1;42.0;48.0;1;2;43;1;1;1;18.0;18.0;0;37.0;42.0;7;5;1;48;0;9;34.0;18.0;43.0;0.0;7;1;9;2;3;3;36.63157894736842;2;3;3;3;39.44444444444444;32.3421052631579;36.833333333333336;2;2.0
29.0;45.0;35.0;38.0;44.0;31.5;1;2;44.0;34.0;1;2;43;1;1;1;18.0;15.0;1;30.0;30.0;7;7;1;41;1;8;39.0;18.0;44.0;3.0;7;1;9;2;3;3;37.6578947368421;2;3;3;3;36.31481481555555;34.10526315789474;33.55555555555556;2;2.0
42.0;0.0;41.0;0.0;28.0;0.0;1;1;45.0;36.0;1;0;0;0;0;0;8.0;8.0;0;0.0;34.0;6;7;1;0;0;4;35.0;16.0;0.0;0.0;5;0;4;2;3;3;37.0;2;3;3;3;36.3125;34.64705882352941;31.46875;2;2.0
30.0;30.5;35.0;36.0;39.0;31.0;1;1;41.0;40.0;1;1;0;2;1;0;14.0;6.0;3;23.33333333;34.0;5;5;1;0;3;3;23.5;14.0;0.0;8.0;4;0;6;1;3;3;33.44117647058823;2;3;3;3;37.9375;32.294117647058826;31.571428570714286;2;2.0
34.0;33.5;36.0;34.0;30.0;34.0;1;1;45.0;35.0;2;1;43;2;1;1;18.0;18.0;0;31.0;39.0;7;6;1;50;0;9;45.0;18.0;44.0;0.0;7;1;9;2;3;3;34.55263157894737;2;3;3;3;38.72222222222222;33.68421052631579;37.111111111111114;2;2.0
38.0;30.0;32.0;33.0;37.0;30.0;1;1;42.0;38.0;2;1;38;1;1;1;18.0;18.0;0;32.0;41.0;7;4;1;50;0;9;40.0;18.0;49.0;0.0;7;1;9;2;3;3;33.8421052631579;2;3;3;3;34.55555555555556;32.10526315736842;35.27777777777778;2;2.0
38.0;35.0;42.0;37.0;38.0;32.0;1;1;38.0;39.0;1;1;45;1;1;1;18.0;18.0;0;32.0;40.0;7;7;1;45;1;9;33.0;18.0;40.0;0.0;6;1;9;2;3;3;37.8421052631579;2;3;3;3;42.888888888888886;40.578947368421055;34.0;2;2.0
0.0;0.0;0.0;26.0;0.0;0.0;0;0;12.0;0.0;0;0;0;0;1;0;1.0;0.0;1;0.0;0.0;1;3;0;0;0;0;0.0;3.0;0.0;1.0;0;0;1;1;3;3;26.0;2;3;3;3;37.25;25.999999999375;15.0;2;1.0
22.0;34.0;49.0;43.0;0.0;19.0;0;1;39.0;48.0;1;1;0;1;1;0;14.0;11.0;1;36.0;33.0;5;6;1;0;1;5;38.0;14.0;0.0;3.0;5;0;6;2;3;3;32.714285714285715;2;3;3;3;37.44444444444444;34.6764705882353;34.857142857142854;2;2.0
0.0;40.0;0.0;0.0;0.0;30.0;0;0;45.0;38.0;0;1;0;1;0;0;11.0;11.0;0;35.0;44.0;7;6;1;0;0;5;0.0;18.0;0.0;0.0;7;0;5;2;3;3;35.0;2;3;3;3;40.77777777777778;35.61764705882353;39.888888888888886;2;2.0
37.0;37.0;48.0;38.0;39.0;35.0;1;1;44.0;49.0;1;2;43;1;1;1;18.0;18.0;0;42.0;44.0;7;7;1;48;0;9;37.0;18.0;47.0;0.0;7;1;9;2;3;3;39.473684210526315;2;3;3;3;39.77777777777778;34.44736842105263;37.333333333333336;2;2.0
40.0;37.0;48.0;38.0;33.0;30.0;1;1;42.0;48.0;1;1;43;1;1;1;18.0;18.0;0;47.0;40.0;7;7;1;48;0;9;40.0;18.0;40.0;0.0;6;1;9;2;3;3;38.21052631578947;2;3;3;3;38.77777777777778;34.5;37.94444444444444;2;2.0
38.0;39.0;30.0;37.0;39.0;37.0;1;1;35.0;35.5;2;1;41;1;1;1;18.0;16.0;1;34.0;32.0;7;5;1;50;2;8;40.0;18.0;42.0;2.0;6;1;9;2;3;3;37.10526315789474;2;3;3;3;38.27777777777778;32.28947368421053;33.47222222222222;2;2.0
31.0;34.0;37.0;36.0;43.0;0.0;1;1;35.0;38.0;1;0;0;1;1;0;15.0;13.0;1;36.0;32.0;5;4;2;46;2;6;24.5;14.0;0.0;2.0;5;0;7;2;3;3;36.214285714285715;2;3;3;3;37.666666666666664;30.970588235294116;31.892857142857142;2;2.0
25.66666667;31.0;36.0;39.0;43.0;35.0;1;3;38.0;43.0;1;1;50;1;1;1;18.0;15.0;1;38.0;38.0;7;6;1;50;1;8;36.0;18.0;42.0;3.0;5;1;9;2;3;3;36.315789474210526;2;3;3;3;40.166666666666664;33.921052631578945;33.916666666666664;2;2.0
34.0;30.0;49.0;40.0;42.0;36.0;1;1;44.0;44.0;1;1;48;1;1;1;18.0;18.0;0;37.0;43.0;7;6;1;50;0;9;44.0;18.0;44.0;0.0;5;1;9;2;3;3;39.421052631578945;2;3;3;3;36.5;33.28947368421053;34.22222222222222;2;2.0
32.0;33.0;25.5;35.0;35.0;32.0;1;1;38.0;33.0;2;1;36;1;1;2;18.0;16.0;1;33.0;26.5;7;6;2;50;1;8;33.0;18.0;45.0;2.0;5;1;9;2;3;3;32.3421052631579;2;3;3;3;34.44444444444444;33.37719298157895;34.888888888888886;2;2.0
32.5;37.0;44.0;38.0;41.0;39.0;1;2;38.0;40.0;1;1;39;1;1;1;13.0;13.0;0;36.0;39.0;6;7;1;43;0;7;45.0;16.0;47.0;0.0;5;1;7;2;3;3;38.6578947368421;2;3;3;3;36.0;33.705882352941174;35.312500000625;2;2.0
0.0;0.0;0.0;31.0;0.0;0.0;0;0;43.0;16.0;0;0;0;0;1;0;6.0;1.0;2;0.0;23.0;3;3;1;0;0;1;0.0;7.0;0.0;5.0;2;0;3;1;3;3;31.0;2;3;3;3;32.611111111111114;24.384615384615383;25.0;2;2.0
32.0;37.0;38.0;39.0;43.0;34.0;1;1;44.0;41.0;1;1;50;1;1;1;18.0;18.0;0;37.0;41.0;7;5;1;45;0;9;32.0;18.0;42.0;0.0;6;1;9;2;3;3;38.421052631578945;2;3;3;3;35.44444444444444;32.86842105263158;33.611111111111114;2;2.0
0.0;0.0;0.0;3.0;0.0;0.0;0;0;43.0;0.0;0;0;0;0;1;0;3.0;3.0;0;0.0;38.0;3;3;1;0;0;2;0.0;8.0;0.0;0.0;2;0;2;2;3;3;3.0;2;3;3;3;31.7083333325;31.076923076153847;30.24999999875;2;1.0
0.0;0.0;0.0;2.0;0.0;0.0;0;0;42.0;0.0;0;0;0;0;1;0;3.0;1.0;1;0.0;22.0;4;5;2;0;1;1;0.0;11.0;0.0;2.0;2;0;2;1;3;3;2.0;2;3;3;3;34.59375;32.75;25.454545454545453;2;1.0
31.0;32.0;36.0;41.0;35.0;20.66666667;1;1;42.0;33.0;1;3;0;1;1;0;18.0;18.0;0;36.0;33.0;7;5;1;40;0;9;33.0;18.0;42.0;0.0;7;1;9;2;3;3;32.117647059411766;2;3;3;3;32.30555555555556;33.78947368421053;35.416666666666664;2;2.0
26.66666667;20.5;34.0;30.0;42.0;34.0;1;3;43.0;37.0;2;1;47;2;1;1;18.0;18.0;0;36.0;38.0;7;7;1;49;1;9;31.5;18.0;45.0;0.0;5;1;9;2;3;3;32.921052632105265;2;3;3;3;34.55555555555556;34.31578947368421;36.80555555555556;2;2.0
33.0;0.0;0.0;0.0;43.0;0.0;1;1;43.0;13.66666667;0;0;0;0;0;0;14.0;9.0;2;34.0;17.0;7;5;2;0;2;5;34.0;18.0;44.0;5.0;5;1;7;1;3;3;38.0;2;3;3;3;32.166666666666664;31.874999999375;29.333333333888888;2;2.0
35.0;34.0;45.0;37.0;41.0;30.0;1;1;37.0;40.0;1;1;48;1;1;1;18.0;18.0;0;31.0;38.0;7;8;1;50;0;9;43.0;18.0;40.0;0.0;6;1;9;2;3;3;38.1578947368421;2;3;3;3;34.44444444444444;36.63157894736842;35.55555555611111;2;2.0
39.0;37.0;48.0;48.0;43.0;31.0;1;1;36.0;42.0;1;1;46;1;1;1;18.0;18.0;0;40.0;42.0;7;8;1;50;0;9;36.0;18.0;42.0;0.0;7;1;9;2;3;3;41.1578947368421;2;3;3;3;36.94444444444444;39.21052631578947;34.72222222222222;2;3.0
33.0;33.0;49.0;36.0;31.0;29.5;1;1;40.0;33.0;1;2;46;1;1;1;18.0;18.0;0;31.0;33.0;7;8;1;50;0;9;31.0;18.0;45.0;0.0;7;1;9;2;3;3;36.3421052631579;2;3;3;3;39.166666666666664;37.0;35.77777777777778;2;2.0
24.66666667;32.0;44.0;38.0;22.33333333;40.0;3;3;43.0;37.0;1;1;46;1;1;1;15.0;15.0;0;30.0;40.0;7;6;1;44;0;8;41.0;18.0;41.0;0.0;5;1;8;2;3;3;34.578947368421055;2;3;3;3;30.333333333888888;35.05263157894737;31.666666667222223;2;2.0
32.0;37.0;50.0;38.0;40.0;31.0;1;1;37.0;42.0;1;1;45;1;1;1;18.0;18.0;0;38.0;42.0;7;7;1;48;0;9;30.0;18.0;41.0;0.0;6;1;9;2;3;3;38.73684210526316;2;3;3;3;33.75;35.578947368421055;34.388888888888886;2;2.0
33.0;30.0;34.0;37.0;30.0;30.0;1;1;40.0;33.0;1;1;34;1;1;3;15.0;12.0;1;28.0;34.0;6;5;1;0;1;6;34.0;16.0;42.0;3.0;5;1;7;2;3;3;32.26315789473684;2;3;3;3;32.888888888888886;32.55555555555556;32.1875;2;2.0
30.0;35.0;23.5;0.0;34.0;0.0;1;1;41.0;29.33333333;2;0;38;1;0;1;15.0;12.0;1;33.0;41.0;7;7;1;46;1;7;31.0;18.0;35.0;3.0;4;1;8;2;3;3;31.678571428571427;2;3;3;3;27.499999999444444;35.684210525789474;27.694444445000002;2;2.0
30.0;30.0;36.0;39.0;38.0;32.0;1;1;37.0;36.0;1;1;0;1;1;0;18.0;11.0;3;30.0;36.0;7;6;1;47;3;6;29.5;18.0;37.0;7.0;5;1;9;1;3;3;33.88235294117647;2;3;3;3;31.77777777777778;34.36842105263158;35.166666666666664;2;2.0
37.0;31.0;39.0;37.0;29.0;0.0;2;1;42.0;36.0;1;0;42;1;1;1;13.0;11.0;1;30.0;42.0;7;5;1;39;1;6;24.5;18.0;42.0;2.0;6;1;7;2;3;3;35.375;2;3;3;3;26.88888888888889;29.552631579473683;32.19444444444444;2;2.0
30.0;32.0;47.0;41.0;42.0;39.0;1;1;43.0;44.0;1;1;47;1;1;1;18.0;18.0;0;32.0;48.0;7;7;1;50;0;9;32.0;18.0;50.0;0.0;7;1;9;2;3;3;39.26315789473684;2;3;3;3;35.44444444444444;36.76315789473684;34.888888888888886;2;2.0
0.0;0.0;14.0;0.0;0.0;30.0;0;0;33.5;19.0;1;1;0;0;0;0;8.0;5.0;1;0.0;43.0;5;5;1;0;1;3;45.0;14.0;0.0;3.0;3;0;4;2;3;3;22.0;2;3;3;3;33.09375;32.4375;26.928571428571427;2;1.0
30.0;33.0;38.0;40.0;33.0;28.5;1;1;43.0;34.0;1;2;40;1;1;1;18.0;18.0;0;36.0;45.0;7;7;1;50;1;9;31.5;18.0;40.0;0.0;6;1;9;2;3;3;34.078947368421055;2;3;3;3;37.111111111111114;35.78947368421053;32.22222222222222;2;2.0
36.0;35.0;34.0;38.0;39.0;40.0;1;1;32.0;42.0;1;1;46;1;1;1;18.0;15.0;1;40.0;38.0;7;7;1;50;1;8;40.0;18.0;42.0;3.0;7;1;9;2;3;3;37.89473684210526;2;3;3;3;37.611111111111114;38.18421052631579;38.44444444444444;2;2.0
33.0;40.0;37.0;34.0;42.0;40.0;1;1;47.0;40.0;1;1;45;1;1;1;18.0;18.0;0;40.0;38.0;7;8;1;48;0;9;34.0;18.0;40.0;0.0;7;1;9;2;3;3;38.63157894736842;2;3;3;3;30.333333333333332;38.28947368421053;36.916666666666664;2;2.0
43.0;41.0;47.0;45.0;39.0;40.0;1;1;44.0;40.0;1;1;49;1;1;1;18.0;18.0;0;44.0;42.0;7;8;1;50;0;9;43.0;18.0;45.0;0.0;7;1;9;2;3;3;43.05263157894737;2;3;3;3;45.611111111111114;43.36842105263158;40.22222222222222;2;3.0
30.0;33.0;50.0;38.0;30.0;0.0;1;1;34.5;31.0;1;0;0;1;1;0;18.0;13.0;2;41.0;39.0;6;7;1;50;3;7;33.0;16.0;42.0;5.0;3;1;9;2;3;3;36.07142857142857;2;3;3;3;35.05555555555556;37.078947368421055;25.78125;2;2.0
31.0;30.0;38.0;43.0;43.0;31.0;1;1;37.0;34.0;1;2;41;1;1;1;18.0;18.0;0;36.0;39.0;7;7;1;38;0;9;38.0;18.0;47.0;0.0;6;1;9;2;3;3;36.1578947368421;2;3;3;3;31.833333333333332;34.31578947368421;33.72222222222222;2;2.0
47.0;45.0;50.0;50.0;48.0;43.0;1;1;48.0;41.0;1;1;0;1;1;0;18.0;18.0;0;47.0;48.0;7;8;1;50;0;9;42.0;18.0;42.0;0.0;7;1;9;2;3;3;47.0;2;3;3;3;45.111111111111114;45.10526315789474;45.388888888888886;2;4.0
33.0;38.0;48.0;43.0;48.0;29.5;1;1;40.0;39.0;1;2;46;1;1;1;18.0;18.0;0;43.0;38.0;7;8;1;50;0;9;43.0;18.0;45.0;0.0;7;1;9;2;3;3;40.39473684210526;2;3;3;3;39.05555555555556;40.8421052631579;40.55555555555556;2;3.0
30.0;32.0;43.0;33.0;23.5;33.0;2;1;37.0;39.0;1;1;34;1;1;1;18.0;16.0;1;35.0;39.0;7;6;1;50;1;8;29.5;18.0;38.0;2.0;7;1;9;2;3;3;32.55263157894737;2;3;3;3;32.22222222222222;35.76315789473684;37.94444444444444;2;2.0
32.0;27.0;33.0;34.0;30.0;37.0;1;1;33.0;27.0;1;1;0;2;1;0;18.0;15.0;1;30.0;35.0;7;6;1;47;1;8;40.0;18.0;36.0;3.0;5;1;9;2;3;3;32.05882352941177;2;3;3;3;35.333333333333336;32.973684210526315;33.583333333333336;2;2.0
39.0;34.0;38.0;41.0;37.0;40.0;1;1;31.0;33.0;1;1;46;1;1;1;18.0;18.0;0;34.0;34.0;7;6;1;50;0;9;36.0;18.0;39.0;0.0;6;1;9;2;3;3;38.8421052631579;2;3;3;3;34.27777777777778;34.68421052631579;33.97222222222222;2;2.0
46.0;42.0;50.0;47.0;42.0;41.0;1;1;40.0;47.0;1;1;50;1;1;1;18.0;18.0;0;48.0;47.0;7;8;1;50;0;9;44.0;18.0;48.0;0.0;7;1;9;2;3;3;45.10526315789474;2;3;3;3;44.55555555555556;44.63157894736842;43.27777777777778;2;4.0
34.0;35.0;34.0;39.0;41.0;0.0;1;1;42.0;45.0;1;0;0;1;1;0;12.0;12.0;0;41.0;48.0;6;5;1;0;0;6;40.0;16.0;38.0;0.0;5;1;6;2;3;3;36.42857142857143;2;3;3;3;34.125;32.44444444388889;32.406250000625;2;2.0
36.0;30.0;41.0;39.0;30.0;27.0;1;1;41.0;30.0;1;2;36;1;1;1;18.0;18.0;0;30.0;36.0;7;5;1;45;0;9;40.0;18.0;32.0;0.0;4;1;9;2;3;3;33.78947368421053;2;3;3;3;25.694444444444443;30.10526315736842;31.833333333333332;2;2.0
32.0;30.0;34.0;39.0;38.0;25.5;1;1;30.0;35.0;1;2;40;1;1;1;18.0;15.0;1;35.0;35.0;7;7;1;50;1;8;44.0;18.0;32.0;3.0;6;1;9;2;3;3;33.5;2;3;3;3;34.333333333333336;36.588235294117645;33.83333333277778;2;2.0
40.0;37.0;47.0;41.0;42.0;34.0;1;1;31.0;39.0;1;1;48;1;1;1;18.0;18.0;0;48.0;48.0;7;7;1;50;0;9;35.0;18.0;42.0;0.0;6;1;9;2;3;3;40.94736842105263;2;3;3;3;33.29629629555556;37.421052631578945;37.916666666666664;2;3.0
38.0;42.0;50.0;45.0;43.0;41.0;1;1;50.0;47.0;1;1;50;1;1;1;18.0;18.0;0;50.0;48.0;7;8;1;50;0;9;38.0;18.0;48.0;0.0;7;1;9;2;3;3;43.78947368421053;2;3;3;3;46.388888888888886;45.473684210526315;41.111111111111114;2;3.0
34.0;38.0;49.0;45.0;42.0;33.0;1;1;42.0;48.0;1;1;48;1;1;1;18.0;18.0;0;42.0;39.0;7;8;1;50;0;9;36.0;18.0;47.0;0.0;7;1;9;2;3;3;40.73684210526316;2;3;3;3;41.44444444444444;39.68421052631579;40.27777777777778;2;3.0
30.0;0.0;0.0;0.0;0.0;0.0;0;1;31.0;33.0;0;0;0;0;0;0;10.0;10.0;0;0.0;35.0;6;5;1;0;0;5;35.0;16.0;0.0;0.0;3;0;5;2;3;3;30.0;2;3;3;3;34.888888888888886;32.46875;29.6875;2;1.0
42.0;30.5;50.0;40.0;43.0;41.0;1;1;33.0;32.0;1;1;45;2;1;1;18.0;18.0;0;36.0;38.0;7;7;1;50;1;9;36.0;18.0;33.0;0.0;6;1;9;2;3;3;41.55263157894737;2;3;3;3;30.055555555555557;37.31578947368421;33.05555555555556;2;3.0
22.5;34.0;28.5;43.0;32.0;0.0;1;2;42.0;32.0;2;0;42;2;1;1;18.0;18.0;0;30.0;40.0;7;5;1;46;0;9;44.0;18.0;39.0;0.0;6;1;9;2;3;3;32.5625;2;3;3;3;29.055555555555557;33.263157895263156;31.777777778333334;2;2.0
30.0;36.0;49.0;38.0;43.0;40.0;1;1;42.0;37.0;1;1;49;1;1;1;18.0;18.0;0;42.0;41.0;7;4;1;50;0;9;38.0;18.0;45.0;0.0;7;1;9;2;3;3;40.421052631578945;2;3;3;3;34.19444444444444;32.578947367894735;37.55555555555556;2;3.0
47.0;38.0;49.0;44.0;35.0;41.0;1;1;42.0;46.0;1;1;50;1;1;1;18.0;18.0;0;30.0;47.0;7;8;1;50;0;9;44.0;18.0;44.0;0.0;6;1;9;2;3;3;43.05263157894737;2;3;3;3;39.44444444444444;38.05263157894737;37.166666666666664;2;3.0
35.0;27.5;36.0;38.0;30.0;0.0;1;1;32.0;40.0;1;0;36;2;1;1;18.0;18.0;0;40.0;37.0;7;6;1;42;0;9;37.0;18.0;45.0;0.0;5;1;9;2;3;3;33.34375;2;3;3;3;30.194444444444443;31.236842105789474;28.805555555555557;2;2.0
35.0;36.0;31.0;35.0;31.0;38.0;1;1;42.0;44.0;1;1;46;1;1;1;18.0;18.0;0;31.0;30.0;7;5;1;42;0;9;34.0;18.0;39.0;0.0;4;1;9;2;3;3;35.526315789473685;2;3;3;3;26.444444444444443;32.44736842105263;31.583333333333332;2;2.0
14.0;0.0;0.0;0.0;0.0;0.0;0;2;43.0;35.0;0;0;0;0;0;0;14.0;6.0;3;9.0;37.0;5;4;1;0;2;3;16.0;14.0;0.0;8.0;4;0;6;1;3;3;14.0;2;3;3;3;36.3125;33.40625;33.57142857071428;2;1.0
32.0;44.0;50.0;37.0;43.0;39.0;1;1;32.0;34.0;1;1;47;1;1;1;18.0;18.0;0;31.0;38.0;7;6;1;50;0;9;39.0;18.0;44.0;0.0;7;1;9;2;3;3;41.68421052631579;2;3;3;3;36.166666666666664;34.71052631578947;37.22222222222222;2;3.0
36.0;35.0;50.0;44.0;42.0;32.0;1;1;34.0;40.0;1;1;47;1;1;1;18.0;18.0;0;42.0;49.0;7;7;1;50;0;9;37.0;18.0;44.0;0.0;7;1;9;2;3;3;40.36842105263158;2;3;3;3;39.333333333333336;37.63157894736842;36.083333333333336;2;3.0
33.0;36.0;50.0;35.0;41.0;30.0;1;1;33.0;44.0;1;1;41;1;1;1;18.0;18.0;0;38.0;37.0;7;7;1;45;0;9;40.0;18.0;42.0;0.0;7;1;9;2;3;3;38.0;2;3;3;3;33.94444444444444;34.526315789473685;35.0;2;2.0
39.0;30.0;47.0;40.0;32.0;32.0;1;1;42.0;32.0;1;1;46;1;1;1;18.0;18.0;0;40.0;47.0;7;6;1;45;0;9;42.0;18.0;43.0;0.0;6;1;9;2;3;3;37.473684210526315;2;3;3;3;35.5;35.578947368421055;34.111111110555555;2;2.0
34.0;41.0;50.0;44.0;35.0;32.0;1;1;32.0;40.0;1;1;49;1;1;1;18.0;18.0;0;37.0;44.0;7;8;1;50;0;9;39.0;18.0;42.0;0.0;6;1;9;2;3;3;40.10526315789474;2;3;3;3;40.72222222222222;35.44736842105263;36.916666666666664;2;3.0
32.0;36.0;45.0;36.0;39.0;43.0;1;1;42.0;28.5;1;1;44;1;1;1;18.0;15.0;1;31.0;31.0;7;8;1;50;1;8;30.0;18.0;43.0;3.0;6;1;9;2;3;3;39.21052631578947;2;3;3;3;28.092592593333332;40.68421052631579;36.25;2;2.0
35.0;30.0;50.0;43.0;40.0;38.0;1;1;43.0;34.0;1;1;43;1;1;1;18.0;18.0;0;37.0;40.0;7;8;1;50;0;9;37.0;18.0;40.0;0.0;7;1;9;2;3;3;39.526315789473685;2;3;3;3;36.611111111111114;37.89473684210526;34.666666666666664;2;2.0
37.0;34.0;49.0;41.0;36.0;44.0;1;1;41.0;33.0;1;1;47;1;1;1;18.0;18.0;0;41.0;48.0;7;7;1;50;0;9;43.0;18.0;46.0;0.0;7;1;9;2;3;3;40.8421052631579;2;3;3;3;37.55555555555556;35.23684210526316;37.72222222222222;2;3.0
