PROMEDIO_UNO;NOTA_DIF;CON_MAT_ICFES;EPA_UNO;FISICA_ICFES;PG_ICFES;NOTA_PROGB;NOTA_FIS_UNO;BIOLOGIA_ICFES;IDIOMA_ICFES;LITERATURA_ICFES;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;NOTA_SEM;NCC_UNO;GENERO;LOCALIDAD;VECES_TEXTOS;NAA_UNO;NCA_UNO;VECES_DIF;VECES_SEM;NAC_UNO;CAR_UNO;QUIMICA_ICFES;VECES_CFJC;VECES_FIS_UNO;VECES_PROGB;RENDIMIENTO_DOS;PROMEDIO_DOS
37.357142857142854;33.0;82.0;2;0.0;367.0;32.0;41.0;76.0;70.0;69.0;0.0;44.0;43.0;0;41.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;34.205882352941174
38.214285714285715;37.0;86.0;2;0.0;379.0;31.0;41.0;74.0;70.0;73.0;0.0;43.0;44.0;0;41.0;14.0;0;15;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;31.882352940588234
15.714285714285714;7.0;81.0;1;67.0;433.0;12.0;12.0;62.0;46.0;57.0;12.0;26.0;33.0;4;35.0;14.0;0;10;1;2;2.0;1;1;6;0;67.0;1;1;1;1.0;4.0
29.0;42.0;81.0;1;0.0;370.0;35.0;0.0;78.0;76.0;67.0;3.0;4.0;33.0;2;5.0;11.0;0;20;2;3;8.0;1;2;5;2;0.0;1;0;1;1.0;24.333333333333332
29.357142857142858;30.0;84.0;1;0.0;365.0;4.0;40.0;71.0;62.0;65.0;3.0;45.0;33.0;1;36.0;14.0;0;7;1;5;11.0;1;1;6;0;0.0;1;1;1;1.0;14.0
36.42857142857143;30.5;80.0;2;0.0;368.0;38.0;37.0;73.0;62.0;71.0;0.0;43.0;37.0;0;40.0;14.0;0;20;1;6;14.0;2;1;6;1;0.0;1;1;1;2.0;33.529411764705884
36.92857142857143;42.0;62.0;2;53.0;388.0;38.0;26.0;53.0;47.0;60.0;3.0;41.0;33.0;1;42.0;14.0;0;11;1;5;11.0;1;1;6;1;54.0;1;2;1;2.0;32.705882352941174
25.571428571428573;1.0;67.0;1;0.0;305.0;35.0;33.0;59.0;63.0;58.0;4.0;40.0;37.0;1;33.0;14.0;0;20;1;5;10.0;1;1;6;0;0.0;1;1;1;1.0;17.666666666666668
35.357142857142854;29.5;66.0;2;0.0;322.0;39.0;33.0;61.0;53.0;66.0;4.0;41.0;41.0;1;38.0;14.0;0;3;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;35.94117647058823
35.857142857142854;40.0;77.0;2;0.0;362.0;36.0;25.0;74.0;78.0;61.0;3.0;42.0;35.0;1;40.0;14.0;0;20;1;5;11.0;1;1;6;0;0.0;1;1;1;1.0;15.5
26.047619047571427;34.0;82.0;1;0.0;361.0;33.0;10.0;70.0;77.0;59.0;5.0;7.333333333;43.0;2;42.0;14.0;0;11;3;4;9.0;1;1;6;2;0.0;1;3;1;1.0;1.125
38.0;38.0;84.0;2;0.0;353.0;38.0;38.0;70.0;67.0;60.0;0.0;35.0;40.0;0;42.0;14.0;0;8;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;30.705882352941178
35.892857142857146;31.5;78.0;2;0.0;360.0;33.5;39.0;72.0;82.0;67.0;0.0;40.0;41.0;0;38.0;14.0;0;20;1;6;14.0;2;1;6;2;0.0;1;1;2;1.0;5.117647058823529
39.714285714285715;35.0;80.0;2;0.0;355.0;48.0;39.0;73.0;63.0;60.0;0.0;41.0;41.0;0;32.0;14.0;0;8;1;6;14.0;2;1;6;1;0.0;1;1;1;2.0;36.73529411764706
33.357142857142854;41.0;84.0;2;0.0;352.0;14.0;35.0;67.0;85.0;63.0;3.0;35.0;43.0;1;43.0;14.0;0;10;1;5;11.0;1;1;6;1;0.0;1;1;2;1.0;20.821428571428573
34.857142857142854;27.5;77.0;2;0.0;359.0;36.0;36.0;71.0;91.0;67.0;4.0;41.0;36.0;1;44.0;14.0;0;7;1;5;10.0;2;1;6;1;0.0;1;1;1;1.0;25.272727272727273
38.92857142857143;40.0;76.0;2;0.0;354.0;33.0;38.0;76.0;74.0;60.0;0.0;41.0;40.0;0;50.0;14.0;0;14;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;33.55882352941177
37.57142857142857;28.0;76.0;2;0.0;367.0;39.0;39.0;71.0;79.0;71.0;4.0;44.0;50.0;1;42.0;14.0;1;8;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;36.35294117647059
38.214285714285715;33.0;81.0;2;59.0;425.0;43.0;38.0;63.0;65.0;57.0;0.0;41.0;38.0;0;40.0;14.0;0;9;1;6;14.0;1;1;6;0;60.0;1;1;1;2.0;31.647058823529413
39.642857142857146;38.0;69.03;2;60.87;431.71;40.0;42.0;64.46;47.17;64.17;0.0;40.0;39.0;0;38.0;14.0;0;10;1;6;14.0;1;1;6;0;66.78;1;1;1;2.0;37.0
38.57142857142857;34.0;80.0;2;0.0;359.0;41.0;38.0;66.0;79.0;67.0;0.0;42.0;43.0;0;40.0;14.0;0;18;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;37.11764705882353
36.57142857142857;30.0;80.0;2;0.0;351.0;40.0;38.0;71.0;70.0;63.0;0.0;42.0;38.0;0;36.0;14.0;0;18;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;33.470588235294116
37.142857142857146;39.0;87.0;2;0.0;352.0;35.0;38.0;63.0;63.0;69.0;0.0;41.0;31.0;0;32.0;14.0;0;9;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;33.029411764705884
42.642857142857146;46.0;71.0;2;0.0;358.0;40.0;41.0;77.0;58.0;76.0;0.0;42.0;36.0;0;50.0;14.0;0;5;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;36.23529411764706
37.54761904857143;25.66666667;81.0;2;0.0;363.0;46.0;38.0;66.0;67.0;65.0;4.0;42.0;43.0;1;44.0;14.0;0;20;1;5;10.0;3;1;6;1;0.0;1;1;1;2.0;33.529411764705884
35.25;31.0;96.0;2;0.0;387.0;44.0;35.0;78.0;68.0;63.0;0.0;30.0;31.5;0;41.0;14.0;0;19;1;6;14.0;1;1;6;1;0.0;2;1;1;2.0;36.23529411764706
39.785714285714285;32.0;94.0;2;0.0;385.0;50.0;41.0;70.0;87.0;66.0;0.0;37.0;40.0;0;42.0;14.0;0;11;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;37.411764705882355
40.07142857142857;40.0;90.0;2;0.0;381.0;45.0;39.0;76.0;63.0;67.0;0.0;36.0;37.0;0;40.0;14.0;0;6;1;6;14.0;1;1;6;0;0.0;1;1;1;3.0;40.705882352941174
32.42857142857143;23.0;77.0;2;0.0;355.0;43.0;30.0;91.0;63.0;56.0;4.0;33.0;36.0;1;41.0;14.0;0;20;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;32.647058822941176
36.857142857142854;31.0;77.0;2;0.0;377.0;48.0;30.0;78.0;60.0;83.0;0.0;38.0;37.0;0;45.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;1.0;8.285714285714286
35.07142857142857;32.0;82.0;2;0.0;360.0;38.0;38.0;80.0;73.0;67.0;0.0;30.0;39.0;0;36.0;14.0;0;10;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;35.970588235294116
39.214285714285715;44.0;91.0;2;0.0;355.0;39.0;35.0;74.0;49.0;59.0;0.0;36.0;37.0;0;42.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;38.11764705882353
35.642857142857146;30.5;84.0;2;0.0;359.0;43.0;32.0;71.0;79.0;63.0;0.0;37.0;37.0;0;41.0;14.0;0;7;1;6;14.0;2;1;6;1;0.0;1;1;1;1.0;25.441176470588236
29.476190477142858;11.66666667;78.0;1;0.0;358.0;37.0;35.0;76.0;70.0;65.0;4.0;35.0;38.0;1;42.0;14.0;0;8;1;5;10.0;3;1;6;1;0.0;1;1;1;1.0;10.181818181818182
32.00000000071429;30.0;91.0;2;0.0;350.0;37.0;25.66666667;67.0;68.0;54.0;4.0;36.0;24.0;2;44.0;14.0;0;10;1;4;10.0;1;1;6;2;0.0;2;3;1;2.0;30.352941176470587
36.214285714285715;30.0;80.0;2;0.0;348.0;46.0;32.0;74.0;67.0;62.0;0.0;34.0;44.0;0;41.0;14.0;0;18;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;35.411764705882355
37.32142857142857;40.0;74.0;2;0.0;355.0;34.5;37.0;77.0;60.0;65.0;0.0;32.0;42.0;0;42.0;14.0;0;19;1;6;14.0;1;1;6;1;0.0;1;1;2;2.0;36.76470588235294
35.642857142857146;33.0;72.0;2;0.0;357.0;31.0;35.0;74.0;73.0;63.0;0.0;41.0;44.0;0;43.0;14.0;0;16;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;36.529411764705884
33.857142857142854;30.0;80.0;2;0.0;344.0;32.0;34.0;70.0;70.0;65.0;0.0;36.0;43.0;0;41.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;30.88235294117647
36.785714285714285;31.0;84.0;2;0.0;346.0;38.0;38.0;67.0;62.0;59.0;0.0;42.0;39.0;0;40.0;14.0;0;6;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;36.1764705882353
32.785714285714285;25.5;75.0;2;0.0;340.0;42.0;30.0;77.0;61.0;60.0;4.0;31.0;39.0;1;40.0;14.0;0;7;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;31.647058824117646
33.714285714285715;27.0;76.0;2;0.0;346.0;36.0;34.0;73.0;65.0;63.0;4.0;37.0;38.0;1;42.0;14.0;1;20;1;5;10.0;3;1;6;1;0.0;1;1;1;2.0;32.588235294117645
36.42857142857143;31.0;80.0;2;0.0;355.0;39.0;38.0;62.0;91.0;65.0;0.0;36.0;44.0;0;39.0;14.0;0;11;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;31.29411764647059
29.285714285714285;18.0;82.0;1;0.0;343.0;34.0;30.0;65.0;67.0;62.0;4.0;36.0;33.0;1;41.0;14.0;0;8;1;5;10.0;2;1;6;1;0.0;1;1;1;1.0;10.454545454545455
30.892857142857142;24.0;76.0;2;0.0;345.0;34.5;32.0;69.0;87.0;58.0;4.0;32.0;33.0;1;40.0;14.0;0;6;1;5;10.0;2;1;6;3;0.0;2;1;2;1.0;23.666666666666668
28.178571428571427;17.5;78.0;1;0.0;337.0;31.0;24.5;72.0;43.0;60.0;7.0;42.0;38.0;2;36.0;14.0;0;11;1;4;7.0;2;1;6;2;0.0;1;2;1;1.0;15.2
35.5;31.0;77.0;2;0.0;347.0;39.0;31.0;67.0;70.0;63.0;0.0;42.0;41.0;0;38.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;36.64705882352941
25.892857142857142;17.0;75.0;1;0.0;343.0;16.5;33.0;69.0;76.0;63.0;7.0;39.0;31.0;2;37.0;14.0;0;12;1;4;7.0;2;1;6;2;0.0;1;1;2;1.0;8.5
33.785714285714285;35.0;70.0;2;0.0;348.0;31.0;34.0;71.0;60.0;69.0;0.0;32.0;34.0;0;40.0;14.0;1;20;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;33.1764705882353
37.785714285714285;31.0;68.0;2;0.0;356.0;42.0;37.0;69.0;71.0;67.0;0.0;41.0;45.0;0;41.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;34.94117647058823
34.785714285714285;26.0;74.0;2;0.0;340.0;40.0;36.0;72.0;73.0;49.0;4.0;38.0;37.0;1;42.0;14.0;0;20;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;34.6764705882353
34.214285714285715;35.0;68.0;2;0.0;343.0;32.0;31.0;73.0;59.0;69.0;0.0;36.0;35.0;0;43.0;14.0;0;16;1;6;14.0;1;1;6;0;0.0;1;1;1;1.0;19.88235294117647
37.142857142857146;31.0;76.0;2;0.0;341.0;40.0;41.0;67.0;64.0;62.0;0.0;37.0;37.0;0;42.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;36.35294117647059
11.428571428499998;3.333333333;72.0;1;0.0;336.0;3.333333333;4.666666667;70.0;76.0;65.0;11.0;40.0;36.0;4;6.666666667;14.0;0;11;1;2;3.0;3;3;6;4;0.0;1;3;3;1.0;0.5
33.42857142857143;23.0;80.0;2;0.0;340.0;48.0;30.0;61.0;76.0;62.0;4.0;35.0;32.0;1;40.0;14.0;0;7;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;30.264705882352942
32.785714285714285;26.0;78.0;2;0.0;335.0;34.0;30.0;66.0;55.0;61.0;4.0;42.0;41.0;1;38.0;14.0;0;17;1;5;10.0;3;1;6;1;0.0;1;1;1;2.0;32.73529411764706
28.714285714285715;20.5;72.0;1;0.0;343.0;31.0;30.0;66.0;94.0;60.0;4.0;34.0;30.0;1;39.0;14.0;0;7;1;5;10.0;2;1;6;1;0.0;1;1;1;1.0;22.818181818181817
33.142857142857146;31.0;70.0;2;0.0;347.0;34.0;31.0;69.0;70.0;57.0;0.0;37.0;31.0;0;40.0;14.0;0;19;1;6;14.0;1;1;6;0;0.0;1;1;1;1.0;10.470588234647058
17.035714285714285;13.5;70.0;1;0.0;344.0;11.5;14.0;68.0;76.0;63.0;11.0;33.5;32.0;4;9.0;14.0;0;20;2;2;3.0;2;2;6;5;0.0;1;2;2;1.0;9.0
33.07142857071428;33.0;70.0;2;0.0;328.0;34.0;25.33333333;73.0;59.0;60.0;3.0;38.0;34.0;1;43.0;14.0;0;5;1;5;11.0;1;1;6;1;0.0;1;3;1;1.0;28.142857142142855
37.357142857142854;36.0;67.0;2;0.0;337.0;41.0;33.0;72.0;55.0;63.0;0.0;39.0;38.0;0;41.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;38.11764705882353
38.07142857142857;32.0;68.0;2;0.0;340.0;39.0;39.0;69.0;77.0;59.0;0.0;43.0;42.0;0;43.0;14.0;0;15;1;6;14.0;2;1;6;1;0.0;1;1;1;2.0;36.588235294117645
28.214285714285715;15.5;68.0;1;0.0;310.0;30.0;33.0;69.0;52.0;57.0;4.0;34.0;35.0;1;41.0;14.0;0;8;1;5;10.0;2;1;6;1;0.0;1;1;1;1.0;19.09090909090909
33.54761904857143;24.66666667;57.0;2;70.0;395.0;39.0;29.0;51.0;66.0;58.0;7.0;41.0;41.0;2;44.0;14.0;0;19;1;4;7.0;3;1;6;2;65.0;1;2;1;1.0;28.735294117058825
32.714285714285715;31.0;78.0;2;79.0;457.0;37.0;25.0;60.0;80.0;62.0;3.0;38.0;33.0;1;39.0;14.0;0;19;1;5;11.0;1;1;6;1;70.0;1;3;1;1.0;22.735294117058825
30.892857142857142;21.5;70.0;2;60.0;406.0;30.5;33.0;64.0;46.0;50.0;4.0;40.0;37.0;1;39.0;14.0;0;10;1;5;10.0;2;1;6;3;57.0;1;2;2;1.0;28.5
31.678571428571427;23.5;79.0;2;57.0;452.0;33.0;28.5;62.0;61.0;50.0;7.0;41.0;46.0;2;37.0;14.0;0;5;1;4;7.0;2;1;6;2;79.0;1;2;1;1.0;25.647058824117646
35.25;34.0;58.0;2;72.0;409.0;40.0;32.5;63.0;52.0;55.0;0.0;33.0;34.0;0;40.0;14.0;0;10;1;6;14.0;2;1;6;2;57.0;1;2;1;2.0;33.1764705882353
37.49999999928571;32.0;68.0;2;74.0;443.0;49.0;24.33333333;62.0;37.0;68.0;3.0;50.0;36.0;1;41.0;14.0;0;10;1;5;11.0;1;1;6;1;65.0;1;3;1;2.0;39.142857142857146
35.0;33.0;99.0;2;87.0;508.0;34.0;35.0;68.0;88.0;61.0;0.0;36.0;40.0;0;39.0;14.0;0;20;1;6;14.0;1;1;6;0;72.0;1;1;1;2.0;36.470588235294116
32.785714285714285;30.0;61.0;2;65.0;397.0;34.0;31.0;59.0;51.0;59.0;0.0;35.0;34.0;0;40.0;14.0;0;20;1;6;14.0;1;1;6;0;55.0;1;1;1;2.0;33.11764705882353
29.392857142857142;31.0;74.0;1;0.0;336.0;14.5;30.0;60.0;91.0;62.0;3.0;39.0;33.0;1;43.0;14.0;0;11;1;5;11.0;1;1;6;1;0.0;1;1;2;1.0;2.7857142857142856
36.5;27.0;68.0;2;0.0;350.0;44.0;35.0;73.0;71.0;67.0;4.0;42.0;44.0;1;38.0;14.0;0;20;1;5;10.0;3;1;6;1;0.0;1;1;1;2.0;33.90909090909091
29.107142857142858;27.5;91.0;1;0.0;366.0;35.0;30.0;64.0;70.0;72.0;7.0;22.0;40.0;3;18.5;14.0;0;6;3;3;7.0;2;2;6;3;0.0;1;1;1;2.0;37.05882352941177
38.42857142857143;39.0;80.0;2;0.0;352.0;37.0;33.0;68.0;85.0;62.0;0.0;42.0;44.0;0;44.0;14.0;1;10;1;6;14.0;1;1;6;0;0.0;1;1;1;3.0;40.705882352941174
35.0;27.0;78.0;2;0.0;334.0;41.0;33.0;69.0;67.0;60.0;4.0;41.0;39.0;1;39.0;14.0;0;8;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;35.11764705882353
33.50000000071429;31.0;100.0;2;0.0;404.0;36.0;25.66666667;72.0;70.0;72.0;3.0;42.0;42.0;1;34.0;14.0;0;4;1;5;11.0;1;1;6;1;0.0;1;3;1;1.0;27.852941175882354
37.214285714285715;31.0;78.0;2;0.0;349.0;40.0;41.0;74.0;77.0;63.0;0.0;40.0;35.0;0;39.0;14.0;0;19;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;35.705882352941174
37.642857142857146;33.5;76.0;2;0.0;357.0;39.0;35.0;69.0;80.0;71.0;0.0;44.0;39.0;0;44.0;14.0;1;7;1;6;14.0;2;1;6;1;0.0;1;1;1;2.0;36.55882352941177
37.57142857142857;31.0;78.0;2;0.0;358.0;50.0;32.0;64.0;53.0;67.0;0.0;40.0;37.0;0;39.0;14.0;0;4;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;32.1764705882353
30.714285714285715;23.0;67.0;2;0.0;337.0;33.0;29.0;75.0;58.0;67.0;7.0;40.0;36.0;2;36.0;14.0;0;18;1;4;7.0;2;1;6;2;0.0;1;2;1;1.0;26.545454545454547
32.214285714285715;31.0;77.0;2;0.0;378.0;31.0;30.0;73.0;93.0;84.0;0.0;31.0;42.0;0;40.0;14.0;1;4;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;33.705882352941174
36.535714285714285;42.0;100.0;2;0.0;372.0;31.5;38.0;70.0;65.0;62.0;2.0;28.0;39.0;1;40.0;14.0;0;8;2;5;12.0;1;1;6;2;0.0;1;1;2;2.0;37.7
34.59523809428571;24.33333333;76.0;2;0.0;375.0;47.0;28.0;84.0;59.0;74.0;7.0;40.0;44.0;2;38.0;14.0;0;20;1;4;7.0;3;1;6;2;0.0;1;2;1;2.0;32.294117647058826
39.357142857142854;37.0;72.0;2;0.0;330.0;43.0;37.0;71.0;76.0;65.0;0.0;40.0;40.0;0;43.0;14.0;0;1;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;38.411764705882355
34.0;24.5;65.0;2;0.0;337.0;39.0;30.0;74.0;53.0;67.0;4.0;43.0;46.0;1;39.0;14.0;0;7;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;35.375
32.42857142857143;28.0;80.0;2;0.0;365.0;32.0;30.0;81.0;62.0;65.0;4.0;40.0;35.0;1;41.0;14.0;0;8;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;33.38235294117647
37.0;34.0;68.0;2;0.0;334.0;39.0;36.0;69.0;88.0;61.0;0.0;36.0;43.0;0;42.0;14.0;0;15;1;6;14.0;1;1;6;0;0.0;1;1;1;1.0;27.529411764117647
38.42857142857143;36.0;78.0;2;0.0;351.0;41.0;36.0;69.0;61.0;64.0;0.0;39.0;40.0;0;45.0;14.0;0;20;1;6;14.0;1;1;6;0;0.0;1;1;1;3.0;40.88235294117647
35.785714285714285;31.0;88.0;2;0.0;372.0;36.0;36.0;74.0;65.0;64.0;0.0;41.0;39.0;0;40.0;14.0;0;19;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;35.94117647058823
15.357142857142858;9.0;72.0;1;0.0;352.0;17.5;10.5;69.0;63.0;78.0;12.0;14.5;31.0;4;35.0;14.0;0;7;2;2;2.0;2;1;6;4;0.0;1;2;2;1.0;11.0
32.57142857142857;31.0;88.0;2;0.0;394.0;34.0;32.0;76.0;77.0;77.0;0.0;35.0;30.0;0;34.0;14.0;1;8;1;6;14.0;1;1;6;1;0.0;2;1;1;2.0;34.529411764705884
17.178571428571427;16.0;74.0;1;0.0;329.0;43.0;10.5;73.0;55.0;53.0;11.0;5.5;5.0;5;0.0;14.0;0;18;2;1;3.0;2;2;6;5;0.0;2;2;1;1.0;10.0
40.07142857142857;37.0;88.0;2;0.0;368.0;48.0;32.0;76.0;65.0;69.0;0.0;44.0;40.0;0;45.0;14.0;1;11;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;34.88235294117647
35.0;27.5;93.0;2;0.0;379.0;43.0;37.0;71.0;82.0;58.0;4.0;35.0;31.0;1;39.0;14.0;0;10;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;31.38235294117647
36.357142857142854;31.0;76.0;2;0.0;365.0;38.0;34.0;76.0;71.0;64.0;0.0;42.0;44.0;0;41.0;14.0;0;5;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;39.05882352941177
34.92857142857143;25.0;75.0;2;0.0;358.0;50.0;30.0;74.0;54.0;72.0;4.0;35.0;39.0;1;40.0;14.0;0;8;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;32.17647058764706
30.607142857857145;25.5;63.0;2;0.0;315.0;31.5;26.66666667;63.0;71.0;63.0;7.0;40.0;35.0;2;37.0;14.0;0;20;1;4;7.0;2;1;6;3;0.0;1;3;2;2.0;34.470588235294116
39.07142857142857;32.0;58.0;2;59.0;415.0;44.0;45.0;58.0;65.0;57.0;0.0;36.0;38.0;0;42.0;14.0;0;20;1;6;14.0;1;1;6;0;68.0;1;1;1;2.0;39.294117647058826
37.5;30.5;75.0;2;80.0;436.0;44.0;37.0;59.0;50.0;56.0;0.0;39.0;39.0;0;43.0;14.0;0;4;1;6;14.0;2;1;6;1;56.0;1;1;1;2.0;34.8235294117647
36.285714285714285;36.0;78.0;2;62.0;446.0;45.0;30.0;55.0;66.0;71.0;0.0;38.0;33.0;0;30.0;14.0;0;10;1;6;14.0;1;1;6;1;70.0;2;1;1;2.0;33.85294117647059
18.678571428571427;10.0;65.0;1;62.0;408.0;12.5;15.0;51.0;83.0;60.0;10.0;36.0;30.0;3;37.0;14.0;0;8;1;3;4.0;2;1;6;3;56.0;1;2;2;1.0;5.0
36.285714285714285;36.0;78.0;2;55.0;396.0;40.0;35.0;56.0;43.0;60.0;1.0;36.0;38.0;1;29.0;14.0;0;8;1;5;13.0;1;2;6;1;49.0;1;1;1;2.0;35.76470588294118
31.97619047642857;24.0;97.0;2;61.0;438.0;39.0;33.0;60.0;61.0;57.0;5.0;41.0;43.0;2;10.66666667;14.0;0;11;1;4;9.0;2;3;6;2;53.0;1;1;1;2.0;31.470588234705883
33.785714285714285;30.0;72.0;2;62.0;448.0;33.0;32.0;57.0;52.0;60.0;0.0;43.0;35.0;0;37.0;14.0;1;11;1;6;14.0;2;1;6;1;55.0;1;1;1;1.0;11.12745097917647
24.75;24.5;52.0;1;0.0;280.0;12.0;19.5;65.0;49.0;53.0;10.0;40.0;35.0;3;39.0;14.0;0;9;1;3;4.0;2;1;6;3;0.0;1;2;2;1.0;8.0
22.5;18.5;68.0;1;56.0;388.0;18.5;10.5;53.0;48.0;58.0;10.0;39.0;39.0;3;37.0;14.0;0;13;1;3;4.0;2;1;6;3;52.0;1;2;2;1.0;10.4
33.59523809428571;25.33333333;68.0;2;0.0;337.0;40.0;30.0;65.0;68.0;71.0;4.0;39.0;38.0;1;43.0;14.0;0;7;1;5;10.0;3;1;6;1;0.0;1;1;1;2.0;30.676470588235293
30.26190476357143;23.66666667;74.0;2;0.0;317.0;34.0;23.66666667;64.0;62.0;51.0;7.0;41.0;38.0;2;36.0;14.0;0;20;1;4;7.0;3;1;6;2;0.0;1;3;1;1.0;21.6875
37.0;32.0;72.0;2;61.0;387.0;38.0;37.0;52.0;50.0;47.0;0.0;41.0;44.0;0;39.0;14.0;0;8;1;6;14.0;1;1;6;0;56.0;1;1;1;2.0;36.35294117647059
24.499999999285713;13.0;67.0;1;0.0;323.0;31.0;15.33333333;65.0;71.0;65.0;7.0;40.0;32.0;2;40.0;14.0;0;4;1;4;7.0;3;1;6;2;0.0;1;3;1;1.0;8.333333333333334
41.42857142857143;40.0;74.0;2;0.0;335.0;50.0;36.0;61.0;67.0;58.0;0.0;40.0;38.0;0;44.0;14.0;0;15;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;38.8
33.857142857142854;27.5;68.0;2;0.0;330.0;37.0;31.0;70.0;62.0;62.0;4.0;41.0;40.0;1;38.0;14.0;0;10;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;34.0
33.04761904857143;22.66666667;71.0;2;0.0;320.0;42.0;30.0;69.0;49.0;62.0;4.0;34.0;43.0;1;45.0;14.0;1;14;1;5;10.0;3;1;6;1;0.0;1;1;1;2.0;34.17647058882353
28.55952380857143;22.33333333;68.0;1;0.0;321.0;22.5;32.0;67.0;58.0;60.0;7.0;38.0;32.0;2;39.0;14.0;0;20;1;4;7.0;3;1;6;3;0.0;1;2;2;1.0;28.294117647058822
33.214285714285715;31.0;58.0;2;60.0;410.0;30.0;32.0;62.0;51.0;52.0;0.0;40.0;34.0;0;41.0;14.0;0;18;1;6;14.0;1;1;6;0;57.0;1;1;1;2.0;31.441176470588236
34.92857142857143;31.0;67.0;2;0.0;324.0;39.0;31.0;67.0;68.0;62.0;0.0;41.0;34.0;0;39.0;14.0;0;19;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;31.205882352941178
36.142857142857146;31.0;73.0;2;0.0;322.0;40.0;35.0;66.0;61.0;53.0;0.0;35.0;42.0;0;45.0;14.0;0;11;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;34.705882352352944
32.357142857142854;24.0;74.0;2;0.0;313.0;36.0;30.0;65.0;60.0;54.0;4.0;41.0;38.0;1;39.0;14.0;0;11;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;32.911764705882355
33.92857142857143;22.0;82.0;2;0.0;322.0;39.0;37.0;59.0;59.0;59.0;4.0;40.0;34.0;1;45.0;14.0;1;16;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;33.26470588294118
31.357142857142858;23.0;62.0;2;0.0;316.0;36.0;32.0;74.0;51.0;57.0;4.0;31.0;40.0;1;41.0;14.0;0;1;1;5;10.0;2;1;6;1;0.0;1;1;1;1.0;20.0
34.214285714285715;34.0;69.0;2;0.0;324.0;35.0;31.0;66.0;65.0;60.0;0.0;37.0;33.0;0;38.0;14.0;0;1;1;6;14.0;1;1;6;1;0.0;1;2;1;1.0;21.794117647058822
30.142857142857142;14.5;71.0;2;0.0;326.0;40.0;32.0;65.0;59.0;62.0;4.0;40.0;38.0;1;30.0;14.0;1;8;1;5;10.0;2;1;6;1;0.0;1;1;1;1.0;24.5
32.42857142857143;26.5;80.0;2;0.0;323.0;36.0;30.0;58.0;70.0;63.0;4.0;34.0;42.0;1;40.0;14.0;0;10;1;5;10.0;2;1;6;1;0.0;1;1;1;2.0;32.85294117647059
35.642857142857146;33.0;72.0;2;0.0;268.0;35.0;37.0;69.0;84.0;67.0;0.0;36.0;35.0;0;44.0;14.0;0;8;1;6;14.0;1;1;6;0;0.0;1;1;1;2.0;36.6
