LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;CREDITOS_DIFERENCIAL;ESTADO_FINAL;NOTA_DIFERENCIAL;VECES_DIFERENCIAL;NOTA_DIBUJO;VECES_DIBUJO;CREDITOS_DIBUJO;NOTA_QUIMICA;VECES_QUIMICA;CREDITOS_QUIMICA;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEMINARIO;VECES_SEMINARIO;CREDITOS_SEMINARIO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
20;493.03;74.38;56.25;53.46;67.51;20;38.2;0;15;15;0;7;7;0;2;4;5;35.0;1;35.0;1;2;40.0;1;3;40.0;1;1;35.0;1;2;35.0;1;1;49.0;1;2;2;38.29411764705883
6;471.31;65.27;58.78;55.46;49.22;18;32.53846153846154;0;13;13;0;6;6;0;2;4;1;30.0;1;35.0;1;2;30.0;1;3;40.0;1;1;34.0;1;2;35.0;1;1;0.0;0;2;2;31.66666666666667
3;468.92;71.12;56.25;57.54;72.32;9;33.93333333333333;2;15;11;4;7;6;1;2;4;5;27.5;2;30.0;2;2;35.0;1;3;45.0;1;1;47.0;1;2;35.0;1;1;30.0;1;2;2;36.8235294117647
20;464.79;54.74;63.26;51.72;49.22;20;36.4;1;15;15;0;7;7;0;2;4;5;32.5;2;35.0;1;2;35.0;1;3;45.0;1;1;40.0;1;2;30.0;1;1;43.0;1;2;2;34.41176470588236
1;458.52;65.19;58.08;64.77;77.14;11;28.84615384615385;1;13;9;4;6;5;1;1;4;1;22.5;2;30.0;1;2;30.0;1;3;45.0;1;1;30.0;1;2;30.0;1;1;0.0;0;2;1;25.0
10;457.08;77.98;53.06;51.72;55.95;10;37.0;0;15;15;0;7;7;0;2;4;5;35.0;1;40.0;1;2;35.0;1;3;40.0;1;1;39.0;1;2;30.0;1;1;41.0;1;2;2;39.05882352941177
20;446.07;65.27;58.78;55.46;47.79;20;36.53333333333333;1;15;15;0;7;7;0;2;4;2;32.5;2;35.0;1;2;35.0;1;3;40.0;1;1;40.0;1;2;35.0;1;1;44.0;1;2;2;38.70588235294117
10;451.11;59.86;60.63;47.86;49.22;10;28.05769230769231;2;13;6;7;6;4;2;1;4;1;21.0;4;30.0;1;2;25.25;4;3;45.0;1;1;35.0;1;2;30.0;1;1;0.0;0;2;2;31.02222222222222
20;447.33;65.27;56.25;51.5;54.64;20;36.66666666666666;1;15;15;0;7;7;0;2;4;5;30.0;2;40.0;1;2;35.0;1;3;40.0;1;1;40.0;1;2;35.0;1;1;45.0;1;2;2;36.52941176470588
11;455.42;65.27;58.78;57.54;54.64;16;30.0;1;13;9;4;6;5;1;2;4;1;17.5;2;40.0;1;2;30.0;1;3;45.0;1;1;35.0;1;2;35.0;1;1;0.0;0;2;1;29.5
10;464.15;62.48;55.56;53.65;57.27;11;35.56666666666667;2;15;8;7;7;5;2;2;4;5;27.5;2;45.0;1;2;27.5;2;3;50.0;1;1;35.0;1;2;35.0;1;1;48.0;1;2;2;36.64705882352941
11;446.06;65.27;58.78;53.46;52.09;11;32.7;2;15;8;7;7;5;2;2;4;5;27.5;2;40.0;1;2;27.5;2;3;45.0;1;1;35.0;1;2;35.0;1;1;34.0;1;2;2;34.05882352941177
20;463.71;74.33;50.54;49.79;52.09;20;35.53333333333333;1;15;11;4;7;6;1;2;4;5;27.5;2;45.0;1;2;35.0;1;3;40.0;1;1;43.0;1;2;30.0;1;1;36.0;1;2;2;33.76470588235294
18;482.51;54.74;60.63;55.63;52.09;18;31.66666666666667;2;15;8;7;7;5;2;2;4;1;22.5;2;35.0;1;2;25.0;3;3;45.0;1;1;38.0;1;2;35.0;1;1;42.0;1;2;1;28.35555555555555
1;452.24;68.03;55.56;55.63;57.27;1;35.90909090909091;0;11;11;0;5;5;0;2;4;1;35.0;1;35.0;1;2;35.0;1;3;45.0;1;1;0.0;0;2;35.0;1;1;0.0;0;2;0;0.0
11;482.12;62.56;56.25;51.5;53.32;11;33.73333333333333;0;15;15;0;7;7;0;2;4;5;30.0;1;35.0;1;2;30.0;1;3;40.0;1;1;36.0;1;2;30.0;1;1;42.0;1;2;2;31.35294117647059
13;448.11;66.96;51.08;52.41;54.64;8;35.26666666666667;1;15;11;4;7;6;1;2;4;5;27.5;2;35.0;1;2;35.0;1;3;45.0;1;1;39.0;1;2;35.0;1;1;43.0;1;2;2;34.73529411764706
7;429.68;68.11;58.78;43.61;52.09;7;33.93333333333333;1;15;11;4;7;6;1;2;4;5;25.0;3;35.0;1;2;30.0;1;3;40.0;1;1;42.0;1;2;35.0;1;1;45.0;1;2;2;32.76470588235294
16;409.19;54.74;53.06;45.9;59.9;8;34.66666666666666;0;15;15;0;7;7;0;2;4;5;30.0;1;35.0;1;2;30.0;1;3;40.0;1;1;35.0;1;2;30.0;1;1;50.0;1;2;2;35.1764705882353
10;459.17;57.29;55.56;59.85;77.14;10;37.73333333333333;0;15;15;0;7;7;0;2;4;5;35.0;1;35.0;1;2;40.0;1;3;35.0;1;1;40.0;1;2;35.0;1;1;43.0;1;2;2;34.88235294117647
20;478.94;71.12;58.78;55.46;35.25;20;26.76666666666667;2;15;6;9;7;4;3;1;4;1;20.0;3;35.0;1;2;27.5;2;3;40.0;1;1;37.0;1;2;35.0;1;1;10.0;1;2;1;29.35294117647059
10;474.57;70.62;53.57;71.14;43.48;10;31.76923076923077;0;13;13;0;6;6;0;2;4;10;30.0;1;35.0;1;2;30.0;1;3;35.0;1;1;34.0;1;2;30.0;1;1;0.0;0;2;2;30.85333333333334
20;447.01;60.97;54.31;55.49;47.79;20;29.75641025641026;2;13;6;7;6;4;2;1;4;1;23.33333333333333;3;45.0;1;2;17.5;4;3;45.0;1;1;38.0;1;2;30.0;1;1;0.0;0;2;1;20.46666666666667
10;484.4;74.12;55.16;62.31;57.27;2;38.0;0;15;15;0;7;7;0;2;4;5;35.0;1;40.0;1;2;40.0;1;3;40.0;1;1;39.0;1;2;30.0;1;1;41.0;1;2;2;35.64705882352941
3;469.12;74.32;58.4;52.41;62.69;8;31.36363636363636;0;11;11;0;5;5;0;2;4;1;30.0;1;35.0;1;2;30.0;1;3;35.0;1;1;0.0;0;2;30.0;1;1;0.0;0;2;0;0.0
4;455.3;62.56;56.25;51.5;61.22;4;35.53333333333333;1;15;11;4;7;6;1;2;4;5;25.0;2;35.0;1;2;40.0;1;3;45.0;1;1;40.0;1;2;30.0;1;1;44.0;1;2;2;36.0
20;476.24;78.0;61.34;53.46;67.51;20;35.73333333333333;0;15;15;0;7;7;0;2;4;5;30.0;1;35.0;1;2;35.0;1;3;40.0;1;1;34.0;1;2;35.0;1;1;49.0;1;2;2;38.26470588235294
20;439.84;65.27;58.78;55.46;50.66;20;30.77777777777778;2;15;8;7;7;5;2;2;4;5;21.66666666666667;3;30.0;1;2;24.0;4;3;45.0;1;1;38.0;1;2;30.0;1;1;46.0;1;2;1;28.91176470588235
17;471.58;59.93;51.21;62.11;52.09;16;33.8;1;15;11;4;7;6;1;2;4;5;22.5;2;35.0;1;2;35.0;1;3;40.0;1;1;40.0;1;2;30.0;1;1;46.0;1;2;2;37.94117647058823
20;467.05;77.98;55.56;62.19;53.32;18;35.33333333333334;0;15;15;0;7;7;0;2;4;13;30.0;1;40.0;1;2;30.0;1;3;40.0;1;1;40.0;1;2;40.0;1;1;40.0;1;2;2;35.66666666666666
20;455.89;65.27;58.78;53.46;50.66;10;25.96923076923077;2;13;6;7;6;4;2;1;4;1;15.4;5;35.0;1;2;25.33333333333333;3;3;40.0;1;1;30.0;1;2;30.0;1;1;0.0;0;2;1;20.83333333333333
20;437.57;71.05;66.01;47.86;58.59;20;33.66666666666666;1;15;11;4;7;6;1;2;4;5;22.5;2;40.0;1;2;30.0;1;3;45.0;1;1;42.0;1;2;30.0;1;1;43.0;1;2;2;35.35294117647059
18;463.09;62.56;53.74;59.74;69.92;18;35.2;1;15;15;0;7;7;0;2;4;2;30.0;2;35.0;1;2;30.0;1;3;45.0;1;1;38.0;1;2;35.0;1;1;46.0;1;2;2;30.41176470588235
20;455.58;77.98;63.26;49.79;58.59;12;38.2;0;15;15;0;7;7;0;2;4;5;35.0;1;40.0;1;2;35.0;1;3;45.0;1;1;40.0;1;2;35.0;1;1;44.0;1;2;2;36.23529411764706
15;469.48;74.12;47.62;59.82;83.41;11;10.15151515151515;4;11;1;10;5;1;4;1;4;1;7.2;5;8.333333333333334;3;2;7.4;5;3;30.0;1;1;0.0;0;2;14.0;5;1;0.0;0;2;1;1.928571428571429
16;458.18;62.56;53.74;59.74;55.95;6;33.53333333333333;2;15;11;4;7;6;1;2;4;5;27.5;2;35.0;1;2;35.0;1;3;40.0;1;1;30.0;2;2;30.0;1;1;44.0;1;2;2;35.3235294117647
15;466.22;52.17;58.08;55.63;53.32;18;37.0;1;15;15;0;7;7;0;2;4;5;30.0;2;40.0;1;2;35.0;1;3;45.0;1;1;39.0;1;2;35.0;1;1;46.0;1;2;2;38.58823529411764
20;436.46;68.11;61.34;53.46;55.95;20;31.53846153846154;1;13;13;0;6;6;0;2;4;10;30.0;1;30.0;1;2;30.0;1;3;40.0;1;1;35.0;1;2;30.0;2;1;0.0;0;2;2;33.38666666666667
10;469.18;65.19;53.06;57.69;57.27;10;36.2;1;15;15;0;7;7;0;2;4;5;30.0;2;35.0;1;2;35.0;1;3;40.0;1;1;42.0;1;2;30.0;1;1;47.0;1;2;2;36.29411764705883
10;471.63;57.34;63.99;49.56;43.48;10;34.67777777777778;2;15;11;4;7;6;1;2;4;5;23.66666666666667;3;35.0;1;2;40.0;1;3;45.0;1;1;36.0;1;2;32.5;2;1;43.0;1;2;2;33.85294117647059
8;438.6;71.05;50.54;49.79;52.09;8;35.86666666666667;2;15;11;4;7;6;1;2;4;5;25.0;2;45.0;1;2;35.0;1;3;35.0;1;1;44.0;1;2;30.0;2;1;45.0;1;2;2;35.3235294117647
20;470.7;79.06;51.08;52.41;46.92;20;34.31818181818182;2;11;6;5;5;3;2;2;4;1;22.5;2;50.0;1;2;40.0;1;3;45.0;1;1;0.0;0;2;22.5;2;1;0.0;0;2;1;22.0
10;472.23;62.56;56.25;49.56;62.69;8;37.27272727272727;0;11;11;0;5;5;0;2;4;1;30.0;1;50.0;1;2;40.0;1;3;40.0;1;1;0.0;0;2;30.0;1;1;0.0;0;2;0;0.0
20;457.34;69.18;50.09;71.66;42.2;8;32.46666666666667;2;15;11;4;7;6;1;2;4;5;20.0;3;40.0;1;2;35.0;1;3;30.0;1;1;39.0;1;2;30.0;2;1;42.0;1;2;2;30.17647058823529
13;391.91;50.54;46.84;47.79;43.48;3;34.43333333333333;1;15;14;1;7;6;1;2;4;5;35.0;1;35.0;1;2;30.0;1;3;35.0;1;1;40.0;1;2;27.5;2;1;37.0;1;2;2;34.6078431372549
10;425.23;71.12;51.21;43.61;47.79;8;28.38461538461538;2;13;6;7;6;3;3;1;4;10;25.0;2;30.0;1;2;40.0;1;3;45.0;1;1;0.0;0;2;24.0;3;1;10.0;1;2;1;25.296875
14;444.57;60.49;51.73;51.92;71.53;19;28.97435897435897;1;13;9;4;6;5;1;1;4;1;11.66666666666667;3;45.0;1;2;35.0;1;3;35.0;1;1;35.0;1;2;30.0;1;1;0.0;0;2;1;8.416666666666666
6;442.05;70.38;51.08;52.41;48.65;1;30.0;2;13;8;5;6;4;2;2;4;10;27.5;2;30.0;1;2;30.0;1;3;35.0;1;1;35.0;1;2;25.0;2;1;0.0;0;2;1;20.63095238095238
10;435.4;62.48;55.56;49.79;50.66;10;16.92307692307692;2;13;4;9;6;3;3;1;4;1;10.0;2;30.0;1;2;10.0;2;3;40.0;1;1;0.0;0;2;30.0;1;1;10.0;1;2;0;0.0
11;449.48;74.12;50.22;50.99;51.23;12;35.13333333333333;0;15;15;0;7;7;0;2;4;1;38.0;1;37.0;1;2;30.0;1;3;45.0;1;1;35.0;1;2;30.0;1;1;33.0;1;2;2;36.88235294117647
20;474.21;65.63;73.09;57.8;79.4;20;35.66666666666666;1;15;11;4;7;6;1;2;4;5;22.5;2;40.0;1;2;35.0;1;3;45.0;1;1;43.0;1;2;35.0;1;1;47.0;1;2;2;35.8235294117647
14;385.43;62.48;55.56;53.65;61.22;5;23.89743589743589;4;13;3;10;6;2;4;1;4;9;15.66666666666667;3;30.0;1;2;29.5;2;3;40.0;1;1;18.5;2;2;22.5;2;1;0.0;0;2;1;22.125
4;487.76;75.41;69.72;79.57;55.62;18;36.06666666666667;1;15;15;0;7;7;0;2;4;5;30.0;1;35.0;1;2;35.0;1;3;45.0;1;1;39.0;1;2;35.0;2;1;44.0;1;2;2;39.52941176470588
20;452.72;83.87;72.78;61.28;65.57;20;15.0;0;11;0;11;5;0;5;1;4;9;15.0;1;15.0;1;2;15.0;1;3;15.0;1;1;0.0;0;2;15.0;1;1;0.0;0;2;1;15.0
8;484.55;63.5;72.78;61.28;62.13;7;6.212121212121212;4;11;0;11;5;0;5;1;4;9;5.0;3;5.0;3;2;5.0;3;3;15.0;1;1;0.0;0;2;8.333333333333334;3;1;0.0;0;2;0;0.0
16;541.9;78.36;79.58;87.87;85.05;4;36.56410256410256;1;13;11;2;6;5;1;2;4;9;40.0;1;50.0;1;2;35.0;1;3;40.0;1;1;17.66666666666667;3;2;35.0;1;1;0.0;0;2;2;33.83333333333334
20;477.27;74.62;66.68;66.77;59.21;20;36.53333333333333;0;15;15;0;7;7;0;2;4;5;35.0;1;40.0;1;2;30.0;1;3;35.0;1;1;39.0;1;2;35.0;1;1;45.0;1;2;2;39.70588235294117
9;457.6;75.41;69.72;61.28;62.94;8;33.18181818181818;0;11;11;0;5;5;0;2;4;9;30.0;1;35.0;1;2;35.0;1;3;40.0;1;1;0.0;0;2;30.0;1;1;0.0;0;2;0;0.0
14;471.77;78.36;66.93;63.2;58.01;8;31.6969696969697;1;11;10;1;5;4;1;2;4;9;35.0;1;35.0;1;2;30.0;1;3;35.0;1;1;0.0;0;2;13.66666666666667;3;1;0.0;0;2;1;26.11904761904762
7;451.04;97.5;50.84;51.93;70.18;8;37.8;0;15;15;0;7;7;0;2;4;5;30.0;1;41.0;1;2;32.0;1;3;41.0;1;1;44.0;1;2;50.0;1;1;45.0;1;2;2;35.58823529411764
7;422.76;97.66;60.45;45.4;48.4;9;32.15384615384615;2;13;7;6;6;4;2;2;4;1;28.5;2;37.0;1;2;34.0;1;3;41.0;1;1;26.5;2;2;34.0;1;1;0.0;0;2;1;22.0
11;435.28;81.17;69.66;64.2;59.9;7;40.0;0;6;6;0;2;2;0;2;4;13;44.0;1;0.0;0;2;0.0;0;3;0.0;0;1;0.0;0;2;0.0;0;1;32.0;1;2;0;0.0
13;438.37;81.33;66.65;56.48;72.06;16;33.53333333333333;1;15;11;4;7;6;1;2;4;10;25.5;2;42.0;1;2;32.0;1;3;38.0;1;1;32.0;1;2;45.0;1;1;37.0;1;2;2;32.4
8;434.86;87.14;56.13;54.18;61.22;8;35.6;0;15;15;0;7;7;0;2;4;5;31.0;1;38.0;1;2;31.0;1;3;39.0;1;1;45.0;1;2;50.0;1;1;31.0;1;2;2;35.79411764705883
20;459.4;81.47;52.83;64.43;59.9;20;43.07692307692308;0;13;13;0;6;6;0;2;4;9;43.0;1;40.0;1;2;42.0;1;3;40.0;1;1;46.0;1;2;50.0;1;1;0.0;0;2;2;38.26666666666667
10;432.26;76.37;63.37;58.75;72.06;16;38.0;0;15;15;0;7;7;0;2;4;5;36.0;1;36.0;1;2;33.0;1;3;36.0;1;1;43.0;1;2;45.0;1;1;44.0;1;2;2;36.41176470588236
13;444.43;81.33;58.25;61.57;59.9;12;39.46666666666667;0;15;15;0;7;7;0;2;4;5;35.0;1;39.0;1;2;34.0;1;3;42.0;1;1;47.0;1;2;50.0;1;1;43.0;1;2;2;38.70588235294117
11;421.58;87.76;57.81;49.71;62.69;11;38.6;0;15;15;0;7;7;0;2;4;13;41.0;1;34.0;1;2;36.0;1;3;39.0;1;1;37.0;1;2;50.0;1;1;38.0;1;2;2;32.06666666666667
4;437.48;76.65;57.81;67.72;72.06;4;39.93333333333333;0;15;15;0;7;7;0;2;4;5;39.0;1;40.0;1;2;35.0;1;3;42.0;1;1;40.0;1;2;50.0;1;1;43.0;1;2;2;37.58823529411764
20;441.78;72.36;57.99;71.35;72.06;17;13.5;4;13;2;11;6;1;5;1;4;9;5.5;2;35.0;1;2;8.5;2;3;26.0;1;1;10.5;2;2;11.0;2;1;0.0;0;2;0;0.0
20;414.33;81.33;58.25;51.93;79.55;20;7.384615384615385;0;13;0;13;6;0;6;1;4;10;6.0;1;11.0;1;2;4.0;1;3;14.0;1;1;9.0;1;2;6.0;1;1;0.0;0;2;0;0.0
10;415.37;76.37;60.6;51.87;53.32;10;40.73333333333333;0;15;15;0;7;7;0;2;4;5;38.0;1;39.0;1;2;35.0;1;3;44.0;1;1;41.0;1;2;50.0;1;1;50.0;1;2;2;36.1764705882353
11;425.22;87.61;48.41;61.57;83.41;2;36.13333333333333;0;15;15;0;7;7;0;2;4;11;34.0;1;41.0;1;2;31.0;1;3;35.0;1;1;39.0;1;2;50.0;1;1;34.0;1;2;2;36.1764705882353
17;433.88;76.53;48.41;61.57;62.69;4;38.6;1;15;12;3;7;6;1;2;4;10;35.0;1;42.0;1;2;28.0;3;3;35.0;1;1;43.0;1;2;50.0;1;1;50.0;1;2;2;32.86666666666667
9;414.97;76.65;55.29;56.46;57.27;9;38.2;0;15;15;0;7;7;0;2;4;5;35.0;1;38.0;1;2;31.0;1;3;38.0;1;1;40.0;1;2;50.0;1;1;48.0;1;2;2;35.52941176470588
8;420.69;68.85;57.99;61.35;62.69;20;34.86666666666667;1;15;11;4;7;6;1;2;4;2;22.5;2;39.0;1;2;31.0;1;3;36.0;1;1;45.0;1;2;50.0;1;1;43.0;1;2;2;35.85294117647059
12;434.36;65.86;55.73;67.75;64.8;10;34.03333333333333;1;15;12;3;7;6;1;2;4;10;30.0;1;36.0;1;2;29.5;2;3;33.0;1;1;35.0;1;2;45.0;1;1;41.0;1;2;2;33.94117647058823
8;428.94;76.53;48.41;67.75;50.86;8;38.93333333333333;0;15;15;0;7;7;0;2;4;5;34.0;1;40.0;1;2;35.0;1;3;44.0;1;1;38.0;1;2;45.0;1;1;49.0;1;2;2;37.70588235294117
20;413.7;72.53;55.73;61.57;54.64;10;38.73333333333333;0;15;15;0;7;7;0;2;4;5;30.0;1;47.0;1;2;41.0;1;3;42.0;1;1;43.0;1;2;36.0;1;1;40.0;1;2;3;40.41176470588236
20;432.04;62.92;58.25;64.46;52.09;20;32.95;1;15;12;3;7;6;1;2;4;10;30.0;1;34.0;1;2;25.75;4;3;40.0;1;1;34.0;1;2;33.0;1;1;44.0;1;2;2;32.0
20;427.2;69.03;50.84;56.48;73.93;20;36.75555555555555;2;15;12;3;7;6;1;2;4;2;30.33333333333333;3;44.0;1;2;29.0;2;3;44.0;1;1;46.0;1;2;31.0;1;1;44.0;1;2;2;34.47058823529412
19;384.5;80.88;56.13;45.47;48.4;4;21.38461538461538;2;13;6;7;6;4;2;1;4;13;10.5;4;37.0;1;2;4.333333333333333;3;3;43.0;1;1;37.0;1;2;32.0;1;1;0.0;0;2;1;9.916666666666666
8;413.58;69.96;57.16;66.5;61.66;4;37.13333333333333;1;15;15;0;7;7;0;2;4;2;33.0;1;41.0;1;2;33.0;2;3;41.0;1;1;39.0;1;2;37.0;1;1;44.0;1;2;2;34.41176470588236
8;389.13;69.12;63.23;49.71;66.44;5;12.23076923076923;0;13;0;13;6;0;6;1;4;10;19.0;1;20.0;1;2;4.0;1;3;14.0;1;1;0.0;1;2;17.0;1;1;0.0;0;2;0;0.0
10;402.23;65.46;61.23;49.77;48.4;10;26.67777777777777;2;15;8;7;7;5;2;1;4;10;12.66666666666667;3;37.0;1;2;12.5;2;3;40.0;1;1;43.0;1;2;30.0;1;1;41.0;1;2;1;20.0
20;402.84;72.11;53.68;54.18;47.17;20;26.05128205128205;2;13;6;7;6;4;2;1;4;9;21.66666666666667;3;30.0;1;2;17.0;3;3;39.0;1;1;35.0;1;2;32.0;1;1;0.0;0;2;1;25.16666666666667
14;389.81;69.12;60.45;54.13;73.23;9;34.53333333333333;0;15;15;0;7;7;0;2;4;9;30.0;1;38.0;1;2;31.0;1;3;45.0;1;1;38.0;1;2;36.0;1;1;36.0;1;2;1;25.67647058823529
10;402.63;68.85;55.49;61.35;70.18;10;23.91111111111111;2;15;6;9;7;4;3;1;4;10;13.66666666666667;3;38.0;1;2;16.66666666666667;3;3;40.0;1;1;43.0;1;2;32.0;1;1;10.0;1;2;1;12.21428571428571
20;401.54;61.16;64.28;53.82;53.73;20;39.86666666666667;1;15;15;0;7;7;0;2;4;5;34.0;2;35.0;1;2;41.0;1;3;45.0;1;1;45.0;1;2;40.0;1;1;47.0;1;2;3;42.88235294117647
10;404.46;72.11;51.27;54.18;66.44;10;36.0;0;15;15;0;7;7;0;2;4;5;31.0;1;39.0;1;2;30.0;1;3;40.0;1;1;40.0;1;2;40.0;1;1;44.0;1;2;2;38.29411764705883
8;404.7;62.92;58.25;56.48;42.76;20;25.41025641025641;5;13;3;10;6;2;4;1;4;13;22.25;4;26.66666666666667;3;2;23.33333333333333;3;3;18.0;3;1;34.0;1;2;32.0;2;1;0.0;0;2;1;12.0
1;401.63;62.92;55.73;64.46;55.95;1;26.73333333333333;2;15;8;7;7;5;2;1;4;9;20.0;3;34.0;1;2;10.33333333333333;3;3;40.0;1;1;38.0;1;2;38.0;1;1;34.0;1;2;1;28.75
10;394.32;70.78;52.29;51.3;53.27;10;30.6;2;15;8;7;7;5;2;2;4;2;24.0;3;35.0;1;2;24.0;2;3;35.0;1;1;36.0;1;2;36.0;1;1;39.0;1;2;2;34.29411764705883
8;380.41;54.88;58.25;51.93;43.48;8;21.88461538461538;4;13;3;10;6;2;4;1;4;10;15.75;4;18.0;4;2;15.5;4;3;45.0;1;1;37.0;1;2;20.0;2;1;0.0;0;2;1;14.66666666666667
10;430.12;76.1;53.68;58.96;62.69;10;34.33333333333334;0;15;13;2;7;6;1;2;4;10;35.0;1;41.0;1;2;33.0;1;3;40.0;1;1;40.0;1;2;40.0;1;1;17.0;1;2;3;41.26666666666667
20;419.71;76.53;55.73;58.93;70.18;7;35.86666666666667;0;15;15;0;7;7;0;2;4;5;30.0;1;36.0;1;2;30.0;1;3;40.0;1;1;45.0;1;2;38.0;1;1;44.0;1;2;2;37.58823529411764
21;403.25;63.47;59.57;59.32;65.57;7;36.86666666666667;0;15;15;0;7;7;0;2;4;5;35.0;1;33.0;1;2;32.0;1;3;45.0;1;1;40.0;1;2;38.0;1;1;44.0;1;2;2;39.64705882352941
17;440.0;64.0;75.0;59.0;53.0;18;24.23076923076923;3;13;5;8;6;3;3;1;4;9;20.5;2;34.0;1;2;16.0;2;3;17.0;3;1;34.0;1;2;32.0;1;1;0.0;0;2;1;22.17857142857143
15;426.53;85.32;59.23;52.56;51.23;15;38.46666666666667;0;15;15;0;7;7;0;2;4;5;36.0;1;38.0;1;2;32.0;1;3;45.0;1;1;46.0;1;2;40.0;1;1;42.0;1;2;3;43.05882352941177
20;431.0;85.0;56.0;68.0;49.0;19;38.46153846153846;0;13;13;0;6;6;0;2;4;9;45.0;1;30.0;1;2;32.0;1;3;38.0;1;1;42.0;1;2;42.0;1;1;0.0;0;2;1;23.4
6;483.0;116.0;75.0;62.0;80.0;15;38.2;1;15;12;3;7;6;1;2;4;5;39.0;1;47.0;1;2;29.0;2;3;42.0;1;1;34.0;1;2;38.0;1;1;44.0;1;2;3;40.11764705882353
14;447.0;91.0;63.0;51.0;75.0;7;33.93333333333333;1;15;12;3;7;6;1;2;4;9;33.0;1;35.0;1;2;26.33333333333333;3;3;37.0;1;1;35.0;1;2;31.0;1;1;45.0;1;2;2;32.33333333333334
14;442.0;89.0;65.0;53.0;75.0;15;32.63333333333333;2;15;14;1;7;6;1;2;4;2;30.0;1;40.0;1;2;32.0;2;3;40.0;1;1;32.0;1;2;27.5;2;1;31.0;1;2;2;32.79411764705883
11;454.0;75.0;71.0;55.0;53.0;11;33.9;2;15;15;0;7;7;0;2;4;2;30.0;1;32.5;2;2;32.5;2;3;41.0;1;1;40.0;1;2;37.0;1;1;34.0;1;2;2;37.85294117647059
6;428.0;78.0;77.0;58.0;50.0;19;35.46153846153846;0;13;10;3;6;5;1;2;4;9;35.0;1;47.0;1;2;21.0;1;3;37.0;1;1;44.0;1;2;39.0;1;1;0.0;0;2;0;0.0
15;451.0;79.0;63.0;63.0;75.0;15;34.63333333333333;1;15;15;0;7;7;0;2;4;2;30.0;1;47.0;1;2;32.5;2;3;39.0;1;1;32.0;1;2;41.0;1;1;32.0;1;2;2;33.02941176470588
20;425.0;84.0;68.0;48.0;61.0;20;36.4;1;15;15;0;7;7;0;2;4;5;31.0;1;47.0;1;2;32.0;2;3;40.0;1;1;35.0;1;2;42.0;1;1;40.0;1;2;2;38.05882352941177
9;442.0;63.0;76.0;61.0;77.0;8;37.13333333333333;1;15;12;3;7;6;1;2;4;9;32.0;1;47.0;1;2;28.0;2;3;43.0;1;1;47.0;1;2;42.0;1;1;36.0;1;2;2;31.0
7;444.0;69.0;72.0;63.0;63.0;7;39.06666666666667;0;15;15;0;7;7;0;2;4;5;33.0;1;47.0;1;2;30.0;1;3;44.0;1;1;40.0;1;2;46.0;1;1;50.0;1;2;2;37.52941176470588
6;420.0;75.0;71.0;55.0;88.0;6;7.0;0;13;2;11;6;1;5;1;4;9;0.0;1;43.0;1;2;0.0;1;3;5.0;1;1;0.0;1;2;0.0;1;1;0.0;0;2;0;0.0
10;421.0;71.0;68.0;55.0;77.0;18;37.73333333333333;1;15;12;3;7;6;1;2;4;2;30.0;1;47.0;1;2;25.66666666666667;3;3;45.0;1;1;45.0;1;2;50.0;1;1;45.0;1;2;2;38.08823529411764
16;441.0;74.0;62.0;62.0;70.0;16;36.26666666666667;0;15;15;0;7;7;0;2;4;5;30.0;1;47.0;1;2;30.0;1;3;40.0;1;1;37.0;1;2;42.0;1;1;42.0;1;2;2;37.52941176470588
20;427.0;65.0;69.0;56.0;56.0;20;33.13333333333333;2;15;8;7;7;5;2;2;4;9;25.5;2;47.0;1;2;25.0;2;3;39.0;1;1;40.0;1;2;37.0;1;1;35.0;1;2;2;30.9
20;414.0;83.0;60.0;51.0;63.0;10;36.15384615384615;0;13;10;3;6;5;1;2;4;9;42.0;1;47.0;1;2;20.0;1;3;36.0;1;1;35.0;1;2;42.0;1;1;0.0;0;2;1;23.25
20;421.0;71.0;68.0;57.0;43.0;5;27.84615384615385;0;13;6;7;6;4;2;1;4;9;12.0;1;47.0;1;2;19.0;1;3;36.0;1;1;43.0;1;2;41.0;1;1;0.0;0;2;0;0.0
2;417.0;75.0;65.0;56.0;57.0;13;33.6;1;15;11;4;7;6;1;2;4;5;27.0;2;32.0;1;2;30.0;1;3;40.0;1;1;40.0;1;2;38.0;1;1;42.0;1;2;2;36.79411764705883
14;409.0;68.0;72.0;60.0;68.0;6;28.38461538461538;2;13;6;7;6;4;2;1;4;9;17.0;2;40.0;1;2;27.0;2;3;31.0;1;1;34.0;1;2;41.0;1;1;0.0;0;2;1;23.0
20;405.0;65.0;72.0;56.0;42.0;11;34.03333333333333;1;15;12;3;7;6;1;2;4;11;30.0;1;30.0;1;2;26.5;2;3;38.0;1;1;43.0;1;2;41.0;1;1;43.0;1;2;2;32.26470588235294
