NOTA_DIS_ARQ_SOFT;NOTA_EI_OP_AI;NOTA_ING_ECONOMICA;NOTA_REDES_COM_TRES;NOTA_CIBERNETICA_TRES;VECES_EI_OP_AI;VECES_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;VECES_EI_OP_BI;VECES_CIBERNETICA_TRES;NOTA_INV_OP_DOS;NOTA_F_ING_SOF;VECES_REDES_COM_TRES;NAP_SIETE;NOTA_GI_DOS;NOTA_EI_OP_BI;NOTA_INV_OP_TRES;NCA_SIETE;NOTA_REDES_COM_DOS;VECES_CIBERNETICA_DOS;NOTA_MOD_PROG_DOS;CAR_SIETE;NOTA_EI_DOS;NOTA_CIBERNETICA_UDOS;NAA_SIETE;NCC_SIETE;NOTA_ESTADISTICA;NOTA_GT_TRES;NOTA_HISTORIA_COL;VECES_REDES_COM_DOS;NCP_SEIS;NOTA_ECONOMIA;VECES_EI_DOS;NAC_SIETE;VECES_ECONOMIA;EPA_SIETE;NOTA_METODOS_NUM;NCP_SIETE;CREDITOS_CIBERNETICA_TRES;CREDITOS_EE_CUATRO;VECES_F_ING_SOF;NOTA_EE_CUATRO;CREDITOS_ING_ECONOMICA;CREDITOS_EI_OP_BI;CREDITOS_EI_OP_AI;CREDITOS_DIS_ARQ_SOFT;CREDITOS_REDES_COM_TRES;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;RENDIMIENTO_OCHO;PROMEDIO_OCHO
46.0;39.0;32.0;39.0;45.0;1;1;1;0;1;44.0;40.0;1;0;50.0;0.0;42;19.0;45;1;50.0;0;40.0;37.0;9;19.0;37.0;50;42.0;1;0.0;39.0;1;9;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;37.27777777777778;39.578947368421055;37.72222222222222;41.421052631578945;42.611111111111114;3.0;41.0
47.0;44.0;37.0;42.0;45.0;1;1;1;1;1;42.0;49.0;1;0;50.0;40.0;45;19.0;47;1;50.0;0;35.0;47.0;9;19.0;38.0;50;47.0;1;0.0;41.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;39.166666666666664;39.8421052631579;41.5;43.78947368421053;41.166666666666664;3.0;43.0
40.0;6.0;38.0;38.0;0.0;1;1;1;0;0;42.0;39.0;1;0;0.0;0.0;46;16.0;42;1;47.0;0;39.0;39.0;8;16.0;39.0;50;41.0;1;0.0;30.0;1;8;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;31.88888888888889;39.78947368421053;33.083333333333336;40.21052631578947;41.22222222222222;1.0;30.0
40.0;45.0;43.0;41.0;45.0;1;1;1;0;1;38.0;41.0;1;0;50.0;0.0;36;19.0;48;1;50.0;0;41.0;41.0;9;19.0;39.0;50;47.0;1;0.0;42.0;1;9;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;35.333333333333336;43.94736842105263;41.166666666666664;44.05263157894737;42.333333333333336;3.0;42.53846153846154
50.0;44.0;44.0;44.0;44.0;1;1;1;1;1;41.0;49.0;1;0;50.0;40.0;43;19.0;49;1;50.0;0;40.0;45.0;9;19.0;41.0;50;39.0;1;0.0;40.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;43.611111111111114;43.473684210526315;43.0;46.578947368421055;43.5;3.0;44.75
36.0;32.0;30.0;41.0;42.0;1;1;1;0;1;32.0;36.0;1;0;0.0;0.0;40;15.0;43;1;45.0;0;45.0;45.0;7;15.0;41.0;0;43.0;1;0.0;34.0;1;7;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;33.30555555555556;36.36842105263158;38.833333333333336;38.421052631578945;38.53333333333333;2.0;35.84615384615385
50.0;45.0;42.0;44.0;44.0;1;1;1;1;1;44.0;45.0;1;0;50.0;40.0;46;19.0;49;1;50.0;0;38.0;43.0;9;19.0;41.0;50;39.0;1;0.0;40.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;38.55555555555556;40.31578947368421;39.888888888888886;43.526315789473685;43.888888888888886;3.0;44.6875
47.0;40.0;34.0;45.0;48.0;1;1;1;0;1;40.0;42.0;1;0;45.0;0.0;47;19.0;48;1;35.0;0;33.0;35.0;9;19.0;44.0;50;43.0;1;0.0;39.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;40.27777777777778;35.44736842105263;37.53125;35.142857142857146;42.888888888888886;3.0;43.23076923076923
47.0;32.0;37.0;44.0;47.0;1;1;1;0;1;41.0;38.0;1;0;50.0;0.0;46;19.0;45;1;48.0;0;31.0;33.0;9;19.0;41.0;50;45.0;1;0.0;42.0;1;9;1;2;35.0;0.0;2;2;1;0;2;3;3;4;2;35.5;37.78947368421053;37.166666666666664;41.421052631578945;43.111111111111114;3.0;41.53846153846154
47.0;0.0;0.0;0.0;0.0;0;1;0;0;0;30.0;41.0;0;0;0.0;0.0;0;6.0;35;0;34.5;0;0.0;0.0;2;6.0;39.0;0;47.0;1;0.0;0.0;0;2;0;2;33.0;0.0;2;2;1;0;2;3;3;4;2;26.25;32.794117647058826;29.875;32.0;36.3;4.0;47.0
0.0;0.0;34.0;0.0;0.0;0;0;1;0;0;35.0;0.0;0;0;0.0;0.0;0;8.0;41;1;46.0;0;0.0;41.0;4;8.0;44.0;0;43.0;1;0.0;41.0;0;4;1;2;37.0;0.0;2;2;0;0;2;3;3;4;2;31.333333333333332;35.64705882411765;31.166666666666668;37.5625;39.25;2.0;34.0
47.0;0.0;35.0;0.0;0.0;0;1;1;0;0;32.0;31.0;0;0;0.0;0.0;41;12.0;42;0;49.0;0;35.0;0.0;5;12.0;32.0;0;33.0;1;0.0;36.0;1;5;1;2;41.0;0.0;2;2;1;0;2;3;3;4;2;31.77777777777778;35.31578947368421;30.416666666111112;37.026315789473685;37.388888888888886;3.0;43.0
0.0;0.0;33.0;0.0;0.0;0;0;1;0;0;0.0;0.0;0;0;0.0;0.0;0;4.0;39;0;45.0;0;0.0;0.0;2;4.0;33.0;50;38.0;1;0.0;0.0;0;2;0;2;37.0;0.0;2;2;0;0;2;3;3;4;2;29.166666666666668;31.470588234705883;31.52777777777778;32.9375;33.57142857142857;2.0;33.0
47.0;0.0;30.0;36.0;0.0;0;1;2;0;0;33.0;45.0;1;0;0.0;0.0;0;10.0;0;1;38.0;0;37.0;36.0;5;10.0;35.0;50;45.0;0;0.0;38.0;1;5;1;2;32.0;0.0;2;2;1;0;2;3;3;4;2;35.166666666666664;33.17647058882353;32.214285714285715;35.235294118235295;37.333333333333336;2.0;40.0
46.0;0.0;39.0;44.0;41.0;0;1;1;1;1;35.0;47.0;1;0;50.0;38.0;45;19.0;41;1;37.0;0;31.0;39.0;9;19.0;40.0;46;46.0;1;0.0;42.0;1;9;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;37.611111111111114;36.8421052631579;34.888888889444445;38.09375;40.6;3.0;42.0
33.0;0.0;48.0;0.0;48.0;0;1;1;0;1;35.0;44.0;0;1;0.0;0.0;42;13.0;38;1;38.0;0;27.0;35.0;6;15.0;43.0;0;29.5;1;2.0;39.0;1;7;1;2;31.0;2.0;2;2;1;0;2;3;3;4;2;35.5;30.27777777777778;35.77777777777778;37.64705882352941;40.166666666666664;3.0;40.5
39.0;35.0;40.0;36.0;43.0;1;1;1;0;1;42.0;46.0;1;0;0.0;0.0;43;15.0;37;1;40.0;0;34.0;36.0;7;15.0;41.0;0;44.0;1;0.0;41.0;1;7;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;27.194444444444443;33.73684210526316;34.3125;36.05882352941177;38.6;2.0;38.38461538461539
0.0;0.0;38.0;0.0;0.0;0;0;1;0;0;41.0;37.0;0;0;0.0;0.0;45;15.0;36;1;33.0;0;34.0;42.0;7;15.0;41.0;0;32.0;1;0.0;39.0;1;7;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;36.875;33.388888889444445;32.92857142857143;37.142857142857146;39.86666666666667;2.0;38.0
0.0;39.0;32.0;0.0;37.0;1;0;1;1;1;42.0;30.0;0;0;0.0;35.0;42;12.0;43;1;36.0;0;0.0;40.0;5;12.0;34.0;0;27.0;1;2.0;31.0;0;5;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;37.333333333333336;33.68421052631579;30.944444445000002;32.55882352941177;36.13333333333333;2.0;36.0
46.0;0.0;32.5;0.0;43.0;0;1;2;1;1;31.0;0.0;0;0;0.0;32.0;0;8.0;32;1;31.0;0;31.33333;39.0;4;8.0;0.0;48;45.0;1;0.0;0.0;1;4;0;2;40.0;0.0;2;2;0;0;2;3;3;4;2;28.52777777777778;32.71052631578947;33.3125;34.1875;34.25;2.0;39.18181818181818
39.0;45.0;33.0;47.0;45.0;1;1;1;0;1;45.0;47.0;1;0;0.0;0.0;48;16.0;46;1;50.0;0;50.0;42.0;8;16.0;40.0;50;46.0;1;0.0;37.0;1;8;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;35.77777777777778;40.68421052631579;39.583333333333336;42.578947368421055;42.05555555555556;3.0;41.61538461538461
40.0;0.0;39.0;0.0;0.0;0;1;1;0;0;32.0;35.0;0;1;0.0;0.0;41;11.0;0;1;48.0;1;28.0;43.0;6;13.0;39.0;50;44.0;0;2.0;32.5;1;7;2;2;42.0;2.0;2;2;1;0;2;3;3;4;2;36.44444444444444;37.1578947368421;36.94444444444444;36.1764705882353;37.8;2.0;39.666666666666664
0.0;0.0;36.0;0.0;39.0;0;0;1;0;1;33.0;46.0;0;1;0.0;0.0;34;14.0;35;1;32.0;1;18.5;41.0;7;16.0;40.0;40;39.0;1;0.0;30.0;1;8;2;2;40.0;2.0;2;2;1;0;2;3;3;4;2;29.86111111111111;33.31578947315789;36.75;34.52631579;37.72222222222222;2.0;37.5
45.0;0.0;31.0;45.0;43.0;0;1;1;0;1;33.0;33.0;1;0;0.0;0.0;42;16.0;40;2;39.0;1;33.0;34.5;8;16.0;37.0;50;45.0;1;0.0;36.0;1;8;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;32.27777777777778;32.31578947368421;36.625;36.473684210526315;36.93333333333333;3.0;41.8
0.0;0.0;38.0;43.0;0.0;0;0;1;1;0;37.0;46.0;1;2;50.0;38.0;45;11.0;0;1;34.0;1;29.5;39.0;5;15.0;41.0;0;41.0;0;0.0;29.5;1;7;2;2;42.0;4.0;2;2;1;0;2;3;3;4;2;33.72222222222222;35.63157894736842;35.77777777833333;33.63157894736842;39.4375;2.0;39.42857142857143
0.0;0.0;27.0;0.0;0.0;0;0;2;0;0;36.0;0.0;0;0;0.0;0.0;0;5.0;0;0;34.0;0;30.0;0.0;3;5.0;31.0;50;35.0;0;2.0;31.0;1;3;1;2;41.0;0.0;2;2;0;0;2;3;3;4;2;33.166666666666664;29.657894737368423;34.138888888888886;27.46153846153846;32.7;1.0;27.0
47.0;43.0;41.0;42.0;43.0;1;1;1;0;1;38.0;34.0;1;0;0.0;0.0;40;16.0;44;1;44.0;0;30.0;41.0;8;16.0;40.0;50;28.5;1;2.0;36.0;1;8;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;36.05555555555556;35.10526315842105;33.72222222222222;35.294117647058826;36.666666666666664;3.0;43.76923076923077
47.0;33.0;30.0;42.0;46.0;1;1;1;1;1;43.0;46.0;1;0;45.0;39.0;47;19.0;42;1;45.0;0;36.0;39.0;9;19.0;33.0;48;50.0;1;0.0;39.0;1;9;1;2;38.0;0.0;2;2;1;0;2;3;3;4;2;35.94444444444444;36.13157894736842;36.416666666666664;40.1578947368421;40.5;2.0;40.0
48.0;50.0;50.0;0.0;39.0;1;1;1;0;1;41.0;46.0;0;0;0.0;0.0;42;16.0;48;1;33.0;0;45.0;38.0;8;16.0;34.0;50;32.5;1;0.0;34.0;1;8;1;2;34.0;0.0;2;2;1;0;2;3;3;4;2;36.05555555555556;33.31578947368421;29.8125;32.75;37.733333333333334;4.0;47.27272727272727
0.0;0.0;31.0;0.0;0.0;0;0;1;0;0;38.0;41.0;0;0;0.0;0.0;0;3.0;0;0;36.0;0;0.0;0.0;1;3.0;35.0;0;0.0;0;0.0;0.0;0;1;0;2;31.0;0.0;2;2;1;0;2;3;3;4;2;32.833333333333336;30.277777777222223;30.125;34.125;40.333333333333336;2.0;31.0
47.0;40.0;23.5;44.0;50.0;1;1;2;0;1;43.0;41.0;1;0;0.0;0.0;43;13.0;43;1;48.0;0;0.0;46.0;6;13.0;40.0;0;40.0;1;0.0;38.0;0;6;1;2;34.0;0.0;2;2;1;0;2;3;3;4;2;34.666666666666664;34.473684211052635;33.111111111666666;38.6578947368421;41.46666666666667;3.0;41.76923076923077
0.0;0.0;32.0;0.0;0.0;0;0;1;0;0;41.0;46.0;0;1;0.0;0.0;0;8.0;28;1;20.0;1;0.0;34.0;4;11.0;33.0;0;38.0;2;2.0;45.0;0;5;1;2;42.0;3.0;2;2;1;0;2;3;3;4;2;29.22222222222222;34.34210526263158;36.888888888888886;31.21875;31.166666666666668;2.0;32.0
47.0;33.0;41.0;39.0;45.0;1;1;1;0;1;38.0;37.0;1;0;0.0;0.0;41;16.0;45;1;44.0;0;45.0;36.0;8;16.0;37.0;50;24.0;1;2.0;40.0;1;8;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;31.083333333333332;35.8421052631579;33.888888889444445;37.10526315789474;35.0;3.0;41.30769230769231
0.0;42.0;32.0;45.0;42.0;1;0;1;0;1;40.0;40.0;1;0;46.0;0.0;48;19.0;47;1;48.0;0;50.0;40.0;9;19.0;36.0;48;38.0;1;0.0;33.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;33.888888888888886;39.526315789473685;33.94444444444444;40.36842105263158;38.55555555555556;3.0;40.44444444444444
48.0;0.0;50.0;30.0;43.0;0;1;1;0;1;36.0;40.0;1;0;0.0;0.0;47;16.0;43;1;46.0;0;31.0;35.0;8;16.0;40.0;48;40.0;1;0.0;40.0;1;8;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;35.0;37.5;35.611111111111114;40.31578947368421;40.13333333333333;3.0;43.8
0.0;0.0;36.0;0.0;0.0;0;0;1;0;0;33.0;0.0;0;0;50.0;0.0;0;9.0;30;0;39.0;0;0.0;0.0;4;9.0;34.0;0;37.0;1;2.0;31.0;0;4;1;2;31.0;0.0;2;2;0;0;2;3;3;4;2;37.94444444444444;38.36842105210526;36.111111111111114;35.5;36.76923076923077;2.0;36.0
48.0;43.0;47.0;38.0;43.0;1;1;1;0;1;40.0;48.0;1;0;0.0;0.0;48;15.0;39;1;50.0;0;32.0;36.0;7;15.0;37.0;0;34.0;1;0.0;37.0;1;7;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;38.0;37.89473684210526;37.72222222222222;39.411764705882355;39.44444444444444;3.0;44.38461538461539
46.0;0.0;41.0;42.0;0.0;0;1;1;0;0;30.0;33.0;1;0;0.0;0.0;39;11.0;31;0;48.0;1;0.0;0.0;5;11.0;35.0;0;34.0;1;0.0;31.0;0;5;2;2;42.0;0.0;2;2;1;0;2;3;3;4;2;31.0;36.16666666611111;32.53125;33.42857142857143;34.8;3.0;43.75
48.0;40.0;47.0;40.0;45.0;1;1;1;1;1;46.0;48.0;1;0;0.0;39.0;47;15.0;43;1;50.0;0;33.0;36.0;7;15.0;37.0;0;33.0;1;0.0;36.0;1;7;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;38.94444444444444;39.0;34.55555555555556;40.529411764705884;40.27777777777778;3.0;43.3125
0.0;0.0;24.0;0.0;0.0;0;0;1;0;0;46.0;50.0;0;0;0.0;0.0;36;10.0;33;0;38.0;0;34.0;0.0;4;10.0;43.0;0;0.0;1;2.0;0.0;1;4;0;2;42.0;0.0;2;2;1;0;2;3;3;4;2;33.638888888888886;36.76315789473684;34.0;34.411764705882355;40.15384615384615;1.0;24.0
47.0;0.0;39.0;44.0;43.0;0;1;1;1;1;46.0;50.0;1;0;0.0;36.0;44;16.0;43;1;38.0;0;45.0;36.0;8;16.0;33.0;50;38.0;1;0.0;41.0;1;8;1;2;39.0;0.0;2;2;1;0;2;3;3;4;2;38.666666666666664;40.63157894736842;37.111111111111114;37.8235294117647;40.333333333333336;3.0;42.15384615384615
46.0;41.0;37.0;42.0;40.0;1;1;1;0;1;44.0;40.0;1;0;0.0;0.0;42;15.0;42;1;48.0;0;42.0;32.0;7;15.0;33.0;0;32.0;1;0.0;30.0;1;7;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;34.5;37.921052631578945;36.44444444444444;40.21052631578947;38.666666666666664;3.0;41.92307692307692
0.0;0.0;32.0;40.0;45.0;0;0;1;0;1;40.0;36.0;1;0;0.0;0.0;45;15.0;44;1;42.0;0;30.0;37.0;7;15.0;47.0;0;35.0;1;0.0;38.0;1;7;1;2;34.0;0.0;2;2;1;0;2;3;3;4;2;30.11111111111111;36.5;34.27777777777778;35.89473684210526;40.733333333333334;2.0;39.0
47.0;50.0;42.0;49.0;0.0;1;1;1;0;0;50.0;48.0;1;0;0.0;0.0;0;12.0;45;0;45.0;0;42.0;0.0;6;12.0;38.0;50;43.0;1;2.0;43.0;1;6;1;2;32.0;0.0;2;2;1;0;2;3;3;4;2;39.888888888888886;44.68421052631579;38.166666666666664;42.875;39.42222222266666;4.0;47.27272727272727
34.0;0.0;30.0;44.0;46.0;0;1;1;0;1;45.0;42.0;1;0;50.0;0.0;45;19.0;45;1;42.0;0;32.0;47.0;9;19.0;36.0;50;46.0;1;0.0;45.0;1;9;1;2;39.0;0.0;2;2;1;0;2;3;3;4;2;35.0;39.63157894736842;32.0;41.05263157894737;42.44444444444444;2.0;37.6
27.0;0.0;42.0;44.0;43.0;0;2;1;0;1;40.0;47.0;1;0;50.0;0.0;0;17.0;43;1;43.0;0;38.0;46.0;8;17.0;25.0;50;37.0;1;5.0;36.0;1;8;1;2;37.0;0.0;2;2;1;0;2;3;3;4;2;32.44444444444444;37.473684210526315;35.8125;41.0;36.27777777777778;2.0;36.6
0.0;0.0;29.5;0.0;0.0;0;0;2;0;0;46.0;43.0;0;0;0.0;0.0;36;9.0;0;0;35.0;0;37.0;0.0;4;9.0;42.0;0;33.0;0;0.0;35.0;1;4;1;2;32.0;0.0;2;2;1;0;2;3;3;4;2;32.94444444444444;32.763157895263156;32.0;31.82352941117647;40.714285714285715;1.0;29.5
44.0;0.0;41.0;39.0;43.0;0;1;1;0;1;37.0;38.0;1;0;0.0;0.0;41;16.0;41;1;35.0;0;31.0;49.0;8;16.0;37.0;50;38.0;1;0.0;35.0;1;8;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;30.61111111111111;35.6578947368421;34.0;36.05263157894737;37.6;3.0;42.2
47.0;41.0;32.0;44.0;46.0;1;1;1;0;1;45.0;47.0;1;0;50.0;0.0;45;19.0;43;1;46.0;0;50.0;39.0;9;19.0;37.0;38;41.0;1;0.0;43.0;1;9;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;40.77777777777778;39.473684210526315;39.0;36.88235294117647;41.5;3.0;42.69230769230769
47.0;40.0;30.0;36.0;43.0;1;1;1;1;1;45.0;48.0;1;0;50.0;38.0;46;19.0;44;1;47.0;0;41.0;42.0;9;19.0;39.0;50;37.0;1;0.0;47.0;1;9;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;33.77777777777778;41.421052631578945;38.0;43.5;43.888888888888886;2.0;40.0
34.0;0.0;38.0;39.0;43.0;0;1;1;0;1;40.0;47.0;1;0;50.0;0.0;46;19.0;45;1;42.0;0;43.0;43.0;9;19.0;34.0;50;35.0;1;3.0;45.0;1;9;1;2;43.0;0.0;2;2;1;0;2;3;3;4;2;36.05555555555556;37.526315789473685;36.25;38.11764705882353;36.02777777777778;2.0;37.6
34.0;0.0;36.0;45.0;47.0;0;1;2;0;1;36.0;45.0;1;0;50.0;0.0;41;19.0;39;1;45.0;0;31.66666;45.0;9;19.0;37.0;40;40.0;1;0.0;41.0;1;9;1;2;31.0;0.0;2;2;1;0;2;3;3;4;2;35.333333333333336;37.78947368368421;37.0;37.411764705882355;40.22222222222222;2.0;39.2
45.0;40.0;33.5;48.0;0.0;1;1;2;1;0;40.0;43.0;1;0;0.0;37.0;41;16.0;45;1;37.0;0;31.0;42.0;8;16.0;39.0;44;38.0;1;0.0;39.0;1;8;1;2;34.0;0.0;2;2;1;0;2;3;3;4;2;35.05555555555556;38.078947368421055;34.611111111111114;34.63157894736842;40.94444444444444;3.0;41.0
43.0;43.0;47.0;50.0;43.0;1;1;1;0;1;47.0;47.0;1;0;50.0;0.0;49;19.0;50;1;49.0;0;50.0;50.0;9;19.0;45.0;50;46.0;1;0.0;47.0;1;9;1;2;46.0;0.0;2;2;1;0;2;3;3;4;2;42.166666666666664;45.473684210526315;41.611111111111114;44.64705882352941;46.44444444444444;3.0;44.69230769230769
46.0;41.0;39.0;45.0;50.0;1;1;1;0;1;43.0;46.0;1;0;50.0;0.0;47;19.0;45;1;47.0;0;50.0;40.0;9;19.0;33.0;50;30.0;1;0.0;35.0;1;9;1;2;37.0;0.0;2;2;1;0;2;3;3;4;2;32.166666666666664;36.205882352941174;37.166666666666664;38.921052631578945;37.888888888888886;3.0;44.23076923076923
46.0;45.0;45.0;45.0;50.0;1;1;1;0;1;48.0;46.0;1;0;50.0;0.0;47;19.0;42;1;48.0;0;47.0;47.0;9;19.0;35.0;48;37.0;1;0.0;41.0;1;9;1;2;46.0;0.0;2;2;1;0;2;3;3;4;2;40.166666666666664;38.86842105263158;42.77777777777778;38.31578947368421;41.27777777777778;4.0;46.07692307692308
0.0;0.0;38.0;0.0;0.0;0;0;1;0;0;38.0;46.0;0;0;50.0;0.0;0;14.0;44;0;41.0;0;30.0;0.0;6;14.0;40.0;50;33.0;1;0.0;37.0;1;6;1;2;31.0;0.0;2;2;1;0;2;3;3;4;2;37.666666666666664;40.578947368421055;40.333333333333336;34.32352941235294;39.9375;2.0;38.0
37.0;0.0;30.0;48.0;50.0;0;1;1;0;1;40.0;42.0;1;0;0.0;0.0;42;16.0;42;1;45.0;0;46.0;45.0;8;16.0;49.0;50;41.0;1;0.0;38.0;1;8;1;2;30.0;0.0;2;2;1;0;2;3;3;4;2;41.05555555555556;34.31578947368421;32.6875;37.029411764705884;43.53333333333333;3.0;40.4
0.0;0.0;31.5;0.0;0.0;0;0;2;0;0;44.0;0.0;0;0;0.0;0.0;44;5.0;0;0;38.0;0;0.0;0.0;3;5.0;42.0;0;43.0;0;2.0;31.0;0;3;1;2;41.0;0.0;2;2;0;0;2;3;3;4;2;33.90625;30.588235294705882;31.071428570714286;33.857142857142854;38.53333333333333;2.0;31.5
0.0;0.0;41.0;0.0;0.0;0;0;1;0;0;44.0;0.0;0;1;0.0;0.0;0;4.0;0;0;33.0;0;24.5;0.0;3;6.0;46.0;50;30.0;0;2.0;37.0;1;4;1;2;33.0;2.0;2;2;0;0;2;3;3;4;2;28.38888888888889;31.441176470588236;33.84375;35.8125;37.916666666666664;3.0;41.0
36.0;37.0;37.0;36.0;47.0;1;1;1;0;1;41.0;45.0;1;0;45.0;0.0;43;18.0;44;1;45.0;0;49.0;45.0;8;18.0;38.0;0;37.0;1;0.0;41.0;1;8;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;29.5;37.21052631578947;36.5;39.23529411764706;40.55555555555556;2.0;38.07692307692308
0.0;0.0;27.66666667;36.0;0.0;0;0;3;1;0;30.0;0.0;1;0;0.0;38.0;0;6.0;34;0;32.0;0;35.0;0.0;3;6.0;23.0;50;30.0;1;3.0;0.0;1;3;0;2;34.0;0.0;2;2;0;0;2;3;3;4;2;34.6875;34.3421052631579;28.625000000625;31.785714286428572;30.416666666666668;2.0;34.47619047714286
44.0;40.0;32.0;43.0;43.0;1;1;1;1;1;37.0;44.0;1;0;45.0;36.0;43;19.0;45;1;36.0;0;37.0;33.0;9;19.0;36.0;38;38.0;1;0.0;34.0;1;9;1;2;42.0;0.0;2;2;1;0;2;3;3;4;2;29.38888888888889;31.368421053157896;35.22222222222222;35.94736842105263;38.833333333333336;2.0;40.0
42.0;0.0;33.0;39.0;43.0;0;1;1;0;1;38.0;0.0;1;1;50.0;0.0;0;12.0;42;1;34.0;0;27.5;39.0;6;14.0;35.0;50;44.0;1;0.0;37.0;1;7;1;2;30.0;2.0;2;2;0;0;2;3;3;4;2;29.0625;28.578947368947368;32.625000000625;36.75;37.266666666666666;2.0;39.8
0.0;0.0;25.66666667;0.0;36.0;0;0;3;0;1;34.0;43.0;0;0;0.0;0.0;0;6.0;0;0;36.0;0;0.0;0.0;3;6.0;35.0;50;35.0;0;0.0;31.0;0;3;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;33.05555555555556;27.823529411764707;30.859375;33.67857142857143;34.583333333333336;2.0;30.833333335
45.0;40.0;44.0;44.0;43.0;1;1;1;0;1;40.0;42.0;1;0;0.0;0.0;43;14.0;43;1;37.0;0;33.0;39.0;6;14.0;37.0;0;43.0;1;0.0;37.0;1;6;1;2;34.0;0.0;2;2;1;0;2;3;3;4;2;31.166666666666668;34.07894736894737;35.22222222222222;37.473684210526315;41.416666666666664;3.0;43.23076923076923
0.0;0.0;24.0;0.0;0.0;0;0;2;0;0;35.0;47.0;0;0;0.0;0.0;0;9.0;33;0;36.0;0;0.0;0.0;4;9.0;40.0;0;38.0;1;0.0;35.0;0;4;1;2;40.0;0.0;2;2;1;0;2;3;3;4;2;31.481481482222218;34.28947368421053;35.138888888888886;38.625;36.1;1.0;24.0
0.0;0.0;30.0;38.0;0.0;0;0;1;0;0;40.0;0.0;1;0;50.0;0.0;43;9.0;0;0;35.0;1;0.0;0.0;5;9.0;41.0;38;44.0;0;0.0;31.5;0;5;2;2;29.5;0.0;2;2;0;0;2;3;3;4;2;25.25925926;34.6578947368421;33.30555555555556;35.214285714285715;39.3;2.0;34.0
47.0;0.0;37.0;48.0;50.0;0;1;2;0;1;48.0;50.0;1;0;0.0;0.0;0;13.0;42;1;42.0;0;34.0;45.0;6;13.0;49.0;0;47.0;1;0.0;37.0;1;6;1;2;36.0;0.0;2;2;1;0;2;3;3;4;2;40.888888888888886;40.22222222222222;38.44444444444444;39.76470588235294;43.0;4.0;45.8
32.0;0.0;30.0;46.0;0.0;0;1;1;0;0;40.0;38.0;1;0;50.0;0.0;41;19.0;47;1;46.0;0;30.0;34.0;9;19.0;32.0;50;30.0;1;0.0;39.0;1;9;1;2;47.0;0.0;2;2;1;0;2;3;3;4;2;35.94444444444444;35.315789474210526;31.3125;36.94117647058823;38.05555555555556;2.0;35.0
34.0;50.0;42.0;44.0;0.0;1;1;1;0;0;35.0;38.0;1;0;48.0;0.0;42;19.0;44;1;40.0;0;50.0;39.0;9;19.0;42.0;50;47.0;1;0.0;41.0;1;9;1;2;36.0;0.0;2;2;1;0;2;3;3;4;2;34.55555555555556;35.88235294117647;32.90625;36.368421053157896;40.666666666666664;3.0;41.63636363636363
46.0;0.0;30.5;0.0;0.0;0;1;2;0;0;40.0;0.0;0;0;45.0;0.0;0;10.0;0;2;30.0;1;31.0;37.5;5;10.0;37.0;50;31.0;0;2.0;37.0;1;5;1;2;40.0;0.0;2;2;0;0;2;3;3;4;2;32.02777777777778;37.10526315789474;33.583333333333336;35.05882352941177;37.733333333333334;3.0;40.833333333333336
0.0;0.0;43.0;0.0;0.0;0;0;1;0;0;46.0;0.0;0;0;0.0;0.0;0;2.0;0;0;43.0;0;0.0;0.0;1;2.0;48.0;0;47.0;0;0.0;36.0;0;1;1;2;34.0;0.0;2;2;0;0;2;3;3;4;2;37.72222222222222;36.21052631578947;39.27777777777778;39.94117647058823;45.4;3.0;43.0
