NOTA_GEOGEO;NOTA_TOP;NCA_CUATRO;NOTA_SUELOS;NOTA_POO;NOTA_PRII;NOTA_FOTO;EPA_CUATRO;LITERATURA_ICFES;NOTA_PROGB;NOTA_PROB;NOTA_ECUA;NOTA_CFJC;NOTA_FIS_UNO;NCC_CUATRO;NOTA_L_UNO;NAA_CUATRO;NAC_CUATRO;NCP_CUATRO;NOTA_CCON;IDIOMA_ICFES;VECES_FIS_TRES;VECES_GEOGEO;VECES_PROB;NOTA_HIST;VECES_GH&F;VECES_L_UNO;VECES_PRII;NOTA_FIS_DOS;VECES_SUELOS;NOTA_GH&F;NOTA_FIS_TRES;NOTA_EYB;NOTA_DIF;NCA_TRES;NAP_CUATRO;VECES_CCON;CAR_CUATRO;CREDITOS_L_UNO;CREDITOS_CCON;CREDITOS_PROB;CREDITOS_PRII;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;PROMEDIO_CUATRO;CREDITOS_GH&F;CREDITOS_GEOGEO;CREDITOS_FIS_TRES;RENDIMIENTO_CINCO;PROMEDIO_CINCO
40;34;17.0;35;31;36;39;2;63.0;37;36;37;31;39;17.0;47;7;7;0.0;42;53.0;1;1;1;39;1;1;1;33;1;44;31;45;33;18.0;0;1;0;2;1;2;3;36.35294117647059;34.06666666666667;33.888888888888886;38.88235294117647;3;3;3;3.0;40.333333333333336
35;34;17.0;43;49;46;48;2;57.0;35;31;44;49;33;17.0;47;7;7;0.0;48;43.0;1;1;1;37;1;1;1;40;1;49;41;33;34;18.0;0;1;0;2;1;2;3;36.35294117647059;38.13333333333333;43.388888888888886;42.1764705882353;3;3;3;3.0;41.22222222222222
40;39;17.0;36;47;46;45;2;69.0;30;36;36;39;38;17.0;50;7;7;0.0;44;58.0;1;1;1;40;1;1;1;34;1;34;40;37;36;18.0;0;1;0;2;1;2;3;37.1764705882353;37.0;38.5;40.94117647058823;3;3;3;3.0;40.22222222222222
37;40;17.0;45;39;41;39;2;69.0;37;31;34;38;31;17.0;42;7;7;0.0;44;43.0;1;1;1;39;1;1;1;32;1;43;39;38;36;18.0;0;1;0;2;1;2;3;35.35294117647059;37.06666666666667;36.44444444444444;39.411764705882355;3;3;3;2.0;35.72222222222222
38;35;17.0;42;37;38;38;2;63.0;38;33;40;44;40;17.0;45;7;7;0.0;42;66.0;1;1;1;35;1;1;1;38;1;44;38;46;33;18.0;0;1;0;2;1;2;3;39.294117647058826;36.6;38.333333333333336;39.529411764705884;3;3;3;2.0;38.22222222222222
39;30;17.0;34;46;30;32;2;57.0;30;45;39;36;38;17.0;42;7;7;0.0;45;58.0;1;1;1;43;1;1;1;30;1;43;36;43;32;18.0;0;1;0;2;1;2;3;33.11764705882353;33.733333333333334;35.888888888888886;39.0;3;3;3;2.0;35.44444444444444
32;35;17.0;40;40;32;40;2;63.0;30;37;36;37;30;17.0;40;7;7;0.0;43;61.0;1;1;1;39;1;1;1;30;2;37;37;32;33;18.0;0;1;0;2;1;2;3;31.647058823529413;32.46666666666667;37.0;35.94117647058823;3;3;3;2.0;34.72222222222222
45;34;17.0;36;42;43;38;2;63.0;35;50;32;38;36;17.0;38;7;7;0.0;42;43.0;1;1;1;36;1;1;1;34;1;43;34;33;30;18.0;0;1;0;2;1;2;3;33.529411764705884;34.333333333333336;35.333333333333336;41.94117647058823;3;3;3;2.0;36.55555555555556
43;32;17.0;35;38;45;44;2;78.0;30;44;30;40;32;17.0;46;7;7;0.0;32;49.0;1;1;1;38;1;1;1;31;1;33;37;40;30;18.0;0;1;0;2;1;2;3;34.1764705882353;34.666666666666664;34.94444444444444;40.35294117647059;3;3;3;2.0;34.833333333333336
38;39;17.0;43;35;47;36;2;62.0;36;33;33;36;32;17.0;41;7;7;0.0;42;43.0;1;1;1;37;1;1;1;33;1;47;33;40;31;18.0;0;1;0;2;1;2;3;34.705882352941174;34.266666666666666;35.833333333333336;40.294117647058826;3;3;3;2.0;39.388888888888886
36;36;17.0;42;45;41;45;2;50.0;31;35;39;37;30;17.0;42;7;7;0.0;39;43.0;1;1;2;39;1;1;1;39;1;45;39;37;30;18.0;0;1;1;2;1;2;3;33.294117647058826;34.0;39.55555555555556;39.76470588235294;3;3;3;2.0;33.666666666666664
40;30;17.0;38;48;41;43;2;57.0;40;41;34;30;32;17.0;45;7;7;0.0;42;56.0;1;1;1;44;1;1;1;40;1;37;40;37;38;18.0;0;1;0;2;1;2;3;34.1764705882353;40.2;38.611111111111114;40.470588235294116;3;3;3;2.0;39.388888888888886
34;36;17.0;44;38;46;43;2;68.0;30;37;41;36;30;17.0;42;7;7;0.0;48;55.0;1;1;1;41;1;1;1;37;1;41;31;32;36;18.0;0;1;0;2;1;2;3;32.88235294117647;37.13333333333333;38.611111111111114;38.94117647058823;3;3;3;2.0;39.72222222222222
38;35;17.0;43;42;43;42;2;63.0;47;34;31;42;42;17.0;37;7;7;0.0;37;43.0;1;1;1;41;1;1;1;32;1;48;39;40;40;18.0;0;1;0;2;1;2;3;39.11764705882353;38.13333333333333;37.5;40.1764705882353;3;3;3;2.0;36.666666666666664
36;30;17.0;46;37;39;34;2;69.0;30;45;30;37;36;17.0;35;7;7;0.0;42;50.0;1;1;1;41;1;1;1;30;1;48;36;50;30;18.0;0;1;0;2;1;2;3;34.11764705882353;34.86666666666667;36.166666666666664;39.94117647058823;3;3;3;2.0;37.111111111111114
35;30;17.0;42;40;48;42;2;78.0;31;44;35;38;30;17.0;50;7;7;0.0;42;56.0;1;1;2;34;1;1;1;31;1;48;36;37;31;18.0;0;1;1;2;1;2;3;32.23529411764706;34.666666666666664;36.611111111111114;43.0;3;3;3;2.0;36.666666666666664
43;33;17.0;34;45;38;34;2;63.0;44;45;37;38;30;17.0;42;7;7;0.0;41;53.0;1;1;1;41;1;1;1;31;1;48;40;40;32;18.0;0;1;0;2;1;2;3;35.94117647058823;39.333333333333336;36.05555555555556;42.470588235294116;3;3;3;2.0;37.333333333333336
34;30;17.0;41;47;43;40;2;62.0;40;35;41;34;43;17.0;42;7;7;0.0;42;60.0;1;1;1;43;1;1;1;37;1;36;44;41;32;18.0;0;1;0;2;1;2;3;36.23529411764706;37.46666666666667;39.833333333333336;39.23529411764706;3;3;3;2.0;36.166666666666664
46;44;17.0;48;50;48;45;2;62.0;48;50;46;38;43;17.0;45;7;7;0.0;48;50.0;1;1;1;40;1;1;1;46;1;47;44;45;40;18.0;0;1;0;2;1;2;3;44.11764705882353;39.6;47.111111111111114;46.64705882352941;3;3;3;3.0;43.55555555555556
36;37;17.0;36;32;42;44;2;58.0;40;44;38;42;34;17.0;45;7;7;0.0;40;60.0;1;1;1;37;1;1;1;33;1;43;35;35;31;18.0;0;1;0;2;1;2;3;35.529411764705884;34.4;35.55555555555556;40.35294117647059;3;3;3;2.0;35.05555555555556
37;30;17.0;34;40;35;47;2;57.0;41;31;40;34;33;17.0;44;7;7;0.0;42;56.0;1;1;1;37;1;1;1;36;1;46;31;38;36;18.0;0;1;0;2;1;2;3;36.23529411764706;35.06666666666667;37.44444444444444;37.588235294117645;3;3;3;2.0;37.27777777777778
0;30;1.0;34;0;16;42;1;63.0;26;0;0;42;22;7.0;0;1;3;6.0;41;58.0;0;0;0;38;1;0;1;0;1;11;0;32;30;6.0;2;1;0;2;1;2;3;29.88235294117647;35.733333333333334;38.0;17.428571428571427;3;3;3;1.0;27.0
42;38;17.0;37;41;45;44;2;63.0;40;32;35;38;39;17.0;46;7;7;0.0;39;47.0;1;1;1;42;1;1;1;33;1;48;38;33;34;18.0;0;1;0;2;1;2;3;36.705882352941174;38.93333333333333;37.5;42.0;3;3;3;2.0;36.833333333333336
42;37;17.0;43;40;47;43;2;62.0;45;46;42;45;40;17.0;46;7;7;0.0;41;53.0;1;1;1;43;1;1;1;45;1;42;44;49;46;18.0;0;1;0;2;1;2;3;42.470588235294116;44.8;43.94444444444444;44.11764705882353;3;3;3;3.0;41.388888888888886
32;37;17.0;39;42;38;41;2;54.0;33;43;36;38;37;17.0;47;7;7;0.0;46;43.0;1;1;1;37;1;1;1;35;1;48;40;39;30;18.0;0;1;0;2;1;2;3;34.588235294117645;37.666666666666664;37.666666666666664;41.1764705882353;3;3;3;2.0;36.05555555555556
40;30;17.0;39;35;35;35;2;62.0;38;32;35;36;33;17.0;40;7;7;0.0;41;52.0;3;1;1;37;1;1;1;32;1;43;32;34;31;18.0;0;1;1;2;1;2;3;34.88235294117647;34.733333333333334;34.55555555555556;37.35294117647059;3;3;3;2.0;34.833333333333336
35;40;17.0;37;40;33;42;2;57.0;36;42;32;40;34;17.0;43;7;7;0.0;33;39.0;1;1;1;41;1;1;1;38;2;44;40;30;33;18.0;0;1;0;2;1;2;3;35.8235294117647;34.8;37.05555555555556;38.76470588235294;3;3;3;2.0;37.666666666666664
46;38;17.0;39;48;44;40;2;56.32;33;43;30;31;38;17.0;47;7;7;0.0;47;68.41;1;1;1;45;1;1;1;33;1;43;40;47;47;18.0;0;2;1;2;1;2;3;38.88235294117647;42.2;36.333333333333336;43.88235294117647;3;3;3;2.0;38.0
30;37;17.0;35;42;42;30;2;58.0;37;34;35;37;30;17.0;46;7;7;0.0;45;77.0;1;1;1;43;1;1;1;32;1;33;39;42;31;18.0;0;1;0;2;1;2;3;36.529411764705884;38.93333333333333;35.72222222222222;37.470588235294116;3;3;3;2.0;35.05555555555556
35;30;17.0;33;45;44;43;2;57.0;30;34;34;37;30;17.0;48;7;7;0.0;45;49.0;1;1;1;40;1;1;1;36;1;35;39;32;32;18.0;0;1;0;2;1;2;3;30.764705882352942;34.86666666666667;37.166666666666664;39.294117647058826;3;3;3;2.0;38.0
42;42;17.0;44;50;47;45;2;69.0;36;50;41;37;32;17.0;44;7;7;0.0;44;50.0;1;1;1;43;1;1;1;44;1;43;47;42;40;18.0;0;1;0;2;1;2;3;38.294117647058826;40.06666666666667;43.72222222222222;45.23529411764706;3;3;3;3.0;41.44444444444444
37;31;17.0;39;47;33;42;2;53.0;38;39;32;30;31;17.0;49;7;7;0.0;31;56.0;1;1;1;44;1;1;1;32;2;43;40;41;32;18.0;0;1;0;2;1;2;3;34.64705882352941;38.666666666666664;36.333333333333336;39.1764705882353;3;3;3;2.0;33.333333333333336
31;30;17.0;32;30;33;42;2;78.0;36;35;31;34;30;17.0;43;7;7;0.0;39;45.0;1;1;1;39;1;1;2;30;1;43;31;42;30;18.0;0;1;1;2;1;2;3;34.411764705882355;35.53333333333333;32.05555555555556;35.8235294117647;3;3;3;2.0;34.166666666666664
39;32;17.0;40;48;46;39;2;68.0;35;45;40;39;30;17.0;44;7;7;0.0;39;43.0;1;1;1;39;1;1;1;31;1;41;36;40;30;18.0;0;1;0;2;1;2;3;34.35294117647059;35.06666666666667;41.166666666666664;41.35294117647059;3;3;3;2.0;38.27777777777778
41;36;17.0;36;41;48;41;2;54.0;36;30;39;33;45;17.0;50;7;7;0.0;43;50.0;1;1;1;43;1;1;1;38;1;40;41;42;38;18.0;0;1;0;2;1;2;3;38.470588235294116;38.53333333333333;37.22222222222222;41.94117647058823;3;3;3;3.0;40.833333333333336
38;39;17.0;36;50;41;30;2;50.0;34;30;32;38;32;17.0;40;7;7;0.0;46;41.0;1;1;1;42;1;1;1;32;1;32;31;41;38;18.0;0;1;0;2;1;2;3;36.94117647058823;38.46666666666667;36.111111111111114;36.0;3;3;3;2.0;32.666666666666664
38;31;17.0;35;36;35;45;2;50.0;30;44;38;34;32;17.0;34;7;7;0.0;45;49.0;1;1;1;38;1;1;1;30;1;50;34;33;30;18.0;0;1;0;2;1;2;3;32.11764705882353;35.333333333333336;36.388888888888886;39.529411764705884;3;3;3;2.0;36.94444444444444
37;36;17.0;38;47;46;38;2;58.0;36;32;32;37;42;17.0;38;7;7;0.0;37;43.0;1;1;1;38;1;1;1;30;1;50;32;38;30;18.0;0;1;0;2;1;2;3;35.88235294117647;32.86666666666667;36.77777777777778;39.529411764705884;3;3;3;2.0;34.833333333333336
33;34;17.0;36;33;41;40;2;53.0;30;30;32;30;42;17.0;45;7;7;0.0;41;49.0;1;1;1;40;1;1;1;30;2;50;41;40;35;18.0;0;1;0;2;1;2;3;34.705882352941174;36.2;33.44444444444444;40.35294117647059;3;3;3;2.0;35.166666666666664
35;32;17.0;41;46;37;41;2;54.0;46;46;39;33;30;17.0;47;7;7;0.0;42;47.0;1;1;1;43;1;1;1;44;1;46;39;38;30;18.0;0;1;0;2;1;2;3;35.0;35.6;39.72222222222222;41.11764705882353;3;3;3;2.0;36.55555555555556
33;30;17.0;41;45;42;42;2;53.0;33;34;37;38;31;17.0;43;7;7;0.0;43;50.0;1;1;1;42;1;1;1;35;1;33;39;42;31;18.0;0;1;0;2;1;2;3;34.05882352941177;35.6;38.611111111111114;37.529411764705884;3;3;3;2.0;34.44444444444444
32;36;17.0;36;48;36;41;2;57.0;30;30;38;30;31;17.0;45;7;7;0.0;42;49.0;1;1;1;42;1;1;1;34;1;46;40;37;30;18.0;0;1;0;2;1;2;3;34.0;35.333333333333336;37.22222222222222;38.470588235294116;3;3;3;2.0;35.833333333333336
47;30;17.0;41;49;46;42;2;58.0;45;50;30;39;35;17.0;49;7;7;0.0;46;60.0;1;1;1;45;1;1;1;33;1;45;40;35;37;18.0;0;1;0;2;1;2;3;35.0;38.2;38.666666666666664;45.76470588235294;3;3;3;3.0;41.388888888888886
32;31;17.0;40;34;40;48;2;58.0;30;44;33;31;40;17.0;43;7;7;0.0;46;50.0;1;1;2;43;1;1;1;35;1;43;31;30;30;18.0;0;1;1;2;1;2;3;33.35294117647059;35.86666666666667;35.72222222222222;38.705882352941174;3;3;3;2.0;37.22222222222222
34;35;17.0;30;47;38;39;2;50.0;31;39;35;36;35;17.0;38;7;7;0.0;37;49.0;1;1;1;37;1;1;1;30;1;45;37;37;34;18.0;0;1;0;2;1;2;3;33.470588235294116;36.2;35.5;38.411764705882355;3;3;3;2.0;38.166666666666664
35;30;17.0;37;45;39;46;2;69.0;37;30;37;33;30;17.0;48;7;7;0.0;45;56.0;1;1;1;41;1;1;1;33;1;43;37;37;30;18.0;0;1;0;2;1;2;3;32.76470588235294;35.6;37.611111111111114;39.0;3;3;3;2.0;36.666666666666664
30;35;17.0;35;40;33;31;2;63.0;41;43;36;34;35;17.0;47;7;7;0.0;36;71.0;1;1;2;39;1;1;1;30;2;45;31;35;31;18.0;0;1;1;2;1;2;3;34.8235294117647;34.46666666666667;33.833333333333336;37.23529411764706;3;3;3;2.0;35.27777777777778
30;31;17.0;40;43;37;48;2;63.0;35;36;37;37;40;17.0;39;7;7;0.0;42;60.0;1;1;2;34;1;1;1;32;1;50;40;38;37;18.0;0;1;1;2;1;2;3;34.64705882352941;34.86666666666667;37.72222222222222;39.0;3;3;3;2.0;35.888888888888886
0;34;9.0;37;37;30;40;2;54.0;32;0;24;35;31;9.0;46;4;4;0.0;41;52.0;0;0;0;35;1;1;2;4;1;41;0;35;30;9.0;0;2;2;2;1;2;3;32.705882352941174;32.733333333333334;23.38888888888889;38.44444444444444;3;3;3;2.0;31.5
36;32;17.0;40;45;45;40;2;69.0;38;43;39;31;31;17.0;42;7;7;0.0;48;50.0;2;1;1;37;1;1;1;30;1;50;38;31;30;18.0;0;1;1;2;1;2;3;33.64705882352941;34.13333333333333;39.833333333333336;42.64705882352941;3;3;3;2.0;35.0
40;50;17.0;44;42;45;42;2;63.0;40;45;43;33;38;17.0;41;7;7;0.0;46;58.0;1;1;1;45;1;1;1;36;1;50;39;42;32;18.0;0;1;0;2;1;2;3;42.529411764705884;39.86666666666667;40.5;43.529411764705884;3;3;3;3.0;41.388888888888886
40;35;17.0;33;42;47;36;2;58.0;32;41;39;35;38;17.0;39;7;7;0.0;40;53.0;2;1;1;37;1;1;1;34;1;40;35;40;31;18.0;0;1;1;2;1;2;3;34.705882352941174;33.93333333333333;35.77777777777778;40.35294117647059;3;3;3;2.0;34.611111111111114
31;31;17.0;37;40;38;45;2;54.0;34;30;40;41;35;17.0;40;7;7;0.0;46;30.0;1;1;1;39;1;1;1;32;1;40;30;43;40;18.0;0;1;0;2;1;2;3;35.23529411764706;34.46666666666667;37.77777777777778;35.470588235294116;3;3;3;2.0;33.94444444444444
32;37;17.0;37;33;43;43;2;63.0;41;40;39;30;33;17.0;39;7;7;0.0;42;39.0;1;1;1;35;1;1;1;36;1;45;36;41;31;18.0;0;1;0;2;1;2;3;38.0;33.13333333333333;36.77777777777778;39.294117647058826;3;3;3;2.0;35.05555555555556
39;35;17.0;40;45;31;36;2;63.0;30;33;33;33;38;17.0;41;7;7;0.0;41;58.0;1;1;1;33;1;1;1;31;1;43;32;34;32;18.0;0;1;0;2;1;2;3;33.11764705882353;34.46666666666667;35.833333333333336;36.705882352941174;3;3;3;2.0;32.77777777777778
41;46;17.0;43;34;46;40;2;57.0;34;45;44;33;33;17.0;43;7;7;0.0;45;55.0;1;1;1;37;1;1;1;31;1;50;35;40;38;18.0;0;1;0;2;1;2;3;37.1764705882353;40.266666666666666;37.77777777777778;43.35294117647059;3;3;3;2.0;38.611111111111114
38;32;17.0;39;33;48;41;2;78.0;30;45;39;34;37;17.0;45;7;7;0.0;42;55.0;1;1;1;37;1;1;1;38;1;50;42;45;33;18.0;0;1;0;2;1;2;3;34.411764705882355;36.46666666666667;36.611111111111114;44.470588235294116;3;3;3;2.0;39.5
32;35;17.0;41;30;31;44;2;63.0;31;32;30;35;30;17.0;37;7;7;0.0;39;56.0;1;1;1;34;1;1;1;31;1;50;41;37;32;18.0;0;1;0;2;1;2;3;33.64705882352941;34.13333333333333;34.666666666666664;37.588235294117645;3;3;3;2.0;34.05555555555556
38;36;17.0;37;48;40;43;2;63.0;33;46;44;31;31;17.0;35;7;7;0.0;45;56.0;1;1;1;38;1;1;1;38;1;45;32;45;34;18.0;0;1;0;2;1;2;3;34.588235294117645;36.266666666666666;41.833333333333336;39.529411764705884;3;3;3;3.0;41.111111111111114
31;38;17.0;40;35;33;36;2;61.0;32;30;39;30;30;17.0;47;7;7;0.0;48;88.0;1;1;1;34;1;1;1;31;1;43;30;37;30;18.0;0;1;0;2;1;2;3;34.529411764705884;36.266666666666666;36.333333333333336;36.05882352941177;3;3;3;2.0;38.5
39;37;17.0;33;48;42;34;2;63.0;32;46;38;33;38;17.0;42;7;7;0.0;40;60.0;1;1;1;36;1;1;1;34;1;48;41;37;30;18.0;0;1;0;2;1;2;3;34.88235294117647;35.0;36.27777777777778;42.705882352941174;3;3;3;2.0;38.0
38;34;17.0;38;38;38;30;2;64.85;30;32;31;34;31;17.0;40;7;7;0.0;40;73.24;1;1;1;34;1;1;1;30;1;50;36;38;36;18.0;0;1;0;2;1;2;3;34.64705882352941;34.666666666666664;33.05555555555556;39.411764705882355;3;3;3;2.0;33.111111111111114
37;46;17.0;36;48;39;38;2;63.0;33;44;31;38;35;17.0;39;7;7;0.0;43;48.0;1;1;1;35;1;1;1;31;1;42;38;38;30;18.0;0;1;0;2;1;2;3;35.88235294117647;37.333333333333336;36.166666666666664;39.8235294117647;3;3;3;2.0;37.5
39;32;17.0;30;32;31;35;2;59.0;45;39;30;32;30;17.0;33;7;7;0.0;42;65.0;1;1;1;35;1;1;1;30;1;43;36;34;30;18.0;0;2;1;2;1;2;3;33.470588235294116;32.8;31.0;37.23529411764706;3;3;3;2.0;34.333333333333336
38;38;17.0;33;31;40;39;2;69.0;30;40;36;39;34;17.0;48;7;7;0.0;43;60.0;1;1;1;37;1;1;1;37;1;46;39;35;30;18.0;0;1;0;2;1;2;3;34.294117647058826;37.46666666666667;34.666666666666664;41.64705882352941;3;3;3;2.0;39.05555555555556
37;35;17.0;41;31;33;40;2;52.0;30;41;33;37;30;17.0;38;7;7;0.0;47;56.0;1;2;2;37;1;1;1;36;1;48;30;38;31;18.0;0;1;2;2;1;2;3;32.1764705882353;34.86666666666667;35.166666666666664;38.1764705882353;3;3;3;2.0;35.111111111111114
42;35;17.0;34;40;30;41;2;63.0;32;34;42;38;35;17.0;44;7;7;0.0;33;50.0;1;1;1;33;1;1;1;30;1;43;33;40;31;18.0;0;1;0;2;1;2;3;34.1764705882353;35.46666666666667;36.0;37.23529411764706;3;3;3;2.0;36.111111111111114
39;32;17.0;35;32;37;31;2;72.0;38;40;35;32;31;17.0;48;7;7;0.0;46;68.0;1;1;2;34;1;1;1;30;1;46;35;37;30;18.0;0;1;1;2;1;2;3;32.94117647058823;35.46666666666667;32.888888888888886;40.76470588235294;3;3;3;2.0;38.72222222222222
43;35;17.0;42;40;48;46;2;59.0;37;44;38;41;32;17.0;48;7;7;0.0;47;68.0;1;1;1;36;1;1;1;30;1;46;38;38;30;18.0;0;1;0;2;1;2;3;35.705882352941174;36.06666666666667;38.72222222222222;44.470588235294116;3;3;3;2.0;38.44444444444444
0;33;9.0;33;30;38;36;2;59.0;32;0;29;34;36;9.0;37;4;4;0.0;47;52.0;0;0;0;32;1;2;1;30;1;46;0;30;41;15.0;0;1;1;2;1;2;3;32.64705882352941;37.2;31.22222222222222;41.44444444444444;3;3;3;2.0;36.6
43;39;17.0;34;31;31;39;2;58.0;32;33;33;34;33;17.0;38;7;7;0.0;46;45.0;1;1;1;35;1;1;1;30;1;44;39;31;32;18.0;0;1;0;2;1;2;3;33.470588235294116;36.4;32.55555555555556;38.76470588235294;3;3;3;2.0;36.833333333333336
37;36;17.0;37;44;46;39;2;63.0;36;36;42;32;36;17.0;40;7;7;0.0;45;55.0;2;1;1;34;1;1;1;33;1;50;39;35;30;18.0;0;1;1;2;1;2;3;34.64705882352941;33.86666666666667;37.77777777777778;41.94117647058823;3;3;3;2.0;35.611111111111114
0;40;3.0;47;39;0;4;2;57.0;36;0;10;35;32;3.0;37;2;2;0.0;41;50.0;0;0;0;34;0;1;0;0;1;0;0;43;30;7.0;0;1;0;2;1;2;3;38.05882352941177;35.666666666666664;18.38888888888889;38.333333333333336;3;3;3;1.0;3.0
34;34;17.0;35;42;46;37;2;52.56;30;46;30;34;36;17.0;38;7;7;0.0;49;45.94;1;1;1;37;1;1;1;31;1;44;38;37;36;18.0;0;1;0;2;1;2;3;34.0;37.4;34.0;41.35294117647059;3;3;3;2.0;35.888888888888886
37;34;17.0;35;32;35;47;2;56.0;32;36;41;31;33;17.0;41;7;7;0.0;31;47.0;1;1;1;34;1;1;1;37;1;50;38;37;31;18.0;0;1;0;2;1;2;3;33.8235294117647;35.53333333333333;36.94444444444444;39.11764705882353;3;3;3;2.0;35.05555555555556
37;34;17.0;33;35;42;30;2;46.16;30;42;30;39;30;17.0;40;7;7;0.0;34;54.45;1;1;1;36;1;1;1;35;2;46;36;35;30;18.0;0;1;0;2;1;2;3;32.1764705882353;33.666666666666664;33.0;40.05882352941177;3;3;3;2.0;35.22222222222222
35;38;17.0;40;47;41;39;2;62.0;34;32;39;39;31;17.0;44;7;7;0.0;41;56.0;1;1;1;37;1;1;1;33;1;50;42;39;35;18.0;0;1;0;2;1;2;3;34.05882352941177;37.0;38.333333333333336;41.0;3;3;3;2.0;35.888888888888886
31;30;17.0;30;47;33;30;2;59.0;33;44;34;39;32;17.0;44;7;7;0.0;39;60.0;1;1;2;40;1;1;1;35;1;46;30;36;31;18.0;0;1;1;2;1;2;3;32.11764705882353;33.6;35.333333333333336;37.35294117647059;3;3;3;2.0;36.72222222222222
34;38;17.0;36;40;37;46;2;78.0;38;33;38;30;30;17.0;50;7;7;0.0;46;58.0;1;1;1;39;1;1;1;30;1;50;31;37;30;18.0;0;1;0;2;1;2;3;35.411764705882355;33.93333333333333;36.111111111111114;39.294117647058826;3;3;3;2.0;36.166666666666664
34;44;17.0;37;44;43;31;2;57.0;39;41;39;36;30;17.0;38;7;7;0.0;45;50.0;1;1;1;39;1;1;1;30;1;46;35;37;41;18.0;0;1;0;2;1;2;3;38.05882352941177;38.13333333333333;36.611111111111114;39.8235294117647;3;3;3;2.0;36.666666666666664
43;41;17.0;37;48;46;40;2;59.0;35;45;36;43;38;17.0;46;7;7;0.0;47;47.0;1;1;1;44;1;1;1;36;1;48;39;43;30;18.0;0;1;0;2;1;2;3;36.470588235294116;35.13333333333333;39.333333333333336;44.529411764705884;3;3;3;2.0;37.888888888888886
30;34;17.0;34;47;34;43;2;63.0;30;45;33;30;38;17.0;37;7;7;0.0;46;45.0;2;1;1;40;1;1;1;33;1;40;31;36;33;18.0;0;1;1;2;1;2;3;34.94117647058823;35.733333333333334;37.111111111111114;36.1764705882353;3;3;3;2.0;36.111111111111114
40;31;17.0;30;30;33;40;2;69.0;39;44;33;34;30;17.0;43;7;7;0.0;46;43.0;1;1;1;34;1;1;1;32;1;42;30;44;32;18.0;0;1;0;2;1;2;3;36.23529411764706;32.46666666666667;32.333333333333336;38.529411764705884;3;3;3;2.0;34.44444444444444
31;32;17.0;35;42;30;41;2;78.0;38;46;37;40;30;17.0;33;7;7;0.0;36;60.0;1;1;2;34;1;1;1;31;1;44;40;38;35;18.0;0;1;1;2;1;2;3;34.8235294117647;33.13333333333333;36.611111111111114;37.0;3;3;3;2.0;35.44444444444444
37;43;17.0;42;44;42;35;2;52.0;37;46;38;42;32;17.0;46;7;7;0.0;49;42.0;1;1;1;41;1;1;1;37;1;50;30;37;31;18.0;0;1;0;2;1;2;3;35.05882352941177;37.06666666666667;38.72222222222222;41.76470588235294;3;3;3;2.0;39.77777777777778
35;40;17.0;37;30;40;43;2;59.0;34;30;31;39;34;17.0;42;7;7;0.0;45;60.0;1;1;1;33;1;1;1;34;1;44;39;34;30;18.0;0;1;0;2;1;2;3;34.529411764705884;34.6;34.27777777777778;39.0;3;3;3;2.0;36.166666666666664
35;34;17.0;34;35;39;31;2;61.0;32;45;43;31;30;17.0;47;7;7;0.0;45;55.0;1;1;1;42;1;1;1;37;1;44;33;38;31;18.0;0;1;0;2;1;2;3;34.294117647058826;36.333333333333336;35.833333333333336;40.11764705882353;3;3;3;2.0;38.166666666666664
40;39;17.0;37;46;40;47;2;57.0;34;45;37;37;34;17.0;46;7;7;0.0;46;72.0;1;1;2;44;1;1;1;38;1;47;37;35;32;18.0;0;1;1;2;1;2;3;35.705882352941174;36.8;39.94444444444444;42.35294117647059;3;3;3;2.0;39.111111111111114
34;37;17.0;35;40;43;42;2;59.0;33;44;37;32;30;17.0;44;7;7;0.0;34;46.0;1;1;2;40;1;1;1;38;1;47;41;37;30;18.0;0;1;1;2;1;2;3;35.05882352941177;35.4;37.611111111111114;41.470588235294116;3;3;3;2.0;36.0
33;36;17.0;39;33;40;30;2;58.0;30;31;39;35;37;17.0;42;7;7;0.0;46;43.0;1;1;2;43;1;1;1;38;1;50;40;47;34;18.0;0;1;1;2;1;2;3;34.8235294117647;36.333333333333336;35.27777777777778;40.05882352941177;3;3;3;2.0;36.388888888888886
36;38;17.0;45;37;40;42;2;54.0;33;31;36;38;31;17.0;43;7;7;0.0;45;65.0;1;2;2;37;1;1;1;31;1;43;39;42;30;18.0;0;2;3;2;1;2;3;35.8235294117647;35.4;37.111111111111114;39.23529411764706;3;3;3;2.0;36.44444444444444
35;39;17.0;31;40;39;36;2;41.0;31;44;34;38;40;17.0;49;7;7;0.0;44;52.0;1;1;1;44;1;1;1;32;1;50;38;40;34;18.0;0;1;0;2;1;2;3;37.1764705882353;35.86666666666667;34.27777777777778;42.11764705882353;3;3;3;2.0;38.166666666666664
40;39;17.0;41;45;44;41;2;46.0;30;44;39;44;36;17.0;39;7;7;0.0;46;77.0;1;1;1;43;1;1;1;30;1;47;42;40;31;18.0;0;1;0;2;1;2;3;34.88235294117647;35.8;39.166666666666664;43.0;3;3;3;2.0;33.72222222222222
