PROMEDIO_DOS;PG_ICFES;BIOLOGIA_ICFES;NAA_DOS;FISICA_ICFES;NOTA_INT;PROMEDIO_UNO;VECES_INT;NCA_DOS;NOTA_FIS_DOS;CON_MAT_ICFES;CAR_DOS;VECES_CIR_UNO;NOTA_HIST;NOTA_FIS_UNO;NOTA_DIF;NOTA_CIR_UNO;NCP_UNO;LITERATURA_ICFES;EPA_DOS;NAP_UNO;NAP_DOS;NOTA_ALGEBRA;NOTA_CFJC;NOTA_TEXTOS;NCC_DOS;VECES_FIS_DOS;NOTA_PROGB;VECES_HIST;VECES_ALGEBRA;NOTA_POO;EPA_UNO;IDIOMA_ICFES;NAC_DOS;NCP_DOS;VECES_POO;CREDITOS_POO;CREDITOS_INT;CREDITOS_HIST;CREDITOS_FIS_DOS;CREDITOS_CIR_UNO;CREDITOS_ALGEBRA;RENDIMIENTO_TRES;PROMEDIO_TRES
35.375;337.0;74.0;4;0.0;37.0;34.0;1;12.0;0.0;65.0;2;2;0.0;30.0;24.5;36.0;4.0;67.0;2;1;0;31.5;46.0;43.0;12.0;0;39.0;0;2;37.0;2;53.0;4;0.0;1;3;3;2;3;3;3;2.0;31.194444444444443
33.38235294117647;365.0;81.0;4;0.0;30.0;32.42857142857143;1;11.0;36.0;80.0;2;2;43.0;30.0;28.0;29.0;4.0;65.0;2;1;2;27.5;35.0;40.0;17.0;1;32.0;1;2;38.0;2;62.0;6;6.0;1;3;3;2;3;3;3;1.0;24.38888888888889
27.529411764117647;334.0;69.0;4;0.0;32.0;37.0;1;11.0;21.0;68.0;2;1;31.0;36.0;34.0;30.0;0.0;61.0;1;0;2;32.0;43.0;36.0;17.0;2;39.0;1;1;20.33333333;2;88.0;6;6.0;3;3;3;2;3;3;3;1.0;19.833333333333332
40.88235294117647;351.0;69.0;6;0.0;40.0;38.42857142857143;1;17.0;40.0;78.0;0;1;43.0;36.0;36.0;40.0;0.0;64.0;2;0;0;44.0;40.0;39.0;17.0;1;41.0;1;1;39.0;2;61.0;6;0.0;1;3;3;2;3;3;3;2.0;36.111111111111114
35.94117647058823;372.0;74.0;6;0.0;31.0;35.785714285714285;1;17.0;33.0;88.0;0;1;43.0;36.0;31.0;34.0;0.0;64.0;2;0;0;38.0;39.0;41.0;17.0;1;36.0;1;1;39.0;2;65.0;6;0.0;1;3;3;2;3;3;3;1.0;25.555555555555557
34.529411764705884;394.0;76.0;6;0.0;31.0;32.57142857142857;1;17.0;31.0;88.0;0;1;40.0;32.0;31.0;34.0;0.0;77.0;2;0;0;33.0;30.0;35.0;17.0;1;34.0;1;1;40.0;2;77.0;6;0.0;1;3;3;2;3;3;3;2.0;34.888888888888886
34.88235294117647;368.0;76.0;6;0.0;30.0;40.07142857142857;1;17.0;31.0;88.0;0;1;43.0;32.0;37.0;32.0;0.0;69.0;2;0;0;37.0;40.0;44.0;17.0;1;48.0;1;1;39.0;2;65.0;6;0.0;1;3;3;2;3;3;3;2.0;30.166666667222223
31.38235294117647;379.0;71.0;5;0.0;30.0;35.0;1;14.0;31.0;93.0;1;2;32.0;37.0;27.5;23.5;4.0;58.0;2;1;1;37.0;31.0;35.0;17.0;1;43.0;1;1;35.0;2;82.0;6;3.0;1;3;3;2;3;3;3;1.0;23.541666666666668
39.05882352941177;365.0;76.0;6;0.0;38.0;36.357142857142854;1;17.0;37.0;76.0;0;1;38.0;34.0;31.0;36.0;0.0;64.0;2;0;0;40.0;44.0;42.0;17.0;1;38.0;1;1;45.0;2;71.0;6;0.0;1;3;3;2;3;3;3;1.0;27.833333333333332
32.17647058764706;358.0;74.0;6;0.0;30.0;34.92857142857143;1;17.0;32.0;75.0;2;3;30.0;30.0;25.0;31.33333333;4.0;72.0;2;1;0;37.0;39.0;35.0;17.0;1;50.0;2;1;32.0;2;54.0;6;0.0;1;3;3;2;3;3;3;2.0;31.72222222222222
34.470588235294116;315.0;63.0;5;0.0;39.0;30.607142857857145;1;14.0;33.0;63.0;2;2;41.0;26.66666667;25.5;32.0;7.0;63.0;2;2;1;16.0;35.0;40.0;17.0;1;31.5;1;3;48.0;2;71.0;6;3.0;1;3;3;2;3;3;3;1.0;23.727272727272727
39.294117647058826;415.0;58.0;6;59.0;40.0;39.07142857142857;1;17.0;35.0;58.0;0;1;37.0;45.0;32.0;41.0;0.0;57.0;2;0;0;46.0;38.0;36.0;17.0;1;44.0;1;1;36.0;2;65.0;6;0.0;1;3;3;2;3;3;3;2.0;33.388888888888886
34.8235294117647;436.0;59.0;6;80.0;31.0;37.5;1;17.0;37.0;75.0;1;1;38.0;37.0;30.5;37.0;0.0;56.0;2;0;0;33.0;39.0;39.0;17.0;1;44.0;1;2;34.0;2;50.0;6;0.0;1;3;3;2;3;3;3;1.0;26.416666666666668
33.85294117647059;446.0;55.0;5;62.0;31.0;36.285714285714285;1;14.0;27.5;78.0;1;1;35.0;30.0;36.0;39.0;0.0;71.0;2;0;1;39.0;33.0;38.0;17.0;2;45.0;1;1;32.0;2;66.0;6;3.0;1;3;3;2;3;3;3;1.0;25.933333333333334
5.0;408.0;51.0;0;62.0;0.0;18.678571428571427;0;0.0;0.0;65.0;0;1;0.0;15.0;10.0;5.0;10.0;60.0;1;3;1;0.0;30.0;36.0;3.0;0;12.5;0;0;0.0;1;83.0;1;3.0;0;3;3;2;3;3;3;1.0;10.0
35.76470588294118;396.0;56.0;5;55.0;25.66666667;36.285714285714285;3;14.0;31.0;78.0;1;1;42.0;35.0;36.0;35.0;1.0;60.0;2;1;1;41.0;38.0;36.0;17.0;1;40.0;1;1;42.0;2;43.0;6;3.0;1;3;3;2;3;3;3;1.0;29.433333333333334
31.470588234705883;438.0;60.0;5;61.0;30.0;31.97619047642857;1;14.0;17.33333333;97.0;1;1;39.0;33.0;24.0;37.0;5.0;57.0;2;2;1;30.0;43.0;41.0;17.0;3;39.0;1;1;38.0;2;61.0;6;3.0;1;3;3;2;3;3;3;1.0;19.249999999166665
11.12745097917647;448.0;57.0;1;62.0;0.0;33.785714285714285;2;3.0;4.5;72.0;5;3;4.333333333;32.0;30.0;12.33333333;0.0;60.0;1;0;5;12.33333333;35.0;43.0;17.0;2;33.0;3;3;31.0;2;52.0;6;14.0;1;3;3;2;3;3;3;1.0;2.0
8.0;280.0;65.0;0;0.0;0.0;24.75;0;0.0;0.0;52.0;0;0;8.0;19.5;24.5;0.0;10.0;53.0;1;3;1;0.0;35.0;40.0;2.0;0;12.0;1;0;0.0;1;49.0;1;2.0;0;3;3;2;3;3;3;1.0;9.666666666666666
30.676470588235293;337.0;65.0;4;0.0;33.0;33.59523809428571;1;11.0;20.0;68.0;2;1;38.0;30.0;25.33333333;30.0;4.0;71.0;2;1;2;28.5;38.0;39.0;17.0;2;40.0;1;2;37.0;2;68.0;6;6.0;1;3;3;2;3;3;3;1.0;19.444444444444443
21.6875;317.0;64.0;1;0.0;0.0;30.26190476357143;0;2.0;0.0;74.0;2;2;32.0;23.66666667;23.66666667;16.5;7.0;51.0;1;2;2;20.0;38.0;41.0;8.0;0;34.0;1;2;0.0;2;62.0;3;6.0;0;3;3;2;3;3;3;1.0;14.0
36.35294117647059;387.0;52.0;6;61.0;43.0;37.0;1;17.0;30.0;72.0;0;1;36.0;37.0;32.0;30.0;0.0;47.0;2;0;0;40.0;44.0;41.0;17.0;1;38.0;1;1;39.0;2;50.0;6;0.0;1;3;3;2;3;3;3;1.0;27.916666666666668
8.333333333333334;323.0;65.0;0;0.0;0.0;24.499999999285713;0;0.0;0.0;67.0;3;2;0.0;15.33333333;13.0;3.5;7.0;65.0;1;2;3;18.5;32.0;40.0;9.0;0;31.0;0;2;3.0;1;71.0;3;9.0;2;3;3;2;3;3;3;1.0;14.0
38.8;335.0;61.0;5;0.0;33.0;41.42857142857143;1;15.0;35.0;74.0;0;1;0.0;36.0;40.0;38.0;0.0;58.0;2;0;0;38.0;38.0;40.0;15.0;1;50.0;0;1;50.0;2;67.0;5;0.0;1;3;3;2;3;3;3;1.0;29.77777777777778
34.0;330.0;70.0;5;0.0;31.0;33.857142857142854;1;15.0;32.0;68.0;1;1;29.5;31.0;27.5;32.0;4.0;62.0;2;1;1;41.0;40.0;41.0;17.0;1;37.0;2;1;37.0;2;62.0;6;2.0;1;3;3;2;3;3;3;1.0;26.194444444444443
34.17647058882353;320.0;69.0;5;0.0;32.0;33.04761904857143;1;14.0;30.0;71.0;1;1;42.0;30.0;22.66666667;37.0;4.0;62.0;2;1;1;28.66666667;43.0;34.0;17.0;1;42.0;1;3;38.0;2;49.0;6;3.0;1;3;3;2;3;3;3;1.0;28.75
28.294117647058822;321.0;67.0;4;0.0;11.0;28.55952380857143;2;11.0;30.0;68.0;2;3;38.0;32.0;22.33333333;23.0;7.0;60.0;1;2;2;30.0;32.0;38.0;17.0;1;22.5;1;1;41.0;1;58.0;6;6.0;1;3;3;2;3;3;3;1.0;13.833333333333334
31.441176470588236;410.0;62.0;4;60.0;27.0;33.214285714285715;2;11.0;29.5;58.0;2;1;40.0;32.0;31.0;33.0;0.0;52.0;2;0;2;32.0;34.0;40.0;17.0;2;30.0;1;1;30.0;2;51.0;6;6.0;1;3;3;2;3;3;3;1.0;19.466666666666665
31.205882352941178;324.0;67.0;5;0.0;32.0;34.92857142857143;2;14.0;22.5;67.0;2;1;38.0;31.0;31.0;31.0;0.0;62.0;2;0;1;31.0;34.0;41.0;17.0;2;39.0;1;1;35.0;2;68.0;6;3.0;1;3;3;2;3;3;3;2.0;32.0
34.705882352352944;322.0;66.0;6;0.0;31.0;36.142857142857146;1;17.0;31.33333333;73.0;1;1;44.0;35.0;31.0;32.0;0.0;53.0;2;0;0;35.0;42.0;35.0;17.0;3;40.0;1;1;38.0;2;61.0;6;0.0;1;3;3;2;3;3;3;2.0;32.611111111111114
32.911764705882355;313.0;65.0;5;0.0;29.5;32.357142857142854;2;14.0;34.0;74.0;1;1;39.0;30.0;24.0;30.0;4.0;54.0;2;1;1;31.0;38.0;41.0;17.0;1;36.0;1;1;36.0;2;60.0;6;3.0;1;3;3;2;3;3;3;1.0;26.833333333333332
33.26470588294118;322.0;59.0;4;0.0;35.0;33.92857142857143;1;11.0;27.66666667;82.0;2;2;38.0;37.0;22.0;28.5;4.0;59.0;2;1;2;37.0;34.0;40.0;17.0;3;39.0;1;1;35.0;2;59.0;6;6.0;1;3;3;2;3;3;3;2.0;36.666666666666664
20.0;316.0;74.0;0;0.0;0.0;31.357142857142858;0;0.0;0.0;62.0;0;1;0.0;32.0;23.0;17.0;4.0;57.0;1;1;2;23.0;40.0;31.0;6.0;0;36.0;0;1;0.0;2;51.0;2;6.0;0;3;3;2;3;3;3;1.0;9.666666666666666
21.794117647058822;324.0;66.0;1;0.0;13.5;34.214285714285715;2;2.0;28.0;69.0;3;2;36.0;31.0;34.0;22.5;0.0;60.0;1;0;5;21.0;33.0;37.0;17.0;1;35.0;1;1;14.5;2;65.0;6;15.0;2;3;3;2;3;3;3;1.0;11.166666666666666
24.5;326.0;65.0;0;0.0;0.0;30.142857142857142;0;0.0;0.0;71.0;0;0;0.0;32.0;14.5;0.0;4.0;62.0;1;1;2;28.0;38.0;40.0;6.0;0;40.0;0;1;21.0;2;59.0;2;6.0;1;3;3;2;3;3;3;1.0;13.333333333333334
32.85294117647059;323.0;58.0;5;0.0;29.5;32.42857142857143;2;14.0;31.0;80.0;3;1;32.5;30.0;26.5;31.0;4.0;63.0;2;1;1;30.0;42.0;34.0;17.0;2;36.0;2;1;43.0;2;70.0;6;3.0;1;3;3;2;3;3;3;2.0;32.583333333333336
0.0;322.0;58.0;0;0.0;0.0;22.142857142857142;0;0.0;0.0;80.0;0;0;0.0;24.0;19.0;0.0;10.0;60.0;1;3;0;0.0;42.0;33.0;0.0;0;8.0;0;0;0.0;1;59.0;0;0.0;0;3;3;2;3;3;3;1.0;13.666666666666666
0.0;338.0;70.0;0;0.0;0.0;13.357142857142858;0;0.0;0.0;63.0;0;0;0.0;3.0;4.5;0.0;9.0;67.0;1;4;2;0.0;10.0;30.0;5.0;0;30.0;1;1;0.0;1;55.0;2;5.0;0;3;3;2;3;3;3;1.0;1.0
36.6;268.0;69.0;4;0.0;37.0;35.642857142857146;1;12.0;40.0;72.0;1;1;0.0;37.0;33.0;40.0;0.0;67.0;2;0;1;29.0;35.0;36.0;15.0;1;35.0;0;2;37.0;2;84.0;5;3.0;1;3;3;2;3;3;3;1.0;27.194444444444443
31.264705882352942;366.0;80.0;4;0.0;28.0;35.0;2;11.0;29.5;75.0;2;1;37.0;39.0;25.5;30.0;4.0;69.0;2;1;2;34.0;37.0;41.0;17.0;2;35.0;1;1;31.0;2;60.0;6;6.0;1;3;3;2;3;3;3;1.0;26.041666666666668
39.76470588235294;352.0;71.0;6;0.0;47.0;45.214285714285715;1;17.0;34.0;77.0;0;1;44.0;45.0;45.0;38.0;0.0;64.0;2;0;0;39.0;44.0;40.0;17.0;1;49.0;1;1;38.0;2;75.0;6;0.0;1;3;3;2;3;3;3;2.0;39.77777777777778
36.88235294117647;359.0;72.0;6;0.0;37.0;33.857142857142854;1;17.0;31.0;73.0;0;1;39.0;33.0;28.0;38.0;4.0;71.0;2;1;0;38.0;39.0;32.0;17.0;1;39.0;1;1;39.0;2;67.0;6;0.0;1;3;3;2;3;3;3;2.0;32.25
14.071428571428571;345.0;70.0;0;0.0;5.0;32.5;1;0.0;0.0;75.0;0;1;22.0;34.0;23.0;20.0;4.0;65.0;1;1;5;6.0;41.0;40.0;14.0;0;31.0;1;1;20.0;2;70.0;5;14.0;1;3;3;2;3;3;3;1.0;10.0
34.11764705882353;371.0;73.0;6;0.0;33.0;34.857142857142854;1;17.0;33.0;78.0;1;2;41.0;38.0;30.0;31.0;0.0;66.0;2;0;0;35.0;43.0;39.0;17.0;1;30.0;1;1;34.0;2;78.0;6;0.0;1;3;3;2;3;3;3;1.0;25.633333333333333
24.08823529411765;356.0;72.0;3;0.0;18.0;32.92857142857143;1;8.0;32.0;78.0;1;2;39.0;29.0;22.5;27.5;7.0;73.0;1;2;3;0.0;36.0;39.0;17.0;1;42.0;1;1;33.0;2;71.0;6;9.0;1;3;3;2;3;3;3;1.0;7.5
31.178571428571427;363.0;70.0;3;0.0;0.0;31.523809522857142;0;8.0;23.0;70.0;2;2;36.0;31.0;24.33333333;27.0;4.0;69.0;2;1;2;32.5;36.0;39.0;14.0;1;31.0;1;2;39.0;2;79.0;5;6.0;1;3;3;2;3;3;3;1.0;15.0
37.411764705882355;361.0;71.0;6;0.0;42.0;41.142857142857146;1;17.0;35.0;76.0;0;1;45.0;42.0;33.0;33.0;0.0;72.0;2;0;0;36.0;39.0;42.0;17.0;1;50.0;1;1;36.0;2;72.0;6;0.0;1;3;3;2;3;3;3;2.0;37.111111111111114
35.1764705882353;362.0;76.0;6;0.0;34.0;35.5;1;17.0;35.0;76.0;0;1;41.0;39.0;32.0;36.0;0.0;73.0;2;0;0;32.0;37.0;40.0;17.0;1;31.0;1;1;35.0;2;64.0;6;0.0;1;3;3;2;3;3;3;1.0;27.533333333333335
31.0;366.0;73.0;3;0.0;26.0;35.285714285714285;1;8.0;31.0;78.0;0;1;37.0;36.0;28.0;25.0;4.0;76.0;1;1;3;25.0;39.0;40.0;17.0;1;40.0;1;1;44.0;2;69.0;6;9.0;1;3;3;2;3;3;3;1.0;11.666666666666666
36.11764705882353;352.0;69.0;6;0.0;35.0;38.42857142857143;1;17.0;34.0;74.0;0;1;46.0;38.0;31.0;36.0;0.0;73.0;2;0;0;31.0;36.0;39.0;17.0;1;48.0;1;1;38.0;2;66.0;6;0.0;1;3;3;2;3;3;3;2.0;34.666666666666664
33.64705882352941;374.0;79.0;6;0.0;33.0;37.714285714285715;1;17.0;31.0;75.0;1;2;43.0;41.0;32.0;30.0;0.0;74.0;2;0;0;30.0;38.0;39.0;17.0;1;41.0;1;1;38.0;2;74.0;6;0.0;1;3;3;2;3;3;3;1.0;26.6
34.205882352941174;355.0;72.0;4;0.0;41.0;35.57142857142857;1;11.0;28.0;76.0;2;1;41.0;36.0;34.0;31.0;0.0;68.0;2;0;2;28.5;37.0;40.0;17.0;2;30.0;1;2;38.0;2;69.0;6;6.0;1;3;3;2;3;3;3;2.0;34.77777777777778
35.705882352941174;385.0;78.0;6;0.0;35.0;38.142857142857146;1;17.0;33.0;81.0;0;1;38.0;39.0;37.0;30.0;0.0;72.0;2;0;0;42.0;38.0;42.0;17.0;1;36.0;1;1;37.0;2;80.0;6;0.0;1;3;3;2;3;3;3;1.0;28.22222222222222
38.76470588235294;361.0;73.0;6;0.0;47.0;38.714285714285715;1;17.0;37.0;74.0;0;1;40.0;45.0;30.0;37.0;0.0;67.0;2;0;0;34.0;41.0;39.0;17.0;1;41.0;1;1;38.0;2;73.0;6;0.0;1;3;3;2;3;3;3;2.0;34.833333333333336
34.91176470529412;362.0;70.0;4;0.0;28.5;35.857142857142854;2;11.0;24.33333333;80.0;2;1;39.0;36.0;31.0;34.0;0.0;70.0;2;0;2;42.0;40.0;40.0;17.0;3;36.0;1;1;43.0;2;58.0;6;6.0;1;3;3;2;3;3;3;1.0;26.25
39.0;348.0;75.0;6;0.0;46.0;39.42857142857143;1;17.0;34.0;77.0;1;1;45.0;40.0;31.0;34.0;0.0;67.0;2;0;0;36.0;41.0;40.0;17.0;1;47.0;1;2;41.0;2;54.0;6;0.0;1;3;3;2;3;3;3;2.0;31.058823529411764
20.333333333333332;356.0;70.0;0;0.0;0.0;32.30952380857143;0;0.0;0.0;75.0;3;2;0.0;34.0;21.33333333;17.0;4.0;67.0;1;1;3;24.5;43.0;40.0;9.0;0;33.0;0;2;19.5;2;73.0;3;9.0;2;3;3;2;3;3;3;1.0;10.666666666666666
37.23529411764706;362.0;78.0;6;0.0;34.0;36.357142857142854;1;17.0;33.0;72.0;0;1;48.0;35.0;32.0;37.0;0.0;67.0;2;0;0;36.0;39.0;39.0;17.0;1;39.0;1;1;39.0;2;67.0;6;0.0;1;3;3;2;3;3;3;1.0;29.22222222222222
34.529411764705884;356.0;68.0;6;0.0;30.0;32.142857142857146;1;17.0;30.0;75.0;0;1;40.0;32.0;26.0;31.0;4.0;66.0;2;1;0;35.0;36.0;40.0;17.0;1;30.0;1;1;43.0;2;72.0;6;0.0;1;3;3;2;3;3;3;2.0;32.5
34.0;346.0;75.0;6;0.0;32.0;32.57142857142857;1;17.0;30.0;73.0;0;1;34.0;30.0;25.0;35.0;4.0;68.0;2;1;0;33.0;43.0;33.0;17.0;1;38.0;1;1;40.0;2;52.0;6;0.0;1;3;3;2;3;3;3;1.0;27.2
42.705882352941174;346.0;73.0;6;0.0;43.0;41.57142857142857;1;17.0;37.0;74.0;0;1;48.0;41.0;41.0;41.0;0.0;64.0;2;0;0;48.0;40.0;44.0;17.0;1;40.0;1;1;41.0;2;59.0;6;0.0;1;3;3;2;3;3;3;2.0;35.27777777777778
39.0;363.0;71.0;6;0.0;39.0;36.642857142857146;1;17.0;37.0;78.0;0;1;39.0;38.0;27.5;33.0;4.0;68.0;2;1;0;44.0;41.0;39.0;17.0;1;42.0;1;1;42.0;2;74.0;6;0.0;1;3;3;2;3;3;3;2.0;33.47222222222222
33.794117647058826;358.0;72.0;6;0.0;34.0;37.5;1;17.0;31.0;79.0;3;2;45.0;35.0;30.0;31.0;0.0;64.0;2;0;0;30.5;39.0;39.0;17.0;2;48.0;1;2;35.0;2;70.0;6;0.0;1;3;3;2;3;3;3;2.0;36.5
30.2;354.0;67.0;4;0.0;32.0;31.678571428571427;1;12.0;23.0;76.0;2;1;0.0;33.0;25.0;31.0;7.0;69.0;2;2;1;31.0;40.0;39.0;15.0;2;29.5;0;1;34.0;2;67.0;5;3.0;2;3;3;2;3;3;3;1.0;26.0
36.529411764705884;354.0;70.0;6;0.0;38.0;32.5;1;17.0;31.0;77.0;0;1;39.0;34.0;24.0;34.0;4.0;70.0;2;1;0;34.0;40.0;41.0;17.0;1;30.0;1;1;44.0;2;76.0;6;0.0;1;3;3;2;3;3;3;1.0;27.97222222222222
39.294117647058826;346.0;76.0;6;0.0;37.0;35.892857142857146;1;17.0;36.0;73.0;0;1;46.0;37.0;30.0;36.0;1.0;65.0;2;1;0;46.0;27.5;44.0;17.0;1;37.0;1;1;37.0;2;63.0;6;0.0;1;3;3;2;3;3;3;1.0;28.083333333333332
34.088235294117645;366.0;69.0;6;0.0;36.0;37.57142857142857;1;17.0;33.0;78.0;1;1;31.0;34.0;38.0;33.0;0.0;75.0;2;0;0;35.5;37.0;42.0;17.0;1;37.0;1;2;35.0;2;68.0;6;0.0;1;3;3;2;3;3;3;2.0;30.944444444444443
32.64705882352941;366.0;69.0;5;0.0;27.0;36.42857142857143;2;14.0;32.0;77.0;2;2;39.0;34.0;32.0;32.0;0.0;71.0;2;0;1;31.0;39.0;35.0;17.0;1;44.0;1;1;37.0;2;73.0;6;3.0;1;3;3;2;3;3;3;1.0;27.5
20.470588235294116;349.0;76.0;1;0.0;29.5;30.75;2;3.0;6.0;76.0;3;2;0.0;32.0;22.0;25.0;5.0;64.0;1;2;5;35.0;29.5;40.0;17.0;1;30.0;1;1;20.5;2;67.0;6;14.0;2;3;3;2;3;3;3;1.0;12.666666666666666
33.73529411764706;368.0;69.0;5;0.0;26.5;32.42857142857143;2;14.0;31.0;77.0;3;2;40.0;32.0;24.5;30.5;4.0;73.0;2;1;1;32.5;39.0;39.0;17.0;1;33.0;1;2;44.0;2;77.0;6;3.0;1;3;3;2;3;3;3;1.0;20.444444444444443
29.41176470588235;373.0;74.0;2;0.0;26.0;36.357142857142854;2;5.0;27.0;77.0;5;2;43.0;33.0;31.0;28.5;0.0;77.0;1;0;4;31.0;40.0;34.0;17.0;2;45.0;1;2;25.5;2;77.0;6;12.0;2;3;3;2;3;3;3;1.0;26.416666666666668
32.64705882352941;343.0;72.0;3;0.0;41.0;33.5;1;8.0;26.5;75.0;3;2;30.0;35.0;27.0;29.5;4.0;63.0;1;1;3;27.0;38.0;39.0;17.0;2;32.0;1;2;41.0;2;74.0;6;9.0;1;3;3;2;3;3;3;1.0;24.11111111111111
30.823529412941177;363.0;77.0;4;0.0;25.66666667;35.07142857142857;3;11.0;24.66666667;78.0;3;1;30.5;35.0;30.0;30.0;0.0;67.0;2;0;2;40.0;39.0;40.0;17.0;3;36.0;2;1;34.0;2;57.0;6;6.0;1;3;3;2;3;3;3;1.0;27.433333333333334
28.4;373.0;71.0;3;0.0;24.5;35.035714285714285;2;9.0;24.0;82.0;4;1;0.0;27.5;32.0;31.0;3.0;69.0;1;1;2;31.5;37.0;42.0;15.0;2;39.0;0;2;31.0;2;74.0;5;6.0;2;3;3;2;3;3;3;1.0;22.5
34.411764705882355;352.0;69.0;6;0.0;30.0;36.285714285714285;1;17.0;32.0;75.0;0;1;42.0;34.0;33.0;32.0;0.0;67.0;2;0;0;31.0;38.0;50.0;17.0;1;34.0;1;1;42.0;2;75.0;6;0.0;1;3;3;2;3;3;3;1.0;26.36111111111111
34.04545454545455;319.0;70.0;3;0.0;0.0;33.26190476285714;0;8.0;0.0;70.0;1;1;41.0;30.0;22.66666667;31.0;4.0;45.0;2;1;1;40.0;39.0;41.0;11.0;0;40.0;1;1;26.5;2;63.0;4;3.0;2;3;3;2;3;3;3;1.0;18.11111111111111
26.647058824117646;358.0;77.0;2;0.0;27.0;30.80952380928571;2;5.0;16.66666667;78.0;4;2;38.0;31.0;21.5;24.0;5.0;70.0;1;2;4;19.0;23.33333333;40.0;17.0;3;35.0;1;2;39.0;2;67.0;6;12.0;1;3;3;2;3;3;3;1.0;13.0
32.23529411764706;359.0;74.0;4;0.0;30.0;37.0;1;11.0;30.0;75.0;2;2;46.0;35.0;30.0;28.5;0.0;71.0;2;0;2;27.5;40.0;39.0;17.0;1;44.0;1;2;36.0;2;73.0;6;6.0;1;3;3;2;3;3;3;1.0;20.333333333333332
34.26470588235294;383.0;75.0;6;0.0;30.5;39.0;2;17.0;33.0;80.0;1;1;43.0;32.0;45.0;31.0;0.0;78.0;2;0;0;32.0;40.0;38.0;17.0;1;37.0;1;1;39.0;2;81.0;6;0.0;1;3;3;2;3;3;3;1.0;29.77777777777778
33.588235294117645;357.0;75.0;5;0.0;35.0;34.57142857142857;1;14.0;25.5;79.0;2;2;38.0;34.0;29.5;31.5;4.0;68.0;2;1;1;36.0;38.0;36.0;17.0;2;37.0;1;1;37.0;2;72.0;6;3.0;1;3;3;2;3;3;3;1.0;26.333333333333332
27.088235294705882;371.0;78.0;2;0.0;25.5;34.714285714285715;2;5.0;23.66666667;71.0;4;2;35.0;31.0;37.0;26.5;0.0;72.0;1;0;4;30.0;38.0;39.0;17.0;3;30.0;1;1;24.5;2;76.0;6;12.0;2;3;3;2;3;3;3;1.0;28.727272727272727
30.147058822941176;368.0;74.0;3;0.0;25.5;34.714285714285715;2;8.0;29.66666667;72.0;4;3;36.0;36.0;23.5;27.33333333;4.0;72.0;1;1;3;31.33333333;38.0;35.0;17.0;3;44.0;1;3;33.0;2;68.0;6;9.0;1;3;3;2;3;3;3;1.0;19.875
31.941176470588236;347.0;74.0;5;0.0;28.5;34.5;2;14.0;31.5;70.0;3;2;36.0;34.0;30.0;31.0;0.0;66.0;2;0;1;34.0;38.0;40.0;17.0;2;32.0;1;1;32.0;2;72.0;6;3.0;1;3;3;2;3;3;3;1.0;28.8
34.5;352.0;68.0;6;0.0;33.0;38.642857142857146;1;17.0;32.5;78.0;2;1;39.0;33.0;38.0;36.0;0.0;70.0;2;0;0;34.0;45.0;42.0;17.0;2;40.0;1;2;34.0;2;70.0;6;0.0;1;3;3;2;3;3;3;2.0;31.11111111111111
37.35294117647059;368.0;76.0;6;0.0;33.0;40.714285714285715;2;17.0;35.0;79.0;1;1;43.0;47.0;33.0;37.0;0.0;62.0;2;0;0;38.0;39.0;39.0;17.0;1;45.0;1;1;40.0;2;67.0;6;0.0;1;3;3;2;3;3;3;2.0;37.05555555555556
30.705882352941178;355.0;73.0;4;0.0;25.0;32.57142857142857;2;11.0;33.0;76.0;2;2;36.0;32.0;23.5;29.0;4.0;68.0;2;1;2;33.0;44.0;42.0;17.0;1;31.0;1;1;30.0;2;66.0;6;6.0;1;3;3;2;3;3;3;1.0;15.666666666666666
37.1764705882353;365.0;73.0;6;0.0;31.0;38.357142857142854;2;17.0;30.0;75.0;1;1;40.0;34.0;35.0;41.0;0.0;70.0;2;0;0;39.0;42.0;44.0;17.0;1;40.0;1;1;43.0;2;70.0;6;0.0;1;3;3;2;3;3;3;2.0;32.833333333333336
34.3235294117647;367.0;75.0;5;0.0;40.0;36.142857142857146;1;14.0;28.5;79.0;1;1;36.0;36.0;35.0;33.0;0.0;68.0;2;0;1;34.0;40.0;39.0;17.0;2;32.0;1;1;35.0;2;84.0;6;3.0;1;3;3;2;3;3;3;2.0;32.333333333333336
35.8235294117647;373.0;74.0;5;0.0;34.0;34.857142857142854;1;14.0;27.0;80.0;1;1;30.0;36.0;31.0;44.0;0.0;74.0;2;0;1;37.0;39.0;40.0;17.0;2;33.0;1;1;41.0;2;74.0;6;3.0;1;3;3;2;3;3;3;2.0;30.333333333333332
34.411764705882355;362.0;75.0;6;0.0;33.5;31.857142857142858;2;17.0;32.0;76.0;3;1;33.0;33.0;25.0;30.0;4.0;75.0;2;1;0;33.5;30.0;40.0;17.0;2;30.0;1;2;44.0;2;75.0;6;0.0;1;3;3;2;3;3;3;2.0;30.533333333333335
33.45454545454545;358.0;71.0;4;0.0;0.0;31.61904762;0;11.0;0.0;74.0;0;1;37.0;30.0;19.66666667;33.0;4.0;65.0;2;1;0;31.0;32.0;39.0;11.0;0;39.0;1;1;34.0;2;65.0;4;0.0;1;3;3;2;3;3;3;1.0;10.0
