NOTA_L_TRES;NOTA_HSE;NOTA_ADMIN;NOTA_TGUNO;VECES_HSE;NOTA_EI_TRES;NOTA_EE_DOS;NOTA_PROTELEC;NCC_OCHO;VECES_L_TRES;VECES_PROTELEC;CAR_OCHO;VECES_ADMIN;PROMEDIO_SIETE;NOTA_L_UNO;NOTA_L_DOS;VECES_EI_TRES;PROMEDIO_OCHO;NOTA_EI_CUATRO;VECES_EE_DOS;VECES_TGUNO;NAA_OCHO;NOTA_AIELEC;NCA_OCHO;NOTA_CCON;VECES_L_DOS;VECES_FGEP;NOTA_FGEP;EPA_OCHO;NOTA_HIST;NAC_OCHO;NOTA_SUBEL;NCP_OCHO;VECES_HIST;VECES_EI_CUATRO;VECES_SUBEL;CREDITOS_EE_DOS;CREDITOS_EI_TRES;CREDITOS_PROTELEC;CREDITOS_L_TRES;NAP_OCHO;CREDITOS_TGUNO;VECES_CCON;CREDITOS_ADMIN;CREDITOS_EI_CUATRO;CREDITOS_HSE;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
0;23;0;0;1;0;0;0;3.0;0;0;0;0;12.5;25;0;0;12.0;0;0;0;1;0;1.0;36;0;0;0;1;0;2;0;2.0;1;0;0;2;3;2;2;1;2;1;2;3;1;1.0;23.0
48;40;0;0;1;0;0;0;7.0;1;0;0;0;22.0;44;38;0;28.142857142857142;0;0;0;3;0;5.0;45;1;1;7;1;31;4;0;2.0;1;0;0;2;3;2;2;1;2;1;2;3;1;4.0;45.333333333333336
0;40;0;31;1;0;0;0;5.0;0;0;1;0;11.5;0;0;0;40.0;0;0;1;3;0;5.0;36;0;2;39;2;43;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;34.0
0;44;0;0;1;0;0;0;2.0;0;0;0;0;37.0;37;0;0;34.0;0;0;0;1;0;2.0;0;0;0;0;2;34;1;0;0.0;1;0;0;2;3;2;2;0;2;0;2;3;1;3.0;44.0
0;33;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;31.666666666666668;0;0;0;2;0;3.0;35;0;0;0;2;30;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;33.0
0;33;0;43;1;0;0;0;5.0;0;0;1;0;21.5;43;40;0;39.0;0;0;1;3;0;5.0;35;1;0;0;2;40;3;0;0.0;2;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.666666666666664
42;32;0;0;1;0;0;0;3.0;1;0;0;0;42.0;42;38;0;40.0;0;0;0;2;0;3.0;44;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;38.666666666666664
41;40;0;39;1;0;0;0;7.0;1;0;0;0;38.166666666666664;47;37;0;38.857142857142854;0;0;1;4;38;7.0;44;1;1;39;2;0;4;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;40.0
0;39;0;0;1;0;0;0;7.0;0;0;0;0;22.0;44;40;0;35.0;0;0;0;4;0;7.0;37;1;1;30;2;34;4;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.0
42;48;33;42;1;0;0;0;12.0;1;0;0;1;38.0;45;46;0;34.416666666666664;0;0;1;5;31;9.0;39;1;1;39;2;35;6;24;3.0;1;0;1;2;3;2;2;1;2;1;2;3;1;3.0;40.285714285714285
0;37;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;42.666666666666664;0;0;0;2;0;3.0;42;0;0;0;2;43;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;37.0
43;36;0;0;3;0;0;0;4.0;1;0;0;0;23.0;46;45;0;40.0;0;0;0;2;0;4.0;0;1;0;0;2;35;2;0;0.0;1;0;0;2;3;2;2;0;2;0;2;3;1;3.0;40.666666666666664
0;39;0;39;1;0;0;0;3.0;0;0;1;0;34.0;34;38;0;41.333333333333336;0;0;1;2;0;3.0;48;2;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.0
0;47;0;0;1;0;0;0;8.0;0;0;0;0;36.733333333333334;49;0;0;39.375;0;0;0;4;0;8.0;39;0;1;44;2;49;4;30;0.0;1;0;1;2;3;2;2;0;2;1;2;3;1;4.0;47.0
0;0;0;44;0;0;0;0;7.0;0;0;1;0;25.0;37;43;0;37.285714285714285;0;0;1;4;35;7.0;35;1;1;35;2;0;4;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;44.0
35;35;0;0;1;0;0;0;5.0;1;0;1;0;37.0;37;40;0;41.6;0;0;0;3;0;5.0;38;1;0;0;2;45;3;0;0.0;2;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.0
0;39;0;0;1;0;0;0;2.0;0;0;0;0;32.375;0;0;0;41.0;0;0;0;1;0;2.0;0;0;0;0;2;41;1;0;0.0;1;0;0;2;3;2;2;0;2;0;2;3;1;2.0;39.0
42;0;0;0;0;0;0;0;9.0;1;0;0;0;37.0;39;42;0;39.22222222222222;0;0;0;5;37;9.0;43;1;1;36;2;40;5;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
0;35;0;0;1;0;0;0;3.0;0;0;0;0;22.0;44;0;0;43.333333333333336;0;0;0;2;0;3.0;48;0;0;0;2;41;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.0
36;0;0;0;0;0;0;0;2.0;1;0;0;0;38.0;38;39;0;39.0;0;0;0;1;0;2.0;0;1;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;0;2;3;1;2.0;36.0
0;37;0;44;1;0;0;0;3.0;0;0;0;0;36.57142857142857;36;36;0;38.333333333333336;0;0;1;2;0;3.0;43;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.666666666666664
17;38;0;0;1;0;0;0;5.0;1;0;0;0;35.0;35;33;0;34.8;0;0;0;3;0;5.0;44;1;0;0;2;32;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;1.0;24.0
0;0;38;42;0;0;0;0;11.0;0;0;0;1;35.0;36;39;0;35.45454545454545;0;0;1;5;42;11.0;0;1;1;31;2;35;5;32;0.0;1;0;1;2;3;2;2;0;2;0;2;3;1;2.0;40.0
0;0;31;48;0;0;0;36;10.0;0;1;0;1;39.53333333333333;48;43;0;35.5;0;0;1;5;33;10.0;45;1;1;34;2;0;5;30;0.0;0;0;1;2;3;2;2;0;2;1;2;3;1;2.0;38.333333333333336
0;34;0;0;1;0;0;0;3.0;0;0;0;0;19.0;38;0;0;37.0;0;0;0;2;0;3.0;45;0;0;0;2;33;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;34.0
44;44;0;0;1;0;0;0;3.0;1;0;0;0;19.0;38;40;0;37.666666666666664;0;0;0;2;0;3.0;33;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;44.0
0;45;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;43.0;0;0;0;2;0;3.0;37;0;0;0;2;46;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;45.0
0;45;0;42;1;0;0;0;7.0;0;0;1;0;18.5;37;40;0;39.714285714285715;0;0;1;4;0;7.0;40;1;2;36;2;43;4;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.0
46;37;0;42;1;0;0;0;5.0;1;0;0;0;24.0;48;41;0;39.8;0;0;1;3;0;5.0;37;1;0;0;2;40;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.6
0;37;0;0;1;0;0;0;3.0;0;0;0;0;37.0;37;0;0;10.0;0;0;0;1;0;1.0;30;0;0;0;1;0;2;0;2.0;1;0;0;2;3;2;2;1;2;1;2;3;1;2.0;37.0
0;0;43;0;0;0;0;0;7.0;0;0;0;1;19.0;38;41;0;40.42857142857143;0;0;0;4;0;7.0;45;1;1;34;2;44;4;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.0
0;37;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;41.333333333333336;0;0;0;2;0;3.0;40;0;0;0;2;42;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;37.0
45;40;0;0;1;0;0;0;3.0;1;0;0;0;21.5;43;44;0;40.333333333333336;0;0;0;2;0;3.0;33;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.333333333333336
39;0;0;0;0;0;0;0;9.0;1;0;0;0;23.0;46;40;0;40.111111111111114;0;0;0;5;38;9.0;33;1;1;47;2;39;5;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.0
0;40;0;43;1;0;0;0;5.0;0;0;0;0;11.0;0;0;0;38.4;0;0;1;3;0;5.0;34;0;1;33;2;46;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
38;43;0;42;1;0;0;0;7.0;1;0;0;0;22.5;45;38;0;38.857142857142854;0;0;1;4;0;7.0;44;1;1;38;2;38;4;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;40.6
0;33;0;43;1;0;0;0;3.0;0;0;2;0;36.0;49;0;0;40.666666666666664;0;0;1;2;0;3.0;44;0;0;0;2;39;2;0;0.0;2;0;0;2;3;2;2;0;2;2;2;3;1;2.0;39.666666666666664
0;40;0;0;2;0;0;0;5.0;0;0;1;0;0.0;0;0;0;36.6;0;0;0;2;0;3.0;43;0;2;28;2;42;3;0;2.0;1;0;0;2;3;2;2;1;2;1;2;3;1;2.0;40.0
0;40;0;0;1;0;0;0;3.0;0;0;1;0;0.0;0;0;0;40.0;0;0;0;2;0;3.0;36;0;0;0;2;42;2;0;0.0;2;0;0;2;3;2;2;0;2;1;2;3;1;2.0;40.0
0;46;0;0;1;0;0;0;6.0;0;0;0;0;33.4;44;0;0;32.5;0;0;0;2;0;3.0;41;0;0;0;2;47;3;20;3.0;1;0;1;2;3;2;2;1;2;1;2;3;1;4.0;46.0
42;41;0;42;1;0;0;0;7.0;1;0;0;0;18.5;37;37;0;30.0;0;0;1;3;0;5.0;40;1;1;18;2;30;4;0;2.0;1;0;0;2;3;2;2;1;2;1;2;3;1;3.0;41.8
35;44;0;0;1;0;0;0;5.0;1;0;0;0;18.5;37;35;0;41.0;0;0;0;3;0;5.0;41;1;0;0;2;47;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;38.0
35;0;0;0;0;0;0;0;3.0;1;0;0;0;19.5;39;36;0;36.666666666666664;0;0;0;2;0;3.0;38;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.0
0;45;0;41;1;0;0;0;7.0;0;0;0;0;34.93333333333333;49;0;0;37.285714285714285;0;0;1;3;43;7.0;0;0;0;0;2;41;3;31;0.0;1;0;1;2;3;2;2;0;2;0;2;3;1;3.0;42.333333333333336
0;9;0;0;1;0;0;0;3.0;0;0;0;0;15.5;31;0;0;36.333333333333336;0;0;0;2;0;3.0;45;0;0;0;2;32;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;1.0;9.0
0;43;0;42;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;43.0;0;0;1;2;0;3.0;41;0;0;0;2;44;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.333333333333336
0;8;0;0;1;0;0;0;1.0;0;0;0;0;0.0;0;0;0;12.0;0;0;0;0;0;0.0;12;0;0;0;1;0;1;0;1.0;0;0;0;2;3;2;2;1;2;1;2;3;1;1.0;8.0
46;0;0;0;0;0;0;0;3.0;1;0;0;0;47.0;47;43;0;44.333333333333336;0;0;0;2;0;3.0;47;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;4.0;46.0
0;40;0;43;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;40.666666666666664;0;0;1;2;0;3.0;44;0;0;0;2;39;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
20;45;36;41;1;0;0;0;12.0;1;0;0;1;36.61538461538461;0;34;0;36.166666666666664;0;0;1;5;31;9.0;47;1;1;48;2;46;6;23;3.0;1;0;1;2;3;2;2;1;2;1;2;3;1;2.0;34.142857142857146
0;33;37;0;1;0;0;0;5.0;0;0;0;1;17.0;34;0;0;45.0;0;0;0;3;0;5.0;45;0;1;44;2;46;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.666666666666664
0;41;0;0;1;0;0;0;3.0;0;0;0;0;20.0;40;43;0;41.0;0;0;0;2;0;3.0;37;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.0
44;0;0;0;0;0;0;0;5.0;1;0;0;0;35.3;46;44;0;40.2;0;0;0;3;0;5.0;47;1;0;0;2;33;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;44.0
0;34;0;0;1;0;0;0;1.0;0;0;0;0;36.0;46;0;0;36.0;0;0;0;1;0;1.0;36;0;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;34.0
0;0;37;43;0;0;0;0;7.0;0;0;0;1;36.7;45;47;0;44.857142857142854;0;0;1;4;0;7.0;46;1;1;48;2;39;4;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;40.0
0;44;0;0;1;0;0;0;3.0;0;0;0;0;45.0;45;0;0;38.666666666666664;0;0;0;2;0;3.0;48;0;0;0;2;34;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;44.0
0;45;38;43;1;0;0;0;7.0;0;0;1;1;45.0;45;48;0;46.142857142857146;0;0;1;4;0;7.0;39;1;1;48;2;46;4;0;0.0;2;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.4
0;44;0;0;1;0;0;0;5.0;0;0;0;0;38.285714285714285;39;38;0;38.2;0;0;0;3;0;5.0;35;1;0;0;2;40;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;44.0
44;41;0;0;1;0;0;0;5.0;1;0;0;0;36.1;40;48;0;43.8;0;0;0;3;0;5.0;49;1;0;0;2;37;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.0
0;33;0;0;1;0;0;0;1.0;0;0;0;0;23.0;46;0;0;45.0;0;0;0;1;0;1.0;45;0;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;33.0
0;37;0;0;1;0;0;0;5.0;0;0;0;0;21.5;43;36;0;37.2;0;0;0;3;0;5.0;40;1;0;0;2;37;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;37.0
0;43;0;0;1;0;0;0;5.0;0;0;0;0;21.0;42;43;0;40.8;0;0;0;3;0;5.0;40;1;0;0;2;39;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.0
0;42;0;0;1;0;0;0;5.0;0;0;0;0;17.5;35;41;0;43.2;0;0;0;3;0;5.0;48;1;0;0;2;43;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
0;44;0;0;1;0;0;0;5.0;0;0;0;0;22.5;45;43;0;43.2;0;0;0;3;0;5.0;48;1;0;0;2;41;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;44.0
35;0;0;0;0;0;0;0;5.0;1;0;0;0;21.0;42;46;0;42.0;0;0;0;3;0;5.0;40;1;0;0;2;39;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.0
40;0;0;43;0;0;0;0;3.0;1;0;0;0;45.0;45;37;0;39.333333333333336;0;0;1;2;0;3.0;44;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.5
40;41;0;0;1;0;0;0;5.0;1;0;0;0;18.5;37;33;0;39.8;0;0;0;3;0;5.0;49;1;0;0;2;42;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;40.333333333333336
0;41;0;44;1;0;0;0;6.0;0;0;0;0;26.0;0;0;0;35.666666666666664;0;0;1;3;32;6.0;0;0;1;44;2;31;3;0;0.0;1;0;0;2;3;2;2;0;2;0;2;3;1;3.0;43.0
0;33;0;0;1;0;0;0;1.0;0;0;0;0;0.0;0;0;0;31.0;0;0;0;1;0;1.0;31;0;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;33.0
0;0;0;44;0;0;0;0;0.0;0;0;0;0;14.0;0;0;0;0.0;0;0;1;0;0;0.0;0;0;0;0;1;0;0;0;0.0;0;0;0;2;3;2;2;0;2;0;2;3;1;3.0;44.0
35;37;0;0;1;0;0;0;5.0;1;0;0;0;22.5;45;45;0;43.0;0;0;0;3;0;5.0;45;1;0;0;2;40;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.666666666666664
0;44;0;0;1;0;0;0;3.0;0;0;0;0;19.5;39;0;0;35.666666666666664;0;0;0;2;0;3.0;31;0;0;0;2;38;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;44.0
0;0;0;38;0;0;0;0;5.0;0;0;0;0;35.083333333333336;37;42;0;42.0;0;0;2;3;0;5.0;44;1;0;0;2;41;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;38.0
0;42;0;0;1;0;0;0;5.0;0;0;0;0;25.333333333333332;44;43;0;44.6;0;0;0;3;0;5.0;47;1;0;0;2;45;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
38;42;0;42;1;0;0;0;9.0;1;0;0;0;37.0;45;40;0;38.111111111111114;0;0;1;5;33;9.0;47;1;1;38;2;37;5;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;40.4
0;42;0;42;1;0;0;0;3.0;0;0;0;0;32.5;34;45;0;41.666666666666664;0;0;1;2;0;3.0;35;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
0;42;0;0;1;0;0;0;3.0;0;0;0;0;42.0;42;0;0;43.333333333333336;0;0;0;2;0;3.0;44;0;0;0;2;43;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
0;39;0;0;1;0;0;0;5.0;0;0;0;0;19.5;39;42;0;43.6;0;0;0;3;0;5.0;48;1;0;0;2;43;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.0
0;37;0;44;1;0;0;0;3.0;0;0;0;0;21.333333333333332;34;0;0;36.666666666666664;0;0;1;2;0;3.0;38;0;0;0;2;36;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.666666666666664
40;0;0;43;0;0;0;0;3.0;1;0;0;0;29.77777777777778;37;39;0;41.333333333333336;0;0;1;2;0;3.0;46;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.5
0;32;0;0;2;0;0;0;3.0;0;0;0;0;0.0;0;0;0;42.0;0;0;0;2;0;3.0;38;0;0;0;2;44;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;32.0
42;37;0;0;1;0;0;0;3.0;1;0;0;0;35.0;35;43;0;43.333333333333336;0;0;0;2;0;3.0;44;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;40.333333333333336
41;46;41;44;1;0;0;0;9.0;1;0;0;1;22.5;45;38;0;39.22222222222222;0;0;1;5;33;9.0;31;1;1;44;2;46;5;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.57142857142857
41;40;0;0;1;0;0;0;5.0;1;0;0;0;21.5;43;43;0;42.0;0;0;0;3;0;5.0;46;1;0;0;2;39;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;40.666666666666664
0;37;0;0;1;0;0;0;1.0;0;0;0;0;0.0;0;0;0;45.0;0;0;0;1;0;1.0;45;0;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;37.0
0;42;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;42.666666666666664;0;0;0;2;0;3.0;38;0;0;0;2;45;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
0;41;0;0;1;0;0;0;5.0;0;0;0;0;35.0;44;40;0;40.6;0;0;0;3;0;5.0;35;1;0;0;2;44;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.0
0;45;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;43.666666666666664;0;0;0;2;0;3.0;43;0;0;0;2;44;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;45.0
0;43;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;43.333333333333336;0;0;0;2;0;3.0;44;0;0;0;2;43;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.0
42;42;0;0;1;0;0;0;7.0;1;0;0;0;19.333333333333332;44;44;0;39.857142857142854;0;0;0;4;0;7.0;47;1;1;36;2;36;4;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
42;39;0;0;1;0;0;0;5.0;1;0;0;0;41.0;41;45;0;42.8;0;0;0;3;0;5.0;42;1;0;0;2;41;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.0
0;39;0;0;1;0;0;0;5.0;0;0;0;0;23.5;47;43;0;43.0;0;0;0;3;0;5.0;37;1;0;0;2;46;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.0
0;40;0;0;3;0;0;0;3.0;0;0;1;0;15.0;15;0;0;38.666666666666664;0;0;0;2;0;3.0;46;0;0;0;2;35;2;0;0.0;2;0;0;2;3;2;2;0;2;1;2;3;1;2.0;40.0
30;43;0;0;1;0;0;0;5.0;1;0;0;0;29.0;44;40;0;42.4;0;0;0;3;0;5.0;38;1;0;0;2;47;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;34.333333333333336
0;42;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;33.333333333333336;0;0;0;2;0;3.0;36;0;0;0;2;32;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
0;41;0;0;2;0;0;0;3.0;0;0;0;0;18.5;37;0;0;40.0;0;0;0;2;0;3.0;30;0;0;0;2;45;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.0
46;38;0;0;1;0;0;0;5.0;1;0;0;0;20.5;41;43;0;45.0;0;0;0;3;0;5.0;47;1;0;0;2;46;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.333333333333336
0;41;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;41.333333333333336;0;0;0;2;0;3.0;38;0;0;0;2;43;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.0
26;47;0;0;1;0;0;0;5.0;1;0;0;0;22.5;45;43;0;44.8;0;0;0;3;0;5.0;48;1;0;0;2;45;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;33.0
0;41;0;0;1;0;0;0;3.0;0;0;1;0;0.0;0;0;0;35.333333333333336;0;0;0;2;0;3.0;36;0;0;0;2;35;2;0;0.0;1;0;0;2;3;2;2;0;2;2;2;3;1;3.0;41.0
40;37;0;0;1;0;0;0;5.0;1;0;0;0;18.5;37;42;0;40.2;0;0;0;3;0;5.0;41;1;0;0;2;38;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.0
0;43;0;0;1;0;0;0;3.0;0;0;0;0;33.9;0;0;0;40.333333333333336;0;0;0;2;0;3.0;37;0;0;0;2;42;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.0
0;39;0;0;1;0;0;0;0.0;0;0;0;0;20.0;40;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;1;0;0;0;0.0;0;0;0;2;3;2;2;0;2;0;2;3;1;2.0;39.0
0;37;0;0;1;0;0;0;1.0;0;0;0;0;34.0;34;0;0;46.0;0;0;0;1;0;1.0;46;0;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;37.0
0;37;0;0;1;0;0;0;3.0;0;0;0;0;14.5;29;0;0;43.666666666666664;0;0;0;2;0;3.0;45;0;0;0;2;43;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;37.0
0;35;0;0;1;0;0;0;3.0;0;0;1;0;0.0;0;0;0;35.333333333333336;0;0;0;2;0;3.0;34;0;0;0;2;36;2;0;0.0;2;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.0
0;42;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;36.0;0;0;0;2;0;3.0;40;0;0;0;2;34;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;42.0
38;31;0;0;1;0;0;0;3.0;1;0;0;0;43.0;43;42;0;39.666666666666664;0;0;0;2;0;3.0;35;1;0;0;2;0;2;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.666666666666664
0;41;0;0;1;0;0;0;1.0;0;0;0;0;18.5;37;0;0;40.0;0;0;0;1;0;1.0;40;0;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;3.0;41.0
0;39;0;0;1;0;0;0;3.0;0;0;0;0;38.0;38;0;0;36.666666666666664;0;0;0;2;0;3.0;38;0;0;0;2;36;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.0
0;39;0;0;1;0;0;0;1.0;0;0;0;0;0.0;0;0;0;46.0;0;0;0;1;0;1.0;46;0;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;1;2;3;1;2.0;39.0
0;35;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;44.0;0;0;0;2;0;3.0;40;0;0;0;2;46;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;35.0
0;31;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;33.0;0;0;0;2;0;3.0;39;0;0;0;2;30;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;31.0
0;45;0;0;1;0;0;0;2.0;0;0;0;0;45.0;45;0;0;44.0;0;0;0;1;0;2.0;0;0;0;0;2;44;1;0;0.0;1;0;0;2;3;2;2;0;2;0;2;3;1;3.0;45.0
0;37;0;0;1;0;0;0;3.0;0;0;0;0;0.0;0;0;0;42.333333333333336;0;0;0;2;0;3.0;49;0;0;0;2;39;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;37.0
0;43;0;0;1;0;0;0;3.0;0;0;0;0;44.0;44;0;0;41.333333333333336;0;0;0;2;0;3.0;38;0;0;0;2;43;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;3.0;43.0
29;42;0;0;1;0;0;0;5.0;1;0;0;0;22.5;45;43;0;46.8;0;0;0;3;0;5.0;48;1;0;0;2;50;3;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;33.333333333333336
0;40;0;0;1;0;0;0;2.0;0;0;0;0;35.0;35;42;0;42.0;0;0;0;1;0;2.0;0;1;0;0;2;0;1;0;0.0;0;0;0;2;3;2;2;0;2;0;2;3;1;2.0;40.0
0;34;0;0;1;0;0;0;3.0;0;0;0;0;19.5;39;0;0;35.666666666666664;0;0;0;2;0;3.0;45;0;0;0;2;31;2;0;0.0;1;0;0;2;3;2;2;0;2;1;2;3;1;2.0;34.0
