NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NOTA_DIFERENCIAL;NAC_DOS;NCP_DOS;VECES_SEGUNDA_LENGUA_DOS;VECES_EE_DOS;VECES_ECUACIONES;PG_ICFES;NOTA_TEXTOS;CAR_DOS;NCC_DOS;NAP_DOS;NAP_UNO;NOTA_SEMINARIO;VECES_LOGICA;VECES_EE_UNO;NAA_UNO;VECES_DIFERENCIAL;VECES_CATEDRA_DEM;NCA_UNO;NOTA_CATEDRA_CON;NCC_UNO;NOTA_EE_UNO;NAC_UNO;NOTA_CATEDRA_DEM;NOTA_LOGICA;CAR_UNO;NOTA_PROG_BASICA;EPA_DOS;IDIOMA_ICFES;CON_MAT_ICFES;CREDITOS_EE_DOS;CREDITOS_ECUACIONES;CREDITOS_MULTIVARIADO;CREDITOS_TGS;CREDITOS_SEGUNDA_LENGUA_DOS;CREDITOS_FISICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;CREDITOS_PROG_AVANZADA;RENDIMIENTO_TRES;PROMEDIO_TRES
40.0;38.0;31.0;0.0;0.0;1;30;1;4;1;10.0;0;0.0;30.0;7;8.0;0;1;0;327.0;41.0;3;18.0;3;2;33.0;2;1;7;1;1;13.0;42.0;18.0;3.0;9;37.0;28.5;2;31.5;1;43.0;68.0;2;3;3;2;2;3;30.11111111111111;31.22222222222222;3;2.0;34.7
35.0;35.0;34.0;22.66666667;33.5;1;41;1;7;1;16.0;3;31.0;32.0;8;3.0;2;1;1;393.0;29.5;1;19.0;1;2;18.66666667;1;1;7;1;1;15.0;40.0;18.0;40.0;9;30.0;30.0;4;34.5;2;51.0;61.0;2;3;3;2;2;3;32.25;33.526315789473685;3;2.0;32.611111111666666
0.0;0.0;12.0;0.0;0.0;1;0;0;3;0;7.0;0;0.0;33.0;6;8.0;0;0;0;321.0;39.0;0;15.0;3;1;30.0;1;0;7;1;1;13.0;39.0;16.0;0.0;8;34.0;32.0;1;27.0;1;55.0;67.0;2;3;3;2;2;3;32.75;22.466666666666665;3;1.0;12.0
44.0;35.0;27.5;28.0;38.0;2;0;1;4;1;10.0;2;20.0;30.0;7;8.0;1;0;3;330.0;39.0;2;18.0;3;1;38.0;1;0;7;1;1;13.0;41.0;16.0;0.0;8;43.0;32.0;1;28.5;1;57.0;70.0;2;3;3;2;2;3;33.84375;31.694444444444443;3;2.0;30.96875
43.0;41.0;29.0;27.0;39.0;2;41;1;8;1;19.0;2;30.0;36.0;8;0.0;1;1;2;332.0;43.0;0;19.0;0;0;38.0;1;1;9;1;1;18.0;39.0;18.0;31.0;9;35.0;34.0;0;34.0;2;64.0;65.0;2;3;3;2;2;3;35.611111111111114;38.1578947368421;3;2.0;34.833333333333336
39.0;37.0;33.0;30.0;38.0;1;0;1;7;1;18.0;1;27.0;32.0;7;0.0;1;0;3;330.0;38.0;1;18.0;0;1;38.0;2;0;7;1;1;13.0;41.0;16.0;0.0;8;36.0;28.0;1;35.0;2;72.0;68.0;2;3;3;2;2;3;34.1875;36.388888888888886;3;2.0;33.4375
33.0;38.0;31.5;30.0;0.0;2;0;1;3;1;7.0;1;30.0;24.0;5;6.0;0;0;1;366.0;33.0;2;13.0;2;1;38.0;1;0;7;2;1;12.0;39.0;16.0;0.0;8;32.0;34.0;1;36.0;2;70.0;74.0;2;3;3;2;2;3;32.1875;31.653846153846153;3;2.0;32.464285714285715
31.0;44.0;0.0;14.0;46.0;0;0;1;5;1;11.0;1;20.0;27.0;8;8.0;1;0;1;359.0;34.0;2;19.0;3;1;41.0;1;0;7;2;1;12.0;36.0;16.0;0.0;8;34.0;32.0;2;39.0;1;85.0;90.0;2;3;3;2;2;3;33.125;31.289473684736844;3;1.0;29.846153846153847
37.0;34.0;15.66666667;26.0;35.0;3;0;1;3;1;7.0;2;36.0;31.0;7;11.0;1;0;1;451.0;20.0;4;18.0;4;1;38.0;1;0;7;1;1;14.0;39.0;16.0;0.0;8;30.0;36.0;1;37.0;1;58.0;68.0;2;3;3;2;2;3;32.5;28.583333332777777;3;1.0;29.937500000625
44.0;49.0;38.0;35.0;0.0;1;0;1;7;1;17.0;1;38.0;38.0;7;0.0;0;0;1;486.0;47.0;0;17.0;0;0;45.0;1;0;8;1;1;16.0;41.0;16.0;0.0;8;49.0;44.0;0;46.0;2;83.0;109.0;2;3;3;2;2;3;43.5;44.35294117647059;3;3.0;40.57142857142857
42.0;43.0;36.0;37.0;44.0;1;0;1;8;1;19.0;1;41.0;39.0;8;0.0;1;0;1;402.0;50.0;0;19.0;0;0;46.0;1;1;9;1;1;18.0;44.0;18.0;50.0;9;38.0;41.0;0;44.0;2;88.0;96.0;2;3;3;2;2;3;43.5;43.31578947368421;3;3.0;40.1875
42.0;46.0;38.0;40.0;38.0;1;49;1;7;1;17.0;1;40.0;30.0;7;0.0;1;1;1;415.0;50.0;0;17.0;0;0;43.0;1;1;9;1;1;18.0;48.0;18.0;41.0;9;39.0;38.0;0;45.0;2;94.0;84.0;2;3;3;2;2;3;40.5;40.588235294117645;3;3.0;41.666666666666664
39.0;41.0;29.0;33.0;0.0;2;42;1;7;1;17.0;1;28.5;27.0;7;0.0;0;1;2;355.0;38.0;1;17.0;0;2;43.0;1;1;7;2;1;12.0;40.0;18.0;4.0;9;33.0;35.0;1;39.0;2;80.0;80.0;2;3;3;2;2;3;31.77777777777778;35.970588235294116;3;2.0;34.78125
31.0;30.0;0.0;0.0;28.0;0;0;1;3;1;7.0;0;0.0;21.5;6;9.0;1;0;0;341.0;31.0;3;16.0;3;1;41.0;1;0;7;2;1;12.0;37.0;16.0;0.0;8;31.0;34.0;1;35.0;1;64.0;78.0;2;3;3;2;2;3;31.0;26.8125;3;1.0;29.714285714285715
32.0;39.0;35.0;23.0;34.0;1;0;1;5;1;11.0;1;21.5;39.0;8;8.0;1;0;2;353.0;31.0;2;19.0;3;0;40.0;1;1;9;1;1;18.0;39.0;18.0;43.0;9;33.0;35.0;0;43.0;1;57.0;80.0;2;3;3;2;2;3;38.05555555555556;33.18421052631579;3;2.0;30.46875
37.0;44.0;29.5;32.0;33.0;2;50;1;8;1;19.0;1;34.0;30.0;8;0.0;1;1;1;345.0;40.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;45.0;18.0;45.0;9;37.0;37.0;0;43.0;2;43.0;92.0;2;3;3;2;2;3;38.666666666666664;36.578947368421055;3;2.0;36.583333333333336
44.0;0.0;30.0;0.0;45.0;1;40;0;6;1;13.0;0;0.0;19.5;8;6.0;1;1;0;373.0;50.0;2;19.0;2;1;40.0;1;1;8;2;1;14.0;45.0;18.0;36.0;9;43.0;33.0;2;34.0;2;82.0;82.0;2;3;3;2;2;3;34.138888888888886;33.5;3;2.0;38.666666666666664
31.0;9.5;2.0;17.0;0.0;1;0;2;4;1;9.0;3;0.0;34.0;7;9.0;1;0;0;463.0;39.0;3;18.0;3;1;37.0;1;0;7;1;2;15.0;33.0;16.0;0.0;8;28.5;35.0;2;32.5;1;80.0;62.0;2;3;3;2;2;3;34.3125;27.305555556111113;3;1.0;11.346153846153847
42.0;43.0;36.0;43.0;45.0;1;0;1;8;1;19.0;1;47.0;31.0;8;0.0;1;0;1;365.0;40.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;41.0;18.0;41.0;9;41.0;36.0;0;46.0;2;88.0;72.0;2;3;3;2;2;3;38.611111111111114;43.10526315789474;3;3.0;42.5625
36.0;42.0;32.0;25.5;43.0;1;39;1;7;1;16.0;2;0.0;26.5;8;3.0;1;1;0;355.0;43.0;2;19.0;1;2;45.0;1;1;7;2;1;12.0;39.0;18.0;0.0;9;39.0;38.0;1;39.0;2;80.0;82.0;2;3;3;2;2;3;32.55555555555556;33.36842105263158;3;2.0;35.63333333333333
39.0;39.0;32.0;30.0;0.0;1;0;1;8;1;19.0;1;30.0;34.0;8;0.0;0;0;1;375.0;47.0;0;19.0;0;0;43.0;1;1;9;1;1;18.0;43.0;18.0;48.0;9;38.0;37.0;0;36.0;2;71.0;89.0;2;3;3;2;2;3;39.166666666666664;42.63157894736842;3;2.0;33.642857142857146
41.0;36.0;0.0;24.0;41.0;0;50;1;5;1;11.0;1;0.0;32.0;8;8.0;1;1;0;359.0;42.0;2;19.0;3;0;42.0;1;1;9;1;1;18.0;40.0;18.0;41.0;9;39.0;37.0;0;37.0;1;73.0;80.0;2;3;3;2;2;3;37.111111111111114;35.10526315789474;3;2.0;37.0
33.0;42.0;25.5;0.0;46.0;2;0;1;6;1;14.0;0;0.0;32.0;8;5.0;1;0;0;369.0;50.0;1;19.0;2;0;42.0;1;1;9;1;1;18.0;38.0;18.0;43.0;9;50.0;43.0;0;46.0;2;68.0;81.0;2;3;3;2;2;3;41.833333333333336;36.18421052631579;3;2.0;36.05
37.0;44.0;32.0;34.0;0.0;1;48;1;6;1;14.0;1;34.0;40.0;7;3.0;0;1;1;346.0;40.0;1;17.0;1;0;39.0;1;1;9;1;1;18.0;40.0;18.0;44.0;9;42.0;30.0;0;43.0;2;80.0;76.0;2;3;3;2;2;3;39.111111111111114;36.588235294117645;3;2.0;37.625
41.0;38.0;26.0;37.0;39.0;2;50;1;7;1;16.0;1;35.0;30.0;8;3.0;1;1;1;367.0;43.0;1;19.0;1;0;39.0;1;1;9;1;1;18.0;44.0;18.0;48.0;9;43.0;36.0;0;43.0;2;74.0;84.0;2;3;3;2;2;3;39.0;38.6578947368421;3;2.0;37.111111111111114
37.0;33.0;31.5;27.33333333;34.0;2;0;1;8;1;19.0;3;31.0;29.5;8;0.0;1;0;1;397.0;35.0;1;19.0;0;1;41.0;1;0;7;2;1;12.0;37.0;16.0;0.0;8;36.0;35.0;1;42.0;2;68.0;89.0;2;3;3;2;2;3;35.5;34.578947368421055;3;2.0;31.906249999375
30.0;36.0;24.33333333;33.0;43.0;3;0;1;8;1;19.0;1;36.0;34.0;8;0.0;1;0;1;358.0;50.0;1;19.0;0;2;22.0;1;1;7;1;1;16.0;37.0;18.0;41.0;9;40.0;45.0;2;47.0;2;85.0;87.0;2;3;3;2;2;3;40.111111111111114;34.94736842105263;3;2.0;33.374999999375
33.0;35.0;43.0;31.0;37.0;1;50;1;8;1;19.0;1;38.0;31.0;8;0.0;1;1;1;351.0;40.0;1;19.0;0;0;39.0;1;1;9;1;1;18.0;34.0;18.0;45.0;9;34.0;37.0;0;43.0;2;70.0;87.0;2;3;3;2;2;3;37.5;38.18421052631579;3;2.0;37.833333333333336
39.0;47.0;36.0;33.0;0.0;2;0;1;8;1;19.0;1;19.0;36.0;8;0.0;0;0;2;387.0;50.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;44.0;18.0;44.0;9;46.0;43.0;0;50.0;2;79.0;96.0;2;3;3;2;2;3;43.77777777777778;36.89473684210526;3;2.0;34.5
45.0;34.0;33.0;30.0;35.0;1;0;1;7;1;16.0;1;34.0;31.0;8;3.0;1;0;1;380.0;37.0;2;19.0;1;0;42.0;1;1;9;1;1;18.0;41.0;18.0;50.0;9;37.0;37.0;0;43.0;2;70.0;89.0;2;3;3;2;2;3;38.666666666666664;36.78947368421053;3;2.0;34.5625
41.0;33.0;0.0;24.0;0.0;0;0;1;3;1;6.0;3;13.33333333;30.5;7;11.0;0;0;3;374.0;32.0;3;17.0;4;0;41.0;1;0;8;2;1;16.0;41.0;16.0;0.0;8;32.0;36.0;1;33.0;1;82.0;78.0;2;3;3;2;2;3;33.75;28.529411764705884;3;1.0;26.636363635454543
34.0;15.0;0.0;0.0;0.0;0;0;1;4;1;8.0;0;0.0;27.33333333;7;9.0;0;0;0;371.0;38.0;3;17.0;3;1;37.0;1;0;7;3;1;12.0;42.0;16.0;0.0;8;45.0;30.0;2;30.0;1;94.0;80.0;2;3;3;2;2;3;32.708333332500004;30.20588235235294;3;1.0;22.6
24.5;40.0;23.66666667;22.66666667;30.0;3;0;1;6;2;13.0;3;24.0;33.0;8;6.0;2;0;2;353.0;40.0;2;19.0;2;0;39.0;1;0;8;1;1;16.0;46.0;16.0;0.0;8;39.0;36.0;0;38.0;2;70.0;80.0;2;3;3;2;2;3;37.0625;33.05263157842105;3;1.0;27.50000000125
42.0;39.0;30.0;40.0;43.0;1;41;1;8;1;19.0;1;33.0;31.0;8;0.0;1;1;1;381.0;50.0;0;19.0;0;1;43.0;1;1;8;1;1;16.0;47.0;18.0;1.0;9;38.0;40.0;0;43.0;2;85.0;82.0;2;3;3;2;2;3;35.888888888888886;42.36842105263158;3;2.0;37.666666666666664
41.0;42.0;0.0;32.0;0.0;0;0;1;8;1;19.0;1;39.0;33.0;8;0.0;0;0;1;361.0;50.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;41.0;18.0;41.0;9;34.0;40.0;0;39.0;2;74.0;82.0;2;3;3;2;2;3;39.388888888888886;34.421052631578945;3;2.0;38.27272727272727
34.0;8.0;14.0;32.5;0.0;3;0;1;7;1;18.0;2;34.0;37.0;7;0.0;0;0;1;366.0;31.0;0;18.0;0;0;40.0;1;0;8;1;1;16.0;41.0;16.0;0.0;8;34.0;41.0;0;42.0;2;73.0;74.0;2;3;3;2;2;3;38.5;37.27777777777778;3;1.0;23.821428571428573
36.0;41.0;0.0;29.5;0.0;0;46;1;5;1;11.0;2;0.0;38.0;7;6.0;0;1;0;355.0;32.0;3;17.0;2;1;39.0;2;1;8;1;1;15.0;37.0;18.0;42.0;9;33.0;28.5;1;37.0;2;74.0;70.0;2;3;3;2;2;3;35.638888888888886;34.23529411705882;3;2.0;37.55
25.0;28.0;25.5;21.0;34.0;2;0;1;6;2;16.0;2;29.0;41.0;7;2.0;1;0;2;429.0;34.0;0;18.0;1;0;42.0;1;1;9;1;1;18.0;41.0;18.0;37.0;9;35.0;35.0;0;41.0;2;88.0;78.0;2;3;3;2;2;3;38.388888888888886;36.05555555555556;3;1.0;26.78125
39.0;44.0;30.0;38.0;0.0;1;0;1;5;1;13.0;1;31.5;25.5;6;3.0;0;0;2;360.0;30.0;1;16.0;1;1;36.0;1;0;7;2;1;12.0;40.0;16.0;0.0;8;33.0;39.0;1;41.0;2;77.0;76.0;2;3;3;2;2;3;34.0;33.75;3;2.0;36.32142857142857
44.0;40.0;33.0;23.0;44.0;1;0;1;3;1;7.0;1;0.0;29.0;6;9.0;1;0;0;381.0;30.0;4;16.0;3;1;41.0;1;0;7;2;2;12.0;44.0;16.0;0.0;8;34.0;30.0;3;37.0;1;73.0;78.0;2;3;3;2;2;3;33.0625;29.21875;3;2.0;35.69230769230769
39.0;36.0;34.0;38.0;38.0;1;0;1;4;1;8.0;1;0.0;30.0;8;11.0;1;0;0;365.0;50.0;3;19.0;4;0;37.0;1;1;9;1;1;18.0;35.0;18.0;50.0;9;35.0;33.0;0;39.0;1;77.0;78.0;2;3;3;2;2;3;37.5;29.236842105263158;3;2.0;36.76923076923077
41.0;42.0;23.0;31.0;44.0;2;0;1;8;1;19.0;1;36.0;39.0;8;0.0;1;0;1;367.0;44.0;0;19.0;0;0;45.0;1;1;9;1;1;18.0;39.0;18.0;43.0;9;31.0;31.0;0;37.0;2;73.0;82.0;2;3;3;2;2;3;38.166666666666664;37.21052631578947;3;2.0;35.375
37.0;38.0;32.0;35.0;0.0;1;0;1;6;1;15.0;1;23.5;32.0;6;0.0;0;0;2;363.0;35.0;0;15.0;0;1;37.0;1;1;8;1;1;17.0;35.0;18.0;36.0;9;38.0;43.0;1;38.0;2;64.0;82.0;2;3;3;2;2;3;36.0;33.06666666666667;3;2.0;32.82142857142857
38.0;36.0;21.0;16.0;0.0;2;0;1;5;1;11.0;1;0.0;31.0;7;6.0;0;0;0;362.0;40.0;2;17.0;2;0;42.0;1;1;9;1;1;18.0;37.0;18.0;43.0;9;35.0;33.0;0;40.0;2;58.0;80.0;2;3;3;2;2;3;36.611111111111114;31.470588235294116;3;1.0;26.818181818181817
0.0;28.0;0.0;0.0;0.0;0;0;1;3;0;8.0;0;22.0;31.0;5;6.0;0;0;1;374.0;30.0;2;14.0;2;0;36.0;1;0;8;1;1;16.0;39.0;16.0;0.0;8;32.0;31.0;0;40.0;1;91.0;72.0;2;3;3;2;2;3;33.4375;29.0;3;1.0;25.0
36.0;0.0;0.0;9.0;31.0;0;0;0;3;1;6.0;1;0.0;35.0;7;12.0;1;0;1;449.0;33.0;4;18.0;4;0;45.0;1;0;8;1;1;16.0;35.0;16.0;0.0;8;38.0;33.0;0;41.0;1;71.0;71.0;2;3;3;2;2;3;36.5;27.194444444444443;3;1.0;16.1
45.0;40.0;27.5;30.0;0.0;2;0;1;6;1;15.0;1;0.0;41.0;6;0.0;0;0;0;368.0;37.0;0;15.0;0;0;43.0;1;0;8;1;1;16.0;43.0;16.0;0.0;8;46.0;37.0;0;49.0;2;82.0;82.0;2;3;3;2;2;3;42.0;39.46666666666667;3;2.0;34.77272727272727
0.0;31.0;22.0;0.0;38.0;3;0;1;4;0;10.0;0;0.0;29.5;6;6.0;1;0;0;370.0;36.0;3;16.0;2;1;36.0;1;1;8;2;1;14.0;39.0;18.0;39.0;9;31.0;35.0;2;45.0;1;76.0;84.0;2;3;3;2;2;3;35.94444444444444;28.28125;3;1.0;29.375
39.0;0.0;33.0;35.0;35.0;1;0;0;5;1;13.0;1;26.0;32.5;6;3.0;1;0;2;345.0;30.0;2;16.0;1;0;42.0;1;1;9;2;1;18.0;38.0;18.0;41.0;9;32.0;40.0;1;35.0;2;73.0;84.0;2;3;3;2;2;3;35.888888888888886;32.125;3;2.0;33.07692307692308
39.0;30.0;23.0;22.0;0.0;1;0;1;5;1;12.0;1;0.0;20.5;7;5.0;0;0;0;349.0;30.0;1;17.0;2;2;40.0;1;0;6;2;1;11.0;35.0;16.0;0.0;8;36.0;34.0;2;31.0;2;65.0;75.0;2;3;3;2;2;3;29.75;30.647058823529413;3;1.0;27.545454545454547
35.0;38.0;36.0;31.0;44.0;1;0;1;7;1;17.0;2;27.0;27.5;8;2.0;1;0;1;385.0;40.0;1;19.0;1;3;19.0;1;0;5;2;1;10.0;40.0;16.0;0.0;8;43.0;43.0;3;46.0;2;88.0;96.0;2;3;3;2;2;3;36.6875;34.89473684210526;3;2.0;34.625
0.0;0.0;0.0;0.0;39.0;1;0;0;3;0;7.0;0;0.0;29.0;6;9.0;1;0;0;359.0;30.0;3;16.0;3;5;42.0;2;0;3;2;3;4.0;40.0;16.0;0.0;8;24.0;26.0;5;25.5;1;94.0;72.0;2;3;3;2;2;3;29.03125;25.84375;3;1.0;15.6
0.0;30.0;0.0;0.0;0.0;0;0;1;4;0;10.0;0;1.0;30.0;7;8.0;0;0;2;397.0;29.0;4;18.0;3;5;28.0;2;0;3;1;1;8.0;29.0;16.0;0.0;8;35.0;28.0;5;39.0;1;74.0;100.0;2;3;3;2;2;3;30.5625;28.416666667222223;3;1.0;15.5
37.0;30.0;13.0;33.0;0.0;2;0;1;4;1;10.0;1;26.5;33.0;7;8.0;0;0;2;359.0;30.0;2;18.0;3;1;42.0;2;0;7;1;1;13.0;37.0;16.0;0.0;8;36.0;27.5;1;41.0;1;67.0;84.0;2;3;3;2;2;3;34.40625;31.555555555555557;3;1.0;27.25
40.0;0.0;0.0;0.0;0.0;0;0;0;1;1;2.0;0;0.0;34.0;5;12.0;0;0;0;360.0;23.0;4;14.0;4;3;42.0;1;0;5;1;1;12.0;42.0;16.0;0.0;8;0.0;32.0;2;31.0;1;74.0;87.0;2;3;3;2;2;3;29.46875;17.499999999928573;3;2.0;40.0
38.0;33.0;34.0;28.0;41.0;1;0;1;4;1;9.0;1;33.0;30.0;7;9.0;1;0;1;368.0;30.0;4;18.0;3;0;43.0;1;1;9;1;1;18.0;39.0;18.0;37.0;9;39.0;31.0;0;36.0;1;85.0;79.0;2;3;3;2;2;3;34.0;32.44444444388889;3;2.0;33.875
32.0;45.0;43.0;35.0;45.0;1;50;1;8;1;19.0;1;25.0;34.0;8;0.0;1;1;2;360.0;30.0;1;19.0;0;0;39.0;1;1;9;1;1;18.0;45.0;18.0;49.0;9;33.0;40.0;0;45.0;2;76.0;80.0;2;3;3;2;2;3;39.388888888888886;38.13157894736842;3;2.0;38.77777777777778
39.0;32.0;27.0;0.0;0.0;1;0;1;3;1;8.0;0;0.0;31.0;6;8.0;0;0;0;367.0;35.0;3;16.0;3;1;43.0;2;0;7;1;1;13.0;38.0;16.0;0.0;8;33.0;27.0;1;35.0;1;65.0;84.0;2;3;3;2;2;3;33.1875;26.84375;3;2.0;31.875
40.0;35.0;32.0;30.0;36.0;1;0;1;8;1;19.0;1;31.0;30.0;8;0.0;1;0;1;341.0;34.0;3;19.0;0;0;40.0;1;1;9;1;1;18.0;39.0;18.0;38.0;9;34.0;38.0;0;43.0;2;59.0;78.0;2;3;3;2;2;3;36.22222222222222;33.10526315789474;3;2.0;33.5
34.0;30.0;17.0;0.0;0.0;1;0;1;1;1;2.0;0;0.0;30.0;6;14.0;0;0;0;353.0;35.5;4;16.0;5;2;21.0;1;0;6;1;1;14.0;39.0;16.0;0.0;8;30.0;36.0;3;36.0;1;85.0;76.0;2;3;3;2;2;3;31.6875;26.531249999375;3;1.0;26.125
38.0;45.0;31.0;37.0;45.0;1;34;1;7;1;16.0;1;27.5;35.0;8;3.0;1;1;2;363.0;38.0;1;19.0;1;1;35.5;1;1;8;1;1;16.0;40.0;18.0;4.0;9;47.0;36.0;1;42.0;2;68.0;84.0;2;3;3;2;2;3;34.52777777777778;35.5;3;2.0;36.416666666666664
39.0;0.0;0.0;0.0;0.0;0;0;0;1;1;2.0;0;0.0;14.0;4;9.0;0;0;0;286.0;36.0;3;11.0;3;1;34.0;1;0;7;2;1;12.0;37.0;16.0;0.0;8;31.0;39.0;1;36.0;1;63.0;62.0;2;3;3;2;2;3;30.625;21.772727272727273;3;2.0;39.0
38.0;0.0;0.0;0.0;0.0;0;0;0;3;1;7.0;0;0.0;22.0;5;6.0;0;0;0;311.0;40.0;2;13.0;2;2;17.0;1;0;6;2;1;11.0;42.0;16.0;0.0;8;33.0;35.0;2;42.0;1;62.0;68.0;2;3;3;2;2;3;33.0;29.115384615384617;3;2.0;38.0
31.0;0.0;0.0;0.0;0.0;0;0;0;6;1;15.0;1;0.0;28.5;7;3.0;0;0;0;298.0;50.0;1;18.0;1;2;30.0;1;0;6;2;1;9.0;38.0;16.0;0.0;8;30.0;39.0;2;13.66666667;2;57.0;63.0;2;3;3;2;2;3;31.375000000625;33.861111111111114;3;1.0;12.4
35.0;48.0;33.0;32.0;45.0;1;0;1;5;1;10.0;1;37.0;30.0;8;9.0;1;0;1;347.0;35.0;4;19.0;3;0;37.0;1;1;9;1;1;18.0;43.0;18.0;48.0;9;38.0;33.0;0;38.0;1;67.0;80.0;2;3;3;2;2;3;36.55555555555556;30.763157894736842;3;2.0;38.125
33.0;32.0;31.0;10.0;0.0;1;0;1;6;1;15.0;1;0.0;30.0;7;3.0;0;0;0;328.0;36.0;1;18.0;1;0;36.0;1;1;9;1;1;18.0;41.0;18.0;42.0;9;31.0;35.0;0;34.0;2;64.0;78.0;2;3;3;2;2;3;35.0;34.22222222166667;3;1.0;25.90909090909091
34.0;39.0;31.0;8.0;0.0;1;47;1;5;1;13.0;1;0.0;37.0;7;5.0;0;1;0;338.0;38.0;1;18.0;2;1;38.0;1;1;8;1;1;16.0;40.0;18.0;18.0;9;32.0;38.0;0;34.0;2;70.0;78.0;2;3;3;2;2;3;34.44444444444444;33.66666666611111;3;2.0;30.46153846153846
38.0;17.0;0.0;0.0;0.0;0;0;1;5;1;12.0;0;0.0;30.0;7;6.0;0;0;0;341.0;34.0;2;18.0;2;0;32.0;1;0;8;1;1;16.0;39.0;16.0;0.0;8;33.0;37.0;0;34.0;2;62.0;80.0;2;3;3;2;2;3;34.0;32.888888888888886;3;1.0;25.4
40.0;32.0;36.0;36.0;0.0;1;45;1;8;1;19.0;1;28.0;36.0;8;0.0;0;1;2;346.0;41.0;0;19.0;0;0;43.0;1;1;9;1;1;18.0;42.0;18.0;33.0;9;37.0;42.0;0;33.0;2;71.0;76.0;2;3;3;2;2;3;37.77777777777778;37.421052631578945;3;2.0;35.375
35.0;40.0;36.0;30.0;48.0;1;50;1;7;1;18.0;1;0.0;25.66666667;7;0.0;1;1;0;348.0;36.0;0;18.0;0;1;35.0;1;1;8;3;1;14.0;39.0;18.0;50.0;9;34.0;37.0;1;34.0;2;76.0;67.0;2;3;3;2;2;3;35.20370370444444;35.22222222222222;3;2.0;38.93333333333333
36.0;35.0;30.0;31.0;0.0;1;0;1;6;1;13.0;2;24.0;26.0;8;6.0;0;0;2;404.0;30.0;2;19.0;2;1;40.0;1;1;8;2;1;14.0;42.0;18.0;42.0;9;30.0;36.0;1;38.0;2;58.0;71.0;2;3;3;2;2;3;34.22222222222222;34.10526315789474;3;2.0;30.857142857142858
0.0;0.0;17.33333333;14.66666667;0.0;3;0;0;4;0;10.0;3;0.0;42.0;6;6.0;0;0;0;423.0;44.0;1;16.0;2;1;40.0;1;0;7;1;2;15.0;40.0;16.0;0.0;8;29.5;37.0;1;31.0;1;60.0;60.0;2;3;3;2;2;3;38.03125;27.562500000625;3;1.0;16.0
40.0;34.0;31.0;38.0;0.0;1;40;1;7;1;17.0;1;30.0;35.0;7;0.0;0;1;1;356.0;42.0;0;17.0;0;1;50.0;1;1;8;1;1;16.0;43.0;18.0;0.0;9;36.0;40.0;0;34.0;2;59.0;74.0;2;3;3;2;2;3;34.166666666666664;37.8235294117647;3;2.0;34.9375
42.0;31.0;41.0;30.0;45.0;1;36;1;7;1;16.0;1;30.0;30.0;8;3.0;1;1;1;345.0;43.0;2;19.0;1;1;42.0;1;1;8;1;1;16.0;40.0;18.0;6.0;9;33.0;39.0;0;34.0;2;62.0;79.0;2;3;3;2;2;3;33.22222222222222;36.21052631526316;3;2.0;35.666666666666664
38.0;41.0;33.0;34.0;44.0;1;50;1;8;1;19.0;1;38.0;34.0;8;0.0;1;1;1;352.0;37.0;0;19.0;0;0;38.0;1;1;9;1;1;18.0;42.0;18.0;40.0;9;34.0;33.0;0;32.0;2;76.0;75.0;2;3;3;2;2;3;35.44444444444444;36.8421052631579;3;2.0;39.0
34.0;30.0;0.0;15.5;34.0;0;0;1;6;1;13.0;2;30.0;34.0;8;6.0;1;0;1;340.0;40.0;3;19.0;2;0;30.0;1;1;9;1;1;18.0;37.0;18.0;32.0;9;37.0;37.0;0;37.0;2;68.0;72.0;2;3;3;2;2;3;35.72222222222222;35.05263157894737;3;1.0;27.884615384615383
42.0;48.0;45.0;37.0;47.0;1;36;1;8;1;19.0;1;35.0;34.0;8;0.0;1;1;1;343.0;46.0;1;19.0;0;1;43.0;1;1;8;1;1;16.0;43.0;18.0;1.0;9;41.0;37.0;0;41.0;2;70.0;72.0;2;3;3;2;2;3;35.333333333333336;40.36842105263158;3;3.0;41.388888888888886
39.0;33.0;34.0;31.0;0.0;1;17;1;8;1;19.0;1;37.0;28.5;8;0.0;0;1;1;352.0;41.0;0;19.0;0;2;40.0;1;1;7;2;1;12.0;43.0;18.0;7.0;9;31.0;34.0;1;31.0;2;52.0;69.0;2;3;3;2;2;3;30.72222222222222;35.68421052631579;3;2.0;32.3125
45.0;44.0;34.0;38.0;0.0;2;0;1;4;1;11.0;1;35.0;22.5;6;5.0;0;0;1;367.0;24.5;2;16.0;2;3;45.0;1;0;5;2;2;9.0;45.0;16.0;0.0;8;29.5;35.0;4;35.5;1;76.0;80.0;2;3;3;2;2;3;31.875;29.8125;3;2.0;38.785714285714285
