NOTA_SUELOS;NOTAS_SISC;NOTA_TOP;NOTA_GEOGEO;NOTA_POO;VECES_BD;NOTA_ME;NOTA_ECUA;CAR_CINCO;NOTA_PROGB;NOTA_FOTO;NOTA_CARTO;LITERATURA_ICFES;VECES_CARTO;NOTA_CFJC;VECES_SISC;NCA_CUATRO;NOTA_PROB;NOTA_AGEO;NOTA_BD;NOTA_PRII;NOTA_ECO_UNO;VECES_ME;VECES_EST;NAC_CINCO;NCA_CINCO;NCC_CINCO;EPA_CINCO;EPA_CUATRO;NAP_CINCO;NAA_CINCO;VECES_ECO_UNO;VECES_AGEO;NOTA_EST;NCP_CINCO;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;PROMEDIO_CUATRO;PROMEDIO_CINCO;CREDITOS_ECO_UNO;CREDITOS_EST;CREDITOS_BD;CREDITOS_AGEO;CREDITOS_ME;CREDITOS_SISC;CREDITOS_CARTO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
38;39;32;38;40;1;38;30;2;35;39;39;75.0;1;36;1;17.0;45;36;30;42;39;1;1;7;18.0;18.0;2;2;0;7;2;2;33;0.0;34.35294117647059;35.06666666666667;36.666666666666664;38.705882352941174;36.22222222222222;2;2;3;3;2;3;3;2.0;37.2
38;35;37;38;32;1;38;35;2;33;45;39;57.0;1;34;1;17.0;44;35;43;48;47;2;1;7;18.0;18.0;2;2;0;7;1;2;30;0.0;34.23529411764706;37.8;36.72222222222222;41.529411764705884;38.111111111111114;2;2;3;3;2;3;3;2.0;37.333333333333336
40;38;33;31;32;1;45;30;1;31;43;43;91.0;1;43;1;17.0;47;32;40;34;38;1;1;7;18.0;18.0;2;2;0;7;1;2;35;0.0;32.705882352941174;37.46666666666667;35.0;38.88235294117647;38.611111111111114;2;2;3;3;2;3;3;3.0;42.2
42;50;40;44;43;1;38;44;0;39;42;47;67.0;1;39;1;17.0;50;36;47;36;36;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;41.8235294117647;42.93333333333333;41.0;41.11764705882353;43.333333333333336;2;2;3;3;2;3;3;3.0;41.2
38;38;32;37;34;1;33;37;0;35;43;42;67.0;1;45;1;15.0;43;39;37;44;40;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;34.411764705882355;34.93333333333333;37.111111111111114;40.13333333333333;38.22222222222222;2;2;3;3;2;3;3;3.0;42.46153846153846
0;0;0;0;0;0;0;0;0;0;0;0;64.0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;30.6;30.4;0.0;0.0;0.0;2;2;3;3;2;3;3;3.0;41.0
32;38;30;37;42;1;32;41;0;34;40;38;71.0;1;30;1;17.0;44;30;32;32;42;1;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;33.705882352941174;38.46666666666667;35.27777777777778;36.35294117647059;34.55555555555556;2;2;3;3;2;3;3;2.0;39.266666666666666
37;38;37;30;30;1;33;36;1;36;34;43;65.0;1;35;1;15.0;34;39;40;35;38;1;1;7;18.0;18.0;2;2;0;7;1;2;32;0.0;36.88235294117647;40.53333333333333;34.05555555555556;37.6;38.111111111111114;2;2;3;3;2;3;3;2.0;33.07692307692308
32;38;30;33;30;1;40;30;1;41;45;42;58.0;1;34;1;15.0;47;33;30;42;46;1;2;7;18.0;18.0;2;2;0;7;1;1;31;0.0;35.294117647058826;38.0;32.888888888888886;35.411764705882355;36.833333333333336;2;2;3;3;2;3;3;2.0;35.23076923076923
35;38;30;31;35;1;34;43;0;30;43;44;67.0;1;30;1;15.0;45;46;37;40;37;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;31.941176470588236;37.46666666666667;36.94444444444444;39.13333333333333;40.27777777777778;2;2;3;3;2;3;3;2.0;38.666666666666664
40;50;40;43;50;1;35;44;0;41;45;49;65.0;1;40;1;17.0;50;30;45;49;36;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;39.470588235294116;40.06666666666667;41.388888888888886;45.94117647058823;42.0;2;2;3;3;2;3;3;3.0;44.06666666666667
35;38;39;30;39;1;37;43;0;44;43;43;52.0;1;37;1;17.0;47;34;42;39;39;1;1;7;18.0;18.0;2;2;0;7;1;1;33;0.0;38.64705882352941;42.0;38.0;40.470588235294116;38.27777777777778;2;2;3;3;2;3;3;2.0;39.733333333333334
36;35;39;39;33;1;40;34;1;31;44;41;58.0;1;41;1;17.0;35;32;37;41;46;1;1;7;18.0;18.0;2;2;0;7;1;2;36;0.0;35.88235294117647;40.13333333333333;36.666666666666664;39.64705882352941;37.72222222222222;2;2;3;3;2;3;3;3.0;41.93333333333333
42;44;32;40;45;1;38;31;0;30;46;35;58.0;1;36;1;17.0;47;32;34;30;47;1;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;33.94117647058823;34.666666666666664;39.77777777777778;39.411764705882355;38.27777777777778;2;2;3;3;2;3;3;3.0;40.4
31;34;40;41;44;1;32;30;2;40;39;45;63.0;1;31;1;17.0;34;30;38;31;37;2;1;7;18.0;18.0;2;2;0;7;2;1;34;0.0;37.8235294117647;36.333333333333336;35.05555555555556;37.94117647058823;35.94444444444444;2;2;3;3;2;3;3;2.0;36.13333333333333
35;33;34;35;38;2;31;38;2;45;41;35;62.0;1;30;1;17.0;43;37;34;30;39;1;1;7;18.0;18.0;2;2;0;7;1;3;40;0.0;37.294117647058826;35.0;37.55555555555556;36.588235294117645;35.388888888888886;2;2;3;3;2;3;3;2.0;31.666666666666668
38;50;36;42;50;1;44;39;0;31;44;48;64.0;1;39;1;17.0;49;32;40;49;37;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;34.76470588235294;36.8;41.22222222222222;45.705882352941174;42.44444444444444;2;2;3;3;2;3;3;3.0;42.0
40;36;41;37;43;1;38;46;0;34;47;43;60.0;1;37;1;17.0;39;37;35;36;45;1;1;7;18.0;18.0;2;2;0;7;1;1;39;0.0;37.64705882352941;38.6;39.611111111111114;36.8235294117647;38.72222222222222;2;2;3;3;2;3;3;2.0;39.666666666666664
35;36;39;32;37;1;35;32;0;30;43;43;68.0;1;34;1;17.0;45;34;39;37;46;1;1;7;18.0;18.0;2;2;0;7;1;1;38;0.0;37.88235294117647;36.266666666666666;37.5;38.529411764705884;38.55555555555556;2;2;3;3;2;3;3;2.0;38.4
32;41;38;31;31;1;31;39;1;34;43;38;58.0;1;36;1;17.0;30;32;40;36;37;1;1;7;18.0;18.0;2;2;0;7;1;2;37;0.0;36.0;37.06666666666667;37.27777777777778;37.76470588235294;36.833333333333336;2;2;3;3;2;3;3;2.0;39.06666666666667
41;37;30;38;45;1;33;32;2;32;34;46;66.0;1;32;1;17.0;32;34;35;39;33;3;1;7;18.0;18.0;2;2;0;7;1;2;39;0.0;36.88235294117647;34.86666666666667;36.72222222222222;37.05882352941177;37.0;2;2;3;3;2;3;3;2.0;33.666666666666664
31;37;30;37;31;1;30;31;2;40;42;37;67.0;1;45;1;17.0;39;40;36;41;45;3;1;7;18.0;18.0;2;2;0;7;1;2;32;0.0;33.64705882352941;34.53333333333333;33.166666666666664;40.0;36.888888888888886;2;2;3;3;2;3;3;2.0;39.93333333333333
39;40;35;33;31;1;35;31;0;30;40;44;56.0;1;36;1;17.0;31;30;41;32;39;1;1;7;18.0;18.0;2;2;0;7;1;1;34;0.0;33.294117647058826;35.93333333333333;34.111111111111114;37.8235294117647;37.833333333333336;2;2;3;3;2;3;3;2.0;38.45454545454545
40;35;36;42;40;1;30;40;0;37;41;44;62.0;1;36;1;17.0;40;40;45;45;40;1;1;7;18.0;18.0;2;2;0;7;1;1;48;0.0;35.470588235294116;35.8;37.72222222222222;42.1764705882353;40.44444444444444;2;2;3;3;2;3;3;3.0;41.733333333333334
35;33;39;32;38;1;32;38;1;39;48;43;58.0;1;34;1;17.0;47;33;38;31;48;1;1;7;18.0;18.0;2;2;0;7;2;1;31;0.0;37.411764705882355;38.46666666666667;38.72222222222222;39.294117647058826;36.833333333333336;2;2;3;3;2;3;3;2.0;38.6
0;0;0;0;0;0;0;0;0;0;0;0;58.0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;0.0;37.2;0.0;0.0;0.0;2;2;3;3;2;3;3;2.0;34.0
0;0;0;0;0;0;0;0;0;0;0;0;67.0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;0.0;3.533333333333333;0.0;0.0;0.0;2;2;3;3;2;3;3;1.0;8.0
32;33;37;40;37;1;30;37;1;30;31;33;57.0;2;30;1;17.0;48;33;35;30;40;1;1;7;18.0;18.0;2;2;0;7;1;1;33;0.0;31.764705882352942;36.2;33.611111111111114;37.64705882352941;33.77777777777778;2;2;3;3;2;3;3;2.0;31.4
37;39;35;32;30;1;30;30;1;31;37;42;60.0;1;33;1;17.0;31;34;37;33;46;3;1;7;18.0;18.0;2;2;0;7;1;1;42;0.0;31.941176470588236;35.266666666666666;32.611111111111114;37.05882352941177;38.44444444444444;2;2;3;3;2;3;3;2.0;36.083333333333336
35;37;30;37;33;1;30;39;0;33;38;37;58.0;1;47;1;17.0;42;37;30;31;39;1;1;7;18.0;18.0;2;2;0;7;1;1;32;0.0;34.0;33.86666666666667;34.833333333333336;38.94117647058823;34.72222222222222;2;2;3;3;2;3;3;2.0;35.84615384615385
33;36;33;39;44;2;41;36;2;32;37;40;52.0;1;34;1;17.0;39;30;34;30;41;3;1;7;18.0;18.0;2;2;0;7;1;1;32;0.0;32.8235294117647;36.333333333333336;35.0;36.8235294117647;36.0;2;2;3;3;2;3;3;2.0;30.833333333333332
37;40;38;43;39;1;41;47;1;32;41;39;65.0;1;33;1;17.0;45;32;34;47;30;1;2;7;18.0;18.0;2;2;0;7;1;1;37;0.0;34.411764705882355;38.4;39.05555555555556;43.529411764705884;36.166666666666664;2;2;3;3;2;3;3;2.0;39.4
34;38;36;38;40;1;30;36;0;30;43;49;50.0;1;37;1;17.0;41;33;40;45;32;1;1;7;18.0;18.0;2;2;0;7;1;1;47;0.0;35.470588235294116;39.2;36.0;42.35294117647059;38.77777777777778;2;2;3;3;2;3;3;2.0;39.13333333333333
39;42;32;42;42;1;31;31;0;30;42;38;62.0;1;32;1;17.0;43;32;31;36;38;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;33.588235294117645;38.8;36.27777777777778;41.88235294117647;36.388888888888886;2;2;3;3;2;3;3;2.0;38.93333333333333
32;35;38;40;45;1;35;35;0;30;41;47;62.0;1;32;1;17.0;43;30;31;44;39;1;1;7;18.0;18.0;2;2;0;7;1;1;46;0.0;33.88235294117647;38.733333333333334;37.5;42.8235294117647;37.166666666666664;2;2;3;3;2;3;3;2.0;37.6
36;34;36;37;43;1;31;31;1;34;36;41;62.0;1;42;1;17.0;48;30;33;32;39;3;1;7;18.0;18.0;2;2;0;7;1;1;32;0.0;36.0;35.53333333333333;36.166666666666664;39.88235294117647;34.333333333333336;2;2;3;3;2;3;3;2.0;32.46153846153846
30;36;31;36;37;1;39;37;1;37;40;41;68.0;1;37;1;17.0;48;32;30;34;39;3;1;7;18.0;18.0;2;2;0;7;1;1;35;0.0;34.294117647058826;33.46666666666667;36.166666666666664;39.1764705882353;35.72222222222222;2;2;3;3;2;3;3;2.0;37.733333333333334
34;32;41;39;35;1;37;39;1;31;41;39;60.0;1;31;1;17.0;43;30;41;44;38;1;1;7;18.0;18.0;2;2;0;7;1;2;43;0.0;35.529411764705884;39.6;37.111111111111114;41.8235294117647;36.77777777777778;2;2;3;3;2;3;3;2.0;37.46666666666667
35;42;37;41;36;1;35;42;0;42;46;40;53.0;1;33;1;17.0;34;31;40;35;40;1;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;38.470588235294116;38.666666666666664;39.44444444444444;38.23529411764706;37.166666666666664;2;2;3;3;2;3;3;2.0;38.13333333333333
43;38;34;37;37;1;37;43;0;38;43;43;56.0;1;35;1;17.0;41;41;36;36;40;1;1;7;18.0;18.0;2;2;0;7;1;1;43;0.0;34.11764705882353;38.46666666666667;41.888888888888886;40.0;39.666666666666664;2;2;3;3;2;3;3;3.0;40.86666666666667
34;50;38;38;38;1;32;36;0;36;46;38;71.0;1;35;1;17.0;35;31;41;37;40;1;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;34.76470588235294;35.13333333333333;35.72222222222222;38.94117647058823;38.0;2;2;3;3;2;3;3;2.0;35.666666666666664
32;40;34;37;50;1;34;39;0;44;41;40;62.0;1;46;1;17.0;44;34;33;30;37;1;1;7;18.0;18.0;2;2;0;7;1;1;39;0.0;37.0;35.666666666666664;38.94444444444444;37.1764705882353;36.72222222222222;2;2;3;3;2;3;3;2.0;37.666666666666664
37;30;30;38;30;2;34;38;3;33;30;30;69.0;3;33;1;12.0;30;0;33;39;40;2;0;5;13.0;13.0;2;2;0;5;1;0;0;0.0;33.88235294117647;34.46666666666667;33.666666666666664;31.0;32.84615384615385;2;2;3;3;2;3;3;1.0;20.25
0;0;21;0;0;0;0;0;0;0;0;0;58.0;0;19;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;29.75;30.666666666666668;19.0;0.0;0.0;2;2;3;3;2;3;3;2.0;34.0
39;31;40;30;50;1;45;44;0;39;44;45;50.0;1;30;1;17.0;47;33;36;31;39;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;39.470588235294116;38.333333333333336;40.388888888888886;39.35294117647059;37.611111111111114;2;2;3;3;2;3;3;3.0;40.4
30;32;30;23;44;1;0;13;1;30;38;24;56.0;2;35;1;9.0;14;0;31;32;0;0;0;3;6.0;9.0;1;2;1;2;0;0;0;3.0;31.764705882352942;34.13333333333333;25.5;32.357142857142854;29.0;2;2;3;3;2;3;3;2.0;31.0
44;39;34;40;40;1;42;39;0;39;45;42;46.0;1;34;1;17.0;47;41;40;48;37;1;1;7;18.0;18.0;2;2;0;7;1;1;38;0.0;36.11764705882353;35.13333333333333;40.888888888888886;44.294117647058826;40.0;2;2;3;3;2;3;3;3.0;43.93333333333333
32;38;32;39;37;1;34;41;0;45;36;44;54.0;1;42;1;17.0;48;31;36;36;40;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;35.470588235294116;36.13333333333333;35.833333333333336;41.35294117647059;37.94444444444444;2;2;3;3;2;3;3;3.0;41.2
33;38;30;33;30;1;30;30;1;34;36;39;56.0;1;31;1;17.0;30;30;30;30;39;1;1;7;18.0;18.0;2;2;0;7;1;2;33;0.0;33.705882352941174;35.93333333333333;32.888888888888886;33.588235294117645;34.166666666666664;2;2;3;3;2;3;3;2.0;37.583333333333336
30;36;39;31;32;2;40;32;1;34;35;35;54.28;1;35;1;15.0;31;39;35;38;40;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;34.76470588235294;36.46666666666667;32.5;37.6;37.166666666666664;2;2;3;3;2;3;3;2.0;35.84615384615385
40;38;37;30;35;1;31;35;0;30;39;41;54.0;1;35;1;17.0;41;37;38;30;33;1;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;36.588235294117645;36.6;35.27777777777778;37.0;36.111111111111114;2;2;3;3;2;3;3;2.0;37.13333333333333
40;50;40;30;50;1;43;44;0;35;43;44;61.0;1;30;1;17.0;42;31;39;38;43;1;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;34.705882352941174;35.733333333333334;40.27777777777778;39.94117647058823;41.333333333333336;2;2;3;3;2;3;3;2.0;38.733333333333334
35;43;35;37;32;1;40;30;0;32;35;46;54.0;1;37;1;17.0;30;34;36;31;46;1;1;7;18.0;18.0;2;2;0;7;1;1;31;0.0;35.529411764705884;39.0;33.611111111111114;37.05882352941177;39.5;2;2;3;3;2;3;3;3.0;42.06666666666667
32;35;37;41;40;1;40;36;2;36;44;43;62.0;1;35;1;17.0;48;30;34;32;35;1;2;7;18.0;18.0;2;2;0;7;1;2;34;0.0;34.470588235294116;38.13333333333333;36.5;39.76470588235294;35.77777777777778;2;2;3;3;2;3;3;2.0;35.4
35;41;36;38;38;1;31;35;2;35;36;31;58.0;3;33;1;15.0;36;39;36;35;37;2;1;7;18.0;18.0;2;2;0;7;1;1;33;0.0;35.8235294117647;35.8;34.833333333333336;36.4;35.72222222222222;2;2;3;3;2;3;3;1.0;29.76923076923077
34;34;30;41;30;1;14;41;3;30;38;30;48.0;2;33;1;17.0;32;36;33;30;36;2;1;7;16.0;18.0;2;2;1;6;1;2;38;2.0;33.64705882352941;33.0;35.05555555555556;37.94117647058823;31.944444444444443;2;2;3;3;2;3;3;2.0;38.0
36;30;35;37;40;1;32;36;1;30;43;38;58.0;1;31;1;17.0;30;30;34;46;40;3;1;7;18.0;18.0;2;2;0;7;1;1;36;0.0;32.0;34.333333333333336;37.5;37.294117647058826;34.0;2;2;3;3;2;3;3;2.0;33.142857142857146
34;37;38;39;36;1;47;38;0;30;43;44;58.0;1;45;1;17.0;45;31;41;43;36;1;1;7;18.0;18.0;2;2;0;7;1;1;36;0.0;38.588235294117645;37.6;38.111111111111114;43.411764705882355;38.72222222222222;2;2;3;3;2;3;3;3.0;41.8
37;30;30;30;30;1;30;36;1;36;32;41;60.0;1;30;1;17.0;30;30;30;35;40;3;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;32.529411764705884;35.46666666666667;33.888888888888886;35.470588235294116;32.94444444444444;2;2;3;3;2;3;3;2.0;33.38461538461539
34;30;31;38;40;1;33;42;1;35;43;41;62.0;1;33;1;17.0;30;35;39;33;37;3;1;7;18.0;18.0;2;2;0;7;1;1;35;0.0;34.0;34.2;36.27777777777778;35.23529411764706;35.833333333333336;2;2;3;3;2;3;3;2.0;31.6
0;0;26;0;0;0;0;0;0;27;0;0;65.0;0;30;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;0;0;0;0;0;0.0;26.666666666666668;34.86666666666667;30.0;0.0;0.0;2;2;3;3;2;3;3;1.0;27.0
38;42;37;37;43;1;33;33;0;37;35;35;60.0;1;34;1;17.0;44;39;32;33;37;1;1;7;18.0;18.0;2;2;0;7;1;1;44;0.0;35.470588235294116;37.53333333333333;36.94444444444444;40.11764705882353;37.333333333333336;2;2;3;3;2;3;3;3.0;40.53333333333333
39;30;34;39;42;1;30;32;1;30;36;41;61.0;1;33;1;17.0;35;35;30;30;44;1;2;7;18.0;18.0;2;2;0;7;1;1;40;0.0;32.1764705882353;37.93333333333333;34.666666666666664;37.529411764705884;35.333333333333336;2;2;3;3;2;3;3;3.0;40.083333333333336
34;37;33;43;40;1;47;33;0;30;40;41;58.0;1;38;1;17.0;43;30;36;44;40;1;1;7;18.0;18.0;2;2;0;7;1;1;39;0.0;33.35294117647059;38.333333333333336;36.22222222222222;43.588235294117645;38.0;2;2;3;3;2;3;3;3.0;42.86666666666667
33;36;30;30;30;1;34;36;1;31;42;40;56.0;1;41;1;17.0;43;35;37;39;40;1;1;7;18.0;18.0;2;2;0;7;1;2;37;0.0;33.411764705882355;34.666666666666664;35.27777777777778;39.529411764705884;37.0;2;2;3;3;2;3;3;2.0;39.8
34;31;36;38;39;1;0;31;0;37;42;35;62.0;1;30;1;17.0;49;30;30;35;37;1;1;7;16.0;18.0;1;2;1;6;1;1;33;2.0;34.529411764705884;36.13333333333333;34.166666666666664;38.411764705882355;28.77777777777778;2;2;3;3;2;3;3;2.0;35.583333333333336
35;35;34;30;35;1;44;41;0;43;45;40;50.0;1;30;1;17.0;42;48;32;46;44;1;1;7;18.0;18.0;2;2;0;7;1;1;38;0.0;40.23529411764706;37.53333333333333;39.0;41.470588235294116;39.833333333333336;2;2;3;3;2;3;3;3.0;40.733333333333334
31;43;33;38;33;1;44;37;1;35;38;35;56.0;1;36;1;17.0;30;41;35;30;37;3;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;35.1764705882353;33.53333333333333;36.22222222222222;35.470588235294116;38.0;2;2;3;3;2;3;3;3.0;43.25
41;34;41;40;47;1;44;40;0;40;42;42;56.0;1;37;1;17.0;44;45;43;42;35;1;1;7;18.0;18.0;2;2;0;7;1;1;48;0.0;37.35294117647059;39.266666666666666;40.55555555555556;42.35294117647059;41.44444444444444;2;2;3;3;2;3;3;2.0;39.86666666666667
37;34;36;37;45;1;32;31;3;36;34;33;63.0;1;34;1;15.0;32;21;30;32;38;3;1;7;15.0;18.0;2;2;1;6;2;2;31;3.0;34.705882352941174;34.46666666666667;34.5;34.86666666666667;30.88888888888889;2;2;3;3;2;3;3;2.0;38.125
33;36;37;31;33;1;30;36;0;32;37;49;46.16;1;35;1;17.0;45;31;34;45;33;1;1;7;18.0;18.0;2;2;0;7;1;1;33;0.0;34.705882352941174;39.0;33.72222222222222;40.0;35.666666666666664;2;2;3;3;2;3;3;3.0;40.333333333333336
31;30;31;40;35;1;30;30;3;30;39;34;48.0;1;33;1;17.0;38;30;37;30;41;2;1;7;18.0;18.0;2;2;0;7;2;2;30;0.0;32.294117647058826;36.86666666666667;34.666666666666664;38.23529411764706;33.05555555555556;2;2;3;3;2;3;3;2.0;37.06666666666667
30;30;30;33;30;1;32;30;3;40;30;30;46.0;1;31;2;17.0;35;20;35;41;39;2;1;7;15.0;18.0;2;2;1;6;1;3;45;3.0;34.11764705882353;34.8;30.055555555555557;37.23529411764706;32.05555555555556;2;2;3;3;2;3;3;2.0;37.0
33;38;31;36;38;1;41;32;1;33;39;38;52.0;1;30;1;17.0;47;31;38;30;36;3;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;32.1764705882353;35.86666666666667;34.833333333333336;36.1764705882353;37.27777777777778;2;2;3;3;2;3;3;2.0;32.2
36;39;30;40;39;1;30;37;1;36;39;35;60.0;1;33;1;17.0;48;31;34;30;35;2;1;7;18.0;18.0;2;2;0;7;1;1;31;0.0;33.35294117647059;38.46666666666667;36.833333333333336;38.23529411764706;33.833333333333336;2;2;3;3;2;3;3;3.0;40.75
45;44;35;40;33;2;30;39;4;35;37;33;59.0;2;34;1;15.0;38;31;32;40;33;3;1;7;18.0;18.0;2;2;0;7;1;2;39;0.0;36.35294117647059;42.06666666666667;36.666666666666664;36.06666666666667;34.666666666666664;2;2;3;3;2;3;3;2.0;35.875
35;31;36;40;36;1;34;32;2;30;41;39;66.0;1;32;1;17.0;35;43;40;33;37;2;1;7;18.0;18.0;2;2;0;7;1;2;30;0.0;32.64705882352941;35.13333333333333;34.0;37.470588235294116;36.72222222222222;2;2;3;3;2;3;3;3.0;40.083333333333336
32;34;30;39;30;3;34;39;4;33;42;33;58.0;2;30;2;16.0;40;30;34;30;45;2;1;7;18.0;18.0;2;2;0;7;1;1;31;0.0;34.76470588235294;38.53333333333333;33.166666666666664;37.1875;34.05555555555556;2;2;3;3;2;3;3;2.0;35.333333333333336
41;39;35;38;38;1;32;42;1;30;42;36;62.0;1;33;1;17.0;31;32;31;37;35;1;1;7;18.0;18.0;2;2;0;7;2;1;43;0.0;34.05882352941177;34.46666666666667;37.666666666666664;36.64705882352941;35.22222222222222;2;2;3;3;2;3;3;2.0;37.5
36;34;38;32;32;1;43;42;1;30;33;39;54.0;1;36;1;17.0;33;37;30;30;30;2;1;7;18.0;18.0;2;2;0;7;1;1;39;0.0;35.1764705882353;38.666666666666664;34.666666666666664;37.23529411764706;35.77777777777778;2;2;3;3;2;3;3;2.0;38.86666666666667
42;30;39;39;35;2;31;42;4;33;43;31;56.0;1;44;1;15.0;47;30;39;32;45;3;2;7;18.0;18.0;2;2;0;7;1;2;35;0.0;36.23529411764706;37.53333333333333;37.72222222222222;38.06666666666667;34.0;2;2;3;3;2;3;3;2.0;38.0
37;36;35;30;41;1;33;34;1;30;40;31;65.0;1;34;1;17.0;30;34;37;33;46;2;1;7;18.0;18.0;2;2;0;7;1;1;30;0.0;32.88235294117647;35.8;39.0;35.8235294117647;35.111111111111114;2;2;3;3;2;3;3;2.0;35.61538461538461
38;39;36;35;45;1;33;37;0;30;39;42;58.0;1;34;1;15.0;47;33;33;30;43;1;1;7;18.0;18.0;2;2;0;7;1;1;45;0.0;36.470588235294116;38.2;38.05555555555556;37.86666666666667;37.94444444444444;2;2;3;3;2;3;3;2.0;37.0
38;0;36;35;48;1;0;33;0;41;42;0;60.0;0;0;0;13.0;50;0;33;30;0;0;1;2;5.0;5.0;2;2;0;2;0;0;40;0.0;37.88235294117647;36.6;39.705882352941174;39.0;35.8;2;2;3;3;2;3;3;2.0;39.0
37;37;33;41;39;1;37;44;0;31;41;39;55.0;1;32;1;17.0;33;30;30;35;30;1;1;7;18.0;18.0;2;2;0;7;1;1;37;0.0;32.05882352941177;37.93333333333333;39.666666666666664;38.588235294117645;34.22222222222222;2;2;3;3;2;3;3;2.0;38.0
35;39;36;38;34;1;34;42;0;30;31;43;66.0;1;30;1;15.0;45;30;31;37;32;1;1;7;18.0;18.0;2;2;0;7;1;1;39;0.0;35.11764705882353;36.53333333333333;35.611111111111114;39.93333333333333;35.5;2;2;3;3;2;3;3;2.0;37.333333333333336
40;42;34;38;38;1;36;37;0;44;38;40;57.0;1;46;1;17.0;38;36;37;31;30;1;1;7;18.0;18.0;2;2;0;7;1;1;45;0.0;36.294117647058826;39.6;36.111111111111114;37.705882352941174;38.166666666666664;2;2;3;3;2;3;3;2.0;37.0
34;50;33;37;37;1;37;34;1;41;33;38;60.29;1;39;1;15.0;41;31;36;33;41;1;1;7;18.0;18.0;2;2;0;7;1;2;40;0.0;36.470588235294116;38.4;34.333333333333336;35.333333333333336;38.94444444444444;2;2;3;3;2;3;3;2.0;35.625
48;44;36;41;50;1;37;44;0;42;41;39;58.0;1;34;1;17.0;47;33;41;30;48;1;1;7;18.0;18.0;2;2;0;7;1;1;33;0.0;36.588235294117645;39.333333333333336;40.94444444444444;39.11764705882353;39.27777777777778;2;2;3;3;2;3;3;3.0;41.13333333333333
34;32;30;37;38;1;40;44;2;37;42;36;53.0;1;30;1;17.0;35;40;30;30;49;1;2;7;18.0;18.0;2;2;0;7;1;2;43;0.0;32.0;35.6;38.0;37.588235294117645;37.666666666666664;2;2;3;3;2;3;3;2.0;35.0
40;44;37;39;50;1;31;45;0;33;45;42;64.0;1;39;1;17.0;42;32;35;45;49;1;1;7;18.0;18.0;2;2;0;7;1;1;40;0.0;33.23529411764706;38.2;40.5;41.35294117647059;38.833333333333336;2;2;3;3;2;3;3;3.0;42.2
32;33;30;38;34;1;35;33;2;35;33;39;63.0;1;31;1;17.0;33;30;42;44;45;2;1;7;18.0;18.0;2;2;0;7;2;1;40;0.0;32.529411764705884;33.93333333333333;31.88888888888889;37.411764705882355;37.333333333333336;2;2;3;3;2;3;3;2.0;35.333333333333336
43;31;30;23;42;1;0;40;0;42;40;31;51.0;1;43;1;9.0;4;0;30;30;10;1;0;5;9.0;13.0;1;2;2;3;1;0;0;4.0;33.23529411764706;36.4;38.333333333333336;30.5;22.76923076923077;2;2;3;3;2;3;3;2.0;31.875
41;32;39;35;30;2;30;40;3;34;30;37;69.0;3;38;1;15.0;35;30;40;30;30;1;2;7;18.0;18.0;2;2;0;7;1;1;39;0.0;38.05882352941177;34.53333333333333;34.111111111111114;35.8;34.166666666666664;2;2;3;3;2;3;3;2.0;39.8
36;38;33;41;50;1;34;36;0;31;34;41;62.0;1;42;1;17.0;34;35;30;35;43;1;1;7;18.0;18.0;2;2;0;7;1;1;41;0.0;35.64705882352941;36.0;36.77777777777778;40.705882352941174;37.111111111111114;2;2;3;3;2;3;3;3.0;41.06666666666667
32;36;34;39;33;2;32;35;3;42;44;32;45.0;2;33;1;15.0;42;30;32;31;32;2;1;7;18.0;18.0;2;2;0;7;1;1;31;0.0;38.88235294117647;35.13333333333333;34.22222222222222;34.64705882352941;32.22222222222222;2;2;3;3;2;3;3;1.0;26.8
