NOTA_F_ING_SOF;NOTA_GT_TRES;NOTA_ECONOMIA;NOTA_EI_DOS;NOTA_REDES_COM_DOS;VECES_ECONOMIA;NOTA_CIBERNETICA_UDOS;NOTA_INV_OP_TRES;NOTA_INV_OP_DOS;NOTA_HISTORIA_COL;VECES_F_ING_SOF;VECES_REDES_COM_DOS;NOTA_METODOS_NUM;VECES_EI_DOS;VECES_CIBERNETICA_DOS;NOTA_ESTADISTICA;NCP_SEIS;NOTA_MOD_PROG_DOS;NOTA_GI_DOS;NOTA_FUND_IA;CAR_CINCO;VECES_GT_TRES;NOTA_CIENCIAS_COMP_DOS;VECES_CIENCIAS_COMP_DOS;NAP_SEIS;NAC_SEIS;NAA_SEIS;EPA_SEIS;CAR_SEIS;VECES_FUND_IA;VECES_GI_DOS;VECES_INV_OP_TRES;VECES_GI_UNO;VECES_HISTORIA_COL;VECES_INV_OP_DOS;VECES_CIBERNETICA_UNO;NOTA_GI_UNO;NOTA_CIBERNETICA_UNO;NCC_SEIS;NCA_SEIS;NOTA_REDES_COM_UNO;VECES_REDES_COM_UNO;VECES_ESTADISTICA;VECES_FISICA_TRES;CREDITOS_GI_DOS;CREDITOS_ECONOMIA;CREDITOS_INV_OP_TRES;CREDITOS_GT_TRES;CREDITOS_F_ING_SOF;CREDITOS_FUND_IA;CREDITOS_EI_DOS;CREDITOS_REDES_COM_DOS;CREDITOS_CIBERNETICA_DOS;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;PROMEDIO_CINCO;RENDIMIENTO_SIETE;PROMEDIO_SIETE
45.0;37;40.0;46.0;41;1;33.5;42;39.0;45.0;1;1;39.0;1;2;39.0;0.0;49.0;0.0;39.0;0;1;38.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;39.0;15.0;15.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;34.111111111111114;37.8421052631579;34.361111111111114;39.31578947368421;3.0;41.0625
41.0;50;37.0;38.0;45;1;45.0;46;43.0;44.0;1;1;42.0;1;1;38.0;0.0;41.0;50.0;43.0;0;1;46.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;45.0;18.0;18.0;40.0;1;1;1;3;2;2;1;3;1;2;3;2;31.666666666666668;41.10526315789474;38.5;40.78947368421053;3.0;43.8421052631579
45.0;0;0.0;34.0;36;0;32.0;42;36.0;30.5;1;1;30.0;1;1;32.0;0.0;47.0;0.0;0.0;0;0;36.0;1;0;5;5;2;2;0;0;1;0;2;1;2;0;34.0;13.0;13.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;28.125;30.736842105263158;34.92857142857143;36.411764705882355;2.0;38.25
38.0;0;32.0;0.0;0;1;0.0;43;32.0;41.0;1;0;41.0;0;0;37.0;0.0;42.0;0.0;0.0;2;0;39.0;1;0;5;5;2;0;0;0;1;0;1;1;0;0;0.0;13.0;13.0;31.0;1;1;2;3;2;2;1;3;1;2;3;2;28.055555555555557;35.23684210526316;29.86111111111111;33.921052631578945;2.0;37.714285714285715
36.0;50;44.0;40.0;30;1;37.0;41;38.0;38.0;1;1;44.0;1;1;36.0;0.0;49.0;0.0;32.0;0;1;31.0;1;0;7;7;2;0;1;0;1;1;1;1;1;45;36.0;18.0;18.0;47.0;1;1;0;3;2;2;1;3;1;2;3;2;28.38888888888889;38.36842105263158;33.875;38.1875;2.0;37.75
41.0;38;39.0;41.0;34;1;40.0;38;35.0;38.0;1;1;37.0;1;1;39.0;0.0;48.0;45.0;41.0;1;1;34.5;2;0;7;7;2;1;1;1;1;1;1;1;1;45;36.0;18.0;18.0;40.0;1;1;1;3;2;2;1;3;1;2;3;2;32.69444444444444;37.94736842105263;37.833333333333336;39.73684210526316;2.0;39.73684210526316
34.0;50;40.0;31.0;41;1;40.0;43;35.0;36.0;1;1;42.0;1;1;36.0;0.0;48.0;45.0;43.0;0;1;40.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;32.0;18.0;18.0;41.0;1;1;1;3;2;2;1;3;1;2;3;2;34.0;35.60526315842105;37.0;41.1764705882353;3.0;40.05263157894737
42.0;50;0.0;39.0;0;0;44.0;45;31.0;47.0;1;0;41.0;1;1;33.0;3.0;46.0;0.0;0.0;0;1;25.5;2;1;6;5;2;1;0;0;1;1;1;1;1;48;35.0;16.0;13.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;27.555555555555557;37.578947368421055;35.09375;38.5;3.0;43.2
48.0;50;44.0;44.0;32;1;31.0;46;36.0;48.0;1;1;36.0;1;1;39.0;0.0;49.0;50.0;43.0;0;1;45.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;48.0;18.0;18.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;33.111111111111114;38.078947368421055;38.833333333333336;42.26315789473684;3.0;42.78947368421053
46.0;50;44.0;39.0;47;1;33.0;45;41.0;45.0;1;1;37.0;1;1;38.0;0.0;49.0;45.0;42.0;1;1;41.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;48.0;18.0;18.0;48.0;1;1;1;3;2;2;1;3;1;2;3;2;34.111111111111114;37.57894736894737;36.388888888888886;39.21052631578947;3.0;43.578947368421055
42.0;0;33.0;31.0;39;1;0.0;38;36.0;26.0;1;1;32.0;1;0;37.0;2.0;46.0;0.0;43.0;0;0;0.0;0;1;5;4;2;1;1;0;1;0;2;1;1;0;38.0;12.0;10.0;40.0;1;1;1;3;2;2;1;3;1;2;3;2;30.037037036111112;34.1578947368421;34.55555555555556;37.470588235294116;2.0;37.69230769230769
41.0;50;0.0;48.0;40;0;31.0;44;37.0;35.0;1;1;39.0;1;1;30.0;0.0;45.0;0.0;38.0;3;1;33.0;2;0;7;7;2;1;1;0;1;1;1;1;1;45;30.0;18.0;18.0;46.0;1;1;1;3;2;2;1;3;1;2;3;2;30.833333333333332;36.18421052631579;35.416666666666664;37.13157894736842;3.0;41.214285714285715
45.0;0;0.0;34.0;38;0;39.0;44;36.0;44.0;1;1;34.0;1;1;34.0;0.0;49.0;0.0;40.0;0;0;35.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;38.0;15.0;15.0;37.0;1;1;0;3;2;2;1;3;1;2;3;2;32.44444444444444;34.10526315736842;30.433333334;37.6875;3.0;40.23076923076923
50.0;50;40.0;40.0;43;1;40.0;43;36.0;40.0;1;1;32.0;1;1;34.0;0.0;49.0;50.0;40.0;0;1;43.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;46.0;18.0;18.0;43.0;1;1;1;3;2;2;1;3;1;2;3;2;30.38888888888889;36.026315789473685;40.5;40.78947368421053;3.0;44.473684210526315
47.0;50;41.0;39.0;43;1;39.0;44;47.0;32.0;1;1;39.0;1;1;37.0;0.0;48.0;45.0;42.0;0;1;38.0;1;0;7;7;2;0;1;1;1;1;1;1;1;45;48.0;18.0;18.0;46.0;1;1;1;3;2;2;1;3;1;2;3;2;35.5;39.63157894736842;37.25;41.78947368421053;3.0;43.31578947368421
37.0;0;35.0;25.33333;0;1;0.0;0;35.0;40.0;1;0;37.0;1;0;38.0;2.0;42.0;0.0;34.0;2;0;37.0;1;1;5;4;2;1;1;0;0;0;1;1;0;0;0.0;13.0;11.0;26.5;2;1;1;3;2;2;1;3;1;2;3;2;31.61111111111111;35.526315789473685;32.500000000625;34.3235294117647;2.0;33.2083325
50.0;50;37.0;31.0;0;1;46.0;0;37.0;42.0;1;0;33.0;1;1;35.0;0.0;43.0;0.0;38.0;1;1;41.0;1;0;7;7;2;1;1;0;0;1;1;1;1;50;33.0;18.0;18.0;30.5;2;1;3;3;2;2;1;3;1;2;3;2;31.333333333333332;33.473684210526315;33.937500000625;37.10526315736842;3.0;42.36363636363637
42.0;50;38.0;37.0;46;1;40.0;45;48.0;46.0;1;1;38.0;1;1;38.0;0.0;50.0;50.0;43.0;0;1;43.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;42.0;18.0;18.0;37.0;1;1;1;3;2;2;1;3;1;2;3;2;32.05555555555556;40.05263157894737;35.55555555555556;43.68421052631579;3.0;43.526315789473685
45.0;50;40.0;35.0;45;1;21.5;0;42.0;42.0;1;1;38.0;1;2;33.0;0.0;37.0;50.0;42.0;0;1;35.0;1;0;7;7;2;0;1;1;0;1;1;1;1;45;40.0;18.0;18.0;47.0;1;1;1;3;2;2;1;3;1;2;3;2;33.22222222222222;34.81578947368421;36.388888888888886;40.35294117647059;3.0;41.470588235294116
44.0;0;0.0;28.5;0;0;25.0;0;30.0;15.0;1;0;37.0;1;2;26.5;5.0;37.0;0.0;0.0;2;0;40.0;1;2;5;3;2;1;0;0;0;0;1;1;1;0;43.0;13.0;8.0;0.0;0;2;0;3;2;2;1;3;1;2;3;2;34.94444444444444;34.44444444444444;33.361111111111114;32.21875;2.0;34.142857142857146
45.0;50;39.0;37.0;37;1;25.0;44;43.0;43.0;1;1;38.0;1;2;32.0;2.0;46.0;0.0;37.0;0;1;44.0;1;1;6;5;2;1;1;0;1;0;1;1;1;0;35.0;15.0;13.0;25.0;2;1;1;3;2;2;1;3;1;2;3;2;34.333333333333336;40.31578947368421;39.666666666666664;41.64705882352941;2.0;38.9375
47.0;50;35.0;33.0;47;1;46.0;31;36.0;36.0;1;1;38.0;1;1;32.0;0.0;36.0;50.0;32.0;0;1;44.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;45.0;18.0;18.0;37.0;1;1;1;3;2;2;1;3;1;2;3;2;29.47222222222222;43.1578947368421;35.0;36.73684210526316;3.0;42.31578947368421
47.0;50;42.0;41.0;45;1;49.0;45;41.0;42.0;1;1;38.0;1;1;34.0;0.0;48.0;50.0;38.0;0;1;46.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;30.0;18.0;18.0;43.0;1;1;1;3;2;2;1;3;1;2;3;2;32.333333333333336;38.55882352941177;36.46875;40.10526315789474;4.0;45.68421052631579
33.0;50;35.0;0.0;0;1;0.0;0;37.0;37.0;1;0;30.0;0;0;40.0;3.0;42.0;0.0;0.0;0;1;18.0;2;1;6;5;2;2;0;0;0;1;1;1;3;50;31.66666667;16.0;13.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;33.111111111111114;35.421052631578945;33.00000000055556;36.75;2.0;36.5
48.0;0;0.0;0.0;0;0;0.0;0;41.0;0.0;1;0;42.0;0;0;36.0;0.0;41.0;0.0;0.0;0;0;0.0;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0.0;6.0;6.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;33.0;29.535714286428572;31.249999999375;36.75;4.0;48.0
36.0;50;37.0;36.0;41;1;37.0;40;37.0;47.0;1;1;38.0;1;1;42.0;0.0;45.0;50.0;37.0;0;1;46.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;30.0;18.0;18.0;45.0;1;1;1;3;2;2;1;3;1;2;3;2;37.05555555555556;34.8421052631579;36.3125;36.23529411764706;3.0;40.421052631578945
38.0;0;38.0;48.0;0;1;46.0;41;38.0;49.0;1;0;43.0;1;1;0.0;0.0;41.0;0.0;33.0;0;0;37.0;1;0;4;4;2;0;1;0;1;0;1;1;1;0;32.0;10.0;10.0;0.0;0;0;1;3;2;2;1;3;1;2;3;2;34.65625;35.529411764705884;31.75;34.6;3.0;41.083333333333336
40.0;50;39.0;40.0;45;1;37.0;42;44.0;42.0;1;1;38.0;1;1;37.0;0.0;50.0;50.0;43.0;0;1;42.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;48.0;18.0;18.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;37.27777777777778;39.578947368421055;37.72222222222222;41.421052631578945;3.0;42.8421052631579
49.0;50;41.0;35.0;47;1;47.0;45;42.0;47.0;1;1;40.0;1;1;38.0;0.0;50.0;50.0;42.0;0;1;37.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;35.0;18.0;18.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;39.166666666666664;39.8421052631579;41.5;43.78947368421053;4.0;45.578947368421055
39.0;50;30.0;39.0;42;1;39.0;46;42.0;41.0;1;1;40.0;1;1;39.0;0.0;47.0;0.0;42.0;0;1;37.0;1;0;7;7;2;0;1;0;1;1;1;1;1;50;43.0;18.0;18.0;35.0;1;1;1;3;2;2;1;3;1;2;3;2;31.88888888888889;39.78947368421053;33.083333333333336;40.21052631578947;3.0;40.1875
41.0;50;42.0;41.0;48;1;41.0;36;38.0;47.0;1;1;41.0;1;1;39.0;0.0;50.0;50.0;43.0;0;1;45.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;42.0;18.0;18.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;35.333333333333336;43.94736842105263;41.166666666666664;44.05263157894737;3.0;43.68421052631579
49.0;50;40.0;40.0;49;1;45.0;43;41.0;39.0;1;1;40.0;1;1;41.0;0.0;50.0;50.0;40.0;0;1;45.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;45.0;18.0;18.0;42.0;1;1;1;3;2;2;1;3;1;2;3;2;43.611111111111114;43.473684210526315;43.0;46.578947368421055;4.0;45.78947368421053
0.0;50;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0;1;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;3;2;2;1;3;1;2;3;2;31.8125;20.647058823529413;20.2;0.0;4.0;50.0
36.0;0;34.0;45.0;43;1;45.0;40;32.0;43.0;1;1;42.0;1;1;41.0;0.0;45.0;0.0;36.0;0;0;37.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;43.0;15.0;15.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;33.30555555555556;36.36842105263158;38.833333333333336;38.421052631578945;3.0;40.06666666666667
45.0;50;40.0;38.0;49;1;43.0;46;44.0;39.0;1;1;40.0;1;1;41.0;0.0;50.0;50.0;40.0;0;1;47.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;45.0;18.0;18.0;38.0;1;1;1;3;2;2;1;3;1;2;3;2;38.55555555555556;40.31578947368421;39.888888888888886;43.526315789473685;4.0;45.05263157894737
42.0;50;39.0;33.0;48;1;35.0;47;40.0;43.0;1;1;40.0;1;1;44.0;0.0;35.0;45.0;40.0;0;1;42.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;32.0;18.0;18.0;47.0;1;1;0;3;2;2;1;3;1;2;3;2;40.27777777777778;35.44736842105263;37.53125;35.142857142857146;3.0;42.26315789473684
38.0;50;42.0;31.0;45;1;33.0;46;41.0;45.0;1;1;35.0;1;1;41.0;0.0;48.0;50.0;39.0;0;1;47.0;1;0;7;7;2;0;1;1;1;1;1;1;1;49;39.0;18.0;18.0;37.0;1;1;1;3;2;2;1;3;1;2;3;2;35.5;37.78947368421053;37.166666666666664;41.421052631578945;3.0;41.68421052631579
41.0;0;0.0;0.0;35;0;0.0;0;30.0;47.0;1;1;33.0;0;0;39.0;0.0;34.5;0.0;0.0;2;0;0.0;0;0;4;4;2;0;0;0;0;0;1;1;0;0;0.0;10.0;10.0;31.0;1;1;2;3;2;2;1;3;1;2;3;2;26.25;32.794117647058826;29.875;32.0;2.0;38.0
0.0;0;41.0;0.0;41;1;41.0;0;35.0;43.0;0;1;37.0;0;1;44.0;0.0;46.0;0.0;39.0;0;0;0.0;0;0;5;5;2;0;1;0;0;0;1;1;1;0;38.0;12.0;12.0;36.0;1;1;0;3;2;2;1;3;1;2;3;2;31.333333333333332;35.64705882411765;31.166666666666668;37.5625;3.0;40.75
47.0;0;0.0;0.0;0;0;0.0;0;32.0;0.0;1;0;28.5;0;0;39.0;0.0;45.0;0.0;0.0;1;0;0.0;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0.0;6.0;6.0;0.0;0;1;2;3;2;2;1;3;1;2;3;2;36.44444444444444;35.421052631578945;27.53125;29.647058823529413;4.0;47.0
31.0;0;36.0;35.0;42;1;0.0;41;32.0;33.0;1;1;41.0;1;0;32.0;0.0;49.0;0.0;0.0;1;0;38.0;1;0;7;7;2;1;0;0;1;1;1;1;1;50;44.0;18.0;18.0;31.5;2;1;1;3;2;2;1;3;1;2;3;2;31.77777777777778;35.31578947368421;30.416666666111112;37.026315789473685;2.0;36.916666666666664
0.0;50;0.0;0.0;39;0;0.0;0;0.0;38.0;0;1;37.0;0;0;33.0;0.0;45.0;0.0;0.0;1;1;0.0;0;0;3;3;2;0;0;0;0;0;1;0;1;0;30.0;7.0;7.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;29.166666666666668;31.470588234705883;31.52777777777778;32.9375;3.0;41.75
45.0;50;38.0;37.0;0;1;36.0;0;33.0;45.0;1;0;32.0;1;1;35.0;0.0;38.0;0.0;0.0;1;1;30.0;1;0;7;7;2;1;0;0;0;1;1;1;1;50;38.0;18.0;18.0;31.0;2;1;3;3;2;2;1;3;1;2;3;2;35.166666666666664;33.17647058882353;32.214285714285715;35.235294118235295;3.0;40.7
47.0;46;42.0;31.0;41;1;39.0;45;35.0;46.0;1;1;40.0;1;1;40.0;0.0;37.0;50.0;41.0;1;1;0.0;0;0;6;6;2;0;1;1;1;1;1;1;1;48;35.0;15.0;15.0;39.0;1;1;0;3;2;2;1;3;1;2;3;2;37.611111111111114;36.8421052631579;34.888888889444445;38.09375;3.0;42.89473684210526
44.0;0;39.0;27.0;38;1;35.0;42;35.0;29.5;1;1;31.0;1;1;43.0;2.0;38.0;0.0;40.0;0;0;40.0;1;1;7;6;2;1;1;0;1;1;2;1;1;50;38.0;18.0;16.0;42.0;1;1;1;3;2;2;1;3;1;2;3;2;35.5;30.27777777777778;35.77777777777778;37.64705882352941;2.0;38.13333333333333
46.0;0;41.0;34.0;37;1;36.0;43;42.0;44.0;1;1;43.0;1;1;41.0;0.0;40.0;0.0;42.0;0;0;34.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;36.0;15.0;15.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;27.194444444444443;33.73684210526316;34.3125;36.05882352941177;2.0;39.93333333333333
37.0;0;39.0;34.0;36;1;42.0;45;41.0;32.0;1;1;43.0;1;1;41.0;0.0;33.0;0.0;43.0;0;0;38.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;47.0;15.0;15.0;40.0;1;1;0;3;2;2;1;3;1;2;3;2;36.875;33.388888889444445;32.92857142857143;37.142857142857146;2.0;38.8
30.0;0;31.0;0.0;43;1;40.0;42;42.0;27.0;1;1;42.0;0;1;34.0;2.0;36.0;0.0;0.0;1;0;38.0;1;1;6;5;2;1;0;0;1;0;2;1;1;0;36.0;15.0;13.0;37.0;1;1;1;3;2;2;1;3;1;2;3;2;37.333333333333336;33.68421052631579;30.944444445000002;32.55882352941177;2.0;37.083333333333336
0.0;48;0.0;31.33333;32;0;39.0;0;31.0;45.0;0;1;40.0;1;1;0.0;0.0;31.0;0.0;0.0;4;1;32.0;1;0;5;5;2;0;0;0;0;0;1;1;1;0;36.0;12.0;12.0;30.0;1;0;0;3;2;2;1;3;1;2;3;2;28.52777777777778;32.71052631578947;33.3125;34.1875;2.0;35.5833325
47.0;50;37.0;50.0;46;1;42.0;48;45.0;46.0;1;1;40.0;1;1;40.0;0.0;50.0;0.0;40.0;0;1;43.0;1;0;7;7;2;0;1;0;1;1;1;1;1;45;37.0;18.0;18.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;35.77777777777778;40.68421052631579;39.583333333333336;42.578947368421055;4.0;45.1875
35.0;50;32.5;28.0;0;2;43.0;41;32.0;44.0;1;0;42.0;1;1;39.0;2.0;48.0;0.0;38.0;1;1;40.0;1;1;6;5;2;1;1;0;1;0;1;1;1;0;44.0;15.0;13.0;29.0;2;1;2;3;2;2;1;3;1;2;3;2;36.44444444444444;37.1578947368421;36.94444444444444;36.1764705882353;2.0;37.07692307692308
46.0;40;30.0;18.5;35;2;41.0;34;33.0;39.0;1;1;40.0;1;1;40.0;0.0;32.0;0.0;39.0;1;1;37.0;1;0;7;7;2;0;1;0;1;1;1;1;1;45;35.0;18.0;18.0;33.0;1;1;3;3;2;2;1;3;1;2;3;2;29.86111111111111;33.31578947315789;36.75;34.52631579;2.0;35.5625
33.0;50;36.0;33.0;40;1;34.5;42;33.0;45.0;1;1;40.0;1;2;37.0;0.0;39.0;0.0;42.0;0;1;38.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;36.0;15.0;15.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;32.27777777777778;32.31578947368421;36.625;36.473684210526315;2.0;37.625
46.0;0;29.5;29.5;0;2;39.0;45;37.0;41.0;1;0;42.0;1;1;41.0;0.0;34.0;50.0;41.0;1;0;34.0;1;0;6;6;2;0;1;1;1;1;1;1;0;49;0.0;16.0;16.0;33.0;1;1;3;3;2;2;1;3;1;2;3;2;33.72222222222222;35.63157894736842;35.77777777833333;33.63157894736842;3.0;41.0
0.0;50;31.0;30.0;0;1;0.0;0;36.0;35.0;0;0;41.0;1;0;31.0;2.0;34.0;0.0;0.0;1;1;0.0;0;1;4;3;2;0;0;0;0;0;1;1;1;0;28.0;10.0;8.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;33.166666666666664;29.657894737368423;34.138888888888886;27.46153846153846;2.0;34.4
34.0;50;36.0;30.0;44;1;41.0;40;38.0;28.5;1;1;42.0;1;1;40.0;2.0;44.0;0.0;38.0;0;1;33.0;1;1;6;5;2;1;1;0;1;0;2;1;1;0;36.0;15.0;13.0;44.0;1;1;1;3;2;2;1;3;1;2;3;2;36.05555555555556;35.10526315842105;33.72222222222222;35.294117647058826;2.0;38.5
46.0;48;39.0;36.0;42;1;39.0;47;43.0;50.0;1;1;38.0;1;1;33.0;0.0;45.0;45.0;42.0;1;1;39.0;1;0;7;7;2;0;1;1;1;1;1;1;1;50;33.0;18.0;18.0;34.0;1;1;2;3;2;2;1;3;1;2;3;2;35.94444444444444;36.13157894736842;36.416666666666664;40.1578947368421;3.0;42.68421052631579
46.0;50;34.0;45.0;48;1;38.0;42;41.0;32.5;1;1;34.0;1;1;34.0;0.0;33.0;0.0;41.0;1;1;0.0;0;0;6;6;2;1;1;0;1;1;2;1;1;44;33.0;15.0;15.0;39.0;1;1;0;3;2;2;1;3;1;2;3;2;36.05555555555556;33.31578947368421;29.8125;32.75;3.0;43.1875
41.0;0;0.0;0.0;0;0;0.0;0;38.0;0.0;1;0;31.0;0;0;35.0;0.0;36.0;0.0;0.0;1;0;0.0;0;0;3;3;2;0;0;0;0;1;0;1;0;48;0.0;9.0;9.0;0.0;0;1;0;3;2;2;1;3;1;2;3;2;32.833333333333336;30.277777777222223;30.125;34.125;3.0;41.0
41.0;0;38.0;0.0;43;1;46.0;43;43.0;40.0;1;1;34.0;0;1;40.0;0.0;48.0;0.0;40.0;1;0;0.0;0;0;6;6;2;0;1;0;1;1;1;1;1;45;47.0;15.0;15.0;32.0;1;1;2;3;2;2;1;3;1;2;3;2;34.666666666666664;34.473684211052635;33.111111111666666;38.6578947368421;3.0;42.0
46.0;0;45.0;0.0;28;1;34.0;0;41.0;38.0;1;2;42.0;0;1;33.0;2.0;20.0;0.0;45.0;3;0;0.0;0;1;5;4;2;1;1;0;0;0;1;1;1;0;33.0;12.0;10.0;5.0;1;2;2;3;2;2;1;3;1;2;3;2;29.22222222222222;34.34210526263158;36.888888888888886;31.21875;2.0;38.63636363636363
37.0;50;40.0;45.0;45;1;36.0;41;38.0;24.0;1;1;42.0;1;1;37.0;2.0;44.0;0.0;39.0;0;1;36.0;1;1;6;5;2;1;1;0;1;0;2;1;1;0;36.0;15.0;13.0;36.0;1;1;1;3;2;2;1;3;1;2;3;2;31.083333333333332;35.8421052631579;33.888888889444445;37.10526315789474;3.0;41.1875
40.0;48;33.0;50.0;47;1;40.0;48;40.0;38.0;1;1;42.0;1;1;36.0;0.0;48.0;46.0;42.0;1;1;38.0;1;0;7;7;2;0;1;1;1;1;1;1;1;46;37.0;18.0;18.0;32.0;1;1;2;3;2;2;1;3;1;2;3;2;33.888888888888886;39.526315789473685;33.94444444444444;40.36842105263158;3.0;43.73684210526316
40.0;48;40.0;31.0;43;1;35.0;47;36.0;40.0;1;1;42.0;1;1;40.0;0.0;46.0;0.0;41.0;0;1;0.0;0;0;6;6;2;0;1;0;1;1;1;1;1;50;38.0;15.0;15.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;35.0;37.5;35.611111111111114;40.31578947368421;3.0;40.25
0.0;0;31.0;0.0;30;1;0.0;0;33.0;37.0;0;1;31.0;0;0;34.0;2.0;39.0;50.0;36.0;1;0;0.0;0;1;5;4;2;1;1;1;0;1;1;1;2;50;26.5;13.0;11.0;0.0;0;1;1;3;2;2;1;3;1;2;3;2;37.94444444444444;38.36842105210526;36.111111111111114;35.5;2.0;37.55555555555556
48.0;0;37.0;32.0;39;1;36.0;48;40.0;34.0;1;1;40.0;1;1;37.0;0.0;50.0;0.0;41.0;0;0;42.0;1;0;7;7;2;0;1;0;1;1;1;1;1;45;42.0;18.0;18.0;33.0;1;1;1;3;2;2;1;3;1;2;3;2;38.0;37.89473684210526;37.72222222222222;39.411764705882355;3.0;40.53333333333333
33.0;0;31.0;0.0;31;2;0.0;39;30.0;34.0;1;1;42.0;0;0;35.0;0.0;48.0;0.0;30.0;3;0;37.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;41.0;15.0;15.0;33.0;1;1;0;3;2;2;1;3;1;2;3;2;31.0;36.16666666611111;32.53125;33.42857142857143;2.0;32.90909090909091
48.0;0;36.0;33.0;43;1;36.0;47;46.0;33.0;1;1;40.0;1;1;37.0;0.0;50.0;0.0;41.0;0;0;43.0;1;0;7;7;2;0;1;0;1;1;1;1;1;45;42.0;18.0;18.0;31.0;1;1;1;3;2;2;1;3;1;2;3;2;38.94444444444444;39.0;34.55555555555556;40.529411764705884;3.0;41.2
50.0;0;0.0;34.0;33;0;0.0;36;46.0;0.0;1;1;42.0;1;0;43.0;2.0;38.0;0.0;0.0;0;0;35.0;1;1;5;4;2;1;0;0;1;0;0;1;1;0;46.0;13.0;11.0;29.0;2;1;1;3;2;2;1;3;1;2;3;2;33.638888888888886;36.76315789473684;34.0;34.411764705882355;2.0;38.9
50.0;50;41.0;45.0;43;1;36.0;44;46.0;38.0;1;1;39.0;1;1;33.0;0.0;38.0;0.0;43.0;0;1;35.0;1;0;7;7;2;0;1;0;1;1;1;1;1;50;47.0;18.0;18.0;32.0;1;1;1;3;2;2;1;3;1;2;3;2;38.666666666666664;40.63157894736842;37.111111111111114;37.8235294117647;3.0;44.0
40.0;0;30.0;42.0;42;1;32.0;42;44.0;32.0;1;1;40.0;1;1;33.0;0.0;48.0;0.0;43.0;0;0;36.0;1;0;7;7;2;0;1;0;1;1;1;1;1;49;39.0;18.0;18.0;34.0;1;1;1;3;2;2;1;3;1;2;3;2;34.5;37.921052631578945;36.44444444444444;40.21052631578947;2.0;38.733333333333334
36.0;0;38.0;30.0;44;1;37.0;45;40.0;35.0;1;1;34.0;1;1;47.0;0.0;42.0;0.0;43.0;0;0;40.0;1;0;6;6;2;0;1;0;1;0;1;1;1;0;43.0;15.0;15.0;37.0;1;1;1;3;2;2;1;3;1;2;3;2;30.11111111111111;36.5;34.27777777777778;35.89473684210526;2.0;38.86666666666667
48.0;50;43.0;42.0;45;1;0.0;0;50.0;43.0;1;1;32.0;1;0;38.0;2.0;45.0;0.0;43.0;0;1;42.0;1;1;6;5;2;1;1;0;0;0;1;1;1;0;37.0;15.0;13.0;20.66666667;3;1;0;3;2;2;1;3;1;2;3;2;39.888888888888886;44.68421052631579;38.166666666666664;42.875;4.0;45.166666666666664
