RENDIMIENTO_DOS;NOTA_POO;NOTA_INT;NOTA_FIS_DOS;NOTA_EYB;NOTA_DEM;NOTA_CIR_UNO;NOTA_HCI;VECES_INT;VECES_FIS_DOS;PROMEDIO_UNO;PG_ICFES;NCA_UNO;EPA_UNO;NAP_UNO;NCP_UNO;IDIOMA_ICFES;VECES_POO;NAA_UNO;VECES_CIR_UNO;VECES_EYB;VECES_DEM;CAR_UNO;QUIMICA_ICFES;ANO_INGRESO;GENERO;NCC_UNO;VECES_HCI;BIOLOGIA_ICFES;NAC_UNO;APT_VERB_ICFES;PROMEDIO_DOS;FILOSOFIA_ICFES;FISICA_ICFES;CREDITOS_HCI
3.0;49;33;43;0;43;39;45;1;1;39.94117647058823;388.0;17.0;2;0;0.0;82.0;1;7;1;0;1;0;0.0;2016;1;17.0;1;74.0;7;0.0;41.42857142857143;0.0;0.0;1
1.0;0;22;27;34;31;28;0;1;1;33.294117647058826;369.0;17.0;2;0;0.0;77.0;0;7;1;2;2;3;0.0;2016;0;17.0;0;78.0;7;0.0;27.5;0.0;0.0;1
2.0;30;31;37;30;0;37;40;2;2;33.470588235294116;350.0;17.0;2;0;0.0;65.0;1;7;2;1;0;1;0.0;2016;0;17.0;1;69.0;7;0.0;33.666666666666664;0.0;0.0;1
2.0;37;41;30;33;30;41;45;1;1;39.35294117647059;352.0;17.0;2;0;0.0;64.0;1;7;1;1;1;1;0.0;2016;0;17.0;1;66.0;7;0.0;36.75;0.0;0.0;1
2.0;36;37;33;30;34;32;42;1;2;32.76470588235294;342.0;17.0;2;0;0.0;58.0;1;7;1;1;1;1;0.0;2016;0;17.0;1;68.0;7;0.0;34.375;0.0;0.0;1
2.0;39;38;33;31;33;32;47;1;1;33.88235294117647;340.0;17.0;2;0;0.0;76.0;1;7;2;1;1;1;0.0;2016;0;17.0;1;62.0;7;0.0;35.5;0.0;0.0;1
3.0;43;34;43;37;38;41;46;1;1;39.76470588235294;338.0;17.0;2;0;0.0;74.0;1;7;1;1;1;0;0.0;2016;0;17.0;1;71.0;7;0.0;40.0625;0.0;0.0;1
2.0;42;33;32;31;35;37;40;2;2;35.64705882352941;341.0;17.0;2;0;0.0;62.0;2;7;2;1;1;3;0.0;2016;0;17.0;1;61.0;7;0.0;35.5625;0.0;0.0;1
1.0;17;19;21;32;45;12;49;2;2;38.411764705882355;332.0;17.0;2;0;0.0;76.0;2;7;2;1;1;3;0.0;2016;0;17.0;1;67.0;7;0.0;22.8125;0.0;0.0;1
1.0;16;23;32;31;38;11;46;1;1;38.64705882352941;326.0;17.0;2;0;0.0;64.0;1;7;1;1;1;3;0.0;2016;0;17.0;1;71.0;7;0.0;24.5;0.0;0.0;1
1.0;0;7;0;7;11;0;0;1;0;29.529411764705884;331.0;11.0;1;2;6.0;77.0;0;5;0;2;2;4;0.0;2016;0;17.0;0;76.0;7;0.0;7.666666666666667;0.0;0.0;1
2.0;34;31;39;30;33;38;41;1;1;34.0;333.0;17.0;2;0;0.0;65.0;1;7;1;1;1;0;0.0;2016;0;17.0;1;66.0;7;0.0;35.0;0.0;0.0;1
1.0;0;0;0;10;0;0;0;0;0;31.470588235294116;333.0;13.0;2;1;4.0;68.0;1;6;0;1;1;1;0.0;2016;0;17.0;1;72.0;7;0.0;2.857142857142857;0.0;0.0;1
1.0;0;0;0;26;6;0;0;0;0;25.529411764705884;341.0;7.0;1;3;10.0;52.0;0;4;0;1;1;3;0.0;2016;0;17.0;0;65.0;7;0.0;19.333333333333332;0.0;0.0;1
2.0;48;30;37;0;0;33;47;1;1;37.529411764705884;325.0;17.0;2;0;0.0;67.0;1;7;2;0;0;0;0.0;2016;0;17.0;1;64.0;7;0.0;37.76923076923077;0.0;0.0;1
2.0;37;30;41;36;45;40;47;1;1;42.294117647058826;352.0;17.0;2;0;0.0;52.0;1;7;2;1;1;0;0.0;2016;0;17.0;1;58.0;7;0.0;38.0;0.0;0.0;1
2.0;37;33;40;37;39;38;47;1;1;37.05882352941177;335.0;17.0;2;0;0.0;55.0;1;7;1;1;1;0;0.0;2016;0;17.0;1;76.0;7;0.0;37.75;0.0;0.0;1
2.0;39;40;39;32;43;43;46;1;1;41.05882352941177;346.0;17.0;2;0;0.0;63.0;1;7;1;1;1;0;0.0;2016;0;17.0;1;74.0;7;0.0;39.75;0.0;0.0;1
1.0;0;0;0;0;0;0;17;0;0;30.529411764705884;312.0;10.0;2;2;7.0;61.0;0;5;0;1;0;3;0.0;2016;0;17.0;1;66.0;7;0.0;5.666666666666667;0.0;0.0;1
2.0;37;25;32;34;39;18;38;3;1;38.588235294117645;394.0;17.0;2;0;0.0;43.0;1;7;3;1;1;0;62.0;2016;0;17.0;1;54.0;7;55.0;30.0625;48.0;57.0;1
2.0;31;33;28;35;37;30;40;1;3;36.705882352941174;394.0;17.0;2;0;0.0;50.0;1;7;3;1;1;1;62.0;2016;0;17.0;1;53.0;7;61.0;32.0625;46.0;62.0;1
2.0;38;30;34;33;31;36;31;1;2;36.470588235294116;408.0;17.0;2;0;0.0;61.0;2;7;1;1;2;0;60.0;2016;0;17.0;1;61.0;7;50.0;33.875;45.0;57.0;1
2.0;36;31;37;32;45;31;46;1;1;37.0;320.0;17.0;2;0;0.0;62.0;1;7;1;1;1;0;0.0;2016;0;17.0;1;65.0;7;0.0;35.0;0.0;0.0;1
2.0;37;31;30;40;43;34;45;1;1;38.76470588235294;332.0;17.0;2;0;0.0;85.0;1;7;2;1;1;1;0.0;2016;0;17.0;1;61.0;7;0.0;35.25;0.0;0.0;1
2.0;36;30;39;30;44;31;45;2;1;35.1764705882353;338.0;17.0;2;0;0.0;64.0;1;7;1;1;1;0;0.0;2016;0;17.0;1;67.0;7;0.0;34.8125;0.0;0.0;1
2.0;36;42;32;36;39;32;45;1;1;37.05882352941177;355.0;17.0;2;0;0.0;59.0;1;7;1;1;1;2;0.0;2016;0;17.0;1;71.0;7;0.0;36.375;0.0;0.0;1
2.0;35;35;33;34;41;31;42;1;2;38.23529411764706;320.0;17.0;2;0;0.0;62.0;1;7;1;1;1;2;0.0;2016;0;17.0;1;67.0;7;0.0;34.5625;0.0;0.0;1
2.0;41;30;33;43;45;33;48;1;1;39.35294117647059;346.0;17.0;2;0;0.0;74.0;1;7;1;1;1;1;0.0;2016;0;17.0;1;66.0;7;0.0;36.875;0.0;0.0;1
2.0;39;30;33;32;42;30;41;2;1;37.411764705882355;397.0;17.0;2;0;0.0;90.0;2;7;1;1;1;0;0.0;2016;0;17.0;1;72.0;7;0.0;33.9375;0.0;0.0;1
2.0;40;30;41;31;39;39;49;1;1;39.05882352941177;338.0;17.0;2;0;0.0;66.0;1;7;1;1;1;0;0.0;2016;0;17.0;1;72.0;7;0.0;37.5;0.0;0.0;1
2.0;32;30;36;36;45;38;41;1;1;39.76470588235294;354.0;17.0;2;0;0.0;77.0;1;7;2;1;1;1;0.0;2016;0;17.0;1;61.0;7;0.0;35.375;0.0;0.0;1
1.0;23;30;25;31;37;3;39;1;2;33.23529411764706;383.0;17.0;2;0;0.0;95.0;2;7;2;1;1;1;0.0;2016;1;17.0;1;74.0;7;0.0;23.8125;0.0;0.0;1
1.0;0;30;0;0;18;8;0;1;2;37.294117647058826;338.0;17.0;2;0;0.0;64.0;0;7;2;1;2;0;0.0;2016;0;17.0;2;65.0;7;0.0;10.153846153846153;0.0;0.0;1
1.0;41;9;11;41;35;2;22;1;1;36.76470588235294;329.0;17.0;2;0;0.0;88.0;1;7;1;1;1;1;0.0;2016;0;17.0;2;64.0;7;0.0;20.5;0.0;0.0;1
1.0;13;0;0;0;30;0;0;0;0;31.176470588235293;312.0;10.0;2;2;7.0;59.0;1;5;0;0;1;2;0.0;2016;0;17.0;1;68.0;7;0.0;13.8;0.0;0.0;1
1.0;30;30;25;37;43;13;43;1;1;35.35294117647059;418.0;17.0;2;0;0.0;57.0;1;7;1;1;1;1;77.0;2016;0;17.0;1;53.0;7;60.0;28.375;49.0;65.0;1
1.0;0;23;27;30;35;26;33;2;2;33.94117647058823;398.0;17.0;2;0;0.0;43.0;0;7;2;1;1;1;54.0;2016;0;17.0;1;67.0;7;56.0;27.384615384615383;36.0;59.0;1
1.0;16;0;0;10;0;0;0;0;0;29.88235294117647;401.0;10.0;1;2;7.0;48.0;1;5;0;1;0;2;59.0;2016;0;17.0;0;53.0;7;56.0;13.6;58.0;50.0;1
2.0;35;35;30;33;39;31;41;1;3;36.470588235294116;401.0;17.0;2;0;0.0;45.0;1;7;1;1;1;1;59.0;2016;1;17.0;1;53.0;7;58.0;33.6875;45.0;59.0;1
2.0;32;40;37;30;42;33;40;2;1;36.8235294117647;405.0;17.0;2;0;0.0;46.0;1;7;1;1;1;0;62.0;2016;0;17.0;1;57.0;7;56.0;35.5;48.0;66.0;1
1.0;0;0;0;30;10;0;0;0;0;34.411764705882355;451.0;17.0;2;0;0.0;56.0;0;7;0;1;1;1;77.0;2016;0;17.0;0;64.0;7;56.0;23.333333333333332;51.0;74.0;1
1.0;0;0;0;18;20;0;21;0;0;29.705882352941178;330.0;10.0;1;2;7.0;49.0;0;5;0;1;1;2;0.0;2016;0;17.0;1;67.0;7;0.0;19.25;0.0;0.0;1
2.0;32;36;30;31;42;27;41;2;1;37.23529411764706;388.0;17.0;2;0;0.0;40.0;1;7;3;1;1;1;55.0;2016;0;17.0;1;63.0;7;53.0;32.5;42.0;54.0;1
2.0;34;32;37;36;32;36;45;1;1;36.470588235294116;327.0;17.0;2;0;0.0;68.0;1;7;2;1;1;1;0.0;2016;0;17.0;1;70.0;7;0.0;35.375;0.0;0.0;1
2.0;33;37;35;31;36;34;32;1;1;39.294117647058826;389.0;17.0;2;0;0.0;52.0;1;7;2;1;1;1;65.0;2016;0;17.0;1;59.0;7;56.0;34.1875;51.0;50.0;1
1.0;35;30;30;35;41;15;35;2;1;36.705882352941174;385.0;17.0;2;0;0.0;59.0;1;7;2;1;1;1;57.0;2016;0;17.0;1;62.0;7;53.0;29.75;50.0;53.0;1
2.0;35;30;30;38;41;30;41;1;2;37.05882352941177;316.0;17.0;2;0;0.0;44.0;1;7;2;1;1;1;0.0;2016;0;17.0;1;65.0;7;0.0;33.3125;0.0;0.0;1
1.0;2;0;0;15;18;0;12;0;0;31.470588235294116;317.0;12.0;2;2;5.0;55.0;1;5;0;1;1;2;0.0;2016;0;17.0;1;70.0;7;0.0;9.428571428571429;0.0;0.0;1
1.0;10;0;0;0;0;0;0;0;0;20.705882352941178;331.0;5.0;1;4;12.0;62.0;2;3;0;2;0;4;0.0;2016;0;17.0;2;66.0;7;0.0;5.0;0.0;0.0;1
2.0;42;32;43;32;45;37;46;1;1;39.411764705882355;315.0;17.0;2;0;0.0;49.0;1;7;1;1;1;0;0.0;2016;0;17.0;1;70.0;7;0.0;38.5625;0.0;0.0;1
2.0;30;0;0;37;39;0;45;0;0;33.05882352941177;326.0;13.0;2;1;4.0;74.0;1;6;0;1;1;1;0.0;2016;0;17.0;1;74.0;7;0.0;35.42857142857143;0.0;0.0;1
2.0;31;33;34;32;44;41;40;1;1;38.88235294117647;395.0;17.0;2;0;0.0;52.0;1;7;1;1;1;0;49.0;2016;1;17.0;1;55.0;7;54.0;35.3125;58.0;50.0;1
1.0;34;9;0;0;18;2;10;1;1;32.0;365.0;15.0;2;1;2.0;51.0;1;6;1;0;2;2;48.0;2016;0;17.0;2;44.0;7;59.0;11.642857142857142;45.0;52.0;1
2.0;34;31;31;43;39;30;30;1;1;35.64705882352941;398.0;17.0;2;0;0.0;58.0;1;7;1;1;1;2;65.0;2016;1;17.0;1;49.0;7;63.0;33.3125;59.0;60.0;1
1.0;16;0;0;6;0;0;0;0;0;26.764705882352942;374.0;6.0;1;4;11.0;43.0;1;3;0;1;1;5;48.0;2016;1;17.0;1;49.0;7;55.0;8.571428571428571;48.0;56.0;1
1.0;11;0;0;0;0;0;15;0;0;27.11764705882353;360.0;6.0;1;4;11.0;43.0;1;3;0;0;0;4;45.0;2016;0;17.0;1;49.0;7;45.0;12.0;48.0;66.0;1
2.0;30;37;31;32;39;32;46;2;1;38.529411764705884;396.0;17.0;2;0;0.0;70.0;1;7;2;1;1;2;65.0;2017;0;17.0;1;56.0;7;63.0;33.6875;33.0;70.0;1
2.0;0;0;0;33;41;0;0;0;0;34.35294117647059;346.0;17.0;2;0;0.0;67.0;0;7;0;1;1;3;0.0;2017;1;17.0;0;69.0;7;0.0;35.666666666666664;0.0;0.0;1
2.0;37;25;23;40;39;27;48;1;1;36.0;352.0;17.0;2;0;0.0;72.0;1;7;1;1;1;3;0.0;2017;0;17.0;1;74.0;7;0.0;31.4375;0.0;0.0;1
1.0;6;31;15;35;34;22;50;1;1;34.588235294117645;342.0;17.0;2;0;0.0;53.0;1;7;1;1;1;3;0.0;2017;0;17.0;1;71.0;7;0.0;23.5;0.0;0.0;1
2.0;0;37;38;35;39;30;45;1;1;39.0;380.0;17.0;2;0;0.0;73.0;0;7;1;1;1;0;0.0;2017;0;17.0;1;69.0;7;0.0;36.07692307692308;0.0;0.0;1
2.0;0;0;0;30;38;0;0;0;0;30.647058823529413;338.0;13.0;2;1;4.0;59.0;0;6;0;1;1;2;0.0;2017;0;17.0;0;64.0;7;0.0;32.666666666666664;0.0;0.0;1
2.0;38;34;29;39;41;30;47;2;2;36.88235294117647;355.0;17.0;2;0;0.0;72.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;68.0;7;0.0;34.9375;0.0;0.0;1
2.0;33;0;0;35;38;0;13;0;0;33.35294117647059;371.0;16.0;2;1;1.0;82.0;1;6;0;1;1;3;0.0;2017;0;17.0;1;78.0;7;0.0;31.428571428571427;0.0;0.0;1
2.0;43;23;30;42;39;32;44;2;2;32.11764705882353;349.0;17.0;2;0;0.0;68.0;1;7;2;1;1;1;0.0;2017;0;17.0;1;64.0;7;0.0;34.4375;0.0;0.0;1
2.0;46;38;34;48;40;34;45;1;1;34.64705882352941;347.0;17.0;2;0;0.0;72.0;2;7;1;1;1;0;0.0;2017;0;17.0;1;71.0;7;0.0;39.8125;0.0;0.0;1
1.0;0;0;0;13;0;0;0;0;0;27.294117647058822;510.0;7.0;1;3;10.0;72.0;0;4;0;1;1;3;73.0;2017;0;17.0;0;73.0;7;61.0;8.666666666666666;65.0;82.0;1
2.0;7;39;30;40;34;30;50;1;2;37.470588235294116;340.0;17.0;2;0;0.0;70.0;2;7;2;1;1;2;0.0;2017;0;17.0;1;66.0;7;0.0;30.125;0.0;0.0;1
2.0;40;30;31;35;41;40;47;1;2;33.94117647058823;341.0;17.0;2;0;0.0;61.0;1;7;2;1;1;1;0.0;2017;0;17.0;1;67.0;7;0.0;36.3125;0.0;0.0;1
3.0;44;49;40;0;41;42;0;1;1;44.411764705882355;375.0;17.0;2;0;0.0;81.0;2;7;2;0;1;1;0.0;2017;0;17.0;0;76.0;7;0.0;43.53846153846154;0.0;0.0;1
1.0;0;14;25;30;32;12;0;1;1;34.64705882352941;341.0;17.0;2;0;0.0;75.0;0;7;1;1;1;2;0.0;2017;1;17.0;0;64.0;7;0.0;20.416666666666668;0.0;0.0;1
2.0;0;0;0;36;35;0;0;0;0;26.235294117647058;337.0;6.0;1;4;11.0;63.0;0;3;0;1;1;6;0.0;2017;0;17.0;0;66.0;7;0.0;35.666666666666664;0.0;0.0;1
2.0;30;39;37;30;37;43;44;1;1;40.470588235294116;342.0;17.0;2;0;0.0;75.0;1;7;2;1;1;2;0.0;2017;0;17.0;1;72.0;7;0.0;36.75;0.0;0.0;1
2.0;41;35;35;41;38;33;50;1;1;37.588235294117645;347.0;17.0;2;0;0.0;78.0;1;7;1;1;1;0;0.0;2017;0;17.0;1;67.0;7;0.0;37.625;0.0;0.0;1
2.0;37;39;34;42;0;32;44;2;2;34.23529411764706;358.0;17.0;2;0;0.0;67.0;1;7;1;1;0;2;0.0;2017;0;17.0;1;70.0;7;0.0;36.93333333333333;0.0;0.0;1
1.0;33;0;21;0;45;23;48;0;1;34.35294117647059;353.0;17.0;2;0;0.0;64.0;1;7;1;0;1;3;0.0;2017;0;17.0;1;68.0;7;0.0;29.454545454545453;0.0;0.0;1
2.0;39;38;30;37;37;0;49;1;1;38.470588235294116;330.0;17.0;2;0;0.0;65.0;1;7;0;1;1;4;0.0;2017;0;17.0;1;71.0;7;0.0;37.0;0.0;0.0;1
1.0;27;3;16;25;39;11;49;1;1;39.88235294117647;375.0;17.0;2;0;0.0;72.0;1;7;1;1;1;0;0.0;2017;0;17.0;1;74.0;7;0.0;19.3125;0.0;0.0;1
1.0;23;21;23;44;32;26;38;1;1;36.11764705882353;328.0;17.0;2;0;0.0;57.0;1;7;1;1;1;3;0.0;2017;0;17.0;1;69.0;7;0.0;27.3125;0.0;0.0;1
1.0;12;35;10;40;0;10;47;1;1;37.76470588235294;347.0;17.0;2;0;0.0;63.0;1;7;1;1;0;3;0.0;2017;0;17.0;1;66.0;7;0.0;21.866666666666667;0.0;0.0;1
1.0;41;23;12;32;38;17;48;1;1;37.470588235294116;357.0;17.0;2;0;0.0;68.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;70.0;7;0.0;26.8125;0.0;0.0;1
2.0;37;39;30;46;47;33;48;1;1;36.88235294117647;344.0;17.0;2;0;0.0;70.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;66.0;7;0.0;37.75;0.0;0.0;1
2.0;41;30;0;37;39;30;41;1;0;38.1764705882353;322.0;17.0;2;0;0.0;59.0;1;7;1;1;1;3;0.0;2017;1;17.0;1;67.0;7;0.0;35.15384615384615;0.0;0.0;1
3.0;0;0;0;38;40;0;49;0;0;34.64705882352941;345.0;14.0;2;1;3.0;71.0;0;6;0;1;1;2;0.0;2017;0;17.0;1;67.0;7;0.0;41.25;0.0;0.0;1
1.0;6;0;0;0;2;0;0;0;0;15.764705882352942;341.0;7.0;1;3;10.0;57.0;1;4;0;0;1;3;0.0;2017;0;17.0;1;69.0;7;0.0;4.0;0.0;0.0;1
2.0;41;35;29;39;32;24;46;3;3;36.0;340.0;17.0;2;0;0.0;67.0;1;7;3;3;1;0;0.0;2017;1;17.0;1;65.0;7;0.0;33.9375;0.0;0.0;1
1.0;0;0;0;0;23;0;0;0;0;29.823529411764707;337.0;10.0;1;2;7.0;67.0;0;5;0;0;1;2;0.0;2017;0;17.0;0;69.0;7;0.0;23.0;0.0;0.0;1
2.0;45;34;30;34;40;30;47;1;1;36.94117647058823;365.0;17.0;2;0;0.0;62.0;1;7;2;1;1;1;0.0;2017;0;17.0;1;69.0;7;0.0;35.75;0.0;0.0;1
2.0;30;0;0;32;35;0;40;0;0;34.88235294117647;344.0;17.0;2;0;0.0;63.0;1;7;0;1;1;1;0.0;2017;0;17.0;1;69.0;7;0.0;32.714285714285715;0.0;0.0;1
2.0;44;31;35;42;39;32;48;1;1;35.94117647058823;358.0;17.0;2;0;0.0;66.0;1;7;1;1;1;1;0.0;2017;1;17.0;1;72.0;7;0.0;37.3125;0.0;0.0;1
2.0;44;22;23;39;40;18;48;2;2;36.588235294117645;347.0;17.0;2;0;0.0;83.0;2;7;2;1;1;1;0.0;2017;1;17.0;1;68.0;7;0.0;30.4375;0.0;0.0;1
1.0;0;7;12;9;0;2;0;1;1;32.05882352941177;401.0;14.0;2;1;3.0;54.0;0;6;1;1;0;2;61.0;2017;0;17.0;0;48.0;7;66.0;7.363636363636363;46.0;65.0;1
1.0;19;17;0;34;39;1;40;1;0;35.294117647058826;367.0;17.0;2;0;0.0;75.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;81.0;7;0.0;19.846153846153847;0.0;0.0;1
2.0;36;36;35;36;45;30;49;1;1;34.1764705882353;340.0;17.0;2;0;0.0;58.0;1;7;2;1;1;1;0.0;2017;0;17.0;1;69.0;7;0.0;36.0625;0.0;0.0;1
1.0;0;0;0;17;0;0;5;0;0;28.764705882352942;352.0;12.0;1;2;5.0;62.0;0;5;0;1;0;3;0.0;2017;0;17.0;1;67.0;7;0.0;13.0;0.0;0.0;1
2.0;30;0;0;39;34;0;48;0;0;34.35294117647059;338.0;17.0;2;0;0.0;71.0;1;7;0;1;1;1;0.0;2017;0;17.0;1;70.0;7;0.0;35.714285714285715;0.0;0.0;1
1.0;26;0;0;36;26;0;0;0;0;32.23529411764706;331.0;17.0;2;0;0.0;65.0;1;7;0;1;1;3;0.0;2017;0;17.0;0;69.0;7;0.0;29.333333333333332;0.0;0.0;1
1.0;6;3;8;27;42;6;0;1;1;32.11764705882353;347.0;17.0;2;0;0.0;62.0;1;7;1;2;1;3;0.0;2017;0;17.0;0;68.0;7;0.0;11.0;0.0;0.0;1
2.0;46;33;38;36;48;32;50;1;1;39.35294117647059;360.0;17.0;2;0;0.0;79.0;1;7;1;1;1;0;0.0;2017;0;17.0;1;69.0;7;0.0;38.5625;0.0;0.0;1
1.0;0;9;8;21;15;2;0;1;1;37.529411764705884;325.0;17.0;2;0;0.0;59.0;0;7;1;1;1;1;0.0;2017;1;17.0;1;70.0;7;0.0;8.76923076923077;0.0;0.0;1
1.0;34;6;0;40;40;0;50;1;0;35.588235294117645;335.0;17.0;2;0;0.0;72.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;65.0;7;0.0;22.307692307692307;0.0;0.0;1
1.0;32;11;0;42;32;10;0;1;0;34.76470588235294;327.0;17.0;2;0;0.0;64.0;1;7;1;1;1;3;0.0;2017;0;17.0;0;67.0;7;0.0;22.916666666666668;0.0;0.0;1
2.0;38;34;30;33;0;37;45;1;1;34.705882352941174;337.0;17.0;2;0;0.0;77.0;1;7;1;1;0;3;0.0;2017;0;17.0;1;68.0;7;0.0;35.2;0.0;0.0;1
2.0;44;32;26;34;37;23;41;2;1;34.64705882352941;336.0;17.0;2;0;0.0;65.0;1;7;2;1;1;3;0.0;2017;0;17.0;1;67.0;7;0.0;32.5625;0.0;0.0;1
1.0;31;14;7;33;34;5;48;1;1;36.94117647058823;329.0;17.0;2;0;0.0;59.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;64.0;7;0.0;19.9375;0.0;0.0;1
1.0;0;13;0;37;41;15;50;1;0;37.35294117647059;337.0;17.0;2;0;0.0;68.0;0;7;1;1;1;2;0.0;2017;0;17.0;1;67.0;7;0.0;24.9;0.0;0.0;1
3.0;0;0;0;41;38;0;46;0;0;36.11764705882353;333.0;17.0;2;0;0.0;74.0;0;7;0;1;1;1;0.0;2017;0;17.0;1;64.0;7;0.0;41.5;0.0;0.0;1
1.0;15;0;0;30;39;0;44;0;0;33.35294117647059;330.0;13.0;2;1;4.0;66.0;1;6;0;1;1;2;0.0;2017;0;17.0;1;67.0;7;0.0;26.857142857142858;0.0;0.0;1
1.0;27;0;0;30;35;0;0;0;0;35.23529411764706;333.0;17.0;2;0;0.0;62.0;1;7;0;1;1;4;0.0;2017;0;17.0;0;70.0;7;0.0;29.333333333333332;0.0;0.0;1
1.0;5;0;0;20;32;0;0;0;0;36.411764705882355;400.0;17.0;2;0;0.0;52.0;2;7;0;2;1;5;53.0;2017;0;17.0;0;53.0;7;62.0;14.5;56.0;65.0;1
2.0;41;31;40;39;35;34;48;1;1;36.64705882352941;322.0;17.0;2;0;0.0;66.0;1;7;2;1;1;0;0.0;2017;0;17.0;1;63.0;7;0.0;37.4375;0.0;0.0;1
2.0;0;0;0;27;34;0;45;0;0;26.88235294117647;335.0;10.0;1;2;7.0;62.0;0;5;0;1;1;2;0.0;2017;0;17.0;1;67.0;7;0.0;33.25;0.0;0.0;1
2.0;36;30;25;41;40;29;49;1;1;35.05882352941177;332.0;17.0;2;0;0.0;58.0;1;7;1;1;1;3;0.0;2017;1;17.0;1;64.0;7;0.0;33.1875;0.0;0.0;1
2.0;32;46;28;37;43;0;50;1;1;36.76470588235294;341.0;17.0;2;0;0.0;67.0;2;7;0;1;1;3;0.0;2017;0;17.0;1;74.0;7;0.0;37.30769230769231;0.0;0.0;1
3.0;42;43;0;40;41;0;50;1;0;39.294117647058826;385.0;17.0;2;0;0.0;48.0;1;7;0;1;1;0;52.0;2017;0;17.0;1;57.0;7;54.0;42.6;53.0;70.0;1
2.0;26;0;0;27;39;0;50;0;0;35.94117647058823;334.0;17.0;2;0;0.0;51.0;1;7;0;1;1;2;0.0;2017;0;17.0;1;66.0;7;0.0;31.571428571428573;0.0;0.0;1
2.0;43;0;36;41;38;26;50;0;1;35.1764705882353;331.0;17.0;2;0;0.0;66.0;1;7;1;1;1;2;0.0;2017;0;17.0;1;67.0;7;0.0;37.30769230769231;0.0;0.0;1
3.0;0;0;0;50;31;0;0;0;0;33.64705882352941;334.0;17.0;2;0;0.0;52.0;0;7;0;1;1;2;0.0;2017;0;17.0;0;68.0;7;0.0;43.666666666666664;0.0;0.0;1
2.0;44;31;32;33;45;28;50;1;1;37.0;335.0;17.0;2;0;0.0;73.0;1;7;1;1;1;2;0.0;2017;0;17.0;1;67.0;7;0.0;35.375;0.0;0.0;1
2.0;44;33;0;30;43;30;48;1;0;39.705882352941174;338.0;17.0;2;0;0.0;67.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;66.0;7;0.0;36.30769230769231;0.0;0.0;1
2.0;34;36;31;41;40;34;50;1;1;36.588235294117645;316.0;17.0;2;0;0.0;45.0;1;7;1;1;1;0;0.0;2017;0;17.0;1;67.0;7;0.0;36.0625;0.0;0.0;1
2.0;34;43;39;39;40;34;50;1;1;42.0;342.0;17.0;2;0;0.0;61.0;1;7;1;1;1;0;0.0;2017;0;17.0;1;67.0;7;0.0;38.625;0.0;0.0;1
2.0;36;40;27;39;39;32;46;2;2;35.470588235294116;377.0;17.0;2;0;0.0;45.0;1;7;1;1;1;1;59.0;2017;0;17.0;1;57.0;7;48.0;35.5;34.0;66.0;1
3.0;0;0;0;0;40;0;50;0;0;32.1764705882353;335.0;13.0;2;1;4.0;75.0;0;6;0;0;1;4;0.0;2017;0;17.0;1;63.0;7;0.0;45.0;0.0;0.0;1
2.0;38;33;0;38;39;0;50;1;0;35.94117647058823;330.0;17.0;2;0;0.0;64.0;1;7;0;1;1;3;0.0;2017;0;17.0;1;63.0;7;0.0;37.8;0.0;0.0;1
2.0;34;0;23;41;42;31;48;0;1;35.64705882352941;419.0;17.0;2;0;0.0;71.0;1;7;1;1;1;1;77.0;2017;1;17.0;1;51.0;7;60.0;33.53846153846154;48.0;59.0;1
1.0;3;0;0;0;0;0;44;0;0;28.235294117647058;333.0;9.0;1;4;8.0;63.0;1;3;0;0;0;4;0.0;2017;0;17.0;1;65.0;7;0.0;13.25;0.0;0.0;1
2.0;43;0;35;42;36;38;46;0;1;39.8235294117647;333.0;17.0;2;0;0.0;51.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;64.0;7;0.0;39.53846153846154;0.0;0.0;1
2.0;41;34;0;38;37;0;46;1;0;38.05882352941177;330.0;17.0;2;0;0.0;65.0;1;7;0;1;1;2;0.0;2017;0;17.0;1;71.0;7;0.0;38.4;0.0;0.0;1
2.0;0;34;42;43;43;31;50;1;1;37.705882352941174;325.0;17.0;2;0;0.0;70.0;0;7;1;1;1;0;0.0;2017;0;17.0;1;67.0;7;0.0;38.46153846153846;0.0;0.0;1
2.0;44;34;36;34;42;35;50;1;1;38.64705882352941;333.0;17.0;2;0;0.0;51.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;70.0;7;0.0;37.9375;0.0;0.0;1
1.0;16;27;22;30;36;21;48;1;1;39.05882352941177;310.0;17.0;2;0;0.0;48.0;1;7;1;1;1;0;0.0;2017;0;17.0;1;62.0;7;0.0;25.125;0.0;0.0;1
2.0;43;45;31;35;39;30;50;1;1;35.294117647058826;356.0;17.0;2;0;0.0;67.0;1;7;1;1;1;1;0.0;2017;0;17.0;1;70.0;7;0.0;37.875;0.0;0.0;1
