CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_DOS;NOTA_TGS;NOTA_PROG_AVANZADA;NOTA_FISICA_DOS;NOTA_MULTIVARIADO;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;NOTA_EE_DOS;VECES_PROG_AVANZADA;NAA_DOS;VECES_TGS;NCA_DOS;VECES_MULTIVARIADO;NOTA_ECUACIONES;NAC_DOS;NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;PROMEDIO_TRES;NOTA_PROB;NOTA_CIENCIAS_COMP_UNO;NOTA_MOD_PROG_DOS;NOTA_ARQ_COMP;NOTA_INV_OP_UNO;NOTA_FISICA_TRES;VECES_INV_OP_UNO;VECES_PROB;VECES_MOD_PROG_DOS;VECES_FISICA_TRES;NOTA_HISTORIA_COL;NOTA_ESTADISTICA;NOTA_CIBERNETICA_UNO;NOTA_INV_OP_DOS;NOTA_REDES_COM_UNO;NOTA_GI_UNO;VECES_HISTORIA_COL;VECES_CIBERNETICA_UNO;NOTA_CIENCIAS_COMP_DOS;VECES_REDES_COM_UNO;VECES_GI_UNO;VECES_ESTADISTICA;VECES_CIENCIAS_COMP_DOS;VECES_INV_OP_DOS;CAR_CINCO;PROMEDIO_CINCO;NOTA_F_ING_SOF;NOTA_GT_TRES;NOTA_ECONOMIA;NOTA_EI_DOS;NOTA_REDES_COM_DOS;VECES_ECONOMIA;NOTA_CIBERNETICA_UDOS;NOTA_INV_OP_TRES;VECES_F_ING_SOF;VECES_REDES_COM_DOS;VECES_EI_DOS;VECES_CIBERNETICA_DOS;NCP_SEIS;NOTA_GI_DOS;PROMEDIO_SEIS;NOTA_DIS_ARQ_SOFT;NOTA_EI_OP_AI;NOTA_ING_ECONOMICA;NOTA_REDES_COM_TRES;NOTA_CIBERNETICA_TRES;VECES_EI_OP_AI;VECES_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;VECES_EI_OP_BI;VECES_CIBERNETICA_TRES;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
77.0;47.0;11;63.0;59.0;436.0;57.0;35.333333333333336;30.0;43.0;39.0;9;0;37.0;37.0;41.0;1;9;18.0;18.0;1;33.0;0;1;32.0;1;37.78947368368421;46.0;38.0;35.0;31.0;0.0;1;0;1;7;1;16.0;1;38.0;8;31.0;35.0;37.0;36.0;42.0;50;1;1;14.0;5;36.0;5;37.0;40.0;32.0;45.0;42.0;35.0;32.0;1;1;1;1;40.0;37.0;44.0;36.0;41.0;50;1;1;35.0;1;1;1;1;1;0;37.411764705882355;45.0;40;41.0;31.66666;39;1;45.0;41;1;1;1;1;0.0;50.0;40.22222222222222;34.0;0.0;36.0;45.0;47.0;0;1;2;0;1;42.5;3.0
57.0;54.0;20;68.0;55.0;423.0;64.0;35.05555555555556;33.0;35.0;40.0;9;0;30.0;37.0;33.0;1;9;18.0;18.0;1;36.0;0;1;36.0;1;38.078947368421055;41.0;38.0;32.0;31.0;32.0;1;39;1;7;1;16.0;1;32.0;8;34.0;42.0;43.0;33.0;41.0;50;1;1;18.0;7;38.0;7;34.611111111111114;33.0;35.0;37.0;37.0;32.0;29.0;1;2;1;2;38.0;39.0;41.0;40.0;45.0;47;1;1;37.0;1;1;1;1;1;2;34.63157894736842;43.0;44;39.0;31.0;45;1;42.0;41;1;1;1;1;0.0;0.0;40.94444444444444;45.0;40.0;33.5;48.0;0.0;1;1;2;1;0;41.5;3.0
60.0;50.0;8;57.0;76.0;423.0;60.0;31.0;21.5;35.0;36.0;7;2;31.5;33.0;44.0;1;8;16.0;12.0;1;0.0;1;2;30.0;0;23.75;0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;3.0;0;0.0;5;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;49.0;4.0
60.0;94.0;22;61.0;61.0;426.0;64.0;42.166666666666664;39.0;47.0;45.0;9;0;50.0;40.0;41.0;1;9;18.0;18.0;1;43.0;0;1;36.0;1;45.473684210526315;41.0;46.0;37.0;40.0;37.0;1;49;1;8;1;19.0;1;42.0;8;46.0;40.0;45.0;48.0;44.0;50;1;1;18.0;7;33.0;7;41.611111111111114;50.0;42.0;49.0;45.0;40.0;42.0;1;1;1;1;46.0;45.0;43.0;47.0;50.0;50;1;1;44.0;1;1;1;1;1;0;44.64705882352941;47.0;50;47.0;50.0;50;1;50.0;49;1;1;1;1;0.0;50.0;46.44444444444444;43.0;43.0;47.0;50.0;43.0;1;1;1;0;1;47.333333333333336;4.0
60.0;63.0;9;51.0;44.0;405.0;63.0;32.166666666666664;29.0;35.0;41.0;7;1;33.0;38.0;44.0;1;9;18.0;12.0;1;4.0;2;2;33.0;1;36.205882352941174;41.0;41.0;34.0;31.0;44.0;1;38;1;6;1;14.0;1;35.0;7;37.0;42.0;40.0;50.0;43.0;50;1;1;18.0;7;35.0;7;37.166666666666664;41.0;41.0;47.0;39.0;34.0;27.5;1;1;1;2;30.0;33.0;37.0;43.0;40.0;44;1;1;36.0;1;1;1;1;1;1;38.921052631578945;46.0;50;35.0;50.0;45;1;40.0;47;1;1;1;1;0.0;50.0;37.888888888888886;46.0;41.0;39.0;45.0;50.0;1;1;1;0;1;43.666666666666664;3.0
62.0;57.0;8;59.0;62.0;423.0;54.0;27.15625;8.5;11.5;39.0;6;3;32.0;33.0;43.0;1;8;16.0;11.0;2;0.0;2;2;34.0;0;29.375;0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;5.0;0;0.0;3;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;49.0;4.0
65.0;89.0;7;57.0;54.0;410.0;62.0;40.166666666666664;34.0;46.0;38.0;9;0;50.0;47.0;45.0;1;9;18.0;18.0;1;37.0;0;1;34.0;1;38.86842105263158;45.0;39.0;47.0;38.0;47.0;1;44;1;7;1;16.0;1;42.0;8;46.0;43.0;38.0;44.0;49.0;50;1;1;18.0;7;36.0;7;42.77777777777778;38.0;33.0;48.0;37.0;38.0;31.0;1;1;1;1;37.0;35.0;40.0;48.0;44.0;44;1;1;40.0;1;1;1;1;1;0;38.31578947368421;46.0;48;41.0;47.0;42;1;47.0;47;1;1;1;1;0.0;50.0;41.27777777777778;46.0;45.0;45.0;45.0;50.0;1;1;1;0;1;45.333333333333336;4.0
60.0;42.0;7;55.0;47.0;404.0;60.0;22.0;8.0;24.0;11.0;4;0;32.0;35.0;41.0;1;8;16.0;7.0;1;0.0;4;1;21.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;49.0;4.0
63.47;75.1;9;51.88;68.87;414.63;58.25;37.666666666666664;33.0;45.0;41.0;9;0;37.0;41.0;46.0;1;9;18.0;18.0;1;35.0;0;1;30.0;1;40.578947368421055;45.0;40.0;39.0;40.0;45.0;1;42;1;8;1;19.0;1;35.0;8;31.0;46.0;42.0;36.0;42.0;50;1;1;18.0;7;29.0;7;40.333333333333336;36.0;33.0;41.0;41.0;26.5;30.66666667;2;1;1;3;33.0;40.0;0.0;38.0;36.0;50;1;0;39.0;1;1;1;1;1;2;34.32352941235294;46.0;50;37.0;30.0;44;1;0.0;0;1;1;1;0;0.0;50.0;39.9375;0.0;0.0;38.0;0.0;0.0;0;0;1;0;0;42.5;3.0
62.0;66.0;20;62.0;59.0;428.0;62.0;6.854166666625;0.0;0.0;3.666666667;2;6;7.333333333;1.333333333;43.0;3;8;16.0;2.0;3;0.0;6;3;4.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;44.0;3.0
60.0;50.0;20;51.0;59.0;397.0;50.0;41.05555555555556;36.0;38.0;43.0;9;0;40.0;47.0;45.0;1;9;18.0;18.0;1;41.0;0;1;44.0;1;34.31578947368421;29.0;40.0;33.5;31.0;0.0;2;48;1;7;2;16.0;1;18.5;8;30.0;46.0;30.5;34.0;40.0;50;1;1;16.0;4;38.0;6;32.6875;37.0;33.5;45.0;41.0;30.0;37.0;1;1;1;1;41.0;49.0;47.0;40.0;45.0;0;1;1;40.0;1;0;1;1;1;1;37.029411764705884;42.0;50;38.0;46.0;42;1;45.0;42;1;1;1;1;0.0;0.0;43.53333333333333;37.0;0.0;30.0;48.0;50.0;0;1;1;0;1;45.5;4.0
80.0;59.0;9;56.0;55.0;384.0;52.0;28.38888888888889;22.5;32.0;34.0;7;3;33.0;31.0;33.0;2;9;18.0;12.0;1;8.0;2;2;42.0;1;31.441176470588236;40.0;38.0;37.0;30.0;0.0;1;38;1;5;1;11.0;1;23.5;7;33.0;39.0;38.0;40.0;41.0;50;1;1;16.0;5;36.0;6;33.84375;39.0;30.0;33.0;40.0;35.0;0.0;1;1;1;0;30.0;46.0;35.0;44.0;27.5;0;1;1;0.0;2;0;1;0;1;0;35.8125;0.0;50;37.0;24.5;0;1;0.0;0;0;0;1;0;2.0;0.0;37.916666666666664;0.0;0.0;41.0;0.0;0.0;0;0;1;0;0;47.0;4.0
62.0;60.0;11;59.0;56.0;416.0;64.0;36.729166667499996;27.66666667;46.0;41.0;7;1;50.0;33.0;37.0;1;8;16.0;12.0;1;0.0;1;3;35.0;0;34.0;35.0;33.0;31.0;32.0;0.0;1;0;1;5;1;12.0;1;33.0;7;41.0;35.0;27.5;34.0;31.0;50;1;1;14.0;5;31.0;5;32.642857142857146;24.5;32.0;30.5;31.0;21.0;0.0;1;2;2;0;46.0;36.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;0;0;2;27.571428571428573;0.0;0;35.0;0.0;31;1;0.0;0;0;1;0;0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;31.0;2.0
74.0;43.0;20;53.0;65.0;404.0;52.0;31.28125;30.0;33.0;31.0;7;1;35.0;25.5;45.0;2;8;16.0;13.0;1;0.0;1;1;31.0;0;18.214285714285715;0.0;0.0;0.0;0.0;0.0;0;0;0;1;0;2.0;0;0.0;5;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;42.0;3.0
63.0;47.0;4;49.0;54.0;388.0;56.0;29.5;24.0;33.0;35.0;7;1;36.0;38.0;37.0;1;9;18.0;12.0;1;0.0;2;2;36.0;1;37.21052631578947;40.0;37.0;31.0;32.0;42.0;1;35;1;8;1;19.0;2;41.0;8;42.0;38.0;38.0;38.0;41.0;0;1;1;18.0;7;40.0;7;36.5;42.0;35.0;45.0;41.0;38.0;35.0;1;1;1;1;37.0;38.0;38.0;41.0;44.0;45;1;1;40.0;1;1;1;1;1;0;39.23529411764706;45.0;0;41.0;49.0;44;1;45.0;43;1;1;1;1;0.0;45.0;40.55555555555556;36.0;37.0;37.0;36.0;47.0;1;1;1;0;1;39.5;2.0
68.0;45.0;10;59.0;63.0;409.0;62.0;34.6875;33.0;30.0;36.0;8;0;31.0;39.0;39.0;1;8;16.0;16.0;1;0.0;0;1;37.0;0;34.3421052631579;38.0;21.66666667;17.0;31.0;34.0;2;0;3;7;1;16.0;1;35.0;8;34.0;40.0;34.0;22.33333333;33.0;50;1;1;16.0;4;31.0;6;28.625000000625;37.0;23.66666667;32.0;32.5;34.0;0.0;1;1;1;0;30.0;23.0;35.0;30.0;38.0;0;1;1;0.0;1;0;3;0;1;2;31.785714286428572;0.0;50;0.0;35.0;34;0;0.0;0;0;1;1;0;3.0;0.0;30.416666666666668;0.0;0.0;27.66666667;36.0;0.0;0;0;3;1;0;40.0;2.0
65.0;51.0;8;55.0;52.0;404.0;54.0;15.0729166661875;6.0;35.0;11.0;3;5;14.33333333;6.333333333;40.0;3;8;16.0;3.0;1;0.0;5;3;29.5;0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;45.0;3.0
63.0;49.0;15;60.0;59.0;428.0;61.0;29.38888888888889;30.0;36.0;30.0;8;0;35.0;30.0;45.0;1;9;18.0;16.0;1;1.0;1;1;39.0;1;31.368421053157896;40.0;36.0;38.0;31.0;33.0;1;31;1;4;1;7.0;1;37.0;8;42.0;40.0;36.0;40.0;44.0;50;1;1;18.0;7;35.0;7;35.22222222222222;39.0;34.0;36.0;38.0;31.0;35.0;1;1;1;1;38.0;36.0;33.0;37.0;43.0;45;1;1;39.0;1;1;1;1;1;1;35.94736842105263;44.0;38;34.0;37.0;45;1;33.0;43;1;1;1;1;0.0;45.0;38.833333333333336;44.0;40.0;32.0;43.0;43.0;1;1;1;1;1;36.0;2.0
65.0;45.0;20;52.0;61.0;402.0;49.0;29.0625;31.0;35.0;31.0;6;3;25.0;22.0;33.0;2;8;16.0;11.0;1;0.0;2;1;33.0;0;28.578947368947368;48.0;32.0;30.0;31.0;35.0;1;0;1;4;1;7.0;1;25.66666667;8;30.0;35.0;31.5;30.0;0.0;40;1;0;16.0;5;23.33333333;6;32.625000000625;42.0;40.0;34.0;0.0;31.0;0.0;1;1;1;0;44.0;35.0;39.0;38.0;30.0;0;1;1;38.0;1;0;1;1;1;0;36.75;0.0;50;37.0;27.5;42;1;39.0;0;0;1;1;1;0.0;50.0;37.266666666666666;42.0;0.0;33.0;39.0;43.0;0;1;1;0;1;32.0;2.0
65.0;43.0;19;55.0;54.0;398.0;54.0;31.9375;25.0;34.0;31.0;7;1;32.0;38.0;40.0;1;8;16.0;12.0;1;0.0;1;2;36.0;0;18.3125;0.0;0.0;0.0;0.0;0.0;0;0;0;2;0;4.0;0;0.0;6;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;44.0;3.0
65.0;57.0;16;51.0;57.0;396.0;54.0;33.05555555555556;30.0;34.0;30.0;9;0;33.0;35.0;38.0;1;9;18.0;18.0;1;35.0;0;1;37.0;1;27.823529411764707;40.0;32.0;22.5;31.0;0.0;2;43;1;3;1;5.0;1;23.75;7;40.0;42.0;34.0;35.0;30.0;50;1;1;16.0;4;24.0;6;30.859375;38.0;39.0;36.0;34.0;21.5;0.0;2;1;1;0;35.0;35.0;39.0;34.0;30.0;0;1;1;0.0;1;0;2;0;1;1;33.67857142857143;43.0;50;31.0;0.0;0;1;0.0;0;1;0;0;0;0.0;0.0;34.583333333333336;0.0;0.0;25.66666667;0.0;36.0;0;0;3;0;1;43.0;3.0
49.0;45.0;10;62.0;77.0;416.0;52.0;31.28125;30.0;37.0;33.0;6;2;26.5;29.5;40.0;2;8;16.0;11.0;1;0.0;2;1;32.0;0;26.437500000625;38.0;30.0;34.0;31.0;0.0;1;0;1;3;1;8.0;1;20.0;6;40.0;35.0;29.0;0.0;26.0;0;1;1;14.0;4;0.0;5;30.071428571428573;20.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;30.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0;0;0;20.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;39.0;2.0
52.0;54.0;20;49.0;50.0;398.0;60.0;31.166666666666668;30.0;35.0;30.0;8;0;37.0;39.0;38.0;1;9;18.0;16.0;1;8.0;1;1;37.0;1;34.07894736894737;42.0;33.0;37.0;30.0;42.0;1;38;1;6;1;13.0;1;30.0;8;34.0;37.0;44.0;31.0;44.0;48;1;1;18.0;7;35.0;7;35.22222222222222;45.0;40.0;37.0;40.0;33.0;29.0;1;1;1;2;43.0;37.0;40.0;40.0;49.0;49;1;1;34.5;1;1;1;2;1;1;37.473684210526315;42.0;0;37.0;33.0;43;1;39.0;43;1;1;1;1;0.0;0.0;41.416666666666664;45.0;40.0;44.0;44.0;43.0;1;1;1;0;1;38.666666666666664;2.0
64.24;50.86;10;51.06;47.62;392.24;61.03;31.481481482222218;20.66666667;34.0;33.0;8;3;38.5;34.0;33.0;1;9;18.0;14.0;1;35.0;1;3;37.0;1;34.28947368421053;50.0;27.0;36.0;27.5;42.0;1;39;2;6;1;14.0;2;33.0;8;40.0;40.0;39.0;40.0;37.0;0;1;1;18.0;5;23.5;7;35.138888888888886;44.0;34.0;36.0;42.0;34.0;0.0;1;1;1;0;38.0;40.0;0.0;35.0;30.0;0;1;0;0.0;1;0;1;0;1;0;38.625;47.0;0;35.0;0.0;33;1;0.0;0;1;1;0;0;0.0;0.0;36.1;0.0;0.0;24.0;0.0;0.0;0;0;2;0;0;37.0;2.0
62.0;39.0;8;55.0;43.0;386.0;65.0;25.25925926;18.66666667;44.0;27.5;5;4;31.0;22.5;42.0;2;9;18.0;6.0;1;7.0;4;3;35.0;1;34.6578947368421;50.0;25.0;33.0;31.0;40.0;1;44;2;6;1;14.0;1;21.5;8;29.5;37.0;40.0;38.0;35.0;50;1;1;18.0;5;30.5;7;33.30555555555556;30.0;34.0;35.0;0.0;34.0;0.0;1;1;1;0;44.0;41.0;0.0;40.0;31.0;0;1;0;0.0;1;0;1;0;1;0;35.214285714285715;0.0;38;31.5;0.0;0;2;0.0;43;0;0;0;0;0.0;50.0;39.3;0.0;0.0;30.0;38.0;0.0;0;0;1;0;0;47.5;4.0
65.0;80.0;8;51.0;57.0;397.0;60.0;12.270833333437501;2.666666667;34.0;4.0;3;5;18.0;10.0;4.666666667;3;8;16.0;3.0;1;0.0;5;3;37.0;0;11.4;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;2;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;42.0;3.0
62.0;68.0;20;62.0;53.0;403.0;58.0;40.888888888888886;29.0;50.0;43.0;8;1;45.0;44.0;50.0;1;9;18.0;14.0;1;42.0;1;2;48.0;1;40.22222222222222;40.0;38.0;35.0;36.0;47.0;1;43;1;7;1;18.0;1;35.0;7;36.0;41.0;44.0;40.0;41.0;0;1;1;18.0;7;44.0;7;38.44444444444444;45.0;33.0;42.0;41.0;40.0;38.0;1;1;1;1;47.0;49.0;40.0;48.0;36.0;45;1;1;34.0;1;1;1;1;1;0;39.76470588235294;50.0;0;37.0;34.0;42;1;45.0;0;1;1;1;1;0.0;0.0;43.0;47.0;0.0;37.0;48.0;50.0;0;1;2;0;1;47.666666666666664;4.0
61.0;41.0;4;52.0;57.0;389.0;53.0;35.94444444444444;30.0;45.0;34.0;9;0;35.0;36.0;48.0;1;9;18.0;18.0;1;38.0;0;1;46.0;1;35.315789474210526;42.0;33.0;31.0;30.0;30.0;1;0;1;6;1;13.0;1;25.0;8;47.0;43.0;39.0;33.0;42.0;45;1;1;16.0;5;46.0;6;31.3125;37.0;33.0;46.0;41.0;30.0;36.0;1;1;1;1;30.0;32.0;38.0;40.0;33.0;50;1;1;39.0;1;1;1;1;1;0;36.94117647058823;38.0;50;39.0;30.0;47;1;34.0;41;1;1;1;1;0.0;50.0;38.05555555555556;32.0;0.0;30.0;46.0;0.0;0;1;1;0;0;39.5;2.0
65.0;63.0;8;62.0;56.0;394.0;52.0;14.25;2.0;23.0;13.0;1;0;25.0;13.0;9.0;1;8;16.0;1.0;1;0.0;7;1;28.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;46.0;4.0
63.0;57.0;20;48.0;64.0;386.0;63.0;34.55555555555556;30.0;47.0;39.0;8;0;41.0;44.0;42.0;1;9;18.0;16.0;1;0.0;1;1;46.0;1;35.88235294117647;45.0;40.0;33.0;20.5;0.0;1;30;1;6;1;14.0;2;32.0;7;36.0;46.0;40.0;43.0;41.0;50;1;1;16.0;5;41.0;6;32.90625;42.0;40.0;40.0;40.0;30.0;25.66666667;1;1;1;3;47.0;42.0;37.0;35.0;42.0;45;1;1;38.0;1;1;1;1;1;1;36.368421053157896;38.0;50;41.0;50.0;44;1;39.0;42;1;1;1;1;0.0;48.0;40.666666666666664;34.0;50.0;42.0;44.0;0.0;1;1;1;0;0;46.333333333333336;4.0
69.0;60.0;6;51.0;52.0;384.0;63.0;4.375;0.0;0.0;0.0;1;0;3.0;10.0;0.0;1;8;16.0;1.0;1;0.0;7;1;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;44.0;3.0
68.0;43.0;9;43.0;52.0;364.0;48.0;32.02777777777778;27.5;36.0;29.0;7;3;34.0;32.5;37.0;2;9;18.0;11.0;1;35.0;2;2;41.0;1;37.10526315789474;35.0;42.0;20.5;35.0;31.5;2;43;1;7;1;16.0;1;31.0;8;40.0;40.0;43.0;34.0;41.0;48;1;1;18.0;6;30.0;7;33.583333333333336;44.0;33.0;30.0;37.0;37.0;30.0;1;1;1;2;31.0;37.0;41.0;40.0;28.0;45;1;1;0.0;2;1;1;0;1;1;35.05882352941177;0.0;50;37.0;31.0;0;1;37.5;0;0;0;1;2;2.0;45.0;37.733333333333334;46.0;0.0;30.5;0.0;0.0;0;1;2;0;0;40.75;3.0
57.0;48.0;10;49.0;56.0;393.0;58.0;32.388888888888886;19.5;37.0;34.0;8;1;35.0;32.0;37.0;1;9;18.0;14.0;1;45.0;1;2;41.0;1;32.973684210526315;40.0;35.0;36.0;31.0;0.0;1;48;1;5;1;10.0;1;19.0;8;30.0;42.0;35.0;32.0;38.0;50;1;1;16.0;5;30.0;6;33.6875;45.0;30.0;34.0;30.0;30.0;35.0;1;1;2;1;44.0;39.0;32.0;36.0;41.0;45;1;1;34.0;1;1;1;2;1;1;34.23529411764706;30.0;40;38.0;27.5;0;1;0.0;0;1;0;1;0;0.0;45.0;38.666666666666664;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;34.5;2.0
60.0;74.0;10;49.0;59.0;373.0;56.0;37.72222222222222;31.0;42.0;34.0;9;0;41.0;41.0;45.0;1;9;18.0;18.0;1;44.0;0;1;38.0;1;36.21052631578947;40.0;41.0;41.0;30.0;43.0;1;50;1;7;1;16.0;1;35.0;8;34.0;42.0;47.0;38.0;46.0;36;1;1;18.0;7;35.0;7;39.27777777777778;44.0;38.0;43.0;44.0;35.0;37.0;1;1;1;1;47.0;48.0;39.0;46.0;0.0;0;1;1;0.0;0;0;1;0;1;0;39.94117647058823;0.0;0;36.0;0.0;0;1;0.0;0;0;0;0;0;0.0;0.0;45.4;0.0;0.0;43.0;0.0;0.0;0;0;1;0;0;42.0;3.0
69.96;73.24;20;53.24;57.27;389.69;56.23;36.94444444444444;32.0;43.0;30.0;9;0;40.0;43.0;35.0;1;9;18.0;18.0;1;41.0;0;1;46.0;1;37.6578947368421;43.0;33.0;29.0;30.0;47.0;2;41;1;6;1;13.0;1;35.0;8;41.0;44.0;43.0;37.0;0.0;50;1;0;18.0;6;43.0;7;35.72222222222222;41.0;33.0;35.0;39.0;32.0;30.0;1;1;1;2;42.0;34.0;36.0;41.0;35.0;50;1;1;36.0;1;1;1;1;1;1;34.76470588235294;35.0;0;38.0;33.0;40;1;0.0;44;1;1;1;0;0.0;50.0;39.388888888888886;44.0;36.0;30.0;50.0;0.0;1;1;1;0;0;38.0;2.0
54.03;45.94;16;48.79;54.3;384.72;63.4;38.611111111111114;30.0;47.0;43.0;9;0;40.0;37.0;50.0;1;9;18.0;18.0;1;40.0;0;1;43.0;1;38.0;45.0;40.0;0.0;42.0;43.0;0;45;1;7;1;16.0;1;37.0;8;43.0;41.0;44.0;40.0;0.0;48;1;0;15.0;6;43.0;6;41.53333333333333;45.0;33.0;43.0;41.0;30.0;0.0;1;1;1;0;42.0;39.0;39.0;36.0;46.0;45;1;1;40.0;1;1;1;1;1;0;39.5625;47.0;50;39.0;34.0;42;1;39.0;42;1;1;1;1;0.0;45.0;40.77777777777778;0.0;0.0;29.5;0.0;47.0;0;0;2;0;1;50.0;4.0
