PROMEDIO_TRES;PROMEDIO_DOS;NOTA_INT;NCA_DOS;NCA_TRES;NOTA_FIS_DOS;PG_ICFES;NOTA_FIS_TRES;BIOLOGIA_ICFES;VECES_FIS_TRES;CON_MAT_ICFES;PROMEDIO_UNO;FISICA_ICFES;NOTA_EL_UNO;NOTA_DEM;NAA_TRES;VECES_INT;NAA_DOS;NOTA_CIR_DOS;VECES_CIR_DOS;NAC_TRES;NAP_TRES;NCC_TRES;EPA_TRES;CAR_TRES;VECES_EL_UNO;VECES_MULTI;NCP_TRES;NOTA_EE_UNO;VECES_DEM;VECES_ECUA;NOTA_ECUA;CAR_DOS;NOTA_MULTI;CREDITOS_MULTI;CREDITOS_FIS_TRES;CREDITOS_EL_UNO;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
42.05555555555556;39.411764705882355;41.0;17.0;18.0;35.0;376.0;43.0;71.0;1;96.0;41.214285714285715;0.0;44.0;47.0;7;1;6;35.0;1;7;0;18.0;2;0;1;1;0.0;49.0;1;1;42.0;0;40.0;3;3;3;2.0;36.8
29.166666666666668;34.61764705882353;30.0;14.0;13.0;37.0;380.0;32.5;71.0;2;90.0;42.214285714285715;0.0;34.0;45.0;5;1;5;33.0;1;7;2;18.0;1;2;1;1;5.0;0.0;1;2;27.5;1;33.0;3;3;3;2.0;32.470588235294116
35.388888888888886;30.117647059411766;31.0;9.0;18.0;26.66666667;359.0;32.0;69.0;1;84.0;39.92857142857143;0.0;36.0;43.0;7;1;3;37.0;1;7;0;18.0;2;0;1;1;0.0;45.0;1;1;31.0;3;32.0;3;3;3;2.0;32.333333333333336
0.0;13.727272727272727;0.0;3.0;0.0;0.0;366.0;0.0;79.0;0;81.0;26.976190476428574;0.0;0.0;0.0;0;0;1;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;2;0.0;3;3;3;1.0;30.0
6.444444444444445;25.764705882352942;38.0;9.0;0.0;23.0;356.0;0.0;68.0;0;96.0;33.07692307692308;0.0;0.0;28.0;0;1;3;0.0;0;4;4;9.0;1;0;0;1;9.0;0.0;1;1;7.0;0;3.0;3;3;3;2.0;34.0
36.30555555555556;36.470588235294116;36.0;17.0;18.0;35.0;357.0;36.0;69.0;1;89.0;37.0;0.0;31.5;45.0;7;1;6;39.0;1;7;0;18.0;2;1;2;1;0.0;50.0;1;1;31.0;0;32.0;3;3;3;2.0;38.1764705882353
30.61111111111111;33.11764705882353;30.0;14.0;9.0;31.0;401.0;30.0;80.0;1;76.0;34.785714285714285;0.0;24.0;38.0;4;2;5;28.5;2;7;3;18.0;1;3;2;2;9.0;45.0;1;1;30.0;2;28.5;3;3;3;1.0;26.714285714285715
19.11111111111111;28.70588235117647;27.0;2.0;4.0;29.0;477.0;30.0;62.0;1;71.0;36.42857142857143;66.0;22.0;35.0;2;2;1;15.0;1;7;5;18.0;1;2;1;2;14.0;0.0;1;2;13.5;5;22.5;3;3;3;1.0;26.33333333
32.5;39.05882352941177;40.0;17.0;12.0;36.0;377.0;33.0;73.0;1;82.0;40.57142857142857;0.0;29.0;47.0;5;1;6;31.0;1;7;2;18.0;2;2;2;1;6.0;44.0;1;2;27.0;1;30.0;3;3;3;2.0;37.1764705882353
35.333333333333336;34.35294117647059;36.0;17.0;18.0;34.0;376.0;37.0;78.0;1;80.0;44.142857142857146;0.0;32.0;45.0;7;1;6;33.0;1;7;0;18.0;2;0;1;1;0.0;48.0;1;1;30.0;0;33.0;3;3;3;2.0;34.05882352941177
33.94444444444444;32.11764705882353;30.0;17.0;16.0;34.0;394.0;38.0;68.0;1;100.0;39.642857142857146;0.0;41.0;44.0;6;1;6;40.0;1;7;1;18.0;2;0;1;1;2.0;0.0;1;1;33.0;0;37.0;3;3;3;2.0;34.766666666666666
0.0;35.88235294117647;34.0;14.0;0.0;33.0;362.0;0.0;83.0;0;72.0;36.714285714285715;0.0;0.0;0.0;0;1;5;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;4.0;46.0
27.25;33.588235294117645;35.0;14.0;13.0;35.0;377.0;33.0;73.0;1;93.0;36.214285714285715;0.0;26.5;42.0;5;1;5;30.0;1;7;2;18.0;1;1;2;1;5.0;0.0;1;1;30.0;1;30.0;3;3;3;2.0;31.333333332857144
0.0;11.363636363636363;0.0;0.0;0.0;0.0;390.0;0.0;70.0;0;84.0;33.214285714285715;0.0;0.0;0.0;0;0;0;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;13.0
35.666666666666664;38.23529411764706;41.0;17.0;16.0;36.0;467.0;43.0;64.0;1;71.0;36.92857142857143;66.0;30.0;45.0;6;1;6;44.0;1;7;1;18.0;2;0;1;1;2.0;0.0;1;1;36.0;0;46.0;3;3;3;2.0;32.6
10.0;25.852941176470587;10.0;8.0;1.0;20.0;385.0;0.0;83.0;0;78.0;34.42857142857143;0.0;0.0;30.0;1;2;3;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;3;0.0;3;3;3;2.0;38.0
23.25;30.441176470588236;34.0;14.0;4.0;31.0;348.0;33.0;73.0;1;87.0;36.57142857142857;0.0;0.0;42.0;2;1;5;0.0;0;5;3;12.0;1;0;0;1;8.0;0.0;1;1;27.0;1;19.0;3;3;3;2.0;31.0
33.30555555555556;37.73529411764706;39.0;17.0;15.0;39.0;372.0;36.0;74.0;1;80.0;40.92857142857143;0.0;28.5;45.0;6;1;6;31.0;1;7;1;18.0;2;1;2;1;3.0;44.0;1;1;30.0;1;30.0;3;3;3;2.0;32.13333333333333
1.5;30.25;28.0;3.0;0.0;44.0;480.0;1.0;62.0;1;78.0;39.61538461538461;74.0;0.0;0.0;0;2;1;0.0;0;3;3;8.0;1;0;0;1;8.0;0.0;0;0;0.0;2;3.0;3;3;3;1.0;13.0
13.0;8.0;0.0;0.0;1.0;0.0;385.0;0.0;76.0;0;84.0;36.67857142857143;0.0;0.0;39.0;1;0;0;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;14.0
27.11111111111111;31.764705881764705;30.0;14.0;13.0;30.0;378.0;33.0;84.0;1;77.0;33.357142857142854;0.0;17.0;44.0;5;1;5;32.0;1;7;2;18.0;1;0;1;1;5.0;0.0;1;1;36.0;3;30.0;3;3;3;2.0;31.6
15.0;35.2;38.0;12.0;1.0;18.0;447.0;0.0;63.0;0;61.0;32.76190476142857;65.0;0.0;45.0;1;1;4;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;3.0;41.0
11.0;21.25;4.0;6.0;1.0;0.0;366.0;0.0;78.0;0;78.0;36.0;0.0;0.0;36.0;1;1;2;10.0;1;3;2;6.0;1;0;0;0;5.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;17.2
6.833333333333333;27.08823529411765;13.5;11.0;1.0;7.0;389.0;0.0;73.0;0;83.0;36.57142857142857;0.0;4.5;45.0;1;2;4;1.0;2;4;3;9.0;1;2;2;0;8.0;0.0;1;0;0.0;2;0.0;3;3;3;3.0;40.8
11.0;13.428571428571429;0.0;3.0;1.0;0.0;382.0;0.0;78.0;0;87.0;33.42857142857143;0.0;0.0;33.0;1;1;1;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;1;0.0;3;3;3;1.0;15.2
15.0;24.0;7.5;8.0;1.0;20.5;380.0;0.0;90.0;0;78.0;33.57142857142857;0.0;0.0;45.0;1;2;3;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;3;0.0;3;3;3;2.0;31.0
32.75;33.23529411764706;35.0;17.0;12.0;30.0;371.0;33.0;70.0;1;93.0;35.92857142857143;0.0;26.5;41.0;5;1;6;27.0;2;7;2;18.0;2;2;2;1;6.0;50.0;1;1;33.0;0;30.0;3;3;3;2.0;34.46666666666667
28.86111111111111;34.205882352941174;36.0;17.0;13.0;34.0;367.0;31.0;76.0;2;82.0;37.357142857142854;0.0;33.0;44.0;5;1;6;35.0;1;7;2;18.0;1;2;1;1;5.0;0.0;1;2;28.5;1;31.0;3;3;3;1.0;29.058823529411764
24.033333333333335;31.882352940588234;31.0;14.0;7.0;34.0;379.0;34.0;74.0;1;86.0;38.214285714285715;0.0;12.0;47.0;3;2;5;30.0;1;6;3;15.0;1;1;1;2;8.0;0.0;1;0;0.0;2;28.5;3;3;3;2.0;39.2
13.666666666666666;24.333333333333332;32.0;3.0;1.0;0.0;370.0;0.0;78.0;0;81.0;29.0;0.0;0.0;41.0;1;1;1;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;14.0
19.666666666666668;33.529411764705884;32.0;14.0;1.0;27.0;368.0;0.0;73.0;0;80.0;36.42857142857143;0.0;17.0;47.0;1;1;5;24.0;2;5;4;12.0;1;2;2;1;11.0;0.0;1;0;0.0;1;22.0;3;3;3;3.0;42.8
17.0;32.705882352941174;31.0;14.0;1.0;31.0;388.0;0.0;53.0;0;62.0;36.92857142857143;53.0;8.0;45.0;1;3;5;28.0;1;4;3;9.0;1;0;1;0;8.0;0.0;1;0;0.0;3;0.0;3;3;3;2.0;38.0
14.0;17.666666666666668;0.0;0.0;1.0;0.0;305.0;0.0;59.0;0;67.0;25.571428571428573;0.0;0.0;42.0;1;0;0;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;23.6
34.55555555555556;35.94117647058823;30.0;15.0;15.0;36.0;322.0;31.0;61.0;1;66.0;35.357142857142854;0.0;17.0;41.0;6;1;5;38.0;1;7;1;18.0;2;1;3;1;3.0;43.0;1;1;35.0;1;44.0;3;3;3;2.0;35.23529411764706
0.0;15.5;0.0;3.0;0.0;0.0;362.0;0.0;74.0;0;77.0;35.857142857142854;0.0;0.0;0.0;0;0;1;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;30.0
22.444444444444443;30.705882352941178;27.5;11.0;4.0;30.0;353.0;15.5;70.0;2;84.0;38.0;0.0;19.5;47.0;2;2;4;27.5;2;7;5;18.0;1;4;2;1;14.0;0.0;1;2;26.5;3;30.0;3;3;3;1.0;30.0
27.916666666666668;36.73529411764706;31.0;17.0;10.0;32.5;355.0;32.0;73.0;1;80.0;39.714285714285715;0.0;27.0;45.0;4;1;6;22.5;2;7;3;18.0;1;2;2;1;8.0;0.0;1;1;35.0;1;36.0;3;3;3;2.0;36.13333333333333
0.0;25.272727272727273;0.0;6.0;0.0;0.0;359.0;0.0;71.0;0;77.0;34.857142857142854;0.0;0.0;0.0;0;0;2;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;3.0;41.0
28.77777777777778;33.55882352941177;33.0;14.0;13.0;34.0;354.0;31.0;76.0;1;76.0;38.92857142857143;0.0;29.0;47.0;5;2;5;32.0;1;7;2;18.0;1;1;2;1;5.0;0.0;1;1;35.0;2;30.0;3;3;3;2.0;30.422222222666665
27.86111111111111;36.35294117647059;30.0;14.0;10.0;27.0;367.0;37.0;71.0;1;76.0;37.57142857142857;0.0;24.5;44.0;4;1;5;25.0;2;7;3;18.0;1;2;2;1;8.0;0.0;1;1;35.0;1;31.0;3;3;3;2.0;38.2
34.111111111111114;31.647058823529413;35.0;14.0;15.0;32.5;425.0;32.0;63.0;1;81.0;38.214285714285715;59.0;35.0;44.0;6;1;5;31.0;1;7;1;18.0;2;1;1;1;3.0;48.0;1;3;24.0;2;36.0;3;3;3;2.0;31.571428571428573
14.823529411764707;37.0;31.0;9.0;6.0;40.0;431.71;11.0;64.46;1;69.03;39.642857142857146;60.87;30.0;0.0;2;2;3;30.0;1;6;4;17.0;1;0;1;1;11.0;0.0;0;1;6.0;1;7.0;3;3;3;1.0;21.5
34.416666666666664;37.11764705882353;30.0;17.0;15.0;39.0;359.0;31.0;66.0;2;80.0;38.57142857142857;0.0;32.0;47.0;6;1;6;38.0;1;7;1;18.0;2;2;1;1;3.0;50.0;1;2;26.5;1;30.0;3;3;3;2.0;34.294117647058826
33.05555555555556;33.470588235294116;31.0;17.0;12.0;31.0;351.0;36.0;71.0;1;80.0;36.57142857142857;0.0;29.5;32.0;5;1;6;30.0;1;7;2;18.0;2;2;2;1;6.0;49.0;1;2;25.5;0;34.0;3;3;3;2.0;37.35294117647059
28.38888888888889;33.029411764705884;30.0;17.0;9.0;33.0;352.0;30.0;63.0;1;87.0;37.142857142857146;0.0;21.0;45.0;4;1;6;24.5;2;7;3;18.0;1;3;3;1;9.0;35.0;1;2;26.5;2;30.0;3;3;3;2.0;33.0
31.38888888888889;36.23529411764706;30.0;17.0;9.0;36.0;358.0;28.5;77.0;2;71.0;42.642857142857146;0.0;21.5;45.0;4;1;6;34.0;1;7;3;18.0;1;3;2;1;9.0;47.0;1;2;28.0;1;30.0;3;3;3;2.0;30.571428571428573
28.166666666666668;33.529411764705884;32.0;11.0;9.0;25.0;363.0;0.0;66.0;0;81.0;37.54761904857143;0.0;19.5;44.0;4;1;4;23.0;2;6;2;15.0;1;2;2;1;6.0;34.0;1;1;31.0;2;30.0;3;3;3;2.0;37.375
27.88888888888889;36.23529411764706;30.0;17.0;10.0;32.0;387.0;27.0;78.0;2;96.0;35.25;0.0;32.0;37.0;4;1;6;24.0;2;7;3;18.0;1;2;1;1;8.0;18.0;1;1;30.0;0;30.0;3;3;3;2.0;33.92307692307692
34.111111111111114;37.411764705882355;34.0;17.0;16.0;35.0;385.0;37.0;70.0;1;94.0;39.785714285714285;0.0;37.0;44.0;6;1;6;37.0;1;7;1;18.0;2;0;1;1;2.0;0.0;1;1;44.0;0;35.0;3;3;3;2.0;37.11764705882353
0.0;40.705882352941174;43.0;17.0;0.0;39.0;381.0;0.0;76.0;0;90.0;40.07142857142857;0.0;0.0;0.0;0;1;6;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;3.0;41.0
21.3;32.647058822941176;31.0;11.0;1.0;28.33333333;355.0;19.5;91.0;2;77.0;32.42857142857143;0.0;0.0;42.0;1;2;4;20.0;1;6;5;15.0;1;3;0;2;14.0;0.0;1;2;27.0;3;26.0;3;3;3;3.0;41.8
3.3333333333333335;8.285714285714286;5.0;0.0;0.0;1.0;377.0;0.0;78.0;0;77.0;36.857142857142854;0.0;0.0;10.0;0;1;0;0.0;0;2;2;3.0;1;0;0;0;3.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;17.0
30.333333333333332;35.970588235294116;30.0;17.0;16.0;32.0;360.0;30.0;80.0;1;82.0;35.07142857142857;0.0;35.0;42.0;6;1;6;37.0;1;7;1;18.0;2;0;1;1;2.0;0.0;1;1;35.0;1;31.0;3;3;3;2.0;38.63333333333333
30.0;38.11764705882353;30.0;17.0;16.0;33.0;355.0;33.0;74.0;1;91.0;39.214285714285715;0.0;34.0;45.0;6;1;6;30.0;1;7;1;18.0;2;0;1;1;2.0;0.0;1;1;32.0;0;36.0;3;3;3;2.0;36.8
13.333333333333334;25.441176470588236;32.0;11.0;1.0;0.0;359.0;0.0;71.0;0;84.0;35.642857142857146;0.0;0.0;40.0;1;1;4;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;1;0.0;3;3;3;2.0;34.0
0.0;10.181818181818182;0.0;0.0;0.0;0.0;358.0;0.0;76.0;0;78.0;29.476190477142858;0.0;0.0;0.0;0;0;0;0.0;0;2;2;3.0;1;1;0;0;3.0;0.0;2;0;0.0;4;0.0;3;3;3;1.0;11.0
14.125;30.352941176470587;30.0;14.0;1.0;19.0;350.0;0.0;67.0;0;91.0;32.00000000071429;0.0;11.0;45.0;1;3;5;23.5;2;5;4;12.0;1;1;1;0;11.0;0.0;1;1;7.0;2;0.0;3;3;3;2.0;34.8
29.02777777777778;35.411764705882355;35.0;17.0;13.0;30.0;348.0;30.0;74.0;1;80.0;36.214285714285715;0.0;29.5;47.0;5;1;6;38.0;1;7;2;18.0;1;1;2;1;5.0;0.0;1;1;31.0;0;30.0;3;3;3;2.0;34.588235294117645
29.558823529411764;36.76470588235294;38.0;17.0;15.0;33.0;355.0;39.0;77.0;1;74.0;37.32142857142857;0.0;31.5;0.0;5;1;6;36.0;1;6;1;17.0;1;1;2;1;2.0;0.0;0;1;31.0;0;30.0;3;3;3;2.0;32.666666666666664
31.999999999444444;36.529411764705884;31.0;17.0;12.0;33.0;357.0;32.0;74.0;1;72.0;35.642857142857146;0.0;27.0;43.0;5;1;6;32.0;1;7;2;18.0;2;2;2;1;6.0;47.0;1;3;25.33333333;0;30.0;3;3;3;2.0;36.0
5.777777777777778;30.88235294117647;15.0;14.0;1.0;33.0;344.0;0.0;70.0;0;80.0;33.857142857142854;0.0;3.0;43.0;1;2;5;0.0;1;4;3;9.0;1;0;1;0;8.0;0.0;1;0;0.0;1;0.0;3;3;3;2.0;39.2
28.027777778333334;36.1764705882353;36.0;17.0;16.0;32.0;346.0;30.66666667;67.0;3;84.0;36.785714285714285;0.0;30.0;45.0;6;1;6;30.5;2;7;1;18.0;1;3;2;1;2.0;0.0;1;1;32.0;0;30.0;3;3;3;2.0;34.09090909090909
20.333333333333332;31.647058824117646;32.0;12.0;1.0;35.0;340.0;22.0;77.0;1;75.0;32.785714285714285;0.0;0.0;43.0;1;1;4;0.0;0;5;4;12.0;1;0;0;1;11.0;0.0;1;1;20.0;2;25.0;3;3;3;2.0;38.0
18.333333333333332;32.588235294117645;30.0;14.0;1.0;29.0;346.0;0.0;73.0;0;76.0;33.714285714285715;0.0;19.0;45.0;1;1;5;21.0;1;4;3;9.0;1;0;1;0;8.0;0.0;1;0;0.0;1;0.0;3;3;3;3.0;42.6
23.199999999333333;31.29411764647059;34.0;14.0;4.0;33.0;355.0;29.5;62.0;2;80.0;36.42857142857143;0.0;13.33333333;50.0;2;1;5;0.0;0;6;4;15.0;1;4;3;2;11.0;0.0;1;2;23.5;1;33.0;3;3;3;1.0;18.599999997999998
10.0;10.454545454545455;0.0;0.0;1.0;0.0;343.0;0.0;65.0;0;82.0;29.285714285714285;0.0;0.0;30.0;1;0;0;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;20.0
2.0;23.666666666666668;0.0;6.0;0.0;0.0;345.0;0.0;69.0;0;76.0;30.892857142857142;0.0;4.0;0.0;0;0;2;2.0;1;4;4;9.0;1;0;1;0;9.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;4.0
35.5;36.64705882352941;30.0;17.0;15.0;34.0;347.0;37.0;67.0;1;77.0;35.5;0.0;28.5;47.0;6;1;6;30.5;2;7;1;18.0;2;2;2;1;3.0;50.0;1;1;36.0;0;32.0;3;3;3;2.0;36.705882352941174
28.916666666666668;33.1764705882353;32.0;17.0;16.0;30.0;348.0;32.0;71.0;1;70.0;33.785714285714285;0.0;30.5;42.0;6;1;6;32.0;1;7;1;18.0;1;1;2;1;2.0;0.0;1;1;31.0;0;34.0;3;3;3;2.0;33.57142857142857
31.11111111111111;34.94117647058823;36.0;17.0;16.0;31.0;356.0;36.0;69.0;1;68.0;37.785714285714285;0.0;33.0;41.0;6;2;6;35.0;2;7;1;18.0;2;1;1;1;2.0;0.0;1;1;32.0;1;37.0;3;3;3;2.0;38.07692307692308
34.416666666666664;34.6764705882353;32.0;17.0;15.0;32.5;340.0;39.0;72.0;1;74.0;34.785714285714285;0.0;33.5;44.0;6;1;6;21.0;2;7;1;18.0;2;2;2;1;3.0;47.0;1;1;34.0;1;33.0;3;3;3;3.0;40.4
0.0;19.88235294117647;6.0;5.0;0.0;24.0;343.0;0.0;73.0;0;68.0;34.214285714285715;0.0;0.0;0.0;0;1;2;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;1.0;6.0
35.166666666666664;36.35294117647059;31.0;17.0;18.0;34.0;341.0;34.0;67.0;1;76.0;37.142857142857146;0.0;33.0;47.0;7;1;6;36.0;1;7;0;18.0;2;0;1;1;0.0;44.0;1;1;32.0;0;31.0;3;3;3;2.0;35.1764705882353
28.833333333333332;30.264705882352942;32.0;8.0;6.0;28.0;340.0;0.0;61.0;0;80.0;33.42857142857143;0.0;12.5;44.0;3;1;3;0.0;0;5;2;12.0;1;2;2;2;6.0;40.0;1;1;35.0;3;26.5;3;3;3;2.0;34.2
24.666666666666668;32.73529411764706;30.0;14.0;4.0;30.0;335.0;36.0;66.0;1;78.0;32.785714285714285;0.0;0.0;43.0;2;1;5;29.0;1;6;4;15.0;1;0;0;1;11.0;0.0;1;1;23.0;2;21.0;3;3;3;2.0;37.0
0.0;22.818181818181817;0.0;3.0;0.0;0.0;343.0;0.0;66.0;0;72.0;28.714285714285715;0.0;0.0;0.0;0;0;1;0.0;0;1;1;2.0;1;0;0;0;2.0;0.0;0;0;0.0;0;0.0;3;3;3;2.0;38.0
6.666666666666667;10.470588234647058;4.666666667;2.0;0.0;6.333333333;347.0;0.0;69.0;0;70.0;33.142857142857146;0.0;0.0;20.0;0;3;1;0.0;0;2;2;3.0;1;1;0;0;3.0;0.0;2;0;0.0;5;0.0;3;3;3;1.0;13.33333333
12.0;28.142857142142855;26.0;5.0;0.0;0.0;328.0;0.0;73.0;0;70.0;33.07142857071428;0.0;0.0;0.0;0;2;2;0.0;0;2;2;5.0;1;0;0;1;5.0;0.0;0;0;0.0;3;20.0;3;3;3;2.0;32.0
31.333333333333332;38.11764705882353;38.0;17.0;13.0;34.0;337.0;34.0;72.0;1;67.0;37.357142857142854;0.0;36.0;45.0;5;1;6;38.0;1;7;2;18.0;2;1;1;2;5.0;0.0;1;1;36.0;0;29.0;3;3;3;2.0;39.93333333333333
31.77777777777778;36.588235294117645;38.0;17.0;16.0;39.0;340.0;36.0;69.0;1;68.0;38.07142857142857;0.0;30.0;38.0;6;1;6;37.0;1;7;1;18.0;2;0;1;1;2.0;0.0;1;1;36.0;0;39.0;3;3;3;2.0;38.416666666666664
10.0;19.09090909090909;0.0;0.0;1.0;0.0;310.0;0.0;69.0;0;68.0;28.214285714285715;0.0;0.0;30.0;1;0;0;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;0;0.0;3;3;3;1.0;26.0
25.38888888888889;28.735294117058825;30.33333333;8.0;7.0;27.5;395.0;0.0;51.0;0;57.0;33.54761904857143;70.0;30.0;47.0;3;3;3;30.5;2;4;1;9.0;1;1;1;0;2.0;0.0;1;0;0.0;4;0.0;3;3;3;2.0;30.5
11.958333333333334;22.735294117058825;30.0;8.0;4.0;0.0;457.0;30.0;60.0;1;78.0;32.714285714285715;79.0;0.0;31.0;2;1;3;0.0;0;5;3;12.0;1;1;0;2;8.0;0.0;1;1;0.0;2;7.5;3;3;3;1.0;21.0
7.0;28.5;0.0;11.0;1.0;0.0;406.0;0.0;64.0;0;70.0;30.892857142857142;60.0;4.0;30.0;1;1;4;0.0;0;3;2;6.0;1;0;1;0;5.0;0.0;1;0;0.0;0;0.0;3;3;3;2.0;39.0
19.033333333333335;25.647058824117646;25.66666667;3.0;1.0;30.0;452.0;0.0;62.0;0;79.0;31.678571428571427;57.0;17.0;44.0;1;3;1;18.5;2;6;5;15.0;1;2;2;1;14.0;0.0;1;1;20.0;5;25.0;3;3;3;1.0;24.0
24.933333333333334;33.1764705882353;37.0;14.0;10.0;21.5;409.0;37.0;63.0;1;58.0;35.25;72.0;12.0;47.0;4;1;5;30.0;1;6;2;15.0;1;0;1;0;5.0;0.0;1;1;30.0;2;0.0;3;3;3;2.0;38.0
17.833333333333332;39.142857142857146;34.0;14.0;4.0;0.0;443.0;0.0;62.0;0;68.0;37.49999999928571;74.0;11.5;32.0;2;1;5;19.0;3;6;4;15.0;1;2;2;1;11.0;0.0;1;1;31.0;0;17.0;3;3;3;2.0;31.2
6.361111111111111;36.470588235294116;28.0;14.0;1.0;37.0;508.0;8.0;68.0;1;99.0;35.0;87.0;2.5;38.0;1;2;5;3.0;2;7;6;18.0;1;4;2;2;17.0;0.0;1;2;6.5;1;5.5;3;3;3;2.0;36.0
30.72222222222222;33.11764705882353;30.0;14.0;15.0;29.0;397.0;30.0;59.0;1;61.0;32.785714285714285;65.0;30.0;44.0;6;1;5;30.0;1;7;1;18.0;2;1;1;1;3.0;31.0;1;2;28.0;1;31.0;3;3;3;2.0;36.411764705882355
10.666666666666666;33.90909090909091;0.0;9.0;1.0;0.0;350.0;0.0;73.0;0;68.0;36.5;0.0;0.0;32.0;1;0;3;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;1;0.0;3;3;3;2.0;38.0
24.13888888888889;37.05882352941177;45.0;17.0;4.0;33.0;366.0;35.0;64.0;1;91.0;29.107142857142858;0.0;24.0;43.0;2;1;6;25.5;2;7;5;18.0;1;4;3;2;14.0;0.0;1;2;20.5;0;25.5;3;3;3;2.0;36.8
40.166666666666664;40.705882352941174;37.0;17.0;18.0;35.0;352.0;36.0;68.0;1;80.0;38.42857142857143;0.0;45.0;46.0;7;1;6;37.0;1;7;0;18.0;2;0;1;1;0.0;46.0;1;1;42.0;0;35.0;3;3;3;2.0;39.588235294117645
25.88888888888889;35.11764705882353;36.0;14.0;7.0;30.0;334.0;26.5;69.0;2;78.0;35.0;0.0;34.0;43.0;3;1;5;30.0;1;7;4;18.0;1;3;1;2;11.0;0.0;1;2;22.5;2;28.0;3;3;3;2.0;40.0
29.11111111111111;27.852941175882354;25.0;8.0;13.0;32.0;404.0;36.0;72.0;1;100.0;33.50000000071429;0.0;24.0;50.0;5;2;3;34.0;1;7;2;18.0;1;0;1;1;5.0;0.0;1;1;33.0;3;31.0;3;3;3;2.0;34.4
32.94444444444444;35.705882352941174;31.0;17.0;18.0;34.0;349.0;30.0;74.0;1;78.0;37.214285714285715;0.0;31.0;41.0;7;1;6;32.0;1;7;0;18.0;2;0;1;1;0.0;45.0;1;1;30.0;0;31.0;3;3;3;2.0;37.46666666666667
36.44444444444444;36.55882352941177;37.0;14.0;18.0;40.0;357.0;39.0;69.0;1;76.0;37.642857142857146;0.0;33.0;43.0;7;1;5;32.0;1;7;0;18.0;2;1;2;1;0.0;50.0;1;1;35.0;1;32.0;3;3;3;2.0;38.42857142857143
26.933333333333334;32.1764705882353;28.0;11.0;10.0;33.0;358.0;0.0;64.0;0;78.0;37.57142857142857;0.0;34.0;32.0;4;2;4;30.0;1;6;2;15.0;1;2;1;2;5.0;0.0;1;2;27.5;2;32.5;3;3;3;1.0;21.0
15.0;26.545454545454547;0.0;5.0;1.0;11.0;337.0;0.0;75.0;0;67.0;30.714285714285715;0.0;0.0;45.0;1;0;2;0.0;0;2;1;3.0;1;0;0;0;2.0;0.0;1;0;0.0;1;0.0;3;3;3;2.0;36.0
26.944444444444443;33.705882352941174;27.0;11.0;13.0;29.0;378.0;30.0;73.0;1;77.0;32.214285714285715;0.0;30.0;44.0;5;2;4;30.0;1;7;2;18.0;1;1;1;2;5.0;0.0;1;1;31.0;3;26.0;3;3;3;3.0;43.25
26.785714285714285;37.7;45.0;12.0;12.0;18.5;372.0;0.0;70.0;0;100.0;36.535714285714285;0.0;30.0;0.0;4;1;4;34.0;1;5;1;14.0;1;0;1;1;2.0;0.0;0;1;30.0;1;31.0;3;3;3;2.0;32.30769230769231
21.083333333333332;32.294117647058826;30.0;14.0;4.0;29.0;375.0;37.0;84.0;1;76.0;34.59523809428571;0.0;19.0;43.0;2;1;5;14.0;1;5;3;12.0;1;1;3;0;8.0;0.0;1;0;0.0;1;0.0;3;3;3;2.0;38.0
