NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;IDIOMA_ICFES;VECES_CATEDRA_DEM;NOTA_EE_UNO;PG_ICFES;NAP_UNO;VECES_DIFERENCIAL;CON_MAT_ICFES;NOTA_CATEDRA_CON;VECES_EE_UNO;NOTA_CATEDRA_FJC;NCP_UNO;LOCALIDAD_COLEGIO;EPA_UNO;VECES_PROG_BASICA;BIOLOGIA_ICFES;LITERATURA_ICFES;VECES_TEXTOS;VECES_CATEDRA_CON;VECES_CATEDRA_FJC;VECES_SEMINARIO;QUIMICA_ICFES;CREDITOS_PROG_BASICA;CREDITOS_LOGICA;CREDITOS_CATEDRA_FJC;PROMEDIO_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
35.0;40.0;50.0;9;0;40.0;45.0;45.0;1;9;18.0;18.0;79.55;1;44.0;461.68;0;1;68.11;50.0;1;40.0;0.0;1;2;1;53.46;60.74;1;1;1;1;50.44;3;3;1;42.666666666666664;3.0;42.526315789473685
35.0;35.0;50.0;5;2;27.5;35.0;35.0;1;8;16.0;12.0;62.69;1;0.0;441.16;3;1;85.28;21.0;0;0.0;4.0;8;1;1;43.37;59.48;2;1;2;1;47.22;3;3;1;33.8125;2.0;33.375
22.0;20.5;40.0;6;3;30.0;24.0;45.0;3;9;18.0;10.0;54.64;2;38.0;440.47;3;5;59.93;46.0;1;45.0;8.0;16;1;1;55.46;60.51;1;1;1;1;45.33;3;3;1;31.805555555555557;2.0;37.94736842105263
17.4;35.0;40.0;3;4;25.0;23.2;35.0;5;7;15.0;5.0;44.74;1;0.0;423.46;4;5;72.5;0.0;0;27.5;10.0;8;1;1;57.84;47.18;2;0;2;1;53.84;3;3;1;27.113333333333337;1.0;25.727272727272727
35.0;35.0;40.0;9;0;45.0;40.0;45.0;1;9;18.0;18.0;74.73;1;43.0;477.11;0;1;59.86;47.0;1;35.0;0.0;18;2;1;57.69;69.87;1;1;1;1;57.48;3;3;1;39.888888888888886;3.0;41.31578947368421
30.0;40.0;40.0;9;1;40.0;30.0;40.0;1;9;18.0;18.0;62.69;1;35.0;441.96;0;1;62.56;34.5;1;40.0;0.0;20;2;1;53.46;60.51;1;2;1;1;53.91;3;3;1;35.25;2.0;35.89473684210526
23.0;35.0;40.0;8;1;30.0;30.0;45.0;1;9;18.0;14.0;42.76;1;44.0;441.49;1;3;54.74;41.0;1;40.0;4.0;16;2;1;57.69;67.47;1;1;1;1;50.26;3;3;1;33.94444444444444;2.0;31.94117647
30.0;35.0;35.0;7;0;35.0;30.0;30.0;1;7;15.0;15.0;57.27;1;0.0;451.5;0;1;59.86;0.0;0;30.0;0.0;20;2;1;45.9;56.52;1;0;1;1;53.73;3;3;1;32.0;1.0;28.5
25.33333333;30.0;19.6;1;6;8.75;20.33333333;6.0;3;8;16.0;1.0;79.55;1;0.0;464.6;7;3;67.01;16.0;0;27.5;15.0;10;1;5;63.55;54.54;4;1;2;5;62.0;3;3;1;19.883333331875;1.0;17.346153846153847
29.66666667;35.0;35.0;8;1;40.0;30.0;30.0;1;9;18.0;14.0;71.53;1;41.0;434.3;1;3;60.49;38.0;1;35.0;4.0;14;2;1;45.64;64.21;1;1;1;1;55.7;3;3;1;34.09259259333333;2.0;34.28947368421053
30.0;35.0;40.0;7;0;35.0;30.0;40.0;1;7;15.0;15.0;67.6;1;0.0;463.41;0;1;55.71;0.0;0;40.0;0.0;1;2;1;65.0;59.48;1;0;1;1;54.01;3;3;1;34.333333333333336;1.0;24.303571429285714
18.4;35.0;35.0;5;2;30.0;22.5;35.0;2;7;15.0;8.0;65.1;1;0.0;495.3;2;5;71.05;0.0;0;30.0;7.0;18;1;1;62.19;70.13;1;0;1;1;57.48;3;3;1;27.073333333333334;1.0;4.363636363636363
24.0;35.0;40.0;8;1;35.0;30.0;40.0;1;9;18.0;14.0;58.06;1;41.0;455.28;1;3;51.6;44.0;1;35.0;4.0;16;2;1;61.16;52.45;1;1;1;1;59.89;3;3;1;34.0;2.0;34.05263157894737
30.0;35.0;45.0;9;1;35.0;40.0;35.0;1;9;18.0;18.0;49.65;1;40.0;439.47;0;2;63.87;41.0;1;30.0;0.0;5;2;1;60.01;51.08;1;1;1;1;55.57;3;3;1;37.0;2.0;35.21052631578947
20.0;21.66666667;27.66666667;3;5;21.75;25.33333333;35.0;3;8;16.0;3.0;69.92;3;0.0;446.59;5;5;67.13;35.0;0;35.0;13.0;4;1;3;55.09;54.6;4;1;1;1;56.4;3;3;1;25.572916666875;1.0;28.03125
27.5;40.0;45.0;8;2;30.0;30.0;35.0;1;9;18.0;14.0;43.4;1;37.0;448.53;1;2;69.93;32.0;1;30.0;4.0;7;2;1;64.49;53.89;2;1;1;1;58.12;3;3;1;33.666666666666664;2.0;30.473684210526315
30.0;30.0;30.0;7;0;45.0;35.0;30.0;1;7;15.0;15.0;49.22;1;0.0;477.31;0;1;62.48;0.0;0;40.0;0.0;19;2;1;64.77;60.51;1;0;1;1;57.48;3;3;1;33.666666666666664;1.0;28.214285714285715
11.66666667;30.0;45.0;5;2;40.0;11.66666667;35.0;3;7;15.0;8.0;33.95;1;0.0;355.86;2;3;43.8;0.0;0;45.0;7.0;4;1;1;44.9;50.37;1;0;1;1;45.83;3;3;1;27.111111112666666;1.0;7.5
35.0;35.0;35.0;6;0;40.0;40.0;0.0;1;6;14.0;14.0;80.55;1;0.0;430.02;0;1;66.5;0.0;0;40.0;0.0;1;2;1;57.84;51.08;1;0;1;0;59.25;3;3;1;37.142857142857146;1.0;18.714285714285715
30.0;35.0;45.0;7;0;40.0;30.0;30.0;1;7;15.0;15.0;57.27;1;0.0;443.96;0;1;54.77;0.0;0;45.0;0.0;10;2;1;49.56;64.83;1;0;1;1;53.91;3;3;1;35.666666666666664;2.0;30.687500000625
27.5;40.0;35.0;8;1;45.0;35.0;40.0;1;9;18.0;14.0;53.32;1;40.0;452.63;1;2;64.24;44.0;1;35.0;4.0;10;2;1;53.07;54.6;1;1;1;1;54.59;3;3;1;36.05555555555556;2.0;35.39473684210526
30.0;45.0;40.0;9;0;45.0;30.0;30.0;1;9;18.0;18.0;53.32;1;38.0;430.03;0;1;59.86;34.0;1;45.0;0.0;15;2;1;39.49;58.49;1;1;1;1;50.26;3;3;1;36.111111111111114;2.0;32.333333333333336
35.0;30.0;45.0;9;0;45.0;35.0;35.0;1;9;18.0;18.0;49.22;1;38.0;464.96;0;1;74.38;45.0;1;45.0;0.0;11;2;1;53.46;60.51;1;1;1;1;53.91;3;3;1;38.94444444444444;2.0;35.473684210526315
32.5;35.0;40.0;9;1;45.0;30.0;35.0;1;9;18.0;18.0;48.4;1;38.0;446.44;0;2;58.94;37.0;1;45.0;0.0;8;2;1;61.16;52.54;1;1;1;1;50.85;3;3;1;36.55555555555556;1.0;29.142857142142855
35.0;35.0;50.0;9;0;40.0;40.0;35.0;1;9;18.0;18.0;53.56;1;37.0;456.41;0;1;50.97;31.0;1;45.0;0.0;20;2;1;65.51;61.16;1;1;1;1;57.31;3;3;1;39.44444444444444;2.0;36.05263157894737
30.0;40.0;27.5;5;2;45.0;25.0;35.0;2;7;15.0;9.0;43.48;1;0.0;434.95;2;1;54.77;0.0;0;45.0;6.0;7;2;2;57.54;56.52;1;0;1;1;55.74;3;3;1;32.5;1.0;27.357142855714283
27.5;35.0;30.0;8;1;45.0;30.0;40.0;1;9;18.0;14.0;47.79;1;47.0;416.6;1;2;62.48;46.0;1;45.0;4.0;6;2;1;47.86;52.61;1;1;1;1;50.26;3;3;1;35.55555555555556;2.0;32.3421052631579
24.33333333;40.0;35.0;7;1;45.0;40.0;30.0;1;8;16.0;12.0;42.76;1;0.0;451.22;1;3;67.01;41.0;0;45.0;4.0;20;2;1;56.82;46.1;1;1;1;1;57.93;3;3;1;35.520833332500004;1.0;27.857142855714283
20.0;25.0;35.0;3;4;45.0;13.6;25.0;5;7;15.0;6.0;57.27;2;0.0;483.61;4;3;57.34;0.0;0;45.0;9.0;15;1;1;57.54;58.49;1;0;1;2;52.15;3;3;1;27.386666666666667;1.0;23.593749999375
13.25;30.0;27.5;4;3;40.0;22.0;30.0;3;7;15.0;5.0;40.45;1;0.0;397.78;3;4;56.43;0.0;0;40.0;10.0;20;1;2;53.07;41.63;1;0;1;1;51.1;3;3;1;25.433333333333334;1.0;2.75
35.0;35.0;50.0;9;0;40.0;40.0;35.0;1;9;18.0;18.0;52.09;1;39.0;461.89;0;1;68.11;45.0;1;45.0;0.0;10;2;1;59.74;62.61;1;1;1;1;62.07;3;3;1;40.44444444444444;2.0;39.0
35.0;45.0;50.0;7;0;45.0;45.0;30.0;1;7;15.0;15.0;88.94;1;0.0;465.93;0;1;58.94;0.0;0;45.0;0.0;16;2;1;61.16;58.8;1;0;1;1;62.0;3;3;1;42.333333333333336;1.0;23.181818181818183
25.0;22.33333333;45.0;7;2;45.0;35.0;30.0;1;9;18.0;13.0;72.32;3;42.0;411.79;2;2;61.53;33.0;1;45.0;5.0;4;2;1;42.7;50.37;1;1;1;1;56.4;3;3;1;35.79629629611111;2.0;34.421052631578945
30.0;40.0;35.0;9;1;45.0;30.0;39.0;1;9;18.0;18.0;52.09;1;41.0;437.24;0;2;62.48;44.0;1;40.0;0.0;20;2;1;49.79;62.84;1;1;1;1;48.57;3;3;1;36.111111111111114;2.0;36.1578947368421
30.0;40.0;40.0;9;0;45.0;35.0;35.0;1;9;18.0;18.0;50.86;1;45.0;445.19;0;1;64.16;46.0;1;40.0;0.0;11;2;1;52.77;52.45;1;1;1;1;56.08;3;3;1;38.111111111111114;2.0;32.36842105263158
30.0;45.0;50.0;7;0;50.0;40.0;45.0;1;7;15.0;15.0;77.14;1;0.0;463.21;0;1;58.94;0.0;0;45.0;0.0;10;2;1;59.3;54.6;1;0;1;1;58.28;3;3;1;41.666666666666664;2.0;33.25
40.0;27.5;45.0;7;2;40.0;45.0;30.0;1;9;18.0;16.0;51.56;2;32.0;493.94;2;1;62.84;23.0;1;40.0;2.0;8;2;1;68.0;53.3;1;2;1;1;52.46;3;3;1;38.583333333333336;2.0;39.21052631578947
40.0;10.0;45.0;5;2;40.0;40.0;10.0;1;7;15.0;13.0;72.32;3;0.0;498.6;2;1;78.0;0.0;0;40.0;2.0;20;2;1;57.54;56.52;1;0;1;3;55.74;3;3;1;37.0;1.0;13.227272727272727
27.33333333;30.0;50.0;7;2;45.0;30.0;22.5;1;9;18.0;13.0;53.32;1;38.0;444.73;2;3;56.59;35.0;1;40.0;5.0;5;2;1;62.35;58.52;1;1;1;2;57.92;3;3;1;35.71296296222223;2.0;32.55263157894737
24.33333333;45.0;35.0;7;1;45.0;30.0;30.0;1;9;18.0;12.0;43.74;1;23.0;444.22;2;3;65.25;45.0;1;45.0;6.0;20;2;1;50.05;59.11;1;1;1;1;52.46;3;3;1;32.96296296222223;2.0;31.142857142142855
28.0;40.0;35.0;7;2;50.0;29.0;30.0;2;9;18.0;11.0;56.48;1;38.0;412.81;2;3;49.14;35.0;1;40.0;7.0;8;2;1;50.78;56.7;1;1;1;1;50.85;3;3;1;34.72222222222222;1.0;29.421052631052632
25.0;40.0;30.0;8;1;40.0;30.0;30.0;1;9;18.0;14.0;52.09;1;38.0;433.35;1;3;59.93;36.0;1;45.0;4.0;10;2;1;53.46;52.61;1;1;1;1;50.44;3;3;1;32.611111111111114;2.0;33.94736842157895
14.2;22.5;25.33333333;3;4;35.0;19.75;30.0;4;8;17.0;4.0;71.53;2;10.0;496.35;5;5;65.16;0.0;1;35.0;13.0;22;1;3;65.0;59.48;1;0;1;1;61.18;3;3;1;21.738235293529414;1.0;17.1
40.0;40.0;40.0;7;0;45.0;40.0;30.0;1;7;15.0;15.0;47.79;1;0.0;402.89;0;1;71.05;0.0;0;50.0;0.0;20;2;1;41.75;56.52;1;0;1;1;57.48;3;3;1;40.666666666666664;2.0;33.57142857142857
30.0;27.5;40.0;8;1;45.0;35.0;30.0;1;9;18.0;17.0;49.22;2;38.0;433.75;1;1;59.86;40.0;1;40.0;1.0;7;2;1;49.79;50.62;1;1;1;1;51.98;3;3;1;36.02777777777778;2.0;34.26315789473684
35.0;35.0;30.0;7;1;40.0;30.0;40.0;2;7;15.0;15.0;41.7;1;0.0;383.05;0;1;42.69;0.0;0;40.0;0.0;6;2;1;50.05;40.63;1;0;1;1;49.26;3;3;1;34.333333333333336;2.0;35.0
30.0;30.0;35.0;7;0;40.0;35.0;35.0;1;7;15.0;15.0;54.64;1;0.0;434.69;0;1;63.76;0.0;0;45.0;0.0;20;2;1;55.27;60.24;1;0;1;1;57.25;3;3;1;34.666666666666664;2.0;35.45454545454545
21.66666667;35.0;30.0;7;2;35.0;27.5;35.0;2;9;18.0;11.0;40.45;1;40.0;357.4;2;3;41.01;37.0;1;35.0;7.0;7;2;1;37.89;46.1;1;1;1;1;49.37;3;3;1;30.620370371111107;2.0;35.6578947368421
32.5;30.0;35.0;9;1;35.0;30.0;35.0;1;9;18.0;18.0;83.41;1;37.0;440.38;0;2;67.01;46.0;1;35.0;0.0;10;2;1;48.79;52.45;1;1;1;1;62.0;3;3;1;34.166666666666664;2.0;33.3421052631579
30.0;35.0;35.0;9;1;35.0;30.0;35.0;1;9;18.0;18.0;45.94;1;41.0;422.1;0;1;58.94;47.0;1;35.0;0.0;8;2;2;46.76;54.6;1;1;1;1;45.59;3;3;1;34.388888888888886;2.0;32.23684210526316
27.5;35.0;35.0;5;2;40.0;27.5;30.0;2;7;15.0;8.0;65.86;1;0.0;435.55;2;2;58.13;0.0;0;40.0;7.0;8;2;1;53.95;51.21;1;0;1;1;45.4;3;3;1;32.166666666666664;2.0;31.21875
35.0;35.0;50.0;9;0;45.0;40.0;35.0;1;9;18.0;18.0;49.65;1;39.0;455.05;0;1;62.82;42.0;1;45.0;0.0;15;2;1;53.95;57.32;1;1;1;1;54.01;3;3;1;40.833333333333336;2.0;35.421052631578945
27.5;35.0;40.0;8;2;40.0;30.0;35.0;2;9;18.0;14.0;62.69;1;40.0;438.12;1;2;67.01;40.0;1;40.0;4.0;8;2;1;46.76;50.47;1;1;1;1;57.93;3;3;1;35.0;2.0;37.44736842105263
30.0;35.0;40.0;7;0;30.0;40.0;35.0;1;8;17.0;15.0;61.22;1;15.0;451.71;1;1;68.11;0.0;1;35.0;2.0;6;2;1;51.5;60.51;1;0;1;1;53.91;3;3;1;32.64705882352941;1.0;15.0
30.0;30.0;40.0;8;1;30.0;30.0;35.0;1;8;17.0;17.0;77.14;1;38.0;472.99;0;2;62.48;0.0;1;40.0;0.0;16;2;1;62.19;56.52;1;0;1;1;55.55;3;3;1;33.588235294117645;2.0;33.90625
30.0;30.0;24.66666667;6;1;35.0;30.0;35.0;1;7;15.0;12.0;67.51;1;0.0;429.07;1;1;56.43;0.0;0;30.0;3.0;15;1;3;53.07;48.26;1;0;1;1;54.59;3;3;1;29.933333334;1.0;18.89285714357143
27.5;30.0;30.0;5;2;35.0;25.0;30.0;2;7;15.0;8.0;59.64;1;0.0;470.37;2;2;82.69;0.0;0;35.0;7.0;6;1;1;59.3;50.37;1;0;1;1;58.28;3;3;1;29.333333333333332;1.0;8.090909090909092
35.0;20.66666667;40.0;8;1;40.0;35.0;35.0;1;9;18.0;17.0;55.64;3;39.0;444.29;1;1;53.42;46.0;1;50.0;1.0;3;2;1;55.53;57.14;1;1;1;1;57.31;3;3;1;37.48148148166667;2.0;34.25
35.0;35.0;35.0;8;2;30.0;30.0;35.0;1;9;18.0;17.0;53.32;1;31.0;436.79;1;2;67.13;45.0;1;22.5;1.0;15;2;1;59.3;54.54;1;1;2;1;54.59;3;3;1;33.02777777777778;2.0;36.39473684210526
30.0;35.0;35.0;9;1;40.0;35.0;35.0;1;9;18.0;18.0;62.69;1;44.0;446.27;0;1;73.76;46.0;1;35.0;0.0;11;2;2;57.16;56.7;1;1;1;1;51.1;3;3;1;36.05555555555556;2.0;37.21052631578947
27.5;35.0;40.0;6;1;40.0;30.0;30.0;1;7;15.0;11.0;55.95;1;0.0;459.77;1;2;68.11;0.0;0;35.0;4.0;1;2;1;43.61;58.49;1;0;1;1;47.05;3;3;1;33.333333333333336;1.0;16.666666666666668
30.0;30.0;40.0;8;0;30.0;30.0;35.0;1;8;17.0;17.0;45.94;1;40.0;366.3;0;1;46.62;0.0;1;40.0;0.0;20;2;1;52.77;36.27;1;0;1;1;49.12;3;3;1;33.8235294117647;2.0;31.764705882352942
40.0;40.0;40.0;9;0;45.0;45.0;35.0;1;9;18.0;18.0;53.32;1;39.0;447.33;0;1;61.53;47.0;1;40.0;0.0;19;2;1;59.3;56.7;1;1;1;1;60.27;3;3;1;41.388888888888886;3.0;40.36842105263158
25.0;35.0;30.0;4;3;40.0;23.66666667;21.66666667;3;7;15.0;7.0;59.64;1;0.0;427.36;3;3;61.49;0.0;0;40.0;8.0;5;1;1;52.77;54.54;1;0;1;3;50.85;3;3;1;29.177777778666666;1.0;29.142857142142855
30.0;40.0;35.0;9;0;40.0;35.0;35.0;1;9;18.0;18.0;58.06;1;46.0;426.44;0;1;61.49;46.0;1;40.0;0.0;1;2;1;54.77;61.03;1;1;1;1;49.12;3;3;1;36.833333333333336;2.0;36.473684210526315
11.66666667;35.0;30.0;5;2;35.0;14.66666667;30.0;3;7;15.0;8.0;43.48;1;0.0;427.92;2;3;54.74;0.0;0;40.0;7.0;2;1;1;43.87;64.83;1;0;1;1;55.55;3;3;1;23.711111112666668;1.0;13.1
30.0;35.0;40.0;8;1;40.0;27.5;40.0;2;9;18.0;15.0;67.36;1;39.0;442.81;1;1;53.45;50.0;1;40.0;3.0;9;2;1;55.18;56.52;1;1;1;1;58.12;3;3;1;35.861111111111114;2.0;33.68421052631579
30.0;35.0;35.0;8;1;35.0;30.0;35.0;1;9;18.0;17.0;38.78;1;37.0;424.54;1;1;62.56;25.0;1;35.0;1.0;7;2;1;51.5;44.42;1;2;1;1;52.15;3;3;1;32.72222222222222;2.0;34.587719297894736
25.66666667;35.0;35.0;5;2;35.0;23.33333333;35.0;3;7;15.0;8.0;44.71;1;0.0;417.4;2;3;73.76;0.0;0;45.0;7.0;19;2;1;44.9;52.45;1;0;1;1;45.83;3;3;1;30.844444444666667;1.0;17.23076923076923
30.0;35.0;35.0;6;3;35.0;22.66666667;30.0;3;7;15.0;12.0;58.06;1;0.0;435.97;1;2;61.53;0.0;0;30.0;3.0;11;2;1;61.56;56.7;1;0;2;1;49.37;3;3;1;30.533333334;1.0;20.821428571428573
27.5;35.0;35.0;8;1;35.0;40.0;35.0;1;9;18.0;14.0;50.86;1;38.0;435.87;1;2;58.94;36.0;1;35.0;4.0;3;2;1;52.77;52.45;1;1;1;1;57.93;3;3;1;34.55555555555556;2.0;33.05263157894737
24.0;35.0;30.0;6;2;35.0;22.5;30.0;2;8;17.0;10.0;65.1;1;40.0;446.76;2;3;58.94;0.0;1;40.0;7.0;11;1;1;50.78;56.64;1;0;1;1;56.08;3;3;1;29.91176470588235;2.0;36.533333332666665
28.0;35.0;30.0;7;2;35.0;23.33333333;35.0;3;9;18.0;11.0;48.92;1;33.0;420.63;2;3;55.73;39.0;1;40.0;7.0;9;2;1;49.8;66.67;1;1;1;1;53.94;3;3;1;30.944444443888887;2.0;34.421052631578945
30.0;40.0;45.0;9;1;40.0;35.0;35.0;1;9;18.0;18.0;47.17;1;40.0;451.46;0;2;64.16;35.0;1;40.0;0.0;16;2;1;56.82;56.7;1;1;1;1;52.57;3;3;1;37.22222222222222;2.0;35.63157894736842
27.5;30.0;35.0;6;1;40.0;35.0;35.0;1;9;18.0;11.0;52.09;1;23.0;448.02;3;2;68.03;0.0;1;40.0;7.0;10;1;1;59.85;54.79;1;1;1;1;57.48;3;3;1;30.61111111111111;1.0;24.031249999375
22.5;35.0;30.0;6;2;40.0;9.4;35.0;5;8;17.0;10.0;55.64;1;31.0;435.17;2;2;53.42;0.0;1;40.0;7.0;4;1;1;55.53;51.38;1;0;1;1;49.26;3;3;1;27.070588235294117;1.0;12.75
13.25;35.0;40.0;6;1;35.0;35.0;45.0;1;7;15.0;11.0;65.57;1;0.0;455.25;1;4;72.05;0.0;0;30.0;4.0;11;2;1;66.77;62.21;1;0;1;1;64.44;3;3;1;30.533333333333335;1.0;26.8125
10.66666667;28.0;30.0;4;4;15.0;8.0;40.0;3;8;16.0;6.0;55.62;2;0.0;460.51;4;3;72.05;43.0;0;34.0;10.0;11;1;1;75.16;65.03;1;1;2;1;54.1;3;3;1;20.7291666675;1.0;7.5
30.0;35.0;40.0;9;0;40.0;35.0;40.0;1;9;18.0;18.0;58.01;1;45.0;489.85;0;1;79.26;43.0;1;45.0;0.0;22;2;1;83.7;62.21;1;1;1;1;78.83;3;3;1;37.666666666666664;3.0;40.36842105263158
30.0;40.0;40.0;7;0;45.0;40.0;45.0;1;7;15.0;15.0;81.98;1;0.0;470.01;0;1;83.87;0.0;0;40.0;0.0;11;2;1;49.51;65.03;1;0;1;1;75.02;3;3;1;38.333333333333336;3.0;40.59090909090909
40.0;45.0;50.0;9;0;45.0;40.0;45.0;1;9;18.0;18.0;81.98;1;37.0;444.51;0;1;74.62;35.0;1;45.0;0.0;8;2;1;72.69;67.8;1;1;1;1;59.52;3;3;1;42.44444444444444;2.0;35.05263157894737
30.0;35.0;35.0;9;0;35.0;35.0;40.0;1;9;18.0;18.0;68.41;1;40.0;477.8;0;1;60.51;50.0;1;40.0;0.0;11;2;1;72.69;73.83;1;1;1;1;72.45;3;3;1;35.833333333333336;2.0;38.73684210526316
35.0;45.0;40.0;9;0;50.0;45.0;50.0;1;9;18.0;18.0;62.94;1;43.0;477.56;0;1;60.91;45.0;1;40.0;0.0;15;2;1;55.09;56.55;1;1;1;1;78.39;3;3;1;42.27777777777778;3.0;43.0
19.33333333;29.0;30.0;5;4;25.0;25.0;35.0;2;9;18.0;8.0;62.94;2;43.0;469.47;4;3;63.5;44.0;1;40.0;10.0;10;1;1;72.69;70.87;2;1;1;1;66.99;3;3;1;29.240740740000003;1.0;25.545454545454547
35.0;35.0;40.0;7;1;41.0;45.0;25.5;1;8;16.0;15.0;67.6;1;0.0;468.1;1;1;89.86;45.0;0;40.0;1.0;20;2;1;65.0;66.94;1;1;1;2;63.27;3;3;1;38.90625;2.0;38.78947368421053
35.0;40.0;40.0;8;0;45.0;40.0;40.0;1;9;18.0;16.0;77.13;1;13.0;486.29;1;1;72.05;40.0;1;40.0;2.0;3;2;1;83.7;70.87;1;1;1;1;82.67;3;3;1;36.44444444444444;2.0;36.78947368421053
32.5;40.0;40.0;9;1;45.0;40.0;45.0;1;9;18.0;18.0;48.86;1;39.0;441.21;0;2;69.01;50.0;1;40.0;0.0;10;2;1;63.2;53.63;1;1;1;1;69.14;3;3;1;39.611111111111114;2.0;37.78947368421053
25.0;25.5;30.0;5;3;30.0;15.0;35.0;2;8;16.0;8.0;75.52;2;0.0;488.14;3;2;68.39;30.0;0;40.0;8.0;2;1;1;61.28;77.1;1;1;1;1;59.52;3;3;1;26.59375;1.0;14.500000000625
30.0;40.0;45.0;7;0;45.0;35.0;45.0;1;7;15.0;15.0;61.66;1;0.0;487.62;0;1;78.36;0.0;0;45.0;0.0;11;2;1;68.87;73.83;1;0;1;1;66.48;3;3;1;38.666666666666664;3.0;41.875
27.0;40.0;40.0;6;1;45.0;40.0;40.0;1;8;17.0;11.0;77.13;1;28.0;480.9;2;3;71.35;0.0;1;45.0;6.0;22;2;1;72.69;70.74;1;0;1;1;66.99;3;3;1;36.411764705882355;1.0;29.1
30.0;45.0;35.0;9;0;45.0;40.0;50.0;1;9;18.0;18.0;79.4;1;42.0;470.74;0;1;72.05;45.0;1;45.0;0.0;10;2;1;61.28;73.98;1;1;1;1;75.48;3;3;1;39.111111111111114;2.0;39.73684210526316
30.0;35.0;45.0;9;0;45.0;45.0;45.0;1;9;18.0;18.0;81.98;1;38.0;490.98;0;1;78.36;35.0;1;40.0;0.0;11;2;1;71.9;56.41;1;1;1;1;82.24;3;3;1;39.5;2.0;39.60526315789474
29.5;35.0;35.0;7;1;40.0;30.0;35.0;1;9;18.0;12.0;77.13;1;20.0;491.4;2;2;74.62;40.0;1;40.0;6.0;10;2;1;78.77;73.83;1;1;1;1;71.97;3;3;1;32.388888888888886;2.0;31.28125
25.5;35.0;27.5;5;4;23.0;35.0;40.0;1;9;18.0;8.0;48.42;1;39.0;417.88;4;2;66.17;26.0;1;40.0;10.0;7;1;2;53.19;47.41;2;2;1;1;61.96;3;3;1;30.805555555555557;2.0;36.8421052631579
30.0;30.0;35.0;7;0;35.0;30.0;45.0;1;8;17.0;15.0;70.37;1;17.0;484.3;1;1;74.62;0.0;1;40.0;2.0;18;2;1;69.65;64.91;1;0;1;1;72.45;3;3;1;31.41176470588235;1.0;27.4375
28.0;40.0;40.0;8;1;40.0;30.0;45.0;1;9;18.0;14.0;59.21;1;32.0;476.25;1;2;69.01;46.0;1;40.0;4.0;20;2;1;69.65;73.98;1;1;1;1;59.52;3;3;1;35.388888888888886;2.0;36.526315789473685
16.5;30.0;29.0;2;6;22.5;19.33333333;16.0;3;7;15.0;2.0;60.44;1;0.0;461.78;5;4;66.17;0.0;0;30.5;13.0;10;1;2;68.87;67.92;2;0;2;3;59.0;3;3;1;22.166666666;1.0;14.633333333333333
29.0;40.0;40.0;8;1;45.0;40.0;45.0;1;9;18.0;14.0;67.41;1;44.0;473.17;1;2;68.39;47.0;1;40.0;4.0;9;2;1;69.65;70.74;1;1;1;1;57.08;3;3;1;39.22222222222222;2.0;36.78947368421053
30.0;40.0;40.0;9;0;40.0;40.0;45.0;1;9;18.0;18.0;71.98;1;39.0;455.56;0;1;66.17;38.0;1;45.0;0.0;10;2;1;53.19;77.28;1;1;1;1;61.96;3;3;1;38.111111111111114;3.0;40.31578947368421
30.0;35.0;45.0;7;2;35.0;25.5;45.0;2;8;17.0;14.0;62.94;1;35.0;459.89;1;2;79.26;0.0;1;45.0;3.0;11;2;1;63.2;56.55;1;0;1;1;61.43;3;3;1;35.088235294117645;2.0;35.85294117647059
32.5;32.0;30.0;7;3;29.5;35.0;35.0;1;9;18.0;14.0;61.66;2;12.0;454.82;2;2;68.39;37.0;1;35.0;4.0;16;2;1;63.99;62.11;2;1;1;1;66.99;3;3;1;30.38888888888889;2.0;36.125
30.5;30.0;45.0;7;1;45.0;30.0;35.0;1;7;15.0;15.0;85.05;1;0.0;462.77;0;2;66.17;0.0;0;40.0;0.0;1;2;1;63.2;56.55;1;0;1;1;75.02;3;3;1;36.13333333333333;2.0;34.099999999333335
24.0;30.0;40.0;6;3;45.0;23.5;22.5;2;9;18.0;10.0;82.38;1;38.0;482.23;3;3;63.5;39.0;1;40.0;8.0;12;1;1;72.69;67.92;1;1;1;2;66.99;3;3;1;32.44444444444444;2.0;33.088235294117645
30.0;30.0;35.0;9;0;45.0;30.0;30.0;1;9;18.0;18.0;59.21;1;40.0;479.21;0;1;69.01;40.0;1;30.0;0.0;16;2;1;69.65;65.03;1;1;1;1;75.48;3;3;1;34.166666666666664;2.0;36.05263157894737
30.0;35.0;35.0;6;1;40.0;23.0;35.0;2;8;17.0;12.0;53.27;1;16.0;436.85;2;1;71.35;0.0;1;45.0;5.0;10;2;1;57.8;53.5;1;0;1;1;61.43;3;3;1;30.647058823529413;1.0;18.937500000625
30.0;30.0;35.0;9;0;45.0;35.0;30.0;1;9;18.0;18.0;66.95;1;30.0;456.39;0;1;72.05;47.0;1;40.0;0.0;20;2;1;69.65;70.87;1;1;1;1;57.08;3;3;1;34.833333333333336;2.0;37.44736842105263
