NOTA_STG;PROMEDIO_SEIS;NOTA_C_UNO;NOTA_FDS;PROMEDIO_OCHO;NOTA_ELECPOT;NOTA_INSIND;NOTA_SISDIN;NAP_OCHO;NOTA_INGECO;NOTA_TFM;NOTA_EI_IA;VECES_EI_IA;CREDITOS_EI_IA;NOTA_EI_IIA;VECES_EI_IIA;CREDITOS_EI_IIA;NOTA_EI_IIIA;VECES_EI_IIIA;CREDITOS_EI_IIIA;NOTA_TRABGRAD;VECES_TRABGRAD;CREDITOS_TRABGRAD;NOTA_TV;VECES_TV;CREDITOS_TV;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
0.0;21.666666666666668;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;14.0
0.0;29.227272727272727;0.0;0.0;0.0;0.0;0.0;35.0;0;0.0;28.5;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;0.0;0;2.0;0.0;2.0;1;0;1;1;1.0;10.0
48.0;40.875;35.0;44.0;38.6875;34.0;31.0;37.0;0;33.0;30.0;33.0;2;3;43.0;3;3;42.0;0;3;48.0;1;3;34.0;0;3;35.0;1;2;40.18181818181818;2;11.0;17.0;6.0;4;6;2;2;2.0;36.666666666666664
40.0;36.78125;46.0;33.0;40.6875;32.0;40.0;32.0;0;37.0;38.0;46.0;1;3;44.0;3;3;46.0;0;3;40.0;1;3;38.0;0;3;47.0;1;2;44.0;1;11.0;17.0;6.0;4;6;2;2;3.0;44.916666666666664
42.0;43.25;35.0;43.0;38.625;30.0;41.0;34.0;0;45.0;32.5;42.0;1;3;40.0;3;3;42.0;1;3;42.0;1;3;35.0;0;3;44.0;1;2;41.857142857142854;1;14.0;17.0;3.0;5;6;1;2;2.0;36.666666666666664
0.0;12.666666666666666;0.0;0.0;34.0;0.0;0.0;0.0;0;34.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;28.0
47.0;38.375;44.0;34.0;40.1875;35.0;39.0;30.0;0;38.0;37.0;37.0;1;3;35.0;2;3;33.0;2;3;47.0;1;3;36.0;0;3;47.0;1;2;39.285714285714285;2;14.0;17.0;3.0;5;6;1;2;2.0;34.625
48.0;39.6875;41.0;47.0;42.25;44.0;45.0;42.0;0;38.0;46.0;49.0;1;3;45.0;2;3;42.0;1;3;48.0;1;3;42.0;0;3;47.0;1;2;46.142857142857146;1;14.0;17.0;3.0;5;6;1;2;3.0;44.13333333333333
43.0;40.6875;45.0;40.0;42.0625;42.0;39.0;30.0;0;38.0;32.0;42.0;0;3;47.0;3;3;32.0;1;3;43.0;1;3;41.0;0;3;48.0;0;2;40.666666666666664;1;9.0;17.0;8.0;3;6;3;2;3.0;41.25
47.0;44.5;45.0;40.0;43.1875;35.0;43.0;40.0;0;47.0;35.0;43.0;1;3;50.0;2;3;37.0;1;3;47.0;1;3;39.0;0;3;44.0;0;2;44.25;1;12.0;17.0;5.0;4;6;2;2;3.0;44.733333333333334
0.0;23.0;0.0;0.0;29.5;0.0;0.0;33.0;1;29.5;30.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;29.333333333333332
0.0;29.642857142857142;0.0;0.0;28.714285714285715;35.0;31.0;21.0;1;37.0;38.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;0.0;0;2;0.0;0;3.0;0.0;3.0;1;0;1;1;1.0;24.666666666666668
47.0;40.125;41.0;33.0;41.0;41.0;44.0;42.0;0;42.0;46.0;46.0;2;3;38.0;1;3;42.0;1;3;47.0;1;3;39.0;0;3;47.0;1;2;43.785714285714285;1;14.0;17.0;3.0;5;6;1;2;2.0;37.3
42.0;36.59375;44.0;37.0;41.75;36.0;39.0;39.0;0;39.0;28.0;42.0;2;3;42.0;2;3;42.0;1;3;42.0;1;3;34.0;0;3;36.0;1;2;41.142857142857146;2;14.0;17.0;3.0;5;6;1;2;4.0;45.666666666666664
50.0;40.25;42.0;22.5;38.125;25.0;30.0;37.0;0;38.0;30.0;45.0;1;3;43.0;3;3;44.0;0;3;50.0;1;3;39.0;0;3;48.0;1;2;46.36363636363637;1;11.0;17.0;6.0;4;6;2;2;2.0;37.916666666666664
39.0;37.25;36.0;43.0;38.625;31.5;34.0;31.0;0;43.0;28.0;44.0;1;3;43.0;4;3;41.0;0;3;39.0;1;3;38.0;0;3;35.0;1;2;40.72727272727273;1;11.0;17.0;6.0;4;6;2;2;2.0;39.333333333333336
47.0;37.9375;36.0;30.0;40.8125;31.0;41.0;38.0;0;40.0;46.0;37.0;2;3;41.0;2;3;47.0;1;3;47.0;1;3;42.0;0;3;47.0;1;2;43.57142857142857;2;14.0;17.0;3.0;5;6;1;2;3.0;41.75
46.0;41.53125;47.0;31.0;42.5625;39.0;41.0;43.0;0;40.0;32.0;40.0;2;3;45.0;2;3;40.0;1;3;46.0;1;3;33.0;0;3;45.0;1;2;43.07142857142857;2;14.0;17.0;3.0;5;6;1;2;2.0;37.916666666666664
46.0;41.59375;47.0;40.0;43.4375;44.0;41.0;42.0;0;40.0;32.0;40.0;2;3;44.0;2;3;44.0;1;3;46.0;1;3;38.0;0;3;45.0;1;2;43.714285714285715;2;14.0;17.0;3.0;5;6;1;2;2.0;39.083333333333336
48.0;41.125;42.0;47.0;40.9375;34.0;42.0;39.0;0;37.0;36.0;39.0;2;3;45.0;1;3;41.0;1;3;48.0;1;3;42.0;0;3;47.0;1;2;43.785714285714285;1;14.0;17.0;3.0;5;6;1;2;3.0;43.4
45.0;40.5;45.0;32.0;44.75;37.0;36.0;43.0;0;44.0;40.0;43.0;1;3;45.0;2;3;35.0;1;3;45.0;1;3;41.0;0;3;50.0;1;2;43.142857142857146;1;14.0;17.0;3.0;5;6;1;2;4.0;48.06666666666667
48.0;38.9375;35.0;40.0;39.75;37.0;36.0;38.0;0;40.0;31.5;32.0;2;3;44.0;3;3;42.0;0;3;48.0;1;3;35.0;0;3;35.0;1;2;40.18181818181818;2;11.0;17.0;6.0;4;6;2;2;2.0;40.0
50.0;37.25;40.0;32.0;39.375;30.0;41.0;40.0;0;46.0;43.0;45.0;2;3;38.0;3;3;41.0;0;3;50.0;1;3;41.0;0;3;50.0;2;2;45.36363636363637;3;11.0;17.0;6.0;4;6;2;2;3.0;44.666666666666664
40.0;35.0625;44.0;34.0;39.125;31.0;34.0;34.0;0;37.0;40.0;45.0;2;3;43.0;3;3;40.0;0;3;40.0;1;3;35.0;0;3;44.0;2;2;42.90909090909091;3;11.0;17.0;6.0;4;6;2;2;3.0;44.5
48.0;41.9375;47.0;50.0;45.375;44.0;45.0;44.0;0;45.0;46.0;43.0;0;3;47.0;3;3;47.0;1;3;48.0;1;3;42.0;0;3;45.0;0;2;47.333333333333336;1;9.0;17.0;8.0;3;6;3;2;3.0;41.93333333333333
44.0;39.5625;45.0;43.0;39.6875;39.0;33.0;41.0;0;36.0;33.0;47.0;1;3;44.0;3;3;45.0;1;3;44.0;1;3;41.0;0;3;45.0;1;2;45.0;1;14.0;17.0;3.0;5;6;1;2;4.0;45.25
48.0;42.5;49.0;50.0;47.0625;47.0;46.0;43.0;0;47.0;38.0;41.0;3;3;44.0;1;3;45.0;1;3;48.0;1;3;40.0;0;3;48.0;2;2;45.0;2;14.0;17.0;3.0;5;6;1;2;2.0;37.666666666666664
39.0;36.75;44.0;43.0;40.875;27.0;44.0;43.0;0;35.0;43.0;46.0;3;3;36.0;2;3;44.0;0;3;39.0;1;3;45.0;0;3;43.0;3;2;40.81818181818182;3;11.0;17.0;6.0;4;6;2;2;3.0;41.25
50.0;36.5625;44.0;47.0;44.5625;38.0;47.0;39.0;0;36.0;30.0;45.0;3;3;46.0;3;3;41.0;0;3;50.0;1;3;41.0;0;3;33.0;2;2;44.45454545454545;3;11.0;17.0;6.0;4;6;2;2;2.0;38.666666666666664
50.0;33.78125;41.0;42.0;39.875;33.0;44.0;40.0;0;37.0;32.0;44.0;2;3;34.0;2;3;43.0;0;3;50.0;1;3;35.0;0;3;45.0;1;2;43.09090909090909;2;11.0;17.0;6.0;4;6;2;2;3.0;44.8
47.0;37.6875;47.0;26.5;43.75;28.5;48.0;46.0;0;43.0;35.0;46.0;2;3;42.0;2;3;41.0;1;3;47.0;1;3;41.0;0;3;50.0;2;2;44.857142857142854;3;14.0;17.0;3.0;5;6;1;2;3.0;42.333333333333336
25.0;23.46875;31.0;32.0;34.8125;33.0;35.0;29.0;1;32.0;44.0;39.0;1;3;30.0;1;3;38.0;1;3;25.0;1;3;33.0;0;3;45.0;2;2;34.714285714285715;1;14.0;14.0;0.0;5;5;0;2;1.0;26.333333333333332
50.0;36.9375;47.0;31.0;44.75;42.0;44.0;40.0;0;43.0;48.0;47.0;0;3;44.0;3;3;34.0;1;3;50.0;1;3;38.0;0;3;48.0;0;2;42.666666666666664;1;9.0;17.0;8.0;3;6;3;2;4.0;45.8
43.0;38.875;35.0;44.0;37.9375;32.0;33.0;38.0;0;34.0;30.0;43.0;1;3;43.0;3;3;49.0;0;3;43.0;1;3;39.0;0;3;47.0;1;2;43.72727272727273;1;11.0;17.0;6.0;4;6;2;2;3.0;42.333333333333336
42.0;36.46875;47.0;43.0;44.0;44.0;47.0;31.0;0;41.0;30.0;40.0;1;3;42.0;3;3;49.0;1;3;42.0;1;3;39.0;0;3;45.0;0;2;43.25;1;12.0;17.0;5.0;4;6;2;2;3.0;42.0
48.0;37.9375;48.0;43.0;45.5625;33.0;45.0;44.0;0;45.0;48.0;45.0;1;3;42.0;2;3;32.0;1;3;48.0;1;3;39.0;0;3;48.0;1;2;42.642857142857146;1;14.0;17.0;3.0;5;6;1;2;3.0;43.13333333333333
50.0;41.3125;48.0;33.0;43.0625;38.0;42.0;42.0;0;41.0;30.0;45.0;3;3;36.0;3;3;44.0;0;3;50.0;1;3;37.0;0;3;46.0;2;2;44.09090909090909;3;11.0;17.0;6.0;4;6;2;2;4.0;45.77777777777778
30.0;36.562500000625;28.0;30.0;35.3125;38.0;36.0;30.5;1;40.0;34.0;41.0;1;3;42.0;2;3;36.0;1;3;30.0;1;3;35.0;0;3;38.0;1;2;37.357142857142854;1;14.0;17.0;3.0;5;6;1;2;3.0;41.333333333333336
47.0;41.8125;43.0;47.0;43.4375;37.0;41.0;42.0;0;44.0;38.0;47.0;2;3;39.0;2;3;45.0;1;3;47.0;1;3;47.0;0;3;47.0;1;2;44.857142857142854;2;14.0;17.0;3.0;5;6;1;2;4.0;47.0
47.0;38.25;48.0;31.0;41.0;20.0;41.0;44.0;0;39.0;32.0;46.0;2;3;39.0;2;3;44.0;1;3;47.0;1;3;31.5;0;3;42.0;2;2;43.714285714285715;3;14.0;17.0;3.0;5;6;1;2;2.0;40.0
48.0;40.6875;46.0;46.0;46.25;42.0;50.0;46.0;0;47.0;46.0;47.0;2;3;46.0;3;3;45.0;1;3;48.0;1;3;37.0;0;3;41.0;1;2;45.714285714285715;2;14.0;17.0;3.0;5;6;1;2;4.0;47.44444444444444
45.0;42.5625;32.0;46.0;39.4375;39.0;38.0;30.0;0;33.0;41.0;46.0;0;3;44.0;3;3;14.0;2;3;45.0;1;3;40.0;0;3;48.0;0;2;34.333333333333336;2;9.0;14.0;5.0;3;5;2;2;3.0;45.0
44.0;40.28125;44.0;43.0;43.25;37.0;48.0;42.0;0;43.0;45.0;46.0;2;3;44.0;2;3;39.0;1;3;44.0;1;3;39.0;0;3;47.0;2;2;43.785714285714285;3;14.0;17.0;3.0;5;6;1;2;3.0;43.583333333333336
0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;26.0
50.0;40.34375;48.0;35.0;46.3125;45.0;46.0;43.0;0;45.0;36.0;41.0;2;3;47.0;2;3;45.0;1;3;50.0;1;3;45.0;0;3;50.0;1;2;46.357142857142854;2;14.0;17.0;3.0;5;6;1;2;3.0;44.083333333333336
0.0;14.666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;35.5;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;2.0;30.666666666666668
50.0;41.4375;48.0;43.0;46.125;44.0;46.0;43.0;0;46.0;34.0;41.0;2;3;45.0;2;3;41.0;1;3;50.0;1;3;45.0;0;3;50.0;1;2;45.07142857142857;2;14.0;17.0;3.0;5;6;1;2;4.0;48.666666666666664
44.0;41.875;35.0;40.0;36.75;33.0;32.0;39.0;0;38.0;33.0;46.0;3;3;34.0;3;3;44.0;0;3;44.0;1;3;39.0;0;3;42.0;2;2;41.45454545454545;3;11.0;17.0;6.0;4;6;2;2;2.0;38.0
47.0;41.78125;43.0;32.0;42.75;39.0;48.0;31.0;0;37.0;37.0;44.0;2;3;43.0;3;3;43.0;0;3;47.0;1;3;45.0;0;3;46.0;2;2;44.90909090909091;3;11.0;17.0;6.0;4;6;2;2;4.0;47.166666666666664
43.0;39.25;35.0;40.0;38.6875;30.0;35.0;35.0;0;45.0;37.0;46.0;2;3;36.0;3;3;44.0;0;3;43.0;1;3;39.0;0;3;43.0;1;2;41.90909090909091;2;11.0;17.0;6.0;4;6;2;2;3.0;41.22222222222222
44.0;38.4375;47.0;36.0;42.5625;39.0;41.0;44.0;0;46.0;47.0;40.0;2;3;42.0;2;3;44.0;1;3;44.0;1;3;40.0;0;3;47.0;1;2;43.142857142857146;2;14.0;17.0;3.0;5;6;1;2;3.0;44.583333333333336
39.0;36.28125;36.0;37.0;41.875;31.0;39.0;42.0;0;43.0;31.0;48.0;1;3;39.0;4;3;40.0;0;3;39.0;1;3;37.0;0;3;38.0;0;2;42.0;1;9.0;17.0;8.0;3;6;3;2;3.0;44.666666666666664
49.0;38.5;31.0;44.0;37.25;24.66666667;34.0;32.0;0;36.0;30.0;42.0;1;3;43.0;3;3;40.0;1;3;49.0;1;3;32.0;0;3;45.0;1;2;43.714285714285715;1;14.0;17.0;3.0;5;6;1;2;3.0;40.333333333333336
45.0;40.0;45.0;45.0;41.3125;36.0;41.0;42.0;0;43.0;47.0;45.0;0;3;46.0;3;3;34.5;2;3;45.0;1;3;36.0;0;3;50.0;0;2;41.833333333333336;2;9.0;17.0;8.0;3;6;3;2;4.0;45.333333333333336
45.0;40.125;44.0;31.0;40.3125;33.0;33.0;35.0;0;35.0;31.0;44.0;1;3;31.0;3;3;45.0;2;3;45.0;1;3;38.0;0;3;43.0;1;2;41.5;2;14.0;17.0;3.0;5;6;1;2;2.0;37.75
45.0;39.375;43.0;38.0;44.4375;39.0;48.0;38.0;0;40.0;32.0;47.0;1;3;44.0;3;3;44.0;1;3;45.0;1;3;42.0;0;3;37.0;1;2;43.857142857142854;1;14.0;17.0;3.0;5;6;1;2;4.0;45.75
43.0;38.125;43.0;32.0;40.4375;34.0;35.0;40.0;0;42.0;43.0;40.0;2;3;46.0;3;3;41.0;1;3;43.0;1;3;40.0;0;3;46.0;1;2;43.0;2;14.0;17.0;3.0;5;6;1;2;3.0;40.666666666666664
39.0;36.40625;31.5;30.0;35.59375;30.0;32.0;32.0;0;38.0;27.33333333;48.0;0;3;27.0;2;3;36.0;2;3;39.0;1;3;36.0;0;3;38.0;1;2;34.72727272727273;2;11.0;14.0;3.0;4;5;1;2;1.0;24.833333333333332
46.0;30.125;37.0;30.0;35.5;30.0;30.0;28.5;0;30.0;29.5;42.0;0;3;34.0;2;3;42.0;1;3;46.0;1;3;33.0;0;3;41.0;0;2;40.666666666666664;1;9.0;17.0;8.0;3;6;3;2;1.0;27.0
43.0;37.625;34.0;22.5;38.0625;37.0;35.0;40.0;0;42.0;35.0;45.0;1;3;37.0;2;3;30.0;1;3;43.0;1;3;45.0;0;3;50.0;0;2;38.75;1;12.0;17.0;5.0;4;6;2;2;2.0;39.75
40.0;43.3125;33.0;43.0;39.625;35.0;39.0;38.0;0;34.0;30.5;48.0;1;3;44.0;2;3;47.0;1;3;40.0;1;3;42.0;0;3;40.0;1;2;44.07142857142857;1;14.0;17.0;3.0;5;6;1;2;3.0;41.733333333333334
27.5;36.3125;35.0;25.5;34.3125;28.0;27.5;30.0;2;37.0;33.0;43.0;1;3;40.0;4;3;40.0;0;3;27.5;1;3;34.0;0;3;43.0;1;2;37.95454545454545;1;11.0;14.0;3.0;4;5;1;2;2.0;38.77777777777778
47.0;40.125;44.0;20.0;40.6875;35.0;34.0;33.0;0;40.0;30.0;45.0;2;3;40.0;3;3;46.0;0;3;47.0;1;3;35.0;0;3;47.0;1;2;44.54545454545455;2;11.0;17.0;6.0;4;6;2;2;2.0;37.75
48.0;39.1875;45.0;43.0;41.8125;42.0;40.0;37.0;0;40.0;31.0;44.0;0;3;47.0;3;3;35.0;1;3;48.0;1;3;32.0;0;3;47.0;0;2;43.333333333333336;1;9.0;17.0;8.0;3;6;3;2;4.0;48.13333333333333
49.0;39.375;43.0;23.0;42.875;38.0;39.0;39.0;0;39.0;45.0;46.0;2;3;37.0;4;3;44.0;0;3;49.0;1;3;41.0;0;3;34.0;1;2;42.18181818181818;2;11.0;17.0;6.0;4;6;2;2;4.0;47.55555555555556
44.0;39.34375;34.0;34.0;40.8125;36.0;42.0;36.0;0;41.0;44.0;47.0;1;3;39.0;4;3;40.0;0;3;44.0;1;3;43.0;0;3;47.0;0;2;43.333333333333336;1;9.0;17.0;8.0;3;6;3;2;3.0;41.0
50.0;42.0625;43.0;46.0;44.375;38.0;45.0;39.0;0;42.0;32.0;49.0;3;3;44.0;3;3;46.0;0;3;50.0;1;3;44.0;0;3;48.0;2;2;47.72727272727273;3;11.0;17.0;6.0;4;6;2;2;4.0;45.666666666666664
50.0;41.5625;47.0;34.0;45.125;40.0;45.0;42.0;0;36.0;48.0;47.0;0;3;46.0;3;3;37.0;1;3;50.0;1;3;36.0;0;3;48.0;0;2;44.333333333333336;1;9.0;17.0;8.0;3;6;3;2;4.0;46.6
40.0;41.0;47.0;43.0;42.5;37.0;40.0;31.0;0;35.0;30.0;40.0;3;3;45.0;1;3;41.0;1;3;40.0;1;3;42.0;0;3;38.0;2;2;41.0;2;14.0;17.0;3.0;5;6;1;2;3.0;44.5
39.0;37.4375;36.0;35.0;35.875;32.0;32.0;37.0;0;30.0;34.0;45.0;1;3;42.0;4;3;41.0;0;3;39.0;1;3;39.0;0;3;35.0;1;2;40.72727272727273;1;11.0;17.0;6.0;4;6;2;2;2.0;37.5
43.0;35.21875;35.0;27.0;36.125;31.5;30.0;28.5;0;39.0;29.5;40.0;1;3;37.0;2;3;26.0;2;3;43.0;1;3;32.0;0;3;48.0;1;2;38.142857142857146;2;14.0;14.0;0.0;5;5;0;2;2.0;36.333333333333336
42.0;41.46875;37.0;37.0;35.9375;29.0;30.0;38.0;0;32.0;30.0;47.0;1;3;45.0;2;3;28.5;2;3;42.0;1;3;38.0;0;3;45.0;1;2;41.25;2;14.0;14.0;0.0;5;5;0;2;3.0;41.46666666666667
45.0;39.875;48.0;43.0;45.875;36.0;46.0;41.0;0;45.0;31.0;40.0;2;3;46.0;2;3;45.0;1;3;45.0;1;3;46.0;0;3;50.0;1;2;44.857142857142854;2;14.0;17.0;3.0;5;6;1;2;3.0;41.5
48.0;40.1875;48.0;44.0;44.25;34.0;41.0;43.0;0;45.0;48.0;44.0;1;3;45.0;2;3;41.0;1;3;48.0;1;3;45.0;0;3;47.0;1;2;44.857142857142854;1;14.0;17.0;3.0;5;6;1;2;4.0;46.0
38.0;32.75;45.0;17.5;37.0625;30.0;31.0;35.0;0;38.0;30.0;43.0;1;3;42.0;4;3;40.0;0;3;38.0;1;3;21.0;0;3;38.0;1;2;40.45454545454545;1;11.0;14.0;3.0;4;5;1;2;2.0;34.416666666666664
43.0;38.0;30.0;35.0;34.8125;30.0;30.0;31.0;0;34.0;32.0;43.0;1;3;39.0;3;3;47.0;0;3;43.0;1;3;39.0;0;3;47.0;1;2;42.63636363636363;1;11.0;17.0;6.0;4;6;2;2;2.0;38.25
33.0;40.03125;44.0;28.0;41.75;34.0;39.0;37.0;0;46.0;47.0;45.0;2;3;38.0;4;3;44.0;0;3;33.0;1;3;35.0;0;3;45.0;1;2;39.81818181818182;2;11.0;17.0;6.0;4;6;2;2;4.0;46.77777777777778
50.0;42.59375;31.5;30.0;40.34375;32.0;36.0;33.0;0;45.0;31.0;47.0;1;3;47.0;4;3;46.0;0;3;50.0;1;3;41.0;0;3;49.0;1;2;48.18181818181818;1;11.0;17.0;6.0;4;6;2;2;3.0;43.75
36.0;37.78125;41.0;36.0;39.25;32.0;35.0;38.0;0;44.0;24.5;46.0;2;3;35.0;4;3;36.0;0;3;36.0;1;3;37.0;0;3;42.0;1;2;39.54545454545455;2;11.0;17.0;6.0;4;6;2;2;2.0;37.166666666666664
0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;30.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;25.333333333333332
48.0;39.875;35.0;34.0;42.0;37.0;37.0;34.0;0;43.0;47.0;48.0;0;3;45.0;3;3;39.0;1;3;48.0;1;3;40.0;0;3;48.0;0;2;44.0;1;9.0;17.0;8.0;3;6;3;2;3.0;41.86666666666667
45.0;40.0625;30.0;33.0;40.4375;32.0;34.0;41.0;0;45.0;30.0;43.0;0;3;45.0;3;3;30.0;1;3;45.0;1;3;40.0;0;3;37.0;0;2;40.0;1;9.0;17.0;8.0;3;6;3;2;3.0;42.2
45.0;33.59375;34.0;30.0;36.46875;34.0;31.5;32.0;0;37.0;17.0;46.0;1;3;42.0;3;3;42.0;1;3;45.0;1;3;35.0;0;3;48.0;1;2;44.357142857142854;1;14.0;17.0;3.0;5;6;1;2;3.0;42.166666666666664
0.0;38.291666666666664;0.0;36.0;28.4;23.5;0.0;12.0;1;26.0;32.0;11.0;1;3;0.0;0;3;0.0;0;3;0.0;1;3;0.0;0;3;16.0;1;2;8.125;0;8.0;0.0;8.0;3;0;3;1;1.0;25.333333333333332
48.0;39.0625;30.0;43.0;36.6875;32.5;31.0;33.0;0;33.0;30.0;42.0;1;3;46.0;4;3;40.0;0;3;48.0;1;3;37.0;0;3;50.0;1;2;46.18181818181818;1;11.0;17.0;6.0;4;6;2;2;3.0;42.916666666666664
34.0;34.6875;33.0;33.0;35.75;36.0;36.0;30.0;0;36.0;31.0;43.0;0;3;42.0;4;3;44.0;1;3;34.0;1;3;44.0;0;3;24.0;0;2;40.0;1;9.0;15.0;6.0;3;5;2;2;1.0;28.0
0.0;22.153846153076923;0.0;31.0;34.0;31.0;26.0;13.5;1;35.0;20.0;32.0;0;3;45.0;1;3;0.0;1;3;0.0;1;3;39.0;0;3;0.0;0;2;15.0;0;9.0;9.0;0.0;3;3;0;1;1.0;24.666666666666668
33.0;34.96875;32.0;35.0;33.1875;31.0;32.0;31.0;0;32.0;25.5;43.0;1;3;40.0;4;3;34.0;1;3;33.0;1;3;39.0;0;3;43.0;1;2;38.285714285714285;1;14.0;17.0;3.0;5;6;1;2;2.0;31.333333333333332
47.0;40.25;43.0;40.0;44.9375;38.0;47.0;38.0;0;43.0;31.0;46.0;0;3;44.0;2;3;30.0;1;3;47.0;1;3;41.0;0;3;48.0;0;2;40.333333333333336;1;9.0;17.0;8.0;3;6;3;2;1.0;30.0
43.0;36.75;36.0;36.0;34.3125;30.0;30.0;32.0;0;30.0;31.0;24.0;0;3;40.0;2;3;0.0;1;3;43.0;1;3;37.0;0;3;0.0;0;2;27.666666666666668;1;9.0;9.0;0.0;3;3;0;1;1.0;25.333333333333332
45.0;37.75;38.0;37.0;38.25;33.0;36.0;39.0;0;33.0;33.0;44.0;1;3;49.0;3;3;48.0;0;3;45.0;1;3;37.0;0;3;45.0;1;2;45.81818181818182;1;11.0;17.0;6.0;4;6;2;2;3.0;43.0
0.0;41.333333333333336;0.0;0.0;0.0;0.0;0.0;37.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;29.333333333333332
40.0;35.6875;32.0;41.0;40.5;30.0;38.0;40.0;0;42.0;32.33333333;34.0;3;3;36.0;1;3;41.0;1;3;40.0;1;3;42.0;0;3;36.0;2;2;37.5;2;14.0;17.0;3.0;5;6;1;2;3.0;43.111111111111114
45.0;41.875;35.0;38.0;40.375;37.0;37.0;38.0;0;45.0;36.0;37.0;2;3;45.0;2;3;49.0;1;3;45.0;1;3;40.0;0;3;45.0;1;2;44.142857142857146;2;14.0;17.0;3.0;5;6;1;2;3.0;43.75
45.0;42.75;31.0;43.0;40.4375;40.0;39.0;40.0;0;44.0;34.0;47.0;1;3;37.0;4;3;48.0;0;3;45.0;1;3;38.0;0;3;48.0;0;2;43.0;1;9.0;17.0;8.0;3;6;3;2;2.0;39.916666666666664
48.0;43.3125;30.0;43.0;37.875;30.0;34.0;33.0;0;33.0;35.0;47.0;1;3;48.0;3;3;45.0;0;3;48.0;1;3;40.0;0;3;48.0;1;2;47.72727272727273;1;11.0;17.0;6.0;4;6;2;2;3.0;42.2
46.0;44.9375;41.0;37.0;41.125;45.0;40.0;35.0;0;36.0;31.0;45.0;2;3;49.0;2;3;45.0;0;3;46.0;1;3;42.0;0;3;50.0;1;2;47.27272727272727;2;11.0;17.0;6.0;4;6;2;2;4.0;46.22222222222222
40.0;33.46875;39.0;32.0;38.1875;27.0;32.0;33.0;0;38.0;34.0;39.0;2;3;41.0;3;3;43.0;0;3;40.0;1;3;34.0;0;3;48.0;2;2;41.45454545454545;3;11.0;17.0;6.0;4;6;2;2;2.0;39.583333333333336
42.0;37.9375;30.5;35.0;35.65625;23.0;33.0;32.0;0;35.0;39.0;44.0;0;3;40.0;3;3;32.0;1;3;42.0;1;3;0.0;0;3;47.0;0;2;38.0;1;9.0;14.0;5.0;3;5;2;2;2.0;35.666666666666664
40.0;39.09375;39.0;36.0;36.6875;33.5;31.0;33.0;0;36.0;19.0;39.0;1;3;41.0;3;3;34.0;0;3;40.0;1;3;33.0;0;3;46.0;1;2;41.09090909090909;1;11.0;17.0;6.0;4;6;2;2;2.0;37.7
48.0;42.125;34.0;35.0;39.6875;31.0;37.0;35.0;0;38.0;39.0;31.5;2;3;43.0;3;3;42.0;1;3;48.0;1;3;43.0;1;3;45.0;0;2;41.5;2;15.0;17.0;2.0;5;6;1;2;3.0;42.333333333333336
47.0;38.0;36.0;32.0;36.71875;32.0;30.5;39.0;0;35.0;38.0;46.0;1;3;43.0;3;3;40.0;1;3;47.0;1;3;36.0;0;3;45.0;1;2;44.142857142857146;1;14.0;17.0;3.0;5;6;1;2;2.0;36.333333333333336
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;0.0;0.0;0.0;0;0;0;1;1.0;10.0
