CON_MAT_ICFES;IDIOMA_ICFES;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;QUIMICA_ICFES;PG_ICFES;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIFERENCIAL;NOTA_CATEDRA_DEM;NOTA_PROG_BASICA;NAA_UNO;CAR_UNO;NOTA_TEXTOS;NOTA_LOGICA;NOTA_SEMINARIO;VECES_LOGICA;NAC_UNO;NCC_UNO;NCA_UNO;VECES_CATEDRA_DEM;NOTA_EE_UNO;NAP_UNO;VECES_DIFERENCIAL;NOTA_CATEDRA_CON;VECES_EE_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
69.0;58.0;22;59.0;65.0;440.0;54.0;37.94444444444444;30.0;44.0;40.0;8;0;49.0;41.0;44.0;1;9;18.0;16.0;1;24.0;1;1;40.0;1;33.72222222222222;2.0
91.0;80.0;8;48.0;59.0;425.0;55.0;40.55555555555556;35.5;38.0;46.0;9;1;47.0;43.0;34.0;1;9;18.0;18.0;1;34.0;0;2;44.0;1;37.166666666666664;2.0
76.0;56.0;11;58.0;62.0;437.0;63.0;34.46875;33.5;33.0;38.0;8;2;32.0;35.0;37.0;1;8;16.0;16.0;1;0.0;0;2;33.0;0;31.636363636363637;2.0
73.0;45.0;20;59.0;62.0;426.0;57.0;27.666666666666668;30.0;30.0;42.0;6;2;20.5;21.0;45.0;2;9;18.0;11.0;1;3.0;3;1;31.0;1;32.180555555;2.0
75.0;45.0;10;55.0;56.0;431.0;54.0;28.72222222222222;30.0;27.0;40.0;7;2;32.0;30.0;32.0;1;9;18.0;15.0;2;0.0;2;1;34.0;1;31.02777777777778;2.0
69.0;60.0;10;59.0;62.0;423.0;60.0;32.44444444444444;31.5;31.0;34.0;9;3;32.0;32.0;34.0;2;9;18.0;18.0;1;33.0;0;2;33.0;1;35.44444444444444;2.0
85.0;61.0;9;54.0;58.0;421.0;50.0;35.833333333333336;31.0;39.0;47.0;8;0;49.0;40.0;43.0;1;9;18.0;16.0;1;3.0;1;1;36.0;1;34.55555555555556;2.0
85.0;68.0;10;62.0;54.0;416.0;57.0;29.0;24.0;34.0;38.0;7;1;32.0;30.0;45.0;1;9;18.0;12.0;1;0.0;2;2;33.0;1;33.111111111111114;2.0
73.0;56.0;8;56.0;58.0;408.0;60.0;37.55555555555556;31.0;36.0;40.0;9;1;40.0;34.0;39.0;1;9;18.0;18.0;1;48.0;0;2;38.0;1;38.111111111111114;2.0
75.0;30.0;7;59.0;53.0;432.0;68.0;28.52777777777778;24.0;40.0;35.0;6;3;34.0;31.5;41.0;2;9;18.0;11.0;1;2.0;3;2;27.0;1;34.111111111111114;2.0
73.0;56.0;9;59.0;62.0;419.0;67.0;33.1875;29.0;35.0;33.0;7;1;34.0;34.0;35.0;1;8;16.0;12.0;1;0.0;1;2;35.0;0;28.8;1.0
69.0;60.0;10;47.0;60.0;433.0;67.0;37.166666666666664;30.0;31.0;41.0;9;0;46.0;38.0;35.0;1;9;18.0;18.0;1;38.0;0;1;34.0;1;35.71875;2.0
73.0;61.0;7;47.0;62.0;417.0;54.0;33.94444444444444;30.0;39.0;41.0;8;0;42.0;31.0;42.0;1;9;18.0;16.0;1;14.0;1;1;37.0;1;37.72222222222222;2.0
77.0;52.0;7;57.0;55.0;402.0;53.0;33.791666667499996;25.66666667;38.0;37.0;7;1;36.0;32.0;44.0;1;8;16.0;12.0;1;0.0;1;3;35.0;0;30.678571428571427;2.0
70.78;71.98;20;70.07;61.55;423.57;54.35;34.15625;39.0;35.0;37.0;6;2;23.0;28.5;39.0;2;8;16.0;11.0;1;0.0;2;1;42.0;0;32.42857142857143;2.0
58.0;57.0;18;46.0;62.0;412.0;67.0;32.361111111111114;30.0;36.0;28.5;7;1;50.0;41.0;42.0;1;9;18.0;13.0;1;0.0;2;1;30.0;1;36.388888888888886;2.0
76.0;51.0;12;65.0;58.0;426.0;60.0;28.944444444444443;25.5;35.0;33.0;7;3;35.0;32.0;38.0;2;9;18.0;12.0;2;4.0;2;2;30.0;1;41.0;3.0
70.0;75.0;20;59.0;55.0;421.0;70.0;31.805555555555557;31.0;38.0;33.5;8;1;39.0;37.0;45.0;1;9;18.0;16.0;1;0.0;1;1;33.0;1;36.833333333333336;2.0
72.0;63.0;11;62.0;57.0;414.0;53.0;32.22222222222222;30.0;35.0;35.0;8;0;34.0;35.0;39.0;1;9;18.0;16.0;1;11.0;1;1;41.0;1;30.571428571428573;2.0
77.0;65.0;5;54.0;62.0;403.0;55.0;25.824074073333335;25.33333333;28.5;32.5;3;6;30.0;29.5;26.0;2;9;18.0;6.0;2;0.0;6;3;27.0;1;32.2;2.0
64.0;72.0;8;56.0;60.0;407.0;53.0;33.861111111111114;30.0;32.0;36.0;9;2;30.0;31.5;33.0;2;9;18.0;18.0;1;45.0;0;1;30.0;1;35.69444444444444;2.0
51.0;50.0;11;56.0;65.0;422.0;70.0;33.5;30.0;38.0;35.0;8;0;46.0;35.0;45.0;1;9;18.0;16.0;1;9.0;1;1;37.0;1;35.375;2.0
78.0;61.0;4;39.0;41.0;379.0;70.0;31.916666666666668;25.5;30.0;38.0;7;3;30.5;28.5;40.0;2;9;18.0;11.0;1;40.0;2;2;31.0;1;34.999999999375;2.0
67.0;60.0;8;60.0;58.0;403.0;52.0;35.611111111111114;27.0;33.0;42.0;8;1;32.0;37.0;41.0;1;9;18.0;14.0;1;43.0;1;2;35.0;1;38.666666666666664;2.0
58.0;72.0;10;67.0;64.0;423.0;58.0;35.27777777777778;27.0;39.0;37.0;8;1;32.0;39.0;39.0;1;9;18.0;14.0;1;33.0;1;2;44.0;1;38.55555555555556;2.0
73.0;51.0;9;46.0;50.0;380.0;54.0;34.0;26.5;35.0;41.0;6;4;29.0;40.0;38.0;1;9;18.0;11.0;1;36.0;3;2;32.5;1;30.21875;2.0
65.0;45.0;11;52.0;54.0;416.0;67.0;34.5;23.0;39.0;43.0;8;1;31.0;38.0;37.0;1;9;18.0;14.0;1;40.0;1;2;30.0;1;36.55555555555556;2.0
76.0;68.0;11;54.0;56.0;395.0;54.0;30.5625;20.5;36.0;35.5;6;3;35.0;29.5;33.0;2;8;16.0;9.0;1;0.0;2;2;36.0;0;33.0;2.0
70.0;47.0;5;54.0;50.0;398.0;50.0;32.2708333335625;30.5;5.666666667;45.0;5;4;16.0;45.0;30.0;1;8;16.0;12.0;3;0.0;3;2;31.0;0;7.5;1.0
58.0;59.0;14;59.0;60.0;416.0;78.0;35.5;27.0;44.0;38.0;8;1;37.0;32.0;45.0;1;9;18.0;14.0;1;42.0;1;2;36.0;1;39.611111111111114;2.0
61.0;48.0;4;46.0;58.0;396.0;70.0;34.5;22.5;30.0;41.0;8;1;36.0;38.0;37.0;1;9;18.0;14.0;1;39.0;1;2;40.0;1;36.05555555555556;2.0
76.0;56.0;12;63.0;67.0;401.0;50.0;32.25;27.0;28.5;43.0;5;3;19.0;45.0;39.0;1;9;18.0;9.0;2;17.0;4;2;37.0;1;7.3125;1.0
61.0;50.0;10;65.0;54.0;397.0;63.0;38.388888888888886;31.0;32.0;39.0;9;0;36.0;45.0;45.0;1;9;18.0;18.0;1;45.0;0;1;38.0;1;37.77777777777778;2.0
81.0;56.0;16;54.0;52.0;384.0;55.0;32.0;23.5;45.0;43.0;6;2;27.0;46.0;43.0;1;9;18.0;10.0;1;0.0;3;2;33.0;1;35.916666666666664;2.0
68.0;54.0;6;66.0;61.0;405.0;51.0;34.5;22.0;37.0;43.0;8;1;32.0;37.0;42.0;1;9;18.0;14.0;1;40.0;1;2;33.0;1;35.94444444444444;2.0
67.0;48.0;11;66.0;54.0;408.0;53.0;30.444444444444443;24.5;43.0;31.0;7;1;30.0;30.0;44.0;1;9;18.0;12.0;1;24.0;2;2;32.0;1;38.44444444444444;2.0
67.0;68.0;17;57.0;52.0;391.0;50.0;31.555555555555557;29.5;32.0;27.0;7;3;31.0;35.0;38.0;2;9;18.0;11.0;1;30.0;2;2;35.0;1;33.625;2.0
61.0;60.0;20;56.0;58.0;406.0;64.0;39.77777777777778;34.0;44.0;35.0;9;1;39.0;46.0;40.0;1;9;18.0;18.0;1;47.0;0;2;38.0;1;42.05555555555556;3.0
51.0;52.0;1;51.0;50.0;385.0;57.0;31.694444444444443;29.0;36.0;25.5;7;3;30.5;37.0;38.0;1;9;18.0;11.0;1;30.0;2;2;34.0;1;34.138888888888886;2.0
64.0;55.0;6;59.0;64.0;400.0;52.0;23.86111111111111;15.0;35.0;29.0;5;4;32.0;31.0;33.0;1;9;18.0;8.0;1;0.0;4;2;26.5;1;25.0;1.0
65.0;50.0;20;59.0;52.0;390.0;47.0;27.194444444444443;22.5;33.0;33.0;6;4;31.5;33.5;40.0;2;9;18.0;11.0;1;3.0;3;2;30.0;1;25.0;1.0
69.96;43.11;8;64.45;59.53;391.02;54.28;35.72222222222222;30.0;36.0;42.0;8;0;36.0;48.0;42.0;1;9;18.0;16.0;1;18.0;1;1;33.0;1;31.65625;2.0
58.0;83.0;20;56.0;60.0;399.0;57.0;34.111111111111114;34.0;39.0;37.0;8;0;38.0;49.0;41.0;1;9;18.0;16.0;1;1.0;1;1;30.0;1;34.361111111111114;2.0
67.0;52.0;12;67.0;61.0;417.0;55.0;31.333333333333332;29.5;35.0;34.0;7;1;30.0;45.0;43.0;1;9;18.0;12.0;1;3.0;2;2;34.0;1;16.0;1.0
56.0;47.0;20;58.0;58.0;399.0;58.0;28.25;23.5;30.0;30.0;5;6;29.5;31.0;30.5;2;8;16.0;9.0;1;0.0;3;2;24.0;0;27.5625;1.0
59.0;56.0;20;57.0;61.0;403.0;55.0;27.583333333333332;14.0;38.0;25.5;7;3;32.0;33.0;34.0;1;9;18.0;11.0;1;33.0;2;2;32.0;1;37.0;2.0
74.0;53.0;7;60.0;50.0;387.0;59.0;28.75;25.0;28.0;31.0;5;3;30.0;27.5;40.0;2;9;18.0;8.0;2;24.0;4;2;33.0;1;22.0;1.0
68.0;68.0;4;51.0;41.0;379.0;50.0;31.666666666666668;28.5;36.0;35.0;7;2;30.5;44.0;44.0;1;9;18.0;12.0;1;4.0;2;2;35.0;1;38.5;2.0
60.6;52.08;22;55.79;57.63;384.64;54.28;28.125;19.5;32.0;34.0;6;2;22.5;30.0;33.0;1;8;16.0;10.0;1;0.0;2;2;30.0;0;34.92857142857143;2.0
46.0;43.0;10;76.0;62.0;419.0;57.0;27.90625;17.0;30.0;35.0;6;3;35.0;23.5;38.0;2;8;16.0;9.0;1;0.0;2;2;32.0;0;39.0;2.0
70.0;52.0;19;53.0;48.0;389.0;59.0;28.055555555555557;24.5;32.0;30.0;5;3;42.0;29.0;17.0;2;9;18.0;8.0;1;12.0;4;2;38.0;1;29.86111111111111;1.0
61.26;45.98;7;64.97;54.29;394.26;46.97;31.1041666675;18.66666667;35.0;39.0;7;2;38.0;30.0;33.0;1;8;16.0;12.0;1;0.0;1;3;39.0;0;13.2;1.0
57.88;57.29;1;57.8;57.63;394.51;56.23;25.47222222222222;21.0;33.0;32.0;4;6;34.0;24.0;24.5;2;9;18.0;7.0;2;14.0;5;2;30.5;1;11.428571428571429;1.0
59.0;45.0;1;48.0;56.0;375.0;46.0;28.9791666675;14.66666667;30.0;32.0;7;1;40.0;30.0;33.0;1;8;16.0;12.0;1;0.0;1;3;45.0;0;12.8;1.0
67.0;43.0;20;61.0;63.0;398.0;50.0;32.361111111111114;29.0;41.0;33.0;7;3;34.0;34.5;15.0;2;9;18.0;13.0;1;33.0;2;2;44.0;1;28.749999999444444;1.0
59.0;47.0;5;45.0;53.0;379.0;62.0;28.38888888888889;23.0;40.0;34.0;7;1;37.0;31.0;30.0;1;9;18.0;12.0;1;0.0;2;2;44.0;1;33.875;2.0
74.12;50.37;8;55.27;57.25;399.58;53.5;32.69444444444444;28.5;32.0;30.0;7;2;34.0;36.0;31.0;1;9;18.0;13.0;1;40.0;2;2;37.0;1;37.833333333333336;2.0
56.0;45.0;16;63.0;52.0;407.0;57.0;26.0;22.0;26.0;34.0;2;6;19.0;24.5;38.0;2;8;16.0;4.0;2;0.0;6;2;26.0;0;18.5;1.0
52.0;50.0;7;62.0;52.0;372.0;52.0;34.0;22.5;42.0;38.0;8;1;37.0;31.0;33.0;1;9;18.0;14.0;1;42.0;1;2;47.0;1;37.0;2.0
58.0;51.0;11;48.0;57.0;378.0;50.0;27.555555555555557;25.5;31.0;37.0;5;3;36.0;29.5;17.5;2;9;18.0;8.0;1;0.0;4;2;42.0;1;35.09375;2.0
55.0;52.0;8;48.0;50.0;350.0;44.0;25.72222222222222;23.0;48.0;19.0;5;3;39.0;27.0;31.0;2;9;18.0;6.0;1;0.0;4;2;45.0;1;40.0;2.0
61.0;55.0;11;61.0;55.0;392.0;59.0;33.111111111111114;30.0;45.0;34.0;8;1;40.0;38.0;43.0;1;9;18.0;16.0;1;4.0;1;2;45.0;1;38.833333333333336;2.0
65.0;72.0;19;55.0;59.0;385.0;53.0;34.111111111111114;25.0;46.0;30.0;8;1;40.0;32.0;50.0;1;9;18.0;14.0;1;34.0;1;2;44.0;1;36.388888888888886;2.0
61.0;51.0;8;59.0;57.0;394.0;62.0;31.927083331875;26.33333333;39.0;31.33333333;6;4;36.0;33.0;26.5;1;8;16.0;11.0;1;0.0;2;3;44.0;0;31.0;2.0
61.0;60.0;4;61.0;60.0;391.0;55.0;30.037037036111112;23.33333333;30.0;32.0;7;4;35.0;30.0;20.33333333;1;9;18.0;13.0;2;36.0;2;3;37.0;1;34.55555555555556;2.0
50.18;77.13;8;64.45;55.8;390.79;60.29;29.03125;23.0;37.0;23.5;5;3;36.0;32.0;35.0;1;8;16.0;8.0;1;0.0;3;3;39.0;0;15.5;1.0
67.0;59.0;10;52.0;51.0;377.0;55.0;30.833333333333332;30.0;33.0;36.0;6;4;36.0;35.0;17.0;1;9;18.0;14.0;1;20.0;3;2;42.0;2;35.416666666666664;2.0
55.0;56.0;12;62.0;54.0;386.0;57.0;32.875;24.0;39.0;30.0;7;1;38.0;32.0;50.0;1;8;16.0;12.0;1;0.0;1;2;41.0;0;28.3125;1.0
59.0;51.0;8;54.0;56.0;384.0;55.0;35.111111111111114;23.5;50.0;30.0;8;1;40.0;39.0;50.0;1;9;18.0;14.0;1;35.0;1;2;46.0;1;24.0;1.0
61.0;63.0;10;57.0;54.0;389.0;57.0;32.44444444444444;28.5;49.0;34.0;7;1;41.0;33.0;50.0;1;9;18.0;12.0;1;1.0;2;2;46.0;1;30.433333334;2.0
61.0;52.0;8;52.0;50.0;383.0;60.0;30.38888888888889;24.5;44.0;30.0;7;1;41.0;36.0;50.0;1;9;18.0;12.0;1;0.0;2;2;42.0;1;40.5;3.0
68.0;61.0;13;55.0;57.0;387.0;48.0;21.6041666660625;14.0;30.0;20.33333333;4;4;30.0;30.0;0.0;1;8;16.0;7.0;1;0.0;4;3;39.0;0;30.0;1.0
64.0;47.0;18;48.0;50.0;361.0;58.0;35.5;24.5;47.0;32.0;8;1;37.0;36.0;50.0;1;9;18.0;14.0;1;45.0;1;2;42.0;1;37.25;2.0
60.0;47.0;8;51.0;52.0;377.0;50.0;32.875;23.5;38.0;35.0;7;2;36.0;30.0;50.0;1;8;16.0;12.0;1;0.0;1;2;40.0;0;43.8;3.0
70.0;48.0;4;59.0;54.0;377.0;52.0;31.61111111111111;27.0;34.0;31.0;7;3;37.0;34.0;21.5;1;9;18.0;13.0;1;34.0;2;2;34.0;1;32.500000000625;2.0
68.0;54.0;7;59.0;62.0;438.0;58.0;34.77777777777778;35.0;33.0;39.0;8;5;45.0;38.0;31.0;1;9;18.0;16.0;2;7.0;1;2;45.0;1;35.199999999333336;2.0
71.0;57.0;19;71.0;88.0;488.0;56.0;27.1875;14.0;33.0;32.0;5;3;28.5;26.0;40.0;2;8;16.0;7.0;1;0.0;3;2;42.0;0;7.4;1.0
90.0;46.0;10;53.0;62.0;436.0;56.0;31.333333333333332;31.0;37.0;40.0;7;1;40.0;29.0;38.0;2;9;18.0;13.0;1;3.0;2;1;35.0;1;33.937500000625;2.0
65.0;58.0;20;71.0;77.0;480.0;60.0;32.05555555555556;27.5;38.0;43.0;7;1;43.0;32.0;40.0;1;9;18.0;12.0;1;3.0;2;2;32.0;1;35.55555555555556;2.0
90.0;68.0;3;53.0;69.0;454.0;62.0;33.22222222222222;33.0;33.0;35.0;8;1;25.5;32.0;47.0;1;9;18.0;16.0;1;34.0;1;1;30.0;1;36.388888888888886;2.0
74.0;83.0;18;62.0;69.0;455.0;56.0;34.94444444444444;35.0;35.0;41.0;8;0;50.0;31.0;39.0;1;9;18.0;16.0;1;14.0;1;1;34.0;1;33.361111111111114;2.0
78.0;74.0;20;59.0;69.0;470.0;56.0;34.1875;31.0;35.0;42.0;8;0;30.0;31.0;39.0;1;8;16.0;16.0;1;0.0;0;1;33.0;0;32.0;2.0
80.0;57.0;7;58.0;59.0;444.0;55.0;34.333333333333336;36.0;32.0;44.0;8;0;37.0;31.0;48.0;1;9;18.0;16.0;1;9.0;1;1;35.0;1;39.666666666666664;2.0
65.0;45.0;20;60.0;70.0;444.0;52.0;30.65625;28.0;32.0;34.0;5;4;28.0;28.5;37.0;2;8;16.0;7.0;1;0.0;3;2;33.0;0;33.0;2.0
79.0;59.0;10;55.0;61.0;439.0;64.0;29.47222222222222;38.0;19.5;37.0;6;2;22.5;32.0;36.0;1;9;18.0;13.0;2;1.0;3;1;30.0;1;35.0;2.0
74.0;51.0;8;62.0;62.0;459.0;65.0;32.333333333333336;35.0;33.0;44.0;8;0;30.0;33.0;40.0;1;9;18.0;16.0;1;2.0;1;1;36.0;1;36.46875;2.0
71.0;48.0;20;53.0;56.0;436.0;65.0;36.875;30.0;39.0;38.0;8;0;47.0;36.0;40.0;1;8;16.0;16.0;1;0.0;0;1;30.0;0;43.0;3.0
74.0;58.0;7;64.0;69.0;454.0;65.0;33.111111111111114;30.0;35.0;46.0;8;1;37.0;36.0;44.0;1;9;18.0;16.0;1;5.0;1;2;30.0;1;33.00000000055556;2.0
68.0;60.0;20;64.0;62.0;453.0;60.0;33.0;36.0;27.0;31.0;7;4;31.5;27.5;33.0;2;9;18.0;14.0;2;41.0;2;1;37.5;1;31.249999999375;2.0
65.0;89.0;11;62.0;59.0;452.0;65.0;37.05555555555556;35.0;36.0;39.0;9;1;37.0;35.0;38.0;2;9;18.0;18.0;1;44.0;0;1;33.0;1;36.3125;2.0
74.0;71.0;10;59.0;77.0;450.0;65.0;34.65625;31.0;33.0;44.0;8;1;30.0;33.5;38.0;2;8;16.0;16.0;1;0.0;0;1;30.0;0;31.75;2.0
78.0;68.0;10;57.0;69.0;446.0;58.0;37.27777777777778;35.0;30.0;43.0;9;0;43.0;36.0;39.0;1;9;18.0;18.0;1;33.0;0;1;34.0;1;37.72222222222222;2.0
49.0;66.0;20;72.0;66.0;453.0;65.0;39.166666666666664;32.0;39.0;50.0;9;0;37.0;32.0;47.0;1;9;18.0;18.0;1;44.0;0;1;37.0;1;41.5;3.0
71.0;83.0;22;56.0;65.0;437.0;63.0;31.88888888888889;28.5;35.0;41.0;7;1;37.0;30.0;36.0;1;9;18.0;12.0;1;14.0;2;2;35.0;1;33.083333333333336;2.0
75.0;68.0;22;60.0;70.0;449.0;62.0;35.333333333333336;34.0;40.0;42.0;8;0;50.0;32.0;40.0;1;9;18.0;16.0;1;13.0;1;1;35.0;1;41.166666666666664;3.0
68.0;83.0;20;62.0;65.0;460.0;75.0;43.611111111111114;37.0;42.0;50.0;9;0;50.0;41.0;47.0;1;9;18.0;18.0;1;46.0;0;1;40.0;1;43.0;3.0
54.0;77.0;11;67.0;62.0;453.0;75.0;26.479166666875;11.0;35.0;30.0;6;3;30.0;29.0;38.0;2;8;16.0;9.0;1;0.0;2;3;31.66666667;0;11.6;1.0
62.0;47.0;10;59.0;65.0;429.0;62.0;31.8125;25.0;30.0;39.0;6;3;30.0;29.0;47.0;2;8;16.0;9.0;1;0.0;2;2;33.0;0;20.2;1.0
91.0;50.0;15;52.0;62.0;430.0;60.0;37.583333333333336;35.0;32.0;44.0;9;1;31.0;39.0;39.0;1;9;18.0;18.0;1;42.0;0;1;31.5;1;29.38888889;1.0
74.0;68.0;14;51.0;69.0;427.0;54.0;35.25;36.0;38.0;42.0;8;1;30.0;30.0;39.0;2;8;16.0;16.0;1;0.0;0;1;33.0;0;28.03846153846154;1.0
73.0;51.0;12;56.0;60.0;436.0;70.0;28.03125;30.0;31.0;19.5;6;2;30.0;25.0;39.0;2;8;16.0;10.0;1;0.0;2;1;30.0;0;35.0;2.0
71.0;59.0;10;72.0;70.0;452.0;64.0;28.6875;19.0;32.0;28.0;6;3;35.0;32.0;39.0;2;8;16.0;9.0;1;0.0;2;2;32.0;0;26.0;1.0
79.0;80.0;9;65.0;70.0;443.0;60.0;33.30555555555556;36.0;42.0;42.0;8;1;35.0;32.5;40.0;2;9;18.0;16.0;1;7.0;1;1;30.0;1;38.833333333333336;2.0
71.0;77.0;10;61.0;76.0;438.0;52.0;38.55555555555556;42.0;41.0;50.0;8;0;47.0;40.0;46.0;1;9;18.0;16.0;1;4.0;1;1;31.0;1;39.888888888888886;2.0
73.0;47.0;15;57.0;62.0;430.0;50.0;40.27777777777778;31.0;40.0;44.0;9;0;40.0;46.0;44.0;1;9;18.0;18.0;1;49.0;0;1;31.0;1;37.53125;2.0
71.0;77.0;8;56.0;51.0;411.0;57.0;35.5;34.0;36.0;46.0;8;0;31.0;39.0;36.0;1;9;18.0;16.0;1;24.0;1;1;30.0;1;37.166666666666664;2.0
83.0;60.0;20;60.0;57.0;426.0;62.0;26.25;31.0;26.0;32.0;6;3;31.0;19.5;36.0;2;9;18.0;12.0;2;2.0;3;1;30.0;1;29.875;1.0
63.0;54.0;6;62.0;65.0;437.0;62.0;31.333333333333332;27.0;30.0;42.0;7;1;35.0;40.0;34.0;1;9;18.0;12.0;1;3.0;2;2;32.0;1;31.166666666666668;2.0
62.0;77.0;20;55.0;77.0;439.0;60.0;36.44444444444444;26.0;39.0;44.0;8;1;34.0;43.0;44.0;1;9;18.0;14.0;1;34.0;1;2;30.0;1;27.53125;1.0
62.0;80.0;11;55.0;65.0;429.0;71.0;31.77777777777778;30.0;41.0;38.0;8;0;37.0;33.0;43.0;1;9;18.0;16.0;1;5.0;1;1;33.0;1;30.416666666111112;2.0
73.0;52.0;7;65.0;62.0;438.0;59.0;29.166666666666668;25.5;22.0;43.0;6;3;31.5;32.0;35.0;1;9;18.0;11.0;3;6.0;3;2;31.0;1;31.52777777777778;2.0
65.0;68.0;16;59.0;61.0;422.0;62.0;35.166666666666664;25.0;31.0;39.0;8;1;36.0;35.0;39.0;1;9;18.0;14.0;1;48.0;1;2;36.0;1;32.214285714285715;2.0
71.0;60.0;9;53.0;62.0;427.0;67.0;37.611111111111114;30.0;40.0;38.0;9;1;39.0;43.0;42.0;1;9;18.0;18.0;1;43.0;0;2;30.0;1;34.888888889444445;2.0
60.0;47.0;7;55.0;54.0;408.0;56.0;35.5;32.0;31.0;43.0;9;0;33.0;32.0;36.0;1;9;18.0;18.0;1;44.0;0;1;30.0;1;35.77777777777778;2.0
60.0;60.0;11;53.0;62.0;423.0;58.0;27.375;14.0;16.0;32.0;4;5;26.5;41.0;25.0;1;8;16.0;8.0;2;0.0;4;2;32.0;0;8.0;1.0
68.0;53.0;16;55.0;59.0;426.0;62.0;27.194444444444443;27.0;30.0;39.0;5;4;31.0;23.0;36.0;2;9;18.0;8.0;1;0.0;4;2;29.5;1;34.3125;2.0
68.0;48.0;8;59.0;59.0;421.0;67.0;36.875;31.0;41.0;42.0;8;0;35.0;39.0;44.0;1;8;16.0;16.0;1;0.0;0;1;30.0;0;32.92857142857143;2.0
68.0;71.0;20;55.0;69.0;440.0;56.0;37.333333333333336;34.0;39.0;43.0;9;0;36.0;37.0;39.0;1;9;18.0;18.0;1;39.0;0;1;30.0;1;30.944444445000002;2.0
65.0;60.0;11;58.0;59.0;424.0;56.0;28.52777777777778;30.0;39.0;27.5;7;1;31.0;38.0;33.0;1;9;18.0;13.0;1;0.0;2;1;30.0;1;33.3125;2.0
74.0;63.0;20;64.0;59.0;437.0;56.0;35.77777777777778;34.0;44.0;43.0;8;1;44.0;41.0;38.0;1;9;18.0;16.0;1;4.0;1;2;34.0;1;39.583333333333336;2.0
71.0;56.0;4;53.0;65.0;424.0;65.0;36.44444444444444;33.5;41.0;41.0;9;1;34.0;32.0;38.0;1;9;18.0;18.0;1;42.0;0;2;30.0;1;36.94444444444444;2.0
62.0;52.0;11;55.0;57.0;416.0;58.0;29.86111111111111;23.5;37.0;36.0;7;2;33.0;38.0;39.0;1;9;18.0;12.0;1;4.0;2;2;34.5;1;36.75;2.0
68.0;58.0;11;59.0;69.0;435.0;58.0;32.27777777777778;28.5;31.0;41.0;7;1;32.0;41.0;39.0;1;9;18.0;12.0;1;9.0;2;2;32.0;1;36.625;2.0
49.0;52.0;11;60.0;59.0;437.0;71.0;30.25;37.0;31.5;24.0;7;2;35.0;35.0;32.0;1;9;18.0;13.0;2;10.0;2;1;30.0;1;36.0;2.0
59.0;58.0;8;55.0;68.0;439.0;63.0;39.05555555555556;40.0;34.0;42.0;9;0;37.0;44.0;36.0;1;9;18.0;18.0;1;33.0;0;1;37.0;1;30.97222222222222;2.0
71.0;63.0;6;57.0;61.0;416.0;54.0;26.342592593333332;22.66666667;17.5;22.0;3;7;33.0;30.0;21.0;1;9;18.0;7.0;2;39.0;6;3;28.5;1;33.96153846153846;2.0
74.0;74.0;10;58.0;59.0;424.0;62.0;37.111111111111114;40.0;34.0;33.5;8;3;38.0;41.0;30.0;1;9;18.0;17.0;1;39.0;1;1;28.5;1;23.5;1.0
69.0;52.0;10;59.0;50.0;424.0;69.0;16.8645833330625;21.5;3.0;8.333333333;1;7;22.5;30.0;0.0;1;8;16.0;3.0;3;0.0;7;2;3.5;0;45.0;3.0
78.0;83.0;8;55.0;65.0;426.0;50.0;20.708333333125;12.33333333;21.5;23.66666667;3;6;22.0;18.0;30.0;2;8;16.0;3.0;2;0.0;5;3;30.5;0;31.5;2.0
67.0;47.0;5;58.0;55.0;413.0;57.0;41.0;38.0;43.0;39.0;9;0;41.0;45.0;41.0;1;9;18.0;18.0;1;45.0;0;1;34.0;1;35.8;2.0
65.0;56.0;20;60.0;59.0;423.0;65.0;27.35185185111111;22.33333333;24.0;35.0;4;5;32.5;22.5;21.5;2;9;18.0;7.0;2;27.0;5;3;30.0;1;30.02777777777778;2.0
63.0;56.0;3;57.0;62.0;414.0;50.0;33.72222222222222;35.0;41.0;37.0;8;0;35.0;42.0;41.0;1;9;18.0;16.0;1;3.0;1;1;30.0;1;35.77777777833333;2.0
63.0;71.0;11;61.0;76.0;443.0;65.0;33.166666666666664;26.0;38.0;37.0;8;1;30.0;37.0;39.0;1;9;18.0;14.0;1;34.0;1;3;31.0;1;34.138888888888886;2.0
62.0;74.0;3;55.0;65.0;415.0;54.0;28.59375;19.5;31.0;33.0;6;2;32.0;30.0;36.0;1;8;16.0;11.0;1;0.0;2;2;25.5;0;32.0;2.0
71.0;46.0;20;64.0;54.0;422.0;54.0;39.27777777777778;32.0;34.0;38.0;9;0;39.0;49.0;45.0;1;9;18.0;18.0;1;44.0;0;1;40.0;1;31.71875;2.0
71.0;68.0;22;55.0;65.0;419.0;56.0;36.05555555555556;30.0;40.0;34.0;9;0;37.0;39.0;41.0;1;9;18.0;18.0;1;38.0;0;1;43.0;1;33.72222222222222;2.0
57.0;50.0;7;59.0;59.0;415.0;54.0;35.94444444444444;31.0;46.0;41.0;8;0;43.0;45.0;48.0;1;9;18.0;16.0;1;2.0;1;1;44.0;1;36.416666666666664;2.0
