NUMERO;PROMEDIO_CINCO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NOTA_GRAFOS;PROMEDIO_OCHO;NCC_OCHO;NOTA_LOG_UNO;NOTA_CALIDAD_DOS;NOTA_LENGUA_DOS;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NOTA_GRADO_UNO;VECES_GRADO_UNO;CREDITOS_GRADO_UNO;NOTA_LOG_DOS;VECES_LOG_DOS;CREDITOS_LOG_DOS;NOTA_DECISION;VECES_DECISION;CREDITOS_DECISION;NOTA_PRODUCCION;VECES_PRODUCCION;CREDITOS_PRODUCCION;NOTA_FINANZAS;VECES_FINANZAS;CREDITOS_FINANZAS;NOTA_GIT;VECES_GIT;CREDITOS_GIT;NOTA_GTH;VECES_GTH;CREDITOS_GTH;NOTA_HISTORIA;VECES_HISTORIA;CREDITOS_HISTORIA;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
298;42.15384615384615;40.4;45.0;42.33333333333334;46.0;41.45454545454545;11;37.0;39.0;42.0;40.53846153846154;0;13;13;0;6;6;0;2;0.0;0;1;38.0;1;2;30.0;1;2;47.0;1;3;33.0;1;2;46.0;1;2;46.0;1;2;0.0;0;2;3;44.6
301;43.46153846153846;39.8;40.0;38.22222222222222;30.0;40.88888888888889;9;36.0;40.0;0.0;40.92307692307692;0;13;13;0;6;6;0;2;0.0;0;1;43.0;1;2;37.0;1;2;46.0;1;3;31.0;1;2;44.0;1;2;42.0;1;2;0.0;0;2;2;38.3
305;33.30769230769231;37.66666666666666;40.0;41.55555555555556;44.0;37.88888888888889;9;38.0;41.0;0.0;41.76923076923077;0;13;13;0;6;6;0;2;0.0;0;1;42.0;1;2;45.0;1;2;45.0;1;3;30.0;1;2;45.0;1;2;42.0;1;2;0.0;0;2;2;38.4
306;42.76923076923077;37.8;30.0;40.22222222222222;36.0;43.18181818181818;11;41.0;45.0;45.0;40.23076923076923;0;13;13;0;6;6;0;2;0.0;0;1;44.0;1;2;33.0;1;2;45.0;1;3;34.0;1;2;40.0;1;2;43.0;1;2;0.0;0;2;3;43.6
308;41.90909090909091;41.5;45.0;42.44444444444444;49.0;40.66666666666666;9;45.0;38.0;0.0;39.23076923076923;0;13;13;0;6;6;0;2;0.0;0;1;40.0;1;2;43.0;1;2;34.0;1;3;31.0;1;2;45.0;1;2;45.0;1;2;0.0;0;2;3;43.125
309;45.23076923076923;41.4;40.0;42.33333333333334;44.0;39.18181818181818;11;35.0;45.0;41.0;40.69230769230769;0;13;13;0;6;6;0;2;0.0;0;1;40.0;1;2;36.0;1;2;45.0;1;3;31.0;1;2;45.0;1;2;45.0;1;2;0.0;0;2;3;44.125
310;37.72727272727273;40.0;40.0;37.11111111111111;33.0;36.22222222222222;9;30.0;30.0;0.0;39.38461538461539;1;13;11;2;6;5;1;2;0.0;0;1;39.0;1;2;31.0;1;2;46.0;1;3;27.0;2;2;46.0;1;2;44.0;1;2;0.0;0;2;2;36.125
311;36.06666666666667;35.83333333333334;40.0;39.33333333333334;40.0;32.27777777777778;9;31.0;36.0;0.0;35.76923076923077;2;13;11;2;6;5;1;2;0.0;0;1;35.0;1;2;29.5;2;2;35.0;1;3;30.5;2;2;45.0;1;2;40.0;1;2;0.0;0;2;3;40.1875
316;30.53333333333333;32.35555555555556;25.66666666666667;33.11111111111111;33.0;36.44444444444444;9;36.0;34.0;0.0;32.87179487179487;2;13;9;4;6;4;2;2;0.0;0;1;23.5;2;2;15.66666666666667;3;2;37.0;1;3;35.0;1;2;42.0;1;2;42.0;1;2;0.0;0;2;2;30.75
317;35.0;35.96428571428572;45.0;37.77777777777778;48.0;10.33333333333333;4;11.66666666666667;9.0;0.0;19.88888888888889;1;6;2;4;3;1;2;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;23.66666666666667;3;2;36.0;1;2;0.0;1;2;0.0;0;2;0;0.0
321;34.07692307692308;37.06666666666667;35.0;39.77777777777778;42.0;36.22222222222222;9;42.0;33.0;0.0;38.23076923076923;1;13;11;2;6;5;1;2;0.0;0;1;32.0;1;2;44.0;1;2;43.0;1;3;26.0;2;2;42.0;1;2;40.0;1;2;0.0;0;2;2;38.25
327;34.8;32.83333333333334;34.0;37.0;40.0;33.77777777777778;9;23.0;27.0;0.0;33.07692307692308;3;13;9;4;6;4;2;2;0.0;0;1;31.5;2;2;28.5;2;2;37.0;1;3;22.5;2;2;44.0;1;2;33.0;1;2;0.0;0;2;2;36.4375
328;36.96666666666667;33.05882352941177;22.0;36.11111111111111;33.0;36.0;9;24.5;33.0;0.0;33.38461538461539;2;13;9;4;6;4;2;2;0.0;0;1;29.0;4;2;29.0;2;2;30.0;1;3;36.0;1;2;38.0;1;2;40.0;1;2;0.0;0;2;1;29.3125
334;39.1764705882353;35.3235294117647;40.0;37.33333333333334;41.0;40.78571428571428;14;28.0;36.0;46.0;37.75;0;16;16;0;8;8;0;2;47.0;1;1;33.0;1;2;36.0;1;2;37.0;1;3;32.0;1;2;41.0;1;2;40.0;1;2;41.0;1;2;2;38.72222222222222
354;37.94117647058823;36.94117647058823;33.5;40.4;43.0;36.64285714285715;14;45.0;33.0;41.0;39.25;0;16;16;0;8;8;0;2;37.0;1;1;39.0;1;2;44.0;1;2;39.0;1;3;30.0;1;2;37.0;1;2;44.0;1;2;43.0;1;2;3;41.5
377;34.94117647058823;36.23529411764706;34.0;35.93333333333333;38.0;36.0;14;30.0;41.0;42.0;35.4375;1;16;16;0;8;8;0;2;34.0;2;1;42.0;1;2;41.0;1;2;33.0;1;3;32.0;1;2;38.0;1;2;30.0;1;2;34.0;1;2;2;38.27777777777778
381;34.88235294117647;35.11764705882353;30.5;35.4;40.0;36.14285714285715;14;33.0;42.0;41.0;36.6875;1;16;14;2;8;7;1;2;47.0;1;1;35.0;1;2;33.0;1;2;37.0;1;3;25.5;2;2;37.0;1;2;39.0;1;2;45.0;1;2;2;32.33333333333334
382;35.94117647058823;38.47058823529412;39.0;38.26666666666667;49.0;36.71428571428572;14;33.0;36.0;43.0;35.15625;1;16;16;0;8;8;0;2;36.5;2;1;35.0;1;2;44.0;1;2;30.0;1;3;30.0;1;2;40.0;1;2;31.0;1;2;38.0;1;2;2;37.55555555555556
383;37.23529411764706;36.26470588235294;30.0;42.6;35.0;40.64285714285715;14;30.0;46.0;43.0;36.75;3;16;14;2;8;7;1;2;45.0;1;1;31.0;1;2;30.0;2;2;42.0;1;3;25.0;2;2;46.0;1;2;43.0;1;2;33.5;2;2;3;41.55555555555556
402;38.1764705882353;36.35294117647059;34.0;40.6;49.0;38.14285714285715;14;33.0;41.0;41.0;37.8125;0;16;16;0;8;8;0;2;45.0;1;1;30.0;1;2;30.0;1;2;44.0;1;3;32.0;1;2;40.0;1;2;41.0;1;2;41.0;1;2;2;38.22222222222222
404;34.20588235294117;35.41176470588236;30.0;35.46666666666667;41.0;31.75;14;18.5;38.0;44.0;25.28333333333333;3;15;8;7;7;4;3;1;0.0;0;1;30.0;1;2;26.5;2;2;7.25;4;3;30.0;1;2;34.0;1;2;39.0;1;2;19.25;4;2;2;32.5
407;33.20588235294117;33.08823529411764;32.0;34.06666666666667;40.0;34.46428571428572;14;26.0;33.0;40.0;32.625;1;16;13;3;8;7;1;2;47.0;1;1;39.0;1;2;40.0;1;2;15.0;4;3;30.0;1;2;38.0;1;2;38.0;1;2;30.0;1;2;1;28.30555555555556
409;37.0;35.70588235294117;41.0;36.73333333333333;45.0;35.32142857142857;14;22.5;38.0;38.0;34.6875;3;16;12;4;8;6;2;2;50.0;1;1;32.0;2;2;27.0;2;2;30.0;1;3;28.5;2;2;46.0;1;2;41.0;1;2;33.0;1;2;2;36.86111111111111
425;36.8235294117647;40.35294117647059;39.0;36.26666666666667;35.0;39.71428571428572;14;40.0;45.0;42.0;38.5;0;16;16;0;8;8;0;2;40.0;1;1;31.0;1;2;34.0;1;2;44.0;1;3;30.0;1;2;45.0;1;2;39.0;1;2;43.0;1;2;3;41.11111111111111
426;33.64705882352941;37.29411764705883;27.0;39.06666666666667;40.0;41.07142857142857;14;31.0;40.0;42.0;31.96875;3;16;9;7;8;5;3;1;45.0;1;1;33.0;1;2;30.0;1;2;28.5;2;3;23.0;2;2;27.5;2;2;39.0;1;2;38.0;1;2;2;37.38888888888889
427;34.94117647058823;34.70588235294117;30.0;37.86666666666667;36.0;37.85714285714285;14;22.5;38.0;33.0;35.75;0;16;16;0;8;8;0;2;44.0;1;1;33.0;1;2;34.0;1;2;42.0;1;3;30.0;1;2;31.0;1;2;30.0;1;2;43.0;1;2;2;35.77777777777778
428;37.94117647058823;34.70588235294117;30.0;34.33333333333334;32.0;38.64285714285715;14;32.0;46.0;43.0;31.46875;3;16;9;7;8;5;3;1;44.0;1;1;27.0;2;2;34.0;1;2;21.5;2;3;35.0;1;2;40.0;1;2;32.0;1;2;29.5;2;2;1;19.37037037037037
431;38.11764705882353;39.02941176470588;42.0;40.73333333333333;49.0;38.07142857142857;14;34.0;35.0;34.0;36.5;0;16;16;0;8;8;0;2;38.0;1;1;33.0;1;2;30.0;1;2;44.0;1;3;31.0;1;2;39.0;1;2;31.0;1;2;43.0;1;2;3;40.11111111111111
432;37.88235294117647;37.47058823529412;45.0;40.53333333333333;47.0;39.64285714285715;14;37.0;44.0;45.0;32.625;1;16;16;0;8;8;0;2;38.0;1;1;30.0;1;2;34.0;2;2;30.0;1;3;30.0;1;2;36.0;1;2;30.0;1;2;37.0;1;2;2;37.88888888888889
433;36.23529411764706;34.55882352941177;31.0;37.53333333333333;46.0;33.64285714285715;14;32.0;37.0;33.0;37.125;1;16;16;0;8;8;0;2;38.0;1;1;33.0;1;2;32.0;2;2;40.0;1;3;30.0;1;2;41.0;1;2;44.0;1;2;38.0;1;2;2;39.05555555555556
435;35.23529411764706;36.35294117647059;40.0;34.6;37.0;38.21428571428572;14;44.0;35.0;39.0;35.89583333333334;2;16;14;2;8;7;1;2;32.0;1;1;30.0;1;2;36.0;2;2;43.0;1;3;24.66666666666667;3;2;42.0;1;2;35.0;1;2;39.0;1;2;2;32.13888888888889
438;37.23529411764706;40.64705882352941;37.0;39.33333333333334;49.0;40.21428571428572;14;41.0;47.0;45.0;38.1875;0;16;16;0;8;8;0;2;40.0;1;1;42.0;1;2;30.0;1;2;39.0;1;3;30.0;1;2;43.0;1;2;38.0;1;2;44.0;1;2;3;41.33333333333334
439;35.8235294117647;34.91176470588236;28.5;37.93333333333333;41.0;37.5;14;34.0;38.0;44.0;42.25;0;16;16;0;8;8;0;2;38.0;1;1;43.0;1;2;37.0;1;2;42.0;1;3;33.0;1;2;50.0;1;2;48.0;1;2;45.0;1;2;2;39.94444444444444
450;38.58823529411764;40.1764705882353;35.5;39.86666666666667;42.0;37.07142857142857;14;29.0;44.0;38.0;37.1875;1;16;16;0;8;8;0;2;50.0;1;1;39.0;1;2;30.0;3;2;33.0;1;3;40.0;1;2;43.0;1;2;35.0;1;2;36.0;1;2;3;41.22222222222222
451;38.52941176470588;38.08823529411764;40.0;38.26666666666667;42.0;37.5;14;30.0;47.0;47.0;38.75;1;16;16;0;8;8;0;2;50.0;1;1;37.0;1;2;33.0;2;2;36.0;1;3;35.0;1;2;45.0;1;2;41.0;1;2;40.0;1;2;3;40.16666666666666
459;39.88235294117647;37.88235294117647;40.0;36.73333333333333;47.0;39.67857142857143;14;32.0;47.0;48.0;37.0;0;16;16;0;8;8;0;2;45.0;1;1;38.0;1;2;41.0;1;2;33.0;1;3;31.0;1;2;42.0;1;2;38.0;1;2;34.0;1;2;2;37.5
461;35.70588235294117;37.85294117647059;34.0;40.4;42.0;36.64285714285715;14;31.0;36.0;40.0;33.6875;2;16;14;2;8;7;1;2;34.0;1;1;30.0;1;2;31.0;2;2;36.0;1;3;28.5;2;2;41.0;1;2;30.0;1;2;38.0;1;2;2;38.88888888888889
462;39.41176470588236;39.52941176470588;35.0;43.13333333333333;40.0;39.0;14;35.0;39.0;42.0;39.6875;0;16;16;0;8;8;0;2;43.0;1;1;36.0;1;2;31.0;1;2;46.0;1;3;33.0;1;2;45.0;1;2;38.0;1;2;44.0;1;2;3;41.5
463;30.07692307692308;29.7;31.0;34.0;35.0;39.25;4;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;0;0.0
465;35.47058823529412;35.23529411764706;29.0;38.2;39.0;39.14285714285715;14;27.5;45.0;45.0;35.875;2;16;16;0;8;8;0;2;47.0;1;1;38.0;1;2;31.5;2;2;32.0;1;3;36.0;2;2;38.0;1;2;39.0;1;2;33.0;1;2;2;37.38888888888889
466;41.41176470588236;41.41176470588236;47.0;42.33333333333334;40.0;39.28571428571428;14;39.0;46.0;42.0;38.625;0;16;16;0;8;8;0;2;50.0;1;1;34.0;1;2;38.0;1;2;40.0;1;3;32.0;1;2;45.0;1;2;31.0;1;2;44.0;1;2;3;41.33333333333334
467;38.0;37.29411764705883;33.0;40.73333333333333;48.0;40.92857142857143;14;37.0;48.0;42.0;39.1875;1;16;16;0;8;8;0;2;40.0;1;1;38.0;2;2;45.0;1;2;35.0;1;3;30.0;1;2;43.0;1;2;42.0;1;2;43.0;1;2;3;41.27777777777778
469;41.1764705882353;39.1764705882353;33.0;39.13333333333333;49.0;40.17857142857143;14;37.0;38.0;50.0;36.0;0;16;16;0;8;8;0;2;39.0;1;1;35.0;1;2;37.0;1;2;35.0;1;3;30.0;1;2;43.0;1;2;32.0;1;2;39.0;1;2;3;41.61111111111111
472;34.05882352941177;36.05882352941177;35.0;35.2;47.0;32.5;14;21.5;38.0;43.0;37.53333333333333;1;15;15;0;7;7;0;2;0.0;0;1;35.0;1;2;43.0;1;2;34.0;1;3;33.0;1;2;44.0;1;2;44.0;1;2;31.5;2;2;2;35.97916666666667
476;40.0;40.29411764705883;35.0;41.93333333333333;40.0;42.14285714285715;14;41.0;46.0;40.0;40.6875;0;16;16;0;8;8;0;2;43.0;1;1;40.0;1;2;34.0;1;2;50.0;1;3;30.0;1;2;42.0;1;2;41.0;1;2;42.0;1;2;3;43.27777777777778
479;40.41176470588236;39.8235294117647;41.0;41.13333333333333;50.0;42.0;14;42.0;46.0;42.0;39.375;0;16;16;0;8;8;0;2;43.0;1;1;40.0;1;2;39.0;1;2;41.0;1;3;30.0;1;2;39.0;1;2;41.0;1;2;43.0;1;2;3;42.27777777777778
483;35.58823529411764;36.64705882352941;30.0;35.30769230769231;35.0;30.3;10;11.0;34.0;44.0;47.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;47.0;1;2;2;40.0
485;41.29411764705883;42.1764705882353;43.0;41.4;41.0;42.64285714285715;14;42.0;48.0;44.0;41.9375;0;16;16;0;8;8;0;2;40.0;1;1;35.0;1;2;45.0;1;2;39.0;1;3;39.0;1;2;46.0;1;2;47.0;1;2;45.0;1;2;3;43.11111111111111
487;40.35294117647059;42.52941176470588;35.0;42.8;50.0;44.64285714285715;14;39.0;45.0;44.0;40.1875;1;16;16;0;8;8;0;2;50.0;1;1;42.0;1;2;30.0;2;2;43.0;1;3;30.0;1;2;43.0;1;2;42.0;1;2;45.0;1;2;3;42.33333333333334
488;40.76470588235294;41.88235294117647;45.0;42.66666666666666;50.0;41.21428571428572;14;40.0;45.0;42.0;43.0;0;16;16;0;8;8;0;2;42.0;1;1;38.0;1;2;41.0;1;2;50.0;1;3;37.0;1;2;47.0;1;2;43.0;1;2;42.0;1;2;3;41.94444444444444
490;40.3235294117647;38.05882352941177;35.0;41.0;42.0;43.07142857142857;14;44.0;35.0;44.0;38.5;0;16;16;0;8;8;0;2;43.0;1;1;37.0;1;2;30.0;1;2;35.0;1;3;32.0;1;2;50.0;1;2;44.0;1;2;41.0;1;2;2;39.44444444444444
494;35.6764705882353;37.52941176470588;33.0;39.53333333333333;41.0;38.78571428571428;14;41.0;48.0;34.0;36.75;1;16;13;3;8;7;1;2;45.0;1;1;30.0;1;2;45.0;1;2;27.0;3;3;32.0;1;2;43.0;1;2;38.0;1;2;43.0;1;2;2;39.72222222222222
505;41.64705882352941;44.1764705882353;43.0;44.86666666666667;50.0;44.5;14;41.0;46.0;40.0;41.25;1;16;16;0;8;8;0;2;50.0;1;1;43.0;1;2;36.5;2;2;43.0;1;3;30.0;1;2;43.0;1;2;42.0;1;2;46.0;1;2;3;43.5
507;38.23529411764706;39.35294117647059;37.0;40.53333333333333;49.0;41.21428571428572;14;46.0;38.0;44.0;38.625;0;16;16;0;8;8;0;2;46.0;1;1;36.0;1;2;31.0;1;2;38.0;1;3;30.0;1;2;46.0;1;2;43.0;1;2;43.0;1;2;2;39.05555555555556
510;40.70588235294117;44.58823529411764;47.0;46.33333333333334;50.0;39.71428571428572;14;39.0;40.0;42.0;38.0;2;16;14;2;8;7;1;2;50.0;1;1;32.0;1;2;28.5;2;2;31.0;2;3;45.0;1;2;44.0;1;2;39.0;1;2;44.0;1;2;3;43.22222222222222
511;34.70588235294117;38.58823529411764;31.0;39.4;50.0;39.71428571428572;14;25.0;41.0;42.0;36.625;1;16;14;2;8;7;1;2;45.0;1;1;36.0;1;2;41.0;1;2;34.0;1;3;25.5;2;2;43.0;1;2;32.0;1;2;42.0;1;2;2;37.55555555555556
522;41.88235294117647;38.52941176470588;37.0;42.66666666666666;44.0;43.42857142857143;14;37.0;48.0;50.0;38.4375;0;16;16;0;8;8;0;2;35.0;1;1;35.0;1;2;43.0;1;2;40.0;1;3;31.0;1;2;46.0;1;2;34.0;1;2;41.0;1;2;3;41.83333333333334
524;33.58823529411764;35.61764705882353;34.0;39.2;37.0;36.0;14;26.0;34.0;44.0;35.375;1;16;16;0;8;8;0;2;50.0;1;1;32.0;2;2;30.0;1;2;34.0;1;3;30.0;1;2;43.0;1;2;33.0;1;2;39.0;1;2;2;38.15625
528;35.8;36.70588235294117;39.0;37.84615384615385;40.0;35.91666666666666;12;24.5;42.0;0.0;37.22222222222222;1;9;9;0;4;4;0;2;0.0;0;1;39.0;1;2;0.0;0;2;40.0;1;3;0.0;0;2;31.5;2;2;37.0;1;2;0.0;0;2;2;36.0
532;35.41176470588236;37.73333333333333;41.0;39.45454545454545;43.0;30.625;8;31.0;31.0;0.0;32.75;1;16;12;4;8;6;2;2;37.0;1;1;32.0;1;2;20.0;1;2;41.0;1;3;21.0;2;2;39.0;1;2;38.0;1;2;32.0;1;2;0;0.0
536;32.5;37.73529411764706;40.0;36.48888888888889;40.0;37.5;14;27.0;39.0;39.0;36.0625;0;16;16;0;8;8;0;2;45.0;1;1;37.0;1;2;39.0;1;2;34.0;1;3;30.0;1;2;43.0;1;2;31.0;1;2;35.0;1;2;2;37.25
537;33.6764705882353;37.76470588235294;35.0;36.8;40.0;38.0;14;36.0;40.0;36.0;34.75;0;16;16;0;8;8;0;2;34.0;1;1;32.0;1;2;32.0;1;2;38.0;1;3;30.0;1;2;36.0;1;2;44.0;1;2;30.0;1;2;3;40.94444444444444
542;34.88235294117647;38.52941176470588;34.0;37.33333333333334;39.0;39.71428571428572;14;30.0;43.0;32.0;36.4375;1;16;14;2;8;7;1;2;49.0;1;1;28.5;2;2;33.0;1;2;37.0;1;3;30.0;1;2;42.0;1;2;36.0;1;2;42.0;1;2;2;37.55555555555556
544;38.23529411764706;35.3235294117647;34.0;35.06666666666667;40.0;34.69047619047619;14;27.33333333333333;41.0;32.0;35.625;2;16;12;4;8;6;2;2;45.0;1;1;22.5;2;2;25.0;2;2;40.0;1;3;44.0;1;2;37.0;1;2;30.0;1;2;44.0;1;2;1;26.47222222222222
545;36.11764705882353;38.64705882352941;30.0;38.46666666666667;42.0;37.57142857142857;14;30.0;42.0;46.0;35.5;2;16;13;3;8;6;2;2;25.0;2;1;29.5;2;2;41.0;1;2;34.0;1;3;31.0;1;2;41.0;1;2;39.0;1;2;39.0;1;2;2;32.38888888888889
548;35.23529411764706;36.52941176470588;35.0;40.13333333333333;40.0;39.78571428571428;14;43.0;46.0;38.0;33.9375;1;16;16;0;8;8;0;2;39.0;1;1;37.0;1;2;30.0;1;2;30.0;2;3;32.0;1;2;36.0;1;2;33.0;1;2;39.0;1;2;2;40.0
550;37.29411764705883;39.64705882352941;41.0;39.86666666666667;50.0;40.28571428571428;14;37.0;41.0;48.0;38.0;0;16;16;0;8;8;0;2;38.0;1;1;38.0;1;2;31.0;1;2;38.0;1;3;32.0;1;2;47.0;1;2;36.0;1;2;44.0;1;2;3;42.55555555555556
552;39.05882352941177;39.41176470588236;41.0;41.4;44.0;40.85714285714285;14;30.0;45.0;42.0;34.625;2;16;14;2;8;7;1;2;45.0;1;1;29.0;2;2;33.5;2;2;32.0;1;3;31.0;1;2;44.0;1;2;30.0;1;2;39.0;1;2;2;38.44444444444444
555;29.97058823529412;36.23529411764706;30.0;36.53333333333333;41.0;37.42857142857143;14;25.0;43.0;44.0;35.95833333333334;1;16;14;2;8;7;1;2;40.0;1;1;36.0;1;2;26.66666666666667;3;2;36.0;1;3;30.0;1;2;38.0;1;2;41.0;1;2;42.0;1;2;2;37.44444444444444
556;35.11764705882353;35.35294117647059;31.0;36.73333333333333;35.0;38.85714285714285;14;31.0;38.0;45.0;34.08333333333334;3;16;9;7;8;5;3;1;40.0;1;1;39.0;1;2;20.66666666666667;3;2;29.66666666666667;3;3;25.5;2;2;43.0;1;2;41.0;1;2;39.0;1;2;2;38.5
559;32.41176470588236;36.11764705882353;37.0;36.13333333333333;39.0;34.71428571428572;14;28.5;39.0;36.0;36.8125;0;16;16;0;8;8;0;2;40.0;1;1;35.0;1;2;39.0;1;2;35.0;1;3;30.0;1;2;40.0;1;2;37.0;1;2;41.0;1;2;2;37.22222222222222
561;32.47058823529412;31.88235294117647;25.5;36.8;36.0;33.32142857142857;14;31.0;39.0;37.0;32.0625;2;16;12;4;8;6;2;2;40.0;1;1;34.0;1;2;15.66666666666667;3;2;31.0;1;3;21.33333333333333;3;2;47.0;1;2;30.0;1;2;42.0;1;2;2;32.3125
563;35.73529411764706;36.05882352941177;31.0;37.46666666666667;41.0;38.21428571428572;14;30.0;40.0;48.0;35.6875;2;16;16;0;8;8;0;2;38.0;1;1;30.5;2;2;35.5;2;2;33.0;1;3;30.0;1;2;43.0;1;2;38.0;1;2;40.0;1;2;2;39.61111111111111
565;39.0;40.23529411764706;37.0;36.6;42.0;41.28571428571428;14;41.0;45.0;44.0;36.9375;1;16;14;2;8;7;1;2;45.0;1;1;37.0;1;2;31.0;1;2;32.0;1;3;26.0;2;2;42.0;1;2;44.0;1;2;45.0;1;2;2;38.72222222222222
575;36.58823529411764;35.11764705882353;38.0;38.8;42.0;41.71428571428572;14;40.0;46.0;42.0;40.9375;0;16;16;0;8;8;0;2;50.0;1;1;38.0;1;2;44.0;1;2;41.0;1;3;37.0;1;2;40.0;1;2;46.0;1;2;36.0;1;2;3;42.44444444444444
590;38.41176470588236;41.8235294117647;36.0;39.8;33.0;38.75;14;30.0;43.0;44.0;38.375;0;16;16;0;8;8;0;2;40.0;1;1;30.0;1;2;30.0;1;2;38.0;1;3;42.0;1;2;45.0;1;2;37.0;1;2;46.0;1;2;3;40.11111111111111
591;36.94117647058823;35.05882352941177;28.5;37.26666666666667;34.0;34.71428571428572;14;30.0;41.0;44.0;37.02083333333334;2;16;14;2;8;7;1;2;50.0;1;1;37.0;1;2;32.0;2;2;35.0;1;3;23.66666666666667;3;2;42.0;1;2;39.0;1;2;45.0;1;2;2;34.66666666666666
596;39.35294117647059;33.38235294117647;29.5;41.2;43.0;36.57142857142857;14;27.0;44.0;43.0;37.15625;2;16;14;2;8;7;1;2;50.0;1;1;37.0;1;2;27.5;2;2;32.5;2;3;30.0;1;2;45.0;1;2;39.0;1;2;45.0;1;2;3;40.77777777777778
598;38.58823529411764;35.20588235294117;40.0;38.33333333333334;35.0;37.64285714285715;14;29.0;42.0;45.0;38.0625;0;16;16;0;8;8;0;2;50.0;1;1;39.0;1;2;32.0;1;2;33.0;1;3;33.0;1;2;47.0;1;2;37.0;1;2;42.0;1;2;2;38.83333333333334
602;35.52941176470588;34.47058823529412;42.0;36.06666666666667;46.0;38.71428571428572;14;31.0;36.0;40.0;35.5;2;16;16;0;8;8;0;2;37.0;1;1;30.0;1;2;32.0;2;2;31.0;1;3;32.0;2;2;40.0;1;2;41.0;1;2;44.0;1;2;2;35.72222222222222
603;36.64705882352941;40.23529411764706;35.0;38.6;41.0;37.03571428571428;14;33.0;44.0;45.0;36.6875;1;16;16;0;8;8;0;2;50.0;1;1;30.0;1;2;44.0;1;2;33.0;1;3;31.0;2;2;44.0;1;2;33.0;1;2;37.0;1;2;3;42.22222222222222
610;39.41176470588236;36.1764705882353;32.0;39.46666666666667;40.0;32.0;14;30.5;30.0;18.0;33.875;1;16;13;3;8;6;2;2;0.0;1;1;31.0;1;2;31.0;1;2;39.0;1;3;29.5;2;2;39.0;1;2;41.0;1;2;41.0;1;2;3;41.0
613;37.52941176470588;33.29411764705883;25.5;38.86666666666667;47.0;39.35714285714285;14;37.0;41.0;42.0;38.625;0;16;16;0;8;8;0;2;50.0;1;1;40.0;1;2;35.0;1;2;38.0;1;3;34.0;1;2;40.0;1;2;44.0;1;2;34.0;1;2;2;37.16666666666666
616;39.88235294117647;39.64705882352941;35.0;39.13333333333333;45.0;38.67857142857143;14;37.0;48.0;45.0;37.375;0;16;16;0;8;8;0;2;45.0;1;1;41.0;1;2;33.0;1;2;37.0;1;3;31.0;1;2;45.0;1;2;30.0;1;2;41.0;1;2;2;38.0
626;38.88235294117647;39.58823529411764;36.0;40.06666666666667;42.0;40.78571428571428;14;37.0;47.0;41.0;40.5;1;16;16;0;8;8;0;2;50.0;1;1;34.0;1;2;37.5;2;2;41.0;1;3;31.0;1;2;43.0;1;2;47.0;1;2;45.0;1;2;3;40.27777777777778
643;37.47058823529412;35.38235294117647;30.0;39.33333333333334;39.0;39.92857142857143;14;30.0;43.0;42.0;40.25;1;16;16;0;8;8;0;2;50.0;1;1;36.0;1;2;34.5;2;2;41.0;1;3;38.0;1;2;44.0;1;2;44.0;1;2;39.0;1;2;3;42.33333333333334
645;33.23529411764706;35.88235294117647;34.0;37.33333333333334;38.0;35.71428571428572;14;34.0;45.0;33.0;35.0;1;16;14;2;8;7;1;2;45.0;1;1;38.0;1;2;29.5;2;2;30.0;1;3;30.0;1;2;41.0;1;2;37.0;1;2;37.0;1;2;2;37.33333333333334
646;35.35294117647059;39.52941176470588;37.0;37.86666666666667;42.0;42.07142857142857;14;34.0;45.0;47.0;38.9375;0;16;16;0;8;8;0;2;50.0;1;1;32.0;1;2;36.0;1;2;43.0;1;3;33.0;1;2;45.0;1;2;32.0;1;2;44.0;1;2;3;41.38888888888889
647;36.3235294117647;33.94117647058823;26.5;38.26666666666667;40.0;36.28571428571428;14;26.5;42.0;38.0;28.02083333333334;2;16;9;7;8;5;3;1;48.0;1;1;30.0;1;2;20.66666666666667;3;2;11.0;1;3;24.0;2;2;40.0;1;2;39.0;1;2;30.0;1;2;1;25.45454545454545
651;31.47058823529412;35.55882352941177;30.0;37.33333333333334;35.0;34.67857142857143;14;34.0;42.0;38.0;36.60416666666666;1;16;14;2;8;7;1;2;45.0;1;1;33.0;1;2;49.0;1;2;38.0;1;3;26.33333333333333;3;2;40.0;1;2;30.0;1;2;35.0;1;2;2;38.05555555555556
