NOTA_ASD;NOTA_CEM;NOTA_IO_UNO;NOTA_INSE;NOTA_IYM;NOTA_EE_UNO;NOTA_GENH;VECES_CEM;NOTA_EL_DOS;VECES_IYM;VECES_INSE;PROMEDIO_CUATRO;NOTA_MPI;VECES_EE_UNO;VECES_ASD;NAA_CUATRO;NOTA_GEE;NOTA_ME;NCC_CUATRO;NOTA_PYE;NCA_CUATRO;NOTA_CIR_TRES;NOTA_ELD;VECES_GENH;NCP_CUATRO;VECES_EL_DOS;VECES_IO_UNO;VECES_ME;CAR_CUATRO;NAP_CUATRO;NAC_CUATRO;EPA_CUATRO;VECES_PYE;CREDITOS_ASD;CREDITOS_IYM;CREDITOS_IO_UNO;CREDITOS_INSE;CREDITOS_GENH;CREDITOS_EE_UNO;CREDITOS_CEM;RENDIMIENTO_CINCO;PROMEDIO_CINCO
34;36;46;37;42;0;36;2;36;1;1;36.588235294117645;43;0;1;7;30;33;17.0;37;17.0;30;45;1;0.0;1;1;2;2;0;7;2;1;2;3;2;2;2;3;3;2.0;38.57142857142857
37;34;31;34;41;0;30;2;35;1;2;33.1764705882353;35;0;1;7;33;30;17.0;30;17.0;34;35;1;0.0;1;1;1;2;0;7;2;3;2;3;2;2;2;3;3;2.0;34.92857142857143
31;34;39;30;30;0;45;2;43;1;1;39.1764705882353;46;0;1;7;50;35;17.0;39;17.0;30;34;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;34.42857142857143
37;37;43;32;35;0;30;2;37;2;1;35.11764705882353;35;0;1;7;34;36;17.0;35;17.0;34;34;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;35.714285714285715
30;30;41;31;36;0;30;1;36;2;1;36.35294117647059;37;0;1;7;36;40;17.0;38;17.0;30;36;1;0.0;1;1;2;4;0;7;2;2;2;3;2;2;2;3;3;2.0;33.0
40;44;37;33;34;0;44;1;41;1;1;38.8235294117647;34;0;1;7;47;37;17.0;30;17.0;36;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.714285714285715
39;25;30;35;0;0;30;3;39;0;2;34.2;0;0;2;5;30;40;15.0;42;12.0;33;22;1;3.0;1;1;1;2;1;6;2;1;2;3;2;2;2;3;3;2.0;31.181818181818183
43;36;42;30;37;0;40;2;35;2;1;32.88235294117647;35;0;1;7;32;34;17.0;34;17.0;30;30;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.785714285714285
30;46;37;36;32;0;39;1;42;1;1;40.411764705882355;44;0;1;7;40;37;17.0;37;17.0;35;46;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.0
34;39;41;32;34;0;36;1;39;1;1;38.1764705882353;35;0;1;7;30;43;17.0;38;17.0;34;43;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.07142857142857
40;31;38;35;42;0;33;2;33;1;1;33.411764705882355;38;0;1;7;31;33;17.0;35;17.0;33;32;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;36.5
30;30;37;33;32;0;32;2;38;2;2;32.46666666666667;0;0;1;6;32;30;15.0;30;15.0;30;33;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;32.142857142857146
31;46;36;33;32;0;38;1;42;1;1;39.588235294117645;36;0;1;7;42;37;17.0;41;17.0;30;46;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.42857142857143
37;45;50;33;35;0;35;1;40;1;1;40.8235294117647;44;0;1;7;37;41;17.0;41;17.0;39;43;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.285714285714285
35;33;31;31;33;0;32;3;38;1;1;34.588235294117645;35;0;1;7;36;33;17.0;34;17.0;36;31;1;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;32.57142857142857
35;36;40;30;37;0;36;1;40;1;1;34.11764705882353;37;0;1;7;31;36;17.0;30;17.0;30;32;1;0.0;1;1;2;2;0;7;2;1;2;3;2;2;2;3;3;2.0;35.785714285714285
31;32;49;30;32;0;42;1;38;1;1;40.64705882352941;46;0;1;7;30;45;17.0;41;17.0;41;42;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.42857142857143
34;19;0;30;32;0;32;1;42;1;1;34.470588235294116;33;0;1;7;35;32;17.0;38;17.0;31;30;2;0.0;1;0;2;2;0;7;2;1;2;3;2;2;2;3;3;1.0;28.75
40;0;32;33;30;0;34;0;40;1;2;37.266666666666666;0;0;2;6;36;32;15.0;38;15.0;30;45;1;0.0;1;1;1;0;0;6;2;1;2;3;2;2;2;3;3;2.0;33.45454545454545
36;36;34;40;33;0;35;3;34;1;1;34.46666666666667;0;0;1;6;31;33;15.0;33;15.0;31;42;1;0.0;1;1;1;2;0;6;2;1;2;3;2;2;2;3;3;2.0;35.5
36;37;34;37;42;0;30;3;34;1;1;33.23529411764706;37;0;3;7;30;37;17.0;34;17.0;30;30;1;0.0;1;1;2;2;0;7;2;1;2;3;2;2;2;3;3;2.0;36.5
33;34;40;30;32;0;30;1;37;1;1;35.64705882352941;32;0;1;7;33;35;17.0;40;17.0;30;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;33.142857142857146
35;38;30;37;40;0;39;1;38;1;1;38.11764705882353;32;0;1;7;39;42;17.0;36;17.0;40;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.857142857142854
37;34;49;32;42;0;35;2;33;1;1;35.94117647058823;32;0;1;7;32;41;17.0;40;17.0;32;39;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.142857142857146
31;30;38;30;40;0;35;1;38;1;2;35.2;0;0;2;6;32;30;15.0;40;15.0;30;40;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;34.142857142857146
35;31;32;39;36;0;30;3;36;1;2;35.0;41;0;1;7;30;34;17.0;44;17.0;31;31;1;0.0;2;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;33.785714285714285
36;31;34;40;30;0;35;3;32;1;1;35.13333333333333;0;0;1;6;32;37;15.0;34;15.0;31;42;1;0.0;1;1;1;2;0;6;2;1;2;3;2;2;2;3;3;2.0;33.785714285714285
22;32;38;34;30;0;33;2;41;2;1;35.294117647058826;31;0;2;7;40;31;17.0;34;17.0;30;38;1;0.0;1;1;2;1;0;7;2;1;2;3;2;2;2;3;3;2.0;31.428571428571427
33;41;44;35;43;0;34;2;31;1;1;35.411764705882355;34;0;1;7;32;41;17.0;42;17.0;40;30;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.857142857142854
0;4;0;0;0;0;0;2;27;0;0;17.833333333333332;0;0;0;0;0;17;12.0;26;0.0;15;0;0;12.0;2;0;1;3;5;5;1;3;2;3;2;2;2;3;3;1.0;4.0
34;45;30;30;33;0;44;1;38;1;1;37.294117647058826;37;0;1;7;44;36;17.0;38;17.0;33;36;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.42857142857143
0;2;0;0;0;0;0;1;40;0;0;27.333333333333332;0;0;0;2;0;34;9.0;0;6.0;0;8;0;3.0;1;0;1;0;1;3;1;0;2;3;2;2;2;3;3;1.0;2.0
36;26;37;30;42;0;34;3;36;1;2;36.411764705882355;37;0;1;7;38;31;17.0;41;17.0;30;42;1;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;34.142857142857146
38;31;31;38;42;0;41;2;31;1;1;33.94117647058823;34;0;1;7;30;30;17.0;40;17.0;30;42;2;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;36.785714285714285
30;46;50;34;34;0;33;1;37;1;2;38.05882352941177;36;0;1;7;45;35;17.0;41;17.0;35;39;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.142857142857146
43;30;33;31;42;0;33;2;35;1;1;36.94117647058823;42;0;1;7;40;38;17.0;34;17.0;30;39;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.42857142857143
33;30;36;31;41;0;34;2;33;1;2;33.05882352941177;32;0;1;7;33;32;17.0;30;17.0;33;37;2;0.0;1;2;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.357142857142854
0;18;0;0;0;0;0;1;33;0;0;32.9;32;0;0;4;0;34;10.0;32;10.0;0;0;0;0.0;1;0;1;0;0;4;2;1;2;3;2;2;2;3;3;1.0;18.0
35;35;49;37;40;0;38;1;33;1;1;34.88235294117647;36;0;1;7;37;36;17.0;45;17.0;30;30;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;2.0;38.785714285714285
30;31;47;31;42;50;40;1;34;1;1;37.1764705882353;47;1;1;7;36;37;17.0;41;17.0;30;37;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.11764705882353
8;25;47;40;0;0;30;3;31;0;1;35.13333333333333;0;0;1;6;37;35;15.0;35;15.0;34;39;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;1.0;29.545454545454547
34;45;35;34;34;0;33;1;41;1;1;40.529411764705884;38;0;1;7;47;36;17.0;41;17.0;37;44;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.357142857142854
30;42;50;31;40;0;39;2;33;1;1;36.411764705882355;38;0;1;7;31;37;17.0;44;17.0;30;41;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;39.0
37;33;44;31;37;0;32;2;41;1;1;37.0;35;0;1;7;34;30;17.0;39;17.0;40;40;1;0.0;1;1;2;4;0;7;2;2;2;3;2;2;2;3;3;2.0;35.57142857142857
34;38;41;32;33;0;30;2;37;1;1;36.588235294117645;37;0;1;7;33;34;17.0;34;17.0;30;47;1;0.0;1;1;1;3;0;7;2;2;2;3;2;2;2;3;3;2.0;34.785714285714285
32;34;33;37;36;0;35;1;32;1;1;33.88235294117647;36;0;1;7;30;36;17.0;41;17.0;34;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.57142857142857
31;32;40;30;41;0;31;1;39;1;1;36.705882352941174;43;0;1;7;37;39;17.0;34;17.0;30;34;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.5
32;39;47;34;37;0;37;1;41;1;1;37.76470588235294;34;0;1;7;33;43;17.0;40;17.0;34;36;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.714285714285715
34;30;30;34;37;0;38;2;30;1;2;32.8235294117647;32;0;2;7;30;31;17.0;38;17.0;41;31;1;0.0;1;1;1;3;0;7;2;1;2;3;2;2;2;3;3;2.0;33.785714285714285
40;36;30;37;38;0;37;1;30;1;1;34.0;46;0;1;7;34;34;17.0;32;17.0;36;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.42857142857143
38;30;30;37;28;0;41;3;31;1;2;33.23529411764706;34;0;1;7;30;31;17.0;41;17.0;32;35;2;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;33.285714285714285
0;7;0;0;0;0;0;1;0;0;0;28.2;0;0;0;1;0;31;5.0;24;3.0;0;0;0;2.0;0;0;1;0;1;2;1;1;2;3;2;2;2;3;3;1.0;7.0
0;25;0;0;0;0;0;2;26;0;0;25.25;35;0;0;1;0;0;8.0;0;2.0;0;18;0;6.0;1;0;0;0;2;3;1;0;2;3;2;2;2;3;3;1.0;25.0
33;34;35;41;35;0;0;1;42;1;1;36.64705882352941;32;0;1;7;39;39;17.0;40;17.0;34;30;0;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.416666666666664
30;30;46;32;40;0;37;1;33;1;1;38.411764705882355;42;0;1;7;39;45;17.0;44;17.0;32;35;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.714285714285715
30;33;36;30;39;0;34;3;33;1;1;35.35294117647059;34;0;1;7;37;38;17.0;30;17.0;33;40;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;34.0
30;33;39;41;35;0;45;2;33;1;1;34.8235294117647;34;0;1;7;36;33;17.0;30;17.0;40;38;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;36.714285714285715
31;40;37;40;41;0;35;1;42;1;1;42.470588235294116;45;0;1;7;31;39;17.0;40;17.0;50;49;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.785714285714285
45;45;44;36;36;0;35;3;38;1;1;35.8235294117647;35;0;1;7;38;33;17.0;36;17.0;44;30;1;0.0;2;1;1;1;0;7;2;1;2;3;2;2;2;3;3;3.0;40.214285714285715
34;42;38;33;40;0;34;1;40;1;1;37.411764705882355;39;0;1;7;32;31;17.0;45;17.0;34;41;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.42857142857143
35;40;43;33;42;0;38;2;36;1;1;36.2;36;0;1;6;39;38;15.0;0;15.0;30;37;1;0.0;1;2;1;1;0;6;2;0;2;3;2;2;2;3;3;2.0;38.857142857142854
42;42;43;30;39;0;33;1;35;1;1;39.0;43;0;1;7;40;44;17.0;30;17.0;37;42;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;38.5
29;26;38;36;30;0;32;2;30;1;2;31.6;0;0;2;6;30;30;15.0;30;15.0;42;30;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;31.285714285714285
40;34;49;30;42;0;35;1;32;1;1;35.64705882352941;33;0;1;7;33;38;17.0;42;17.0;30;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.285714285714285
39;37;38;40;44;0;38;1;40;1;1;40.1764705882353;38;0;1;7;38;42;17.0;43;17.0;32;45;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.5
37;35;47;30;44;0;32;1;31;1;2;36.470588235294116;41;0;1;7;34;39;17.0;40;17.0;30;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.785714285714285
33;41;41;39;40;0;43;1;44;1;1;41.411764705882355;39;0;1;7;43;42;17.0;38;17.0;43;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.642857142857146
36;41;41;39;36;0;43;1;43;1;1;41.1764705882353;38;0;1;7;45;34;17.0;43;17.0;47;41;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.214285714285715
30;33;31;36;33;0;39;3;33;1;2;32.411764705882355;31;0;1;7;31;31;17.0;41;17.0;30;31;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;33.57142857142857
32;29;37;30;32;0;30;3;32;1;2;34.6;36;0;1;6;33;39;15.0;0;15.0;30;36;2;0.0;1;1;1;3;0;6;2;0;2;3;2;2;2;3;3;2.0;31.5
36;38;42;34;38;0;43;1;41;1;1;36.23529411764706;39;0;1;7;33;31;17.0;39;17.0;32;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;38.42857142857143
36;36;38;34;36;0;36;2;42;1;1;37.23529411764706;37;0;1;7;41;37;17.0;32;17.0;34;36;2;0.0;1;1;2;2;0;7;2;1;2;3;2;2;2;3;3;2.0;36.0
37;34;36;30;41;0;30;1;37;1;1;33.05882352941177;29;0;1;6;34;35;17.0;33;15.0;32;30;1;2.0;1;1;1;2;1;7;2;1;2;3;2;2;2;3;3;2.0;35.07142857142857
0;10;0;0;0;0;0;1;0;0;0;32.0;33;0;0;2;0;0;4.0;31;4.0;0;0;0;0.0;0;0;0;0;0;2;2;1;2;3;2;2;2;3;3;1.0;10.0
32;30;41;39;30;0;45;2;36;1;1;35.1764705882353;33;0;1;7;38;36;17.0;34;17.0;38;32;1;0.0;1;1;2;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.285714285714285
5;0;0;37;18;0;30;0;31;2;3;25.923076923076923;0;0;2;4;34;5;13.0;34;10.0;0;31;1;3.0;1;0;2;3;1;5;1;2;2;3;2;2;2;3;3;1.0;22.0
30;33;37;37;43;0;30;2;32;1;2;35.35294117647059;46;0;1;7;40;30;17.0;42;17.0;30;33;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.42857142857143
42;33;36;34;37;0;38;1;40;1;1;40.470588235294116;37;0;1;7;39;43;17.0;42;17.0;40;41;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.42857142857143
45;37;48;30;42;0;40;1;39;1;1;36.705882352941174;37;0;2;7;39;36;17.0;41;17.0;30;35;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;3.0;40.214285714285715
35;36;47;39;41;0;39;3;34;1;2;36.94117647058823;42;0;1;7;37;38;17.0;34;17.0;30;42;1;0.0;1;1;2;1;0;7;2;1;2;3;2;2;2;3;3;2.0;39.357142857142854
33;25;35;36;17;0;31;3;31;1;1;30.176470588235293;27;0;1;5;34;30;17.0;31;12.0;34;26;1;5.0;1;2;1;4;2;7;2;1;2;3;2;2;2;3;3;1.0;28.285714285714285
30;38;39;32;40;0;43;1;41;1;1;42.35294117647059;39;0;1;7;36;46;17.0;44;17.0;40;47;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.285714285714285
0;13;32;39;0;0;42;1;35;0;2;35.0;0;0;0;5;36;35;12.0;39;12.0;30;0;1;0.0;1;1;1;0;0;5;2;1;2;3;2;2;2;3;3;1.0;29.444444444444443
31;40;50;32;42;0;39;2;44;1;2;38.705882352941174;40;0;1;7;44;39;17.0;39;17.0;35;31;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;39.285714285714285
31;37;0;31;30;0;32;2;40;1;1;35.588235294117645;37;0;2;7;41;30;17.0;34;17.0;30;37;1;0.0;1;0;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;32.416666666666664
43;33;35;30;34;0;38;2;39;1;1;37.46666666666667;0;0;1;6;33;37;15.0;44;15.0;30;40;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;35.214285714285715
31;35;39;30;41;0;30;2;38;1;1;36.64705882352941;42;0;1;7;45;30;17.0;43;17.0;30;33;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;34.857142857142854
40;33;30;36;43;0;41;1;38;1;2;36.76470588235294;41;0;1;7;38;33;17.0;42;17.0;40;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.285714285714285
36;39;50;37;40;0;42;1;35;1;1;38.705882352941174;49;0;1;7;36;42;17.0;43;17.0;39;31;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;3.0;40.5
17;4;0;31;40;0;35;1;33;1;2;31.133333333333333;0;0;2;5;35;30;15.0;40;13.0;4;40;1;2.0;1;0;1;0;1;6;2;1;2;3;2;2;2;3;3;1.0;24.833333333333332
32;32;48;35;33;0;32;3;34;1;1;35.666666666666664;0;0;1;6;37;37;15.0;41;15.0;32;34;1;0.0;1;1;1;2;0;6;2;1;2;3;2;2;2;3;3;2.0;34.92857142857143
0;16;16;0;0;0;0;3;0;0;0;30.0;0;0;0;1;0;30;3.0;0;3.0;0;0;0;0.0;0;2;1;0;0;1;2;0;2;3;2;2;2;3;3;1.0;16.0
40;39;45;31;34;0;38;2;36;1;2;37.23529411764706;42;0;1;7;39;34;17.0;43;17.0;35;35;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;37.642857142857146
13;30;0;36;0;0;35;1;30;0;2;32.333333333333336;0;0;1;5;39;30;12.0;30;12.0;35;0;1;0.0;1;0;1;1;0;5;2;1;2;3;2;2;2;3;3;1.0;28.666666666666668
30;32;45;32;32;0;35;2;31;1;1;32.529411764705884;34;0;1;7;37;35;17.0;30;17.0;30;31;2;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;2.0;34.0
34;32;30;33;40;0;38;3;31;1;1;35.411764705882355;37;0;2;7;36;36;17.0;40;17.0;32;37;1;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;34.714285714285715
43;30;30;30;31;0;36;1;32;2;2;33.6;0;0;1;6;33;31;15.0;31;15.0;32;41;1;0.0;1;1;1;2;0;6;2;1;2;3;2;2;2;3;3;2.0;32.92857142857143
31;36;34;41;34;0;42;3;39;1;1;35.05882352941177;36;0;1;7;30;38;17.0;33;17.0;37;31;1;0.0;1;1;2;3;0;7;2;1;2;3;2;2;2;3;3;2.0;36.142857142857146
32;31;33;41;34;0;35;1;36;2;1;33.13333333333333;0;0;2;6;36;31;15.0;30;15.0;34;32;1;0.0;1;1;1;2;0;6;2;1;2;3;2;2;2;3;3;2.0;34.07142857142857
34;38;30;38;42;0;41;2;32;1;2;33.64705882352941;35;0;2;7;33;31;17.0;38;17.0;30;37;2;0.0;1;1;1;2;0;7;2;2;2;3;2;2;2;3;3;2.0;37.57142857142857
41;34;36;34;41;0;42;2;30;1;2;35.0;41;0;1;7;34;31;17.0;44;17.0;30;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.92857142857143
30;30;47;39;41;0;34;2;30;1;3;32.411764705882355;30;0;1;7;31;40;17.0;30;17.0;30;33;1;0.0;1;1;1;1;0;7;2;3;2;3;2;2;2;3;3;2.0;36.642857142857146
50;41;49;33;43;0;38;1;36;1;1;40.0;36;0;1;7;41;45;17.0;44;17.0;36;41;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;3.0;42.285714285714285
0;30;31;0;0;0;0;1;14;0;0;24.9;13;0;0;2;0;39;10.0;32;5.0;0;0;0;5.0;1;1;1;0;2;4;1;1;2;3;2;2;2;3;3;2.0;30.4
37;31;48;30;41;0;35;1;38;1;1;33.411764705882355;37;0;1;7;35;32;17.0;32;17.0;30;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.857142857142854
37;31;48;30;42;0;31;2;30;1;1;32.666666666666664;37;0;3;6;34;36;15.0;0;15.0;30;30;1;0.0;1;1;1;0;0;6;2;0;2;3;2;2;2;3;3;2.0;36.5
40;33;43;39;30;0;30;1;32;1;1;32.05882352941177;36;0;1;7;30;31;17.0;30;17.0;37;30;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;35.214285714285715
30;31;44;38;32;0;34;1;37;1;1;36.666666666666664;0;0;1;6;37;31;15.0;30;15.0;43;42;1;0.0;1;1;1;1;0;6;2;1;2;3;2;2;2;3;3;2.0;34.357142857142854
49;30;44;37;34;0;31;1;36;1;2;34.64705882352941;34;0;2;7;30;37;17.0;39;17.0;31;34;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;36.714285714285715
0;0;0;28;0;0;0;0;37;0;1;32.75;0;0;0;4;25;30;12.0;35;10.0;36;0;0;2.0;1;0;1;0;1;5;2;1;2;3;2;2;2;3;3;1.0;28.0
35;31;35;39;41;0;42;2;37;1;1;33.705882352941174;37;0;2;7;39;30;17.0;34;17.0;31;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.0
0;30;39;0;0;0;0;2;17;0;0;25.375;0;0;0;2;0;30;8.0;31;5.0;0;0;0;3.0;1;1;1;0;1;3;1;1;2;3;2;2;2;3;3;2.0;33.6
38;41;40;34;34;0;41;3;34;1;1;33.529411764705884;37;0;3;7;35;30;17.0;37;17.0;35;30;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.92857142857143
40;31;36;30;40;0;36;3;37;1;1;36.294117647058826;39;0;2;7;30;31;17.0;39;17.0;37;41;1;0.0;1;1;1;3;0;7;2;1;2;3;2;2;2;3;3;2.0;35.5
32;31;45;38;36;0;36;1;36;2;1;33.529411764705884;31;0;2;7;33;31;17.0;44;17.0;30;31;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;35.92857142857143
30;32;30;30;31;0;35;1;34;1;1;33.23529411764706;34;0;1;7;38;31;17.0;30;17.0;38;30;2;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;31.357142857142858
0;25;35;0;26;0;0;3;37;1;0;31.76923076923077;31;0;0;5;0;30;13.0;30;13.0;0;30;0;0.0;1;1;2;2;0;5;2;1;2;3;2;2;2;3;3;1.0;27.875
33;32;32;37;42;0;41;1;36;1;1;37.23529411764706;44;0;1;7;31;41;17.0;39;17.0;30;38;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.285714285714285
33;34;40;37;30;0;31;2;37;1;1;36.705882352941174;35;0;2;7;40;34;17.0;40;17.0;35;37;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;2.0;33.857142857142854
36;32;49;37;41;0;40;1;41;1;1;39.529411764705884;42;0;3;7;37;33;17.0;44;17.0;45;38;1;0.0;2;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;38.785714285714285
0;0;0;41;0;0;30;0;40;0;2;35.411764705882355;35;0;0;7;30;32;17.0;34;17.0;34;40;1;0.0;1;0;3;3;0;7;2;1;2;3;2;2;2;3;3;2.0;35.5
34;33;37;30;42;0;40;2;33;1;1;32.705882352941174;36;0;1;7;30;30;17.0;39;17.0;32;31;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;36.214285714285715
43;32;50;41;42;0;35;1;32;1;1;38.411764705882355;46;0;1;7;40;39;17.0;41;17.0;33;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;40.0
45;37;30;35;32;0;36;2;35;1;1;34.8235294117647;23;0;2;6;39;39;17.0;33;15.0;30;40;1;2.0;1;1;1;1;1;7;2;1;2;3;2;2;2;3;3;2.0;35.642857142857146
36;33;44;30;36;0;34;2;34;1;1;34.588235294117645;34;0;3;7;39;38;17.0;34;17.0;31;32;1;0.0;1;1;1;2;0;7;2;1;2;3;2;2;2;3;3;2.0;35.357142857142854
37;34;33;30;41;0;30;1;36;1;1;36.1764705882353;37;0;1;7;30;40;17.0;41;17.0;30;37;1;0.0;1;1;1;1;0;7;2;1;2;3;2;2;2;3;3;2.0;34.642857142857146
35;32;31;31;30;0;39;2;35;1;1;32.4;0;0;1;5;34;31;15.0;36;12.0;32;28;2;3.0;1;1;1;1;1;6;2;1;2;3;2;2;2;3;3;2.0;32.714285714285715
31;30;46;30;41;0;33;2;32;1;1;33.733333333333334;0;0;2;6;36;35;15.0;31;15.0;30;37;1;0.0;1;1;1;2;0;6;2;1;2;3;2;2;2;3;3;2.0;35.214285714285715
32;31;40;18;33;0;38;1;38;2;2;36.0;28;0;2;6;40;30;17.0;35;15.0;32;46;1;2.0;1;1;1;2;1;7;2;3;2;3;2;2;2;3;3;2.0;32.0
39;34;49;30;42;0;31;1;38;1;1;39.1764705882353;39;0;1;7;36;42;17.0;36;17.0;36;44;1;0.0;1;1;1;1;0;7;2;2;2;3;2;2;2;3;3;2.0;37.57142857142857
35;38;47;34;40;0;30;1;36;1;1;37.8235294117647;37;0;1;7;38;43;17.0;30;17.0;38;40;1;0.0;1;1;1;0;0;7;2;1;2;3;2;2;2;3;3;2.0;37.57142857142857
37;35;0;36;0;0;35;2;38;0;1;32.84615384615385;0;0;1;5;32;31;13.0;0;13.0;33;30;1;0.0;1;0;2;2;0;5;2;0;2;3;2;2;2;3;3;2.0;35.666666666666664
