CON_MAT_ICFES;QUIMICA_ICFES;PG_ICFES;FISICA_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;LOCALIDAD;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIF;EPA_UNO;NOTA_PROGB;NOTA_FIS_UNO;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;PROMEDIO_DOS;NAA_DOS;NOTA_INT;VECES_INT;NCA_DOS;NOTA_FIS_DOS;CAR_DOS;PROMEDIO_TRES;NCA_TRES;NOTA_FIS_TRES;NOTA_EL_UNO;VECES_FIS_TRES;NOTA_DEM;PROMEDIO_CINCO;RENDIMIENTO_CINCO
70.11;57.93;474.1;63.1;69.92;56.82;0;7;58.8;38.57142857142857;40.0;2;40.0;35.0;0.0;40.0;35.0;0;35.588235294117645;6;35.0;1;17.0;30.0;1;33.77777777777778;18.0;35.0;30.0;1;35.0;32.833333333333336;2.0
67.01;54.3;441.96;63.1;56.48;56.82;0;20;52.45;37.142857142857146;35.0;2;40.0;35.0;0.0;40.0;35.0;0;39.11764705882353;6;45.0;1;17.0;35.0;0;32.333333333333336;15.0;35.0;31.0;1;40.0;33.277777778;2.0
70.11;62.0;476.94;55.86;74.73;50.78;0;18;50.37;39.642857142857146;40.0;2;35.0;40.0;0.0;40.0;45.0;0;41.470588235294116;6;40.0;1;17.0;45.0;0;40.166666666666664;18.0;41.0;35.0;1;45.0;41.13333333333333;3.0
70.26;62.42;480.17;53.11;49.63;63.98;0;7;54.54;36.07142857142857;35.0;2;30.0;35.0;0.0;40.0;45.0;0;39.705882352941174;6;35.0;1;17.0;35.0;0;37.5;18.0;40.0;35.0;1;40.0;34.86666666666667;2.0
61.49;62.0;478.04;65.6;62.69;58.93;1;6;54.54;38.92857142857143;40.0;2;30.0;40.0;0.0;40.0;50.0;0;41.76470588235294;6;35.0;1;17.0;40.0;0;43.05555555555556;18.0;45.0;40.0;1;45.0;41.06666666666667;3.0
67.19;57.04;453.99;63.27;50.37;59.08;0;6;55.4;33.92857142857143;35.0;2;35.0;25.0;3.0;40.0;40.0;1;37.94117647058823;6;30.0;1;17.0;35.0;0;31.13888888888889;12.0;30.0;28.0;2;40.0;21.700000000666666;1.0
88.88;56.08;492.45;58.27;53.32;54.77;0;10;61.03;37.5;35.0;2;45.0;30.0;0.0;40.0;35.0;0;37.35294117647059;6;40.0;1;17.0;30.0;0;35.72222222222222;18.0;34.0;35.0;1;40.0;30.5;2.0
77.8;62.42;490.98;53.11;61.22;47.0;0;9;61.03;36.785714285714285;40.0;2;40.0;30.0;0.0;35.0;35.0;0;33.38235294117647;5;35.0;1;14.0;30.0;1;35.0;15.0;32.0;38.0;2;35.0;32.166666666666664;2.0
61.53;62.42;479.09;65.37;67.51;57.16;0;18;52.45;36.607142857142854;40.0;2;45.0;27.5;3.0;30.0;45.0;1;33.8235294117647;6;35.0;1;17.0;30.0;0;32.27777777777778;18.0;30.0;30.0;1;40.0;29.58888888933333;1.0
70.11;59.89;460.78;55.86;56.48;50.78;0;9;54.54;36.339285714285715;35.0;2;45.0;26.25;3.0;40.0;35.0;1;30.352941176470587;3;27.5;2;8.0;30.0;3;28.13888888888889;13.0;26.5;38.0;2;40.0;15.038461537692307;1.0
73.76;64.8;470.65;60.41;50.86;51.06;0;8;56.64;39.285714285714285;35.0;2;45.0;35.0;0.0;45.0;40.0;0;41.470588235294116;6;35.0;1;17.0;50.0;0;34.5;18.0;37.0;35.0;1;45.0;42.2;3.0
70.26;62.42;469.52;57.99;67.51;51.06;0;20;58.8;38.57142857142857;40.0;2;45.0;30.0;0.0;40.0;45.0;0;37.23529411764706;6;35.0;1;17.0;30.0;0;31.86111111111111;12.0;35.0;23.0;1;40.0;36.3;2.0
74.56;57.04;458.77;58.4;47.79;56.75;0;15;57.65;37.67857142857143;35.0;2;45.0;32.5;0.0;40.0;35.0;0;33.529411764705884;6;30.0;1;17.0;30.0;0;32.33333333388889;12.0;27.66666667;30.0;3;40.0;31.055555555999998;2.0
67.01;64.33;490.84;63.1;74.73;52.77;0;7;58.84;39.642857142857146;40.0;2;45.0;30.0;0.0;40.0;50.0;0;33.23529411764706;6;30.0;1;17.0;35.0;0;35.22222222222222;18.0;30.0;40.0;1;38.0;34.6;2.0
67.01;62.0;469.75;55.86;48.4;56.82;0;5;56.64;36.607142857142854;35.0;2;45.0;27.5;3.0;40.0;35.0;1;33.82352941235294;4;21.66666667;3;11.0;35.0;2;34.666666666666664;18.0;33.0;39.0;2;40.0;39.8;2.0
70.11;67.0;470.02;55.86;74.73;69.2;0;7;58.84;36.25;35.0;2;40.0;27.5;3.0;40.0;40.0;1;30.205882352941178;3;22.0;3;8.0;30.0;3;32.99999999944444;15.0;38.0;37.0;1;40.0;25.692307692307693;1.0
70.11;67.0;504.01;60.67;69.92;56.82;0;12;50.37;38.57142857142857;35.0;2;45.0;35.0;0.0;40.0;40.0;0;34.705882352941174;6;30.0;2;17.0;30.0;2;35.0;18.0;40.0;30.0;1;40.0;36.93333333333333;2.0
67.01;54.3;501.71;53.43;79.55;63.55;0;10;54.54;37.67857142857143;40.0;2;45.0;27.5;3.0;35.0;40.0;1;35.88235294117647;6;30.0;1;17.0;35.0;0;34.333333333333336;18.0;36.0;30.0;1;40.0;35.8;2.0
64.24;62.42;463.19;55.56;65.1;53.07;0;10;56.64;42.5;40.0;2;45.0;40.0;0.0;45.0;45.0;0;42.35294117647059;6;40.0;1;17.0;45.0;0;43.0;18.0;45.0;45.0;1;45.0;41.733333333333334;3.0
67.13;67.52;468.11;50.58;72.32;55.09;0;11;58.8;35.714285714285715;35.0;2;40.0;30.0;0.0;35.0;45.0;0;32.05882352941177;6;30.0;1;17.0;30.0;0;30.416666666666668;12.0;30.0;22.5;1;40.0;31.4;2.0
67.01;59.89;454.29;55.86;62.69;50.78;1;5;56.64;33.57142857142857;30.0;2;30.0;30.0;0.0;40.0;45.0;0;40.588235294117645;6;40.0;1;17.0;40.0;0;37.833333333333336;18.0;40.0;35.0;1;45.0;38.8;2.0
56.43;52.83;444.52;67.99;65.1;47.0;0;11;52.45;36.607142857142854;35.0;2;45.0;27.5;3.0;40.0;40.0;1;35.0;6;35.0;1;17.0;35.0;0;36.111111111111114;15.0;46.0;30.0;1;40.0;34.8;2.0
64.24;49.37;463.46;57.99;74.73;57.16;1;20;54.54;34.642857143571426;30.0;2;40.0;26.66666667;3.0;45.0;40.0;1;32.6764705882353;5;27.5;2;14.0;31.0;2;38.666666666666664;18.0;44.0;47.0;1;40.0;38.266666666666666;2.0
65.16;54.01;442.98;61.41;67.6;55.99;0;8;57.32;33.75;30.0;2;35.0;27.5;3.0;40.0;45.0;1;33.61764705882353;4;35.0;1;11.0;40.0;2;22.124999999444444;7.0;20.25;19.33333333;4;35.0;10.0;1.0
61.53;60.27;474.39;55.56;59.64;53.07;0;9;56.64;32.857142857142854;30.0;2;30.0;30.0;0.0;40.0;35.0;0;34.26470588235294;5;30.0;1;14.0;35.0;1;33.55555555555556;12.0;35.0;31.0;1;43.0;31.7;2.0
73.76;56.4;476.36;45.15;69.92;55.09;1;11;63.4;38.57142857142857;35.0;2;45.0;30.0;0.0;45.0;40.0;0;39.55882352941177;6;40.0;1;17.0;35.0;1;37.27777777777778;18.0;35.0;42.0;1;40.0;36.666666666666664;2.0
64.24;62.42;472.04;53.11;83.41;66.64;0;20;56.64;35.00000000071429;30.0;2;45.0;26.66666667;3.0;40.0;40.0;1;32.76470588235294;5;25.0;2;14.0;39.0;1;24.194444443888887;9.0;30.0;22.5;1;22.0;23.54444444466667;1.0
73.76;62.42;451.88;53.11;67.51;55.09;0;20;50.47;36.785714285714285;35.0;2;40.0;30.0;0.0;40.0;45.0;0;37.35294117647059;6;35.0;1;17.0;35.0;0;31.47222222222222;9.0;30.0;24.5;1;45.0;33.4;2.0
67.13;56.4;459.42;55.56;62.69;57.16;0;8;54.6;36.607142857142854;40.0;2;35.0;27.5;3.0;40.0;40.0;1;36.76470588235294;5;37.5;2;14.0;30.0;2;36.333333333333336;18.0;33.0;42.0;1;40.0;33.9;2.0
67.13;52.83;484.24;55.56;79.55;61.56;0;10;48.26;33.392857142857146;25.0;2;40.0;27.5;7.0;45.0;35.0;2;33.8235294117647;6;30.0;1;17.0;35.0;1;37.166666666666664;18.0;43.0;45.0;1;40.0;40.93333333333333;3.0
64.24;58.28;471.63;53.11;88.94;63.98;0;20;61.03;29.642857142142855;25.0;1;30.0;23.33333333;7.0;45.0;30.0;2;32.9;4;30.0;1;12.0;35.0;1;25.388888888833335;9.0;31.0;5.333333333;1;33.0;15.0;1.0
63.73;64.78;480.95;59.61;67.6;57.84;0;12;56.57;42.857142857142854;45.0;2;45.0;45.0;0.0;40.0;35.0;0;37.35294117647059;6;30.0;1;17.0;40.0;0;34.52777777777778;15.0;29.5;33.0;2;40.0;31.800000000666667;2.0
68.11;55.74;466.32;48.62;62.69;55.46;0;20;56.52;34.642857142857146;27.5;2;40.0;35.0;4.0;40.0;40.0;1;33.8235294117647;5;31.0;1;14.0;28.5;2;35.94444444444444;18.0;34.0;35.0;1;43.0;32.79999999933333;2.0
62.48;53.73;451.57;66.01;44.92;53.65;0;11;58.49;35.714285714285715;30.0;2;40.0;35.0;0.0;40.0;40.0;0;37.64705882352941;6;35.0;1;17.0;35.0;0;38.55555555555556;18.0;35.0;38.0;1;44.0;33.266666666666666;2.0
65.27;48.74;445.05;53.74;46.35;57.54;0;12;52.61;42.5;40.0;2;45.0;45.0;0.0;45.0;40.0;0;36.294117647058826;6;35.0;1;17.0;35.0;0;37.72222222222222;18.0;39.0;36.0;1;43.0;32.6;2.0
73.57;56.08;438.17;53.43;67.51;50.78;0;4;54.54;33.42857142857143;27.0;2;35.0;35.0;4.0;40.0;35.0;1;32.23529411764706;5;33.0;1;14.0;30.0;1;36.94444444444444;18.0;36.0;34.0;1;42.0;36.2;2.0
65.19;57.48;450.47;53.06;54.64;43.87;1;18;62.84;36.07142857142857;35.0;2;35.0;35.0;0.0;45.0;30.0;0;30.970588235294116;4;20.5;4;11.0;30.0;3;26.866666666666667;9.0;30.0;30.0;1;44.0;41.0;3.0
67.13;49.37;441.23;57.99;49.63;55.09;0;20;54.54;29.900000000000002;24.75;1;40.0;18.2;7.0;40.0;30.0;2;26.142857142857142;3;23.0;1;8.0;0.0;1;7.0;0.0;0.0;0.0;0;0.0;22.0;1.0
62.48;53.73;460.16;53.06;58.59;55.63;0;10;54.57;34.285714285714285;27.5;2;40.0;30.0;4.0;45.0;35.0;1;34.705882352941174;6;30.0;1;17.0;30.0;0;34.75;18.0;34.0;34.0;1;45.0;34.366666667333334;2.0
69.99;54.01;437.21;56.51;49.65;45.64;0;20;53.22;38.214285714285715;35.0;2;45.0;35.0;0.0;40.0;30.0;0;34.911764705882355;5;30.0;1;14.0;35.0;1;35.083333333333336;15.0;22.5;35.0;2;36.0;36.63636363636363;2.0
60.49;55.7;465.88;64.0;62.69;58.09;0;10;57.32;37.5;30.0;2;50.0;35.0;0.0;40.0;40.0;0;32.05588235294118;3;24.4;5;8.0;30.0;3;25.52777777777778;4.0;32.0;29.0;1;38.0;25.26923076923077;1.0
68.11;59.76;448.03;58.78;59.9;51.5;0;20;44.17;35.357142857142854;30.0;2;40.0;35.0;0.0;40.0;35.0;0;34.23529411764706;6;30.0;1;17.0;30.0;0;34.333333333333336;18.0;33.0;36.0;1;40.0;32.46666666666667;2.0
67.01;64.33;483.17;58.27;83.41;69.2;1;20;52.45;38.214285714285715;40.0;2;40.0;35.0;0.0;40.0;40.0;0;35.294117647058826;6;40.0;1;17.0;45.0;0;32.22222222222222;18.0;31.0;30.0;1;43.0;35.86666666666667;2.0
70.11;50.85;439.26;58.27;45.94;42.51;1;11;46.1;38.035714285714285;30.0;2;45.0;40.0;0.0;45.0;35.0;0;33.911764705882355;4;27.5;2;11.0;30.0;2;32.22222222222222;17.0;30.0;34.0;1;25.0;32.4;2.0
72.55;65.59;490.42;72.97;83.41;62.54;0;7;51.21;43.214285714285715;40.0;2;50.0;40.0;0.0;45.0;45.0;0;40.0;6;35.0;1;17.0;40.0;0;41.05555555555556;18.0;41.0;41.0;1;46.0;40.86666666666667;3.0
63.76;67.3;451.43;52.72;46.06;55.27;0;21;55.65;38.57142857142857;30.0;2;50.0;35.0;0.0;45.0;40.0;0;33.23529411705882;5;28.33333333;3;14.0;30.0;1;27.000000000555556;9.0;31.0;34.0;1;43.0;21.40909090909091;1.0
62.56;53.91;459.61;58.78;62.69;59.74;0;20;62.84;36.07142857142857;30.0;2;45.0;30.0;0.0;40.0;40.0;0;34.5;4;27.5;2;11.0;35.0;2;33.77777777777778;17.0;30.0;35.0;1;25.0;34.46666666666667;2.0
61.53;60.27;453.64;53.11;53.32;55.09;0;8;61.03;38.92857142857143;30.0;2;45.0;40.0;0.0;45.0;45.0;0;35.588235294117645;6;30.0;1;17.0;30.0;0;34.611111111111114;18.0;34.0;32.0;1;43.0;31.333333333333332;2.0
61.49;56.08;459.35;60.67;54.9;54.77;0;20;50.37;36.07142857142857;30.0;2;45.0;30.0;0.0;40.0;40.0;0;29.352941176470587;2;29.0;2;5.0;27.5;4;31.25;9.0;29.66666667;32.0;3;44.0;34.47777777733334;2.0
70.11;62.0;439.5;50.94;59.64;48.79;0;7;58.8;37.142857142857146;30.0;2;45.0;35.0;0.0;45.0;35.0;0;29.705882352941178;4;25.0;2;11.0;30.0;2;32.72222222222222;15.0;34.0;26.0;1;46.0;18.07407407222222;1.0
60.48;52.46;460.16;61.03;62.81;51.89;0;20;61.16;40.357142857142854;35.0;2;45.0;40.0;0.0;45.0;45.0;0;37.35294117647059;6;30.0;1;17.0;40.0;0;32.888888888888886;16.0;39.0;39.0;1;46.0;27.533333333333335;1.0
59.86;55.55;455.67;53.06;46.35;62.19;0;20;62.61;36.07142857142857;30.0;2;45.0;35.0;0.0;40.0;35.0;0;31.705882352941178;5;30.0;1;14.0;30.0;1;30.527777778333334;9.0;27.66666667;25.5;3;40.0;32.688888889333334;2.0
77.8;58.28;440.57;50.58;48.4;47.0;0;10;48.26;40.357142857142854;35.0;2;45.0;40.0;0.0;45.0;45.0;0;31.264705882352942;5;25.0;2;14.0;30.0;2;35.22222222222222;16.0;36.0;37.0;1;39.0;19.435897434615384;1.0
62.56;53.91;440.57;58.78;59.9;47.62;0;8;58.49;37.142857142857146;35.0;2;40.0;35.0;0.0;35.0;45.0;0;31.470588235294116;6;30.0;1;17.0;35.0;0;28.88888888888889;16.0;30.0;34.0;1;40.0;24.333333332666665;1.0
72.5;61.3;487.14;58.23;73.83;84.33;0;9;60.8;35.0;35.0;2;35.0;30.0;0.0;40.0;35.0;0;27.17647058764706;2;23.33333333;3;5.0;28.25;4;31.9375;5.0;0.0;0.0;0;0.0;40.0;2.0
54.74;53.73;459.55;63.26;47.79;47.86;0;8;62.61;42.5;40.0;2;45.0;40.0;0.0;45.0;45.0;0;42.64705882352941;6;40.0;1;17.0;40.0;0;40.111111111111114;18.0;36.0;40.0;1;44.0;35.46666666666667;2.0
65.27;52.15;460.44;61.34;42.76;55.46;1;6;60.51;33.035714285714285;30.0;2;32.5;30.0;0.0;40.0;35.0;0;30.911764705294118;4;27.33333333;3;11.0;22.5;2;32.58333333277778;14.0;34.0;38.0;1;23.5;31.966666666666665;2.0
46.45;51.1;416.32;50.58;45.94;49.05;0;11;52.45;38.214285714285715;35.0;2;40.0;35.0;0.0;40.0;45.0;0;36.470588235294116;6;30.0;1;17.0;40.0;0;36.333333333333336;18.0;30.0;36.0;1;42.0;29.466666666666665;1.0
64.24;67.52;430.05;55.56;54.9;47.0;0;19;48.26;34.642857142857146;35.0;2;35.0;30.0;0.0;40.0;35.0;0;35.588235294117645;6;30.0;1;17.0;35.0;0;34.77777777777778;18.0;30.0;32.0;1;42.0;31.322222222666664;2.0
79.77;57.72;465.08;48.79;53.84;53.91;0;8;58.39;40.0;35.0;2;45.0;40.0;0.0;40.0;45.0;0;33.23529411764706;5;30.0;1;14.0;30.0;1;33.5;18.0;30.0;31.0;1;35.0;31.833333333333332;2.0
67.13;52.83;435.76;62.86;50.86;55.09;0;7;56.64;32.142857142857146;30.0;2;30.0;30.0;0.0;35.0;40.0;0;32.6764705882353;5;30.0;1;14.0;28.5;1;33.97222222222222;15.0;34.0;36.0;1;40.0;39.0;2.0
65.27;59.76;469.58;56.25;52.09;55.46;0;20;56.52;33.035714285714285;40.0;2;27.5;30.0;3.0;35.0;30.0;1;30.941176471176473;4;30.0;1;11.0;26.0;3;36.888888888888886;18.0;32.0;34.0;2;41.0;22.544444444399996;1.0
61.4;57.36;431.92;55.85;45.98;51.94;0;8;56.79;35.357142857142854;30.0;2;40.0;30.0;0.0;40.0;40.0;0;36.470588235294116;6;30.0;1;17.0;30.0;0;37.361111111111114;18.0;31.5;44.0;2;47.0;32.333333333333336;2.0
62.82;61.18;449.52;64.0;79.55;60.25;0;20;53.22;36.785714285714285;30.0;2;45.0;35.0;0.0;40.0;35.0;0;41.1764705882353;6;35.0;1;17.0;40.0;0;40.0;18.0;35.0;43.0;1;43.0;35.56666666666667;2.0
58.94;50.85;442.66;58.27;59.64;48.79;0;9;56.64;36.785714285714285;35.0;2;35.0;35.0;0.0;40.0;45.0;0;35.294117647058826;6;30.0;1;17.0;30.0;0;33.02777777777778;18.0;30.5;30.0;2;40.0;27.7;1.0
82.16;51.98;448.93;45.3;69.92;64.77;1;8;64.83;34.285714285714285;30.0;2;40.0;30.0;0.0;35.0;40.0;0;30.32352941117647;4;30.0;1;11.0;22.5;2;33.388888888888886;18.0;35.0;32.0;1;42.0;35.08888888933333;2.0
74.32;53.36;459.19;58.4;66.91;56.75;0;10;51.14;43.214285714285715;40.0;2;50.0;40.0;0.0;45.0;40.0;0;43.64705882352941;6;43.0;1;17.0;39.0;0;44.166666666666664;18.0;39.0;47.0;1;41.0;44.93333333333333;3.0
61.49;57.93;444.4;58.27;59.64;48.79;0;20;54.54;34.285714285714285;30.0;2;40.0;30.0;0.0;35.0;40.0;0;31.11764705882353;4;27.5;2;11.0;30.0;3;35.111111111111114;18.0;32.0;31.0;1;43.0;31.233333333333334;2.0
64.16;62.0;461.65;53.43;59.64;56.82;0;11;58.84;34.392857142857146;32.5;2;35.0;30.5;0.0;35.0;45.0;0;34.94117647058823;5;28.0;2;14.0;37.0;1;31.47222222222222;12.0;36.0;22.0;1;42.0;31.866666666;2.0
62.48;59.56;452.27;60.63;43.48;59.85;0;21;56.52;34.642857142857146;25.0;2;45.0;35.0;4.0;35.0;40.0;1;30.08823529411765;4;27.5;2;11.0;30.0;2;26.916666666666668;10.0;42.0;35.0;1;40.0;22.681818181818183;1.0
67.01;56.08;440.54;58.27;72.32;52.77;1;21;52.45;35.42857142928572;35.0;2;40.0;23.66666667;3.0;40.0;45.0;1;27.750000000714287;3;22.5;2;8.0;0.0;2;0.42857142857142855;0.0;0.0;0.0;1;0.0;10.0;1.0
62.52;60.51;438.34;63.26;50.67;56.94;0;20;44.61;35.714285714285715;45.0;2;25.0;30.0;3.0;35.0;45.0;1;29.529411764705884;4;30.0;1;11.0;30.0;2;31.416666666666668;9.0;28.0;30.0;2;43.0;13.444444444;1.0
69.99;52.34;460.21;58.93;52.09;55.99;0;8;61.76;34.464285714285715;27.5;2;45.0;27.5;7.0;35.0;45.0;2;32.44117647058823;5;33.0;1;14.0;31.0;3;32.916666666666664;18.0;31.0;32.5;1;37.0;33.36666666666667;2.0
62.48;53.73;464.21;55.56;43.48;51.72;0;1;62.61;32.50000000071429;30.0;2;35.0;26.66666667;3.0;30.0;45.0;1;28.91176470588235;3;22.5;2;8.0;34.0;3;33.72222222222222;18.0;30.0;34.0;1;41.0;32.93333333333333;2.0
64.16;56.08;442.88;60.67;47.17;50.78;0;12;46.1;38.214285714285715;35.0;2;50.0;30.0;0.0;35.0;45.0;0;30.5;4;27.5;2;11.0;30.0;2;34.166666666666664;15.0;24.5;40.0;2;41.0;41.46153846153846;3.0
59.86;67.7;457.37;60.63;65.1;53.65;1;4;50.62;42.142857142857146;40.0;2;45.0;40.0;0.0;45.0;40.0;0;37.35294117647059;6;35.0;1;17.0;30.0;0;39.0;18.0;34.0;39.0;1;47.0;32.86666666666667;2.0
73.57;62.0;477.59;45.57;67.51;66.19;0;10;54.54;37.142857142857146;30.0;2;45.0;30.0;0.0;50.0;45.0;0;30.647058824705883;4;26.66666667;3;11.0;28.66666667;2;29.277777778333334;10.0;33.0;33.0;1;45.0;23.384615385384617;1.0
61.53;54.59;448.1;57.99;83.41;53.07;1;19;54.54;40.357142857142854;30.0;2;50.0;40.0;0.0;45.0;45.0;0;31.852941176470587;5;30.0;1;14.0;25.5;1;37.55555555555556;18.0;38.0;40.0;1;44.0;36.06666666666667;2.0
57.29;57.48;430.25;60.63;52.09;43.87;0;20;56.52;39.642857142857146;35.0;2;45.0;35.0;0.0;45.0;45.0;0;29.941176470588236;5;22.5;2;14.0;30.0;2;33.833333333333336;15.0;31.0;36.0;1;37.0;26.288888889333332;1.0
64.16;57.93;440.62;53.43;61.22;46.76;0;15;58.8;38.57142857142857;35.0;2;45.0;35.0;0.0;40.0;45.0;0;39.11764705882353;6;35.0;1;17.0;35.0;0;35.94444444444444;16.0;45.0;38.0;1;40.0;33.7;2.0
58.94;58.28;461.13;55.56;58.06;53.07;0;20;54.6;35.0;30.0;2;40.0;30.0;0.0;40.0;40.0;0;31.852941176470587;5;30.0;1;14.0;30.0;1;31.805555555555557;15.0;31.0;22.5;1;39.0;35.166666666666664;2.0
63.73;59.94;444.24;52.53;55.84;53.85;0;11;56.57;35.75;35.0;2;40.0;27.5;3.0;40.0;33.0;1;30.970588235294116;5;22.5;2;14.0;34.0;1;30.444444444444443;12.0;36.0;24.0;1;42.0;37.0;2.0
71.05;41.56;440.37;60.63;57.27;51.72;0;19;58.49;36.785714285714285;30.0;2;45.0;35.0;0.0;40.0;40.0;0;34.411764705882355;6;30.0;1;17.0;30.0;1;35.111111111111114;15.0;35.0;36.0;1;32.0;34.06666666666667;2.0
56.43;70.81;446.64;55.56;72.32;57.16;0;16;56.64;38.214285714285715;27.5;2;45.0;40.0;4.0;45.0;40.0;1;33.911764705882355;5;31.0;1;14.0;35.0;1;31.75;15.0;30.0;19.5;2;41.0;20.644444444666668;1.0
70.23;64.14;495.36;57.57;71.12;57.49;0;4;62.78;43.214285714285715;40.0;2;50.0;40.0;0.0;45.0;45.0;0;37.35294117647059;6;40.0;1;17.0;35.0;0;38.611111111111114;18.0;39.0;37.0;1;46.0;37.4;2.0
68.11;57.67;453.1;48.62;77.14;57.54;1;8;56.52;35.714285714285715;30.0;2;40.0;30.0;0.0;45.0;40.0;0;30.735294117647058;5;27.5;2;14.0;30.0;2;30.944444444444443;12.0;32.0;31.0;1;38.0;46.0;4.0
64.24;58.28;452.93;57.99;40.45;51.06;0;4;58.84;32.142857142857146;32.5;2;30.0;30.0;0.0;30.0;40.0;0;31.11764705882353;5;30.0;1;14.0;30.0;2;33.083333333333336;18.0;30.5;35.0;2;34.0;32.9;2.0
58.94;62.42;448.43;55.56;40.45;57.16;1;8;50.37;35.714285714285715;35.0;2;40.0;30.0;0.0;35.0;45.0;0;28.38235294117647;4;22.0;4;11.0;30.0;2;32.388888888888886;9.0;39.0;24.0;1;45.0;30.955555555999997;2.0
61.49;54.3;451.32;48.33;52.09;54.77;0;8;65.94;32.285714285714285;30.0;2;30.0;29.0;3.0;35.0;45.0;1;30.823529411764707;5;30.0;1;14.0;33.0;1;18.777777776666667;4.0;22.0;31.0;2;36.0;6.0;1.0
51.6;52.57;443.98;58.27;56.48;52.77;0;6;65.94;31.428571428571427;30.0;2;27.5;27.5;6.0;35.0;45.0;2;34.911764705882355;4;29.0;2;11.0;32.0;2;29.52777777777778;16.0;34.0;39.0;1;35.0;20.090909091818183;1.0
66.17;86.89;484.84;76.27;71.98;68.87;0;8;59.4;36.42857142857143;30.0;2;40.0;30.0;0.0;45.0;50.0;0;33.11764705882353;6;33.0;1;17.0;34.0;2;33.833333333333336;18.0;31.0;40.0;2;36.0;35.666666666666664;2.0
74.62;72.45;509.44;69.72;94.05;83.7;1;13;70.74;37.857142857142854;35.0;2;40.0;30.0;0.0;45.0;50.0;0;32.911764705882355;5;31.0;1;14.0;33.0;1;33.94444444444444;18.0;30.0;30.0;1;47.0;31.98888888933333;2.0
75.41;64.44;488.94;66.68;79.81;75.95;0;20;70.87;35.357142857142854;30.0;2;35.0;30.0;0.0;45.0;50.0;0;35.73529411764706;6;33.0;1;17.0;38.0;2;39.22222222222222;18.0;34.0;39.0;1;48.0;38.46666666666667;2.0
79.26;64.44;478.89;69.72;60.44;72.69;0;20;77.28;33.142857143571426;24.75;2;40.0;26.66666667;7.0;45.0;45.0;2;32.26470588235294;6;32.0;1;17.0;31.0;1;30.47222222222222;12.0;30.0;29.5;1;44.0;19.125;1.0
66.17;78.39;507.21;76.27;71.98;78.77;0;20;65.03;35.357142857142854;30.0;2;35.0;30.0;0.0;45.0;45.0;0;35.0;6;30.0;1;17.0;37.0;1;36.77777777777778;18.0;31.0;39.0;1;45.0;37.13333333333333;2.0
68.39;63.93;477.23;76.27;75.1;71.9;0;15;62.11;36.07142857142857;30.0;2;40.0;30.0;0.0;45.0;45.0;0;33.55882352941177;6;30.0;1;17.0;32.0;1;30.805555555555557;12.0;19.5;27.0;2;42.0;30.766666666666666;2.0
78.36;66.99;535.95;69.72;69.93;95.26;0;8;73.83;37.5;30.0;2;40.0;35.0;0.0;45.0;50.0;0;32.529411764705884;5;30.0;1;14.0;33.0;1;29.61111111111111;6.0;25.0;30.5;2;40.0;35.42222222266666;2.0
71.35;71.97;478.36;66.93;58.01;65.98;0;16;77.1;39.285714285714285;35.0;2;40.0;35.0;0.0;45.0;50.0;0;34.294117647058826;6;30.0;1;17.0;32.0;0;37.111111111111114;18.0;36.0;42.0;1;44.0;39.46666666666667;2.0
82.87;82.24;490.85;76.27;79.4;71.9;0;20;59.27;36.42857142857143;30.0;2;40.0;30.0;0.0;45.0;45.0;0;32.88235294117647;6;36.0;1;17.0;34.0;0;33.888888888888886;15.0;30.0;27.5;1;47.0;23.166666666666668;1.0
74.62;66.99;475.72;66.68;59.21;66.77;1;20;77.1;36.07142857142857;30.0;2;35.0;35.0;0.0;45.0;45.0;0;33.88235294117647;6;32.0;1;17.0;33.0;0;33.97222222222222;18.0;33.0;31.5;1;46.0;32.56666666666667;2.0
72.05;78.83;490.32;75.93;49.66;75.95;0;13;59.4;33.92857142857143;30.0;2;30.0;30.0;0.0;45.0;45.0;0;36.11764705882353;6;38.0;1;17.0;31.0;0;34.27777777777778;15.0;32.0;34.0;1;42.0;34.8;2.0
78.36;61.96;468.03;69.72;62.94;69.65;0;18;67.8;36.42857142857143;35.0;2;35.0;30.0;0.0;45.0;45.0;0;33.294117647058826;6;31.0;1;17.0;35.0;2;37.111111111111114;18.0;35.0;41.0;1;42.0;37.733333333333334;2.0
79.26;78.39;486.04;63.86;58.01;65.98;0;10;70.87;36.07142857142857;30.0;2;40.0;30.0;0.0;45.0;45.0;0;31.0;5;31.0;1;14.0;32.0;1;28.41176470588235;15.0;33.0;31.0;1;0.0;25.377777777333336;1.0
71.35;82.67;525.8;66.68;102.61;72.69;1;11;70.74;36.42857142857143;40.0;2;30.0;30.0;0.0;45.0;45.0;0;35.94117647117647;6;39.0;1;17.0;38.0;1;32.75;18.0;33.0;33.5;1;45.0;36.2;2.0
75.41;69.14;503.48;76.27;77.13;78.77;0;10;70.87;33.57142857142857;30.0;2;35.0;30.0;0.0;40.0;45.0;0;32.38235294117647;5;27.5;2;14.0;31.0;2;28.833333333333332;10.0;33.0;28.0;1;41.0;19.428571427142856;1.0
