NOTA_STG;PROMEDIO_SEIS;NOTA_C_UNO;NOTA_FDS;PROMEDIO_OCHO;NOTA_ELECPOT;NOTA_INSIND;NOTA_SISDIN;NAP_OCHO;NOTA_INGECO;NOTA_TFM;NOTA_VARCOM;NOTA_TELEC_UNO;NAC_OCHO;NOTA_TELEMA_UNO;VECES_STG;CON_MAT_ICFES;NCA_OCHO;NCC_OCHO;PROMEDIO_SIETE;PROMEDIO_TRES;CAR_OCHO;NOTA_COMDIG;NOTAS_BDATOS;NCP_OCHO;NAA_OCHO;NOTA_BIOING_UNO;NCC_SIETE;EPA_OCHO;VECES_INSIND;VECES_BDATOS;VECES_TELEC_UNO;VECES_INGECO;VECES_C_UNO;VECES_BIOING_UNO;VECES_TELEMA_UNO;CREDITOS_STG;CREDITOS_BIOING_UNO;CREDITOS_C_UNO;CREDITOS_INGECO;CREDITOS_TELEC_UNO;CREDITOS_BDATOS;CREDITOS_TELEMA_UNO;CREDITOS_INSIND;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
48.0;37.0;33.0;34.0;36.6875;27.33333333;32.0;40.0;0;44.0;33.0;31.5;32.0;7;37.0;1;58.94;16.0;16.0;34.133333332666666;31.805555555555557;0;34.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.333333333333336
39.0;38.375;30.0;37.0;36.625;29.0;41.0;41.0;0;34.0;36.0;34.0;34.0;7;33.0;1;71.05;16.0;16.0;35.8;35.111111111111114;0;43.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.92857142857143
48.0;37.375;35.0;35.0;41.375;30.0;43.0;41.0;0;43.0;35.0;37.0;44.0;7;37.0;1;70.23;16.0;16.0;38.8;38.611111111111114;0;42.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.0
47.0;34.3125;43.0;30.0;39.375;30.5;42.0;34.0;0;34.0;30.0;30.5;36.0;7;32.0;1;64.24;16.0;16.0;33.166666666666664;33.083333333333336;0;41.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.92857142857143
35.0;35.65625;43.0;44.0;37.875;33.0;34.0;38.0;0;31.0;36.0;30.0;34.0;7;40.0;1;58.94;16.0;16.0;38.6;32.388888888888886;0;36.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.36363636363637
41.0;40.125;37.0;34.0;39.875;32.0;43.0;36.0;0;44.0;32.0;38.0;37.0;7;30.0;1;66.17;16.0;16.0;38.266666666666666;33.833333333333336;0;39.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.214285714285715
34.0;34.75;42.0;32.0;40.375;32.0;37.0;39.0;0;48.0;35.0;33.0;35.0;7;40.0;1;74.62;16.0;16.0;36.8;33.94444444444444;0;41.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;38.54545454545455
47.0;39.75;40.0;43.0;43.0625;41.0;43.0;41.0;0;45.0;37.0;39.0;41.0;7;42.0;1;75.41;16.0;16.0;42.6;39.22222222222222;0;41.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.785714285714285
46.0;39.0;34.5;44.0;39.59375;35.0;44.0;40.0;0;41.0;40.0;32.0;32.0;7;38.0;1;66.17;16.0;16.0;40.13333333333333;36.77777777777778;1;39.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;3.0;41.81818181818182
42.0;34.5625;40.0;31.0;39.0625;30.0;30.0;44.0;0;46.0;28.5;36.0;37.0;7;38.0;1;68.39;16.0;16.0;34.4;30.805555555555557;0;34.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.0
47.0;40.25;36.0;26.0;36.5;38.0;37.0;21.5;0;33.0;41.0;34.0;30.0;7;33.0;1;78.36;16.0;16.0;34.2;29.61111111111111;0;37.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.166666666666664
48.0;43.5;45.0;47.0;44.625;38.0;47.0;41.0;0;45.0;39.0;41.0;46.0;7;39.0;1;71.35;16.0;16.0;41.266666666666666;37.111111111111114;0;38.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.857142857142854
50.0;39.46875;30.0;34.0;38.6875;30.0;41.0;34.0;0;34.0;31.0;38.0;42.0;7;35.0;1;74.62;16.0;16.0;36.666666666666664;33.97222222222222;0;42.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.54545454545455
50.0;37.28125;36.0;33.0;38.8125;26.5;39.0;35.0;0;36.0;30.0;39.0;40.0;7;34.0;1;72.05;16.0;16.0;32.7;34.27777777777778;0;34.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.09090909090909
31.0;36.96875;42.0;26.0;39.0;41.0;34.0;39.0;0;35.0;33.0;40.0;39.0;7;40.0;1;78.36;16.0;16.0;38.46666666666667;37.111111111111114;0;38.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.90909090909091
4.5;35.34375;37.0;34.0;34.90625;23.0;33.0;38.0;1;38.0;42.0;37.0;34.0;7;36.0;4;71.35;15.0;16.0;35.46666666666667;32.75;1;38.0;0.0;1.0;6;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;32.464285714285715
50.0;40.6875;45.0;35.0;44.6875;38.0;44.0;40.0;0;46.0;42.0;31.5;40.0;7;47.0;1;82.87;16.0;16.0;39.333333333333336;35.333333333333336;0;34.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.214285714285715
48.0;43.4375;45.0;43.0;45.25;40.0;43.0;36.0;0;42.0;30.0;30.0;46.0;7;46.0;1;75.41;16.0;16.0;38.8;36.22222222222222;0;38.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.72727272727273
45.0;41.5;44.0;33.0;42.5;31.0;41.0;41.0;0;44.0;34.0;41.0;40.0;7;41.0;1;79.26;16.0;16.0;36.86666666666667;39.388888888888886;0;37.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.357142857142854
45.0;41.875;46.0;44.0;43.3125;37.0;39.0;42.0;0;40.0;37.0;39.0;45.0;7;42.0;1;65.63;16.0;16.0;40.93333333333333;38.05555555555556;0;38.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.642857142857146
50.0;43.0625;44.0;45.0;42.75;30.0;39.0;44.0;0;45.0;30.0;34.0;39.0;7;41.0;1;78.36;16.0;16.0;39.46666666666667;35.611111111111114;0;39.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.81818181818182
34.0;36.0625;36.0;30.0;36.5625;39.0;37.0;38.0;0;35.0;33.0;33.0;34.0;7;33.0;1;75.41;16.0;16.0;36.0;30.083333333333332;0;32.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.642857142857146
50.0;38.03125;44.0;30.0;41.3125;31.0;39.0;30.0;0;34.0;30.0;30.0;44.0;7;35.0;1;65.63;16.0;16.0;35.6;33.05555555555556;0;44.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.214285714285715
47.0;41.0;40.0;26.5;40.375;30.0;43.0;41.0;0;38.0;34.0;36.0;38.0;7;34.0;1;65.63;16.0;16.0;35.06666666666667;35.22222222222222;0;37.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.214285714285715
50.0;38.3125;45.0;33.0;43.8125;33.0;44.0;28.0;0;47.0;31.0;30.0;40.0;7;39.0;1;82.87;16.0;16.0;36.333333333333336;33.97222222166667;0;43.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.81818181818182
48.0;42.9375;33.0;43.0;41.875;36.0;45.0;40.0;0;46.0;35.0;37.0;40.0;7;39.0;1;63.02;16.0;16.0;42.0;35.52777777777778;0;41.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.357142857142854
50.0;40.625;32.0;34.0;40.0;34.0;41.0;38.0;0;44.0;32.0;36.0;37.0;7;37.0;1;74.62;16.0;16.0;36.733333333333334;33.388888888888886;0;30.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.27272727272727
39.0;38.25;42.0;30.0;40.9375;33.0;43.0;41.0;0;46.0;36.0;31.0;35.0;7;37.0;1;75.41;16.0;16.0;35.733333333333334;34.166666666666664;0;38.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.81818181818182
40.0;31.75;36.0;36.0;35.5625;31.0;34.0;40.0;0;35.0;29.0;30.0;33.0;7;33.0;1;79.26;16.0;16.0;34.93333333333333;36.44444444444444;0;35.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.63636363636363
27.0;35.718749999375;30.0;34.0;35.785714285714285;32.0;32.0;37.0;1;39.0;30.0;29.0;40.0;6;0.0;1;79.26;13.0;14.0;34.38461538461539;33.75;1;34.0;0.0;1.0;5;45.0;13.0;2;2;0;1;1;1;1;0;1;2;3;2;3;2;2;3;2.0;35.54545454545455
39.0;39.5625;46.0;32.5;41.0625;42.0;36.0;42.0;0;46.0;30.0;47.0;40.0;7;35.0;1;66.17;16.0;16.0;38.06666666666667;40.333333333333336;0;34.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.81818181818182
50.0;39.09375;32.5;34.0;40.46875;30.0;42.0;39.0;0;44.0;34.0;37.0;36.0;7;40.0;1;75.41;16.0;16.0;35.6;36.44444444444444;1;35.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;3.0;44.142857142857146
25.5;33.218750000625;32.0;17.5;35.78125;30.0;35.0;38.0;1;47.0;36.0;27.0;32.0;7;35.0;2;75.41;15.0;16.0;34.0;35.72222222222222;2;40.0;0.0;1.0;6;43.0;15.0;2;1;0;2;1;1;1;1;1;2;3;2;3;2;2;3;2.0;36.607142857142854
50.0;39.5625;45.0;32.0;38.25;36.0;41.0;38.0;1;27.0;36.0;45.0;32.0;7;34.0;1;78.36;14.0;16.0;37.93333333333333;34.638888888888886;1;40.0;0.0;2.0;6;43.0;15.0;2;1;0;1;2;1;1;1;1;2;3;2;3;2;2;3;4.0;47.42857142857143
45.0;34.625000000625;45.0;30.0;39.5;35.0;32.0;39.0;0;39.0;29.0;32.0;34.0;7;40.0;1;68.39;16.0;16.0;37.266666666666666;36.111111111111114;0;40.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.36363636363637
44.0;35.875;42.0;35.0;39.5625;31.0;34.0;37.0;0;40.0;30.0;35.0;35.0;7;43.0;1;82.87;16.0;16.0;36.4;32.138888888888886;0;40.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.27272727272727
45.0;35.0;36.0;18.0;38.6875;31.5;42.0;31.0;0;36.0;38.0;36.0;34.0;7;38.0;1;68.39;16.0;16.0;33.833333333333336;34.611111111111114;0;43.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.857142857142854
44.0;40.0;39.0;34.0;41.75;36.0;45.0;39.0;0;44.0;31.0;32.5;42.0;7;36.0;1;75.41;16.0;16.0;36.733333333333334;36.25;0;38.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.81818181818182
48.0;41.375;39.0;34.0;40.3125;31.5;43.0;42.0;0;41.0;43.0;27.5;31.0;7;40.0;1;83.87;16.0;16.0;37.233333333333334;32.138888888888886;0;39.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.54545454545455
48.0;41.75;45.0;37.0;44.8125;39.0;44.0;42.0;0;46.0;33.0;31.0;40.0;7;46.0;1;79.26;16.0;16.0;39.733333333333334;36.72222222222222;0;34.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.92857142857143
50.0;41.625;45.0;31.0;43.25;38.0;42.0;41.0;0;47.0;32.0;30.0;39.0;7;36.0;1;88.79;16.0;16.0;39.0;35.611111111111114;0;45.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.81818181818182
48.0;38.625;35.0;32.0;39.6875;31.0;43.0;34.0;0;35.0;30.0;40.0;41.0;7;37.0;1;79.26;16.0;16.0;34.333333333333336;38.77777777777778;2;37.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;2;1;2;1;2;3;2;3;2;2;3;4.0;46.36363636363637
41.0;32.46875;26.5;30.0;34.1875;16.0;38.0;32.5;2;31.0;33.0;32.0;29.5;7;38.0;1;71.35;10.0;16.0;28.666666666666668;36.611111111111114;2;39.0;0.0;6.0;5;43.0;15.0;2;1;0;2;1;2;1;1;1;2;3;2;3;2;2;3;2.0;38.90909090909091
30.0;39.375;34.0;30.0;35.875;33.0;40.0;31.0;0;37.0;34.0;35.0;34.0;7;30.0;2;74.62;16.0;16.0;31.866666666666667;33.27777777777778;1;34.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;36.0
47.0;42.125;33.0;45.0;39.625;39.0;42.0;39.0;0;41.0;42.0;41.0;36.0;7;38.0;1;68.39;16.0;16.0;38.13333333333333;36.22222222222222;0;39.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.142857142857146
45.0;35.4375;38.0;30.0;40.625;37.0;41.0;36.0;0;38.0;33.0;33.0;38.0;7;41.0;1;76.1;16.0;16.0;36.86666666666667;37.888888888888886;0;43.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.57142857142857
48.0;41.0;44.0;47.0;44.6875;43.0;46.0;41.0;0;46.0;36.0;36.0;41.0;7;45.0;1;97.5;16.0;16.0;42.266666666666666;36.666666666666664;0;36.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.63636363636363
50.0;41.3125;44.0;44.0;43.875;30.0;42.0;42.0;0;40.0;35.0;40.0;42.0;7;48.0;1;80.88;16.0;16.0;37.2;36.72222222222222;0;35.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.214285714285715
38.0;39.125;45.0;37.0;40.375;33.0;41.0;40.0;0;42.0;35.0;38.0;36.0;7;32.0;1;84.71;16.0;16.0;34.666666666666664;34.611111111111114;0;33.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;37.892857142857146
45.0;38.6875;48.0;32.0;41.8125;29.0;39.0;32.0;0;37.0;28.5;41.0;41.0;7;37.0;1;73.85;16.0;16.0;34.13333333333333;35.83333333388889;0;38.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.09090909090909
40.0;41.5;47.0;30.0;41.8125;29.5;41.0;46.0;0;36.0;34.0;39.0;45.0;7;34.0;1;65.93;16.0;16.0;38.3;36.0;0;37.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.857142857142854
48.0;40.875;35.0;44.0;38.6875;34.0;31.0;37.0;0;33.0;30.0;28.5;43.0;7;42.0;1;78.55;16.0;16.0;38.46666666666667;32.25;0;38.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.18181818181818
40.0;36.78125;46.0;33.0;40.6875;32.0;40.0;32.0;0;37.0;38.0;36.0;35.0;7;41.0;1;73.85;16.0;16.0;35.86666666666667;36.27777777777778;0;36.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.0
42.0;43.25;35.0;43.0;38.625;30.0;41.0;34.0;0;45.0;32.5;32.5;32.0;7;33.0;1;66.56;16.0;16.0;36.8;33.94444444444444;1;38.0;0.0;0.0;7;48.0;15.0;2;1;0;2;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.857142857142854
47.0;38.375;44.0;34.0;40.1875;35.0;39.0;30.0;0;38.0;37.0;39.0;33.0;7;40.0;1;66.56;16.0;16.0;34.4;34.388888888888886;0;38.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;39.285714285714285
48.0;39.6875;41.0;47.0;42.25;44.0;45.0;42.0;0;38.0;46.0;40.0;40.0;7;44.0;1;69.12;16.0;16.0;42.4;35.55555555555556;0;35.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.142857142857146
43.0;40.6875;45.0;40.0;42.0625;42.0;39.0;30.0;0;38.0;32.0;26.5;46.0;7;36.0;1;63.47;16.0;16.0;38.0;33.888888888888886;0;33.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.666666666666664
47.0;44.5;45.0;40.0;43.1875;35.0;43.0;40.0;0;47.0;35.0;32.0;38.0;7;41.0;1;70.78;16.0;16.0;39.6;34.80555555555556;0;41.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.25
47.0;40.125;41.0;33.0;41.0;41.0;44.0;42.0;0;42.0;46.0;32.0;36.0;7;33.0;1;60.6;16.0;16.0;40.8;39.0;0;41.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.785714285714285
42.0;36.59375;44.0;37.0;41.75;36.0;39.0;39.0;0;39.0;28.0;34.0;41.0;7;40.0;1;79.59;16.0;16.0;36.06666666666667;31.055555555555557;0;35.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;41.142857142857146
50.0;40.25;42.0;22.5;38.125;25.0;30.0;37.0;0;38.0;30.0;37.0;32.0;7;42.0;1;73.85;16.0;16.0;33.666666666666664;33.111111111111114;1;36.0;0.0;0.0;7;44.0;15.0;2;2;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;46.36363636363637
39.0;37.25;36.0;43.0;38.625;31.5;34.0;31.0;0;43.0;28.0;30.0;37.0;7;38.0;1;76.65;16.0;16.0;36.9;34.75;0;35.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.72727272727273
47.0;37.9375;36.0;30.0;40.8125;31.0;41.0;38.0;0;40.0;46.0;38.0;43.0;7;37.0;1;69.96;16.0;16.0;34.333333333333336;35.55555555555556;0;34.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.57142857142857
46.0;41.53125;47.0;31.0;42.5625;39.0;41.0;43.0;0;40.0;32.0;36.0;39.0;7;41.0;1;57.27;16.0;16.0;39.0;33.27777777777778;0;42.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.07142857142857
46.0;41.59375;47.0;40.0;43.4375;44.0;41.0;42.0;0;40.0;32.0;35.0;41.0;7;45.0;1;60.6;16.0;16.0;40.8;35.77777777777778;0;42.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.714285714285715
48.0;41.125;42.0;47.0;40.9375;34.0;42.0;39.0;0;37.0;36.0;38.0;37.0;7;35.0;1;74.56;16.0;16.0;39.06666666666667;40.55555555555556;0;41.0;0.0;0.0;7;50.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.785714285714285
45.0;40.5;45.0;32.0;44.75;37.0;36.0;43.0;0;44.0;40.0;35.0;48.0;7;50.0;1;57.47;16.0;16.0;37.93333333333333;35.05555555555556;0;35.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.142857142857146
48.0;38.9375;35.0;40.0;39.75;37.0;36.0;38.0;0;40.0;31.5;28.5;41.0;7;40.0;1;60.6;16.0;16.0;39.0;35.333333333333336;0;33.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.18181818181818
50.0;37.25;40.0;32.0;39.375;30.0;41.0;40.0;0;46.0;43.0;35.0;33.0;7;31.0;1;68.85;16.0;16.0;34.93333333333333;31.888888889444445;0;35.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.36363636363637
40.0;35.0625;44.0;34.0;39.125;31.0;34.0;34.0;0;37.0;40.0;31.0;36.0;7;37.0;1;66.56;16.0;16.0;36.53333333333333;32.19444444444444;0;38.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.90909090909091
48.0;41.9375;47.0;50.0;45.375;44.0;45.0;44.0;0;45.0;46.0;39.0;44.0;7;46.0;1;66.56;16.0;16.0;44.6;39.77777777777778;0;42.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;47.333333333333336
44.0;39.5625;45.0;43.0;39.6875;39.0;33.0;41.0;0;36.0;33.0;37.0;39.0;7;38.0;1;67.28;16.0;16.0;37.266666666666666;34.83333333388889;0;38.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;45.0
48.0;42.5;49.0;50.0;47.0625;47.0;46.0;43.0;0;47.0;38.0;40.0;46.0;7;45.0;1;63.47;16.0;16.0;45.86666666666667;37.55555555555556;0;42.0;0.0;0.0;7;49.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;45.0
39.0;36.75;44.0;43.0;40.875;27.0;44.0;43.0;0;35.0;43.0;36.0;39.0;7;36.0;1;65.86;16.0;16.0;37.266666666666666;32.44444444444444;0;37.0;0.0;0.0;7;46.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;40.81818181818182
50.0;36.5625;44.0;47.0;44.5625;38.0;47.0;39.0;0;36.0;30.0;31.0;46.0;7;42.0;1;64.12;16.0;16.0;40.733333333333334;32.666666666666664;0;43.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.45454545454545
50.0;33.78125;41.0;42.0;39.875;33.0;44.0;40.0;0;37.0;32.0;30.5;37.0;7;32.0;1;72.63;16.0;16.0;36.666666666666664;34.416666666666664;0;34.0;0.0;0.0;7;42.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.09090909090909
47.0;37.6875;47.0;26.5;43.75;28.5;48.0;46.0;0;43.0;35.0;39.0;38.0;7;37.0;1;58.38;16.0;16.0;37.233333333333334;35.388888888888886;0;40.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.857142857142854
25.0;23.46875;31.0;32.0;34.8125;33.0;35.0;29.0;1;32.0;44.0;36.0;34.0;7;41.0;2;102.0;15.0;16.0;33.86666666666667;33.611111111111114;2;31.0;0.0;1.0;6;43.0;15.0;2;1;0;1;2;1;1;1;1;2;3;2;3;2;2;3;2.0;34.714285714285715
50.0;36.9375;47.0;31.0;44.75;42.0;44.0;40.0;0;43.0;48.0;31.0;43.0;7;42.0;1;99.99;16.0;16.0;38.93333333333333;36.611111111111114;0;40.0;0.0;0.0;7;47.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.666666666666664
43.0;38.875;35.0;44.0;37.9375;32.0;33.0;38.0;0;34.0;30.0;29.0;40.0;7;41.0;1;102.0;16.0;16.0;36.93333333333333;34.611111111111114;0;36.0;0.0;0.0;7;45.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.72727272727273
42.0;36.46875;47.0;43.0;44.0;44.0;47.0;31.0;0;41.0;30.0;41.0;44.0;7;40.0;1;85.0;16.0;16.0;40.266666666666666;39.166666666666664;0;41.0;0.0;0.0;7;43.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.25
48.0;37.9375;48.0;43.0;45.5625;33.0;45.0;44.0;0;45.0;48.0;34.0;44.0;7;46.0;1;102.0;16.0;16.0;39.46666666666667;33.5;0;39.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;42.642857142857146
50.0;41.3125;48.0;33.0;43.0625;38.0;42.0;42.0;0;41.0;30.0;26.5;37.0;7;40.0;1;69.0;16.0;16.0;37.4;33.30555555555556;0;36.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.09090909090909
30.0;36.562500000625;28.0;30.0;35.3125;38.0;36.0;30.5;1;40.0;34.0;35.0;37.0;7;33.0;1;56.0;13.0;16.0;36.06666666666667;31.833333333333332;1;39.0;0.0;3.0;6;43.0;15.0;2;1;0;1;1;2;1;1;1;2;3;2;3;2;2;3;2.0;37.357142857142854
47.0;41.8125;43.0;47.0;43.4375;37.0;41.0;42.0;0;44.0;38.0;37.0;44.0;7;44.0;1;102.0;16.0;16.0;42.4;39.0;0;40.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;44.857142857142854
47.0;38.25;48.0;31.0;41.0;20.0;41.0;44.0;0;39.0;32.0;33.0;30.0;7;43.0;1;68.0;16.0;16.0;35.0;36.611111111111114;0;43.0;0.0;0.0;7;44.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;3.0;43.714285714285715
48.0;40.6875;46.0;46.0;46.25;42.0;50.0;46.0;0;47.0;46.0;44.0;44.0;7;41.0;1;75.0;16.0;16.0;42.53333333333333;36.55555555555556;0;43.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;4.0;45.714285714285715
45.0;42.5625;32.0;46.0;39.4375;39.0;38.0;30.0;0;33.0;41.0;32.5;46.0;7;38.0;1;85.0;16.0;16.0;38.6;38.888888888888886;0;42.0;0.0;0.0;7;48.0;15.0;2;1;0;1;1;1;1;1;1;2;3;2;3;2;2;3;2.0;34.333333333333336
