NOTA_HISTORIA_COL;NOTA_ESTADISTICA;NOTA_CIBERNETICA_UNO;NOTA_INV_OP_DOS;NOTA_REDES_COM_UNO;NOTA_GI_UNO;VECES_HISTORIA_COL;VECES_CIBERNETICA_UNO;NOTA_CIENCIAS_COMP_DOS;VECES_REDES_COM_UNO;VECES_GI_UNO;VECES_ESTADISTICA;NOTA_MOD_PROG_DOS;VECES_CIENCIAS_COMP_DOS;VECES_INV_OP_DOS;CAR_CINCO;NOTA_METODOS_NUM;VECES_FISICA_TRES;NOTA_MOD_PROG_UNO;NOTA_PROB;NAC_CINCO;NOTA_ARQ_COMP;NOTA_CIENCIAS_COMP_UNO;NOTA_FISICA_TRES;NCA_CINCO;NCC_CINCO;NOTA_INV_OP_UNO;VECES_MOD_PROG_DOS;VECES_INV_OP_UNO;NCP_CINCO;NAA_CINCO;EPA_CINCO;NAP_CINCO;VECES_PROB;CREDITOS_ESTADISTICA;CREDITOS_HISTORIA_COL;CREDITOS_GI_UNO;CREDITOS_CIENCIAS_COMP_DOS;CREDITOS_INV_OP_DOS;CREDITOS_CIBERNETICA_UNO;CREDITOS_REDES_COM_UNO;PROMEDIO_UNO;PROMEDIO_DOS;PROMEDIO_TRES;RENDIMIENTO_SEIS;PROMEDIO_SEIS
38.0;46.0;47.0;47.0;44.0;45;1;1;41.0;1;1;1;49.0;1;1;0;43.0;1;48.0;36.0;7;42.0;46.0;38.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.361111111111114;38.73684210526316;36.388888888888886;3.0;44.166666666666664
48.0;37.0;42.0;40.0;45.0;50;1;1;37.0;1;1;1;44.0;1;1;0;45.0;1;37.0;33.0;7;40.0;31.0;34.0;19.0;19.0;33.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;31.805555555555557;34.21052631631579;36.833333333333336;3.0;42.333333333333336
40.0;33.0;36.0;39.0;25.0;0;1;1;31.0;2;0;1;23.0;1;1;3;45.0;0;30.0;31.5;5;31.0;21.0;0.0;8.0;14.0;30.0;2;1;6.0;3;1;2;2;3;2;3;3;3;2;2;32.22222222222222;36.411764705882355;30.571428571428573;2.0;34.06666666666667
35.0;39.0;48.0;40.0;42.0;50;1;1;43.0;1;1;1;49.0;1;1;0;40.0;1;39.0;33.0;7;40.0;42.0;35.0;19.0;19.0;33.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.861111111111114;35.42105263105263;35.69444444444444;3.0;42.55555555555556
40.0;42.0;0.0;41.0;0.0;0;1;0;0.0;0;0;1;35.0;0;1;0;43.0;0;38.0;42.0;6;41.0;42.0;0.0;16.0;16.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;33.5;34.94736842105263;35.375;3.0;41.125
34.5;32.0;37.0;33.0;39.0;0;2;1;38.0;1;0;1;47.0;1;1;0;43.0;0;45.0;35.0;5;36.0;34.0;0.0;14.0;14.0;37.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;31.916666666666668;32.99999999944444;34.999999999375;2.0;35.333333333333336
33.0;38.0;41.0;45.0;35.0;45;1;1;36.0;1;1;1;49.0;1;1;0;40.0;1;38.0;37.0;7;44.0;41.0;41.0;19.0;19.0;36.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.611111111111114;41.1578947368421;38.666666666666664;2.0;39.44444444444444
49.0;42.0;49.0;40.0;36.0;50;1;1;47.0;2;1;1;50.0;1;1;0;43.0;1;43.0;50.0;7;36.0;40.0;34.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.27777777777778;41.36842105263158;38.55555555555556;3.0;44.72222222222222
35.0;40.0;48.0;39.0;41.0;50;1;1;46.0;1;1;1;50.0;1;1;0;30.0;1;34.0;37.0;6;41.0;41.0;37.0;17.0;17.0;36.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;34.0;31.710526315789473;30.21875;3.0;42.94444444444444
35.0;41.0;39.0;47.0;41.0;50;1;1;47.0;1;1;1;50.0;1;1;0;42.0;1;37.0;34.0;7;44.0;35.0;41.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.5;38.81578947368421;36.55555555555556;3.0;43.611111111111114
40.0;41.0;38.0;38.0;45.0;45;1;1;41.0;1;1;1;49.0;1;1;0;40.0;1;48.0;31.0;7;41.0;41.0;33.0;19.0;19.0;30.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.5;38.21052631578947;39.611111111111114;3.0;41.166666666666664
46.0;43.0;45.0;44.0;32.0;50;1;1;44.0;1;1;1;44.0;1;1;0;33.0;1;32.0;48.0;7;38.0;37.0;37.0;19.0;19.0;40.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.5;37.31578947368421;36.05555555555556;3.0;43.833333333333336
43.0;45.0;46.0;47.0;38.0;50;1;1;48.0;1;1;1;50.0;1;1;0;42.0;1;39.0;41.0;7;44.0;35.0;36.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;38.388888888888886;41.36842105263158;37.77777777777778;4.0;45.77777777777778
42.0;40.0;39.0;46.0;50.0;50;1;1;39.0;1;1;1;49.0;1;1;0;37.0;1;32.0;33.0;7;41.0;37.0;39.0;19.0;19.0;43.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.0;40.73684210526316;35.916666666666664;3.0;43.72222222222222
37.0;44.0;41.0;43.0;35.0;45;1;1;34.0;1;1;1;49.0;1;1;0;40.0;1;41.0;35.0;7;45.0;39.0;34.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.5;41.10526315789474;35.94444444444444;3.0;40.22222222222222
40.0;37.0;37.0;43.0;36.0;45;1;1;33.0;1;1;1;49.0;2;1;0;42.0;1;48.0;37.0;7;40.0;35.0;44.0;19.0;19.0;38.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;30.444444444444443;40.76315789473684;38.44444444444444;2.0;38.888888888888886
42.0;32.0;0.0;33.0;0.0;0;1;0;0.0;0;0;1;39.0;0;1;0;42.0;0;36.0;33.0;5;35.0;34.0;0.0;14.0;14.0;34.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;31.555555555555557;37.13157894736842;33.625;2.0;34.875
48.0;40.0;45.0;42.0;36.0;50;1;1;45.0;1;1;1;50.0;1;1;0;42.0;1;40.0;35.0;7;39.0;46.0;39.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;39.77777777777778;40.526315789473685;42.05555555555556;3.0;43.833333333333336
0.0;36.0;40.0;38.0;0.0;0;0;1;30.0;0;0;1;48.0;1;1;1;38.0;1;42.0;41.0;6;40.0;33.0;36.0;17.0;17.0;35.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;31.694444444444443;34.10526315789474;34.138888888888886;2.0;35.63636363636363
32.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;23.86111111111111;23.95;25.0;2.0;32.0
34.0;28.0;0.0;31.0;2.0;0;1;0;0.0;1;0;2;32.0;0;2;1;44.0;0;21.5;30.0;5;30.5;35.0;0.0;14.0;14.0;41.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;35.72222222222222;31.944444444444443;31.65625;1.0;24.9
45.0;39.0;39.0;39.0;36.0;0;1;1;38.0;1;0;1;49.0;1;1;0;39.0;1;35.0;30.0;7;44.0;41.0;38.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.111111111111114;37.8421052631579;34.361111111111114;2.0;39.2
44.0;38.0;45.0;43.0;40.0;50;1;1;46.0;1;1;1;41.0;1;1;0;42.0;1;41.0;42.0;7;38.0;42.0;43.0;19.0;19.0;37.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;31.666666666666668;41.10526315789474;38.5;3.0;43.833333333333336
30.5;32.0;34.0;36.0;0.0;0;2;2;36.0;0;0;1;47.0;1;1;0;30.0;1;34.0;40.0;6;38.0;32.0;32.0;17.0;17.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;28.125;30.736842105263158;34.92857142857143;2.0;33.92307692307692
41.0;37.0;0.0;32.0;31.0;0;1;0;39.0;1;0;1;42.0;1;1;2;41.0;2;31.0;33.0;7;37.0;31.5;30.0;19.0;19.0;31.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;28.055555555555557;35.23684210526316;29.86111111111111;2.0;36.0
2.5;0.0;0.0;0.0;0.0;0;2;0;0.0;0;0;0;0.0;0;0;0;38.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;25.47222222222222;24.7187499999375;11.428571428571429;1.0;2.5
38.0;36.0;36.0;38.0;47.0;45;1;1;31.0;1;1;1;49.0;1;1;0;44.0;0;40.0;30.0;6;41.0;34.0;0.0;16.0;16.0;36.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;28.38888888888889;38.36842105263158;33.875;2.0;38.44444444444444
38.0;39.0;36.0;35.0;40.0;45;1;1;34.5;1;1;1;48.0;2;1;1;37.0;1;33.0;36.0;7;43.0;42.0;36.0;19.0;19.0;31.0;1;2;0.0;7;2;0;1;3;2;3;3;3;2;2;32.69444444444444;37.94736842105263;37.833333333333336;2.0;38.25
36.0;36.0;32.0;35.0;41.0;45;1;1;40.0;1;1;1;48.0;1;1;0;42.0;1;35.5;42.0;6;44.0;42.0;35.0;17.0;17.0;37.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;34.0;35.60526315842105;37.0;2.0;38.111111111111114
47.0;33.0;35.0;31.0;0.0;48;1;1;25.5;0;1;1;46.0;2;1;0;41.0;0;44.0;33.0;6;40.0;39.0;0.0;16.0;16.0;34.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;27.555555555555557;37.578947368421055;35.09375;2.0;36.03125
48.0;39.0;48.0;36.0;34.0;50;1;1;45.0;1;1;1;49.0;1;1;0;36.0;1;42.0;46.0;7;46.0;43.0;31.0;19.0;19.0;36.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.111111111111114;38.078947368421055;38.833333333333336;3.0;42.77777777777778
45.0;38.0;48.0;41.0;48.0;45;1;1;41.0;1;1;1;49.0;1;1;1;37.0;1;39.0;42.0;7;40.0;31.0;35.0;19.0;19.0;34.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;34.111111111111114;37.57894736894737;36.388888888888886;3.0;43.166666666666664
5.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;31.927083331875;18.61111111111111;31.0;1.0;5.0
26.0;37.0;38.0;36.0;40.0;0;2;1;0.0;1;0;1;46.0;0;1;0;32.0;1;44.0;41.0;6;32.0;38.0;33.0;17.0;17.0;33.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;30.037037036111112;34.1578947368421;34.55555555555556;2.0;35.583333333333336
18.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;1;0;0;3;2;3;3;3;2;2;29.03125;27.636363636363637;15.5;1.0;18.0
35.0;30.0;30.0;37.0;46.0;45;1;1;33.0;1;1;1;45.0;2;1;3;39.0;1;40.0;39.0;7;40.0;31.5;35.0;19.0;19.0;30.0;1;2;0.0;7;2;0;1;3;2;3;3;3;2;2;30.833333333333332;36.18421052631579;35.416666666666664;2.0;36.5
33.0;12.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;0.0;0;0;0;42.0;0;0.0;32.0;2;30.0;0.0;0.0;5.0;5.0;0.0;0;0;0.0;2;2;0;1;3;2;3;3;3;2;2;32.875;25.77777777777778;28.3125;1.0;20.4
44.0;34.0;38.0;36.0;37.0;0;1;1;35.0;1;0;1;49.0;1;1;0;34.0;0;42.0;35.0;6;43.0;30.0;0.0;16.0;16.0;33.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;32.44444444444444;34.10526315736842;30.433333334;2.0;36.86666666666667
40.0;34.0;46.0;36.0;43.0;50;1;1;43.0;1;1;1;49.0;1;1;0;32.0;1;42.0;40.0;7;44.0;36.0;41.0;19.0;19.0;33.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;30.38888888888889;36.026315789473685;40.5;3.0;41.5
32.0;37.0;48.0;47.0;46.0;45;1;1;38.0;1;1;1;48.0;1;1;0;39.0;1;40.0;40.0;7;43.0;42.0;39.0;19.0;19.0;35.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.5;39.63157894736842;37.25;3.0;41.833333333333336
26.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0;0;0;0.0;0;0;0;0.0;0;0.0;0.0;1;35.0;0.0;0.0;2.0;2.0;0.0;0;0;0.0;1;2;0;0;3;2;3;3;3;2;2;32.875;31.75;43.8;1.0;26.0
40.0;38.0;0.0;35.0;26.5;0;1;0;37.0;2;0;1;42.0;1;1;2;37.0;1;29.0;39.0;6;33.0;32.5;30.0;14.0;17.0;29.0;1;2;3.0;5;2;1;1;3;2;3;3;3;2;2;31.61111111111111;35.526315789473685;32.500000000625;2.0;35.61538461538461
27.0;0.0;0.0;0.0;0.0;0;2;0;0.0;0;0;0;0.0;0;0;0;43.0;0;0.0;34.0;2;0.0;0.0;0.0;5.0;5.0;0.0;0;0;0.0;2;2;0;1;3;2;3;3;3;2;2;34.77777777777778;37.39473684210526;35.199999999333336;1.0;27.0
42.0;35.0;33.0;37.0;30.5;50;1;1;41.0;2;1;1;43.0;1;1;1;33.0;3;34.0;42.0;7;38.0;35.0;29.33333333;16.0;19.0;33.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;31.333333333333332;33.473684210526315;33.937500000625;2.0;38.888888888888886
46.0;38.0;42.0;48.0;37.0;50;1;1;43.0;1;1;1;50.0;1;1;0;38.0;1;40.0;45.0;7;40.0;42.0;42.0;19.0;19.0;39.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.05555555555556;40.05263157894737;35.55555555555556;3.0;43.72222222222222
42.0;33.0;40.0;42.0;47.0;45;1;1;35.0;1;1;1;37.0;1;1;0;38.0;1;33.0;48.0;6;43.0;39.0;39.0;17.0;17.0;37.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;33.22222222222222;34.81578947368421;36.388888888888886;3.0;40.166666666666664
15.0;26.5;43.0;30.0;0.0;0;1;1;40.0;0;0;2;37.0;1;1;2;37.0;0;32.5;28.5;6;36.0;33.0;0.0;10.0;16.0;22.0;1;3;6.0;4;2;2;2;3;2;3;3;3;2;2;34.94444444444444;34.44444444444444;33.361111111111114;2.0;31.192307692307693
43.0;32.0;35.0;43.0;25.0;0;1;1;44.0;2;0;1;46.0;1;1;0;38.0;1;32.0;42.0;6;45.0;45.0;39.0;17.0;17.0;34.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;34.333333333333336;40.31578947368421;39.666666666666664;2.0;37.53333333333333
36.0;32.0;45.0;36.0;37.0;50;1;1;44.0;1;1;1;36.0;1;1;0;38.0;1;33.0;43.0;7;38.0;30.0;38.0;19.0;19.0;33.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;29.47222222222222;43.1578947368421;35.0;3.0;40.111111111111114
42.0;34.0;30.0;41.0;43.0;50;1;1;46.0;1;1;1;48.0;1;1;0;38.0;1;44.0;38.0;7;39.0;35.0;37.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.333333333333336;38.55882352941177;36.46875;3.0;41.27777777777778
37.0;40.0;31.66666667;37.0;0.0;50;1;3;18.0;0;1;1;42.0;2;1;0;30.0;0;34.0;35.0;6;36.0;37.0;0.0;16.0;16.0;30.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;33.111111111111114;35.421052631578945;33.00000000055556;2.0;35.770833333750005
0.0;36.0;0.0;41.0;0.0;0;0;0;0.0;0;0;1;41.0;0;1;0;42.0;0;29.5;33.0;4;0.0;36.0;0.0;12.0;12.0;37.0;1;1;0.0;4;2;0;1;3;2;3;3;3;2;2;33.0;29.535714286428572;31.249999999375;2.0;38.5
47.0;42.0;30.0;37.0;45.0;50;1;1;46.0;1;1;1;45.0;1;1;0;38.0;1;41.0;32.0;6;44.0;33.0;34.0;17.0;17.0;32.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;37.05555555555556;34.8421052631579;36.3125;3.0;42.72222222222222
49.0;0.0;32.0;38.0;0.0;0;1;1;37.0;0;0;0;41.0;1;1;0;43.0;1;30.0;39.0;5;0.0;31.0;30.0;15.0;15.0;32.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;34.65625;35.529411764705884;31.75;2.0;38.7
42.0;37.0;48.0;44.0;34.0;50;1;1;42.0;1;1;1;50.0;1;1;0;38.0;1;38.0;41.0;7;45.0;30.0;43.0;19.0;19.0;37.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;37.27777777777778;39.578947368421055;37.72222222222222;3.0;42.611111111111114
47.0;38.0;35.0;42.0;38.0;50;1;1;37.0;1;1;1;50.0;1;1;0;40.0;1;46.0;36.0;7;48.0;45.0;40.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;39.166666666666664;39.8421052631579;41.5;3.0;41.166666666666664
41.0;39.0;43.0;42.0;35.0;50;1;1;37.0;1;1;1;47.0;1;1;0;40.0;1;38.0;39.0;7;46.0;36.0;34.0;19.0;19.0;36.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;31.88888888888889;39.78947368421053;33.083333333333336;3.0;41.22222222222222
47.0;39.0;42.0;38.0;34.0;50;1;1;45.0;1;1;1;50.0;1;1;0;41.0;1;40.0;45.0;7;45.0;41.0;45.0;19.0;19.0;38.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.333333333333336;43.94736842105263;41.166666666666664;3.0;42.333333333333336
39.0;41.0;45.0;41.0;42.0;50;1;1;45.0;1;1;1;50.0;1;1;0;40.0;1;47.0;50.0;7;49.0;48.0;39.0;19.0;19.0;42.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;43.611111111111114;43.473684210526315;43.0;3.0;43.5
43.0;41.0;43.0;32.0;38.0;0;1;1;37.0;1;0;1;45.0;1;1;0;42.0;1;41.0;40.0;7;39.0;30.0;34.0;19.0;19.0;37.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;33.30555555555556;36.36842105263158;38.833333333333336;2.0;38.53333333333333
39.0;41.0;45.0;44.0;38.0;50;1;1;47.0;1;1;1;50.0;1;1;0;40.0;1;44.0;42.0;7;45.0;43.0;37.0;19.0;19.0;41.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;38.55555555555556;40.31578947368421;39.888888888888886;3.0;43.888888888888886
43.0;44.0;32.0;40.0;47.0;50;1;1;42.0;1;1;1;35.0;1;1;0;40.0;0;40.0;37.0;5;39.0;31.0;0.0;14.0;14.0;35.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;40.27777777777778;35.44736842105263;37.53125;3.0;42.888888888888886
45.0;41.0;39.0;41.0;37.0;49;1;1;47.0;1;1;1;48.0;1;1;0;35.0;1;43.0;39.0;7;41.0;44.0;35.0;19.0;19.0;37.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.5;37.78947368421053;37.166666666666664;3.0;43.111111111111114
47.0;39.0;0.0;30.0;31.0;0;1;0;0.0;1;0;1;34.5;0;1;2;33.0;2;31.5;32.0;6;0.0;36.0;27.5;14.0;17.0;30.0;2;1;3.0;5;2;1;1;3;2;3;3;3;2;2;26.25;32.794117647058826;29.875;2.0;36.3
43.0;44.0;38.0;35.0;36.0;0;1;1;0.0;1;0;1;46.0;0;1;0;37.0;0;35.0;35.0;6;37.0;32.0;0.0;16.0;16.0;34.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;31.333333333333332;35.64705882411765;31.166666666666668;2.0;39.25
0.0;39.0;0.0;32.0;0.0;0;0;0;0.0;0;0;1;45.0;0;1;1;28.5;2;36.0;33.0;6;36.0;31.0;3.0;14.0;17.0;32.0;1;1;3.0;5;1;1;1;3;2;3;3;3;2;2;36.44444444444444;35.421052631578945;27.53125;2.0;35.5
33.0;32.0;44.0;32.0;31.5;50;1;1;38.0;2;1;1;49.0;1;1;1;41.0;1;45.0;40.0;7;40.0;28.5;37.0;16.0;19.0;30.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;31.77777777777778;35.31578947368421;30.416666666111112;2.0;37.388888888888886
38.0;33.0;30.0;0.0;0.0;0;1;1;0.0;0;0;1;45.0;0;0;1;37.0;0;19.66666667;30.0;6;30.0;32.0;0.0;14.0;16.0;30.0;1;1;2.0;5;2;1;2;3;2;3;3;3;2;2;29.166666666666668;31.470588234705883;31.52777777777778;2.0;33.57142857142857
45.0;35.0;38.0;33.0;31.0;50;1;1;30.0;2;1;1;38.0;1;1;1;32.0;3;30.0;35.0;6;39.0;41.0;25.66666667;14.0;17.0;34.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;35.166666666666664;33.17647058882353;32.214285714285715;2.0;37.333333333333336
46.0;40.0;35.0;35.0;39.0;48;1;1;0.0;1;1;1;37.0;0;1;1;40.0;0;41.0;40.0;6;41.0;35.5;0.0;16.0;16.0;32.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;37.611111111111114;36.8421052631579;34.888888889444445;3.0;40.6
29.5;43.0;38.0;35.0;42.0;50;2;1;40.0;1;1;1;38.0;1;1;0;31.0;1;37.0;45.0;6;32.0;37.0;35.0;17.0;17.0;37.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;35.5;30.27777777777778;35.77777777777778;3.0;40.166666666666664
44.0;41.0;36.0;42.0;34.0;0;1;1;34.0;1;0;1;40.0;1;1;0;43.0;1;38.0;35.0;6;38.0;35.0;31.0;17.0;17.0;38.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;27.194444444444443;33.73684210526316;34.3125;2.0;38.6
32.0;41.0;47.0;41.0;40.0;0;1;1;38.0;1;0;1;33.0;1;1;0;43.0;0;22.5;43.0;5;41.0;40.0;0.0;14.0;14.0;30.0;1;1;0.0;5;2;0;1;3;2;3;3;3;2;2;36.875;33.388888889444445;32.92857142857143;2.0;39.86666666666667
27.0;34.0;36.0;42.0;37.0;0;2;1;38.0;1;0;1;36.0;1;1;1;42.0;1;44.0;30.0;6;33.0;35.5;30.0;17.0;17.0;31.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;37.333333333333336;33.68421052631579;30.944444445000002;2.0;36.13333333333333
45.0;0.0;36.0;31.0;30.0;0;1;1;32.0;1;0;0;31.0;1;1;4;40.0;0;33.0;31.5;6;35.5;41.0;0.0;13.0;16.0;28.5;2;2;3.0;5;2;1;2;3;2;3;3;3;2;2;28.52777777777778;32.71052631578947;33.3125;2.0;34.25
46.0;40.0;37.0;45.0;36.0;45;1;1;43.0;1;1;1;50.0;1;1;0;40.0;1;42.0;45.0;7;45.0;44.0;33.0;19.0;19.0;37.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.77777777777778;40.68421052631579;39.583333333333336;3.0;42.05555555555556
44.0;39.0;44.0;32.0;29.0;0;1;1;40.0;2;0;1;48.0;1;1;1;42.0;2;43.0;37.0;6;39.0;41.0;22.0;14.0;17.0;31.0;1;1;3.0;5;2;1;1;3;2;3;3;3;2;2;36.44444444444444;37.1578947368421;36.94444444444444;2.0;37.8
39.0;40.0;35.0;33.0;33.0;45;1;1;37.0;1;1;1;32.0;1;1;1;40.0;3;40.0;36.0;7;37.0;31.0;28.66666667;16.0;19.0;37.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;29.86111111111111;33.31578947315789;36.75;2.0;37.72222222222222
45.0;37.0;36.0;33.0;34.0;0;1;1;38.0;1;0;1;39.0;1;1;0;40.0;1;37.0;34.0;7;33.0;37.0;35.0;19.0;19.0;38.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;32.27777777777778;32.31578947368421;36.625;2.0;36.93333333333333
0.0;9.0;0.0;0.0;0.0;0;0;0;0.0;0;0;1;9.5;0;0;3;30.0;3;37.0;27.5;6;35.0;30.0;22.33333333;5.0;17.0;0.0;2;1;12.0;2;1;4;2;3;2;3;3;3;2;2;39.05555555555556;36.166666666666664;30.97222222222222;1.0;9.0
29.0;0.0;0.0;0.0;0.0;0;2;0;0.0;0;0;0;0.0;0;0;0;33.0;0;30.5;0.0;1;30.0;0.0;0.0;2.0;2.0;0.0;0;0;0.0;1;2;0;0;3;2;3;3;3;2;2;26.342592593333332;31.25;33.96153846153846;1.0;29.0
41.0;41.0;0.0;37.0;33.0;49;1;0;34.0;1;1;1;34.0;1;1;1;42.0;3;44.0;39.0;7;39.0;31.0;24.0;16.0;19.0;37.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;33.72222222222222;35.63157894736842;35.77777777833333;2.0;39.4375
35.0;31.0;28.0;36.0;0.0;0;1;1;0.0;0;0;1;34.0;0;1;1;41.0;1;19.33333333;29.0;5;35.0;0.0;4.0;7.0;13.0;0.0;1;0;6.0;3;1;2;2;3;2;3;3;3;2;2;33.166666666666664;29.657894737368423;34.138888888888886;2.0;32.7
32.0;36.0;0.0;0.0;0.0;0;1;0;0.0;0;0;1;47.0;0;0;0;41.0;1;30.0;39.0;6;35.0;35.0;21.0;11.0;17.0;0.0;1;1;6.0;4;1;2;1;3;2;3;3;3;2;2;39.27777777777778;36.361111111111114;31.71875;2.0;34.4
28.5;40.0;36.0;38.0;44.0;0;2;1;33.0;1;0;1;44.0;1;1;0;42.0;1;33.0;35.0;6;36.0;34.0;30.0;17.0;17.0;33.0;1;1;0.0;6;2;0;1;3;2;3;3;3;2;2;36.05555555555556;35.10526315842105;33.72222222222222;2.0;36.666666666666664
50.0;33.0;33.0;43.0;34.0;50;1;1;39.0;1;1;1;45.0;1;1;1;38.0;2;33.0;37.0;7;38.0;46.0;35.0;19.0;19.0;38.0;1;1;0.0;7;2;0;1;3;2;3;3;3;2;2;35.94444444444444;36.13157894736842;36.416666666666664;3.0;40.5
32.5;34.0;33.0;41.0;39.0;44;2;1;0.0;1;1;1;33.0;0;1;1;34.0;0;49.0;30.0;5;35.0;29.5;0.0;11.0;14.0;37.0;1;1;3.0;4;2;1;1;3;2;3;3;3;2;2;36.05555555555556;33.31578947368421;29.8125;2.0;37.733333333333334
0.0;35.0;0.0;38.0;0.0;48;0;0;0.0;0;1;1;36.0;0;1;1;31.0;0;36.0;35.0;4;0.0;30.5;0.0;12.0;12.0;35.0;1;1;0.0;4;2;0;1;3;2;3;3;3;2;2;32.833333333333336;30.277777777222223;30.125;3.0;40.333333333333336
40.0;40.0;47.0;43.0;32.0;45;1;1;0.0;1;1;1;48.0;0;1;1;34.0;2;32.0;32.0;7;40.0;39.0;29.5;16.0;19.0;39.0;1;1;3.0;6;2;1;1;3;2;3;3;3;2;2;34.666666666666664;34.473684211052635;33.111111111666666;3.0;41.46666666666667
