PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;IDIOMA_ICFES;RENDIMIENTO_UNO;PROMEDIO_UNO;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;LOCALIDAD;CAR_UNO;NCC_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS;PROMEDIO_TRES;RENDIMIENTO_TRES
449.5;62.82;61.41;52.34;62.69;2.0;34.46666666666667;8;58.09;8;1;15.0;6;22.5;40.0;35.0;40.0;40.0;40.0;41.0;2.0;35.0625;40.13333333333333;3.0
461.47;74.38;56.78;60.21;42.2;2.0;35.06666666666667;20;44.37;20;1;15.0;7;30.0;40.0;35.0;35.0;35.0;40.0;38.0;2.0;38.52941176470589;40.46666666666667;3.0
445.86;66.94;51.86;58.17;60.23;1.0;22.22222222222222;20;48.64;8;2;9.0;2;15.0;0.0;20.0;40.0;0.0;40.0;0.0;1.0;30.0;0.0;0.0
450.52;62.84;63.43;49.26;43.74;1.0;24.1;10;61.19;10;4;15.0;3;20.0;37.0;22.5;40.0;22.5;35.0;10.0;1.0;26.833333333333247;28.19230769230777;1.0
443.08;62.82;61.41;48.97;38.15;1.0;29.777777777777867;8;60.25;11;4;15.0;5;21.666666666667;30.0;30.0;35.0;22.5;40.0;45.0;1.0;27.617647058823646;32.266666666666666;2.0
443.74;65.16;51.73;48.97;61.22;2.0;35.46666666666667;16;58.09;18;1;15.0;6;22.5;40.0;35.0;45.0;45.0;40.0;41.0;2.0;33.125;41.13333333333333;3.0
442.69;69.99;51.73;59.25;55.84;2.0;35.0;9;60.25;9;1;15.0;6;25.0;40.0;35.0;40.0;40.0;40.0;40.0;2.0;34.088235294117645;38.13333333333333;2.0
450.03;60.82;51.86;60.46;66.91;2.0;34.733333333333334;20;52.56;3;1;15.0;6;22.5;40.0;40.0;40.0;35.0;45.0;38.0;2.0;39.0;41.0;3.0
454.18;66.94;61.71;57.89;40.5;2.0;30.2;20;58.29;9;1;15.0;6;22.5;35.0;30.0;35.0;30.0;40.0;34.0;1.0;29.96875;34.833333333333336;2.0
447.92;74.44;49.23;49.0;39.07;2.0;32.7888888888888;12;51.64;11;2;15.0;5;23.333333333333;35.0;27.5;40.0;45.0;40.0;38.0;2.0;34.0;29.9;1.0
476.52;58.13;61.41;50.66;54.57;1.0;29.933333333333334;20;67.71;20;1;15.0;6;20.0;30.0;30.0;35.0;35.0;40.0;37.0;2.0;31.264705882353;35.733333333333334;2.0
475.58;53.2;61.41;55.7;69.48;1.0;22.407407407407444;14;67.71;14;2;9.0;2;16.666666666667;0.0;18.333333333333;40.0;0.0;40.0;0.0;1.0;23.0;15.0;1.0
406.34;53.2;46.84;54.01;42.2;1.0;28.181818181818183;16;53.95;16;1;11.0;4;20.0;0.0;30.0;40.0;30.0;40.0;0.0;1.0;25.416666666666757;36.0;2.0
452.34;58.01;64.28;58.17;56.28;2.0;32.69230769230769;10;52.56;10;1;13.0;5;25.0;40.0;35.0;40.0;30.0;40.0;0.0;1.0;27.083333333333247;30.272727272727277;2.0
452.92;60.49;58.93;57.44;61.22;2.0;33.666666666666664;1;65.0;1;1;15.0;6;25.0;35.0;30.0;35.0;45.0;40.0;40.0;2.0;34.25;34.9;2.0
433.38;60.49;58.93;52.34;67.6;2.0;32.06666666666667;8;60.25;8;1;15.0;7;30.0;30.0;30.0;35.0;30.0;40.0;38.0;2.0;37.35294117647059;33.666666666666664;2.0
460.26;72.55;46.84;57.44;65.86;2.0;36.8;6;60.25;6;1;15.0;7;30.0;40.0;40.0;40.0;35.0;40.0;41.0;2.0;38.625;40.333333333333336;3.0
482.15;81.5;66.74;50.66;69.48;2.0;35.733333333333334;6;60.25;6;0;15.0;7;30.0;40.0;40.0;40.0;30.0;40.0;38.0;2.0;35.9375;37.6;2.0
445.13;55.8;65.89;54.05;41.7;1.0;15.0;20;50.05;20;0;9.0;0;15.0;0.0;15.0;15.0;0.0;15.0;0.0;1.0;15.0;0.0;0.0
434.27;72.55;61.41;52.34;53.32;2.0;31.777777777777867;19;60.25;19;2;15.0;5;21.666666666667;40.0;25.0;30.0;45.0;35.0;40.0;2.0;31.964285714285715;35.0;2.0
434.02;62.82;58.93;54.01;55.84;1.0;20.454545454545453;8;47.79;8;1;11.0;2;15.0;0.0;15.0;30.0;0.0;40.0;25.0;2.0;35.0;0.0;0.0
453.44;62.82;58.93;57.44;54.57;1.0;27.43846153846154;20;53.95;8;2;13.0;4;14.8;0.0;27.5;30.0;35.0;45.0;35.0;2.0;32.21875;26.6666666666665;1.0
453.76;62.82;56.51;54.01;83.41;1.0;16.818181818181817;7;58.09;7;0;11.0;0;15.0;0.0;15.0;15.0;0.0;15.0;25.0;1.0;15.0;0.0;0.0
444.16;69.99;54.12;47.22;62.69;2.0;31.83333333333333;20;47.79;20;2;15.0;5;20.0;40.0;27.5;35.0;40.0;40.0;40.0;1.0;15.65625;21.25;1.0
413.87;39.38;58.68;45.87;0.0;1.0;29.666666666666668;20;55.53;18;1;15.0;6;30.0;15.0;30.0;35.0;30.0;40.0;35.0;1.0;28.541666666666757;20.0;1.0
453.18;63.9;54.31;60.31;40.5;1.0;17.73076923076924;9;61.53;9;3;13.0;2;11.5;0.0;8.1666666666667;20.0;15.0;40.0;35.0;1.0;18.690476190476;8.84375;1.0
493.16;75.27;58.93;63.27;111.94;2.0;36.81818181818182;20;74.54;8;0;11.0;5;30.0;0.0;40.0;35.0;0.0;40.0;45.0;2.0;40.0;0.0;0.0
449.16;67.05;51.8;60.31;49.51;1.0;20.096153846153847;20;55.49;11;3;13.0;3;12.5;0.0;13.75;30.0;15.0;40.0;35.0;1.0;17.85;17.5;1.0
457.2;67.54;56.51;57.44;58.45;2.0;30.6;14;60.25;8;2;15.0;5;25.0;40.0;25.0;30.0;30.0;40.0;37.0;1.0;29.625;33.86666666666667;2.0
435.53;65.16;56.51;54.01;43.48;2.0;31.94444444444453;1;49.87;1;2;15.0;5;21.666666666667;35.0;27.5;40.0;35.0;40.0;45.0;2.0;31.84375;35.2;2.0
391.53;47.67;44.26;47.22;49.65;1.0;28.366666666666667;20;51.92;20;3;15.0;4;20.0;26.5;22.5;35.0;35.0;40.0;40.0;1.0;28.166666666666757;17.11111111111133;1.0
376.29;53.2;49.32;47.22;45.98;1.0;23.846153846153847;20;51.92;19;5;13.0;1;15.0;0.0;25.0;27.5;35.0;22.5;27.5;1.0;23.333333333333;0.0;0.0
462.64;65.25;53.97;55.66;65.79;2.0;32.0;8;59.24;7;1;15.0;6;22.5;40.0;30.0;30.0;30.0;40.0;45.0;2.0;36.6875;36.4;2.0
446.0;67.54;56.51;52.34;57.13;1.0;18.63636363636364;4;55.99;8;5;11.0;2;15.0;0.0;15.0;32.5;0.0;32.5;17.5;1.0;21.666666666666668;0.0;0.0
392.26;60.49;49.32;54.01;45.98;1.0;19.846153846153847;20;47.79;20;3;13.0;3;12.0;0.0;15.0;30.0;15.0;35.0;35.0;1.0;20.416666666666668;0.0;0.0
476.14;79.16;56.8;60.31;61.22;2.0;33.666666666666664;15;59.44;8;1;15.0;6;25.0;40.0;30.0;35.0;40.0;40.0;40.0;2.0;34.21875;35.30769230769231;2.0
479.64;55.8;51.55;60.85;60.2;2.0;31.0;1;57.36;11;2;15.0;6;27.5;32.5;30.0;30.0;30.0;30.0;40.0;2.0;31.375;36.53333333333333;2.0
414.12;65.16;58.93;54.01;42.2;2.0;32.0;20;55.99;6;2;15.0;5;25.0;25.0;30.0;30.0;50.0;40.0;35.0;2.0;34.6875;40.66666666666666;3.0
503.06;58.15;61.03;57.31;60.2;2.0;39.333333333333336;10;63.27;10;0;15.0;7;40.0;35.0;40.0;35.0;35.0;35.0;50.0;2.0;37.4375;39.22222222222226;2.0
466.16;69.99;58.93;55.7;59.81;1.0;25.76923076923077;20;67.71;20;2;13.0;4;15.0;0.0;25.0;30.0;30.0;40.0;35.0;1.0;24.166666666666668;18.75;1.0
462.19;53.2;61.41;55.7;64.23;2.0;30.666666666666668;19;65.0;19;2;15.0;6;20.0;40.0;30.0;30.0;35.0;40.0;35.0;2.0;33.125;33.0;2.0
445.77;58.01;59.23;53.85;45.2;2.0;31.666666666666668;10;50.63;10;3;15.0;6;22.5;32.5;30.0;30.0;45.0;40.0;35.0;2.0;34.375;34.0;2.0
470.77;55.71;56.51;55.7;52.09;2.0;32.666666666666664;9;70.81;9;1;15.0;6;25.0;35.0;30.0;40.0;35.0;40.0;40.0;2.0;32.84375;32.63333333333333;2.0
446.64;58.13;61.41;50.66;65.86;1.0;25.90909090909091;10;58.09;11;0;11.0;3;20.0;0.0;15.0;30.0;0.0;40.0;45.0;1.0;30.0;0.0;0.0
436.11;79.12;46.7;55.79;79.55;2.0;31.363636363636363;1;52.56;13;0;11.0;4;30.0;0.0;20.0;35.0;0.0;40.0;45.0;2.0;35.0;0.0;0.0
418.45;69.99;56.51;48.97;59.81;2.0;37.0;20;47.79;13;0;15.0;7;30.0;40.0;35.0;40.0;45.0;40.0;40.0;2.0;36.0625;38.93333333333333;2.0
490.41;85.32;64.28;58.17;46.92;1.0;19.545454545454547;8;62.33;8;0;11.0;1;15.0;0.0;15.0;15.0;0.0;15.0;40.0;1.0;15.0;0.0;0.0
447.08;65.16;58.93;50.66;47.21;2.0;30.5;1;60.25;1;2;15.0;5;30.0;35.0;22.5;30.0;22.5;45.0;40.0;1.0;29.39583333333337;35.333333333333336;2.0
475.14;60.49;56.51;61.18;65.86;2.0;35.4;10;55.99;10;1;15.0;6;22.5;40.0;40.0;45.0;35.0;40.0;43.0;2.0;36.09375;37.266666666666666;2.0
473.29;78.22;66.74;52.34;62.69;1.0;22.59740259740264;10;53.95;19;2;11.0;3;17.5;0.0;17.857142857143;30.0;30.0;35.0;0.0;1.0;16.9166666666665;13.75;1.0
474.21;72.55;49.32;59.25;65.86;1.0;21.11111111111111;11;62.54;8;0;9.0;1;15.0;0.0;25.0;25.0;0.0;30.0;0.0;1.0;15.0;0.0;0.0
456.64;65.16;54.12;47.22;61.22;2.0;36.66666666666666;4;70.81;4;0;15.0;7;30.0;35.0;40.0;40.0;40.0;40.0;40.0;2.0;39.6875;41.93333333333333;3.0
454.87;51.11;56.39;58.12;59.92;1.0;27.692307692307693;8;55.18;8;2;13.0;4;20.0;35.0;25.0;35.0;30.0;40.0;0.0;1.0;21.5;25.0;1.0
473.58;74.38;51.86;62.88;60.23;2.0;35.8;9;52.56;9;0;15.0;7;30.0;35.0;35.0;40.0;40.0;40.0;41.0;2.0;35.71875;38.86666666666667;2.0
460.98;60.49;56.51;59.25;59.81;2.0;36.0;20;51.92;20;1;15.0;6;27.5;40.0;40.0;40.0;35.0;40.0;40.0;2.0;35.44117647058823;34.166666666666664;2.0
458.74;72.55;61.41;55.7;64.23;2.0;33.666666666666664;8;55.99;7;1;15.0;6;25.0;40.0;35.0;40.0;35.0;40.0;35.0;2.0;31.25;30.0;1.0
402.4;39.38;51.55;49.26;43.74;2.0;33.93333333333333;20;55.53;10;1;15.0;6;20.0;40.0;35.0;40.0;45.0;40.0;37.0;2.0;31.676470588235237;31.83333333333333;2.0
473.95;67.77;63.43;57.31;47.66;2.0;39.333333333333336;16;59.24;8;0;15.0;7;40.0;35.0;40.0;40.0;40.0;40.0;40.0;3.0;42.8125;39.53333333333333;2.0
448.69;62.82;66.74;50.66;40.88;1.0;25.55555555555556;20;67.71;20;0;9.0;3;15.0;0.0;30.0;40.0;0.0;40.0;0.0;1.0;26.25;0.0;0.0
464.82;65.16;72.97;52.34;43.48;2.0;35.13333333333333;20;55.99;2;1;15.0;6;22.5;40.0;35.0;40.0;45.0;40.0;41.0;2.0;36.05882352941177;37.86666666666667;2.0
493.7;60.49;66.74;55.7;79.55;2.0;36.66666666666666;8;60.25;8;0;15.0;7;30.0;30.0;35.0;45.0;45.0;40.0;45.0;2.0;36.6875;40.333333333333336;3.0
438.83;75.27;54.12;47.22;57.13;2.0;37.2;17;65.0;8;1;15.0;7;32.5;30.0;40.0;40.0;40.0;40.0;44.0;2.0;36.5625;35.666666666666664;2.0
470.32;69.99;66.74;54.01;58.45;2.0;32.555555555555465;8;60.25;8;1;15.0;6;23.333333333333;35.0;35.0;40.0;35.0;40.0;35.0;2.0;31.281250000000064;35.99999999999993;2.0
422.15;58.13;64.0;52.34;62.69;2.0;32.53333333333333;2;51.92;10;1;15.0;6;22.5;35.0;35.0;40.0;30.0;45.0;39.0;1.0;28.4375;35.2;2.0
493.67;74.44;51.8;58.05;58.26;2.0;37.46666666666667;8;57.44;8;0;15.0;7;30.0;40.0;40.0;40.0;40.0;40.0;41.0;2.0;35.625;41.93333333333333;3.0
455.29;55.73;56.39;53.94;48.92;1.0;17.77777777777778;7;60.55;8;0;9.0;1;15.0;0.0;15.0;25.0;0.0;30.0;0.0;1.0;15.0;0.0;0.0
482.66;63.9;46.55;66.09;59.25;2.0;35.57777777777787;13;57.44;8;1;15.0;6;26.666666666667;40.0;35.0;40.0;40.0;40.0;41.0;2.0;33.1875;37.6;2.0
456.61;74.44;56.8;58.05;35.47;2.0;32.5111111111112;16;47.7;16;1;15.0;6;26.666666666667;40.0;30.0;35.0;35.0;40.0;33.0;2.0;35.5;35.4;2.0
461.59;65.16;49.32;61.18;62.69;2.0;31.64444444444453;15;55.99;15;1;15.0;6;21.666666666667;30.0;35.0;40.0;35.0;35.0;39.0;2.0;30.031249999999936;30.5;2.0
457.83;78.22;58.93;63.27;67.6;3.0;42.77777777777778;14;55.99;10;0;9.0;4;50.0;0.0;35.0;40.0;0.0;40.0;0.0;2.0;35.0;0.0;0.0
435.57;64.15;60.52;53.9;50.13;1.0;22.795454545454547;0;53.91;2;2;11.0;3;18.0;0.0;11.25;35.0;35.0;40.0;0.0;1.0;18.45833333333325;21.666666666667;1.0
466.38;79.16;56.8;56.01;60.23;2.0;33.63636363636363;18;59.44;4;1;11.0;5;30.0;0.0;35.0;35.0;35.0;40.0;0.0;1.0;25.0;15.0;1.0
422.69;42.69;49.04;49.26;0.0;1.0;20.57692307692308;11;50.05;11;4;13.0;1;15.0;0.0;22.5;35.0;15.0;25.0;25.0;1.0;19.285714285714285;15.0;1.0
414.34;65.16;61.41;52.34;47.21;2.0;34.555555555555465;10;49.87;11;1;15.0;6;23.333333333333;40.0;35.0;40.0;30.0;40.0;50.0;2.0;32.75;35.333333333333336;2.0
393.07;40.15;54.01;52.03;0.0;1.0;25.384615384615383;20;53.42;3;4;13.0;2;15.0;0.0;22.5;25.0;35.0;27.5;40.0;1.0;26.785714285714285;15.0;1.0
465.02;58.13;58.93;57.44;40.88;2.0;31.1111111111112;20;49.87;20;1;15.0;6;21.666666666667;30.0;30.0;40.0;40.0;40.0;35.0;2.0;32.015624999999936;37.93333333333333;2.0
426.55;62.82;61.41;52.34;55.84;2.0;30.51282051282061;10;51.92;12;1;13.0;5;21.666666666667;30.0;35.0;45.0;30.0;40.0;0.0;1.0;29.423076923076923;22.892857142857142;1.0
457.67;65.16;61.41;57.44;48.43;1.0;15.0;9;60.25;9;0;11.0;0;15.0;0.0;15.0;15.0;0.0;15.0;15.0;1.0;15.0;0.0;0.0
480.05;60.24;58.7;60.51;54.19;2.0;34.333333333333336;16;58.72;10;1;15.0;6;27.5;35.0;35.0;35.0;35.0;35.0;45.0;2.0;38.88235294117647;41.333333333333336;3.0
422.21;72.55;56.51;54.01;57.13;2.0;31.8;20;53.95;20;1;15.0;6;25.0;30.0;30.0;35.0;35.0;40.0;41.0;1.0;26.875;28.133333333333333;1.0
445.39;67.54;64.0;54.01;49.65;1.0;20.371212121212093;0;65.0;11;3;11.0;1;18.0;0.0;21.25;23.333333333333;15.0;35.0;0.0;1.0;25.4166666666665;14.5;1.0
448.84;67.05;56.8;52.36;55.3;2.0;33.5;5;47.7;5;2;15.0;6;25.0;35.0;32.5;35.0;40.0;40.0;40.0;2.0;32.6875;37.333333333333336;2.0
460.25;65.16;49.32;54.01;55.84;2.0;33.1;20;58.09;20;2;15.0;5;25.0;35.0;27.5;30.0;45.0;40.0;42.0;2.0;30.25;35.6;2.0
453.09;60.48;51.55;50.87;45.71;1.0;22.7777777777778;17;57.36;16;3;15.0;3;16.666666666667;15.0;23.333333333333;30.0;17.5;40.0;35.0;1.0;20.0;30.0;1.0
445.05;65.16;51.73;57.44;58.45;1.0;29.1111111111112;20;60.25;20;1;15.0;5;21.666666666667;25.0;30.0;30.0;30.0;40.0;40.0;1.0;27.291666666666757;35.8333333333335;2.0
439.21;60.82;56.78;49.01;52.09;2.0;33.666666666666664;1;54.46;1;2;15.0;6;25.0;30.0;30.0;40.0;40.0;45.0;45.0;2.0;36.375;37.66666666666666;2.0
455.76;60.82;49.33;60.21;47.79;2.0;31.266666666666666;8;62.33;8;1;15.0;6;22.5;40.0;30.0;35.0;30.0;40.0;37.0;2.0;32.28125;38.66666666666666;2.0
459.02;58.01;54.33;55.79;44.34;2.0;31.0;17;60.27;11;1;15.0;6;22.5;30.0;30.0;35.0;35.0;40.0;40.0;2.0;31.062499999999936;34.06666666666667;2.0
466.72;60.49;56.51;55.7;49.65;1.0;15.0;11;60.25;11;0;10.0;0;15.0;0.0;15.0;0.0;0.0;15.0;15.0;1.0;15.0;0.0;0.0
447.28;53.42;58.68;39.81;41.7;1.0;21.53846153846154;20;51.89;9;2;13.0;3;15.0;0.0;15.0;35.0;15.0;40.0;35.0;1.0;30.0;15.0;1.0
460.84;63.78;46.7;57.89;47.79;1.0;23.88888888888889;2;56.37;8;0;9.0;2;15.0;0.0;25.0;35.0;0.0;45.0;0.0;2.0;32.5;0.0;0.0
461.65;65.16;49.32;52.34;55.84;2.0;36.444444444444535;20;58.09;20;1;15.0;6;26.666666666667;40.0;35.0;45.0;40.0;40.0;45.0;2.0;37.625;41.0;3.0
449.24;47.67;64.0;55.7;53.32;1.0;28.97435897435908;10;65.0;10;3;13.0;5;21.666666666667;30.0;30.0;40.0;30.0;40.0;0.0;1.0;28.333333333333247;28.272727272727277;1.0
439.67;67.54;46.84;65.59;67.6;2.0;37.0;20;47.79;20;0;15.0;7;35.0;35.0;35.0;30.0;45.0;40.0;40.0;2.0;33.375;36.93333333333333;2.0
422.24;70.42;56.78;45.07;35.47;1.0;19.444444444444443;6;60.27;8;2;9.0;2;15.0;0.0;15.0;30.0;0.0;40.0;0.0;1.0;15.0;0.0;0.0
448.92;50.54;61.41;45.4;48.43;1.0;28.181818181818183;20;62.54;20;1;11.0;4;15.0;40.0;30.0;40.0;0.0;40.0;0.0;1.0;24.166666666666668;35.0;2.0
492.79;72.5;63.02;61.3;59.81;3.0;41.66666666666666;20;62.36;20;0;15.0;7;40.0;45.0;45.0;40.0;40.0;40.0;40.0;3.0;42.875;39.266666666666666;2.0
458.92;67.05;56.8;52.36;50.37;2.0;38.333333333333336;0;55.49;20;0;15.0;7;30.0;40.0;45.0;40.0;40.0;40.0;40.0;2.0;32.71875;36.06666666666667;2.0
416.94;48.67;56.39;50.18;48.92;2.0;31.466666666666665;20;58.72;2;2;15.0;6;25.0;33.0;30.0;35.0;40.0;40.0;30.5;1.0;27.812500000000124;31.5;2.0
463.82;65.16;56.51;55.7;40.88;1.0;27.307692307692307;11;60.25;8;1;13.0;4;22.5;0.0;30.0;35.0;20.0;40.0;30.0;2.0;35.0;15.0;1.0
464.7;62.84;56.34;54.05;51.56;2.0;32.30769230769231;20;61.19;20;1;13.0;5;22.5;0.0;40.0;40.0;30.0;40.0;35.0;1.0;9.739285714285714;10.0;1.0
443.8;57.98;58.7;52.03;43.4;1.0;15.0;18;55.18;19;2;11.0;0;15.0;0.0;15.0;15.0;0.0;15.0;15.0;1.0;15.0;15.0;1.0
479.29;66.5;60.61;57.36;73.83;2.0;37.30769230769231;9;51.94;6;0;13.0;6;35.0;40.0;35.0;40.0;0.0;40.0;40.0;2.0;33.75;36.66666666666666;2.0
421.26;69.18;61.99;49.3;43.48;2.0;35.333333333333336;20;53.85;20;1;15.0;6;25.0;40.0;40.0;40.0;35.0;40.0;40.0;2.0;31.40625;30.73333333333333;2.0
457.15;69.34;53.45;59.25;58.45;2.0;32.8;8;55.79;8;1;15.0;6;25.0;30.0;40.0;40.0;30.0;40.0;36.0;2.0;33.78125;35.36666666666667;2.0
451.6;70.42;54.33;53.85;50.37;2.0;31.818181818181817;14;50.63;16;0;11.0;3;25.0;0.0;40.0;40.0;0.0;40.0;25.0;2.0;35.0;0.0;0.0
507.2;76.47;61.03;54.05;65.79;2.0;33.0;20;61.19;15;1;15.0;6;27.5;35.0;35.0;40.0;35.0;40.0;30.0;2.0;33.214285714285715;30.5;2.0
462.78;76.15;58.23;48.83;76.45;2.0;38.333333333333336;20;50.07;20;0;15.0;7;30.0;35.0;45.0;40.0;45.0;40.0;40.0;3.0;41.875;38.4;2.0
451.12;72.5;60.61;61.3;49.65;2.0;40.0;20;51.94;20;1;15.0;7;32.5;40.0;45.0;40.0;45.0;45.0;40.0;2.0;35.625;39.2;2.0
455.5;62.52;67.96;50.18;50.67;2.0;33.666666666666664;20;64.49;20;1;15.0;6;25.0;30.0;40.0;45.0;30.0;40.0;40.0;1.0;27.28571428571436;28.53846153846162;1.0
491.4;65.16;56.51;61.18;59.81;2.0;34.0;17;58.09;19;0;15.0;7;30.0;40.0;30.0;40.0;35.0;40.0;35.0;2.0;32.5625;37.266666666666666;2.0
446.79;72.5;53.45;53.84;42.2;2.0;39.0;20;50.07;5;0;15.0;7;30.0;45.0;45.0;40.0;35.0;40.0;45.0;2.0;36.5625;41.13333333333333;3.0
453.5;66.35;54.91;49.3;69.48;2.0;37.93333333333333;15;50.09;15;1;15.0;6;27.5;40.0;45.0;40.0;35.0;40.0;47.0;2.0;35.15625;36.8;2.0
458.49;66.5;58.23;48.83;47.21;1.0;15.0;7;55.79;7;0;11.0;0;15.0;0.0;15.0;15.0;0.0;15.0;15.0;1.0;15.0;0.0;0.0
446.29;72.5;53.45;52.16;39.11;2.0;37.333333333333336;20;50.07;20;0;15.0;7;30.0;40.0;40.0;40.0;40.0;40.0;40.0;2.0;31.875;38.93333333333333;2.0
449.0;58.89;61.99;59.94;42.2;1.0;28.46153846153846;9;51.96;9;1;13.0;4;22.5;0.0;30.0;40.0;25.0;40.0;30.0;1.0;25.0;31.25;2.0
471.26;56.59;57.26;56.05;76.45;2.0;39.66666666666666;20;55.8;11;0;15.0;7;35.0;40.0;45.0;40.0;40.0;40.0;40.0;3.0;40.375;39.06666666666667;2.0
499.64;69.18;61.99;59.94;88.67;2.0;33.38461538461539;4;60.0;4;1;13.0;5;32.0;0.0;35.0;40.0;25.0;35.0;38.0;1.0;24.59333333333333;18.75;1.0
401.96;56.59;47.54;50.94;40.89;2.0;33.333333333333336;20;53.85;20;2;15.0;6;22.5;30.0;35.0;35.0;45.0;40.0;40.0;2.0;30.9375;30.59999999999993;2.0
452.78;69.34;55.85;61.3;57.13;2.0;38.333333333333336;11;53.84;11;1;15.0;6;25.0;40.0;45.0;40.0;50.0;40.0;40.0;2.0;35.78125;38.66666666666666;2.0
461.2;69.18;50.09;56.05;69.48;2.0;36.53846153846154;1;67.99;1;1;13.0;5;25.0;0.0;45.0;40.0;40.0;40.0;40.0;2.0;33.125;22.5;1.0
471.24;55.8;58.68;60.85;49.6;1.0;15.0;7;61.19;7;0;11.0;0;15.0;0.0;15.0;15.0;0.0;15.0;15.0;1.0;15.0;0.0;0.0
478.82;63.73;52.53;67.93;65.86;1.0;15.0;0;53.85;8;0;11.0;0;15.0;0.0;15.0;15.0;0.0;15.0;15.0;1.0;15.0;0.0;0.0
453.25;65.16;58.93;43.47;64.23;2.0;39.66666666666666;20;58.09;20;1;15.0;6;27.5;40.0;45.0;40.0;50.0;40.0;45.0;2.0;36.0;36.73333333333333;2.0
461.41;60.49;58.93;68.28;65.86;2.0;38.266666666666666;20;53.95;20;0;15.0;7;35.0;40.0;35.0;35.0;40.0;40.0;47.0;2.0;37.8125;42.66666666666666;3.0
457.61;62.82;58.93;59.25;59.81;2.0;39.4;10;58.09;10;0;15.0;7;40.0;40.0;35.0;40.0;40.0;40.0;43.0;2.0;37.9375;34.6;2.0
522.24;67.77;68.47;59.03;69.4;2.0;33.166666666666664;16;65.51;16;2;15.0;5;25.0;40.0;27.5;40.0;35.0;45.0;40.0;2.0;30.124999999999936;31.272727272727277;2.0
460.51;63.73;61.99;62.19;67.6;2.0;34.56666666666667;4;51.96;4;2;15.0;6;25.0;40.0;32.5;40.0;40.0;35.0;43.0;2.0;31.44117647058824;34.166666666666664;2.0
368.97;49.84;45.69;48.83;53.32;2.0;33.333333333333336;10;50.07;10;1;15.0;7;30.0;30.0;30.0;40.0;30.0;40.0;45.0;2.0;33.562499999999936;36.73333333333333;2.0
388.62;36.42;52.53;49.3;39.11;2.0;33.43333333333333;7;42.4;7;2;15.0;5;20.625;27.0;35.0;40.0;40.0;40.0;50.0;2.0;30.05;32.375000000000085;2.0
495.51;69.34;58.23;63.57;97.34;1.0;15.0;11;64.99;20;0;11.0;0;15.0;0.0;15.0;15.0;0.0;15.0;15.0;1.0;15.0;0.0;0.0
475.59;60.48;56.34;54.05;62.81;2.0;38.0;20;57.36;20;0;15.0;7;30.0;40.0;40.0;40.0;35.0;40.0;50.0;2.0;33.437499999999936;40.4;3.0
424.1;63.87;48.41;50.5;73.83;2.0;34.666666666666664;12;51.94;10;1;15.0;6;27.5;35.0;30.0;40.0;40.0;40.0;45.0;2.0;33.71875;38.6;2.0
444.45;80.57;42.75;59.25;57.13;2.0;38.0;14;53.84;8;0;15.0;7;35.0;40.0;40.0;40.0;30.0;40.0;45.0;2.0;39.3125;42.6;3.0
479.75;56.71;60.61;55.57;42.2;2.0;38.66666666666666;20;53.84;20;1;15.0;7;32.5;40.0;35.0;40.0;45.0;45.0;45.0;2.0;35.6875;38.73333333333333;2.0
463.4;63.87;63.02;66.18;65.86;2.0;35.0;12;51.94;8;1;15.0;6;25.0;35.0;30.0;40.0;45.0;45.0;45.0;2.0;33.21875;36.73333333333333;2.0
461.29;76.15;58.23;55.57;57.13;2.0;38.333333333333336;8;57.84;8;1;15.0;7;32.5;30.0;40.0;40.0;50.0;45.0;40.0;2.0;34.65625;40.2;3.0
461.81;66.5;50.98;59.25;44.74;2.0;33.3;12;57.84;10;2;15.0;6;22.5;35.0;32.5;40.0;35.0;40.0;46.0;2.0;38.3125;35.666666666666664;2.0
436.2;74.44;56.8;56.01;43.48;2.0;32.333333333333336;20;57.44;20;2;15.0;6;30.0;40.0;25.0;40.0;30.0;40.0;35.0;2.0;31.25;24.111111111111;1.0
465.29;72.5;55.85;63.57;53.32;2.0;36.333333333333336;20;68.01;20;0;15.0;7;35.0;40.0;35.0;40.0;30.0;40.0;40.0;3.0;41.25;42.5;3.0
479.92;63.9;59.29;60.31;45.2;2.0;38.0;20;63.75;20;0;15.0;7;35.0;40.0;35.0;40.0;35.0;45.0;45.0;2.0;36.875;43.13333333333333;3.0
478.8;66.35;54.91;56.05;52.09;2.0;33.86666666666667;1;57.84;11;1;15.0;6;25.0;39.0;30.0;40.0;35.0;40.0;45.0;2.0;32.875000000000064;31.4;2.0
442.51;61.4;60.61;61.3;69.48;2.0;39.2;0;62.36;2;0;15.0;7;30.0;40.0;45.0;40.0;40.0;45.0;44.0;2.0;35.625;38.93333333333333;2.0
477.64;59.02;53.45;61.3;49.65;2.0;35.53333333333333;10;64.99;10;0;15.0;7;30.0;35.0;35.0;40.0;40.0;40.0;39.0;2.0;35.3125;35.13333333333333;2.0
