CON_MAT_ICFES;QUIMICA_ICFES;PG_ICFES;FISICA_ICFES;IDIOMA_ICFES;BIOLOGIA_ICFES;GENERO;LOCALIDAD;LITERATURA_ICFES;PROMEDIO_UNO;NOTA_DIF;EPA_UNO;NOTA_PROGB;NOTA_FIS_UNO;NCP_UNO;NOTA_TEXTOS;NOTA_CFJC;NAP_UNO;PROMEDIO_TRES;RENDIMIENTO_TRES
75.41;75.48;491.82;72.78;47.15;79.57;0;16;65.03;35.714285714285715;27.5;2;40.0;30.0;4.0;45.0;50.0;1;34.625;2.0
82.87;82.24;490.85;76.27;79.4;71.9;0;20;59.27;36.42857142857143;30.0;2;40.0;30.0;0.0;45.0;45.0;0;33.888888888888886;2.0
74.62;66.99;475.72;66.68;59.21;66.77;1;20;77.1;36.07142857142857;30.0;2;35.0;35.0;0.0;45.0;45.0;0;33.97222222222222;2.0
72.05;78.83;490.32;75.93;49.66;75.95;0;13;59.4;33.92857142857143;30.0;2;30.0;30.0;0.0;45.0;45.0;0;34.27777777777778;2.0
78.36;61.96;468.03;69.72;62.94;69.65;0;18;67.8;36.42857142857143;35.0;2;35.0;30.0;0.0;45.0;45.0;0;37.111111111111114;2.0
79.26;78.39;486.04;63.86;58.01;65.98;0;10;70.87;36.07142857142857;30.0;2;40.0;30.0;0.0;45.0;45.0;0;28.41176470588235;1.0
71.35;59.0;470.26;76.27;45.84;78.77;0;8;64.91;31.142857142857142;23.5;2;30.0;25.0;7.0;45.0;45.0;2;33.111111111111114;2.0
98.19;82.24;487.23;60.76;75.1;55.09;1;16;73.83;35.714285714285715;40.0;2;30.0;35.0;0.0;40.0;35.0;0;25.111111111666666;1.0
71.35;82.67;525.8;66.68;102.61;72.69;1;11;70.74;36.42857142857143;40.0;2;30.0;30.0;0.0;45.0;45.0;0;32.75;2.0
75.41;69.14;503.48;76.27;77.13;78.77;0;10;70.87;33.57142857142857;30.0;2;35.0;30.0;0.0;40.0;45.0;0;28.833333333333332;1.0
82.87;75.48;485.76;66.68;67.41;63.99;0;20;62.11;35.714285714285715;30.0;2;35.0;35.0;0.0;45.0;45.0;0;35.333333333333336;2.0
66.17;69.14;430.78;60.76;59.67;52.34;0;1;59.4;30.064285713571426;23.6;1;27.5;26.33333333;10.0;45.0;45.0;3;10.0;1.0
75.41;69.14;448.37;79.58;50.87;52.34;0;8;67.92;33.57142857142857;30.0;2;30.0;30.0;0.0;45.0;45.0;0;36.22222222222222;2.0
74.62;61.43;481.3;73.09;61.66;75.16;0;11;64.91;34.32142857142857;30.0;2;35.0;28.5;3.0;45.0;50.0;1;26.11111111111111;1.0
79.26;86.89;510.03;76.27;77.13;63.2;0;20;80.86;41.07142857142857;40.0;2;40.0;40.0;0.0;45.0;50.0;0;39.388888888888886;2.0
65.63;63.93;478.52;73.09;102.61;71.9;0;9;77.1;37.5;35.0;2;35.0;35.0;0.0;45.0;50.0;0;38.05555555555556;2.0
78.36;75.48;487.89;63.65;55.62;69.65;1;19;67.8;38.57142857142857;35.0;2;35.0;40.0;0.0;45.0;45.0;0;35.611111111111114;2.0
75.41;69.14;471.33;73.09;88.85;60.48;0;20;67.92;34.642857142857146;30.0;2;35.0;30.0;0.0;45.0;45.0;0;30.083333333333332;2.0
78.36;82.24;492.33;76.27;60.44;65.98;0;11;67.8;38.214285714285715;40.0;2;30.0;40.0;0.0;45.0;45.0;0;31.277777777222223;2.0
65.63;87.29;527.12;75.93;77.13;79.57;0;11;70.74;37.142857142857146;35.0;2;35.0;35.0;0.0;45.0;45.0;0;33.05555555555556;2.0
71.35;75.02;476.66;69.98;61.66;60.48;0;10;62.11;33.92857142857143;27.5;2;30.0;35.0;4.0;45.0;45.0;1;23.666666666666668;1.0
99.48;87.29;522.16;79.22;68.41;61.28;0;9;53.63;37.285714285714285;35.0;2;34.0;35.0;0.0;45.0;45.0;0;20.916666666666668;1.0
65.63;82.24;489.59;66.93;79.81;68.87;1;11;73.83;37.857142857142854;30.0;2;40.0;40.0;0.0;45.0;50.0;0;35.22222222222222;2.0
71.35;69.64;469.09;75.93;56.82;63.99;0;10;70.74;30.547619048571427;22.66666667;2;29.0;30.0;7.0;35.0;50.0;2;46.0;4.0
82.87;86.89;527.58;69.98;88.85;71.9;1;7;80.64;37.142857142857146;35.0;2;35.0;35.0;0.0;40.0;45.0;0;33.97222222166667;2.0
63.02;71.97;511.61;63.86;88.85;71.9;0;20;89.07;35.0;30.0;2;30.0;35.0;0.0;40.0;50.0;0;35.52777777777778;2.0
83.87;75.48;533.58;69.72;73.68;75.95;0;20;73.98;13.892857142857142;7.5;1;9.0;9.0;11.0;30.0;40.0;4;4.666666666666667;1.0
74.62;75.02;490.87;66.93;64.24;71.9;1;20;53.5;33.57142857142857;30.0;2;35.0;30.0;0.0;35.0;50.0;0;33.388888888888886;2.0
79.26;75.02;480.54;73.09;69.93;60.48;0;7;70.87;30.035714285714285;20.0;2;30.0;28.5;7.0;40.0;45.0;2;24.27777777777778;1.0
68.39;66.99;459.54;79.22;58.01;63.99;0;11;59.27;31.464285714285715;27.5;2;28.5;30.0;7.0;35.0;50.0;2;21.27777777777778;1.0
75.41;75.02;496.12;79.58;56.82;75.16;1;9;62.21;35.357142857142854;30.0;2;35.0;40.0;0.0;30.0;50.0;0;34.166666666666664;2.0
79.26;103.04;518.23;72.78;85.05;72.69;1;9;59.4;37.142857142857146;30.0;2;30.0;45.0;0.0;40.0;50.0;0;36.44444444444444;2.0
71.35;63.93;475.42;79.58;71.53;63.2;0;11;64.91;33.92857142857143;35.0;2;30.0;30.0;0.0;35.0;50.0;0;30.88235294117647;2.0
79.26;69.14;486.35;66.93;94.05;65.98;0;7;73.98;35.5;25.5;2;40.0;35.0;4.0;40.0;45.0;1;33.75;2.0
71.35;72.45;509.72;79.22;94.05;75.95;0;9;67.8;30.928571428571427;25.0;2;26.0;30.0;7.0;40.0;45.0;2;7.5;1.0
66.17;72.45;472.73;63.65;81.98;79.57;0;10;67.92;41.785714285714285;40.0;2;40.0;45.0;0.0;40.0;45.0;0;40.333333333333336;3.0
75.41;71.97;468.19;73.09;62.94;60.48;0;11;70.87;40.357142857142854;45.0;2;35.0;40.0;0.0;35.0;50.0;0;36.44444444444444;2.0
75.41;92.99;532.06;79.58;79.4;87.87;0;11;62.21;38.92857142857143;40.0;2;35.0;35.0;0.0;40.0;50.0;0;35.72222222222222;2.0
78.36;71.97;492.59;73.09;55.62;65.98;0;11;70.74;35.357142857142854;35.0;2;30.0;35.0;0.0;35.0;50.0;0;34.638888888888886;2.0
68.39;69.14;485.8;73.09;79.4;55.09;0;10;77.1;31.785714285714285;25.0;2;30.0;30.0;4.0;35.0;50.0;1;36.111111111111114;2.0
82.87;82.67;500.24;60.57;68.41;79.57;1;4;62.11;37.5;35.0;2;35.0;40.0;0.0;35.0;45.0;0;32.138888888888886;2.0
75.41;61.96;483.78;72.78;64.24;72.69;0;11;67.92;32.5;30.0;2;30.0;30.0;0.0;35.0;50.0;0;10.875;1.0
74.62;69.14;482.98;86.86;65.57;60.48;0;9;70.74;31.071428571428573;25.0;2;30.0;30.0;4.0;35.0;50.0;1;45.0;3.0
72.05;75.02;527.8;83.07;71.53;78.77;0;9;67.92;28.999999999285713;25.0;1;35.0;20.33333333;7.0;30.0;45.0;2;4.0;1.0
68.39;78.39;441.12;69.98;52.08;57.8;0;9;67.8;42.5;40.0;2;45.0;45.0;0.0;35.0;50.0;0;34.611111111111114;2.0
74.62;71.97;477.55;73.09;54.45;63.2;0;6;67.8;34.535714285714285;35.0;2;36.0;28.5;3.0;35.0;45.0;1;30.88888888888889;2.0
75.41;72.45;482.44;72.78;70.37;69.65;0;20;70.87;37.857142857142854;45.0;2;30.0;35.0;0.0;40.0;45.0;0;36.25;2.0
74.62;78.83;489.4;79.22;69.93;69.65;0;6;59.27;35.714285714285715;35.0;2;40.0;30.0;0.0;35.0;45.0;0;29.083333332777777;1.0
69.01;82.24;493.62;69.98;77.13;68.87;0;12;65.03;30.607142857142858;35.0;2;19.5;30.0;3.0;30.0;45.0;1;4.0;1.0
83.87;75.02;494.49;73.09;73.24;75.16;0;20;67.92;42.857142857142854;45.0;2;45.0;40.0;0.0;35.0;50.0;0;32.138888888888886;2.0
79.26;69.14;474.16;69.98;77.55;65.98;0;8;65.03;41.785714285714285;40.0;2;50.0;35.0;0.0;40.0;50.0;0;36.72222222222222;2.0
71.35;69.64;483.13;72.78;61.66;61.28;0;8;64.91;41.785714285714285;45.0;2;45.0;35.0;0.0;40.0;50.0;0;37.416666666666664;2.0
65.63;71.97;509.04;76.27;71.53;71.9;1;19;73.83;37.857142857142854;35.0;2;45.0;30.0;0.0;40.0;50.0;0;31.166666666666668;2.0
72.05;75.02;495.3;63.86;66.95;71.9;0;9;73.98;35.357142857142854;30.0;2;45.0;30.0;0.0;35.0;45.0;0;26.833333333333332;1.0
79.26;75.48;506.97;66.68;81.98;72.69;0;20;77.28;41.42857142857143;35.0;2;50.0;40.0;0.0;40.0;45.0;0;28.25;1.0
72.05;69.64;475.83;72.78;60.44;79.57;0;19;70.87;22.928571428571427;17.25;1;25.0;22.25;13.0;25.0;45.0;5;10.0;1.0
88.79;69.14;470.26;69.98;66.95;65.98;0;4;56.41;43.92857142857143;50.0;2;50.0;40.0;0.0;35.0;45.0;0;35.611111111111114;2.0
79.26;66.48;480.4;63.86;73.24;68.87;0;14;70.87;40.357142857142854;40.0;2;45.0;35.0;0.0;40.0;50.0;0;38.77777777777778;2.0
72.05;75.48;491.38;66.68;57.29;75.95;0;20;73.98;35.357142857142854;40.0;2;30.0;30.0;0.0;35.0;45.0;0;13.875;1.0
71.35;72.45;506.55;75.93;66.03;66.77;1;7;77.1;43.57142857142857;45.0;2;50.0;40.0;0.0;35.0;45.0;0;36.611111111111114;2.0
83.87;66.99;496.93;69.72;81.98;69.65;0;8;80.86;35.357142857142854;35.0;2;40.0;30.0;0.0;35.0;45.0;0;24.027777777222223;1.0
72.05;66.99;487.98;69.72;48.42;69.65;0;7;73.98;27.464285714285715;15.5;1;27.5;30.0;7.0;30.0;50.0;2;32.5;2.0
74.62;86.89;502.71;76.27;63.4;82.9;0;7;59.27;35.0;30.0;2;35.0;30.0;0.0;45.0;45.0;0;33.27777777777778;2.0
89.92;87.29;515.18;75.93;75.1;63.99;0;10;65.03;40.714285714285715;45.0;2;40.0;30.0;0.0;45.0;45.0;0;21.583333333333332;1.0
72.05;78.39;483.15;73.09;68.41;75.16;0;7;65.03;35.642857142857146;35.0;2;28.0;35.0;3.0;45.0;45.0;1;24.27777777777778;1.0
82.87;78.39;468.3;63.86;60.9;71.9;0;11;59.27;36.964285714285715;30.0;2;37.5;40.0;0.0;40.0;50.0;0;25.27777777777778;1.0
69.01;75.48;480.05;69.72;66.95;75.95;0;1;62.21;39.642857142857146;40.0;2;35.0;40.0;0.0;45.0;45.0;0;22.555555555555557;1.0
69.01;66.99;476.88;66.68;68.41;66.77;0;11;77.28;36.07142857142857;35.0;2;40.0;30.0;0.0;35.0;45.0;0;26.555555555555557;1.0
68.39;75.02;474.49;73.09;54.92;75.16;0;4;59.27;37.5;35.0;2;45.0;30.0;0.0;35.0;50.0;0;36.22222222222222;2.0
66.17;66.99;475.5;72.78;62.94;63.99;0;20;70.87;36.07142857142857;30.0;2;40.0;30.0;0.0;45.0;45.0;0;46.0;4.0
97.66;56.98;440.76;69.57;53.32;56.46;0;10;52.56;34.357142857142854;31.0;2;39.0;32.0;0.0;35.0;40.0;0;32.72222222222222;2.0
76.1;61.02;453.17;78.65;72.06;61.6;0;18;60.16;43.57142857142857;45.0;2;49.0;42.0;0.0;43.0;35.0;0;37.888888888888886;2.0
97.5;70.4;454.14;53.27;57.27;67.75;0;16;58.05;42.57142857142857;47.0;2;49.0;39.0;0.0;35.0;38.0;0;36.666666666666664;2.0
74.79;68.87;431.59;75.89;64.24;51.88;0;11;58.33;36.57142857142857;35.0;2;33.0;38.0;0.0;37.0;45.0;0;27.86111111111111;1.0
80.88;63.62;443.78;66.97;72.06;56.51;1;6;60.16;39.142857142857146;31.0;2;48.0;36.0;0.0;43.0;46.0;0;36.72222222222222;2.0
72.53;66.78;428.46;69.97;54.64;56.48;0;18;53.65;30.845238094285715;23.33333333;2;39.0;26.5;7.0;37.0;33.0;2;20.0;1.0
85.89;59.53;432.66;59.37;81.98;62.09;0;18;58.33;33.57142857142857;31.0;2;36.0;34.0;0.0;32.0;37.0;0;32.22222222222222;2.0
84.71;68.87;448.45;52.14;73.24;57.8;0;11;58.25;42.714285714285715;48.0;2;41.0;41.0;0.0;38.0;41.0;0;34.611111111111114;2.0
73.85;66.12;439.72;61.79;71.53;70.07;0;20;67.19;44.57142857142857;45.0;2;49.0;45.0;0.0;39.0;41.0;0;35.83333333388889;2.0
76.65;56.98;431.74;60.45;54.64;58.91;1;11;61.89;31.714285714285715;28.0;2;35.0;29.0;7.0;32.0;44.0;2;27.72222222222222;1.0
65.93;59.1;398.66;78.02;43.48;45.4;1;10;50.47;41.57142857142857;35.0;2;50.0;41.0;0.0;39.0;49.0;0;36.0;2.0
81.47;54.99;414.98;60.45;57.27;56.46;0;10;54.48;36.785714285714285;35.0;2;41.0;38.0;0.0;33.0;36.0;0;29.805555555555557;1.0
69.03;66.78;431.71;60.87;47.17;64.46;0;18;64.17;34.214285714285715;31.0;2;44.0;32.0;0.0;33.0;30.0;0;24.705882352941178;1.0
72.63;61.4;427.71;57.81;70.18;56.46;0;8;54.48;28.839285714285715;20.5;1;32.0;26.25;8.0;40.0;39.0;3;13.333333333333334;1.0
72.11;56.55;418.3;66.97;79.55;64.5;0;7;43.96;36.07142857142857;35.0;2;42.0;30.0;0.0;40.0;33.0;0;23.166666666666668;1.0
81.17;52.9;397.93;57.99;58.59;47.62;0;20;58.25;32.857142857142854;34.0;2;33.0;30.0;0.0;37.0;31.0;0;22.27777777777778;1.0
72.36;56.77;423.09;55.49;59.9;56.34;0;7;59.95;31.857142857142858;28.0;2;31.0;35.0;5.0;38.0;25.0;2;28.647058822941176;1.0
87.14;63.62;416.31;46.41;42.76;54.18;0;10;56.37;34.214285714285715;30.0;2;36.0;38.0;0.0;34.0;36.0;0;22.333333333333332;1.0
73.85;59.53;403.2;59.37;49.66;53.82;0;4;58.25;30.5;27.0;2;31.0;30.0;4.0;31.0;41.0;1;29.444444444444443;1.0
69.03;63.77;414.97;55.73;70.18;56.48;0;1;58.05;32.07692307692308;30.0;2;33.0;29.0;3.0;40.0;0.0;1;21.857142857142858;1.0
78.55;57.27;402.4;54.74;68.41;57.23;0;9;56.23;33.642857142857146;30.0;2;38.0;31.0;0.0;33.0;44.0;0;32.19444444444444;2.0
78.55;61.2;419.93;47.15;88.85;61.52;0;20;62.45;34.42857142857143;34.0;2;31.0;30.0;0.0;40.0;45.0;0;32.25;2.0
73.85;57.63;415.11;52.14;65.57;53.82;0;8;60.29;34.142857142857146;30.0;2;37.0;33.0;0.0;36.0;46.0;0;36.27777777777778;2.0
69.96;54.03;404.5;59.37;69.93;51.88;0;7;58.25;38.714285714285715;37.0;2;44.0;36.0;0.0;39.0;36.0;0;25.392857142857142;1.0
66.56;53.65;416.19;59.57;60.44;59.32;0;4;54.28;35.714285714285715;29.0;2;46.0;36.0;4.0;32.0;34.0;1;33.94444444444444;2.0
69.96;68.57;419.3;54.74;44.93;59.32;0;20;54.28;29.928571428571427;26.0;1;32.0;29.0;7.0;35.0;31.0;2;20.625;1.0
69.96;59.17;400.54;59.57;54.45;57.23;0;6;56.23;34.97619047714286;25.66666667;2;48.0;31.0;4.0;36.0;43.0;1;12.933333333333334;1.0
71.12;57.67;416.95;53.74;59.9;59.74;0;10;54.57;32.714285714285715;27.0;2;32.0;31.0;4.0;38.0;47.0;1;22.666666666666668;1.0
66.56;63.72;405.15;59.37;61.66;59.89;0;6;54.28;38.42857142857143;33.0;2;48.0;39.0;0.0;38.0;35.0;0;34.388888888888886;2.0
69.12;56.98;395.07;60.45;58.59;54.13;0;4;56.37;35.07142857142857;30.0;2;34.0;44.0;0.0;33.0;38.0;0;35.55555555555556;2.0
63.47;57.27;411.25;59.57;77.13;55.21;0;20;56.23;35.0;28.0;2;45.0;31.0;4.0;37.0;39.0;1;33.888888888888886;2.0
70.78;57.27;402.71;59.57;70.37;57.23;0;10;50.41;36.5;34.0;2;40.0;37.0;0.0;36.0;35.0;0;34.80555555555556;2.0
70.78;61.2;396.08;57.16;65.57;51.3;1;17;54.35;31.964285714285715;28.5;2;30.5;25.0;7.0;40.0;44.0;2;14.333333333333334;1.0
66.56;55.44;405.68;59.57;71.53;59.32;0;6;54.28;38.07142857142857;34.0;2;46.0;32.0;0.0;36.0;48.0;0;27.194444444444443;1.0
57.88;61.2;390.37;72.92;68.86;47.34;0;11;46.16;36.57142857142857;34.0;2;36.0;31.0;0.0;44.0;49.0;0;25.666666666666668;1.0
66.56;61.2;415.39;54.74;68.41;59.32;0;12;58.25;35.464285714285715;31.0;2;37.0;34.0;0.0;43.0;31.5;0;33.22222222222222;2.0
74.79;54.03;410.13;52.14;71.53;53.82;0;20;52.4;33.46428571357143;30.0;2;33.5;28.33333333;3.0;40.0;42.0;1;25.5;1.0
60.6;61.55;415.36;59.37;73.24;49.94;1;20;58.25;40.142857142857146;31.0;2;49.0;37.0;0.0;40.0;50.0;0;39.0;2.0
79.59;53.65;398.66;52.29;43.11;55.21;0;17;54.35;34.214285714285715;29.0;2;34.0;37.0;4.0;35.0;41.0;1;31.055555555555557;2.0
73.85;61.55;402.28;52.14;68.41;55.79;0;7;58.25;37.357142857142854;41.0;2;34.0;34.0;0.0;41.0;37.0;0;33.111111111111114;2.0
67.28;63.72;419.35;49.63;77.55;62.09;0;5;64.85;27.333333334285715;14.66666667;1;32.0;31.0;4.0;36.0;33.0;1;3.6666666666666665;1.0
70.78;55.44;392.65;59.57;45.84;51.3;0;10;52.4;21.511904762714288;8.666666667;1;30.0;19.66666667;9.0;35.0;22.5;4;11.833333333333334;1.0
76.65;53.09;394.9;55.29;52.09;54.13;0;19;50.47;33.92857142857143;31.0;2;37.0;34.0;0.0;34.0;40.0;0;34.75;2.0
69.96;61.2;412.32;49.76;58.47;53.24;0;19;62.45;37.214285714285715;30.0;2;40.0;39.0;0.0;41.0;42.0;0;35.55555555555556;2.0
66.56;48.39;397.56;62.03;62.94;55.21;0;18;50.31;36.785714285714285;30.0;2;45.0;33.0;0.0;36.0;39.0;0;22.058823529411764;1.0
65.86;63.77;421.82;48.41;73.23;56.48;0;19;63.25;27.11904762;24.66666667;1;30.0;14.0;8.0;42.0;25.0;3;43.666666666666664;3.0
57.27;58.89;396.12;66.35;53.32;47.62;0;4;56.18;34.214285714285715;30.0;2;34.0;31.0;0.0;42.0;39.0;0;33.27777777777778;2.0
60.6;59.17;403.79;59.57;65.57;55.21;0;11;62.45;34.142857142857146;31.0;2;33.0;30.0;0.0;41.0;43.0;0;35.77777777777778;2.0
74.56;67.2;405.27;51.08;66.91;56.75;0;7;53.24;40.5;37.0;2;41.0;41.0;0.0;41.0;50.0;0;40.55555555555556;3.0
57.47;58.82;409.64;60.87;54.64;54.16;1;5;58.25;36.642857142857146;30.0;2;40.0;36.0;0.0;41.0;44.0;0;35.05555555555556;2.0
60.6;61.2;415.58;54.74;64.24;61.52;0;11;60.29;37.142857142857146;35.0;2;45.0;34.0;0.0;36.0;34.0;0;35.333333333333336;2.0
68.85;54.79;392.37;60.6;52.09;56.34;0;20;52.56;38.57142857142857;30.0;2;49.0;37.0;0.0;39.0;41.0;0;31.888888889444445;2.0
70.42;57.31;407.85;53.97;69.4;63.27;1;7;51.38;34.035714285714285;34.0;2;32.0;27.5;3.0;38.0;44.0;1;25.055555556111113;1.0
61.16;65.81;404.8;57.16;79.4;57.23;0;9;58.33;37.0;29.5;2;49.0;32.0;4.0;40.0;36.0;1;13.0;1.0
67.28;59.17;396.04;52.29;66.95;47.34;0;16;64.85;36.57142857142857;25.5;2;47.0;34.0;4.0;38.0;41.0;1;13.666666666666666;1.0
66.56;53.65;394.72;57.16;88.85;57.23;0;1;54.28;33.75;34.0;2;27.5;33.0;3.0;39.0;38.0;1;32.19444444444444;2.0
57.53;56.98;396.31;60.45;47.17;56.46;0;11;66.33;29.833333334285715;25.66666667;1;33.0;30.0;5.0;35.0;25.0;2;29.22222222222222;1.0
66.56;61.2;402.92;54.74;52.54;59.32;0;6;56.23;38.07142857142857;30.0;2;45.0;38.0;0.0;41.0;43.0;0;39.77777777777778;2.0
63.47;63.72;415.39;52.14;61.66;67.08;1;7;58.25;35.833333333333336;40.0;2;34.0;30.0;0.0;0.0;40.0;0;33.375;2.0
67.28;59.53;399.95;54.57;58.01;59.89;0;15;54.35;36.857142857142854;31.0;2;36.0;39.0;0.0;40.0;47.0;0;34.83333333388889;2.0
63.47;59.17;402.5;54.74;65.57;59.32;1;20;64.72;34.07142857142857;30.0;2;32.0;31.0;0.0;41.0;45.0;0;32.08333333388889;2.0
66.56;59.53;412.67;52.14;44.93;64.45;0;10;56.23;33.357142857142854;30.0;2;42.0;30.0;1.0;36.0;26.0;1;15.875;1.0
63.47;55.8;399.18;54.57;79.81;51.88;1;8;62.45;40.642857142857146;30.0;2;45.0;44.0;0.0;43.0;46.0;0;37.55555555555556;2.0
67.28;57.63;394.39;59.37;56.82;51.88;0;13;44.05;34.642857142857146;32.0;2;37.0;34.0;0.0;38.0;35.0;0;30.02777777888889;2.0
66.56;52.28;387.24;56.97;64.24;55.79;0;11;58.25;28.761904762857142;21.66666667;1;30.0;23.0;7.0;35.0;44.0;2;9.444444444444445;1.0
62.98;59.1;396.03;57.81;50.86;54.13;0;6;54.48;38.0;28.5;2;43.0;38.0;4.0;40.0;45.0;1;33.333333333333336;2.0
59.77;52.62;389.44;61.23;57.27;54.18;0;10;55.41;35.42857142857143;26.5;2;42.0;29.0;7.0;42.0;43.0;2;24.944444444444443;1.0
65.86;56.66;384.16;63.65;49.63;54.16;0;11;44.02;33.5;30.0;2;37.0;32.0;0.0;39.0;34.0;0;32.44444444444444;2.0
64.16;57.93;404.6;55.86;79.55;61.16;0;5;50.37;35.785714285714285;35.0;2;41.0;30.0;0.0;37.0;39.0;0;29.055555555555557;1.0
68.85;54.79;386.81;53.05;42.76;51.87;0;4;58.25;32.785714285714285;27.5;2;42.0;29.0;7.0;34.0;34.0;2;23.333333333333332;1.0
64.12;57.63;405.14;54.57;58.01;73.69;0;21;54.35;33.5;32.0;2;33.0;33.0;0.0;35.0;43.0;0;32.666666666666664;2.0
70.78;57.27;398.48;52.29;55.62;66.5;0;8;50.41;19.964285715;0.0;1;27.5;17.66666667;10.0;30.0;45.0;3;10.0;1.0
72.63;59.1;402.11;63.23;61.22;54.13;0;20;48.44;38.57142857142857;45.0;2;40.0;35.0;0.0;31.0;30.0;0;34.416666666666664;2.0
55.69;66.12;394.3;52.14;56.82;47.96;1;20;52.4;37.285714285714285;21.0;2;48.0;42.0;4.0;39.0;40.0;1;22.666666666666668;1.0
58.38;57.27;373.71;54.74;53.27;55.21;1;20;50.41;39.57142857142857;33.0;2;46.0;36.0;0.0;42.0;49.0;0;35.388888888888886;2.0
55.27;51.9;363.86;52.29;54.92;51.3;1;20;56.23;32.23809523714286;21.33333333;2;38.0;30.0;4.0;39.0;41.0;1;13.333333333333334;1.0
85.0;68.0;495.0;70.0;53.0;68.0;0;16;58.0;33.714285714285715;22.0;2;36.0;38.0;4.0;45.0;37.0;1;35.333333333333336;2.0
102.0;74.0;472.0;59.0;52.0;55.0;0;20;63.0;35.92857142857143;33.0;2;42.0;36.0;0.0;30.0;37.0;0;33.611111111111114;2.0
85.0;68.0;490.0;70.0;58.0;76.0;0;16;54.0;32.45238095142857;23.33333333;2;37.0;31.0;4.0;38.0;45.0;1;24.05555555666667;1.0
99.99;67.0;471.99;60.0;58.0;59.0;0;20;63.0;40.92857142857143;42.0;2;36.0;42.0;0.0;43.0;42.0;0;36.611111111111114;2.0
102.0;67.0;448.0;63.0;71.0;55.0;0;20;63.0;35.035714285714285;30.0;2;39.0;30.5;0.0;44.0;41.0;0;34.611111111111114;2.0
85.0;63.0;455.0;77.0;53.0;69.0;0;11;54.0;36.357142857142854;24.5;2;45.0;36.0;4.0;44.0;43.0;1;39.166666666666664;2.0
86.0;62.0;473.0;63.0;53.0;63.0;0;8;69.0;42.42857142857143;40.0;2;40.0;46.0;0.0;43.0;46.0;0;33.5;2.0
102.0;67.0;445.0;59.0;80.0;55.0;0;1;63.0;38.357142857142854;32.0;2;46.0;32.0;0.0;42.0;47.0;0;33.5;2.0
76.0;67.0;463.0;69.0;52.0;63.0;0;17;63.0;39.25;37.0;2;0.0;41.0;0.0;0.0;0.0;0;29.357142857142858;1.0
68.0;50.0;478.0;70.0;61.0;77.0;0;8;77.0;35.0;30.0;2;43.0;32.0;0.0;35.0;31.0;0;14.333333333333334;1.0
85.0;59.0;452.0;65.0;49.0;63.0;1;4;69.0;34.142857142857146;31.0;2;38.0;31.0;0.0;34.0;39.0;0;3.1666666666666665;1.0
69.0;52.0;462.0;75.0;39.0;76.0;0;20;69.0;41.5;36.0;2;44.0;43.0;0.0;45.0;44.0;0;33.30555555555556;2.0
56.0;58.0;464.0;86.0;63.0;76.0;0;20;58.0;36.785714285714285;30.0;2;44.0;35.0;0.0;42.0;44.0;0;31.833333333333332;2.0
64.0;52.0;424.0;86.0;50.0;48.0;0;1;77.0;33.464285714285715;23.0;2;40.0;30.0;5.0;46.0;46.0;2;15.86111111111111;1.0
102.0;52.0;439.0;59.0;66.0;63.0;0;11;58.0;43.0;40.0;2;42.0;45.0;0.0;45.0;45.0;0;39.0;2.0
68.0;47.0;467.0;60.0;80.0;55.0;0;8;91.0;37.214285714285715;34.0;2;37.0;31.0;0.0;46.0;46.0;0;36.611111111111114;2.0
85.0;53.0;440.0;65.0;45.0;55.0;0;11;63.0;34.0;22.5;2;41.0;34.0;4.0;43.0;43.0;1;13.0;1.0
75.0;59.0;444.0;70.0;55.0;51.0;0;6;63.0;46.0;47.0;2;45.0;47.0;0.0;48.0;46.0;0;36.55555555555556;2.0
85.0;59.0;461.0;52.0;63.0;59.0;0;4;69.0;38.57142857142857;29.5;2;42.0;39.0;4.0;46.0;46.0;1;38.888888888888886;2.0
85.0;68.0;445.0;56.0;45.0;51.0;0;11;68.0;39.42857142857143;37.0;2;47.0;34.0;0.0;37.0;43.0;0;34.5;2.0
75.0;68.0;464.0;65.0;66.0;89.0;0;10;57.0;39.714285714285715;34.0;2;41.0;40.0;0.0;47.0;44.0;0;25.805555555555557;1.0
75.0;67.0;440.0;65.0;49.0;55.0;0;12;69.0;39.0;33.0;2;46.0;38.0;0.0;44.0;43.0;0;35.138888888888886;2.0
59.0;59.0;470.0;65.0;61.0;63.0;1;20;78.0;37.357142857142854;32.0;2;41.0;35.0;0.0;39.0;45.0;0;30.555555555555557;2.0
75.0;59.0;462.0;56.0;55.0;58.0;1;8;77.0;36.92857142857143;30.0;2;45.0;30.0;0.0;44.0;41.0;0;37.666666666666664;2.0
63.0;59.0;466.0;65.0;63.0;69.0;0;20;78.0;37.92857142857143;36.0;2;33.0;38.0;0.0;44.0;44.0;0;36.94444444444444;2.0
76.0;58.0;439.0;63.0;66.0;63.0;0;20;69.0;42.785714285714285;42.0;2;46.0;42.0;0.0;40.0;44.0;0;32.666666666666664;2.0
85.0;63.0;462.0;56.0;53.0;59.0;1;8;58.0;38.785714285714285;30.5;2;38.0;45.0;0.0;44.0;43.0;0;39.44444444444444;2.0
76.0;67.0;458.0;59.0;47.0;68.0;1;6;63.0;37.07142857142857;31.0;2;46.0;31.0;0.0;38.0;44.0;0;34.583333333333336;2.0
