NOTA_DIF;NOTA_SUELOS;NOTA_POO;NOTA_FIS_DOS;NOTA_TOP;NOTA_EYB;IDIOMA_ICFES;NOTA_HIST;NOTA_ECUA;NOTA_PROGB;LITERATURA_ICFES;NCA_TRES;NOTA_FOTO;NOTA_FIS_UNO;NOTA_CFJC;VECES_SUELOS;EPA_TRES;NOTA_MULTI;NAP_TRES;VECES_POO;NOTA_INT;NAC_TRES;NAP_UNO;CAR_TRES;VECES_FOTO;NCC_TRES;NCA_UNO;NAA_TRES;VECES_MULTI;NCP_TRES;VECES_HIST;VECES_CFJC;VECES_ECUA;VECES_FIS_DOS;VECES_TOP;EPA_DOS;CREDITOS_ECUA;CREDITOS_FIS_DOS;CREDITOS_CFJC;CREDITOS_FOTO;CREDITOS_MULTI;CREDITOS_POO;CREDITOS_SUELOS;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
42;34;0;36;30;34;57.0;33;30;31;52.0;15.0;30;30;33;2;1;33;1;1;36;7;0;4;1;18.0;15.0;6;1;3.0;2;2;3;3;1;2;3;3;1;2;3;3;3;31.705882352941178;38.93333333333333;27.333333333333332;2.0;39.0
30;29;36;0;36;30;79.0;30;0;41;69.0;9.0;30;25;36;1;2;30;1;1;31;5;0;1;1;12.0;15.0;4;1;3.0;1;2;0;0;1;2;3;3;1;2;3;3;3;33.0;32.733333333333334;31.75;0.0;0.0
36;35;39;0;35;45;52.0;44;0;31;68.0;12.0;45;26;34;1;2;37;0;1;30;5;0;1;1;12.0;15.0;5;2;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;32.8235294117647;38.06666666666667;38.083333333333336;2.0;39.833333333333336
30;33;36;37;43;37;68.0;42;0;42;60.0;15.0;34;33;36;1;2;36;0;1;36;6;0;1;1;15.0;15.0;6;1;0.0;1;1;0;2;1;2;3;3;1;2;3;3;3;37.705882352941174;36.6;35.333333333333336;2.0;30.666666666666668
33;36;44;36;32;45;54.0;44;35;41;63.0;18.0;41;36;38;1;2;32;0;1;35;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.76470588235294;37.733333333333334;37.166666666666664;2.0;38.294117647058826
30;31;32;0;31;35;76.0;42;0;34;71.0;9.0;38;38;34;1;2;0;0;1;17;4;1;0;1;9.0;12.0;4;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;31.11764705882353;32.733333333333334;33.22222222222222;1.0;20.571428571428573
34;6;16;0;30;39;80.0;43;0;31;85.0;1.0;24;29;31;1;1;0;4;2;34;5;0;2;2;12.0;15.0;1;0;11.0;1;1;1;0;1;1;3;3;1;2;3;3;3;26.823529411764707;37.333333333333336;12.083333333333334;1.0;30.0
49;35;40;35;33;40;82.0;43;32;35;69.0;18.0;38;33;30;1;2;38;0;1;33;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;35.94117647058823;42.93333333333333;35.888888888888886;2.0;36.357142857142854
34;35;50;36;31;35;79.0;42;30;30;57.0;18.0;42;31;37;1;2;31;0;1;31;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;32.88235294117647;37.13333333333333;37.05555555555556;2.0;39.0
4;34;28;0;33;31;79.0;41;0;30;69.0;5.0;38;0;1;1;1;0;2;2;0;4;2;1;1;9.0;8.0;2;0;4.0;1;1;0;0;1;2;3;3;1;2;3;3;3;31.375;25.8;29.22222222222222;1.0;11.5
35;33;42;31;36;41;59.0;34;35;39;64.0;18.0;39;36;39;1;2;35;0;2;30;7;0;4;2;18.0;15.0;7;3;0.0;1;1;3;1;1;2;3;3;1;2;3;3;3;37.8235294117647;36.266666666666666;35.833333333333336;2.0;33.06666666666667
50;33;40;32;44;33;80.0;44;33;38;55.0;18.0;38;41;44;1;2;39;0;1;37;7;0;2;2;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;39.529411764705884;45.4;36.166666666666664;2.0;34.625
30;32;32;27;37;40;53.0;42;42;32;58.0;15.0;36;38;33;1;2;35;1;1;34;7;0;1;1;18.0;15.0;6;1;3.0;1;1;1;2;1;2;3;3;1;2;3;3;3;37.705882352941174;35.46666666666667;33.833333333333336;2.0;34.357142857142854
35;37;34;32;32;44;50.0;44;49;36;54.0;18.0;40;36;35;1;2;35;0;1;40;7;0;3;1;18.0;15.0;7;2;0.0;1;2;2;1;1;2;3;3;1;2;3;3;3;37.8235294117647;36.733333333333334;37.55555555555556;2.0;33.470588235294116
38;33;31;0;38;43;55.0;44;0;32;53.0;9.0;38;22;35;2;2;0;0;2;30;4;0;2;1;9.0;15.0;4;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;32.05882352941177;38.333333333333336;33.666666666666664;1.0;28.88888888888889
40;37;42;30;31;45;76.0;43;40;43;71.0;18.0;45;35;41;1;2;30;0;1;41;7;0;2;1;18.0;15.0;7;2;0.0;1;1;2;1;1;2;3;3;1;2;3;3;3;38.294117647058826;39.266666666666666;37.111111111111114;3.0;40.2
31;35;38;30;43;37;68.0;43;34;30;65.0;18.0;42;41;39;1;2;30;0;1;36;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;38.76470588235294;36.13333333333333;34.666666666666664;2.0;34.42857142857143
42;38;50;38;46;38;52.0;41;39;35;62.0;18.0;42;38;39;1;2;32;0;1;35;7;0;1;1;18.0;15.0;7;1;0.0;1;2;1;1;1;2;3;3;1;2;3;3;3;38.529411764705884;39.46666666666667;39.666666666666664;2.0;38.13333333333333
30;31;43;0;42;32;80.0;42;0;49;62.0;9.0;41;38;37;1;2;0;0;1;24;4;0;1;1;9.0;15.0;4;0;0.0;1;2;0;0;1;2;3;3;1;2;3;3;3;36.411764705882355;36.86666666666667;37.888888888888886;2.0;32.42857142857143
34;38;35;0;31;50;48.0;43;0;38;57.0;12.0;41;30;33;1;2;33;0;1;37;5;0;1;1;12.0;15.0;5;3;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;35.1764705882353;38.266666666666666;36.083333333333336;2.0;31.75
39;38;50;30;30;39;76.0;42;41;50;63.0;18.0;42;36;32;1;2;34;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;40.411764705882355;40.2;38.611111111111114;2.0;33.53333333333333
39;34;37;0;30;39;100.0;42;30;40;65.0;15.0;45;33;36;1;2;30;0;1;31;6;0;1;1;15.0;15.0;6;1;0.0;1;2;1;0;1;2;3;3;1;2;3;3;3;33.705882352941174;38.6;34.6;2.0;35.07142857142857
42;34;47;36;44;42;65.0;43;34;40;65.0;18.0;43;39;33;1;2;34;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;39.529411764705884;40.0;37.44444444444444;2.0;36.23529411764706
41;34;47;41;39;44;60.0;43;44;44;63.0;18.0;46;37;36;1;2;35;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;39.76470588235294;41.4;40.611111111111114;2.0;35.11764705882353
30;33;36;0;32;40;80.0;32;0;34;65.0;9.0;39;38;30;1;2;18;1;1;32;5;0;0;1;12.0;15.0;4;1;3.0;1;1;0;0;1;2;3;3;1;2;3;3;3;34.1764705882353;33.06666666666667;30.75;3.0;43.111111111111114
23;0;0;0;34;30;56.0;39;0;36;72.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;11.0;0;0;0.0;1;0;0;0;1;2;3;3;1;2;3;3;3;32.72727272727273;31.933333333333334;0.0;0.0;0.0
41;36;40;30;31;42;76.0;43;38;32;69.0;18.0;44;36;34;1;2;33;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.76470588235294;38.0;36.27777777777778;2.0;33.266666666666666
3;0;0;0;25;30;53.0;41;0;32;52.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;11.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;29.454545454545453;27.133333333333333;0.0;0.0;0.0
31;36;42;30;39;47;47.0;44;40;33;55.0;18.0;42;35;35;1;2;30;0;1;31;7;0;2;1;18.0;15.0;7;2;0.0;1;1;3;1;1;2;3;3;1;2;3;3;3;37.64705882352941;38.0;36.27777777777778;2.0;38.916666666666664
10;0;0;0;0;36;55.0;39;0;0;65.0;0.0;0;0;24;0;1;0;1;0;0;1;2;1;0;1.0;6.0;0;0;1.0;1;3;0;0;0;2;3;3;1;2;3;3;3;35.4;21.666666666666668;24.0;1.0;30.0
23;27;0;0;32;36;49.0;41;0;21;57.0;1.0;23;0;39;1;1;0;2;0;0;3;1;0;1;6.0;11.0;1;0;5.0;1;1;0;0;1;2;3;3;1;2;3;3;3;31.90909090909091;31.666666666666668;27.666666666666668;0.0;0.0
32;32;35;0;30;38;52.0;41;0;31;56.0;9.0;30;33;41;2;2;0;0;1;33;4;0;1;1;9.0;15.0;4;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;32.705882352941174;34.93333333333333;33.55555555555556;2.0;38.77777777777778
33;35;34;0;35;33;53.0;32;0;46;60.0;9.0;35;30;31;1;2;24;1;2;35;5;0;3;1;12.0;15.0;4;2;3.0;1;2;0;0;1;2;3;3;1;2;3;3;3;36.529411764705884;34.8;31.666666666666668;2.0;33.785714285714285
30;37;41;0;37;45;58.0;42;44;38;52.0;15.0;44;30;44;1;2;38;0;1;35;6;0;1;1;15.0;15.0;6;2;0.0;1;1;1;0;1;2;3;3;1;2;3;3;3;35.294117647058826;36.0;40.8;2.0;32.4
31;31;40;30;30;40;60.0;42;29;30;65.0;15.0;30;37;41;1;2;32;1;1;30;7;0;1;1;18.0;15.0;6;2;3.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.88235294117647;35.06666666666667;32.611111111111114;2.0;35.25
36;35;45;28;33;39;77.0;43;30;34;67.0;14.0;40;37;0;1;2;41;1;1;37;6;0;2;1;17.0;15.0;5;2;3.0;1;0;1;2;1;2;3;3;1;2;3;3;3;36.35294117647059;36.46666666666667;36.294117647058826;2.0;38.714285714285715
42;37;39;35;30;31;68.0;39;39;30;62.0;18.0;30;40;39;1;2;31;0;1;35;7;0;3;2;18.0;15.0;7;1;0.0;1;2;3;1;1;2;3;3;1;2;3;3;3;34.88235294117647;39.0;35.666666666666664;2.0;36.642857142857146
39;35;44;32;37;42;63.0;43;45;34;60.0;18.0;44;35;41;1;2;36;0;1;33;7;0;1;1;18.0;15.0;7;1;0.0;1;1;2;1;2;2;3;3;1;2;3;3;3;37.05882352941177;39.86666666666667;39.166666666666664;2.0;35.11764705882353
33;32;0;0;30;36;58.0;41;0;32;55.0;5.0;30;0;11;1;1;0;1;0;0;3;1;0;1;6.0;12.0;2;0;1.0;1;1;0;0;2;2;3;3;1;2;3;3;3;31.636363636363637;35.06666666666667;27.833333333333332;2.0;32.0
9;0;0;0;0;35;65.0;36;0;0;67.0;0.0;0;0;11;0;1;0;1;0;0;1;3;0;0;1.0;6.0;0;0;1.0;1;1;0;0;0;2;3;3;1;2;3;3;3;35.0;22.933333333333334;11.0;0.0;0.0
38;30;30;30;32;38;60.0;42;30;33;76.0;15.0;32;33;41;1;1;14;1;1;30;7;0;0;1;18.0;15.0;6;1;3.0;1;1;1;1;2;2;3;3;1;2;3;3;3;33.05882352941177;39.6;28.166666666666668;2.0;33.642857142857146
42;36;36;30;33;42;59.0;42;0;32;60.0;15.0;45;31;45;1;2;35;0;1;31;6;0;0;1;15.0;15.0;6;1;0.0;1;1;0;1;1;2;3;3;1;2;3;3;3;33.88235294117647;40.86666666666667;36.4;2.0;34.07142857142857
42;33;34;31;34;37;53.0;43;31;34;57.0;18.0;36;40;35;1;2;34;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;36.64705882352941;41.2;33.111111111111114;2.0;34.266666666666666
35;31;34;0;30;35;65.0;38;0;34;65.0;9.0;32;28;33;1;1;21;1;1;32;5;0;0;1;12.0;15.0;4;1;3.0;1;1;0;0;1;2;3;3;1;2;3;3;3;32.705882352941174;35.6;29.583333333333332;2.0;34.666666666666664
5;0;0;0;0;0;60.0;37;0;44;69.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;8.0;0;0;0.0;1;0;0;0;0;2;3;3;1;2;3;3;3;39.5;25.833333333333332;0.0;2.0;39.333333333333336
32;32;42;39;40;42;55.0;37;44;41;59.0;18.0;42;45;37;1;2;37;0;1;34;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;39.529411764705884;34.86666666666667;39.05555555555556;2.0;36.333333333333336
42;32;44;13;39;39;60.0;36;41;45;56.0;15.0;44;36;42;2;2;37;1;1;33;7;0;2;3;18.0;15.0;6;1;3.0;1;1;1;1;1;2;3;3;1;2;3;3;3;37.76470588235294;41.46666666666667;35.05555555555556;2.0;36.214285714285715
30;33;44;30;30;44;53.0;34;16;30;60.0;15.0;36;30;37;1;2;36;1;1;34;7;0;2;2;18.0;15.0;6;3;3.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.76470588235294;33.93333333333333;32.55555555555556;2.0;34.15384615384615
31;36;37;30;30;41;62.0;41;0;48;54.0;15.0;43;40;43;1;2;30;0;1;36;6;0;1;1;15.0;15.0;6;2;0.0;1;1;0;1;1;2;3;3;1;2;3;3;3;38.1764705882353;38.0;35.2;3.0;41.142857142857146
43;35;34;37;30;0;57.0;42;44;42;57.0;18.0;39;34;38;1;2;34;0;2;37;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;35.6;38.666666666666664;37.111111111111114;2.0;36.4
30;35;33;0;30;38;59.0;43;16;30;57.0;12.0;43;35;36;1;2;35;1;1;30;6;0;0;1;15.0;15.0;5;1;3.0;1;1;1;0;1;2;3;3;1;2;3;3;3;33.05882352941177;35.8;31.933333333333334;2.0;33.642857142857146
39;40;40;33;40;32;76.0;47;30;40;64.0;18.0;33;40;30;1;2;35;0;1;38;7;0;1;1;18.0;15.0;7;1;0.0;1;1;1;2;1;2;3;3;1;2;3;3;3;39.94117647058823;40.6;35.0;2.0;37.333333333333336
40;36;48;0;32;44;45.0;40;0;49;53.0;11.0;42;32;0;1;2;31;0;1;35;4;0;0;1;11.0;15.0;4;1;0.0;1;0;0;0;1;2;3;3;1;2;3;3;3;37.8235294117647;37.333333333333336;39.0;2.0;37.5
30;0;0;0;28;43;71.0;35;0;30;60.0;0.0;0;25;0;0;1;0;1;0;0;1;0;0;0;1.0;15.0;0;0;1.0;1;1;0;0;1;2;3;3;1;2;3;3;3;30.454545454545453;34.266666666666666;0.0;0.0;0.0
17;0;0;0;25;33;52.0;34;0;0;65.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;11.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;22.125;30.8;0.0;0.0;0.0
41;31;43;21;31;37;73.0;43;37;36;64.0;12.0;32;30;38;2;2;22;2;2;30;7;0;5;1;18.0;15.0;5;2;6.0;1;2;1;2;1;2;3;3;1;2;3;3;3;32.94117647058823;39.0;31.333333333333332;2.0;40.0
21;0;0;0;30;40;67.0;45;0;47;57.0;1.0;0;0;37;0;2;0;0;0;0;1;1;0;0;1.0;11.0;1;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;38.875;35.46666666666667;37.0;2.0;35.0
39;35;33;37;30;38;76.0;43;37;30;65.0;18.0;43;39;39;1;2;34;0;1;33;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.1764705882353;39.86666666666667;36.27777777777778;2.0;31.363636363636363
30;34;40;0;30;31;65.0;38;0;38;67.0;8.0;41;42;0;1;2;22;1;1;33;4;0;1;1;11.0;15.0;3;2;3.0;1;0;0;0;2;2;3;3;1;2;3;3;3;35.76470588235294;33.86666666666667;33.63636363636363;3.0;42.4
31;34;48;0;35;42;70.0;41;0;42;50.0;9.0;42;33;31;2;2;24;1;1;34;5;0;1;1;12.0;15.0;4;1;3.0;1;1;0;0;1;2;3;3;1;2;3;3;3;36.0;37.53333333333333;36.083333333333336;2.0;34.333333333333336
23;0;0;0;24;37;53.0;32;0;30;65.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;11.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;29.5;32.6;0.0;3.0;45.0
21;0;0;0;31;45;55.0;38;0;20;55.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;11.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;28.90909090909091;33.8;0.0;0.0;0.0
44;37;48;49;34;41;49.0;49;31;39;57.0;18.0;43;44;39;1;2;37;0;1;42;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;39.588235294117645;42.0;40.611111111111114;2.0;39.05882352941177
32;32;36;0;31;41;57.0;40;0;37;56.0;12.0;36;39;33;1;2;32;0;1;30;5;0;1;1;12.0;15.0;5;2;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;35.705882352941174;37.8;33.75;2.0;35.0
35;38;35;33;32;36;82.0;44;0;48;63.0;15.0;31;37;43;1;2;30;0;1;43;6;0;0;1;15.0;15.0;6;1;0.0;1;1;0;1;1;2;3;3;1;2;3;3;3;37.76470588235294;38.6;34.2;2.0;33.833333333333336
31;34;36;0;38;45;59.0;40;33;50;60.0;12.0;33;32;38;1;2;23;1;1;40;6;0;0;1;15.0;15.0;5;1;3.0;1;1;1;0;1;2;3;3;1;2;3;3;3;39.35294117647059;37.53333333333333;32.13333333333333;3.0;40.416666666666664
33;0;0;0;20;30;53.0;40;0;45;57.0;1.0;0;0;40;0;2;0;0;0;24;1;0;1;0;1.0;15.0;1;0;0.0;1;2;0;0;2;2;3;3;1;2;3;3;3;31.5;36.93333333333333;40.0;1.0;21.0
44;35;34;36;34;36;54.0;39;36;46;58.0;18.0;40;39;32;1;2;34;0;1;37;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;40.05882352941177;40.8;35.388888888888886;2.0;36.09090909090909
30;0;0;0;25;15;55.0;35;0;14;62.0;0.0;0;15;0;0;1;0;0;0;17;0;1;0;0;0.0;12.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;17.357142857142858;32.46666666666667;0.0;0.0;0.0
43;0;0;0;11;0;58.0;42;0;0;66.0;1.0;0;0;30;0;2;0;0;0;36;1;0;0;0;1.0;13.0;1;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;12.25;36.07692307692308;30.0;0.0;0.0
31;38;32;36;37;49;55.0;37;31;36;60.0;17.0;47;39;0;1;2;41;0;1;43;6;0;1;1;17.0;15.0;6;2;0.0;1;0;1;1;1;2;3;3;1;2;3;3;3;41.94117647058823;38.13333333333333;36.94117647058823;2.0;38.92857142857143
23;0;0;0;12;17;47.0;41;0;14;58.0;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;12.363636363636363;33.93333333333333;0.0;0.0;0.0
24;0;0;0;9;0;64.0;38;0;0;61.0;0.0;0;0;0;0;1;0;0;0;0;0;2;0;0;0.0;8.0;0;0;0.0;1;0;0;0;1;1;3;3;1;2;3;3;3;9.0;25.466666666666665;0.0;0.0;0.0
33;30;35;0;39;32;50.0;30;0;34;67.0;9.0;37;38;36;1;2;0;0;1;30;4;0;0;1;9.0;15.0;4;0;0.0;1;1;0;0;3;2;3;3;1;2;3;3;3;35.529411764705884;37.733333333333334;33.888888888888886;3.0;45.0
31;38;38;0;31;34;57.0;31;0;44;60.0;8.0;43;24;0;1;2;0;0;1;31;3;0;0;1;8.0;15.0;3;0;0.0;1;0;0;0;1;2;3;3;1;2;3;3;3;34.35294117647059;33.86666666666667;39.25;2.0;36.0
38;0;0;0;0;0;73.0;44;0;0;63.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;12.0;0;0;0.0;1;0;0;0;0;1;3;3;1;2;3;3;3;0.0;34.2;0.0;0.0;0.0
39;34;40;31;36;39;46.0;43;28;31;58.0;15.0;33;33;36;1;2;37;1;1;30;7;0;0;1;18.0;15.0;6;1;3.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.76470588235294;39.06666666666667;34.0;2.0;36.8
41;40;45;37;31;38;57.0;43;30;38;69.0;18.0;34;30;37;1;2;30;0;1;32;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;33.411764705882355;41.53333333333333;36.166666666666664;2.0;37.142857142857146
22;0;0;0;34;0;70.0;43;0;47;63.0;0.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0;11.0;0;0;0.0;1;0;0;0;1;2;3;3;1;2;3;3;3;38.333333333333336;32.4;0.0;2.0;36.0
30;31;39;0;31;47;71.0;43;0;30;69.0;12.0;35;30;36;1;2;30;0;1;37;5;0;0;1;12.0;15.0;5;1;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;33.76470588235294;35.266666666666666;33.833333333333336;2.0;35.55555555555556
43;39;32;38;41;45;70.0;43;40;38;65.0;18.0;45;30;41;1;2;32;0;1;32;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;36.35294117647059;42.733333333333334;37.44444444444444;2.0;39.09090909090909
39;34;38;0;30;49;52.0;44;0;35;57.0;11.0;36;36;0;2;2;36;0;1;30;4;0;2;2;11.0;15.0;4;1;0.0;1;0;0;0;1;2;3;3;1;2;3;3;3;34.35294117647059;39.4;36.0;3.0;41.666666666666664
41;38;45;33;35;40;62.0;43;30;30;58.0;18.0;42;39;36;1;2;39;0;1;35;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.88235294117647;40.2;37.5;2.0;37.714285714285715
30;0;0;0;27;39;53.0;44;0;30;73.0;1.0;0;26;37;0;2;0;0;0;25;1;0;0;0;1.0;15.0;1;0;0.0;1;1;0;0;2;1;3;3;1;2;3;3;3;30.529411764705884;35.2;37.0;3.0;42.0
30;39;36;37;30;40;58.0;43;34;34;69.0;18.0;41;37;37;1;2;30;0;1;33;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.529411764705884;36.6;35.94444444444444;2.0;36.642857142857146
30;32;45;0;35;38;77.0;34;0;36;63.0;9.0;37;23;32;2;2;10;1;1;30;5;0;1;1;12.0;15.0;4;1;3.0;1;1;0;0;2;2;3;3;1;2;3;3;3;31.647058823529413;31.8;30.583333333333332;3.0;44.333333333333336
42;39;40;38;41;41;56.0;43;37;36;62.0;18.0;44;32;39;1;2;33;0;1;31;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.0;40.06666666666667;38.22222222222222;3.0;42.357142857142854
23;0;0;0;0;43;62.0;43;0;26;63.0;1.0;0;0;33;0;2;0;0;0;0;1;2;0;0;1.0;8.0;1;0;0.0;1;1;0;0;0;2;3;3;1;2;3;3;3;35.875;32.733333333333334;33.0;2.0;36.0
32;35;35;0;40;41;50.0;42;0;30;52.0;12.0;34;36;30;1;2;34;0;1;30;5;0;0;1;12.0;15.0;5;1;0.0;1;1;0;0;2;2;3;3;1;2;3;3;3;35.88235294117647;35.4;34.166666666666664;2.0;37.666666666666664
28;38;43;0;33;40;63.0;43;0;34;59.0;8.0;30;0;0;1;2;0;0;1;0;3;1;0;1;8.0;11.0;3;0;0.0;1;0;0;0;1;2;3;3;1;2;3;3;3;35.09090909090909;36.93333333333333;37.875;0.0;0.0
30;38;43;0;34;35;62.0;42;0;47;65.0;9.0;42;32;35;1;2;26;1;1;30;5;0;0;1;12.0;15.0;4;1;3.0;1;1;0;0;1;2;3;3;1;2;3;3;3;35.705882352941174;34.93333333333333;36.666666666666664;3.0;40.22222222222222
42;30;40;30;35;36;51.0;42;22;45;58.0;12.0;34;32;31;1;1;23;2;1;30;7;0;0;1;18.0;15.0;5;1;6.0;1;1;1;1;1;2;3;3;1;2;3;3;3;34.588235294117645;38.53333333333333;29.666666666666668;2.0;40.0
36;33;31;26;32;37;49.0;32;0;40;57.0;12.0;31;37;34;1;2;31;1;1;32;6;0;1;1;15.0;15.0;5;1;3.0;1;1;0;2;1;2;3;3;1;2;3;3;3;34.529411764705884;35.06666666666667;30.6;2.0;34.214285714285715
30;38;30;0;41;33;46.0;44;0;37;71.0;9.0;35;30;41;1;2;0;0;1;37;4;0;0;1;9.0;15.0;4;0;0.0;1;1;0;0;1;2;3;3;1;2;3;3;3;35.64705882352941;37.93333333333333;35.0;2.0;31.2
42;31;26;32;40;40;63.0;30;0;33;64.0;12.0;31;30;30;1;1;30;1;3;32;6;0;3;1;15.0;15.0;5;2;3.0;1;1;0;2;2;2;3;3;1;2;3;3;3;34.529411764705884;33.666666666666664;29.933333333333334;2.0;32.6
26;24;0;0;30;0;51.0;36;0;0;58.0;2.0;30;0;13;1;1;0;2;0;0;3;3;0;1;6.0;6.0;1;0;4.0;2;1;0;0;1;1;3;3;1;2;3;3;3;28.0;28.4;24.166666666666668;0.0;0.0
50;43;48;36;43;39;56.0;43;30;48;60.0;18.0;45;33;39;1;2;34;0;1;40;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;39.35294117647059;45.46666666666667;39.0;2.0;38.705882352941174
30;0;0;0;31;32;66.0;41;0;25;62.0;3.0;43;27;30;0;2;0;0;0;15;2;0;0;1;3.0;15.0;2;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;27.41176470588235;38.53333333333333;38.666666666666664;4.0;46.0
32;31;36;26;30;40;45.0;42;0;50;56.0;9.0;38;33;43;1;1;17;2;1;32;6;0;0;1;15.0;15.0;4;1;6.0;1;1;0;1;1;2;3;3;1;2;3;3;3;37.1764705882353;34.06666666666667;29.933333333333334;3.0;43.666666666666664
36;32;0;0;32;27;70.0;45;0;27;62.0;6.0;38;20;32;1;2;0;0;0;22;3;0;0;1;6.0;15.0;3;0;0.0;1;1;0;0;1;1;3;3;1;2;3;3;3;26.823529411764707;36.93333333333333;34.0;1.0;23.571428571428573
30;36;42;0;30;50;53.0;44;0;40;58.0;9.0;33;18;31;1;2;24;1;1;36;5;0;0;1;12.0;15.0;4;1;3.0;1;1;0;0;1;2;3;3;1;2;3;3;3;34.11764705882353;36.0;33.583333333333336;2.0;34.7
46;41;50;38;32;48;64.0;45;36;38;63.0;18.0;37;31;44;1;2;35;0;1;31;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;35.11764705882353;42.8;39.888888888888886;2.0;39.588235294117645
39;37;50;39;41;41;52.0;45;40;34;59.0;18.0;40;32;39;1;2;34;0;1;35;7;0;1;1;18.0;15.0;7;2;0.0;1;1;1;1;1;2;3;3;1;2;3;3;3;36.23529411764706;40.2;39.94444444444444;3.0;43.07142857142857
40;35;35;36;50;48;82.0;45;39;43;71.0;18.0;42;36;38;1;2;32;0;1;32;7;0;0;1;18.0;15.0;7;1;0.0;1;1;1;1;2;2;3;3;1;2;3;3;3;40.76470588235294;40.86666666666667;36.27777777777778;2.0;38.0
31;34;32;27;30;40;49.0;44;0;32;64.0;9.0;34;35;36;1;2;28;2;1;36;6;0;0;1;15.0;15.0;4;1;6.0;1;1;0;1;1;2;3;3;1;2;3;3;3;35.23529411764706;35.4;31.133333333333333;2.0;33.44444444444444
