NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NOTA_ECONOMIA_UNO;VECES_ECONOMIA_UNO;CREDITOS_ECONOMIA_UNO;NOTA_ECUACIONES;VECES_ECUACIONES;CREDITOS_ECUACIONES;NOTA_ESTADISTICA_DOS;VECES_ESTADISTICA_DOS;CREDITOS_ESTADISTICA_DOS;NOTA_FISICA_DOS;VECES_FISICA_DOS;CREDITOS_FISICA_DOS;NOTA_MECANICA;VECES_MECANICA;CREDITOS_MECANICA;NOTA_PROCESOSQ;VECES_PROCESOSQ;CREDITOS_PROCESOSQ;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
1174;39.26666666666667;49.0;40.64705882352941;36.0;42.0;43.0;45.0;43.94444444444444;7;46.0;42.0;49.0;39.0;47.0;42.875;0;16;16;0;6;6;0;2;44.0;1;2;46.0;1;3;36.0;1;3;45.0;1;3;35.0;1;2;49.0;1;3;0;0;2;3;41.8235294117647
1178;36.93333333333333;43.0;35.11764705882353;30.0;30.0;34.0;46.0;38.44444444444444;7;37.0;40.0;40.0;36.0;36.0;40.08333333333334;1;18;18;0;7;7;0;2;48.0;1;2;43.0;1;3;30.5;2;3;36.0;1;3;35.0;1;2;43.0;1;3;49;1;2;2;36.47058823529412
1179;35.2;40.0;38.1764705882353;35.0;33.0;29.5;45.0;37.61111111111111;7;32.0;32.0;31.0;37.0;49.0;29.92307692307692;1;13;8;5;5;3;2;1;38.0;1;2;34.0;1;3;22.0;1;3;0.0;0;3;17.0;2;2;37.0;1;3;0;0;2;2;35.5
1180;40.8;41.0;37.64705882352941;32.0;30.0;43.0;48.0;39.27777777777778;7;39.0;32.0;35.0;37.0;47.0;37.88888888888889;1;18;16;2;7;6;1;2;49.0;1;2;38.0;1;3;33.0;1;3;32.0;1;3;29.5;2;2;40.0;1;3;48;1;2;2;35.94117647058823
1181;29.73333333333333;23.0;29.3;32.0;24.5;30.0;0.0;31.875;6;33.0;30.5;31.5;33.0;0.0;30.53846153846154;0;13;10;3;5;4;1;2;47.0;1;2;37.0;1;3;11.0;1;3;0.0;0;3;30.0;1;2;33.0;1;3;0;0;2;2;30.54166666666666
1183;37.8;46.0;36.41176470588236;32.0;33.0;32.0;42.0;43.16666666666666;7;42.0;47.0;47.0;36.0;46.0;41.72222222222222;0;18;18;0;7;7;0;2;40.0;1;2;41.0;1;3;32.0;1;3;45.0;1;3;35.0;1;2;49.0;1;3;50;1;2;3;40.8235294117647
1184;38.0;49.0;41.41176470588236;41.0;44.0;35.0;46.0;39.72222222222222;7;41.0;30.0;38.0;37.0;45.0;41.11111111111111;0;18;18;0;7;7;0;2;38.0;1;2;50.0;1;3;34.0;1;3;38.0;1;3;33.0;1;2;48.0;1;3;44;1;2;3;40.29411764705883
1187;39.0;47.0;39.23529411764706;42.0;36.0;32.5;38.0;39.72222222222222;7;43.0;41.0;38.0;40.0;40.0;36.61111111111111;1;18;16;2;7;6;1;2;38.0;1;2;33.0;1;3;33.0;1;3;41.0;1;3;23.5;2;2;43.0;1;3;43;1;2;2;37.11764705882353
1189;41.33333333333334;50.0;40.58823529411764;34.0;39.0;41.0;46.0;43.44444444444444;7;37.0;48.0;48.0;39.0;46.0;43.66666666666666;0;18;18;0;7;7;0;2;46.0;1;2;46.0;1;3;33.0;1;3;47.0;1;3;36.0;1;2;48.0;1;3;50;1;2;3;42.35294117647059
1190;36.2;41.0;36.58823529411764;41.0;37.0;30.0;44.0;36.5;7;40.0;35.0;34.0;32.0;47.0;36.55555555555556;1;18;18;0;7;7;0;2;35.0;1;2;32.0;1;3;35.0;1;3;35.0;1;3;31.5;2;2;43.0;1;3;45;1;2;2;38.47058823529412
1191;37.6;43.0;38.29411764705883;37.0;35.0;43.0;37.0;41.0;7;43.0;45.0;43.0;34.0;45.0;36.41666666666666;1;18;18;0;7;7;0;2;36.0;1;2;33.5;2;3;33.0;1;3;36.0;1;3;31.0;1;2;44.0;1;3;41;1;2;2;36.33333333333334
1192;36.26666666666667;43.0;36.58823529411764;32.0;30.0;37.0;36.0;33.58333333333334;6;31.0;30.5;35.0;28.0;44.0;29.20833333333333;4;16;5;11;6;2;4;1;35.0;1;2;26.0;3;3;26.5;2;3;27.5;2;3;18.66666666666667;3;2;40.0;1;3;0;0;2;2;36.29411764705883
1194;34.13333333333333;40.0;34.58823529411764;27.0;31.0;31.0;46.0;31.36111111111111;4;28.5;30.0;24.0;35.0;43.0;32.3125;1;16;14;2;6;5;1;2;31.0;1;2;30.0;1;3;30.0;1;3;32.0;1;3;29.5;2;2;40.0;1;3;0;0;2;2;35.41176470588236
1198;40.46666666666667;50.0;44.47058823529412;50.0;43.0;36.0;49.0;42.66666666666666;7;45.0;49.0;42.0;33.0;49.0;42.77777777777778;0;18;18;0;7;7;0;2;47.0;1;2;44.0;1;3;36.0;1;3;43.0;1;3;33.0;1;2;47.0;1;3;50;1;2;3;42.70588235294117
1207;38.6;44.0;39.6;35.0;45.0;39.0;0.0;39.0625;6;36.0;35.0;38.0;33.0;0.0;38.6875;1;16;16;0;6;6;0;2;40.0;1;2;40.0;1;3;32.0;2;3;39.0;1;3;31.0;1;2;48.0;1;3;0;0;2;2;37.20588235294117
1209;34.36666666666667;47.0;35.35294117647059;33.0;30.0;39.0;43.0;38.08333333333334;6;30.0;28.5;41.0;43.0;45.0;35.83333333333334;1;18;16;2;7;6;1;2;49.0;1;2;34.0;1;3;30.0;1;3;35.0;1;3;28.0;3;2;36.0;1;3;43;1;2;2;35.58823529411764
1210;35.66666666666666;49.0;37.47058823529412;37.0;31.0;36.0;44.0;37.72222222222222;7;34.0;33.0;30.0;34.0;48.0;38.05555555555556;0;18;18;0;7;7;0;2;41.0;1;2;33.0;1;3;35.0;1;3;34.0;1;3;30.0;1;2;47.0;1;3;48;1;2;3;40.76470588235294
1213;33.83333333333334;43.0;36.43333333333333;35.0;33.0;42.0;0.0;37.0;6;33.0;30.0;41.0;38.0;0.0;34.0625;1;16;14;2;6;5;1;2;34.0;1;2;32.0;1;3;30.0;1;3;36.0;1;3;28.5;2;2;42.0;1;3;0;0;2;2;35.09375
1214;31.11111111111111;31.0;26.23529411764706;30.0;11.66666666666667;27.5;2.0;32.0;3;0.0;0.0;0.0;34.0;0.0;29.71428571428572;1;7;5;2;3;2;1;1;44.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;1.5;2;2;39.0;1;3;0;0;2;1;11.63636363636364
1215;32.96666666666667;43.0;36.41176470588236;40.0;30.0;37.0;45.0;37.16666666666666;7;36.0;36.0;36.0;35.0;48.0;38.38888888888889;0;18;18;0;7;7;0;2;35.0;1;2;35.0;1;3;33.0;1;3;45.0;1;3;36.0;1;2;44.0;1;3;39;1;2;2;39.23529411764706
1217;39.13333333333333;45.0;40.70588235294117;43.0;35.0;43.0;46.0;43.55555555555556;7;44.0;45.0;44.0;37.0;47.0;39.5;0;18;18;0;7;7;0;2;49.0;1;2;34.0;1;3;36.0;1;3;38.0;1;3;32.0;1;2;43.0;1;3;48;1;2;2;39.94117647058823
1221;38.13333333333333;50.0;40.11764705882353;30.0;34.0;40.0;47.0;43.16666666666666;7;41.0;43.0;48.0;41.0;42.0;41.38888888888889;0;18;18;0;7;7;0;2;50.0;1;2;44.0;1;3;35.0;1;3;36.0;1;3;30.0;1;2;48.0;1;3;48;1;2;3;41.05882352941177
1223;36.83333333333334;43.0;30.92156862745098;29.5;32.5;28.33333333333333;24.0;35.22222222222222;6;41.0;37.0;38.0;33.0;47.0;27.6875;3;16;8;8;6;3;3;1;36.0;1;2;25.66666666666667;3;3;19.0;3;3;30.0;1;3;24.0;3;2;33.0;1;3;0;0;2;1;29.97777777777777
1225;27.51282051282051;0.0;16.33333333333333;13.0;0.0;14.0;0.0;31.5;2;0.0;0.0;0.0;32.0;0.0;40.0;0;3;3;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;40.0;1;3;0;0;2;0;0.0
1226;32.86666666666667;42.0;32.64705882352941;27.5;31.5;28.5;44.0;36.77777777777778;7;31.0;40.0;35.0;43.0;42.0;36.8125;0;16;16;0;6;6;0;2;33.0;1;2;33.0;1;3;33.0;1;3;43.0;1;3;32.0;1;2;44.0;1;3;0;0;2;2;35.20588235294117
1228;31.92307692307692;0.0;30.58333333333333;26.0;34.0;30.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;1;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;3;42.0
1230;35.26666666666667;40.0;37.11764705882353;31.0;34.0;41.0;40.0;38.61111111111111;7;36.0;46.0;39.0;33.0;50.0;34.75;1;18;18;0;7;7;0;2;37.0;1;2;30.5;2;3;30.0;1;3;35.0;1;3;31.0;1;2;41.0;1;3;40;1;2;2;36.41176470588236
1231;32.37777777777778;44.0;37.35294117647059;34.0;32.0;35.0;40.0;36.0;6;28.5;32.5;30.0;30.0;48.0;33.83333333333334;0;18;18;0;7;7;0;2;36.0;1;2;31.0;1;3;30.0;1;3;30.0;1;3;30.0;1;2;42.0;1;3;39;1;2;2;34.52941176470588
1234;31.5;42.0;31.03333333333333;34.0;33.0;31.0;0.0;32.0;2;24.0;0.0;0.0;35.0;0.0;42.0;0;3;3;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;42.0;1;3;0;0;2;0;0.0
1239;33.1;41.0;37.70588235294117;31.0;34.0;32.0;44.0;40.11111111111111;7;35.0;46.0;32.0;38.0;46.0;36.27777777777778;1;18;18;0;7;7;0;2;37.0;1;2;32.0;1;3;32.0;1;3;37.0;1;3;31.5;2;2;43.0;1;3;42;1;2;2;35.8235294117647
1240;38.53333333333333;50.0;41.8235294117647;44.0;32.0;43.0;46.0;42.44444444444444;7;37.0;39.0;43.0;43.0;48.0;42.16666666666666;1;18;18;0;7;7;0;2;43.0;1;2;42.0;1;3;40.0;1;3;40.0;1;3;33.0;2;2;47.0;1;3;50;1;2;3;41.70588235294117
1241;35.53333333333333;42.0;41.11764705882353;47.0;36.0;34.0;47.0;43.94444444444444;7;35.0;45.0;46.0;43.0;45.0;38.72222222222222;0;18;18;0;7;7;0;2;42.0;1;2;38.0;1;3;35.0;1;3;37.0;1;3;33.0;1;2;47.0;1;3;38;1;2;2;39.58823529411764
1244;34.6;45.0;38.1764705882353;31.0;37.0;34.0;50.0;40.11111111111111;7;32.0;44.0;33.0;37.0;46.0;37.875;0;16;16;0;6;6;0;2;39.0;1;2;37.0;1;3;34.0;1;3;38.0;1;3;33.0;1;2;45.0;1;3;0;0;2;3;40.29411764705883
1248;26.42307692307692;0.0;28.53571428571428;27.0;23.5;34.0;0.0;26.5;1;0.0;0.0;0.0;26.0;0.0;38.0;0;2;2;0;1;1;0;2;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;38.0;1;2;0.0;0;3;0;0;2;1;26.42857142857143
1252;40.13333333333333;43.0;41.8235294117647;37.0;44.0;41.0;43.0;42.1875;6;43.0;39.0;48.0;37.0;0.0;41.5;1;16;16;0;6;6;0;2;41.0;1;2;43.0;1;3;38.0;1;3;43.0;1;3;33.0;2;2;48.0;1;3;0;0;2;3;41.05882352941177
1253;32.04444444444444;38.0;34.41176470588236;31.0;25.0;34.0;46.0;34.61111111111111;7;30.0;34.0;33.0;32.0;34.0;35.58333333333334;2;18;13;5;7;5;2;2;46.0;1;2;36.0;1;3;28.5;2;3;31.0;1;3;27.0;2;2;36.0;1;3;50;1;2;2;35.76470588235294
1254;37.73333333333333;44.0;38.1875;33.0;37.0;37.0;45.0;31.16666666666667;5;38.0;25.0;35.0;39.0;12.0;41.2;0;5;5;0;2;2;0;2;46.0;1;2;38.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;31.0
1258;40.53333333333333;45.0;42.23529411764706;36.0;50.0;32.0;46.0;42.27777777777778;7;37.0;39.0;46.0;37.0;48.0;41.38888888888889;0;18;18;0;7;7;0;2;49.0;1;2;45.0;1;3;34.0;1;3;39.0;1;3;30.0;1;2;49.0;1;3;43;1;2;2;39.41176470588236
1261;36.1;47.0;37.35294117647059;34.0;29.0;38.0;46.0;44.83333333333334;7;46.0;44.0;41.0;42.0;47.0;35.69444444444444;1;18;18;0;7;7;0;2;33.0;1;2;30.0;1;3;33.5;2;3;34.0;1;3;30.0;1;2;46.0;1;3;43;1;2;2;39.5
1263;38.46666666666667;46.0;36.36666666666667;32.0;34.5;40.0;0.0;44.5;2;0.0;0.0;0.0;43.0;0.0;31.0;0;2;2;0;1;1;0;2;31.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;31.0
1266;38.23333333333333;50.0;37.35294117647059;34.0;27.0;41.0;46.0;40.55555555555556;7;46.0;31.0;31.0;46.0;48.0;36.44444444444444;0;18;18;0;7;7;0;2;37.0;1;2;30.0;1;3;30.0;1;3;41.0;1;3;32.0;1;2;41.0;1;3;46;1;2;2;39.05882352941177
1268;39.53333333333333;46.0;41.35294117647059;43.0;36.0;41.0;47.0;44.83333333333334;7;43.0;45.0;48.0;46.0;43.0;43.0;0;18;18;0;7;7;0;2;49.0;1;2;38.0;1;3;37.0;1;3;43.0;1;3;40.0;1;2;48.0;1;3;49;1;2;3;43.52941176470588
1270;35.07777777777778;42.0;37.8235294117647;30.0;36.0;37.0;44.0;35.88888888888889;7;43.0;33.0;35.0;34.0;36.0;38.5;0;18;18;0;7;7;0;2;49.0;1;2;30.0;1;3;37.0;1;3;35.0;1;3;33.0;1;2;41.0;1;3;50;1;2;2;37.76470588235294
1276;33.3;38.0;31.03333333333333;32.0;25.0;26.0;0.0;37.28571428571428;3;0.0;0.0;0.0;33.0;0.0;28.57142857142857;1;7;5;2;3;2;1;1;32.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;15.5;2;2;35.0;1;3;0;0;2;2;34.71428571428572
1278;31.8;37.0;32.66666666666666;30.0;22.66666666666667;34.0;0.0;37.28571428571428;3;0.0;0.0;0.0;33.0;0.0;29.42857142857143;1;7;5;2;3;2;1;1;35.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;12.5;2;2;37.0;1;3;0;0;2;2;31.93055555555555
1283;35.33333333333334;48.0;36.1764705882353;32.0;33.0;31.0;43.0;39.5;7;32.0;44.0;42.0;35.0;44.0;38.44444444444444;1;18;16;2;7;6;1;2;49.0;1;2;35.0;1;3;38.0;1;3;33.0;1;3;29.5;2;2;39.0;1;3;50;1;2;2;35.94117647058823
1285;31.43589743589744;0.0;28.7;13.66666666666667;35.0;32.0;0.0;30.5;2;0.0;0.0;0.0;30.0;0.0;33.4;0;5;3;2;2;1;1;2;28.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;37.0;1;3;0;0;2;0;0.0
1287;33.5;39.0;32.02941176470588;35.0;24.5;33.0;23.0;33.13888888888889;5;27.0;31.5;43.0;35.0;37.0;29.58333333333333;4;16;12;4;6;4;2;1;15.5;2;2;32.0;2;3;32.0;2;3;34.0;1;3;21.66666666666667;3;2;35.0;1;3;0;0;2;2;30.98039215686275
1288;35.08888888888888;44.0;38.20588235294117;32.5;44.0;34.0;49.0;35.6875;6;31.0;39.0;36.0;33.0;0.0;36.0;1;16;14;2;6;5;1;2;31.0;1;2;33.0;1;3;34.0;1;3;45.0;1;3;29.0;2;2;40.0;1;3;0;0;2;2;34.11764705882353
1291;38.86666666666667;43.0;33.70588235294117;30.0;35.0;26.5;42.0;37.77777777777778;7;45.0;30.0;35.0;32.0;47.0;36.94444444444444;2;18;18;0;7;7;0;2;45.0;1;2;44.0;2;3;32.0;1;3;39.0;1;3;30.0;2;2;36.0;1;3;31;1;2;2;32.94117647058823
1309;33.63333333333333;38.0;35.61764705882353;37.0;31.5;33.0;39.0;34.33333333333334;7;30.0;31.0;30.0;33.0;41.0;35.77777777777778;1;18;16;2;7;6;1;2;32.0;1;2;39.0;1;3;31.0;1;3;35.0;1;3;29.5;2;2;36.0;1;3;49;1;2;2;32.94117647058823
1315;39.93333333333333;45.0;38.94117647058823;34.0;38.0;32.0;38.0;38.33333333333334;7;38.0;31.0;36.0;34.0;37.0;39.27777777777778;1;18;18;0;7;7;0;2;50.0;1;2;37.0;1;3;33.0;1;3;41.0;1;3;31.0;2;2;38.0;1;3;49;1;2;2;38.88235294117647
1319;33.73333333333333;40.0;32.91176470588236;37.0;23.5;30.0;34.0;35.0;7;41.0;30.0;35.0;33.0;40.0;33.85416666666667;1;16;14;2;6;5;1;2;32.0;1;2;30.0;1;3;30.0;1;3;36.0;1;3;27.33333333333333;3;2;45.0;1;3;0;0;2;2;35.64705882352941
1322;33.16666666666666;36.0;25.8;29.66666666666667;13.0;25.0;0.0;31.0;1;0.0;0.0;0.0;31.0;0.0;33.0;0;2;2;0;1;1;0;2;33.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;2;38.0
1323;31.85555555555555;48.0;33.05882352941177;34.0;30.0;31.0;28.0;34.91666666666666;7;32.5;36.0;34.0;31.0;36.0;34.875;2;16;13;3;6;5;1;2;36.0;1;2;29.0;2;3;36.0;1;3;40.0;1;3;30.0;2;2;37.0;1;3;0;0;2;2;36.0
1325;36.26666666666667;44.0;43.70588235294117;43.0;44.0;33.0;44.0;39.77777777777778;7;46.0;40.0;35.0;35.0;34.0;41.83333333333334;0;18;18;0;7;7;0;2;39.0;1;2;43.0;1;3;34.0;1;3;46.0;1;3;35.0;1;2;48.0;1;3;46;1;2;2;39.8235294117647
1327;28.61111111111111;32.0;35.11764705882353;30.0;37.0;30.0;34.0;33.44444444444444;7;31.0;41.0;30.0;30.0;35.0;32.25;1;16;16;0;6;6;0;2;33.0;1;2;31.0;1;3;30.0;1;3;33.0;1;3;30.0;2;2;36.0;1;3;0;0;2;2;32.08823529411764
1331;30.9;40.0;34.08823529411764;31.66666666666667;26.5;31.0;44.0;39.27777777777778;7;36.0;44.0;41.0;33.0;48.0;39.27777777777778;0;18;18;0;7;7;0;2;47.0;1;2;38.0;1;3;30.0;1;3;42.0;1;3;36.0;1;2;37.0;1;3;50;1;2;2;35.94117647058823
1343;36.8;44.0;42.8235294117647;42.0;41.0;40.0;47.0;38.38888888888889;7;39.0;43.0;37.0;31.0;45.0;37.72222222222222;0;18;18;0;7;7;0;2;38.0;1;2;40.0;1;3;32.0;1;3;30.0;1;3;40.0;1;2;45.0;1;3;41;1;2;2;36.1764705882353
1345;36.13333333333333;43.0;37.88235294117647;41.0;33.0;33.0;38.0;38.72222222222222;7;32.0;35.0;38.0;37.0;49.0;37.4375;0;16;16;0;6;6;0;2;37.0;1;2;37.0;1;3;33.0;1;3;43.0;1;3;30.0;1;2;42.0;1;3;0;0;2;2;38.58823529411764
1349;27.96153846153846;0.0;17.2;25.66666666666667;3.0;18.0;0.0;35.0;2;0.0;0.0;0.0;30.0;0.0;35.0;0;2;2;0;1;1;0;2;35.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;20.0
1352;35.13333333333333;43.0;38.41176470588236;32.0;37.0;34.0;38.0;35.5;7;32.0;31.0;36.0;33.0;46.0;40.44444444444444;0;18;18;0;7;7;0;2;37.0;1;2;45.0;1;3;31.0;1;3;45.0;1;3;34.0;1;2;45.0;1;3;44;1;2;2;36.76470588235294
1356;30.56666666666667;43.0;30.82352941176471;30.0;28.5;34.0;30.0;32.66666666666666;6;34.0;17.0;36.0;34.0;38.0;34.61111111111111;1;18;15;3;7;6;1;2;37.0;1;2;26.0;2;3;35.0;1;3;30.0;1;3;34.0;1;2;42.0;1;3;41;1;2;2;31.52941176470588
1357;36.66666666666666;46.0;38.88235294117647;35.0;30.0;36.0;50.0;39.16666666666666;7;31.0;33.0;38.0;36.0;50.0;37.94444444444444;1;18;18;0;7;7;0;2;36.0;1;2;32.0;1;3;43.0;1;3;36.0;1;3;31.0;2;2;44.0;1;3;42;1;2;2;39.58823529411764
1362;31.18888888888889;38.0;35.94117647058823;31.0;34.0;33.0;38.0;41.16666666666666;7;40.0;40.0;41.0;36.0;48.0;37.55555555555556;0;18;18;0;7;7;0;2;35.0;1;2;44.0;1;3;33.0;1;3;43.0;1;3;31.0;1;2;36.0;1;3;38;1;2;2;37.23529411764706
1367;35.43333333333333;43.0;33.1764705882353;25.0;31.0;30.0;40.0;36.58333333333334;6;30.0;29.5;34.0;36.0;46.0;34.30555555555556;1;18;15;3;7;6;1;2;31.0;1;2;38.0;1;3;26.5;2;3;34.0;1;3;31.0;1;2;42.0;1;3;36;1;2;2;36.94117647058823
1372;32.0;44.0;34.02941176470588;36.0;23.5;37.0;38.0;32.92307692307692;4;36.0;0.0;10.0;30.5;0.0;28.28571428571428;1;7;5;2;3;2;1;1;41.0;1;2;36.0;1;3;0.0;0;3;0.0;0;3;4.0;2;2;0.0;0;3;0;0;2;1;25.33333333333333
1373;35.73333333333333;43.0;42.1764705882353;48.0;30.0;38.0;50.0;39.33333333333334;7;35.0;38.0;35.0;36.0;50.0;40.88888888888889;0;18;18;0;7;7;0;2;50.0;1;2;44.0;1;3;31.0;1;3;41.0;1;3;31.0;1;2;42.0;1;3;50;1;2;2;37.0
1374;37.06666666666667;45.0;43.29411764705883;39.0;48.0;41.0;40.0;44.66666666666666;7;44.0;43.0;41.0;47.0;50.0;41.66666666666666;0;18;18;0;7;7;0;2;41.0;1;2;43.0;1;3;34.0;1;3;44.0;1;3;38.0;1;2;47.0;1;3;44;1;2;2;39.05882352941177
1376;29.31111111111111;33.0;33.3;34.0;21.5;38.0;0.0;32.0;5;32.0;26.33333333333333;40.0;32.0;0.0;32.29166666666667;2;16;11;5;6;4;2;2;34.0;1;2;28.0;2;3;30.0;1;3;35.0;1;3;26.33333333333333;3;2;39.0;1;3;0;0;2;1;28.56666666666667
1379;28.06666666666667;7.0;28.92307692307692;34.0;19.5;0.0;0.0;35.5;2;0.0;0.0;0.0;30.0;0.0;43.0;0;2;2;0;1;1;0;2;43.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;25.625
1382;28.84615384615385;0.0;30.43333333333333;29.5;21.0;30.0;0.0;24.0;1;0.0;0.0;0.0;8.0;0.0;46.0;0;2;2;0;1;1;0;2;46.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;19.0
1383;35.96666666666667;41.0;36.44117647058823;31.0;30.5;31.0;47.0;39.0;7;36.0;32.0;41.0;39.0;36.0;35.16666666666666;0;18;18;0;7;7;0;2;36.0;1;2;33.0;1;3;30.0;1;3;33.0;1;3;38.0;1;2;43.0;1;3;34;1;2;2;38.0
1387;35.86666666666667;44.0;36.1764705882353;31.0;36.0;33.0;40.0;38.66666666666666;7;40.0;32.0;31.0;43.0;50.0;39.27777777777778;0;18;18;0;7;7;0;2;41.0;1;2;39.0;1;3;36.0;1;3;36.0;1;3;33.0;1;2;42.0;1;3;50;1;2;2;35.41176470588236
1392;37.66666666666666;38.0;38.1764705882353;35.0;33.0;36.0;46.0;36.27777777777778;7;33.0;34.0;40.0;34.0;37.0;40.38888888888889;0;18;18;0;7;7;0;2;46.0;1;2;41.0;1;3;32.0;1;3;42.0;1;3;30.0;1;2;44.0;1;3;49;1;2;3;40.47058823529412
1393;38.73333333333333;35.0;35.66666666666666;31.0;30.0;37.0;0.0;30.0625;3;17.0;24.0;20.0;40.0;0.0;42.0;0;2;2;0;1;1;0;2;42.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;14.0
1396;40.33333333333334;49.0;35.47058823529412;30.0;33.0;34.0;34.0;39.72222222222222;6;42.0;29.0;42.0;30.0;48.0;35.80555555555556;2;18;15;3;7;6;1;2;43.0;1;2;32.0;1;3;27.5;2;3;34.0;1;3;30.0;2;2;40.0;1;3;49;1;2;2;37.05882352941177
1398;34.13333333333333;40.0;35.79411764705883;36.0;32.0;36.0;41.0;37.33333333333334;7;31.0;34.0;43.0;30.0;48.0;38.66666666666666;0;18;18;0;7;7;0;2;37.0;1;2;39.0;1;3;32.0;1;3;43.0;1;3;31.0;1;2;46.0;1;3;40;1;2;2;37.23529411764706
