PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;IDIOMA_ICFES;LOCALIDAD;RENDIMIENTO_UNO;PROMEDIO_UNO;LOCALIDAD_COLEGIO;BIOLOGIA_ICFES;CAR_UNO;NCC_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS;NCC_DOS;NCA_DOS;NAA_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_PBASICA;NOTA_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;RENDIMIENTO_CINCO;PROMEDIO_CINCO;NOTA_EE_CUATRO;NOTA_PROCESOSM;NOTA_ADMINISTRACION;NOTA_LENGUA_UNO;NOTA_EI_UNO;NOTA_EI_DOS;RENDIMIENTO_SEIS;PROMEDIO_SEIS;NCA_SEIS;NOTA_PLINEAL;NOTA_DISENO;NOTA_EI_TRES;RENDIMIENTO_SIETE;PROMEDIO_SIETE;NOTA_IECONOMICA;NAA_SIETE;NOTA_GRAFOS;NOTA_CALIDAD_UNO;NOTA_ERGONOMIA;NOTA_EI_CINCO;RENDIMIENTO_OCHO;PROMEDIO_OCHO;PROMEDIO_NUEVE;RENDIMIENTO_NUEVE
463.31;72.55;51.73;59.25;64.23;18;2.0;33.13333333333333;14;53.95;1;15.0;6;25.0;35.0;30.0;40.0;40.0;35.0;41.0;2.0;30.46875;16.0;10.0;4;30.0;27.5;30.0;30.0;45.0;2.0;37.73333333333333;6;40.0;40.0;0.0;35.0;43.0;3.0;40.388888888888886;45.0;45.0;30.0;35.0;45.0;3.0;40.61538461538461;41;40.0;40.0;46.5;0.0;0.0;2.0;35.96666666666667;12.0;22.5;30.0;0;3.0;40.888888888888886;35.0;5;38.0;41.0;45.0;0.0;2.0;37.63636363636363;35.30769230769231;2.0
479.42;75.27;61.41;55.7;64.23;6;2.0;37.66666666666666;7;65.0;0;15.0;7;40.0;30.0;35.0;40.0;40.0;40.0;40.0;2.0;34.25;16.0;13.0;5;35.0;25.0;42.0;40.0;37.0;2.0;37.66666666666666;6;30.0;40.0;0.0;40.0;45.0;2.0;31.351851851851887;30.0;30.0;30.0;26.666666666667;30.0;2.0;34.15384615384615;43;35.0;35.0;44.5;0.0;0.0;2.0;34.46666666666667;13.0;35.0;40.0;0;2.0;34.77777777777778;27.5;5;31.0;37.0;40.0;0.0;2.0;35.63636363636363;36.07692307692308;2.0
455.39;65.16;69.69;48.97;71.53;10;2.0;35.0;10;65.0;0;11.0;5;30.0;0.0;35.0;45.0;40.0;35.0;0.0;1.0;30.0;12.0;9.0;3;30.0;25.0;0.0;35.0;0.0;1.0;26.08333333333333;2;13.25;30.0;0.0;0.0;0.0;2.0;34.375;0.0;35.0;0.0;0.0;30.0;1.0;14.3999999999998;0;0.0;17.5;0.0;0.0;0.0;1.0;16.666666666667;0.0;0.0;0.0;0;1.0;30.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467.41;65.16;58.93;61.18;59.81;4;2.0;30.14444444444453;0;62.54;2;15.0;5;21.666666666667;30.0;27.5;35.0;40.0;40.0;34.0;1.0;27.53125;16.0;5.0;2;22.5;25.0;13.5;40.0;38.0;2.0;33.11538461538461;4;30.0;27.5;0.0;31.0;38.0;2.0;32.513888888888886;40.0;41.0;20.75;27.5;25.0;1.0;28.90909090909091;40;30.0;39.0;0.0;0.0;0.0;2.0;30.800000000000068;7.0;25.666666666667;40.0;0;2.0;36.57142857142857;27.5;4;40.0;30.0;43.0;0.0;1.0;25.857142857142858;31.8666666666666;2.0
468.78;69.99;58.93;55.7;67.6;20;2.0;35.4;20;45.64;0;15.0;7;30.0;35.0;40.0;40.0;35.0;35.0;38.0;2.0;33.1875;16.0;16.0;6;30.0;30.0;36.0;35.0;42.0;2.0;33.46666666666667;5;30.0;35.0;0.0;26.0;38.0;2.0;36.94444444444444;45.0;40.0;35.0;30.0;35.0;2.0;30.813333333333333;40;16.4;35.0;0.0;39.0;35.0;2.0;31.200000000000067;9.0;21.666666666667;30.0;0;2.0;35.55555555555556;35.0;4;27.0;30.0;43.0;0.0;2.0;34.888888888888886;32.38461538461539;2.0
482.52;75.27;61.41;54.01;57.13;20;2.0;31.53846153846154;21;55.99;0;13.0;6;30.0;30.0;30.0;40.0;30.0;40.0;0.0;1.0;29.375;12.0;6.0;2;35.0;20.0;0.0;35.0;0.0;1.0;26.818181818181817;3;15.0;30.0;0.0;35.0;0.0;1.0;28.0000000000002;0.0;0.0;0.0;0.0;26.666666666667;1.0;20.625;0;0.0;0.0;0.0;0.0;0.0;2.0;35.0;2.0;0.0;35.0;0;2.0;35.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
456.98;72.55;56.51;57.44;0.0;20;1.0;26.11111111111111;0;58.09;0;9.0;2;20.0;0.0;25.0;40.0;0.0;40.0;0.0;1.0;25.0;3.0;0.0;0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462.28;65.16;64.0;55.7;57.13;20;2.0;35.13333333333333;20;53.95;0;15.0;7;30.0;40.0;35.0;40.0;30.0;40.0;41.0;2.0;36.875;16.0;16.0;6;30.0;45.0;30.0;40.0;40.0;2.0;37.06666666666667;6;30.0;40.0;0.0;35.0;36.0;2.0;35.0;35.0;30.0;35.0;30.0;30.0;2.0;34.09090909090909;50;35.0;35.0;0.0;0.0;0.0;2.0;35.8;15.0;30.0;40.0;0;2.0;37.66666666666666;40.0;5;35.0;40.0;40.0;0.0;2.0;32.777777777777665;35.07692307692308;2.0
482.52;65.16;61.41;59.25;59.81;13;2.0;37.0;13;60.25;0;15.0;7;30.0;40.0;35.0;40.0;40.0;40.0;45.0;2.0;35.46875;16.0;13.0;5;35.0;27.5;40.0;35.0;45.0;2.0;36.1;5;22.5;45.0;0.0;35.0;41.0;2.0;36.22222222222222;40.0;35.0;35.0;30.0;30.0;2.0;39.07692307692308;36;35.0;40.0;0.0;44.0;0.0;2.0;37.4;15.0;30.0;40.0;0;3.0;41.55555555555556;35.0;5;41.0;40.0;40.0;0.0;2.0;38.44444444444444;38.84615384615385;2.0
456.64;58.13;66.74;55.7;79.55;18;2.0;33.6;16;60.25;0;15.0;7;30.0;40.0;30.0;40.0;35.0;40.0;32.0;2.0;33.125;16.0;13.0;5;32.5;27.5;35.0;40.0;35.0;3.0;41.13333333333333;6;40.0;45.0;0.0;45.0;41.0;2.0;38.05555555555556;45.0;45.0;35.0;30.0;30.0;2.0;37.13333333333333;45;35.0;40.0;43.5;40.0;0.0;2.0;35.833333333333336;12.0;27.5;40.0;0;2.0;38.44444444444444;40.0;5;36.0;40.0;40.0;0.0;2.0;31.88888888888889;36.15384615384615;2.0
457.91;85.28;61.41;55.7;59.81;7;2.0;36.333333333333336;6;65.0;0;15.0;7;35.0;35.0;40.0;40.0;35.0;35.0;35.0;2.0;30.25;16.0;13.0;5;30.0;27.5;30.0;32.5;32.0;2.0;34.666666666666664;6;30.0;40.0;0.0;35.0;37.0;2.0;34.388888888888886;30.0;35.0;35.0;30.0;35.0;2.0;32.8;32;30.0;35.0;0.0;45.0;31.0;2.0;32.166666666666664;12.0;22.5;35.0;0;2.0;31.55555555555556;35.0;5;32.5;30.0;30.0;0.0;2.0;36.77777777777778;38.61538461538461;2.0
450.16;72.55;58.93;52.34;59.81;8;1.0;27.272727272727277;6;51.92;1;11.0;2;25.0;0.0;25.0;35.0;25.0;40.0;0.0;1.0;28.33333333333333;9.0;3.0;1;25.0;0.0;0.0;40.0;0.0;2.0;40.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
486.91;85.28;51.73;48.97;57.13;12;1.0;22.77777777777778;10;65.0;0;9.0;2;15.0;0.0;30.0;20.0;0.0;35.0;0.0;1.0;25.0;3.0;0.0;0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490.11;72.55;69.69;52.34;59.81;19;2.0;33.46666666666667;19;60.25;1;15.0;7;30.0;30.0;30.0;40.0;40.0;40.0;36.0;2.0;30.15625;16.0;13.0;5;30.0;22.5;35.0;35.0;30.0;2.0;32.00000000000007;5;21.666666666667;30.0;0.0;35.0;35.0;1.0;29.83333333333333;22.5;35.0;30.0;28.0;27.5;2.0;36.16666666666666;38;35.0;45.0;0.0;45.0;40.0;2.0;33.266666666666666;12.0;19.0;35.0;0;2.0;37.888888888888886;30.0;5;41.0;33.0;45.0;0.0;2.0;36.22222222222222;36.30769230769231;2.0
467.75;81.5;51.73;61.18;54.57;2;2.0;38.0;10;55.99;0;15.0;7;30.0;35.0;40.0;40.0;40.0;40.0;50.0;2.0;32.90625;16.0;13.0;5;30.0;27.5;35.0;40.0;37.0;3.0;40.4;6;35.0;40.0;0.0;50.0;45.0;2.0;38.61111111111112;35.0;40.0;35.0;30.0;45.0;2.0;33.46153846153846;45;30.0;30.0;40.0;0.0;0.0;2.0;37.266666666666666;15.0;35.0;40.0;0;2.0;40.0;35.0;5;35.0;45.0;35.0;0.0;2.0;35.27272727272727;38.15384615384615;2.0
456.92;75.27;56.51;55.7;65.86;10;2.0;36.333333333333336;12;55.99;0;15.0;7;30.0;35.0;35.0;40.0;40.0;40.0;45.0;3.0;40.625;16.0;16.0;6;35.0;45.0;45.0;40.0;40.0;3.0;41.46666666666667;6;35.0;45.0;0.0;45.0;45.0;2.0;37.77777777777778;45.0;35.0;40.0;30.0;30.0;2.0;38.23076923076923;45;30.0;40.0;0.0;41.0;0.0;2.0;35.733333333333334;15.0;35.0;35.0;0;2.0;37.77777777777778;40.0;5;45.0;40.0;30.0;0.0;3.0;40.888888888888886;39.23076923076923;2.0
461.49;65.16;64.0;54.01;76.45;10;1.0;23.88888888888889;21;55.99;0;9.0;3;15.0;0.0;30.0;35.0;0.0;30.0;0.0;1.0;20.0;3.0;0.0;0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
500.12;85.28;54.12;61.18;65.86;14;3.0;40.45454545454545;14;58.09;0;11.0;5;45.0;0.0;35.0;40.0;40.0;40.0;0.0;2.0;32.5;6.0;6.0;2;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471.41;75.27;61.41;54.01;47.21;20;1.0;20.0;21;53.95;0;9.0;0;20.0;0.0;20.0;15.0;0.0;25.0;0.0;1.0;15.0;3.0;0.0;0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
408.37;53.2;56.51;50.66;48.43;10;1.0;23.71794871794877;10;53.95;2;13.0;4;12.0;12.666666666667;30.0;45.0;30.0;40.0;0.0;1.0;23.6;6.0;3.0;1;0.0;0.0;0.0;35.0;0.0;1.0;27.5;1;0.0;20.0;0.0;0.0;0.0;1.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1.0;15.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0
483.34;62.82;64.0;59.25;54.57;8;2.0;32.69230769230769;14;58.09;1;13.0;5;32.5;0.0;35.0;40.0;40.0;40.0;15.0;2.0;32.5;6.0;6.0;2;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491.58;62.82;56.51;55.7;73.83;6;2.0;34.666666666666664;6;70.81;1;15.0;6;25.0;40.0;35.0;40.0;35.0;45.0;40.0;2.0;32.406249999999936;16.0;7.0;3;25.0;27.5;35.0;40.0;43.0;2.0;35.2;6;30.0;30.0;0.0;35.0;40.0;2.0;34.05555555555556;30.0;30.0;35.0;40.0;30.0;2.0;34.766666666666666;44;32.0;35.0;44.0;40.0;0.0;2.0;33.4;15.0;31.0;35.0;0;3.0;40.66666666666666;30.0;5;43.0;38.0;42.0;0.0;2.0;35.59090909090909;36.46153846153846;2.0
467.79;78.22;58.93;52.34;67.6;8;2.0;38.0;16;55.99;0;15.0;7;30.0;45.0;35.0;45.0;40.0;40.0;45.0;2.0;35.40625;16.0;13.0;5;35.0;27.5;35.0;40.0;42.0;2.0;39.4;6;40.0;30.0;0.0;45.0;50.0;2.0;39.16666666666666;40.0;45.0;40.0;30.0;30.0;2.0;35.45454545454545;45;35.0;35.0;0.0;0.0;0.0;2.0;38.66666666666666;15.0;30.0;40.0;0;3.0;42.11111111111112;45.0;5;50.0;44.0;40.0;0.0;2.0;38.22222222222222;39.61538461538461;2.0
401.54;56.19;40.38;50.5;44.86;3;1.0;29.73333333333333;18;50.92;2;15.0;6;19.0;35.0;30.0;30.0;30.0;40.0;40.0;2.0;33.125;16.0;13.0;5;20.0;30.0;39.0;40.0;31.0;1.0;28.5;4;26.0;22.5;0.0;30.0;32.0;2.0;30.72222222222233;30.0;21.666666666667;33.0;35.0;21.666666666667;2.0;31.15384615384623;47;30.0;40.0;35.0;0.0;0.0;2.0;32.93333333333333;13.0;30.0;35.0;0;2.0;37.22222222222222;22.5;5;34.0;35.0;41.0;0.0;2.0;30.11111111111111;33.15384615384615;2.0
455.49;72.55;58.93;45.4;42.2;20;2.0;35.333333333333336;21;60.25;1;15.0;6;25.0;45.0;35.0;35.0;40.0;40.0;40.0;2.0;38.375;16.0;16.0;6;40.0;35.0;35.0;40.0;32.0;2.0;39.0;6;35.0;40.0;0.0;35.0;43.0;2.0;36.66666666666666;45.0;35.0;35.0;35.0;35.0;2.0;36.46153846153846;30;35.0;40.0;0.0;47.0;0.0;2.0;33.266666666666666;13.0;30.0;25.0;0;2.0;39.22222222222222;40.0;5;35.0;45.0;40.0;0.0;2.0;34.77777777777778;39.0;2.0
501.68;67.54;69.69;59.25;59.81;20;2.0;34.2;20;70.81;0;15.0;7;35.0;30.0;30.0;35.0;35.0;40.0;39.0;2.0;32.09375;16.0;16.0;6;30.0;32.5;30.0;30.0;43.0;2.0;35.8;6;35.0;40.0;0.0;34.0;40.0;2.0;35.72222222222222;40.0;35.0;40.0;30.0;30.0;2.0;35.07692307692308;39;35.0;35.0;0.0;48.0;0.0;2.0;34.766666666666666;12.0;30.0;35.0;0;2.0;37.55555555555556;30.0;5;35.0;35.0;40.0;0.0;2.0;33.666666666666664;37.30769230769231;2.0
471.02;61.68;58.17;52.17;51.96;8;2.0;39.66666666666666;14;57.59;0;15.0;7;35.0;40.0;40.0;40.0;40.0;45.0;45.0;3.0;40.3125;16.0;16.0;6;30.0;45.0;30.0;45.0;45.0;3.0;40.2;6;30.0;40.0;0.0;45.0;43.0;3.0;40.55555555555556;45.0;45.0;35.0;40.0;35.0;2.0;37.07692307692308;45;35.0;40.0;41.0;0.0;0.0;2.0;36.6;15.0;30.0;40.0;0;3.0;43.44444444444444;35.0;5;45.0;46.0;35.0;0.0;2.0;37.77777777777778;39.23076923076923;2.0
456.26;67.54;58.93;57.44;58.45;20;2.0;36.06666666666667;20;51.92;0;15.0;7;30.0;40.0;35.0;45.0;40.0;45.0;33.0;2.0;37.1875;16.0;16.0;6;35.0;30.0;35.0;45.0;45.0;2.0;37.4;6;30.0;35.0;0.0;40.0;43.0;2.0;37.77777777777778;40.0;45.0;35.0;30.0;30.0;2.0;35.15384615384615;45;30.0;35.0;46.0;0.0;0.0;2.0;36.06666666666667;15.0;30.0;40.0;0;2.0;38.44444444444444;40.0;5;40.0;45.0;35.0;0.0;2.0;39.36363636363637;37.30769230769231;2.0
463.98;78.22;58.93;50.66;52.09;14;2.0;33.0;14;65.0;1;15.0;7;32.5;35.0;30.0;40.0;30.0;35.0;35.0;1.0;30.0;12.0;9.0;3;30.0;25.0;0.0;30.0;0.0;1.0;26.0;1;15.5;35.0;0.0;0.0;0.0;1.0;22.025641025641075;0.0;45.0;1.0;0.0;35.0;1.0;21.875;0;0.0;0.0;0.0;0.0;0.0;1.0;12.875;0.0;0.0;14.25;0;3.0;45.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485.01;72.55;49.32;57.44;55.84;11;2.0;37.66666666666666;16;60.25;0;15.0;7;40.0;30.0;35.0;40.0;35.0;40.0;45.0;2.0;35.75;16.0;13.0;5;35.0;32.5;40.0;45.0;36.0;2.0;39.2;6;35.0;40.0;0.0;40.0;40.0;2.0;33.611111111111114;30.0;40.0;30.0;27.5;30.0;2.0;38.15384615384615;40;35.0;40.0;45.5;0.0;0.0;2.0;34.2;15.0;35.0;40.0;0;2.0;35.55555555555556;30.0;5;33.0;42.0;40.0;0.0;2.0;35.888888888888886;34.76923076923077;2.0
474.74;81.5;61.41;59.25;67.6;14;2.0;36.333333333333336;15;60.25;1;15.0;6;27.5;45.0;35.0;40.0;40.0;40.0;40.0;2.0;34.71875;16.0;13.0;5;27.5;30.0;30.0;45.0;34.0;2.0;38.93333333333333;6;30.0;50.0;0.0;35.0;35.0;2.0;34.583333333333336;35.0;32.5;30.0;30.0;30.0;2.0;35.86666666666667;40;35.0;40.0;35.0;44.0;0.0;2.0;33.0;12.0;25.0;30.0;0;2.0;37.66666666666666;30.0;5;38.0;35.0;40.0;0.0;2.0;34.5;35.84615384615385;2.0
463.85;69.99;61.41;54.01;55.84;16;2.0;38.0;16;62.54;0;15.0;7;35.0;40.0;35.0;40.0;40.0;45.0;40.0;2.0;36.1875;16.0;16.0;6;35.0;40.0;30.0;40.0;42.0;3.0;40.86666666666667;6;35.0;45.0;0.0;45.0;45.0;2.0;39.72222222222222;35.0;45.0;40.0;35.0;35.0;2.0;36.23076923076923;45;30.0;40.0;0.0;43.0;0.0;2.0;37.8;15.0;30.0;40.0;0;3.0;41.11111111111112;35.0;5;50.0;42.0;40.0;0.0;3.0;42.55555555555556;34.76923076923077;2.0
463.31;55.71;66.74;59.25;49.65;8;2.0;31.377777777777865;8;51.92;2;15.0;6;21.666666666667;30.0;40.0;40.0;32.5;35.0;32.0;2.0;32.78125;16.0;13.0;5;32.5;25.0;41.0;30.0;45.0;2.0;31.53333333333333;5;35.0;30.0;0.0;40.0;14.0;2.0;33.083333333333336;24.5;45.0;35.0;30.0;30.0;2.0;33.84615384615385;36;35.0;35.0;0.0;35.0;0.0;2.0;33.63333333333333;15.0;30.5;30.0;0;2.0;31.33333333333333;30.0;4;35.0;32.0;35.0;0.0;1.0;20.27777777777778;29.5;1.0
480.59;65.25;65.89;55.66;53.56;20;2.0;38.0;20;63.27;0;15.0;7;35.0;50.0;30.0;40.0;40.0;40.0;40.0;2.0;33.4375;16.0;16.0;6;30.0;30.0;30.0;40.0;35.0;3.0;40.333333333333336;6;35.0;40.0;0.0;45.0;44.0;2.0;38.61111111111112;35.0;40.0;40.0;35.0;40.0;2.0;35.92307692307692;40;35.0;40.0;41.0;0.0;0.0;2.0;38.8;15.0;30.0;40.0;0;2.0;39.44444444444444;45.0;5;45.0;40.0;35.0;0.0;2.0;32.94444444444444;34.76923076923077;2.0
480.49;72.55;51.73;50.66;67.6;1;2.0;38.0;0;62.54;0;15.0;7;30.0;40.0;35.0;45.0;45.0;40.0;45.0;2.0;35.5;16.0;16.0;6;32.5;32.5;35.0;45.0;39.0;2.0;39.86666666666667;6;30.0;45.0;0.0;35.0;42.0;2.0;35.05555555555556;35.0;35.0;35.0;30.0;30.0;2.0;36.38461538461539;43;35.0;35.0;0.0;44.0;0.0;2.0;32.666666666666664;12.0;25.0;40.0;0;2.0;36.55555555555556;30.0;5;30.5;40.0;40.0;0.0;3.0;40.11111111111112;34.07692307692308;2.0
482.21;75.27;66.74;52.34;52.09;8;2.0;33.666666666666664;8;49.87;1;15.0;6;22.5;40.0;30.0;40.0;35.0;45.0;45.0;2.0;35.15625;16.0;13.0;5;27.5;40.0;30.0;40.0;45.0;3.0;40.93333333333333;6;35.0;45.0;0.0;45.0;40.0;2.0;37.66666666666666;45.0;45.0;30.0;30.0;30.0;3.0;40.46153846153846;39;40.0;40.0;45.5;0.0;0.0;2.0;33.666666666666664;12.0;25.0;45.0;0;2.0;38.77777777777778;35.0;5;43.0;40.0;35.0;0.0;2.0;39.888888888888886;42.23076923076923;3.0
493.93;60.49;66.74;59.25;49.65;16;1.0;26.53846153846154;16;70.81;1;13.0;4;15.0;15.0;35.0;30.0;40.0;40.0;0.0;1.0;23.33333333333333;9.0;3.0;1;15.0;0.0;0.0;35.0;0.0;2.0;35.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1.0;15.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
446.14;69.99;69.69;50.66;58.45;20;2.0;36.66666666666666;20;49.87;0;9.0;4;40.0;0.0;30.0;40.0;0.0;40.0;0.0;3.0;45.0;3.0;3.0;1;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475.19;67.54;69.69;59.25;49.65;5;1.0;18.181818181818272;5;60.25;3;11.0;1;15.0;0.0;16.666666666667;40.0;15.0;20.0;0.0;1.0;15.0;3.0;0.0;0;0.0;0.0;0.0;15.0;0.0;1.0;15.0;0;0.0;15.0;0.0;0.0;0.0;1.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489.31;78.22;58.93;55.7;59.81;11;2.0;32.1111111111112;11;65.0;1;15.0;6;21.666666666667;35.0;30.0;40.0;35.0;45.0;40.0;2.0;33.6875;16.0;16.0;6;30.0;35.0;35.0;40.0;32.0;2.0;35.4;5;25.0;30.0;0.0;40.0;40.0;2.0;32.75;40.0;22.5;30.0;35.0;30.0;2.0;31.00000000000008;36;30.0;30.0;44.0;0.0;0.0;2.0;31.7;10.0;25.0;27.5;0;2.0;35.666666666666664;35.0;5;38.0;33.0;35.0;0.0;1.0;29.77777777777778;32.69230769230769;2.0
461.13;73.29;58.68;52.46;60.2;15;1.0;15.0;15;57.36;0;9.0;0;15.0;0.0;15.0;15.0;0.0;15.0;0.0;1.0;15.0;3.0;0.0;0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
415.29;47.67;41.52;50.66;76.45;8;1.0;27.0;8;53.95;2;15.0;4;22.5;25.0;30.0;40.0;30.0;45.0;15.0;1.0;30.0;12.0;9.0;3;30.0;15.0;0.0;40.0;0.0;1.0;28.75;1;0.0;22.5;0.0;0.0;0.0;1.0;20.9375;0.0;15.0;0.0;0.0;17.5;1.0;15.0;0;0.0;0.0;0.0;15.0;0.0;1.0;15.0;0.0;0.0;15.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
411.24;50.54;44.26;41.37;43.48;20;1.0;28.653846153846157;20;58.09;2;13.0;4;20.0;30.0;27.5;40.0;35.0;40.0;0.0;1.0;28.611111111111;9.0;3.0;1;23.333333333333;0.0;0.0;35.0;0.0;2.0;37.5;2;0.0;40.0;0.0;0.0;0.0;1.0;20.0;0.0;15.0;0.0;0.0;15.0;1.0;23.75;0;0.0;30.0;0.0;0.0;0.0;1.0;30.0;2.0;0.0;0.0;0;2.0;35.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471.49;69.99;58.93;52.34;55.84;7;2.0;30.422222222222132;6;58.09;1;15.0;6;23.333333333333;30.0;30.0;35.0;30.0;40.0;39.0;1.0;29.531249999999936;16.0;11.0;4;22.5;33.333333333333;25.0;35.0;30.0;2.0;36.0;6;30.0;35.0;0.0;35.0;43.0;1.0;29.83333333333333;30.0;25.0;35.0;30.0;25.0;2.0;31.666666666666668;36;30.0;30.0;43.0;33.0;0.0;2.0;35.2;12.0;25.0;40.0;0;2.0;38.0;35.0;5;48.0;30.0;40.0;0.0;2.0;31.88888888888889;35.69230769230769;2.0
465.46;69.99;64.0;59.25;53.32;2;1.0;29.066666666666663;0;53.95;2;15.0;5;22.5;30.0;30.0;35.0;35.0;35.0;28.0;2.0;36.3125;16.0;16.0;6;35.0;35.0;42.0;35.0;46.0;2.0;34.4;6;30.0;40.0;0.0;31.5;32.0;1.0;27.30555555555556;27.0;22.5;27.333333333333;35.0;21.666666666667;1.0;28.807692307692307;33;30.0;35.0;0.0;31.0;0.0;2.0;33.6;12.0;24.0;40.0;0;2.0;35.27272727272727;30.0;6;30.0;40.0;37.0;0.0;1.0;25.83333333333333;30.0;1.0
