NOTA_FOGEP;NOTA_EI_OP_DI;NOTA_EI_OP_CII;NOTA_EI_OP_CI;NOTA_EI_OP_AIII;NOTA_ING_ECONOMICA;VECES_FOGEP;NOTA_GRADO_UNO;NOTA_GRADO_DOS;VECES_EI_OP_DI;NOTA_EI_OP_BIII;NCP_NUEVE;NOTA_GES_CAL_VAL_SOFT;NOTA_SIS_OP;VECES_EI_OP_BIII;VECES_GRADO_UNO;VECES_EI_OP_CII;NCA_NUEVE;NAC_OCHO;NAC_NUEVE;VECES_EI_OP_CI;VECES_GRADO_DOS;VECES_GES_CAL_VAL_SOFT;VECES_EI_OP_AIII;CAR_NUEVE;NCC_NUEVE;NAA_NUEVE;EPA_NUEVE;VECES_EI_OP_AII;NAP_NUEVE;VECES_SIS_OP;NOTA_EI_OP_AII;CREDITOS_GRADO_DOS;CREDITOS_EI_OP_AIII;CREDITOS_GRADO_UNO;CREDITOS_FOGEP;CREDITOS_EI_OP_DI;CREDITOS_EI_OP_CII;PROMEDIO_SIETE;PROMEDIO_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;CREDITOS_EI_OP_BIII;RENDIMIENTO_DIEZ;PROMEDIO_DIEZ
44.0;0.0;0.0;41.0;0;31.0;1;0;0;0;0.0;0.0;48.0;34.0;0;0;0;9.0;4;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;37.625;36.625;36.473684210526315;36.93333333333333;3;3.0;44.0
50.0;46.0;36.0;42.0;44;38.0;1;0;0;1;0.0;0.0;44.0;39.0;0;0;1;9.0;3;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;41.0;35.77777777833333;33.63157894736842;39.4375;3;3.0;43.45454545454545
0.0;0.0;0.0;37.0;0;41.0;0;0;0;0;0.0;0.0;0.0;37.0;0;0;0;6.0;5;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;38.5;33.72222222222222;35.294117647058826;36.666666666666664;3;0.0;0.0
42.0;50.0;45.0;45.0;0;30.0;1;0;0;1;44.0;0.0;0.0;38.0;2;0;1;9.0;6;3;1;0;0;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;42.68421052631579;36.416666666666664;40.1578947368421;40.5;3;4.0;45.54545454545455
0.0;48.0;46.0;46.0;0;50.0;0;0;0;1;0.0;0.0;36.0;41.0;0;0;1;9.0;4;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;43.1875;29.8125;32.75;37.733333333333334;3;4.0;47.0
0.0;0.0;0.0;0.0;0;31.0;0;0;0;0;0.0;0.0;43.0;0.0;0;0;0;3.0;1;1;0;0;1;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;41.0;30.125;34.125;40.333333333333336;3;0.0;0.0
33.0;50.0;34.0;36.0;39;23.5;1;0;0;1;0.0;0.0;35.0;0.0;0;0;1;6.0;5;2;1;0;1;1;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;42.0;33.111111111666666;38.6578947368421;41.46666666666667;3;2.0;39.54545454545455
39.0;43.0;0.0;0.0;0;32.0;1;0;0;1;37.0;0.0;47.0;0.0;1;0;0;9.0;1;3;0;0;1;0;0;9.0;3;2;1;0;0;33.0;3;3;1;2;3;3;38.63636363636363;36.888888888888886;31.21875;31.166666666666668;3;2.0;39.75
0.0;0.0;0.0;36.0;0;41.0;0;0;0;0;0.0;0.0;0.0;32.0;0;0;0;6.0;5;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;41.1875;33.888888889444445;37.10526315789474;35.0;3;0.0;0.0
40.0;47.0;39.0;42.0;0;32.0;1;0;0;1;44.0;0.0;39.0;34.0;1;0;1;15.0;4;5;1;0;1;0;0;15.0;5;2;1;0;1;33.0;3;3;1;2;3;3;43.73684210526316;33.94444444444444;40.36842105263158;38.55555555555556;3;3.0;42.72727272727273
0.0;49.0;42.0;42.0;36;50.0;0;0;0;1;41.0;0.0;35.0;37.0;1;0;1;12.0;4;4;1;0;1;1;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;40.25;35.611111111111114;40.31578947368421;40.13333333333333;3;3.0;42.0
38.0;0.0;0.0;36.0;0;36.0;1;0;0;0;0.0;3.0;0.0;34.0;0;0;0;6.0;1;3;1;0;0;0;1;9.0;2;2;0;1;1;0.0;3;3;1;2;3;3;37.55555555555556;36.111111111111114;35.5;36.76923076923077;3;2.0;38.0
39.0;44.0;40.0;40.0;0;47.0;1;0;0;1;44.0;0.0;39.0;42.0;1;0;1;12.0;5;4;1;0;1;0;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;40.53333333333333;37.72222222222222;39.411764705882355;39.44444444444444;3;3.0;42.0
0.0;35.0;0.0;42.0;0;41.0;0;0;0;1;41.0;0.0;0.0;0.0;1;0;0;6.0;3;2;1;0;0;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;32.90909090909091;32.53125;33.42857142857143;34.8;3;2.0;38.0
39.0;44.0;40.0;43.0;0;47.0;1;0;0;1;38.0;0.0;41.0;42.0;1;0;1;15.0;6;5;1;0;1;0;0;15.0;5;2;1;0;1;49.0;3;3;1;2;3;3;41.2;34.55555555555556;40.529411764705884;40.27777777777778;3;3.0;40.36363636363637
0.0;45.0;0.0;0.0;42;24.0;0;0;0;1;0.0;0.0;44.0;31.0;0;0;0;6.0;1;2;0;0;1;1;1;6.0;2;2;0;0;2;0.0;3;3;1;2;3;3;38.9;34.0;34.411764705882355;40.15384615384615;3;3.0;43.5
0.0;47.0;42.0;46.0;35;39.0;0;0;0;1;42.0;0.0;35.0;43.0;1;0;1;9.0;5;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;44.0;37.111111111111114;37.8235294117647;40.333333333333336;3;3.0;41.5
0.0;47.0;0.0;50.0;0;37.0;0;0;0;1;36.0;0.0;38.0;38.0;1;0;0;12.0;5;4;1;0;1;0;0;12.0;4;2;0;0;1;0.0;3;3;1;2;3;3;38.733333333333334;36.44444444444444;40.21052631578947;38.666666666666664;3;3.0;41.5
37.0;0.0;0.0;0.0;0;32.0;1;0;0;0;0.0;0.0;0.0;37.0;0;0;0;3.0;3;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;38.86666666666667;34.27777777777778;35.89473684210526;40.733333333333334;3;2.0;37.0
41.0;0.0;0.0;45.0;0;42.0;1;0;0;0;0.0;0.0;49.0;42.0;0;0;0;9.0;4;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;45.166666666666664;38.166666666666664;42.875;39.42222222266666;3;3.0;41.0
38.0;46.0;0.0;0.0;0;30.0;1;0;0;1;0.0;0.0;35.0;34.0;0;0;0;6.0;4;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;44.31578947368421;32.0;41.05263157894737;42.44444444444444;3;3.0;42.8
0.0;0.0;0.0;42.0;0;42.0;0;0;0;0;0.0;0.0;32.0;0.0;0;0;0;6.0;4;2;1;0;1;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;44.35294117647059;35.8125;41.0;36.27777777777778;3;0.0;0.0
31.0;38.0;0.0;0.0;0;29.5;1;0;0;1;0.0;3.0;29.5;32.0;0;0;0;3.0;1;2;0;0;2;0;1;6.0;1;2;0;1;1;0.0;3;3;1;2;3;3;38.333333333333336;32.0;31.82352941117647;40.714285714285715;3;2.0;35.2
0.0;0.0;50.0;50.0;0;41.0;0;0;0;0;0.0;0.0;0.0;35.0;0;0;1;9.0;4;3;1;0;0;0;0;9.0;3;2;1;0;1;41.0;3;3;1;2;3;3;40.125;34.0;36.05263157894737;37.6;3;4.0;50.0
47.0;0.0;35.0;44.0;0;32.0;1;0;0;0;0.0;0.0;30.0;38.0;0;0;1;9.0;5;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;44.94736842105263;39.0;36.88235294117647;41.5;3;2.0;39.8
0.0;0.0;0.0;44.0;44;30.0;0;0;0;0;0.0;0.0;34.0;39.0;0;0;0;9.0;6;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;45.8421052631579;38.0;43.5;43.888888888888886;3;3.0;44.0
0.0;0.0;0.0;44.0;0;38.0;0;0;0;0;0.0;0.0;34.0;41.0;0;0;0;9.0;4;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;45.8421052631579;36.25;38.11764705882353;36.02777777777778;3;0.0;0.0
0.0;0.0;0.0;0.0;0;36.0;0;0;0;0;0.0;0.0;49.0;36.0;0;0;0;6.0;4;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;42.22806947368421;37.0;37.411764705882355;40.22222222222222;3;0.0;0.0
40.0;0.0;0.0;42.0;0;33.5;1;0;0;0;0.0;0.0;0.0;41.0;0;0;0;6.0;5;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;40.6875;34.611111111111114;34.63157894736842;40.94444444444444;3;2.0;40.0
46.0;45.0;0.0;0.0;43;47.0;1;0;0;1;0.0;0.0;49.0;44.0;0;0;0;9.0;5;3;0;0;1;1;0;9.0;3;2;1;0;1;49.0;3;3;1;2;3;3;48.73684210526316;41.611111111111114;44.64705882352941;46.44444444444444;3;3.0;44.5
0.0;0.0;0.0;44.0;41;39.0;0;0;0;0;0.0;0.0;50.0;37.0;0;0;0;9.0;5;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;45.21052631578947;37.166666666666664;38.921052631578945;37.888888888888886;3;3.0;41.0
42.0;0.0;0.0;46.0;45;45.0;1;0;0;0;0.0;0.0;50.0;40.0;0;0;0;9.0;5;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;45.73684210526316;42.77777777777778;38.31578947368421;41.27777777777778;3;3.0;43.8
0.0;0.0;50.0;50.0;0;38.0;0;0;0;0;0.0;0.0;47.0;30.5;0;0;1;9.0;1;3;1;0;1;0;1;9.0;3;2;0;0;2;0.0;3;3;1;2;3;3;43.142857142857146;40.333333333333336;34.32352941235294;39.9375;3;4.0;50.0
0.0;0.0;0.0;42.0;0;30.0;0;0;0;0;0.0;0.0;49.0;0.0;0;0;0;6.0;4;2;1;0;1;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;43.0625;32.6875;37.029411764705884;43.53333333333333;3;0.0;0.0
35.0;0.0;0.0;0.0;0;31.5;1;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;1;0;0;0;0;0;0;0.0;0;1;0;0;0;0.0;3;3;1;2;3;3;36.6;31.071428570714286;33.857142857142854;38.53333333333333;3;2.0;35.0
0.0;43.0;0.0;0.0;0;41.0;0;0;0;1;0.0;0.0;47.0;0.0;0;0;0;3.0;1;1;0;0;1;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;36.0;33.84375;35.8125;37.916666666666664;3;3.0;43.0
38.0;45.0;36.0;44.0;0;37.0;1;0;0;1;0.0;0.0;50.0;34.0;0;0;1;12.0;5;4;1;0;1;0;0;12.0;4;2;1;0;1;30.0;3;3;1;2;3;3;44.44444444444444;36.5;39.23529411764706;40.55555555555556;3;2.0;39.875
0.0;0.0;40.0;40.0;41;27.66666667;0;0;0;0;0.0;0.0;0.0;0.0;0;0;1;3.0;3;1;1;0;0;1;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;37.0;28.625000000625;31.785714286428572;30.416666666666668;3;3.0;40.5
35.0;0.0;0.0;0.0;0;32.0;1;0;0;0;0.0;0.0;36.0;36.0;0;0;0;6.0;6;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;40.89473684210526;35.22222222222222;35.94736842105263;38.833333333333336;3;2.0;35.0
0.0;0.0;0.0;0.0;0;33.0;0;0;0;0;0.0;0.0;0.0;32.0;0;0;0;3.0;4;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;41.142857142857146;32.625000000625;36.75;37.266666666666666;3;0.0;0.0
0.0;0.0;50.0;50.0;0;25.66666667;0;0;0;0;0.0;0.0;47.0;32.0;0;0;1;9.0;2;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;40.166666666666664;30.859375;33.67857142857143;34.583333333333336;3;4.0;50.0
0.0;0.0;0.0;40.0;0;44.0;0;0;0;0;0.0;0.0;36.0;40.0;0;0;0;9.0;5;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;39.92857142857143;35.22222222222222;37.473684210526315;41.416666666666664;3;0.0;0.0
41.0;48.0;0.0;0.0;0;24.0;1;0;0;1;0.0;0.0;0.0;0.0;0;0;0;3.0;1;1;0;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;38.44444444444444;35.138888888888886;38.625;36.1;3;4.0;45.2
33.5;0.0;0.0;0.0;0;30.0;2;0;0;0;0.0;0.0;49.0;0.0;0;0;0;6.0;2;2;0;0;1;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;41.888888888888886;33.30555555555556;35.214285714285715;39.3;3;2.0;33.5
0.0;50.0;50.0;50.0;0;37.0;0;0;0;1;0.0;0.0;0.0;48.0;0;0;1;9.0;4;3;1;0;0;0;0;9.0;3;2;1;0;1;45.0;3;3;1;2;3;3;42.46153846153846;38.44444444444444;39.76470588235294;43.0;3;4.0;50.0
50.0;0.0;0.0;0.0;0;30.0;1;0;0;0;0.0;0.0;40.0;39.0;0;0;0;6.0;3;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;41.10526315789474;31.3125;36.94117647058823;38.05555555555556;3;4.0;50.0
47.0;45.0;0.0;50.0;43;42.0;1;0;0;1;0.0;0.0;50.0;39.0;0;0;0;9.0;4;3;1;0;1;1;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;43.578947368421055;32.90625;36.368421053157896;40.666666666666664;3;3.0;44.75
0.0;0.0;50.0;50.0;0;30.5;0;0;0;0;0.0;0.0;31.5;0.0;0;0;1;6.0;2;2;1;0;2;0;1;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;39.6;33.583333333333336;35.05882352941177;37.733333333333334;3;4.0;50.0
0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;36.0;33.0;0;0;0;6.0;0;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;36.0;33.6875;34.23529411764706;38.666666666666664;3;0.0;0.0
0.0;0.0;0.0;43.0;0;43.0;0;0;0;0;44.0;0.0;0.0;41.0;1;0;0;9.0;1;3;1;0;0;0;0;9.0;3;2;1;0;1;42.0;3;3;1;2;3;3;36.0;39.27777777777778;39.94117647058823;45.4;3;3.0;44.0
41.0;44.0;0.0;42.0;0;30.0;1;0;0;1;0.0;0.0;0.0;34.0;0;0;0;6.0;4;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;40.625;35.72222222222222;34.76470588235294;39.388888888888886;3;3.0;42.8
0.0;45.0;50.0;50.0;0;29.5;0;0;0;1;0.0;0.0;0.0;0.0;0;0;1;3.0;2;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;42.1578947368421;41.53333333333333;39.5625;40.77777777777778;3;4.0;47.5
0.0;0.0;0.0;0.0;0;39.0;0;0;0;0;0.0;0.0;39.0;0.0;0;0;0;3.0;3;1;0;0;1;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;42.0;34.937500000625;38.785714285714285;40.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0;15.0;0;0;0;0;0.0;3.0;15.0;35.0;0;0;0;3.0;1;2;0;0;1;0;0;6.0;1;1;0;1;1;0.0;3;3;1;2;3;3;49.0;33.666666666666664;36.75;37.9;3;0.0;0.0
0.0;0.0;0.0;45.0;0;0.0;0;0;0;0;0.0;0.0;50.0;50.0;0;0;0;9.0;0;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;45.05263157894737;41.111111111111114;42.8421052631579;46.72222222222222;3;0.0;0.0
0.0;0.0;0.0;0.0;42;0.0;0;0;0;0;0.0;0.0;34.0;0.0;0;0;0;3.0;0;1;0;0;1;1;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;32.5;34.94444444444444;35.94736842105263;37.75;3;3.0;42.0
0.0;0.0;0.0;50.0;0;0.0;0;0;0;0;0.0;0.0;50.0;50.0;0;0;0;9.0;0;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;46.36842105263158;43.666666666666664;44.0;47.44444444444444;3;0.0;0.0
50.0;0.0;0.0;0.0;0;32.0;1;0;0;0;0.0;0.0;39.0;31.0;0;0;0;6.0;3;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;41.916666666666664;37.0;34.88235294117647;42.111111111111114;3;4.0;50.0
0.0;0.0;0.0;0.0;0;32.0;0;0;0;0;0.0;0.0;0.0;32.0;0;0;0;3.0;3;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;40.30769230769231;37.25;38.9375;41.2;3;0.0;0.0
0.0;0.0;0.0;8.0;0;0.0;0;0;0;0;0.0;6.0;0.0;26.5;0;0;0;3.0;0;3;1;0;0;0;1;9.0;1;1;1;2;2;42.0;3;3;1;2;3;3;34.0;33.52777777777778;29.941176471176473;30.5;3;0.0;0.0
0.0;0.0;0.0;40.0;0;32.0;0;0;0;0;0.0;0.0;0.0;36.0;0;0;0;9.0;1;3;1;0;0;0;0;9.0;3;2;1;0;1;50.0;3;3;1;2;3;3;37.06666666666667;37.4375;38.142857142857146;39.2;3;0.0;0.0
45.0;0.0;0.0;50.0;0;0.0;1;0;0;0;0.0;0.0;0.0;40.0;0;0;0;6.0;0;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;44.8421052631579;42.111111111111114;43.529411764705884;46.888888888888886;3;3.0;45.0
0.0;0.0;0.0;0.0;0;19.5;0;0;0;0;0.0;0.0;46.0;0.0;0;0;0;6.0;2;2;0;0;1;0;0;6.0;2;2;1;0;0;42.0;3;3;1;2;3;3;39.625;35.6875;38.63157894736842;35.2;3;0.0;0.0
0.0;0.0;0.0;0.0;0;39.0;0;0;0;0;0.0;0.0;0.0;39.0;0;0;0;3.0;1;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;41.2;32.4375;37.05263157894737;43.0;3;0.0;0.0
0.0;46.0;0.0;0.0;0;24.0;0;0;0;1;0.0;0.0;0.0;46.0;0;0;0;6.0;2;2;0;0;0;0;0;6.0;2;2;1;0;1;48.0;3;3;1;2;3;3;39.90909090909091;37.72222222222222;36.31578947368421;41.13333333333333;3;4.0;46.0
41.0;0.0;44.0;44.0;0;41.0;1;0;0;0;0.0;0.0;43.0;47.0;0;0;1;9.0;6;3;1;0;1;0;0;9.0;3;2;0;0;1;0.0;3;3;1;2;3;3;43.25;37.0;38.76470588235294;41.86666666666667;3;3.0;42.8
45.0;0.0;0.0;50.0;0;36.0;1;0;0;0;0.0;0.0;0.0;40.0;0;0;0;6.0;1;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;47.333333333333336;42.94444444444444;43.72727272727273;48.25;3;3.0;45.0
0.0;46.0;0.0;16.0;0;0.0;0;0;0;1;0.0;3.0;0.0;36.0;0;0;0;3.0;0;2;1;0;0;0;0;6.0;1;1;0;1;1;0.0;3;3;1;2;3;3;40.166666666666664;33.1875;34.0;35.333333333333336;3;4.0;46.0
0.0;0.0;0.0;0.0;0;39.0;0;0;0;0;0.0;0.0;0.0;45.0;0;0;0;3.0;4;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;46.05882352941177;37.72222222222222;40.26315789473684;45.388888888888886;3;0.0;0.0
45.0;0.0;0.0;50.0;0;0.0;1;0;0;0;0.0;0.0;0.0;45.0;0;0;0;9.0;0;3;1;0;0;0;0;9.0;3;2;1;0;1;45.0;3;3;1;2;3;3;45.31578947368421;41.94444444444444;43.1764705882353;46.111111111111114;3;3.0;45.0
0.0;0.0;0.0;0.0;0;34.0;0;0;0;0;0.0;0.0;0.0;46.0;0;0;0;3.0;2;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;43.111111111111114;36.09375;38.11764705882353;43.266666666666666;3;0.0;0.0
50.0;0.0;42.0;46.0;0;50.0;1;0;0;0;0.0;0.0;0.0;0.0;0;0;1;3.0;3;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;43.93333333333333;39.05555555555556;36.94117647058823;43.611111111111114;3;4.0;45.2
41.0;0.0;0.0;0.0;0;35.0;1;0;0;0;0.0;0.0;0.0;35.0;0;0;0;6.0;2;2;0;0;0;0;0;6.0;2;2;1;0;1;39.0;3;3;1;2;3;3;43.642857142857146;38.5;40.35294117647059;40.6;3;3.0;41.0
40.0;0.0;0.0;42.0;0;30.0;1;0;0;0;0.0;0.0;0.0;0.0;0;0;0;3.0;2;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;46.4;36.8125;33.26470588235294;36.0;3;2.0;40.0
41.0;0.0;0.0;0.0;0;36.0;1;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;2;0;0;0;0;0;0;0.0;0;1;0;0;0;0.0;3;3;1;2;3;3;42.63636363636363;37.94444444444444;38.78947368421053;41.75;3;3.0;41.0
0.0;0.0;47.0;47.0;0;34.0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;1;3.0;3;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;42.46153846153846;39.05555555555556;40.36842105263158;39.61538461538461;3;4.0;47.0
47.0;0.0;47.0;47.0;0;36.0;1;0;0;0;0.0;0.0;0.0;0.0;0;0;1;3.0;3;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;37.2;36.44444444388889;38.785714285714285;39.142857142857146;3;4.0;47.0
0.0;0.0;0.0;0.0;0;39.0;0;0;0;0;0.0;0.0;0.0;45.0;0;0;0;3.0;1;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;43.125;39.0;40.76315789473684;41.733333333333334;3;0.0;0.0
0.0;0.0;0.0;0.0;0;39.0;0;0;0;0;0.0;0.0;0.0;36.0;0;0;0;3.0;2;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;36.733333332;36.5;39.642857142857146;40.31818181818182;3;0.0;0.0
0.0;0.0;0.0;43.0;0;30.0;0;0;0;0;0.0;0.0;37.0;0.0;0;0;0;6.0;1;2;1;0;1;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;42.125;36.416666666666664;37.8421052631579;41.46666666666667;3;0.0;0.0
0.0;0.0;0.0;0.0;37;25.0;0;0;0;0;0.0;0.0;0.0;49.0;0;0;0;3.0;1;1;0;0;0;1;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;40.92307692307692;39.333333333333336;37.0625;36.333333333333336;3;2.0;37.0
0.0;0.0;50.0;50.0;0;33.0;0;0;0;0;0.0;0.0;0.0;43.0;0;0;1;6.0;3;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;42.15384615384615;37.0;37.0;36.4;3;4.0;50.0
0.0;47.0;0.0;0.0;0;0.0;0;0;0;1;0.0;0.0;50.0;0.0;0;0;0;3.0;2;1;0;0;1;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;46.30769230769231;43.611111111111114;45.07142857142857;46.083333333333336;3;4.0;47.0
0.0;0.0;0.0;42.0;0;0.0;0;0;0;0;0.0;0.0;48.0;0.0;0;0;0;6.0;2;2;1;0;1;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;43.785714285714285;38.5;41.294117647058826;43.083333333333336;3;0.0;0.0
0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;50.0;49.0;0;0;0;6.0;2;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;42.63636363636363;37.47222222222222;41.36842105263158;43.46666666666667;3;0.0;0.0
0.0;0.0;0.0;0.0;0;50.0;0;0;0;0;0.0;0.0;46.0;0.0;0;0;0;3.0;1;1;0;0;1;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;40.8;36.25;38.875;43.0;3;0.0;0.0
0.0;0.0;0.0;0.0;0;40.0;0;0;0;0;0.0;0.0;0.0;33.0;0;0;0;3.0;1;1;0;0;0;0;0;3.0;1;2;0;0;1;0.0;3;3;1;2;3;3;37.333333333333336;35.02777777777778;32.035714285714285;41.72727272727273;3;0.0;0.0
0.0;0.0;0.0;0.0;0;50.0;0;0;0;0;0.0;0.0;50.0;0.0;0;0;0;3.0;2;1;0;0;1;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;44.0;39.375;43.0;45.86666666666667;3;0.0;0.0
50.0;0.0;0.0;0.0;0;0.0;1;0;0;0;0.0;0.0;50.0;0.0;0;0;0;3.0;1;1;0;0;1;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;42.36363636363637;37.625;41.285714285714285;37.916666666666664;3;4.0;50.0
0.0;0.0;0.0;33.0;0;0.0;0;0;0;0;0.0;0.0;47.0;0.0;0;0;0;6.0;0;2;1;0;1;0;0;6.0;2;2;0;0;0;0.0;3;3;1;2;3;3;31.0;37.0625;37.857142857142854;44.5;3;0.0;0.0
0.0;0.0;0.0;42.0;0;38.0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;3.0;2;1;1;0;0;0;0;3.0;1;2;0;0;0;0.0;3;3;1;2;3;3;43.733333333333334;38.875;37.411764705882355;42.333333333333336;3;0.0;0.0
33.0;47.0;50.0;50.0;0;50.0;1;0;0;1;0.0;0.0;0.0;33.0;0;0;1;6.0;3;2;1;0;0;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;43.6;32.375;33.5;41.53333333333333;3;3.0;44.625
0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;49.0;41.0;0;0;0;6.0;0;2;0;0;1;0;0;6.0;2;2;0;0;1;0.0;3;3;1;2;3;3;37.2;34.7;31.884615384615383;41.4;3;0.0;0.0
50.0;0.0;0.0;0.0;0;47.0;1;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;1;0;0;0;0;0;0;0.0;0;1;0;0;0;0.0;3;3;1;2;3;3;39.6;33.4375;35.0;38.1;3;4.0;50.0
