VECES_ECO;NOTA_L_UNO;NOTA_ASP;NOTA_ELECPOT;NOTA_ECO;NOTA_MAQEL;VECES_ASP;NAC_CINCO;NOTA_AUTO;NOTA_DDP;NOTAS_RDC;VECES_ELECPOT;VECES_AUTO;VECES_MAQEL;NCC_SEIS;NCA_SEIS;VECES_IO_DOS;NAC_SEIS;NOTA_CONEM;NOTA_CTRL;NAA_SEIS;NOTA_EI_UNO;NOTA_INGECO;NCP_SEIS;PROMEDIO_SEIS;PROMEDIO_CUATRO;NOTA_TDE;EPA_SEIS;VECES_DDP;VECES_EI_UNO;NAP_SEIS;VECES_L_UNO;CAR_SEIS;CREDITOS_MAQEL;CREDITOS_EI_UNO;CREDITOS_AUTO;VECES_INGECO;CREDITOS_L_UNO;CREDITOS_ASP;CREDITOS_ELECPOT;CREDITOS_ECO;RENDIMIENTO_SIETE;PROMEDIO_SIETE
1;41;36;31;35;35;2;6;39;50;42;1;1;1;17.0;17.0;2;7;30;42;7;0;41;0.0;39.1764705882353;38.11764705882353;34;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;35.733333333333334
3;43;39;44;39;39;1;6;30;47;31;2;2;2;17.0;17.0;1;7;41;35;7;0;37;0.0;37.35294117647059;35.94117647058823;31;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;39.333333333333336
1;37;31;26;30;30;1;6;0;50;45;1;0;1;15.0;15.0;0;6;33;32;6;0;38;0.0;40.333333333333336;35.2;42;2;1;0;0;3;0;3;3;2;1;2;3;3;2;2.0;30.384615384615383
2;38;0;0;0;0;0;6;43;50;42;0;2;0;11.0;9.0;2;5;0;31;4;0;34;2.0;38.0;35.0;0;2;1;0;1;1;2;3;3;2;1;2;3;3;2;1.0;27.0
1;43;40;0;35;35;1;6;0;50;30;0;0;1;15.0;15.0;0;6;42;30;6;0;42;0.0;38.2;35.13333333333333;31;2;1;0;0;1;1;3;3;2;3;2;3;3;2;2.0;38.1
3;40;0;39;0;0;0;6;0;44;0;1;0;0;11.0;11.0;0;4;42;0;4;0;34;0.0;38.63636363636363;35.294117647058826;33;2;1;0;0;1;1;3;3;2;2;2;3;3;2;1.0;28.142857142857142
1;40;37;31;36;36;1;6;30;50;46;1;1;1;17.0;17.0;1;7;39;36;7;0;30;0.0;41.05882352941177;35.411764705882355;43;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;34.93333333333333
1;42;37;30;36;36;2;6;34;50;46;2;1;1;17.0;17.0;1;7;44;37;7;0;41;0.0;41.705882352941174;37.294117647058826;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.53333333333333
1;38;0;0;0;0;0;6;17;49;44;0;1;0;9.0;9.0;0;4;0;33;4;0;33;0.0;40.77777777777778;36.411764705882355;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;18.333333333333332
1;43;0;0;0;0;0;6;26;44;30;0;1;0;13.0;13.0;0;5;34;33;5;0;0;0.0;35.76923076923077;33.94117647058823;35;2;1;0;0;1;1;3;3;2;0;2;3;3;2;1.0;23.0
1;42;43;32;44;44;1;6;31;50;42;1;1;1;17.0;17.0;1;7;32;43;7;0;38;0.0;40.94117647058823;38.05882352941177;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;39.4
2;50;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;41;0.0;41.0;30.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;25.0
1;47;34;33;33;33;1;6;44;50;42;1;2;1;17.0;17.0;1;7;37;36;7;0;48;0.0;39.588235294117645;36.94117647058823;30;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;36.53333333333333
2;50;0;0;0;0;0;6;31;44;42;0;2;0;17.0;14.0;1;7;9;30;6;44;32;3.0;32.0;33.05882352941177;37;2;1;1;1;1;3;3;3;2;1;2;3;3;2;2.0;32.666666666666664
1;35;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;33;0.0;33.0;32.9;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;17.5
1;37;30;33;42;42;1;6;32;49;42;2;1;1;17.0;17.0;1;7;34;39;7;0;38;0.0;39.35294117647059;34.88235294117647;36;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.8
1;49;33;27;32;32;1;7;43;50;45;1;2;1;17.0;17.0;1;7;40;40;7;37;31;0.0;41.411764705882355;37.1764705882353;42;2;1;1;0;1;0;3;3;2;1;2;3;3;2;2.0;35.27777777777778
1;47;31;30;37;37;1;6;35;50;42;1;1;1;17.0;17.0;1;7;44;43;7;0;48;0.0;43.470588235294116;40.529411764705884;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.46666666666667
1;43;38;31;30;30;1;6;32;50;43;1;1;1;17.0;17.0;1;7;42;43;7;0;44;0.0;42.294117647058826;36.411764705882355;35;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;33.8
2;0;34;43;38;38;1;6;30;48;35;1;1;1;17.0;17.0;1;7;46;34;7;0;37;0.0;39.76470588235294;37.0;34;2;1;0;0;0;1;3;3;2;1;2;3;3;2;2.0;37.0
1;45;40;0;40;40;1;6;0;34;38;0;0;1;17.0;17.0;1;7;38;30;7;0;43;0.0;35.88235294117647;36.588235294117645;32;2;1;0;0;2;2;3;3;2;2;2;3;3;2;3.0;41.0
1;44;30;30;31;31;1;6;36;50;44;1;1;1;15.0;15.0;0;6;34;37;6;0;43;0.0;40.333333333333336;33.88235294117647;35;2;1;0;0;1;2;3;3;2;2;2;3;3;2;2.0;33.0
1;41;36;32;36;36;1;6;32;50;39;1;2;1;17.0;17.0;1;7;34;34;7;0;30;0.0;36.705882352941174;36.705882352941174;30;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.333333333333336
1;43;31;36;47;47;1;6;32;49;44;1;1;1;17.0;17.0;1;7;35;40;7;0;38;0.0;40.05882352941177;37.76470588235294;35;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;39.06666666666667
2;43;0;0;0;0;0;6;0;30;41;0;0;0;15.0;15.0;0;6;33;33;6;0;30;0.0;34.266666666666666;32.8235294117647;39;2;1;0;0;2;3;3;3;2;2;2;3;3;2;1.0;21.5
0;33;36;32;39;39;1;6;35;50;44;2;1;1;15.0;15.0;0;6;33;35;6;0;35;0.0;38.8;34.0;35;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.15384615384615
0;37;0;0;0;0;0;6;0;50;30;0;0;0;13.0;10.0;0;5;8;0;4;0;32;3.0;31.23076923076923;33.23529411764706;36;2;1;0;1;1;1;3;3;2;2;2;3;3;2;2.0;37.0
3;37;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;31;0.0;31.0;28.2;0;2;0;0;0;2;1;3;3;2;2;2;3;3;2;1.0;18.5
1;42;31;30;38;38;1;6;32;44;45;1;1;1;17.0;17.0;1;7;31;42;7;0;45;0.0;38.705882352941174;38.411764705882355;33;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;34.733333333333334
1;39;36;43;36;36;1;6;16;50;41;1;2;1;15.0;15.0;2;6;32;0;6;0;33;0.0;38.8;35.35294117647059;36;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.13333333333333
1;43;0;0;0;0;0;6;0;30;0;0;0;0;7.0;7.0;1;3;0;0;3;0;36;0.0;33.42857142857143;34.8235294117647;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;21.5
1;48;35;41;43;43;1;6;33;50;45;1;1;1;17.0;17.0;1;7;36;46;7;0;40;0.0;40.88235294117647;42.470588235294116;35;2;1;0;0;1;1;3;3;2;1;2;3;3;2;3.0;40.333333333333336
0;46;0;0;0;0;0;6;30;50;33;0;1;0;15.0;15.0;0;6;32;41;6;0;44;0.0;40.13333333333333;35.8235294117647;40;2;1;0;0;1;2;3;3;2;2;2;3;3;2;2.0;38.0
1;36;30;33;40;40;2;6;30;50;46;1;1;1;17.0;17.0;1;7;37;46;7;0;37;0.0;42.705882352941174;37.411764705882355;43;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;34.733333333333334
1;0;30;0;35;35;1;6;36;50;45;0;2;1;17.0;15.0;1;7;42;35;6;0;43;2.0;38.88235294117647;36.2;31;2;1;0;1;0;2;3;3;2;1;2;3;3;2;2.0;33.7
1;43;30;42;43;43;1;6;32;44;46;2;1;1;17.0;17.0;1;7;34;32;7;0;33;0.0;37.88235294117647;39.0;40;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;38.733333333333334
1;35;36;0;38;38;1;6;31;47;45;0;1;1;17.0;17.0;1;7;34;40;7;0;36;0.0;39.35294117647059;35.64705882352941;36;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.833333333333336
1;45;39;44;40;40;1;6;36;50;47;1;1;1;17.0;17.0;1;7;49;34;7;0;46;0.0;44.64705882352941;40.1764705882353;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;40.733333333333334
1;45;34;45;36;36;1;6;31;50;45;1;1;1;17.0;17.0;1;7;30;30;7;0;37;0.0;39.0;36.470588235294116;43;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;37.93333333333333
1;50;32;41;36;36;1;6;38;50;46;1;1;1;17.0;17.0;1;7;34;40;7;0;34;0.0;40.8235294117647;41.411764705882355;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;38.333333333333336
1;40;37;45;45;45;1;6;43;50;46;1;1;1;17.0;17.0;1;7;35;45;7;0;50;0.0;44.1764705882353;41.1764705882353;42;2;1;0;0;1;1;3;3;2;1;2;3;3;2;3.0;42.46666666666667
1;43;32;43;34;34;1;6;38;50;42;1;2;1;15.0;15.0;0;6;30;30;6;0;30;0.0;36.0;32.411764705882355;32;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;37.13333333333333
1;43;32;38;40;40;1;6;42;50;46;1;2;1;17.0;17.0;1;7;39;44;7;0;36;0.0;41.8235294117647;36.23529411764706;42;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;38.666666666666664
2;43;34;43;35;35;1;6;35;50;42;1;2;1;17.0;17.0;1;7;30;33;7;0;48;0.0;38.64705882352941;37.23529411764706;33;2;1;0;0;1;2;3;3;2;1;2;3;3;2;2.0;37.46666666666667
2;0;0;0;0;0;0;6;30;50;39;0;1;0;15.0;15.0;0;6;32;37;6;0;30;0.0;37.53333333333333;33.05882352941177;35;2;1;0;0;0;3;3;3;2;2;2;3;3;2;1.0;15.0
0;44;0;0;0;0;0;6;25;50;47;0;2;0;17.0;17.0;1;7;35;36;7;0;30;0.0;39.529411764705884;35.35294117647059;37;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;34.5
1;48;38;30;38;38;1;6;30;44;41;1;1;1;17.0;17.0;1;7;50;39;7;0;42;0.0;41.11764705882353;40.470588235294116;35;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.666666666666664
1;43;29;44;33;33;1;6;42;50;42;1;1;1;17.0;17.0;1;7;32;32;7;0;37;0.0;39.0;36.705882352941174;35;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.93333333333333
1;46;29;38;34;34;1;6;35;50;43;1;1;1;17.0;17.0;1;7;34;31;7;0;42;0.0;38.64705882352941;36.94117647058823;37;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.53333333333333
1;41;32;35;31;31;1;6;30;50;46;1;1;1;17.0;17.0;1;7;33;45;7;0;47;0.0;42.529411764705884;42.35294117647059;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;33.2
2;44;0;0;0;0;0;4;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;44;0.0;44.0;35.0;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;22.0
1;46;34;30;39;39;2;6;45;50;45;2;2;1;17.0;17.0;1;7;30;37;7;0;45;0.0;40.0;38.705882352941174;36;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.93333333333333
2;35;0;0;0;0;0;5;0;30;0;0;0;0;9.0;9.0;0;3;33;0;3;0;0;0.0;33.666666666666664;35.588235294117645;38;2;1;0;0;1;0;3;3;2;0;2;3;3;2;1.0;17.5
3;42;0;0;37;37;0;6;35;50;30;0;1;1;13.0;11.0;0;5;31;18;4;0;0;2.0;33.69230769230769;37.46666666666667;33;2;1;0;1;1;0;3;3;2;0;2;3;3;2;2.0;37.666666666666664
1;40;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;32;0.0;32.0;36.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;20.0
1;45;34;33;35;35;1;6;36;50;40;2;2;1;17.0;17.0;1;7;41;32;7;0;33;0.0;39.88235294117647;36.64705882352941;39;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.86666666666667
2;45;30;37;34;34;1;6;36;50;45;2;1;1;17.0;17.0;1;7;46;41;7;0;38;0.0;42.1764705882353;36.76470588235294;33;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.53333333333333
1;43;44;31;39;39;1;6;31;50;44;1;1;1;17.0;17.0;1;7;45;42;7;0;49;0.0;44.64705882352941;38.705882352941174;42;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.86666666666667
0;38;0;0;0;0;0;5;0;45;0;0;0;0;3.0;3.0;0;1;0;0;1;0;0;0.0;45.0;31.133333333333333;0;2;1;0;0;2;0;3;3;2;0;2;3;3;2;2.0;38.0
1;0;33;43;38;38;1;6;40;50;34;1;1;1;17.0;17.0;1;7;36;33;7;0;34;0.0;37.11764705882353;35.666666666666664;33;2;1;0;0;0;0;3;3;2;1;2;3;3;2;2.0;38.30769230769231
1;42;36;0;37;37;1;6;30;49;41;0;1;1;15.0;15.0;0;6;43;43;6;0;39;0.0;41.4;37.23529411764706;33;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.416666666666664
1;40;0;0;0;0;0;4;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;30;0.0;30.0;32.333333333333336;0;2;0;0;0;1;1;3;3;2;3;2;3;3;2;1.0;20.0
1;43;0;0;0;0;0;6;0;0;30;0;0;0;6.0;4.0;1;3;0;0;2;0;41;2.0;32.0;32.529411764705884;0;2;0;0;1;1;0;3;3;2;1;2;3;3;2;1.0;21.5
2;0;0;0;0;0;0;6;30;48;44;0;1;0;17.0;17.0;1;7;34;31;7;0;38;0.0;38.23529411764706;35.411764705882355;36;2;1;0;0;0;2;3;3;2;2;2;3;3;2;1.0;15.0
3;38;0;0;0;0;0;6;23;50;31;0;1;0;13.0;13.0;0;5;39;0;5;0;32;0.0;37.15384615384615;33.6;30;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;20.333333333333332
2;42;0;0;0;0;0;6;0;34;31;0;0;0;17.0;17.0;1;7;36;36;7;0;31;0.0;33.35294117647059;35.05882352941177;33;2;1;0;0;1;2;3;3;2;2;2;3;3;2;1.0;21.0
3;33;0;0;0;0;0;6;0;0;0;0;0;0;10.0;10.0;0;4;43;32;4;0;31;0.0;36.6;33.13333333333333;37;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;16.5
2;47;0;0;0;0;0;6;17;50;45;0;1;0;17.0;14.0;1;7;27;35;6;0;37;3.0;37.0;33.64705882352941;30;2;1;0;1;1;2;3;3;2;1;2;3;3;2;1.0;21.333333333333332
2;33;39;0;33;33;1;6;38;50;41;0;3;1;17.0;17.0;1;7;44;35;7;0;30;0.0;38.64705882352941;35.0;31;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.333333333333336
0;41;0;0;0;0;0;6;0;50;32;0;0;0;17.0;7.0;1;7;9;22;3;0;18;10.0;24.705882352941178;32.411764705882355;7;1;1;0;4;1;2;3;3;2;2;2;3;3;2;3.0;41.0
1;47;40;33;40;40;2;6;32;50;47;1;1;1;17.0;17.0;1;7;30;37;7;0;49;0.0;41.05882352941177;40.0;34;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;38.46666666666667
1;50;33;19;38;38;1;6;44;50;44;1;2;1;17.0;17.0;1;7;30;40;7;0;34;0.0;38.05882352941177;33.411764705882355;37;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.6
1;42;0;0;0;0;0;6;0;34;32;0;0;0;17.0;17.0;1;7;34;31;7;0;40;0.0;34.529411764705884;32.666666666666664;33;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;21.0
1;0;0;0;0;0;0;6;35;50;30;0;1;0;15.0;15.0;0;6;42;34;6;0;40;0.0;38.46666666666667;32.05882352941177;31;2;1;0;0;0;2;3;3;2;1;2;3;3;2;1.0;17.5
2;43;0;0;0;0;0;6;0;50;31;0;0;0;13.0;13.0;0;5;32;0;5;0;36;0.0;38.23076923076923;36.666666666666664;39;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;21.5
0;0;0;0;0;0;0;6;30;50;30;0;1;0;17.0;12.0;1;7;10;37;5;0;25;5.0;31.41176470588235;34.64705882352941;34;2;1;0;2;0;3;3;3;2;2;2;3;3;2;1.0;30.0
1;39;0;0;39;39;0;6;0;50;32;0;0;1;14.0;14.0;1;6;34;36;6;0;36;0.0;38.0;33.705882352941174;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;39.0
1;44;0;0;0;0;0;6;0;22;0;0;0;0;8.0;5.0;0;3;37;0;2;0;30;3.0;29.625;33.529411764705884;0;1;1;0;1;1;0;3;3;2;1;2;3;3;2;1.0;22.0
1;0;0;0;0;0;0;6;23;49;30;0;1;0;13.0;13.0;0;5;32;0;5;0;39;0.0;37.38461538461539;36.294117647058826;35;2;1;0;0;0;1;3;3;2;2;2;3;3;2;1.0;11.5
2;0;0;0;34;34;0;6;0;50;30;0;0;1;17.0;17.0;1;7;42;31;7;0;34;0.0;37.8235294117647;33.529411764705884;33;2;1;0;0;0;0;3;3;2;1;2;3;3;2;2.0;34.0
1;43;0;0;0;0;0;6;0;50;30;0;0;0;15.0;15.0;0;6;31;35;6;0;30;0.0;36.666666666666664;33.23529411764706;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;21.5
1;47;30;0;42;42;1;6;32;50;45;0;1;1;17.0;17.0;1;7;36;32;7;0;31;0.0;38.35294117647059;37.23529411764706;34;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;38.166666666666664
1;44;0;0;0;0;0;6;0;47;36;0;0;0;15.0;15.0;0;6;30;35;6;0;35;0.0;37.333333333333336;36.705882352941174;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.0
1;45;30;0;40;40;1;6;0;50;0;0;0;1;11.0;11.0;0;4;32;0;4;0;48;0.0;41.72727272727273;39.529411764705884;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;38.0
1;34;34;0;34;34;1;6;0;50;45;0;0;1;17.0;17.0;1;7;31;44;7;0;33;0.0;38.529411764705884;32.705882352941174;30;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;34.0
1;49;30;33;44;44;1;6;22;50;45;2;1;1;15.0;15.0;0;6;30;45;6;0;50;0.0;42.46666666666667;38.411764705882355;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.733333333333334
1;37;14;0;34;34;1;6;7;50;33;0;1;1;17.0;17.0;1;7;42;30;7;0;30;0.0;37.64705882352941;34.8235294117647;36;2;1;0;0;1;2;3;3;2;2;2;3;3;2;1.0;25.0
1;0;0;33;32;32;0;6;0;50;34;1;0;1;17.0;17.0;1;7;30;33;7;0;33;0.0;35.8235294117647;34.588235294117645;35;2;1;0;0;0;0;3;3;2;1;2;3;3;2;2.0;32.375
1;39;41;31;37;37;2;6;38;47;42;1;2;1;17.0;17.0;1;7;30;31;7;0;33;0.0;36.588235294117645;36.1764705882353;37;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;37.0
2;44;0;0;0;0;0;6;0;0;0;0;0;0;2.0;2.0;0;1;0;35;1;0;0;0.0;35.0;32.4;0;2;0;0;0;1;1;3;3;2;0;2;3;3;2;1.0;22.0
0;36;0;0;32;32;0;6;44;49;44;0;2;1;15.0;15.0;0;6;43;38;6;0;30;0.0;40.13333333333333;33.733333333333334;34;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.57142857142857
0;35;0;0;0;0;0;6;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;32;0.0;32.0;36.0;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.0
1;36;30;30;41;41;1;6;34;47;43;1;2;1;17.0;17.0;1;7;33;31;7;0;30;0.0;37.76470588235294;39.1764705882353;40;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;35.0
1;48;39;40;38;38;1;6;35;47;44;1;1;1;17.0;17.0;1;7;48;40;7;0;40;0.0;43.411764705882355;37.8235294117647;41;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;39.53333333333333
2;38;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;33;0.0;33.0;27.0;0;2;0;0;0;2;1;3;3;2;2;2;3;3;2;1.0;19.0
2;38;0;0;0;0;0;4;0;0;0;0;0;0;4.0;4.0;0;2;0;30;2;0;33;0.0;31.5;32.84615384615385;0;2;0;0;0;1;1;3;3;2;1;2;3;3;2;1.0;19.0
1;37;0;0;0;0;0;6;0;30;0;0;0;0;15.0;15.0;1;6;36;34;6;0;30;0.0;34.2;35.35294117647059;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;18.5
1;48;0;0;0;0;0;6;0;50;41;0;0;0;17.0;17.0;1;7;43;38;7;0;40;0.0;41.588235294117645;35.94117647058823;36;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;24.0
0;0;0;0;0;0;0;6;0;50;30;0;0;0;15.0;13.0;0;6;43;26;5;0;30;2.0;38.06666666666667;34.76470588235294;40;2;1;0;1;0;1;3;3;2;1;2;3;3;2;0.0;0.0
2;45;0;0;0;0;0;4;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;35;0.0;35.0;27.4;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;22.5
1;45;0;0;0;0;0;6;0;34;36;0;0;0;12.0;12.0;0;5;37;39;5;0;30;0.0;35.25;37.13333333333333;0;2;1;0;0;1;1;3;3;2;1;2;3;3;2;1.0;22.5
1;37;34;30;43;43;1;6;35;47;40;1;1;1;17.0;17.0;2;7;36;36;7;0;40;0.0;38.705882352941174;35.470588235294116;35;2;1;0;0;1;1;3;3;2;1;2;3;3;2;2.0;36.733333333333334
0;37;0;0;0;0;0;6;0;34;0;0;0;0;11.0;6.0;0;4;41;0;2;0;16;5.0;24.727272727272727;31.733333333333334;5;1;1;0;2;1;3;3;3;2;2;2;3;3;2;2.0;37.0
1;38;0;0;0;0;0;5;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;45;0.0;45.0;33.529411764705884;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;19.0
1;46;0;0;0;0;0;5;0;34;35;0;0;0;15.0;12.0;0;6;28;32;5;0;30;3.0;31.933333333333334;36.46666666666667;33;2;1;0;1;1;0;3;3;2;1;2;3;3;2;1.0;23.0
1;0;0;0;0;0;0;6;22;50;42;0;2;0;17.0;17.0;1;7;37;41;7;0;33;0.0;39.470588235294116;34.05882352941177;36;2;1;0;0;0;1;3;3;2;1;2;3;3;2;1.0;11.0
1;45;0;0;0;0;0;6;0;50;31;0;0;0;17.0;17.0;1;7;38;32;7;0;30;0.0;36.88235294117647;34.8235294117647;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;1.0;22.5
0;49;0;0;0;0;0;6;23;50;32;0;1;0;10.0;10.0;0;4;30;0;4;0;31;0.0;36.6;36.8235294117647;0;2;1;0;0;1;1;3;3;2;2;2;3;3;2;2.0;36.0
1;44;30;31;34;34;1;6;30;50;44;1;1;1;17.0;17.0;1;7;31;39;7;0;35;0.0;38.705882352941174;35.76470588235294;39;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;33.4
2;37;0;0;0;0;0;6;0;22;0;0;0;0;5.0;2.0;0;2;0;0;1;0;30;3.0;25.2;33.88235294117647;0;1;1;0;1;1;0;3;3;2;1;2;3;3;2;1.0;18.5
1;37;0;0;0;0;0;2;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;41;0.0;41.0;27.545454545454547;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;1.0;18.5
1;39;0;0;0;0;0;6;0;0;0;0;0;0;5.0;5.0;0;2;30;32;2;0;0;0.0;30.8;33.2;0;2;0;0;0;1;0;3;3;2;0;2;3;3;2;1.0;19.5
1;49;31;31;36;36;1;6;30;50;39;1;1;1;15.0;15.0;0;6;42;37;6;0;37;0.0;40.666666666666664;36.0;36;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;34.93333333333333
2;31;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;37;0.0;37.0;21.125;0;2;0;0;0;1;0;3;3;2;1;2;3;3;2;1.0;15.5
2;0;0;0;0;0;0;6;0;50;39;0;0;0;17.0;17.0;1;7;37;36;7;0;37;0.0;39.705882352941174;35.05882352941177;42;2;1;0;0;0;0;3;3;2;1;2;3;3;2;0.0;0.0
0;47;0;0;0;0;0;1;0;0;0;0;0;0;2.0;2.0;0;1;0;0;1;0;42;0.0;42.0;29.46153846153846;0;2;0;0;0;1;1;3;3;2;2;2;3;3;2;4.0;47.0
1;0;0;0;0;0;0;5;0;50;36;0;0;0;15.0;15.0;0;6;39;31;6;0;33;0.0;39.333333333333336;35.53333333333333;41;2;1;0;0;0;0;3;3;2;1;2;3;3;2;0.0;0.0
1;0;33;44;35;35;1;6;35;50;45;1;1;1;17.0;17.0;1;7;33;33;7;0;49;0.0;39.94117647058823;37.05882352941177;32;2;1;0;0;0;0;3;3;2;1;2;3;3;2;2.0;36.61538461538461
2;34;0;0;0;0;0;5;0;32;0;0;0;0;8.0;8.0;0;3;31;0;3;0;39;0.0;33.375;36.8235294117647;0;2;1;0;0;2;0;3;3;2;1;2;3;3;2;1.0;17.0
1;40;0;0;0;0;0;6;0;50;0;0;0;0;3.0;3.0;0;1;0;0;1;0;0;0.0;50.0;34.11764705882353;0;2;1;0;0;1;0;3;3;2;0;2;3;3;2;1.0;20.0
1;46;37;0;30;30;1;6;0;50;0;0;0;1;11.0;11.0;0;4;44;0;4;0;32;0.0;40.18181818181818;33.0;32;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;35.3
0;46;0;0;0;0;0;6;26;50;34;0;1;0;11.0;11.0;0;4;34;0;4;0;0;0.0;39.72727272727273;37.93333333333333;39;2;1;0;0;1;1;3;3;2;0;2;3;3;2;2.0;36.0
1;45;34;0;35;35;1;6;0;50;0;0;0;1;13.0;13.0;1;5;46;0;5;0;31;0.0;41.38461538461539;35.94117647058823;36;2;1;0;0;1;0;3;3;2;1;2;3;3;2;2.0;36.7
0;45;0;0;0;0;0;5;0;50;0;0;0;0;5.0;5.0;0;2;0;0;2;0;37;0.0;44.8;34.1764705882353;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;45.0
0;44;0;0;0;0;0;6;0;50;0;0;0;0;8.0;8.0;0;3;39;0;3;0;36;0.0;42.375;38.333333333333336;0;2;1;0;0;1;0;3;3;2;1;2;3;3;2;3.0;44.0
