GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;CORTE_INGRESO;ESTADO_FINAL;NOTA_DIF;VECES_DIF;CREDITOS_DIF;NOTA_FIS_UNO;VECES_FIS_UNO;CREDITOS_FIS_UNO;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEM;VECES_SEM;CREDITOS_SEM;NOTA_PROGB;VECES_PROGB;CREDITOS_PROGB;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INT;VECES_INT;CREDITOS_INT;NOTA_DEM;VECES_DEM;CREDITOS_DEM;NOTA_POO;VECES_POO;CREDITOS_POO;NOTA_FIS_DOS;VECES_FIS_DOS;CREDITOS_FIS_DOS;NOTA_CIR_UNO;VECES_CIR_UNO;CREDITOS_CIR_UNO;NOTA_EYB;VECES_EYB;CREDITOS_EYB;NOTA_HCI;VECES_HCI;CREDITOS_HCI;NOTA_MULTI;VECES_MULTI;CREDITOS_MULTI;NOTA_CIR_DOS;VECES_CIR_DOS;CREDITOS_CIR_DOS;NOTA_FIS_TRES;VECES_FIS_TRES;CREDITOS_FIS_TRES;NOTA_ECUA;VECES_ECUA;CREDITOS_ECUA;NOTA_EL_UNO;VECES_EL_UNO;CREDITOS_EL_UNO;NOTA_TERMO;VECES_TERMO;CREDITOS_TERMO;NOTA_MPI;VECES_MPI;CREDITOS_MPI;NOTA_PYE;VECES_PYE;CREDITOS_PYE;NOTA_ELD;VECES_ELD;CREDITOS_ELD;NOTA_EL_DOS;VECES_EL_DOS;CREDITOS_EL_DOS;NOTA_CIR_TRES;VECES_CIR_TRES;CREDITOS_CIR_TRES;NOTA_GEE;VECES_GEE;CREDITOS_GEE;NOTA_ME;VECES_ME;CREDITOS_ME;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;NOTA_IYM;VECES_IYM;CREDITOS_IYM;NOTA_ASD;VECES_ASD;CREDITOS_ASD;NOTA_CEM;VECES_CEM;CREDITOS_CEM;NOTA_INSE;VECES_INSE;CREDITOS_INSE;NOTA_GENH;VECES_GENH;CREDITOS_GENH;NOTA_IO_UNO;VECES_IO_UNO;CREDITOS_IO_UNO;NOTA_INGECO;VECES_INGECO;CREDITOS_INGECO;NOTA_DDP;VECES_DDP;CREDITOS_DDP;NOTA_IO_DOS;VECES_IO_DOS;CREDITOS_IO_DOS;NOTA_CONEM;VECES_CONEM;CREDITOS_CONEM;NOTA_TDE;VECES_TDE;CREDITOS_TDE;NOTAS_RDC;VECES_RDC;CREDITOS_RDC;NOTA_CTRL;VECES_CTRL;CREDITOS_CTRL;NOTA_L_UNO;VECES_L_UNO;CREDITOS_L_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_ECO;VECES_ECO;CREDITOS_ECO;NOTA_AUTO;VECES_AUTO;CREDITOS_AUTO;NOTA_MAQEL;VECES_MAQEL;CREDITOS_MAQEL;NOTA_ELECPOT;VECES_ELECPOT;CREDITOS_ELECPOT;NOTA_ASP;VECES_ASP;CREDITOS_ASP;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;NOTA_L_DOS;VECES_L_DOS;CREDITOS_L_DOS;NOTA_HIST;VECES_HIST;CREDITOS_HIST;NOTA_CCON;VECES_CCON;CREDITOS_CCON;NOTA_FGEP;VECES_FGEP;CREDITOS_FGEP;NOTA_SUBEL;VECES_SUBEL;CREDITOS_SUBEL;NOTA_AIELEC;VECES_AIELEC;CREDITOS_AIELEC;NOTA_EI_TRES;VECES_EI_TRES;CREDITOS_EI_TRES;NOTA_L_TRES;VECES_L_TRES;CREDITOS_L_TRES;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;NOTA_EI_CUATRO;VECES_EI_CUATRO;CREDITOS_EI_CUATRO;NOTA_HSE;VECES_HSE;CREDITOS_HSE;NOTA_ADMIN;VECES_ADMIN;CREDITOS_ADMIN;NOTA_PROTELEC;VECES_PROTELEC;CREDITOS_PROTELEC;NOTA_TGUNO;VECES_TGUNO;CREDITOS_TGUNO;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;NOTA_EI_CINCO;VECES_EI_CINCO;CREDITOS_EI_CINCO;NOTA_EI_SEIS;VECES_EI_SEIS;CREDITOS_EI_SEIS;NOTA_TGDOS;VECES_TGDOS;CREDITOS_TGDOS;PROMEDIO_UNO;CAR_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;NCC_UNO;NCA_UNO;NCP_UNO;RENDIMIENTO_UNO;PROMEDIO_DOS;CAR_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NCC_DOS;NCA_DOS;NCP_DOS;RENDIMIENTO_DOS;PROMEDIO_TRES;CAR_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NCC_TRES;NCA_TRES;NCP_TRES;RENDIMIENTO_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;RENDIMIENTO_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;RENDIMIENTO_CINCO;PROMEDIO_SEIS;CAR_SEIS;NAC_SEIS;NAA_SEIS;NAP_SEIS;EPA_SEIS;NCC_SEIS;NCA_SEIS;NCP_SEIS;RENDIMIENTO_SEIS;PROMEDIO_SIETE;CAR_SIETE;NAC_SIETE;NAA_SIETE;NAP_SIETE;EPA_SIETE;NCC_SIETE;NCA_SIETE;NCP_SIETE;RENDIMIENTO_SIETE;PROMEDIO_OCHO;CAR_OCHO;NAC_OCHO;NAA_OCHO;NAP_OCHO;EPA_OCHO;NCC_OCHO;NCA_OCHO;NCP_OCHO;RENDIMIENTO_OCHO;PROMEDIO_NUEVE;CAR_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;RENDIMIENTO_NUEVE;PROMEDIO_DIEZ;CAR_DIEZ;NAC_DIEZ;NAA_DIEZ;NAP_DIEZ;EPA_DIEZ;NCC_DIEZ;NCA_DIEZ;NCP_DIEZ;RENDIMIENTO_DIEZ
0;1;20;1;250;7;376.69;63.47;63.47;56.97;52.28;50.31;50.31;53.82;0;44.08;44.51;20;6;10;2;2011;3;7;27;1;4;38;1;3;31;1;1;32;1;2;50;1;1;33;1;3;32;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;37;1;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;33.05882352941177;0;7;6;1;2;17.0;13.0;4.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;37.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;10;1;20;5;394.73;64.12;64.12;49.76;59.17;54.35;54.35;47.34;0;64.57;60.44;10;3;10;3;2011;3;8;39;1;4;39;1;3;36;1;1;36;1;2;45;1;1;40;2;3;33;1;3;32;1;3;32;1;1;40;1;3;31;1;3;36;2;3;39;1;2;43;1;1;35;1;3;30;2;3;31;1;3;30;1;3;42;1;3;33;2;3;41;1;2;40;2;2;34;1;3;40;1;3;32;1;2;35;1;2;30;1;3;0;0;3;47;1;3;38;1;2;40;2;3;33;1;2;37;1;2;34;1;2;35;1;2;41;1;3;35;1;2;44;1;3;38;1;3;30;1;2;30;1;2;39;1;2;0;0;3;50;2;2;30;2;2;50;1;3;37;1;3;38;1;3;0;0;3;45;1;2;38;1;2;45;1;1;36;1;2;31;2;3;33;1;2;0;0;3;42;1;2;0;0;2;0;0;3;43;1;1;41;1;2;33;1;2;37;1;2;0;0;2;0;0;3;0;0;3;50;1;2;37.94117647058823;1;7;7;0;2;17.0;17.0;0.0;2.0;35.625;1;7;7;0;2;16.0;16.0;0.0;2.0;33.5;2;6;6;0;2;18.0;18.0;0.0;2.0;35.76470588235294;1;7;7;0;2;17.0;17.0;0.0;2.0;38.92857142857143;1;6;6;0;2;14.0;14.0;0.0;2.0;37.0;0;7;7;0;2;17.0;17.0;0.0;2.0;40.86666666666667;2;6;6;0;2;15.0;15.0;0.0;3.0;36.833333333333336;1;6;6;0;2;12.0;12.0;0.0;2.0;38.77777777777778;0;5;5;0;2;9.0;9.0;0.0;2.0;50.0;0;1;1;0;2;2.0;2.0;0.0;4.0
0;0;16;0;0;0;377.46;74.32;74.32;48.49;55.14;53.24;53.24;52.41;0;49.72;42.2;15;3;10;3;2011;3;7;13;1;4;18;1;3;14;1;1;23;1;2;0;1;1;8;1;3;12;1;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;13.294117647058824;0;7;0;7;1;17.0;0.0;17.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;2;3;20;5;386.99;51.49;51.49;57.99;56.4;58.8;58.8;57.16;0;39.52;42.76;12;3;10;3;2011;3;5;30;2;4;45;1;3;34;1;1;33;1;2;45;1;1;41;1;3;35;2;3;35;1;3;40;3;1;43;1;3;34;1;3;40;1;3;37;1;2;50;1;1;41;1;3;37;2;3;34;1;3;33;1;3;46;1;3;37;1;3;41;1;2;38;2;2;39;1;3;37;2;3;30;2;2;32;1;2;36;1;3;0;0;3;32;1;3;31;1;2;2;1;3;38;1;2;37;1;2;31;1;2;31;1;2;44;1;3;36;1;2;0;0;3;0;0;3;14;1;2;2;1;2;43;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;36;1;2;42;1;2;16;1;1;10;1;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;17;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;36.94117647058823;2;7;7;0;2;17.0;17.0;0.0;2.0;38.75;1;7;7;0;2;16.0;16.0;0.0;2.0;38.0;1;6;6;0;2;18.0;18.0;0.0;2.0;36.35294117647059;3;7;7;0;2;17.0;17.0;0.0;2.0;26.857142857142858;0;6;5;1;1;14.0;11.0;3.0;1.0;27.09090909090909;0;5;3;2;1;11.0;7.0;4.0;1.0;21.5;0;2;1;1;1;4.0;2.0;2.0;1.0;27.428571428571427;0;4;2;2;1;7.0;4.0;3.0;1.0;17.0;0;1;0;1;1;1.0;0.0;1.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;2;8;1;20;5;385.81;63.47;63.47;52.29;51.9;58.25;58.25;61.52;0;46.43;58.01;10;3;10;3;2011;3;5;30;2;4;43;1;3;40;1;1;37;1;2;50;1;1;37;1;3;34;1;3;30;1;3;38;1;1;33;1;3;35;1;3;32;2;3;38;1;2;45;1;1;39;2;3;32;3;3;35;1;3;33;1;3;36;1;3;31;1;3;43;1;2;33;1;2;37;1;3;30;1;3;25;1;2;43;1;2;33;1;3;0;0;3;30;1;3;19;1;2;43;3;3;26;1;2;0;0;2;31;1;2;45;2;2;41;1;3;34;2;2;0;0;3;0;0;3;0;0;2;0;0;2;37;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;36;1;2;36;1;2;48;1;1;47;1;2;0;0;3;0;0;2;0;0;3;41;1;2;0;0;2;0;0;3;39;1;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;36.8235294117647;1;7;7;0;2;17.0;17.0;0.0;2.0;34.3125;1;7;7;0;2;16.0;16.0;0.0;2.0;34.333333333333336;2;6;6;0;2;18.0;18.0;0.0;2.0;34.588235294117645;0;7;6;1;2;17.0;15.0;2.0;2.0;30.916666666666668;1;5;3;2;2;12.0;8.0;4.0;2.0;40.142857142857146;2;3;3;0;2;7.0;7.0;0.0;3.0;18.5;0;2;1;1;1;4.0;2.0;2.0;1.0;40.857142857142854;0;4;4;0;2;7.0;7.0;0.0;3.0;40.333333333333336;0;2;2;0;2;3.0;3.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;1;9;1;20;5;383.21;63.47;63.47;52.29;55.44;52.31;52.31;53.24;0;48.75;58.01;9;4;10;4;2011;3;5;35;4;4;40;1;3;33;1;1;34;1;2;45;1;1;33;1;3;31;1;3;31;1;3;42;2;1;45;1;3;34;2;3;19;1;3;45;1;2;40;1;1;12;1;3;0;0;3;34;2;3;14;1;3;0;0;3;35;1;3;37;1;2;17;1;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;13;2;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;45;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;35.1764705882353;1;7;7;0;2;17.0;17.0;0.0;2.0;34.9375;2;7;6;1;2;16.0;13.0;3.0;2.0;23.75;1;4;2;2;1;12.0;6.0;6.0;1.0;27.0;0;2;1;1;1;4.0;2.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;13.0;1;1;0;1;1;2.0;0.0;2.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;45.0;0;1;1;0;2;1.0;1.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;11;1;20;5;387.96;55.69;55.69;54.74;57.27;58.33;58.33;57.23;0;47.31;67.41;11;5;10;3;2011;3;5;33;1;4;39;1;3;32;1;1;37;1;2;50;1;1;37;1;3;31;4;3;32;3;3;37;1;1;43;1;3;31;1;3;24;1;3;39;2;2;33;1;1;17;1;3;0;0;3;31;1;3;0;0;3;0;0;3;28;1;3;42;1;2;21;1;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;30;1;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;35.8235294117647;1;7;7;0;2;17.0;17.0;0.0;2.0;33.625;2;7;6;1;2;16.0;13.0;3.0;2.0;25.333333333333332;0;3;1;2;1;9.0;3.0;6.0;1.0;31.5;0;2;1;1;2;4.0;2.0;2.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;30.0;0;1;1;0;2;2.0;2.0;0.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;10;1;20;5;383.75;58.38;58.38;56.97;48.76;52.4;52.4;55.79;0;52.03;60.9;10;3;10;2;2011;3;5;35;1;4;32;1;3;41;1;1;41;1;2;50;1;1;47;1;3;30;1;3;33;3;3;47;1;1;45;1;3;30;1;3;33;2;3;42;1;2;41;1;1;34;1;3;32;3;3;30;1;3;38;2;3;41;1;3;32;1;3;41;1;2;32;2;2;45;1;3;36;1;3;31;2;2;34;1;2;0;0;3;0;0;3;35;1;3;35;1;2;36;1;3;38;1;2;34;1;2;0;0;2;30;2;2;34;1;3;0;0;2;20;1;3;38;1;3;30;1;2;26;1;2;44;1;2;0;0;3;0;1;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;40;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;37.64705882352941;0;7;7;0;2;17.0;17.0;0.0;2.0;37.1875;2;7;7;0;2;16.0;16.0;0.0;2.0;34.5;2;6;6;0;2;18.0;18.0;0.0;2.0;37.07142857142857;2;6;6;0;2;14.0;14.0;0.0;2.0;35.583333333333336;0;5;5;0;2;12.0;12.0;0.0;2.0;29.866666666666667;1;6;4;2;1;15.0;10.0;5.0;1.0;22.0;0;2;1;1;1;4.0;2.0;2.0;1.0;40.0;0;1;1;0;2;1.0;1.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;8;1;20;5;382.52;61.49;61.49;53.43;56.08;48.37;48.37;50.78;0;46.77;44.71;8;3;10;2;2011;3;7;2;2;4;27;3;3;14;2;1;0;0;2;38;2;1;25;2;3;5;2;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;42;2;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;15.4;6;6;1;5;1;15.0;1.0;14.0;1.0;42.0;1;1;1;0;2;2.0;2.0;0.0;3.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;2;22;1;180;15;386.04;57.88;57.88;52.14;55.8;60.29;60.29;55.79;0;46.43;73.24;22;6;10;2;2011;3;5;36;1;4;33;2;3;44;1;1;45;1;2;41;1;1;39;1;3;36;1;3;35;2;3;48;1;1;34;1;3;43;1;3;33;1;3;43;1;2;46;1;1;30;1;3;27;3;3;43;1;3;36;1;3;43;1;3;33;1;3;37;1;2;32;1;2;40;1;3;0;0;3;0;0;2;0;0;2;31;1;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;38;1;2;42;1;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;37.8235294117647;1;7;7;0;2;17.0;17.0;0.0;2.0;38.4375;1;7;7;0;2;16.0;16.0;0.0;2.0;35.333333333333336;1;6;5;1;2;18.0;15.0;3.0;2.0;35.1;0;4;4;0;2;10.0;10.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;39.333333333333336;0;2;2;0;2;3.0;3.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
0;1;10;1;20;5;386.16;57.88;57.88;52.29;53.65;58.25;58.25;51.3;0;51.03;59.21;10;3;10;3;2011;3;8;33;1;4;43;2;3;43;1;1;45;1;2;50;1;1;46;1;3;33;1;3;32;2;3;47;1;1;45;1;3;35;1;3;33;2;3;40;1;2;42;1;1;33;1;3;32;2;3;35;1;3;39;1;3;41;1;3;44;1;3;39;1;2;33;1;2;42;1;3;42;1;3;42;1;2;30;1;2;32;1;3;0;0;3;34;2;3;33;1;2;30;1;3;34;1;2;35;1;2;35;1;2;32;1;2;40;1;3;37;1;2;37;2;3;41;1;3;43;1;2;37;1;2;44;1;2;0;0;3;43;1;2;30;2;2;43;1;3;30;1;3;40;1;3;0;0;3;37;1;2;45;1;2;42;1;1;41;1;2;34;2;3;31;1;2;0;0;3;38;1;2;0;0;2;0;0;3;41;1;1;40;1;2;34;1;2;42;1;2;0;0;2;0;0;3;0;0;3;50;1;2;40.05882352941177;1;7;7;0;2;17.0;17.0;0.0;3.0;37.75;2;7;7;0;2;16.0;16.0;0.0;2.0;37.333333333333336;1;6;6;0;2;18.0;18.0;0.0;2.0;37.411764705882355;0;7;7;0;2;17.0;17.0;0.0;2.0;33.285714285714285;1;6;6;0;2;14.0;14.0;0.0;2.0;38.35294117647059;1;7;7;0;2;17.0;17.0;0.0;2.0;38.2;1;6;6;0;2;15.0;15.0;0.0;2.0;37.666666666666664;1;6;6;0;2;12.0;12.0;0.0;2.0;38.77777777777778;0;5;5;0;2;9.0;9.0;0.0;2.0;50.0;0;1;1;0;2;2.0;2.0;0.0;4.0
0;0;11;0;0;0;374.2;66.94;66.94;51.86;57.89;47.04;47.04;48.64;0;46.47;43.48;11;5;10;2;2011;3;5;25;3;4;0;0;3;34;3;1;0;0;2;0;0;1;0;0;3;34;2;3;0;0;3;0;0;1;0;0;3;0;0;3;0;0;3;0;0;2;0;0;1;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;0;0;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;29.5;3;3;2;1;1;8.0;4.0;4.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
1;0;20;0;0;0;380.81;54.88;54.88;58.25;49.03;54.48;54.48;56.48;0;49.2;44.71;9;4;10;3;2011;3;5;41;1;4;35;1;3;47;1;1;47;1;2;43;1;1;37;1;3;35;1;3;17;2;3;49;1;1;42;1;3;44;1;3;30;1;3;42;1;2;41;1;1;0;0;3;1;1;3;44;1;3;0;0;3;38;1;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;3;0;0;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;3;0;0;3;0;0;3;0;0;2;33;1;2;0;0;1;0;0;2;0;0;3;0;0;2;0;0;3;0;0;2;0;0;2;0;0;3;0;0;1;0;0;2;0;0;2;0;0;2;0;0;2;0;0;3;0;0;3;0;0;2;39.35294117647059;0;7;7;0;2;17.0;17.0;0.0;2.0;35.8125;1;7;6;1;2;16.0;13.0;3.0;2.0;27.666666666666668;0;3;2;1;1;9.0;6.0;3.0;1.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;33.0;0;1;1;0;2;2.0;2.0;0.0;2.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0;0;0;0;1;0.0;0.0;0.0;0.0
