NOTA_GEO_FIS;NOTA_L_DOS;NOTA_ECUA;CAR_CINCO;NOTA_CARTO;NOTA_LEGIC;NOTA_GEOGEO;NOTA_POO;NOTA_CFJC;NOTA_INGECO;VECES_L_DOS;NOTA_SUELOS;NOTA_FOTO;NAA_SEIS;NCA_SEIS;NOTA_HSE;NOTA_SIG;NOTA_ME;NOTA_EE_UNO;NOTA_PROGB;CAR_SEIS;VECES_CARTO;NOTA_TOP;LITERATURA_ICFES;VECES_EE_UNO;NOTAS_SISC;NCP_SEIS;VECES_BD;NCC_SEIS;NAP_SEIS;VECES_GEO_FIS;VECES_SIG;NAC_SEIS;EPA_SEIS;VECES_INGECO;PROMEDIO_DOS;PROMEDIO_UNO;PROMEDIO_CINCO;PROMEDIO_CUATRO;PROMEDIO_SEIS;VECES_LEGIC;CREDITOS_GEO_FIS;CREDITOS_L_DOS;CREDITOS_EE_UNO;CREDITOS_INGECO;CREDITOS_LEGIC;VECES_HSE;CREDITOS_SIG;RENDIMIENTO_SIETE;PROMEDIO_SIETE
31;46;32;1;41;0;30;38;34;34;1;34;31;3;7.0;0;0;30;0;38;0;1;34;57.0;0.0;38;0.0;1;7.0;0;1;0;3;2;1;33.705882352941174;34.4;35.72222222222222;35.6875;36.142857142857146;0;3;2;2;2;2;0;3;0.0;0.0
0;0;32;0;33;30;38;40;35;0;0;35;41;4;8.0;39;31;0;45;41;0;1;35;66.0;1.0;37;0.0;1;8.0;0;0;1;4;2;0;38.11764705882353;38.266666666666666;34.18181818181818;36.9;35.25;1;3;2;2;2;2;1;3;0.0;0.0
0;0;34;1;34;0;39;36;34;0;0;33;41;1;1.0;41;0;0;0;30;0;1;30;65.0;0.0;37;0.0;2;1.0;0;0;0;1;2;0;35.94117647058823;35.733333333333334;36.666666666666664;36.416666666666664;41.0;0;3;2;2;2;2;1;3;0.0;0.0
0;44;37;1;38;0;34;40;44;0;1;35;46;1;2.0;0;0;19;0;32;0;1;40;65.0;0.0;0;0.0;1;2.0;0;0;0;1;2;0;36.05882352941177;35.266666666666666;32.86666666666667;35.23529411764706;44.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;30;0;37;0;41;50;45;0;0;32;30;1;3.0;0;31;0;0;37;0;1;36;57.0;0.0;37;0.0;1;3.0;0;0;1;1;2;0;33.588235294117645;36.733333333333334;32.0625;37.42857142857143;31.0;0;3;2;2;2;2;0;3;2.0;31.0
0;0;34;1;41;0;38;34;42;46;0;36;35;1;2.0;0;0;0;0;34;0;1;34;67.0;0.0;37;0.0;1;2.0;0;0;0;1;2;1;34.294117647058826;39.266666666666666;38.714285714285715;39.0;46.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;38;0;36;29;33;37;0;0;0;33;41;0;0.0;0;0;18;0;41;0;1;46;57.0;0.0;38;2.0;1;2.0;1;0;0;1;1;0;38.11764705882353;35.86666666666667;34.611111111111114;33.214285714285715;29.0;1;3;2;2;2;2;0;3;3.0;41.0
0;0;30;0;33;0;30;35;36;0;0;34;37;0;0.0;0;0;0;0;32;0;1;36;62.0;0.0;37;0.0;1;0.0;0;0;0;0;1;0;32.1764705882353;34.8;38.333333333333336;30.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;40;44;0;42;0;37;43;41;41;1;39;44;3;6.0;0;0;42;43;48;0;1;36;74.0;1.0;39;0.0;1;6.0;0;0;0;3;2;1;39.76470588235294;39.666666666666664;38.388888888888886;41.88235294117647;41.333333333333336;0;3;2;2;2;2;0;3;0.0;0.0
0;0;21;0;0;0;8;0;40;0;0;0;0;0;0.0;0;0;0;0;34;0;0;18;61.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;26.294117647058822;33.06666666666667;0.0;8.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;38;44;2;37;0;35;40;30;46;1;39;44;4;8.0;37;33;34;0;37;0;1;41;60.0;0.0;38;0.0;1;8.0;0;0;1;4;2;1;36.8235294117647;40.06666666666667;35.611111111111114;36.294117647058826;38.0;0;3;2;2;2;2;1;3;2.0;31.0
0;0;0;0;0;0;0;45;34;0;0;30;37;2;3.0;35;0;0;37;48;0;0;30;65.0;1.0;0;0.0;0;3.0;0;0;0;2;2;0;33.05882352941177;33.86666666666667;0.0;23.916666666666668;36.333333333333336;0;3;2;2;2;2;1;3;0.0;0.0
0;42;37;0;42;29;30;42;44;0;1;40;44;2;5.0;0;34;0;0;31;0;1;37;80.0;0.0;40;2.0;1;7.0;1;0;1;3;2;0;34.1764705882353;35.86666666666667;39.45454545454545;37.5;34.857142857142854;1;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;38;0;30;43;39;0;0;39;42;0;0.0;0;0;0;0;31;0;1;30;71.0;0.0;36;0.0;0;0.0;0;0;0;0;1;0;32.23529411764706;36.733333333333334;37.0;30.785714285714285;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;48;33;1;33;32;30;39;35;32;1;36;41;5;9.0;42;0;31;42;37;0;1;36;67.0;1.0;38;0.0;1;9.0;0;0;0;5;2;1;37.05882352941177;35.93333333333333;32.833333333333336;37.07142857142857;38.888888888888886;1;3;2;2;2;2;1;3;1.0;28.0
0;0;42;0;40;0;33;47;35;0;0;34;39;1;2.0;0;0;33;47;42;0;1;38;62.0;1.0;37;0.0;1;2.0;0;0;0;1;2;0;38.588235294117645;38.6;36.0;33.35294117647059;47.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;41;0;0;0;30;31;42;0;0;36;41;0;0.0;0;0;0;0;37;0;0;31;57.0;0.0;0;0.0;1;0.0;0;0;0;0;1;0;35.8235294117647;38.86666666666667;38.2;34.714285714285715;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;35;0;0;32;0;30;31;43;0;1;35;37;2;3.0;30;0;0;0;37;0;1;37;67.0;0.0;39;0.0;1;3.0;0;0;0;2;2;0;36.8235294117647;37.86666666666667;36.18181818181818;29.785714285714285;33.333333333333336;0;3;2;2;2;2;1;3;0.0;0.0
0;30;0;1;33;0;37;36;33;0;1;33;39;1;2.0;0;0;0;0;36;0;1;30;56.0;0.0;0;0.0;3;2.0;0;0;0;1;2;0;36.05882352941177;38.266666666666666;34.0;33.166666666666664;30.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;39;0;39;0;34;45;34;38;0;40;42;2;5.0;0;33;37;0;41;0;1;32;71.0;0.0;36;0.0;1;5.0;0;0;1;2;2;1;37.294117647058826;38.53333333333333;37.77777777777778;38.05882352941177;35.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;35;0;36;28;38;30;36;0;0;32;44;1;1.0;35;26;25;0;33;0;1;31;65.0;0.0;39;5.0;1;6.0;2;0;1;3;1;0;34.2;34.93333333333333;30.11111111111111;35.529411764705884;28.166666666666668;1;3;2;2;2;2;1;3;2.0;31.0
0;0;34;0;40;0;35;38;36;40;0;37;45;2;5.0;0;30;23;0;44;0;1;32;56.0;0.0;21;0.0;1;5.0;0;0;1;2;2;1;38.294117647058826;37.53333333333333;32.46666666666667;35.35294117647059;34.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;44;0;34;0;42;34;35;0;0;33;41;2;5.0;0;33;20;46;33;0;1;34;65.0;1.0;38;0.0;1;5.0;0;0;1;2;2;0;36.588235294117645;37.06666666666667;33.0;34.0;38.2;0;3;2;2;2;2;0;3;0.0;0.0
0;0;33;0;44;0;32;44;31;0;0;36;34;1;1.0;31;0;0;0;32;1;1;34;59.0;0.0;40;0.0;1;1.0;0;0;0;1;2;0;35.64705882352941;36.0;38.07142857142857;35.07142857142857;31.0;0;3;2;2;2;2;2;3;0.0;0.0
0;0;35;1;0;0;30;30;34;0;0;26;20;2;3.0;33;0;0;34;39;0;0;35;64.0;1.0;0;0.0;0;3.0;0;0;0;2;2;0;36.588235294117645;38.0;30.0;30.5;33.666666666666664;0;3;2;2;2;2;1;3;0.0;0.0
0;45;44;0;44;35;41;47;39;37;1;37;44;6;12.0;45;43;39;47;37;0;1;45;76.0;1.0;40;0.0;1;12.0;0;0;1;6;2;1;40.588235294117645;41.266666666666666;40.111111111111114;41.0;41.833333333333336;1;3;2;2;2;2;1;3;0.0;0.0
0;0;33;0;40;0;38;41;31;36;0;36;40;4;8.0;41;32;21;49;31;0;1;33;80.0;1.0;21;0.0;1;8.0;0;0;1;4;2;1;34.23529411764706;36.46666666666667;33.4;39.214285714285715;38.375;0;3;2;2;2;2;1;3;0.0;0.0
0;41;34;1;33;30;30;41;32;0;1;33;41;4;7.0;40;0;24;45;33;0;1;38;57.0;1.0;40;0.0;2;7.0;0;0;0;4;2;0;38.0;34.4;34.61538461538461;33.470588235294116;38.857142857142854;1;3;2;2;2;2;1;3;0.0;0.0
0;0;0;0;0;0;0;0;27;0;0;0;0;0;0.0;0;0;0;0;35;0;0;40;69.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;37.18181818181818;36.666666666666664;0.0;0.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;31;0;37;35;33;35;34;0;0;35;43;2;3.0;47;0;39;0;34;0;1;32;58.0;0.0;39;0.0;0;3.0;0;0;0;2;2;0;34.705882352941174;37.6;36.6;36.53333333333333;39.0;1;3;2;2;2;2;1;3;0.0;0.0
0;0;23;0;0;0;0;50;39;0;0;35;42;1;1.0;38;0;0;0;38;0;0;36;69.0;0.0;0;0.0;0;1.0;0;0;0;1;2;0;36.1764705882353;39.13333333333333;0.0;35.45454545454545;38.0;0;3;2;2;2;2;1;3;0.0;0.0
0;33;0;0;34;0;30;31;36;0;1;35;40;3;6.0;31;33;0;0;32;0;1;30;71.0;0.0;34;0.0;1;6.0;0;0;1;3;2;0;34.1764705882353;35.2;32.666666666666664;34.0;32.666666666666664;0;3;2;2;2;2;1;3;0.0;0.0
0;0;35;0;43;0;38;45;37;31;0;35;42;3;6.0;44;35;36;0;34;0;1;30;53.0;0.0;39;0.0;1;6.0;0;0;1;3;2;1;32.35294117647059;37.266666666666666;40.05555555555556;38.13333333333333;35.166666666666664;0;3;2;2;2;2;1;3;2.0;31.0
0;31;26;0;0;0;0;0;38;0;1;31;42;1;2.0;0;0;0;23;32;0;0;31;65.0;1.0;0;2.0;0;4.0;1;0;0;2;1;0;30.705882352941178;36.6;0.0;30.5;27.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;41;0;42;0;0;31;35;0;0.0;0;0;0;0;37;0;0;39;61.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;37.64705882352941;34.8;40.0;33.4;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;33;0;40;0;37;34;38;0;0;36;42;0;0.0;0;0;18;0;31;0;1;34;69.0;0.0;39;0.0;1;0.0;0;0;0;0;1;0;38.0;37.733333333333334;35.666666666666664;36.94117647058823;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;31;2;36;31;30;45;38;0;0;33;40;2;3.0;45;0;31;0;43;0;1;33;71.0;0.0;40;0.0;1;3.0;0;0;0;2;2;0;34.94117647058823;35.8;39.46153846153846;30.166666666666668;35.666666666666664;1;3;2;2;2;2;1;3;0.0;0.0
0;0;30;0;0;0;42;0;33;0;0;34;30;0;0.0;0;0;0;0;31;0;0;30;52.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;31.705882352941178;38.93333333333333;0.0;39.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;36;36;0;0;29;30;0;0.0;0;0;0;0;41;0;0;36;69.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;33.0;32.733333333333334;0.0;0.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;42;0;1;34;0;43;39;34;0;1;35;45;3;5.0;38;0;0;43;31;0;1;35;68.0;1.0;40;0.0;2;5.0;0;0;0;3;2;0;32.8235294117647;38.06666666666667;35.45454545454545;39.833333333333336;41.6;0;3;2;2;2;2;1;3;0.0;0.0
0;0;0;2;0;0;30;36;36;0;0;33;34;0;0.0;0;0;0;0;42;0;0;43;60.0;0.0;0;0.0;2;0.0;0;0;0;0;1;0;37.705882352941174;36.6;34.6;30.666666666666668;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;35;0;40;0;31;44;38;33;0;36;41;2;3.0;44;0;32;0;41;0;1;32;63.0;0.0;40;0.0;1;3.0;0;0;0;2;2;1;37.76470588235294;37.733333333333334;36.86666666666667;38.294117647058826;36.666666666666664;0;3;2;2;2;2;1;3;0.0;0.0
0;0;0;1;0;0;0;32;34;0;0;31;38;0;0.0;0;0;0;0;34;0;0;31;71.0;0.0;0;0.0;2;0.0;0;0;0;0;1;0;31.11764705882353;32.733333333333334;26.0;20.571428571428573;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;16;31;0;0;6;24;0;0.0;0;0;0;0;31;0;0;30;85.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;26.823529411764707;37.333333333333336;0.0;30.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;46;32;1;36;35;34;40;30;0;1;35;38;3;6.0;0;0;0;47;35;0;1;33;69.0;1.0;38;0.0;2;6.0;0;0;0;3;2;0;35.94117647058823;42.93333333333333;30.428571428571427;36.357142857142854;42.666666666666664;1;3;2;2;2;2;0;3;2.0;35.0
0;0;30;1;36;31;38;50;37;44;0;35;42;5;10.0;43;34;32;48;30;0;1;31;57.0;1.0;39;0.0;1;10.0;0;0;1;5;2;1;32.88235294117647;37.13333333333333;37.111111111111114;39.0;39.1;1;3;2;2;2;2;1;3;3.0;44.0
0;0;0;0;0;0;0;28;1;0;0;34;38;0;0.0;0;0;0;0;30;0;0;33;69.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;31.375;25.8;0.0;11.5;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;35;0;0;0;30;42;39;0;0;33;39;1;1.0;34;0;0;0;39;0;0;36;64.0;0.0;0;0.0;0;1.0;0;0;0;1;2;0;37.8235294117647;36.266666666666666;0.0;33.06666666666667;34.0;0;3;2;2;2;2;1;3;0.0;0.0
0;43;33;1;0;0;30;40;44;31;1;33;38;2;4.0;0;0;30;0;38;0;0;44;55.0;0.0;0;0.0;1;4.0;0;0;0;2;2;1;39.529411764705884;45.4;33.916666666666664;34.625;37.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;42;0;36;0;34;32;33;0;0;32;36;2;3.0;36;0;0;46;32;0;1;37;58.0;1.0;38;0.0;1;3.0;0;0;0;2;2;0;37.705882352941174;35.46666666666667;36.36363636363637;34.357142857142854;42.666666666666664;0;3;2;2;2;2;1;3;0.0;0.0
0;38;49;1;40;0;31;34;35;0;1;37;40;3;6.0;45;32;0;0;36;0;1;32;54.0;0.0;36;0.0;1;6.0;0;0;1;3;2;0;37.8235294117647;36.733333333333334;38.90909090909091;33.470588235294116;36.166666666666664;0;3;2;2;2;2;1;3;2.0;33.0
0;38;0;0;0;0;0;31;35;0;1;33;38;2;3.0;31;0;0;0;32;0;0;38;53.0;0.0;0;0.0;0;3.0;0;0;0;2;2;0;32.05882352941177;38.333333333333336;0.0;28.88888888888889;35.666666666666664;0;3;2;2;2;2;1;3;0.0;0.0
0;0;40;1;41;34;36;42;41;0;0;37;45;1;2.0;0;0;0;0;43;0;1;31;71.0;0.0;41;0.0;1;2.0;0;0;0;1;2;0;38.294117647058826;39.266666666666666;39.72727272727273;40.2;34.0;1;3;2;2;2;2;0;3;2.0;34.0
0;0;34;1;39;34;31;38;39;0;0;35;42;3;5.0;45;0;36;43;30;0;1;43;65.0;1.0;40;0.0;2;5.0;0;0;0;3;2;0;38.76470588235294;36.13333333333333;41.05555555555556;34.42857142857143;39.8;1;3;2;2;2;2;1;3;0.0;0.0
0;0;39;0;40;34;38;50;39;32;0;38;42;5;10.0;32;36;30;46;35;0;1;46;62.0;1.0;38;0.0;1;10.0;0;0;1;5;2;1;38.529411764705884;39.46666666666667;38.611111111111114;38.13333333333333;36.4;1;3;2;2;2;2;1;3;2.0;35.0
0;0;0;0;30;0;0;43;37;0;0;31;41;0;0.0;5;0;0;0;49;0;1;42;62.0;0.0;39;1.0;1;1.0;1;0;0;1;1;0;36.411764705882355;36.86666666666667;33.0;32.42857142857143;5.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;0;1;33;0;30;35;33;0;0;38;41;2;4.0;40;36;0;0;38;0;1;31;57.0;0.0;39;0.0;2;4.0;0;0;1;2;2;0;35.1764705882353;38.266666666666666;33.90909090909091;31.75;37.0;0;3;2;2;2;2;1;3;1.0;21.0
0;0;41;1;43;0;37;50;32;0;0;38;42;2;3.0;45;0;26;35;50;0;1;30;63.0;1.0;38;0.0;2;3.0;0;0;0;2;2;0;40.411764705882355;40.2;40.38461538461539;33.53333333333333;38.333333333333336;0;3;2;2;2;2;1;3;0.0;0.0
0;48;30;0;39;0;30;37;36;0;1;34;45;1;2.0;0;0;0;0;40;0;1;30;65.0;0.0;0;0.0;1;2.0;0;0;0;1;2;0;33.705882352941174;38.6;40.0;35.07142857142857;48.0;0;3;2;2;2;2;0;3;0.0;0.0
0;37;34;0;39;0;40;47;33;0;1;34;43;4;8.0;44;34;24;42;40;0;1;44;65.0;1.0;38;0.0;1;8.0;0;0;1;4;2;0;39.529411764705884;40.0;35.07692307692308;36.23529411764706;38.0;0;3;2;2;2;2;1;3;0.0;0.0
0;41;44;0;42;0;30;47;36;0;1;34;46;4;8.0;38;38;38;43;44;0;1;39;63.0;1.0;40;0.0;1;8.0;0;0;1;4;2;0;39.76470588235294;41.4;38.13333333333333;35.11764705882353;40.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;0;0;0;0;0;36;30;0;0;33;39;0;0.0;0;0;0;0;34;0;0;32;65.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;34.1764705882353;33.06666666666667;0.0;43.111111111111114;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;38;0;39;0;36;40;34;0;0;36;44;1;1.0;42;0;21;0;32;0;1;31;69.0;0.0;37;0.0;1;1.0;0;0;0;1;2;0;34.76470588235294;38.0;35.45454545454545;33.266666666666666;42.0;0;3;2;2;2;2;1;3;0.0;0.0
0;37;40;0;36;31;38;42;35;0;1;36;42;4;8.0;43;30;0;0;33;0;1;39;55.0;0.0;40;0.0;1;8.0;0;0;1;4;2;0;37.64705882352941;38.0;37.45454545454545;38.916666666666664;33.625;1;3;2;2;2;2;1;3;3.0;41.0
0;0;0;0;0;0;0;0;39;0;0;27;23;0;0.0;0;0;0;0;21;0;0;32;57.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;31.90909090909091;31.666666666666668;0.0;0.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;35;41;0;0;32;30;2;3.0;40;0;0;37;31;0;0;30;56.0;1.0;0;0.0;1;3.0;0;0;0;2;2;0;32.705882352941174;34.93333333333333;31.0;38.77777777777778;38.0;0;3;2;2;2;2;1;3;0.0;0.0
0;32;0;0;28;0;30;34;31;0;1;35;35;2;3.0;34;0;0;0;46;0;1;35;60.0;0.0;0;0.0;0;3.0;0;0;0;2;2;0;36.529411764705884;34.8;28.0;33.785714285714285;32.666666666666664;0;3;2;2;2;2;1;3;0.0;0.0
0;0;44;0;41;30;30;41;44;0;0;37;44;3;6.0;44;37;0;0;38;0;1;37;52.0;0.0;39;0.0;1;6.0;0;0;1;3;2;0;35.294117647058826;36.0;38.666666666666664;32.4;35.833333333333336;1;3;2;2;2;2;1;3;0.0;0.0
0;0;29;0;34;29;43;40;41;0;0;31;30;1;3.0;0;38;0;0;30;0;1;30;65.0;0.0;37;2.0;1;5.0;1;0;1;2;2;0;34.88235294117647;35.06666666666667;34.81818181818182;35.25;34.4;1;3;2;2;2;2;0;3;0.0;0.0
0;43;30;0;36;34;46;45;0;0;1;35;40;2;4.0;0;0;35;0;34;0;1;33;67.0;0.0;39;0.0;1;4.0;0;0;0;2;2;0;36.35294117647059;36.46666666666667;35.69230769230769;38.714285714285715;38.5;1;3;2;2;2;2;0;3;0.0;0.0
0;0;39;2;35;0;37;39;39;0;0;37;30;0;0.0;0;0;30;0;30;0;1;30;62.0;0.0;0;0.0;1;0.0;0;0;0;0;1;0;34.88235294117647;39.0;30.2;36.642857142857146;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;43;45;0;37;0;35;44;41;0;1;35;44;2;4.0;0;0;27;47;34;0;1;37;60.0;1.0;39;0.0;1;4.0;0;0;0;2;2;0;37.05882352941177;39.86666666666667;35.375;35.11764705882353;45.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;0;11;0;0;32;30;0;0.0;0;0;0;0;32;0;0;30;55.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;31.636363636363637;35.06666666666667;0.0;32.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;30;1;31;0;39;30;41;0;0;30;32;1;1.0;35;0;0;0;33;0;1;32;76.0;0.0;38;0.0;2;1.0;0;0;0;1;2;0;33.05882352941177;39.6;34.0;33.642857142857146;35.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;0;0;33;29;30;36;45;0;0;36;45;2;4.0;42;31;0;0;32;0;1;33;60.0;0.0;36;2.0;1;6.0;1;0;1;3;2;0;33.88235294117647;40.86666666666667;34.76923076923077;34.07142857142857;32.166666666666664;1;3;2;2;2;2;1;3;0.0;0.0
0;0;31;0;34;0;31;34;35;0;0;33;36;1;1.0;37;0;36;0;34;0;1;34;57.0;0.0;38;0.0;1;1.0;0;0;0;1;2;0;36.64705882352941;41.2;34.05555555555556;34.266666666666666;37.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;0;0;38;0;0;34;33;0;0;31;32;2;3.0;30;0;0;30;34;1;1;30;65.0;1.0;0;0.0;0;3.0;0;0;0;2;2;0;32.705882352941174;35.6;38.0;34.666666666666664;30.0;0;3;2;2;2;2;2;3;0.0;0.0
17;0;44;0;37;32;30;42;37;47;0;32;42;2;4.0;0;0;30;0;41;0;1;40;59.0;0.0;35;3.0;1;7.0;1;1;0;3;1;1;39.529411764705884;34.86666666666667;33.833333333333336;36.333333333333336;29.857142857142858;1;3;2;2;2;2;0;3;2.0;36.857142857142854
0;0;41;1;0;0;35;44;42;0;0;32;44;0;0.0;0;0;34;0;45;0;0;39;56.0;0.0;0;0.0;1;0.0;0;0;0;0;1;0;37.76470588235294;41.46666666666667;30.22222222222222;36.214285714285715;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;16;0;30;0;31;44;37;0;0;33;36;0;0.0;0;0;0;0;30;0;1;30;60.0;0.0;36;0.0;1;0.0;0;0;0;0;1;0;33.76470588235294;33.93333333333333;31.666666666666668;34.15384615384615;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;38;0;43;37;43;0;0;36;43;1;1.0;45;0;0;0;48;0;1;30;54.0;0.0;37;0.0;1;1.0;0;0;0;1;2;0;38.1764705882353;38.0;36.0;41.142857142857146;45.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;44;1;41;0;33;34;38;0;0;35;39;1;1.0;43;0;34;0;42;0;1;30;57.0;0.0;39;0.0;1;1.0;0;0;0;1;2;0;35.6;38.666666666666664;36.833333333333336;36.4;43.0;0;3;2;2;2;2;1;3;0.0;0.0
0;32;16;0;34;35;31;33;36;0;1;35;43;4;8.0;42;32;0;0;30;0;1;30;57.0;0.0;36;0.0;1;8.0;0;0;1;4;2;0;33.05882352941177;35.8;35.36363636363637;33.642857142857146;34.0;1;3;2;2;2;2;1;3;0.0;0.0
0;39;30;0;43;0;34;40;30;0;1;40;33;1;2.0;0;0;0;0;40;0;1;40;64.0;0.0;0;0.0;1;2.0;0;0;0;1;2;0;39.94117647058823;40.6;40.125;37.333333333333336;39.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;48;0;0;0;36;42;0;0.0;0;0;0;0;49;0;0;32;53.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;37.8235294117647;37.333333333333336;0.0;37.5;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;37;0;0;0;0;43;38;0;0;31;32;1;1.0;40;0;0;0;36;0;0;31;64.0;0.0;0;0.0;0;1.0;0;0;0;1;2;0;32.94117647058823;39.0;0.0;40.0;40.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;0;0;0;0;0;0;37;0;0;0;0;0;0.0;0;0;0;0;47;0;0;30;57.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;38.875;35.46666666666667;0.0;35.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;37;0;38;0;30;33;39;0;0;35;43;0;0.0;0;0;0;0;30;0;1;30;65.0;0.0;38;0.0;1;0.0;0;0;0;0;1;0;35.1764705882353;39.86666666666667;40.45454545454545;31.363636363636363;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;40;0;0;0;34;41;0;0.0;0;0;0;0;38;0;0;30;67.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;35.76470588235294;33.86666666666667;0.0;42.4;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;1;0;0;0;48;31;0;0;34;42;1;1.0;43;0;0;0;42;0;0;35;50.0;0.0;0;0.0;2;1.0;0;0;0;1;2;0;36.0;37.53333333333333;33.2;34.333333333333336;43.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;31;0;39;0;31;48;39;0;0;37;43;0;0.0;0;0;33;0;39;0;1;34;57.0;0.0;37;0.0;1;0.0;0;0;0;0;1;0;39.588235294117645;42.0;35.72222222222222;39.05882352941177;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;30;36;33;0;0;32;36;0;0.0;0;0;0;0;37;0;0;31;56.0;0.0;38;0.0;0;0.0;0;0;0;0;1;0;35.705882352941174;37.8;38.0;35.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;40;0;31;35;43;0;0;38;31;1;1.0;41;0;41;0;48;0;1;32;63.0;0.0;0;0.0;1;1.0;0;0;0;1;2;0;37.76470588235294;38.6;38.5;33.833333333333336;41.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;33;1;0;0;43;36;38;0;0;34;33;0;0.0;0;0;0;0;50;0;0;38;60.0;0.0;0;0.0;2;0.0;0;0;0;0;1;0;39.35294117647059;37.53333333333333;33.0;40.416666666666664;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;0;40;0;0;0;0;0;0.0;0;0;0;0;45;0;0;20;57.0;0.0;0;0.0;0;0.0;0;0;0;0;1;0;31.5;36.93333333333333;0.0;21.0;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;36;1;43;0;30;34;32;0;0;35;40;0;0.0;0;0;31;0;46;0;1;34;58.0;0.0;37;0.0;2;0.0;0;0;0;0;1;0;40.05882352941177;40.8;37.06666666666667;36.09090909090909;0.0;0;3;2;2;2;2;0;3;0.0;0.0
0;36;31;0;38;0;36;32;0;0;1;38;47;1;2.0;0;0;0;0;36;0;1;37;60.0;0.0;40;0.0;1;2.0;0;0;0;1;2;0;41.94117647058823;38.13333333333333;38.333333333333336;38.92857142857143;36.0;0;3;2;2;2;2;0;3;0.0;0.0
0;0;0;0;0;0;0;35;36;0;0;30;37;1;1.0;30;0;0;0;34;0;0;39;67.0;0.0;0;0.0;1;1.0;0;0;0;1;2;0;35.529411764705884;37.733333333333334;25.0;45.0;30.0;0;3;2;2;2;2;1;3;0.0;0.0
0;0;0;1;0;0;0;38;0;0;0;38;43;1;1.0;30;0;0;0;44;0;0;31;60.0;0.0;0;0.0;2;1.0;0;0;0;1;2;0;34.35294117647059;33.86666666666667;40.0;36.0;30.0;0;3;2;2;2;2;1;3;0.0;0.0
