NOTA_EE_DOS;NCC_CINCO;NOTA_ADMICRO;PROMEDIO_TRES;NOTA_FCD;NAP_CINCO;NOTA_VARCOM;NOTA_TFM;PROMEDIO_CINCO;VECES_ADMICRO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;NAC_CINCO;NCA_CINCO;NOTA_EL_DOS;PROMEDIO_CUATRO;NOTA_ONDAS;EPA_CINCO;NOTA_CAMPOS;BIOLOGIA_ICFES;VECES_FOU;VECES_ONDAS;NOTA_EL_TRES;CAR_CINCO;NCP_CINCO;NAA_CINCO;NOTA_FOU;VECES_EL_TRES;VECES_TFM;NOTA_PROGAPL;NOTA_FIS_DOS;VECES_EE_DOS;VECES_FCD;CREDITOS_FOU;CREDITOS_EL_TRES;CREDITOS_EE_DOS;CREDITOS_ADMICRO;RENDIMIENTO_SEIS;PROMEDIO_SEIS
0.0;10.0;27.5;29.117647058235292;35.0;3;24.4;0.0;22.383333334;2;443.18;78.22;58.93;4;3.0;26.5;30.664444444;19.66666667;1;23.33333333;53.95;0;3;34.0;2;7.0;1;0.0;1;0;40.0;30.0;1;1;2;3;2;3;1.0;24.714285714285715
0.0;15.0;50.0;35.833333333333336;40.0;1;30.0;46.0;36.53333333333333;1;486.36;67.54;56.51;6;13.0;40.0;39.0;35.0;2;40.0;58.09;1;1;40.0;0;2.0;5;35.0;1;1;45.0;35.0;1;1;2;3;2;3;2.0;31.785714285714285
35.0;2.0;0.0;15.794117645882352;0.0;0;0.0;0.0;35.0;0;459.46;81.5;61.41;1;2.0;0.0;34.0;0.0;2;0.0;55.99;0;0;0.0;0;0.0;1;0.0;0;0;40.0;45.0;1;0;2;3;2;3;0.0;0.0
50.0;15.0;22.5;38.888888888888886;40.0;1;30.0;47.0;40.03333333333333;2;441.32;69.99;61.41;6;12.0;30.0;32.69230769230769;46.0;2;25.0;62.54;1;1;40.0;1;3.0;5;40.0;1;1;35.0;35.0;1;1;2;3;2;3;2.0;33.25
39.0;15.0;40.0;38.611111111111114;40.0;0;45.0;47.0;38.93333333333333;1;460.18;72.55;54.12;6;15.0;45.0;39.666666666666664;30.0;2;30.0;58.09;1;1;35.0;0;0.0;6;40.0;1;1;40.0;40.0;1;1;2;3;2;3;2.0;31.428571428571427
30.0;15.0;30.0;33.529411764705884;45.0;0;45.0;47.0;35.333333333333336;1;462.42;65.16;58.93;6;15.0;35.0;39.333333333333336;35.0;2;35.0;62.54;1;1;33.0;0;0.0;6;35.0;1;1;40.0;35.0;1;1;2;3;2;3;2.0;34.0
44.0;15.0;35.0;31.527777778333334;35.0;0;35.0;49.0;39.2;1;476.68;72.55;61.41;6;15.0;30.0;33.84615384615385;39.0;2;35.0;58.09;1;1;30.0;0;0.0;6;40.0;1;1;35.0;40.0;1;1;2;3;2;3;2.0;35.357142857142854
0.0;2.0;0.0;25.0;0.0;1;0.0;0.0;0.0;0;421.29;55.8;53.97;1;0.0;0.0;40.0;0.0;1;0.0;53.71;0;0;0.0;0;2.0;0;0.0;0;0;40.0;30.0;1;0;2;3;2;3;0.0;0.0
0.0;5.0;9.0;21.529411764705884;35.0;2;0.0;0.0;5.4;5;471.6;72.55;54.12;2;0.0;8.5;23.454545454545453;0.0;1;0.0;55.99;0;0;0.0;1;5.0;0;0.0;0;0;27.5;40.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;15.0;32.5;1;0.0;0.0;0.0;0;451.99;75.27;56.51;1;0.0;0.0;25.31250000125;0.0;1;0.0;58.09;0;0;0.0;0;2.0;0;0.0;0;0;21.66666667;45.0;1;2;2;3;2;3;1.0;13.333333333333334
47.0;15.0;27.5;27.352941177058824;30.0;3;30.0;30.0;31.366666666666667;2;426.6;69.99;61.41;6;8.0;27.0;28.884615384615383;27.0;1;31.0;55.99;2;3;31.0;3;7.0;3;28.5;1;1;27.5;30.0;1;1;2;3;2;3;1.0;28.785714285714285
40.0;12.0;30.0;32.76470588235294;45.0;1;30.0;0.0;27.5;2;458.17;72.55;58.93;5;9.0;27.5;34.03846153846154;35.0;1;30.0;60.25;1;1;4.0;1;3.0;4;39.0;1;0;35.0;30.0;1;1;2;3;2;3;1.0;16.821428571428573
0.0;7.0;10.0;27.441176470588236;30.0;3;35.0;0.0;7.142857142857143;1;450.4;58.13;58.93;3;0.0;0.0;25.35;0.0;1;13.0;55.99;1;0;0.0;0;7.0;0;10.0;0;0;22.5;27.5;1;1;2;3;2;3;1.0;15.0
48.0;15.0;27.5;28.970588235294116;30.0;1;30.0;41.0;36.56666666666667;2;487.75;70.42;49.04;6;12.0;36.0;32.53846153846154;31.0;2;30.0;61.19;1;2;35.0;2;3.0;5;40.0;1;1;35.0;40.0;1;1;2;3;2;3;2.0;38.285714285714285
0.0;5.0;14.5;24.264705882941175;35.0;2;0.0;0.0;8.7;2;485.74;58.15;58.68;2;0.0;0.0;32.5;0.0;1;0.0;70.86;0;0;0.0;1;5.0;0;0.0;0;0;30.0;30.0;1;1;2;3;2;3;0.0;0.0
49.0;15.0;40.0;28.08823529411765;30.0;0;22.5;43.0;40.06666666666667;1;510.79;75.27;61.41;6;15.0;39.0;30.923076923076923;37.0;2;30.0;58.09;1;1;36.0;0;0.0;6;36.0;1;1;30.0;40.0;1;1;2;3;2;3;2.0;34.107142857142854
43.0;15.0;40.0;31.176470588235293;35.0;0;30.0;41.0;37.766666666666666;1;468.8;58.15;63.43;6;15.0;36.0;35.23076923076923;39.0;2;40.0;61.19;2;1;31.5;2;0.0;6;32.5;2;1;35.0;45.0;1;1;2;3;2;3;2.0;33.857142857142854
45.0;15.0;32.0;29.117647058235292;35.0;0;22.5;43.0;37.733333333333334;1;482.83;95.12;56.8;6;15.0;36.0;32.73076923076923;38.0;2;35.0;57.44;1;1;31.0;0;0.0;6;41.0;1;1;32.5;35.0;1;2;2;3;2;3;2.0;30.35714285642857
45.0;15.0;30.0;30.735294117647058;35.0;0;25.0;46.0;37.4;1;475.13;69.99;54.12;6;15.0;36.0;34.07692307692308;35.0;2;30.0;55.99;2;1;36.0;1;0.0;6;32.5;1;1;40.0;30.0;1;1;2;3;2;3;2.0;39.07142857142857
40.0;15.0;35.0;35.0;35.0;0;26.66666667;44.0;39.06666666666667;1;444.47;85.34;67.15;6;15.0;30.0;34.10256410307692;30.0;2;30.0;45.62;1;1;45.0;0;0.0;6;37.0;1;1;45.0;50.0;1;1;2;3;2;3;1.0;27.773809524285717
0.0;5.0;11.66666667;19.882352941764708;32.5;2;0.0;0.0;7.000000002;3;448.89;67.05;59.29;2;0.0;0.0;31.25;0.0;1;0.0;47.7;0;0;0.0;1;5.0;0;0.0;0;0;30.0;30.0;1;2;2;3;2;3;1.0;13.666666666666666
50.0;15.0;30.0;33.38235294117647;30.0;0;30.0;47.0;40.2;1;466.95;60.48;58.68;6;15.0;35.0;32.30769230769231;32.0;2;30.0;57.36;2;1;46.0;1;0.0;6;35.0;1;1;35.0;40.0;1;1;2;3;2;3;2.0;39.5
47.0;15.0;35.0;32.94117647058823;35.0;0;30.0;46.0;40.333333333333336;1;460.68;60.49;64.0;6;15.0;30.0;33.666666666666664;33.0;2;30.0;62.54;1;1;40.0;0;0.0;6;41.0;1;1;40.0;30.0;1;1;2;3;2;3;3.0;40.142857142857146
0.0;2.0;0.0;35.0;0.0;1;0.0;0.0;0.0;0;488.34;66.94;66.96;1;0.0;0.0;35.0;0.0;1;0.0;58.29;0;0;0.0;0;2.0;0;0.0;0;0;35.0;40.0;1;0;2;3;2;3;0.0;0.0
0.0;5.0;18.5;29.29411764764706;30.0;2;9.666666667;0.0;11.1;4;472.61;67.77;56.34;2;0.0;38.0;29.448717948769232;0.0;1;31.0;61.19;0;0;0.0;1;5.0;0;0.0;0;0;32.5;25.0;1;1;2;3;2;3;1.0;10.0
0.0;9.0;24.0;21.52941176352941;30.0;3;0.0;0.0;14.88888888888889;2;451.07;70.5;56.8;4;2.0;0.0;31.25;31.0;1;35.0;49.7;1;1;0.0;1;7.0;1;0.0;0;0;30.0;30.0;1;1;2;3;2;3;0.0;0.0
0.0;2.0;0.0;20.999999999411763;19.5;1;0.0;0.0;0.0;0;364.66;50.54;49.32;1;0.0;0.0;24.75;0.0;1;0.0;40.94;0;0;0.0;0;2.0;0;0.0;0;0;30.0;23.0;1;4;2;3;2;3;1.0;14.0
49.0;15.0;30.0;31.029411764117647;35.0;2;20.0;36.0;32.6;1;493.94;70.42;54.33;6;10.0;26.0;29.076923076923077;15.25;2;25.0;64.51;1;4;27.5;2;5.0;4;40.0;2;1;35.0;40.0;1;1;2;3;2;3;2.0;32.57142857142857
0.0;2.0;0.0;17.50000000125;30.0;1;0.0;0.0;0.0;0;468.85;60.49;64.0;1;0.0;0.0;32.5;0.0;1;0.0;55.99;0;0;0.0;0;2.0;0;0.0;0;0;35.0;30.5;1;1;2;3;2;3;1.0;11.666666666666666
40.0;15.0;40.0;35.0;45.0;0;30.0;47.0;40.6;1;451.4;67.54;64.0;6;15.0;37.5;40.57692307692308;35.0;2;35.0;51.92;1;1;46.0;0;0.0;6;30.0;1;1;50.0;45.0;1;1;2;3;2;3;2.0;37.785714285714285
0.0;9.0;30.0;30.91176470588235;27.5;1;30.0;0.0;25.11111111111111;1;449.11;79.12;46.7;4;7.0;24.5;32.38461538461539;38.0;1;35.0;54.46;1;1;0.0;0;2.0;3;30.0;0;0;45.0;27.5;1;2;2;3;2;3;1.0;20.642857142857142
40.0;15.0;40.0;34.705882352941174;35.0;0;25.0;48.0;40.93333333333333;1;452.84;67.05;51.8;6;15.0;35.0;32.69230769230769;30.0;2;30.0;61.53;1;1;40.0;0;0.0;6;45.0;1;1;35.0;30.0;1;1;2;3;2;3;2.0;36.0
0.0;7.0;9.0;25.499999999411763;40.0;3;30.0;0.0;4.714285714285714;3;484.85;79.16;67.15;3;0.0;0.0;30.6;0.0;1;3.0;61.53;3;0;0.0;2;7.0;0;3.0;0;0;40.0;30.0;1;1;2;3;2;3;1.0;13.333333333333334
32.0;15.0;34.0;30.5;35.0;0;35.0;36.0;34.0;1;433.07;70.42;54.33;6;15.0;35.0;37.15384615384615;32.0;2;34.0;44.37;1;1;30.0;0;0.0;6;41.0;1;1;45.0;26.2;1;1;2;3;2;3;2.0;35.166666667142856
35.0;15.0;35.0;32.294117647647056;45.0;3;19.5;37.0;31.777777777333334;1;423.89;69.93;67.96;6;8.0;30.0;31.692307692307693;24.33333333;1;21.5;53.42;2;3;28.0;3;7.0;3;29.0;3;1;35.0;40.0;1;1;2;3;2;3;2.0;35.57142857142857
44.0;15.0;35.0;33.8235294117647;45.0;0;30.0;45.0;37.86666666666667;1;481.06;74.44;64.43;6;15.0;30.0;36.53846153846154;30.0;2;27.5;57.44;2;2;40.0;2;0.0;6;30.0;1;1;45.0;30.0;1;1;2;3;2;3;2.0;32.107142857142854
0.0;2.0;0.0;21.0;25.0;1;0.0;0.0;0.0;0;463.88;66.94;64.28;1;0.0;0.0;22.5;0.0;1;0.0;56.37;0;0;0.0;0;2.0;0;0.0;0;0;20.0;35.0;1;2;2;3;2;3;0.0;0.0
50.0;15.0;45.0;34.705882352941174;45.0;0;30.0;48.0;44.2;1;495.38;75.27;76.74;6;15.0;40.0;38.84615384615385;37.0;2;35.0;60.25;1;1;40.0;0;0.0;6;45.0;1;1;40.0;30.0;1;1;2;3;2;3;3.0;42.92857142857143
0.0;5.0;1.0;28.647058823529413;40.0;2;1.666666667;0.0;0.6;3;475.57;62.84;53.97;2;0.0;2.333333333;19.833333333307692;0.0;1;30.0;59.24;0;0;0.0;1;5.0;0;0.0;0;0;22.5;22.5;1;1;2;3;2;3;1.0;13.0
22.33;15.0;35.0;33.38235294117647;45.0;1;35.0;44.0;37.31066666666666;1;476.04;79.12;54.33;6;13.0;35.0;38.84615384615385;35.0;2;30.0;46.57;1;1;46.0;0;2.0;5;35.0;1;1;45.0;50.0;1;1;2;3;2;3;2.0;37.714285714285715
45.0;15.0;40.0;32.94117647058823;35.0;0;32.5;43.0;40.666666666666664;1;436.01;74.44;56.8;6;15.0;32.5;35.96153846153846;36.0;2;32.5;49.7;1;1;43.0;0;0.0;6;35.0;1;1;45.0;35.0;1;1;2;3;2;3;3.0;41.142857142857146
40.0;2.0;0.0;28.08823529411765;30.0;0;19.25;0.0;40.0;0;459.4;72.55;58.93;1;2.0;3.0;17.96153846153846;0.0;2;3.0;65.0;0;0;0.0;0;0.0;1;0.0;0;0;30.0;30.0;1;1;2;3;2;3;1.0;21.666666666666668
35.0;15.0;27.5;28.29411764764706;30.0;1;22.33333333;49.0;35.36666666666667;2;441.84;60.49;61.41;6;12.0;40.0;32.844444444000004;32.0;2;23.0;49.87;1;1;31.0;1;3.0;5;37.0;1;1;40.0;40.0;1;1;2;3;2;3;2.0;34.142857142857146
45.0;12.0;35.0;28.67647058764706;44.0;1;50.0;0.0;32.75;1;540.14;95.12;66.96;5;9.0;46.0;44.07692307692308;31.0;2;34.0;62.33;1;1;22.0;1;3.0;4;35.0;2;0;45.0;35.0;1;1;2;3;2;3;1.0;21.714285714285715
0.0;2.0;0.0;30.0;18.33333333;1;0.0;0.0;0.0;0;438.22;55.71;64.0;1;0.0;0.0;24.166666664999997;0.0;1;0.0;65.0;0;0;0.0;0;2.0;0;0.0;0;0;30.0;30.0;1;3;2;3;2;3;1.0;13.333333333333334
30.0;5.0;13.5;27.045454545454547;27.5;1;15.0;0.0;20.1;2;432.1;62.82;58.93;2;2.0;0.0;25.3125;0.0;1;0.0;58.09;0;0;0.0;1;3.0;1;0.0;0;0;30.0;30.0;1;2;2;3;2;3;1.0;13.333333333333334
0.0;5.0;22.5;26.941176470588236;22.5;2;0.0;0.0;13.5;2;432.4;75.27;56.51;2;0.0;0.0;28.75;0.0;1;0.0;49.87;0;0;0.0;1;5.0;0;0.0;0;0;35.0;25.0;1;2;2;3;2;3;1.0;12.666666666666666
50.0;15.0;45.0;38.529411764705884;45.0;0;40.0;47.0;43.733333333333334;1;445.43;57.98;65.58;6;15.0;35.0;40.38461538461539;40.0;2;35.0;64.49;1;1;40.0;0;0.0;6;40.0;1;1;45.0;35.0;1;1;2;3;2;3;3.0;40.357142857142854
47.0;12.0;23.5;30.88235294117647;30.0;3;30.0;0.0;29.375000000833335;2;471.14;64.88;58.7;5;4.0;39.0;34.38461538461539;32.0;1;30.0;60.55;2;1;24.66666667;3;8.0;2;25.0;3;0;40.0;30.0;1;1;2;3;2;3;1.0;25.09090909090909
43.0;15.0;28.0;32.11764705882353;35.0;1;30.0;49.0;36.53333333333333;2;456.07;62.82;56.51;6;12.0;31.0;33.30769230769231;39.0;2;35.0;55.99;3;1;31.0;2;3.0;5;30.0;1;1;35.0;40.0;1;1;2;3;2;3;2.0;38.82142857142857
50.0;15.0;40.0;34.705882352941174;40.0;0;30.0;48.0;41.93333333333333;1;496.58;72.55;66.74;6;15.0;35.0;36.53846153846154;35.0;2;35.0;65.0;1;1;45.0;0;0.0;6;30.0;1;1;40.0;35.0;1;1;2;3;2;3;2.0;36.42857142857143
20.0;2.0;0.0;27.0;35.0;1;0.0;0.0;20.0;0;469.39;69.99;58.93;1;0.0;0.0;35.0;0.0;1;0.0;58.09;0;0;0.0;0;2.0;0;0.0;0;0;35.0;30.0;1;1;2;3;2;3;1.0;11.666666666666666
48.0;15.0;28.0;34.117647059411766;40.0;1;25.0;41.0;36.86666666666667;2;430.82;67.54;56.51;6;12.0;38.0;35.84615384615385;41.0;2;31.0;49.87;1;1;32.0;2;3.0;5;36.0;2;1;40.0;45.0;1;1;2;3;2;3;2.0;34.892857142857146
45.0;15.0;30.0;33.205882352941174;30.0;0;35.0;48.0;39.2;1;421.63;65.16;56.51;6;15.0;35.0;32.30769230769231;42.0;2;32.5;53.95;1;1;40.0;0;0.0;6;30.0;1;1;30.0;45.0;1;1;2;3;2;3;2.0;37.142857142857146
0.0;5.0;30.0;32.794117647058826;45.0;1;25.0;0.0;18.0;1;467.26;79.16;51.8;2;3.0;30.0;36.15384615384615;0.0;1;30.0;55.49;0;0;0.0;0;2.0;1;0.0;0;0;45.0;40.0;1;1;2;3;2;3;0.0;0.0
40.0;9.0;31.0;32.38235294117647;40.0;0;40.0;0.0;34.55555555555556;1;462.02;58.13;56.51;4;9.0;0.0;32.2;35.0;2;23.5;60.25;1;1;0.0;0;0.0;4;34.0;0;0;25.0;40.0;1;1;2;3;2;3;1.0;13.333333333333334
50.0;15.0;50.0;35.294117647058826;40.0;1;35.0;46.0;41.666666666666664;1;440.5;79.16;59.29;6;13.0;45.0;38.46153846153846;28.0;2;35.0;59.44;1;2;35.0;1;2.0;5;38.0;1;1;35.0;27.5;1;1;2;3;2;3;2.0;37.214285714285715
40.0;2.0;0.0;30.454545455454546;35.0;0;0.0;0.0;40.0;0;454.88;67.54;56.51;1;2.0;0.0;37.5;0.0;2;0.0;55.99;0;0;0.0;0;0.0;1;0.0;0;0;40.0;23.33333333;1;1;2;3;2;3;1.0;13.333333333333334
35.0;15.0;34.0;35.588235294117645;40.0;2;30.0;34.0;31.633333333333333;1;472.57;69.99;64.0;6;10.0;27.0;34.53846153846154;27.5;2;34.0;60.25;2;2;27.5;3;5.0;4;31.5;2;1;40.0;27.5;1;1;2;3;2;3;2.0;34.107142857142854
49.0;15.0;27.66666667;34.411764705882355;35.0;3;35.0;42.0;34.66666666733333;3;487.42;72.55;72.97;6;8.0;45.0;37.53846153846154;26.5;1;29.0;60.25;2;2;35.0;3;7.0;3;27.5;1;1;40.0;30.0;1;1;2;3;2;3;1.0;26.892857142857142
50.0;15.0;40.0;36.1764705882353;35.0;0;35.0;50.0;43.333333333333336;1;447.78;67.54;61.41;6;15.0;35.0;35.38461538461539;35.0;2;30.0;58.09;1;1;40.0;0;0.0;6;45.0;1;1;40.0;35.0;1;1;2;3;2;3;2.0;38.214285714285715
44.0;15.0;40.0;35.88235294117647;45.0;0;25.0;48.0;37.666666666;1;408.67;53.2;54.12;6;15.0;45.0;35.93333333333333;30.0;2;22.5;45.64;1;2;30.33333333;2;0.0;6;31.0;3;1;30.0;40.0;1;1;2;3;2;3;2.0;34.964285714285715
44.0;15.0;46.0;39.8235294117647;40.0;0;45.0;50.0;44.333333333333336;1;489.69;79.12;59.23;6;15.0;36.5;37.26923076923077;34.0;2;30.0;58.29;1;2;45.0;1;0.0;6;43.0;1;1;35.0;30.0;1;1;2;3;2;3;3.0;40.57142857142857
49.0;15.0;45.0;32.205882352941174;40.0;0;30.0;43.0;43.93333333333333;1;492.62;75.27;66.74;6;15.0;30.0;34.61538461538461;43.0;2;22.5;60.25;1;1;45.0;0;0.0;6;38.0;1;1;45.0;35.0;1;1;2;3;2;3;2.0;37.035714285714285
0.0;2.0;0.0;21.363636363636363;15.0;1;0.0;0.0;0.0;0;468.16;70.5;56.8;1;0.0;0.0;25.0;0.0;1;0.0;51.64;0;0;0.0;0;2.0;0;0.0;0;0;35.0;27.5;1;1;2;3;2;3;1.0;15.0
50.0;15.0;40.0;33.23529411764706;45.0;0;35.0;49.0;41.13333333333333;1;493.35;79.12;49.33;6;15.0;30.0;38.46153846153846;35.0;2;35.0;62.33;1;1;40.0;0;0.0;6;30.0;1;1;45.0;35.0;1;1;2;3;2;3;2.0;39.57142857142857
47.0;15.0;23.0;28.529411764705884;30.0;2;30.0;30.0;32.166666666666664;2;471.81;58.18;64.43;6;9.0;39.0;35.76923076923077;40.0;2;31.5;51.64;1;1;24.5;2;6.0;4;38.0;2;1;45.0;30.0;1;1;2;3;2;3;2.0;35.857142857142854
40.0;15.0;40.0;32.55882352941177;40.0;0;30.0;40.0;36.666666666666664;1;468.9;65.16;56.51;6;15.0;35.0;36.92307692307692;30.0;2;30.0;58.09;2;1;35.0;1;0.0;6;32.5;1;1;45.0;40.0;1;1;2;3;2;3;2.0;36.07142857142857
35.0;15.0;27.5;30.852941175882354;30.0;2;35.0;36.0;31.166666666;2;452.3;74.38;56.78;6;9.0;37.0;32.15384615384615;31.0;2;28.5;56.37;1;1;26.33333333;2;6.0;4;33.0;3;1;30.0;30.0;1;1;2;3;2;3;1.0;28.285714285714285
0.0;5.0;3.0;17.000000000058822;27.5;2;0.0;0.0;1.8;2;455.94;67.05;54.31;2;0.0;0.0;38.75;0.0;1;0.0;57.44;0;0;0.0;1;5.0;0;0.0;0;0;50.0;23.33333333;1;2;2;3;2;3;1.0;12.666666666666666
0.0;2.0;0.0;29.37500000125;0.0;1;0.0;0.0;0.0;0;446.17;62.82;61.41;1;0.0;0.0;30.0;0.0;1;0.0;65.0;0;0;0.0;0;2.0;0;0.0;0;0;30.0;45.0;1;0;2;3;2;3;1.0;13.333333333333334
50.0;15.0;45.0;39.705882352941174;45.0;0;30.0;48.0;43.6;1;482.77;75.27;58.93;6;15.0;40.0;38.84615384615385;35.0;2;35.0;55.99;1;1;45.0;0;0.0;6;35.0;1;1;40.0;30.0;1;1;2;3;2;3;2.0;34.642857142857146
49.0;15.0;40.0;31.176470588235293;40.0;0;30.0;43.0;41.86666666666667;1;429.7;74.38;61.71;6;15.0;30.0;36.15384615384615;35.0;2;32.5;50.63;1;1;45.0;0;0.0;6;38.0;1;1;45.0;30.0;1;1;2;3;2;3;2.0;39.857142857142854
0.0;2.0;0.0;19.545454545454547;30.0;1;0.0;0.0;0.0;0;436.8;72.55;56.51;1;0.0;0.0;24.166666664999997;0.0;1;0.0;53.95;0;0;0.0;0;2.0;0;0.0;0;0;18.33333333;30.0;1;1;2;3;2;3;0.0;0.0
50.0;15.0;40.0;37.35294117647059;45.0;0;30.0;48.0;40.93333333333333;1;487.73;65.25;86.0;6;15.0;30.0;37.30769230769231;35.0;2;40.0;55.53;1;1;40.0;0;0.0;6;30.0;1;1;40.0;40.0;1;1;2;3;2;3;2.0;35.357142857142854
0.0;7.0;1.0;29.676470588235293;40.0;2;35.0;0.0;9.285714285714286;1;470.7;66.94;54.33;3;2.0;0.0;41.3;0.0;1;44.0;58.29;1;0;0.0;0;5.0;1;31.0;0;0;45.0;28.33333333;1;1;2;3;2;3;1.0;11.666666666666666
30.0;2.0;0.0;23.863636363636363;40.0;0;0.0;0.0;30.0;0;460.74;62.82;56.51;1;2.0;0.0;40.0;0.0;2;0.0;60.25;0;0;0.0;0;0.0;1;0.0;0;0;40.0;25.0;1;1;2;3;2;3;1.0;30.0
49.0;15.0;14.0;29.38235294117647;41.0;3;31.0;39.0;31.066666666666666;3;473.47;67.54;56.51;6;8.0;30.5;35.11538461538461;29.5;1;30.0;60.25;2;2;32.0;3;7.0;3;27.0;1;1;40.0;35.0;1;1;2;3;2;3;2.0;33.61904761857143
30.0;2.0;0.0;27.821428572857144;12.5;0;0.0;0.0;30.0;0;485.81;53.42;56.34;1;2.0;0.0;32.0625;0.0;2;42.0;68.0;0;0;0.0;0;0.0;1;0.0;0;0;45.0;30.0;1;4;2;3;2;3;3.0;45.0
35.0;12.0;40.0;30.735294117647058;40.0;0;40.0;0.0;35.833333333333336;1;447.37;62.82;58.93;5;12.0;37.0;38.92307692307692;45.0;2;30.0;58.09;1;1;30.0;0;0.0;5;30.0;1;0;45.0;30.0;1;1;2;3;2;3;2.0;34.392857142857146
40.0;15.0;39.0;31.529411764705884;30.0;1;30.0;38.0;34.13333333333333;1;481.89;79.12;56.78;6;13.0;22.5;29.346153846153847;23.0;2;37.0;52.56;1;2;31.0;1;2.0;5;31.0;1;1;30.0;30.0;1;1;2;3;2;3;1.0;27.321428571428573
0.0;12.0;17.33333333;30.235294117647058;35.0;4;40.0;0.0;19.583333331666665;3;428.94;66.94;54.33;5;2.0;36.0;32.65384615384615;36.0;1;32.0;46.57;2;1;18.33333333;3;10.0;1;28.0;3;0;22.5;30.0;1;1;2;3;2;3;1.0;19.75
32.0;10.0;32.0;30.029411764705884;40.0;0;23.0;0.0;32.2;1;431.32;69.99;54.12;4;10.0;32.0;30.102564103076926;0.0;2;19.66666667;58.09;1;0;30.0;0;0.0;4;36.0;1;0;30.0;31.5;1;1;2;3;2;3;2.0;32.63636363636363
40.0;15.0;45.0;31.91176470588235;30.0;0;40.0;43.0;40.86666666666667;1;451.96;65.16;49.32;6;15.0;45.0;38.46153846153846;40.0;2;30.0;51.92;1;1;43.0;0;0.0;6;30.0;1;1;45.0;40.0;1;1;2;3;2;3;2.0;30.285714285714285
0.0;4.0;0.0;30.352941177058824;37.0;2;15.0;0.0;14.25;0;445.02;67.05;56.8;2;0.0;0.0;32.625;0.0;1;0.0;57.44;2;0;0.0;1;4.0;0;28.5;0;0;40.0;40.0;1;1;2;3;2;3;1.0;13.333333333333334
49.0;15.0;40.0;26.61764705882353;27.5;0;35.0;41.0;39.86666666666667;1;441.64;60.97;59.29;6;15.0;30.0;33.1;43.0;2;30.0;53.57;1;1;35.0;0;0.0;6;33.0;1;1;40.0;45.0;1;2;2;3;2;3;1.0;27.642857142857142
50.0;15.0;40.0;36.470588235294116;40.0;0;30.0;44.0;41.13333333333333;1;435.82;55.29;61.71;6;15.0;30.0;35.76923076923077;40.0;2;30.0;54.46;2;1;40.0;1;0.0;6;32.5;1;1;45.0;40.0;1;1;2;3;2;3;2.0;32.285714285714285
46.0;15.0;35.0;32.35294117647059;40.0;0;40.0;42.0;38.266666666666666;1;452.11;74.44;40.67;6;15.0;35.0;37.30769230769231;31.0;2;30.0;45.62;2;2;43.0;2;0.0;6;30.0;1;1;40.0;35.0;1;1;2;3;2;3;3.0;41.285714285714285
49.0;15.0;30.0;29.264705882352942;35.0;0;30.0;42.0;35.86666666666667;1;415.69;63.9;64.43;6;15.0;30.0;33.0;37.0;2;31.5;49.7;2;1;30.0;1;0.0;6;30.0;1;1;35.0;35.0;1;1;2;3;2;3;2.0;34.92857142857143
0.0;12.0;13.25;29.08823529411765;35.0;3;22.5;0.0;21.3125;4;446.86;60.82;54.33;5;5.0;35.0;30.576923076923077;31.5;1;30.0;50.63;2;2;35.0;3;7.0;2;24.0;1;0;27.5;35.0;1;1;2;3;2;3;1.0;23.545454546363636
32.0;15.0;45.0;33.8235294117647;35.0;1;35.0;42.0;37.0;1;430.3;67.54;56.51;6;13.0;35.0;35.38461538461539;27.5;2;30.0;58.09;1;2;35.0;1;2.0;5;35.0;1;1;40.0;35.0;1;1;2;3;2;3;1.0;27.071428572142857
46.0;15.0;42.0;28.235294117058825;35.0;0;25.5;43.0;40.0;1;438.79;57.98;63.26;6;15.0;38.0;32.30769230769231;36.0;2;30.0;53.42;1;1;35.0;0;0.0;6;38.0;1;1;30.0;35.0;1;1;2;3;2;3;2.0;36.67857142857143
0.0;2.0;0.0;32.05882352941177;30.0;1;20.0;0.0;0.0;0;440.25;65.39;58.93;1;0.0;0.0;29.375;0.0;1;0.0;50.92;0;0;0.0;0;2.0;0;0.0;0;0;35.0;45.0;1;1;2;3;2;3;0.0;0.0
0.0;9.0;39.0;27.058823529411764;35.0;3;13.5;0.0;17.444444444444443;1;452.2;60.49;61.41;4;3.0;17.5;25.384615384615383;5.0;1;24.0;67.71;2;1;0.0;1;6.0;1;15.0;0;0;32.5;25.0;1;1;2;3;2;3;2.0;32.22222222222222
40.0;2.0;0.0;21.363636363636363;16.66666667;0;0.0;0.0;40.0;0;435.84;67.54;54.12;1;2.0;0.0;25.833333335000003;0.0;2;0.0;53.95;0;0;0.0;0;0.0;1;0.0;0;0;35.0;20.0;1;3;2;3;2;3;3.0;45.0
49.0;15.0;40.0;28.676470588235293;35.0;1;30.0;48.0;37.86666666666667;1;442.95;65.25;56.34;6;13.0;39.0;35.07692307692308;26.5;2;42.0;55.53;1;2;31.0;2;2.0;5;30.0;2;1;30.0;30.0;1;1;2;3;2;3;2.0;36.142857142857146
