GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO;PROMEDIO_UNO
0;2;16;1;19;5;341.0;77.0;77.0;0.0;0.0;0.0;61.0;71.0;0.0;0.0;65.0;6;5;9;3;2015;2;35.06666666666667
0;2;12;1;19;5;340.0;79.0;81.0;0.0;0.0;0.0;72.0;67.0;0.0;0.0;54.0;12;3;9;3;2015;1;26.0
1;2;11;1;19;5;349.0;72.0;71.0;0.0;0.0;0.0;70.0;70.0;0.0;0.0;71.0;11;5;9;2;2015;2;35.96666666666667
0;2;9;1;19;5;342.0;72.0;71.0;0.0;0.0;0.0;60.0;73.0;0.0;0.0;79.0;9;4;9;3;2015;2;36.6
0;1;9;1;19;5;483.0;71.0;71.0;65.0;89.0;65.0;65.0;58.0;0.0;63.0;52.0;9;4;9;2;2015;1;14.64102564102564
0;1;9;1;19;5;456.0;73.0;73.0;63.0;62.0;78.0;78.0;52.0;0.0;59.0;59.0;9;4;9;3;2015;1;20.15384615384615
0;1;8;1;19;5;443.0;88.0;88.0;56.0;69.0;68.0;68.0;49.0;0.0;52.0;39.0;8;3;9;1;2015;2;34.4
0;1;15;1;19;5;426.0;71.0;71.0;80.0;56.0;58.0;58.0;61.0;0.0;47.0;74.0;19;5;9;2;2015;2;32.73333333333333
0;2;7;1;19;5;442.0;69.0;69.0;68.0;55.0;69.0;69.0;63.0;0.0;49.0;56.0;19;5;9;2;2015;2;35.86666666666667
0;2;3;1;19;5;434.0;71.0;71.0;74.0;53.0;60.0;60.0;58.0;0.0;59.0;71.0;20;6;9;2;2015;1;26.85555555555556
0;2;2;1;19;5;430.0;75.0;75.0;70.0;59.0;62.0;62.0;57.0;0.0;52.0;66.0;14;2;9;3;2015;1;21.23076923076923
0;2;11;1;19;5;462.0;69.0;69.0;63.0;65.0;67.0;67.0;68.0;0.0;69.0;59.0;11;5;9;3;2015;2;35.86666666666667
0;2;16;1;19;5;423.0;85.0;85.0;60.0;75.0;54.0;54.0;48.0;0.0;41.0;60.0;8;3;9;3;2015;2;33.47777777777778
0;1;10;1;19;5;452.57;85.89;85.89;49.63;68.87;58.33;58.33;62.09;0.0;59.25;65.57;8;3;9;2;2015;2;36.13333333333333
1;1;8;1;19;5;437.0;86.0;86.0;55.0;59.0;62.0;62.0;63.0;0.0;53.0;43.0;19;5;9;2;2015;1;24.2948717948718
0;2;11;3;19;5;427.44;81.47;81.47;52.83;56.98;59.95;59.95;61.54;0.0;56.47;64.56;8;3;9;2;2015;1;11.46153846153846
0;1;16;1;19;5;429.0;80.0;80.0;52.0;56.0;65.0;65.0;58.0;0.0;63.0;59.0;16;2;9;3;2015;1;19.07692307692308
0;1;8;1;19;5;399.0;62.0;62.0;74.0;56.0;60.0;60.0;51.0;0.0;40.0;52.0;8;3;9;2;2015;1;25.14102564102564
0;1;18;1;19;5;435.0;55.0;55.0;65.0;62.0;67.0;67.0;58.0;0.0;62.0;48.0;18;3;9;3;2015;2;32.03846153846154
0;2;10;1;19;5;427.0;64.0;64.0;63.0;58.0;58.0;58.0;63.0;0.0;53.0;66.0;10;3;9;2;2015;1;29.07692307692308
1;1;18;1;19;5;421.0;68.0;68.0;56.0;59.0;67.0;67.0;57.0;0.0;51.0;54.0;18;3;9;2;2015;1;12.76923076923077
0;2;7;1;19;5;426.0;65.0;65.0;59.0;67.0;61.0;61.0;54.0;0.0;61.0;54.0;7;5;9;2;2015;2;35.2
0;2;19;1;19;5;418.0;60.0;60.0;63.0;50.0;69.0;69.0;51.0;0.0;60.0;47.0;19;5;9;1;2015;1;27.19230769230769
1;2;8;1;19;5;292.0;50.0;57.0;0.0;0.0;0.0;62.0;56.0;0.0;0.0;48.0;7;5;7;2;2015;1;13.19230769230769
0;1;8;1;19;5;360.0;72.0;71.0;0.0;0.0;0.0;69.0;75.0;0.0;0.0;75.0;8;3;4;3;2015;2;37.6
0;1;14;1;19;5;334.0;70.0;68.0;0.0;0.0;0.0;57.0;70.0;0.0;0.0;71.0;14;2;6;3;2015;2;30.38461538461538
1;1;16;1;19;5;322.0;64.0;62.0;0.0;0.0;0.0;75.0;62.0;0.0;0.0;49.0;16;2;6;3;2015;2;34.4
0;1;12;1;19;5;433.0;80.0;80.0;50.0;62.0;59.0;59.0;69.0;0.0;53.0;52.0;11;5;9;2;2015;1;21.30769230769231
0;1;8;1;19;5;340.0;75.0;62.0;0.0;0.0;0.0;67.0;68.0;0.0;0.0;60.0;10;3;9;3;2015;1;14.61538461538461
1;2;7;1;19;5;288.0;52.0;52.0;0.0;0.0;0.0;60.0;57.0;0.0;0.0;56.0;2;1;5;4;2015;2;34.46666666666667
0;1;4;1;19;5;352.0;68.0;68.0;50.0;47.0;48.0;48.0;48.0;0.0;34.0;47.0;7;5;5;2;2015;2;32.0
0;2;9;1;19;5;419.0;85.0;85.0;64.0;53.0;59.0;59.0;58.0;0.0;42.0;40.0;9;4;9;3;2015;1;24.06410256410256
0;2;9;1;19;5;321.0;77.0;74.0;0.0;0.0;0.0;51.0;75.0;0.0;0.0;55.0;9;4;9;2;2015;2;34.67777777777778
0;2;18;1;19;5;345.0;67.0;71.0;0.0;0.0;0.0;67.0;74.0;0.0;0.0;79.0;16;2;9;3;2015;2;35.13333333333333
0;2;10;1;19;5;351.0;70.0;74.0;0.0;0.0;0.0;75.0;66.0;0.0;0.0;88.0;10;3;9;3;2015;2;35.63333333333333
1;2;1;1;19;5;344.0;79.0;74.0;0.0;0.0;0.0;75.0;60.0;0.0;0.0;64.0;1;5;9;4;2015;2;35.6
1;1;16;1;19;5;342.0;69.0;65.0;0.0;0.0;0.0;65.0;73.0;0.0;0.0;84.0;8;3;9;2;2015;1;4.846153846153846
0;1;8;1;19;5;412.0;65.0;65.0;66.0;65.0;52.0;52.0;59.0;0.0;55.0;51.0;8;3;9;2;2015;1;11.51282051282051
0;2;9;1;19;5;405.0;71.0;71.0;62.0;65.0;54.0;54.0;53.0;0.0;48.0;50.0;9;4;9;2;2015;2;31.5
0;2;1;1;19;5;343.0;64.0;68.0;0.0;0.0;0.0;72.0;75.0;0.0;0.0;74.0;1;5;9;3;2015;1;28.88461538461538
1;1;10;1;19;5;348.0;69.0;62.0;0.0;0.0;0.0;69.0;70.0;0.0;0.0;75.0;10;3;9;2;2015;2;36.03333333333333
0;2;11;1;19;5;355.0;65.0;71.0;0.0;0.0;0.0;69.0;71.0;0.0;0.0;59.0;11;5;9;2;2015;0;0.0
0;1;4;1;19;5;465.0;78.0;78.0;87.0;61.0;65.0;65.0;59.0;57.0;58.0;80.0;4;4;9;2;2016;2;37.93333333333333
0;1;8;1;19;5;438.0;71.0;71.0;66.0;61.0;62.0;62.0;57.0;63.0;58.0;54.0;8;3;9;2;2016;1;0.125
1;2;12;1;19;5;426.0;77.0;77.0;67.0;54.0;59.0;59.0;61.0;54.0;54.0;50.0;12;3;9;4;2016;2;35.73076923076923
0;1;10;1;19;5;443.0;65.0;65.0;99.0;56.0;62.0;62.0;57.0;56.0;48.0;43.0;10;3;9;2;2016;2;30.61538461538462
0;2;11;1;19;5;443.0;65.0;65.0;80.0;59.0;60.0;60.0;64.0;65.0;50.0;68.0;11;5;9;2;2016;2;39.46666666666667
0;2;17;1;19;5;517.0;87.0;87.0;93.0;78.0;63.0;63.0;74.0;64.0;58.0;46.0;8;3;9;2;2016;2;31.80769230769231
0;1;8;1;19;5;412.0;67.0;67.0;55.0;61.0;59.0;59.0;55.0;58.0;57.0;63.0;7;5;4;2;2016;1;26.12820512820513
0;2;7;1;19;5;428.0;77.0;77.0;57.0;61.0;61.0;61.0;59.0;68.0;45.0;45.0;7;5;9;2;2016;1;7.769230769230769
0;2;8;1;19;5;408.0;79.0;79.0;59.0;54.0;62.0;62.0;49.0;59.0;46.0;57.0;8;3;9;3;2016;2;33.84444444444445
0;1;1;1;19;5;414.98;81.47;81.47;60.45;54.99;54.48;54.48;56.46;60.75;46.38;57.27;1;5;9;2;2016;2;39.25
0;2;6;1;19;5;395.0;65.0;65.0;56.0;65.0;58.0;58.0;49.0;52.0;50.0;46.0;18;3;9;2;2016;2;38.73333333333333
1;2;7;1;19;5;385.0;55.0;55.0;62.0;51.0;60.0;60.0;49.0;52.0;56.0;43.0;7;5;4;2;2016;1;17.0
1;2;18;1;19;5;429.0;71.0;71.0;59.0;65.0;64.0;64.0;55.0;53.0;62.0;66.0;4;4;7;2;2016;1;4.296296296296297
0;2;11;1;19;5;361.0;50.0;50.0;59.0;52.0;54.0;54.0;55.0;54.0;37.0;37.0;11;5;5;2;2016;2;30.07692307692308
0;2;8;1;19;5;431.0;65.0;65.0;62.0;66.0;62.0;62.0;55.0;65.0;56.0;54.0;8;3;9;2;2016;1;29.74358974358974
1;2;8;1;19;5;405.0;52.0;52.0;66.0;54.0;58.0;58.0;53.0;57.0;65.0;52.0;8;3;9;2;2016;2;34.4
0;2;8;1;19;5;408.0;70.0;70.0;61.0;57.0;48.0;48.0;63.0;61.0;48.0;57.0;20;6;9;2;2016;2;30.30769230769231
0;2;10;3;19;5;410.0;57.0;57.0;63.0;54.0;63.0;63.0;55.0;65.0;53.0;46.0;10;3;9;3;2016;1;9.948717948717947
0;2;6;1;19;5;382.0;60.0;60.0;66.0;61.0;52.0;52.0;54.0;53.0;36.0;43.0;19;5;9;2;2016;1;13.33333333333333
1;2;10;1;19;5;453.0;83.0;83.0;56.0;66.0;56.0;56.0;62.0;68.0;62.0;66.0;10;3;9;3;2016;2;37.66666666666666
0;2;9;1;19;5;422.0;75.0;75.0;56.0;65.0;67.0;67.0;59.0;52.0;48.0;54.0;9;4;9;3;2016;3;40.4
0;1;11;1;19;5;419.0;63.0;63.0;70.0;52.0;58.0;58.0;67.0;59.0;50.0;57.0;8;3;9;2;2016;2;36.06666666666667
0;1;16;1;19;5;490.0;98.0;98.0;87.0;59.0;60.0;60.0;64.0;66.0;56.0;56.0;19;5;9;1;2016;1;1.153846153846154
1;1;8;1;19;5;408.0;68.0;68.0;50.0;66.0;62.0;62.0;49.0;57.0;56.0;57.0;8;3;9;2;2016;2;39.46666666666667
0;1;4;1;19;5;422.0;71.0;71.0;53.0;61.0;60.0;60.0;53.0;59.0;65.0;59.0;4;4;9;2;2016;2;36.2
1;1;16;1;19;5;428.0;65.0;65.0;74.0;59.0;56.0;56.0;59.0;57.0;58.0;39.0;7;5;9;2;2017;2;34.34615384615385
0;1;8;1;19;5;439.0;68.0;68.0;65.0;70.0;62.0;62.0;68.0;50.0;56.0;54.0;8;3;9;2;2017;2;34.86666666666667
0;2;16;1;19;5;451.0;78.0;78.0;59.0;70.0;65.0;65.0;62.0;63.0;54.0;52.0;8;3;9;2;2017;1;18.21794871794872
0;2;0;1;19;5;517.0;87.0;87.0;93.0;78.0;63.0;63.0;74.0;64.0;58.0;46.0;20;6;9;2;2017;1;24.03846153846154
0;2;0;1;19;5;436.0;75.0;75.0;62.0;54.0;64.0;64.0;59.0;61.0;61.0;74.0;10;3;9;3;2017;2;33.86666666666667
0;2;0;1;19;5;414.0;62.0;62.0;80.0;54.0;58.0;58.0;57.0;57.0;46.0;47.0;11;5;9;2;2017;2;35.53846153846154
1;1;0;1;19;5;407.0;56.0;56.0;72.0;55.0;59.0;59.0;58.0;54.0;53.0;54.0;20;6;9;2;2017;2;33.8
0;2;0;1;19;5;393.0;71.0;71.0;62.0;57.0;48.0;48.0;48.0;59.0;48.0;40.0;18;3;9;2;2017;2;31.53846153846154
0;1;0;1;19;5;377.0;62.0;62.0;62.0;54.0;58.0;58.0;53.0;45.0;43.0;46.0;8;3;9;2;2018;1;22.23076923076923
0;1;0;1;19;5;395.0;60.0;60.0;53.0;66.0;58.0;58.0;53.0;57.0;48.0;43.0;7;5;9;2;2018;2;32.76923076923077
0;2;20;1;121;18;483.26;63.5;63.5;76.27;82.24;65.03;65.03;63.2;0.0;63.68;77.13;20;6;9;3;2011;1;28.92307692307692
1;2;20;1;121;18;521.26;83.87;83.87;69.72;82.67;84.87;84.87;75.95;0.0;66.58;79.4;20;6;9;3;2011;2;36.33333333333334
1;1;20;1;121;18;401.52;69.96;69.96;56.97;48.76;58.25;58.25;53.82;0.0;58.0;69.93;20;7;9;3;2011;1;29.12820512820512
1;2;20;1;121;18;436.0;69.0;69.0;75.0;67.0;54.0;54.0;63.0;0.0;53.0;55.0;2;1;9;4;2013;2;35.26666666666667
1;1;20;1;121;18;401.52;69.96;69.96;56.97;48.76;58.25;58.25;53.82;0.0;58.0;69.93;13;1;9;3;2013;1;28.07692307692308
1;2;20;1;121;18;474.0;74.0;74.0;74.0;69.0;54.0;54.0;83.0;64.0;56.0;63.0;20;6;9;2;2016;1;7.538461538461538
1;2;20;1;40;15;456.0;68.0;68.0;56.0;59.0;69.0;69.0;63.0;0.0;69.0;63.0;20;6;9;2;2012;2;38.0
0;1;20;1;40;15;425.0;65.0;65.0;56.0;66.0;54.0;54.0;55.0;0.0;56.0;80.0;20;6;9;2;2014;2;30.69230769230769
0;1;20;1;40;15;352.0;83.0;77.0;0.0;0.0;0.0;70.0;70.0;0.0;0.0;68.0;20;6;9;2;2015;1;20.76923076923077
1;0;20;0;0;0;474.21;65.63;65.63;73.09;75.02;67.8;67.8;57.8;0.0;65.24;79.4;20;6;9;3;2011;2;35.66666666666666
0;0;14;0;0;0;385.43;62.48;62.48;55.56;51.98;64.83;64.83;53.65;0.0;51.42;61.22;5;6;6;1;2011;1;23.89743589743589
1;0;4;0;0;0;487.76;75.41;75.41;69.72;87.29;59.4;59.4;79.57;0.0;51.89;55.62;18;3;9;2;2011;2;36.06666666666667
1;0;20;0;0;0;452.72;83.87;83.87;72.78;57.08;62.21;62.21;61.28;0.0;57.9;65.57;20;6;9;2;2011;1;15.0
1;0;8;0;0;0;484.55;63.5;63.5;72.78;82.67;70.87;70.87;61.28;0.0;66.58;62.13;7;5;9;2;2011;1;6.212121212121212
0;0;16;0;0;0;541.9;78.36;78.36;79.58;92.99;67.8;67.8;87.87;0.0;68.09;85.05;4;4;9;2;2011;2;36.56410256410256
1;0;20;0;0;0;477.27;74.62;74.62;66.68;82.67;70.74;70.74;66.77;0.0;50.93;59.21;20;6;9;1;2011;2;36.53333333333333
0;0;9;0;0;0;457.6;75.41;75.41;69.72;72.45;67.92;67.92;61.28;0.0;48.66;62.94;8;3;9;2;2011;2;33.18181818181818
0;0;14;0;0;0;471.77;78.36;78.36;66.93;69.14;59.27;59.27;63.2;0.0;65.24;58.01;8;3;9;2;2011;2;31.6969696969697
0;0;7;0;0;0;451.04;97.5;97.5;50.84;58.82;74.26;74.26;51.93;0.0;56.94;70.18;8;3;9;3;2011;2;37.8
0;0;7;0;0;0;422.76;97.66;97.66;60.45;59.1;54.32;54.32;45.4;0.0;53.76;48.4;9;4;9;3;2011;2;32.15384615384615
0;0;11;0;0;0;435.28;81.17;81.17;69.66;47.49;57.31;57.31;64.2;0.0;51.08;59.9;7;5;9;2;2011;2;40.0
0;0;13;0;0;0;438.37;81.33;81.33;66.65;58.82;59.95;59.95;56.48;0.0;56.94;72.06;16;2;9;3;2011;2;33.53333333333333
0;0;8;0;0;0;434.86;87.14;87.14;56.13;61.02;68.67;68.67;54.18;0.0;49.23;61.22;8;3;9;2;2011;2;35.6
1;0;20;0;0;0;459.4;81.47;81.47;52.83;66.93;62.12;62.12;64.43;0.0;56.47;59.9;20;6;9;2;2011;3;43.07692307692308
0;0;10;0;0;0;432.26;76.37;76.37;63.37;66.74;61.89;61.89;58.75;0.0;51.08;72.06;16;2;9;3;2011;2;38.0
1;0;13;0;0;0;444.43;81.33;81.33;58.25;54.64;54.32;54.32;61.57;0.0;59.87;59.9;12;3;9;3;2011;2;39.46666666666667
0;0;11;0;0;0;421.58;87.76;87.76;57.81;66.93;58.05;58.05;49.71;0.0;51.21;62.69;11;5;9;3;2011;2;38.6
0;0;4;0;0;0;437.48;76.65;76.65;57.81;59.1;58.25;58.25;67.72;0.0;46.38;72.06;4;4;9;3;2011;2;39.93333333333333
0;0;20;0;0;0;441.78;72.36;72.36;57.99;58.89;64.17;64.17;71.35;0.0;48.56;72.06;17;2;9;3;2011;1;13.5
0;0;20;0;0;0;414.33;81.33;81.33;58.25;58.82;60.16;60.16;51.93;0.0;51.66;79.55;20;6;9;3;2011;1;7.384615384615385
1;0;10;0;0;0;415.37;76.37;76.37;60.6;56.77;59.95;59.95;51.87;0.0;53.71;53.32;10;3;9;2;2011;3;40.73333333333333
0;0;11;0;0;0;425.22;87.61;87.61;48.41;54.64;59.95;59.95;61.57;0.0;56.94;83.41;2;1;9;4;2011;2;36.13333333333333
1;0;17;0;0;0;433.88;76.53;76.53;48.41;54.64;61.41;61.41;61.57;0.0;56.94;62.69;4;4;9;3;2011;2;38.6
1;0;9;0;0;0;414.97;76.65;76.65;55.29;53.09;57.48;57.48;56.46;0.0;53.76;57.27;9;4;9;4;2011;2;38.2
1;0;8;0;0;0;420.69;68.85;68.85;57.99;56.77;59.42;59.42;61.35;0.0;56.48;62.69;20;6;9;1;2011;2;34.86666666666667
0;0;12;0;0;0;434.36;65.86;65.86;55.73;58.82;55.57;55.57;67.75;0.0;59.87;64.8;10;3;9;3;2011;2;34.03333333333333
0;0;8;0;0;0;428.94;76.53;76.53;48.41;61.16;59.95;59.95;67.75;0.0;56.94;50.86;8;3;9;3;2011;2;38.93333333333333
0;0;20;0;0;0;413.7;72.53;72.53;55.73;63.77;55.57;55.57;61.57;0.0;49.2;54.64;10;3;9;3;2011;2;38.73333333333333
0;0;20;0;0;0;432.04;62.92;62.92;58.25;58.82;58.05;58.05;64.46;0.0;66.83;52.09;20;6;9;3;2011;2;32.95
1;0;20;0;0;0;427.2;69.03;69.03;50.84;54.64;61.89;61.89;56.48;0.0;59.87;73.93;20;6;9;3;2011;2;36.75555555555555
0;0;19;0;0;0;384.5;80.88;80.88;56.13;52.62;56.18;56.18;45.47;0.0;37.12;48.4;4;4;9;2;2011;1;21.38461538461538
0;0;8;0;0;0;413.58;69.96;69.96;57.16;57.27;56.23;56.23;66.5;0.0;48.75;61.66;4;4;9;1;2011;2;37.13333333333333
0;0;8;0;0;0;389.13;69.12;69.12;63.23;53.09;56.18;56.18;49.71;0.0;41.7;66.44;5;6;9;1;2011;1;12.23076923076923
0;0;10;0;0;0;402.23;65.46;65.46;61.23;50.78;58.05;58.05;49.77;0.0;51.75;48.4;10;3;9;2;2011;1;26.67777777777777
1;0;20;0;0;0;402.84;72.11;72.11;53.68;56.55;58.25;58.25;54.18;0.0;51.75;47.17;20;6;9;2;2011;1;26.05128205128205
0;0;14;0;0;0;389.81;69.12;69.12;60.45;51.26;59.42;59.42;54.13;0.0;46.38;73.23;9;4;9;2;2011;2;34.53333333333333
0;0;10;0;0;0;402.63;68.85;68.85;55.49;54.79;59.95;59.95;61.35;0.0;46.1;70.18;10;3;9;2;2011;1;23.91111111111111
1;0;20;0;0;0;401.54;61.16;61.16;64.28;61.55;52.4;52.4;53.82;0.0;56.79;53.73;20;6;9;2;2011;2;39.86666666666667
0;0;10;0;0;0;404.46;72.11;72.11;51.27;54.54;61.89;61.89;54.18;0.0;54.37;66.44;10;3;9;3;2011;2;36.0
0;0;11;0;0;0;396.95;61.16;61.16;64.28;52.28;54.35;54.35;57.8;0.0;49.69;66.95;11;5;9;3;2011;0;0.0
0;0;8;0;0;0;404.7;62.92;62.92;58.25;50.86;59.42;59.42;56.48;0.0;56.94;42.76;20;6;9;2;2011;1;25.41025641025641
1;0;1;0;0;0;401.63;62.92;62.92;55.73;56.66;63.91;63.91;64.46;0.0;39.75;55.95;1;5;9;3;2011;1;26.73333333333333
0;0;10;0;0;0;394.32;70.78;70.78;52.29;57.27;60.38;60.38;51.3;0.0;44.91;53.27;10;3;9;3;2011;2;30.6
0;0;8;0;0;0;380.41;54.88;54.88;58.25;49.03;56.37;56.37;51.93;0.0;49.2;43.48;8;3;4;2;2011;1;21.88461538461538
0;0;16;0;0;0;378.38;76.37;76.37;45.81;52.9;59.23;59.23;49.73;0.0;41.27;48.86;5;6;6;1;2011;1;3.846153846153846
1;0;10;0;0;0;430.12;76.1;76.1;53.68;63.62;62.12;62.12;58.96;0.0;57.15;62.69;10;3;10;2;2011;2;34.33333333333334
1;0;20;0;0;0;419.71;76.53;76.53;55.73;56.66;64.17;64.17;58.93;0.0;49.2;70.18;7;5;10;2;2011;2;35.86666666666667
1;0;21;0;0;0;403.25;63.47;63.47;59.57;53.65;56.23;56.23;59.32;0.0;53.3;65.57;7;5;10;2;2011;2;36.86666666666667
0;0;17;0;0;0;440.0;64.0;64.0;75.0;59.0;62.0;62.0;59.0;0.0;60.0;53.0;18;3;9;3;2012;1;24.23076923076923
0;0;15;0;0;0;426.53;85.32;85.32;59.23;53.85;55.7;55.7;52.56;0.0;62.45;51.23;15;3;9;3;2012;2;38.46666666666667
0;0;20;0;0;0;431.0;85.0;85.0;56.0;56.0;63.0;63.0;68.0;0.0;53.0;49.0;19;5;9;1;2012;2;38.46153846153846
0;0;6;0;0;0;483.0;116.0;116.0;75.0;60.0;59.0;59.0;62.0;0.0;55.0;80.0;15;3;9;3;2012;2;38.2
0;0;14;0;0;0;447.0;91.0;91.0;63.0;56.0;63.0;63.0;51.0;0.0;61.0;75.0;7;5;9;2;2012;2;33.93333333333333
0;0;14;0;0;0;442.0;89.0;89.0;65.0;59.0;63.0;63.0;53.0;0.0;60.0;75.0;15;3;9;3;2012;2;32.63333333333333
1;0;11;0;0;0;454.0;75.0;75.0;71.0;54.0;65.0;65.0;55.0;0.0;74.0;53.0;11;5;9;2;2012;2;33.9
0;0;6;0;0;0;428.0;78.0;78.0;77.0;62.0;54.0;54.0;58.0;0.0;43.0;50.0;19;5;9;2;2012;2;35.46153846153846
1;0;15;0;0;0;451.0;79.0;79.0;63.0;58.0;63.0;63.0;63.0;0.0;55.0;75.0;15;3;9;3;2012;2;34.63333333333333
1;0;20;0;0;0;425.0;84.0;84.0;68.0;58.0;59.0;59.0;48.0;0.0;50.0;61.0;20;6;9;2;2012;2;36.4
1;0;9;0;0;0;442.0;63.0;63.0;76.0;55.0;66.0;66.0;61.0;0.0;63.0;77.0;8;3;9;2;2012;2;37.13333333333333
0;0;7;0;0;0;444.0;69.0;69.0;72.0;55.0;61.0;61.0;63.0;0.0;67.0;63.0;7;5;9;2;2012;2;39.06666666666667
0;0;6;0;0;0;420.0;75.0;75.0;71.0;56.0;61.0;61.0;55.0;0.0;48.0;88.0;6;5;9;3;2012;1;7.0
1;0;10;0;0;0;421.0;71.0;71.0;68.0;65.0;59.0;59.0;55.0;0.0;43.0;77.0;18;3;9;2;2012;2;37.73333333333333
0;0;16;0;0;0;441.0;74.0;74.0;62.0;65.0;61.0;61.0;62.0;0.0;64.0;70.0;16;2;9;3;2012;2;36.26666666666667
0;0;20;0;0;0;427.0;65.0;65.0;69.0;59.0;61.0;61.0;56.0;0.0;57.0;56.0;20;6;9;3;2012;2;33.13333333333333
0;0;20;0;0;0;414.0;83.0;83.0;60.0;58.0;61.0;61.0;51.0;0.0;55.0;63.0;10;3;9;3;2012;2;36.15384615384615
0;0;20;0;0;0;421.0;71.0;71.0;68.0;58.0;56.0;56.0;57.0;0.0;55.0;43.0;5;6;9;2;2012;1;27.84615384615385
1;0;2;0;0;0;417.0;75.0;75.0;65.0;57.0;54.0;54.0;56.0;0.0;52.0;57.0;13;1;9;4;2012;2;33.6
0;0;14;0;0;0;409.0;68.0;68.0;72.0;41.0;61.0;61.0;60.0;0.0;50.0;68.0;6;5;9;3;2012;1;28.38461538461538
1;0;20;0;0;0;405.0;65.0;65.0;72.0;57.0;63.0;63.0;56.0;0.0;44.0;42.0;11;5;9;2;2012;2;34.03333333333333
0;0;9;0;0;0;404.0;79.0;79.0;62.0;56.0;59.0;59.0;60.0;0.0;39.0;48.0;9;4;9;2;2012;2;36.73333333333333
0;0;11;0;0;0;427.44;81.47;81.47;52.83;56.98;59.95;59.95;61.54;0.0;56.47;64.56;8;3;9;2;2012;1;5.0
0;0;20;0;0;0;387.0;79.0;79.0;69.0;47.0;54.0;54.0;58.0;0.0;31.0;43.0;11;5;9;2;2012;2;30.95555555555556
0;0;20;0;0;0;423.0;71.0;71.0;62.0;56.0;63.0;63.0;65.0;0.0;53.0;72.0;8;3;9;2;2012;2;32.15384615384615
0;0;20;0;0;0;417.0;71.0;71.0;66.0;55.0;54.0;54.0;63.0;0.0;52.0;63.0;20;6;9;2;2012;2;36.15555555555555
1;0;16;0;0;0;419.0;68.0;68.0;63.0;49.0;61.0;61.0;53.0;0.0;61.0;60.0;8;3;9;2;2012;2;34.76666666666667
1;0;11;0;0;0;417.0;83.0;83.0;52.0;54.0;61.0;61.0;39.0;0.0;75.0;68.0;20;6;9;3;2012;2;30.12820512820513
0;0;20;0;0;0;412.0;60.0;60.0;72.0;54.0;57.0;57.0;55.0;0.0;58.0;45.0;8;3;9;2;2012;2;34.55555555555555
0;0;6;0;0;0;423.65;70.5;70.5;54.31;60.31;67.5;67.5;49.7;0.0;59.93;60.23;6;5;9;2;2012;1;17.46153846153846
1;0;1;0;0;0;431.0;66.0;66.0;59.0;52.0;66.0;66.0;72.0;0.0;58.0;65.0;11;5;9;2;2012;1;29.0
0;0;8;0;0;0;407.0;68.0;68.0;63.0;52.0;66.0;66.0;51.0;0.0;53.0;72.0;8;3;9;3;2012;2;37.16666666666666
0;0;20;0;0;0;375.0;69.0;69.0;72.0;56.0;52.0;52.0;44.0;0.0;22.0;45.0;11;5;9;2;2012;2;32.46153846153846
1;0;15;0;0;0;430.0;63.0;63.0;56.0;53.0;78.0;78.0;51.0;0.0;69.0;55.0;5;6;9;2;2012;1;21.41025641025641
1;0;18;0;0;0;423.0;71.0;71.0;54.0;60.0;63.0;63.0;53.0;0.0;55.0;65.0;8;3;9;2;2012;2;32.86666666666667
0;0;15;0;0;0;390.0;74.0;74.0;66.0;50.0;57.0;57.0;56.0;0.0;41.0;47.0;14;2;9;2;2012;1;16.30769230769231
1;0;20;0;0;0;416.0;60.0;60.0;66.0;59.0;63.0;63.0;58.0;0.0;55.0;59.0;20;6;9;2;2012;2;34.6
0;0;8;0;0;0;403.0;68.0;68.0;66.0;54.0;54.0;54.0;53.0;0.0;50.0;68.0;20;7;9;3;2012;1;16.30769230769231
0;0;6;0;0;0;409.54;70.5;70.5;56.8;58.05;67.5;67.5;51.64;0.0;51.72;46.92;6;5;9;3;2012;2;36.46666666666667
0;0;11;0;0;0;415.0;75.0;75.0;55.0;56.0;56.0;56.0;63.0;0.0;50.0;80.0;13;1;9;4;2012;2;37.69230769230769
0;0;20;0;0;0;415.0;54.0;54.0;68.0;54.0;63.0;63.0;57.0;0.0;55.0;47.0;13;1;9;3;2012;2;33.9
0;0;11;0;0;0;408.0;68.0;68.0;62.0;60.0;54.0;54.0;57.0;0.0;53.0;55.0;11;5;9;2;2012;2;33.3
0;0;8;0;0;0;401.0;75.0;75.0;59.0;52.0;59.0;59.0;62.0;0.0;50.0;37.0;8;3;9;2;2012;2;30.8
0;0;3;0;0;0;416.0;74.0;74.0;52.0;60.0;59.0;59.0;53.0;0.0;58.0;48.0;17;2;9;2;2012;2;33.3
1;0;16;0;0;0;423.0;74.0;74.0;65.0;62.0;59.0;59.0;51.0;0.0;58.0;68.0;16;2;10;3;2012;3;41.86666666666667
