NOTA_FOTO;NOTA_POO;NOTA_L_DOS;NOTA_FOTOD;NOTA_AVAM;NOTA_AVAP;NOTA_EI_CUATRO;NOTA_L_TRES;NOTA_EI_UNO;NOTA_ECONOMET;NOTA_FGEP;NOTA_ECUA;NOTA_GEOGEO;NOTA_EI_TRES;NCC_OCHO;VECES_FGEP;NAC_OCHO;VECES_FOTOD;NAA_OCHO;CAR_CINCO;CAR_OCHO;VECES_EI_CUATRO;VECES_L_TRES;NCP_OCHO;NCA_OCHO;EPA_OCHO;VECES_AVAM;VECES_EI_TRES;NAP_OCHO;CREDITOS_L_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;PROMEDIO_SIETE;PROMEDIO_OCHO;CREDITOS_FOTOD;CREDITOS_FGEP;CREDITOS_EI_CUATRO;CREDITOS_AVAM;CREDITOS_EI_TRES;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
40;42;35;35;35;39;37;34;30;37;34;37;31;30;14.0;1;6;1;6;4;1;1;2;0.0;14.0;2;1;1;0;2;35.166666666666664;34.4;37.8125;34.07142857142857;2;2;3;2;3;2.0;38.23076923076923
38;33;40;31;35;36;38;44;38;37;34;32;39;41;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.333333333333336;37.53333333333333;39.8125;37.5;2;2;3;2;3;2.0;37.54545454545455
40;34;0;0;0;0;0;0;0;0;0;4;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;4.0;39.666666666666664;0.0;0.0;2;2;3;2;3;1.0;30.0
37;39;36;40;38;38;38;44;45;43;32;39;38;33;14.0;1;6;3;6;1;1;1;1;0.0;14.0;2;1;1;0;2;34.388888888888886;36.06666666666667;41.0;37.214285714285715;2;2;3;2;3;2.0;39.1
42;38;32;31;37;36;38;43;44;36;41;39;37;32;14.0;1;6;1;6;2;1;1;2;0.0;14.0;2;1;1;0;2;36.833333333333336;33.4;42.25;36.714285714285715;2;2;3;2;3;2.0;38.2
30;48;44;0;0;21;0;0;38;1;34;30;32;0;2.0;1;1;0;1;2;0;0;0;0.0;2.0;2;0;0;0;2;34.666666666666664;38.166666666666664;26.692307692307693;34.0;2;2;3;2;3;2.0;38.2
48;50;47;45;44;39;36;42;46;41;42;44;31;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.77777777777778;42.06666666666667;42.5;41.0;2;2;3;2;3;3.0;41.61538461538461
41;40;35;43;34;42;44;45;44;30;38;39;35;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.27777777777778;37.53333333333333;41.4375;40.642857142857146;2;2;3;2;3;4.0;46.4
48;43;50;49;45;43;46;48;46;46;48;50;36;47;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.55555555555556;43.4;46.0625;47.07142857142857;2;2;3;2;3;4.0;46.3
32;30;50;36;38;39;35;45;42;30;46;38;39;38;14.0;1;6;2;6;2;1;1;1;0.0;14.0;2;1;1;0;2;34.77777777777778;37.46666666666667;33.5;39.214285714285715;2;2;3;2;3;3.0;40.3
39;31;49;41;47;44;45;43;44;44;50;37;40;47;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.333333333333336;40.93333333333333;46.3125;45.57142857142857;2;2;3;2;3;2.0;39.15384615384615
48;49;44;46;50;43;49;44;44;46;46;44;35;45;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;41.22222222222222;42.13333333333333;44.125;46.714285714285715;2;2;3;2;3;4.0;45.3
45;47;50;45;45;38;38;42;45;37;42;36;40;32;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;40.22222222222222;42.46666666666667;39.875;39.857142857142854;2;2;3;2;3;3.0;43.92307692307692
39;39;41;42;45;44;31;40;40;39;46;34;37;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.72222222222222;37.86666666666667;42.5;39.07142857142857;2;2;3;2;3;3.0;41.46153846153846
38;37;39;33;37;30;39;45;39;42;39;40;38;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.22222222222222;38.93333333333333;39.625;38.5;2;2;3;2;3;2.0;39.0
32;46;44;41;33;36;46;43;32;39;39;39;39;40;14.0;1;6;2;6;1;1;1;1;0.0;14.0;2;1;1;0;2;35.44444444444444;35.733333333333334;37.125;40.714285714285715;2;2;3;2;3;2.0;37.18181818181818
40;40;44;30;39;36;36;40;42;31;31;36;32;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;34.72222222222222;39.93333333333333;35.5;34.142857142857146;2;2;3;2;3;2.0;34.875
38;42;32;36;35;38;36;31;41;43;45;32;45;34;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.55555555555556;37.53333333333333;36.9375;36.0;2;2;3;2;3;3.0;41.6
44;38;45;36;38;38;35;37;40;33;46;30;43;42;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.833333333333336;36.86666666666667;39.5625;38.92857142857143;2;2;3;2;3;3.0;41.9
36;35;39;42;40;38;33;40;42;30;43;33;38;35;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;39.388888888888886;36.6;38.3125;38.142857142857146;2;2;3;2;3;2.0;38.5
45;45;43;40;35;34;32;34;41;33;36;39;36;42;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;33.666666666666664;34.2;36.25;36.57142857142857;2;2;3;2;3;3.0;42.6
43;48;44;34;34;40;42;47;47;30;34;34;40;32;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.388888888888886;38.86666666666667;41.375;37.142857142857146;2;2;3;2;3;3.0;40.3
43;38;46;40;44;43;41;32;39;44;42;41;34;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.72222222222222;39.6;41.25;39.714285714285715;2;2;3;2;3;3.0;41.81818181818182
42;42;41;42;38;40;42;40;49;38;48;31;38;44;14.0;2;6;1;6;0;1;1;1;0.0;14.0;2;1;1;0;2;36.666666666666664;38.06666666666667;42.8125;42.42857142857143;2;2;3;2;3;3.0;43.9
34;37;46;36;44;33;37;39;45;33;38;30;36;30;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;37.111111111111114;40.6;40.75;36.785714285714285;2;2;3;2;3;2.0;36.375
42;40;39;42;36;40;40;39;45;35;41;35;35;39;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;36.666666666666664;36.93333333333333;39.9375;39.5;2;2;3;2;3;3.0;40.5
34;45;40;46;38;41;40;47;41;37;35;37;43;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.333333333333336;38.06666666666667;42.875;40.642857142857146;2;2;3;2;3;3.0;43.3
40;47;48;42;38;32;39;38;39;38;43;41;34;43;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.166666666666664;38.0;36.0;40.57142857142857;2;2;3;2;3;3.0;41.9
45;50;39;46;40;46;48;45;48;46;49;46;46;50;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;43.55555555555556;45.2;46.4375;46.714285714285715;2;2;3;2;3;3.0;44.15384615384615
44;32;45;36;44;38;43;40;38;37;35;38;36;34;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.05555555555556;35.4;38.3125;38.642857142857146;2;2;3;2;3;3.0;41.9
47;40;41;34;36;35;38;44;45;38;40;40;37;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.27777777777778;38.06666666666667;41.8125;38.92857142857143;2;2;3;2;3;2.0;39.6
44;41;40;39;38;41;39;34;47;43;38;35;42;44;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.833333333333336;36.13333333333333;44.0625;39.07142857142857;2;2;3;2;3;3.0;44.8
43;40;43;42;40;44;44;44;47;45;41;42;42;50;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;41.388888888888886;42.333333333333336;45.1875;44.0;2;2;3;2;3;3.0;43.8
41;42;39;32;42;41;38;38;40;38;46;36;32;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.05555555555556;38.2;40.375;38.857142857142854;2;2;3;2;3;3.0;43.7
35;35;36;38;38;41;38;39;38;30;30;35;40;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;34.833333333333336;36.6;39.875;37.0;2;2;3;2;3;3.0;40.4
42;40;37;34;32;32;30;36;37;33;37;32;35;34;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;37.666666666666664;36.2;36.0625;33.57142857142857;2;2;3;2;3;2.0;39.92307692307692
40;48;43;39;37;33;37;44;32;38;32;30;46;30;14.0;1;6;1;6;3;1;1;2;0.0;14.0;2;1;1;0;2;38.0;39.93333333333333;37.6875;36.07142857142857;2;2;3;2;3;4.0;45.1
30;42;46;38;31;38;37;43;34;34;36;35;30;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.05555555555556;36.06666666666667;40.125;37.42857142857143;2;2;3;2;3;3.0;41.76923076923077
43;45;39;34;34;41;37;40;44;49;43;34;35;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.0;37.13333333333333;42.5;35.92857142857143;2;2;3;2;3;2.0;39.46153846153846
45;50;41;50;41;41;43;41;45;49;41;41;42;48;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;41.44444444444444;46.2;46.9375;44.214285714285715;2;2;3;2;3;3.0;44.07692307692308
42;47;42;32;37;31;31;35;40;39;36;32;37;31;14.0;1;6;2;6;1;1;1;1;0.0;14.0;2;1;1;0;2;33.333333333333336;38.333333333333336;35.625;33.285714285714285;2;2;3;2;3;3.0;42.8
42;30;41;36;39;34;39;43;37;35;40;31;31;41;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;34.166666666666664;36.86666666666667;37.875;39.714285714285715;2;2;3;2;3;3.0;42.30769230769231
39;48;37;37;34;39;33;38;34;35;44;40;39;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.27777777777778;36.266666666666666;42.5;36.642857142857146;2;2;3;2;3;2.0;38.61538461538461
41;41;48;43;40;46;34;41;46;48;49;39;41;41;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.833333333333336;41.666666666666664;47.4375;40.785714285714285;2;2;3;2;3;3.0;41.07692307692308
30;50;34;44;41;37;37;30;38;39;49;32;38;36;14.0;2;6;1;6;2;1;1;1;0.0;14.0;2;1;1;0;2;32.666666666666664;37.6;36.875;39.07142857142857;2;2;3;2;3;3.0;42.5
45;36;31;36;35;36;35;36;33;41;40;38;38;41;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.94444444444444;34.6;36.875;37.285714285714285;2;2;3;2;3;3.0;41.0
38;47;40;30;35;30;40;39;44;42;32;32;37;35;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.833333333333336;35.733333333333334;38.3125;35.5;2;2;3;2;3;2.0;39.2
40;33;43;38;33;36;38;39;35;34;40;32;33;44;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.166666666666664;38.4;38.75;39.0;2;2;3;2;3;3.0;41.6
41;46;42;42;44;41;41;33;41;39;31;39;35;35;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.55555555555556;39.266666666666666;41.75;37.714285714285715;2;2;3;2;3;3.0;40.25
42;45;44;38;37;30;37;36;36;30;36;37;33;30;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.44444444444444;36.0;36.3125;35.357142857142854;2;2;3;2;3;3.0;40.1
41;48;46;40;33;31;37;42;30;37;38;38;32;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.833333333333336;40.733333333333334;38.625;38.142857142857146;2;2;3;2;3;3.0;41.5
42;49;38;45;40;42;44;48;45;47;46;30;47;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;41.388888888888886;42.2;44.875;42.714285714285715;2;2;3;2;3;3.0;44.38461538461539
48;34;41;38;37;30;36;38;43;36;46;33;32;33;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.22222222222222;37.13333333333333;37.5625;37.5;2;2;3;2;3;2.0;37.6
39;47;32;36;32;33;33;36;42;30;41;35;34;35;14.0;1;6;2;6;0;1;1;1;0.0;14.0;2;1;1;0;2;38.166666666666664;35.86666666666667;38.0;35.285714285714285;2;2;3;2;3;3.0;40.9
46;45;41;30;36;31;39;40;42;34;33;37;35;38;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.666666666666664;35.93333333333333;38.1875;36.357142857142854;2;2;3;2;3;2.0;38.5
31;40;35;34;33;36;31;37;32;40;38;36;30;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.27777777777778;35.733333333333334;36.9375;35.285714285714285;2;2;3;2;3;2.0;39.3
48;43;39;44;34;33;35;43;42;44;35;37;30;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.888888888888886;39.93333333333333;37.0625;37.92857142857143;2;2;3;2;3;3.0;40.6
40;37;0;0;0;0;0;0;0;0;0;24;0;0;0.0;0;0;0;0;1;0;0;0;0.0;0.0;1;0;0;0;2;31.5;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
40;45;42;40;48;30;39;38;45;39;33;39;36;37;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.0;37.0;39.6875;39.0;2;2;3;2;3;3.0;41.2
42;42;41;39;44;41;43;48;42;49;49;43;40;47;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;41.388888888888886;40.6;45.5625;45.0;2;2;3;2;3;4.0;45.2
36;42;34;34;32;39;40;41;37;35;40;39;40;37;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.611111111111114;33.13333333333333;36.875;37.5;2;2;3;2;3;3.0;40.6
45;40;42;41;44;38;40;45;36;33;42;40;31;35;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;33.94444444444444;38.06666666666667;36.25;40.642857142857146;2;2;3;2;3;2.0;36.76923076923077
43;33;34;38;34;41;32;44;45;38;33;39;32;30;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.05555555555556;37.6;41.0625;34.57142857142857;2;2;3;2;3;3.0;42.1
36;45;36;31;36;30;35;46;31;34;37;33;39;45;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;32.77777777777778;34.2;33.0625;38.57142857142857;2;2;3;2;3;2.0;38.5
40;34;42;46;44;33;38;49;43;36;47;44;41;41;14.0;1;6;2;6;0;1;1;1;0.0;14.0;2;1;1;0;2;38.611111111111114;38.333333333333336;39.0;43.5;2;2;3;2;3;3.0;40.4
41;33;41;45;33;42;37;42;45;43;39;39;38;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.5;38.0;42.0;39.0;2;2;3;2;3;3.0;43.5
44;30;43;36;35;35;40;33;42;34;38;30;32;34;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;34.05555555555556;36.0;35.25;36.142857142857146;2;2;3;2;3;2.0;36.5
43;48;38;43;33;32;43;39;45;42;38;44;38;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;41.111111111111114;38.46666666666667;41.375;39.642857142857146;2;2;3;2;3;2.0;37.3
36;35;43;31;50;42;38;45;34;41;43;39;31;30;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.5;36.733333333333334;39.6875;38.714285714285715;2;2;3;2;3;3.0;43.3
34;48;37;46;35;40;39;34;43;32;42;38;39;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.0;35.8;38.3125;39.142857142857146;2;2;3;2;3;3.0;43.7
30;38;44;32;32;30;31;41;37;33;45;31;38;35;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;33.111111111111114;38.6;34.375;35.57142857142857;2;2;3;2;3;3.0;40.125
38;48;36;41;38;45;44;38;39;43;46;31;37;43;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.5;39.8;43.0625;41.92857142857143;2;2;3;2;3;3.0;43.8
35;32;41;32;40;30;32;42;32;38;34;30;39;30;14.0;1;6;1;6;1;1;2;1;0.0;14.0;2;1;1;0;2;34.333333333333336;36.333333333333336;33.9375;34.42857142857143;2;2;3;2;3;2.0;37.875
39;31;36;32;50;37;37;40;42;39;37;36;38;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;39.05555555555556;37.666666666666664;40.6875;39.0;2;2;3;2;3;3.0;41.0
40;31;38;32;32;32;31;42;30;30;36;33;37;33;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.111111111111114;37.53333333333333;37.125;34.0;2;2;3;2;3;2.0;37.54545454545455
41;40;37;40;31;33;38;38;39;39;41;42;42;30;14.0;1;6;2;6;3;3;1;2;0.0;14.0;2;2;1;0;2;36.111111111111114;36.333333333333336;35.69230769230769;36.0;2;2;3;2;3;3.0;40.375
31;32;46;39;45;31;38;47;42;46;41;35;39;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.72222222222222;41.2;39.8125;41.07142857142857;2;2;3;2;3;2.0;39.375
46;40;49;46;50;43;43;41;41;41;42;38;43;44;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.44444444444444;38.4;42.875;44.214285714285715;2;2;3;2;3;3.0;42.7
36;30;0;0;0;0;0;0;0;0;0;29;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;36.6;33.666666666666664;0.0;0.0;2;2;3;2;3;0.0;0.0
39;31;34;42;33;30;47;44;45;45;37;33;43;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.833333333333336;36.86666666666667;39.0625;40.92857142857143;2;2;3;2;3;3.0;41.5
39;44;40;36;35;30;31;32;33;46;40;42;37;43;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;35.611111111111114;35.666666666666664;36.1875;36.285714285714285;2;2;3;2;3;2.0;34.75
4;39;45;0;0;0;0;0;0;0;0;10;0;0;2.0;0;1;0;0;0;0;0;1;2.0;0.0;1;0;0;1;2;3.0;45.0;0.0;0.0;2;2;3;2;3;0.0;0.0
37;42;37;32;30;40;39;34;42;34;35;30;34;31;14.0;1;6;1;6;1;1;1;2;0.0;14.0;2;1;1;0;2;35.888888888888886;34.266666666666666;35.6875;33.714285714285715;2;2;3;2;3;2.0;39.0
47;32;40;40;43;30;37;36;38;34;43;41;37;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.05555555555556;38.53333333333333;35.125;39.42857142857143;2;2;3;2;3;2.0;39.0
30;35;38;38;0;31;32;37;43;36;36;30;37;36;12.0;1;5;2;5;2;1;1;1;0.0;12.0;2;0;1;0;2;35.22222222222222;31.8;35.84615384615385;35.5;2;2;3;2;3;2.0;37.75
39;47;47;38;40;35;31;49;41;39;40;39;35;37;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.888888888888886;43.61538461538461;40.5625;38.42857142857143;2;2;3;2;3;2.0;36.333333333333336
30;47;32;31;41;32;35;32;38;37;34;34;31;34;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;36.72222222222222;36.8;37.875;34.5;2;2;3;2;3;2.0;37.333333333333336
46;40;41;42;37;32;37;45;36;36;46;38;34;39;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.166666666666664;37.86666666666667;38.5625;40.57142857142857;2;2;3;2;3;3.0;43.2
31;44;45;36;37;39;47;43;43;33;42;39;34;40;14.0;1;6;1;6;0;1;2;1;0.0;14.0;2;1;1;0;2;36.666666666666664;39.333333333333336;40.4375;41.214285714285715;2;2;3;2;3;3.0;40.63636363636363
40;48;42;46;50;43;40;39;41;45;33;36;43;40;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;37.888888888888886;41.6;43.75;41.142857142857146;2;2;3;2;3;2.0;38.84615384615385
43;47;35;35;36;42;39;45;36;41;39;33;30;44;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.111111111111114;41.06666666666667;38.5;39.92857142857143;2;2;3;2;3;2.0;39.45454545454545
40;30;38;28;39;33;0;39;36;30;38;33;40;32;11.0;1;5;4;4;3;1;0;1;2.0;9.0;2;1;1;1;2;34.44444444444444;36.8;33.84615384615385;34.90909090909091;2;2;3;2;3;2.0;31.0
41;42;41;32;35;30;40;44;38;36;37;37;31;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;35.44444444444444;37.06666666666667;36.375;37.42857142857143;2;2;3;2;3;2.0;39.23076923076923
35;44;42;42;40;37;40;38;37;37;47;38;37;41;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;39.77777777777778;40.86666666666667;40.125;41.214285714285715;2;2;3;2;3;3.0;43.6
43;30;43;38;42;30;37;43;38;36;42;31;35;36;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.166666666666664;39.4;38.75;39.214285714285715;2;2;3;2;3;3.0;40.625
31;35;43;45;37;33;38;48;39;40;46;43;35;40;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;38.166666666666664;40.13333333333333;41.1875;41.857142857142854;2;2;3;2;3;3.0;41.0
47;46;39;39;37;42;39;45;30;42;37;37;40;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;39.111111111111114;39.266666666666666;41.125;39.92857142857143;2;2;3;2;3;3.0;44.3
42;40;36;42;49;43;37;42;44;43;39;37;34;41;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.0;36.8;41.4375;41.285714285714285;2;2;3;2;3;3.0;41.0
30;33;38;36;39;42;39;36;44;39;34;39;33;35;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.388888888888886;39.0;38.75;36.57142857142857;2;2;3;2;3;2.0;38.375
42;37;45;31;31;32;36;35;31;37;39;36;36;40;14.0;1;6;1;6;3;0;1;1;0.0;14.0;2;1;1;0;2;36.44444444444444;39.266666666666666;36.5625;35.714285714285715;2;2;3;2;3;3.0;40.4
36;40;46;37;37;44;41;43;42;40;36;34;35;36;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;38.166666666666664;37.86666666666667;42.9375;38.357142857142854;2;2;3;2;3;3.0;40.30769230769231
41;45;39;34;30;31;36;0;42;40;47;39;40;41;12.0;2;5;1;5;0;1;1;0;0.0;12.0;2;1;1;0;2;33.72222222222222;35.333333333333336;35.75;37.75;2;2;3;2;3;2.0;38.30769230769231
38;36;43;35;48;30;32;40;43;38;42;38;34;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.388888888888886;38.93333333333333;34.4375;38.57142857142857;2;2;3;2;3;2.0;39.5
46;38;37;43;50;41;39;43;41;45;47;43;36;30;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;41.94444444444444;39.4;44.0;40.92857142857143;2;2;3;2;3;3.0;42.53846153846154
48;50;45;42;44;35;38;0;46;38;47;48;45;38;12.0;1;5;1;5;0;0;1;0;0.0;12.0;2;1;1;0;2;40.05555555555556;41.53333333333333;40.375;41.166666666666664;2;2;3;2;3;3.0;40.7
35;43;35;41;39;30;33;39;38;36;34;32;37;35;14.0;1;6;2;6;2;1;1;1;0.0;14.0;2;1;1;0;2;34.166666666666664;36.53333333333333;36.0625;36.42857142857143;2;2;3;2;3;2.0;36.09090909090909
42;32;47;44;35;30;36;42;41;36;44;30;34;35;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;36.333333333333336;36.8;39.25;38.785714285714285;2;2;3;2;3;3.0;42.6
41;46;42;47;38;46;38;46;35;40;46;34;42;42;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;40.05555555555556;40.8;41.9375;42.42857142857143;2;2;3;2;3;3.0;44.4
45;33;39;39;32;30;33;38;30;38;31;32;34;39;14.0;1;6;1;6;0;0;1;1;0.0;14.0;2;1;1;0;2;33.111111111111114;36.733333333333334;35.5625;35.42857142857143;2;2;3;2;3;3.0;42.2
39;35;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;0.0;0.0;0.0;0.0;2;2;3;2;3;0.0;0.0
44;43;0;0;0;0;0;0;0;0;0;31;0;0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;1;0;0;0;2;15.307692307692308;39.0;0.0;0.0;2;2;3;2;3;0.0;0.0
39;31;0;38;0;30;34;0;43;36;41;30;37;34;10.0;1;4;1;4;1;0;1;0;0.0;10.0;2;0;1;0;2;33.22222222222222;31.923076923076923;37.30769230769231;36.2;2;2;3;2;3;2.0;37.333333333333336
37;32;40;30;48;36;37;41;34;30;30;34;38;37;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;34.611111111111114;37.333333333333336;36.4375;37.142857142857146;2;2;3;2;3;2.0;37.4
36;30;34;25;0;30;0;31;0;12;35;29;41;0;6.0;1;3;1;2;1;0;0;1;2.0;4.0;2;0;0;1;2;30.444444444444443;37.583333333333336;29.666666666666668;30.333333333333332;2;2;3;2;3;3.0;42.0
36;44;40;33;33;36;31;42;37;37;33;31;37;38;14.0;1;6;1;6;4;0;1;1;0.0;14.0;2;1;1;0;2;36.388888888888886;35.4;38.75;34.92857142857143;2;2;3;2;3;2.0;38.72727272727273
36;41;37;32;36;34;41;30;44;34;42;30;39;48;14.0;1;6;1;6;2;0;1;1;0.0;14.0;2;1;1;0;2;32.77777777777778;34.733333333333334;39.5625;39.07142857142857;2;2;3;2;3;3.0;42.0
39;50;45;37;40;39;38;46;45;37;40;36;36;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;35.22222222222222;37.333333333333336;39.6875;39.57142857142857;2;2;3;2;3;3.0;44.0
30;44;37;44;41;30;44;42;39;38;30;34;34;36;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;36.05555555555556;33.266666666666666;35.6875;39.57142857142857;2;2;3;2;3;2.0;40.0
44;43;31;31;35;30;37;37;45;45;42;32;37;31;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.27777777777778;37.13333333333333;38.375;35.285714285714285;2;2;3;2;3;3.0;41.3
44;30;0;36;0;37;37;0;44;27;41;30;38;33;10.0;1;4;1;4;3;0;1;0;0.0;10.0;2;0;1;0;2;33.111111111111114;31.846153846153847;36.46153846153846;36.4;2;2;3;2;3;2.0;37.0
30;21;38;0;0;0;0;40;0;0;0;33;0;0;2.0;0;1;0;1;0;0;0;1;0.0;2.0;2;0;0;0;2;44.0;36.333333333333336;0.0;40.0;2;2;3;2;3;0.0;0.0
37;42;39;38;35;31;39;42;30;30;45;31;37;38;14.0;1;6;1;6;1;0;1;1;0.0;14.0;2;1;1;0;2;37.77777777777778;37.333333333333336;35.75;39.357142857142854;2;2;3;2;3;2.0;36.7
