NOTA_ECUA;NOTA_TERMO;NOTA_CIR_DOS;NOTA_FIS_DOS;NOTA_EL_UNO;VECES_ECUA;NOTA_FIS_TRES;NOTA_MULTI;NCP_DOS;PROMEDIO_DOS;NCA_DOS;VECES_TERMO;VECES_EL_UNO;VECES_MULTI;VECES_CIR_DOS;NAA_DOS;NAP_DOS;EPA_DOS;VECES_CIR_UNO;VECES_FIS_TRES;NOTA_INT;NOTA_POO;NOTA_EYB;NOTA_HCI;NOTA_CIR_UNO;NCC_DOS;NAC_DOS;NOTA_DEM;VECES_FIS_DOS;VECES_INT;VECES_POO;CAR_DOS;CREDITOS_MULTI;CREDITOS_FIS_TRES;CREDITOS_CIR_DOS;CREDITOS_TERMO;CREDITOS_EL_UNO;CREDITOS_ECUA;RENDIMIENTO_TRES;PROMEDIO_TRES
37;38;40;36;31;1;36;31;0.0;39.4375;16.0;1;1;1;1;7;0;2;1;2;37;43;43;47;37;16.0;7;39;2;2;1;2;3;3;3;3;3;3;2.0;35.5
31;33;41;32;45;2;32;47;0.0;38.9375;16.0;1;1;1;2;7;0;2;2;1;33;40;45;50;41;16.0;7;45;1;1;1;1;3;3;3;3;3;3;2.0;38.166666666666664
0;0;0;21;0;0;21;0;4.0;30.714285714285715;10.0;0;0;0;0;4;2;2;1;1;33;34;0;45;31;14.0;6;28;1;1;1;0;3;3;3;3;3;3;1.0;21.0
37;33;35;32;31;1;32;33;0.0;35.0625;16.0;1;1;1;1;7;0;2;1;1;35;36;35;49;31;16.0;7;40;1;2;1;1;3;3;3;3;3;3;2.0;33.5
31;31;37;32;48;1;32;36;0.0;34.0625;16.0;1;1;2;2;7;0;2;2;2;32;30;43;47;31;16.0;7;37;2;3;1;3;3;3;3;3;3;3;2.0;35.833333333333336
34;34;38;35;44;1;35;39;0.0;36.25;16.0;1;1;1;1;7;0;2;2;1;30;39;43;48;34;16.0;7;32;1;1;1;1;3;3;3;3;3;3;2.0;37.333333333333336
0;0;0;36;0;0;36;0;6.0;29.46153846153846;7.0;0;0;0;0;4;2;1;2;2;18;0;40;43;18;13.0;6;44;2;2;0;3;3;3;3;3;3;3;2.0;36.0
34;34;37;33;35;1;33;36;0.0;37.4375;16.0;1;2;1;2;7;0;2;1;1;36;46;36;46;31;16.0;7;43;1;2;1;1;3;3;3;3;3;3;2.0;34.833333333333336
35;38;31;39;34;1;39;43;0.0;38.375;16.0;1;1;1;1;7;0;2;1;1;33;42;44;50;30;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;36.666666666666664
0;0;0;0;0;0;0;0;3.0;17.8;2.0;0;0;0;0;2;1;1;0;0;0;4;0;45;0;5.0;3;32;0;0;1;1;3;3;3;3;3;3;0.0;0.0
0;0;0;0;0;0;0;0;0.0;38.0;7.0;0;0;0;0;4;0;2;0;0;0;35;43;33;0;7.0;4;42;0;0;1;0;3;3;3;3;3;3;0.0;0.0
37;44;34;33;32;1;33;41;0.0;36.6875;16.0;1;1;1;2;7;0;2;1;1;32;40;44;50;31;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;36.833333333333336
0;0;0;42;0;0;42;0;0.0;42.0;14.0;0;0;0;0;6;0;2;1;1;41;37;0;50;45;14.0;6;43;1;1;1;0;3;3;3;3;3;3;3.0;42.0
0;22;12;31;17;0;31;0;3.0;36.1875;13.0;1;1;0;1;6;1;2;1;1;20;43;45;50;37;16.0;7;46;1;2;1;1;3;3;3;3;3;3;1.0;20.5
43;28;25;30;33;1;30;35;0.0;36.5;16.0;3;1;1;3;7;0;2;1;1;40;40;41;35;33;16.0;7;38;1;1;1;0;3;3;3;3;3;3;2.0;32.333333333333336
46;46;33;31;34;1;31;43;0.0;36.0;16.0;1;1;1;2;7;0;2;1;1;34;37;48;47;31;16.0;7;34;1;1;1;0;3;3;3;3;3;3;2.0;38.833333333333336
0;0;0;25;0;0;25;0;9.0;32.125;7.0;0;0;0;0;4;3;1;2;2;24;29;45;47;33;16.0;7;44;2;2;1;3;3;3;3;3;3;3;1.0;25.0
38;37;36;41;33;1;41;39;0.0;41.0;16.0;1;1;1;2;7;0;2;2;1;36;43;41;47;41;16.0;7;44;1;2;1;2;3;3;3;3;3;3;2.0;37.333333333333336
0;0;0;0;0;0;0;0;0.0;39.714285714285715;7.0;0;0;0;0;4;0;2;0;0;0;37;47;33;0;7.0;4;40;0;0;1;0;3;3;3;3;3;3;0.0;0.0
35;48;32;40;32;1;40;36;0.0;41.25;16.0;1;1;1;1;7;0;2;1;1;33;44;49;50;39;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;37.166666666666664
43;34;34;31;42;2;31;33;0.0;35.1875;16.0;1;2;1;2;7;0;2;1;1;30;39;40;47;31;16.0;7;43;1;1;2;1;3;3;3;3;3;3;2.0;36.166666666666664
31;30;35;40;35;3;40;37;0.0;36.5;16.0;1;3;3;3;7;0;2;2;1;30;42;37;46;31;16.0;7;35;1;1;1;1;3;3;3;3;3;3;2.0;34.666666666666664
0;0;0;17;0;0;17;0;9.0;28.0625;7.0;0;0;0;0;4;3;1;3;1;19;34;39;45;24;16.0;7;44;1;3;2;3;3;3;3;3;3;3;1.0;17.0
40;38;32;30;46;1;30;36;0.0;36.75;16.0;1;1;1;3;7;0;2;1;1;36;43;37;47;30;16.0;7;50;1;1;1;0;3;3;3;3;3;3;2.0;37.0
36;37;36;35;30;1;35;32;0.0;33.3125;16.0;1;2;2;2;7;0;2;1;1;30;30;31;50;31;16.0;7;43;1;1;1;0;3;3;3;3;3;3;2.0;34.333333333333336
31;34;30;31;33;1;31;44;0.0;34.6875;16.0;1;2;2;2;7;0;2;1;2;30;35;41;47;30;16.0;7;48;2;1;1;1;3;3;3;3;3;3;2.0;33.833333333333336
24;0;0;28;0;2;28;19;6.0;30.5625;10.0;0;0;2;0;5;2;2;2;3;30;38;37;47;16;16.0;7;32;3;1;1;2;3;3;3;3;3;3;1.0;23.666666666666668
0;0;0;0;0;0;0;0;6.0;17.0;4.0;0;0;0;0;2;3;1;0;0;5;31;10;42;0;10.0;5;0;0;1;1;0;3;3;3;3;3;3;0.0;0.0
30;0;21;33;46;1;33;27;0.0;37.6875;16.0;0;1;1;2;7;0;2;1;3;35;44;42;41;33;16.0;7;43;3;1;2;2;3;3;3;3;3;3;2.0;31.4
32;35;38;35;35;1;35;32;0.0;37.8125;16.0;1;2;1;2;7;0;2;1;1;32;39;47;50;35;16.0;7;38;1;1;1;0;3;3;3;3;3;3;2.0;34.5
34;37;38;38;37;1;38;39;0.0;38.6875;16.0;1;1;1;1;7;0;2;2;2;32;34;44;50;41;16.0;7;46;2;2;1;3;3;3;3;3;3;3;2.0;37.166666666666664
31;30;32;35;30;1;35;32;0.0;38.75;16.0;1;1;1;2;7;0;2;1;1;30;45;45;49;36;16.0;7;43;1;1;1;0;3;3;3;3;3;3;2.0;31.666666666666668
0;0;0;0;0;0;0;0;4.0;19.714285714285715;3.0;0;0;0;0;2;2;1;0;0;0;2;35;43;0;7.0;4;19;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;17;0;32;0;0;32;0;7.0;27.615384615384617;6.0;1;0;0;0;3;3;1;2;1;17;0;30;44;27;13.0;6;27;1;2;0;2;3;3;3;3;3;3;1.0;24.5
0;0;0;0;0;0;0;0;6.0;24.7;4.0;0;0;0;0;2;2;1;1;0;21;31;0;31;20;10.0;4;0;0;1;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;12;0;0;12;0;9.0;22.46153846153846;4.0;0;0;0;0;3;3;1;1;2;23;0;39;50;6;13.0;6;41;2;2;0;2;3;3;3;3;3;3;1.0;12.0
32;32;31;34;33;1;34;36;0.0;35.0;16.0;1;1;1;1;7;0;2;1;1;30;38;39;45;31;16.0;7;38;1;1;1;2;3;3;3;3;3;3;2.0;33.0
0;0;0;22;0;0;22;0;9.0;22.8;6.0;0;0;0;0;3;3;1;1;2;32;12;32;44;12;15.0;6;0;2;1;1;1;3;3;3;3;3;3;1.0;22.0
37;47;40;30;38;1;30;39;0.0;36.0625;16.0;1;1;1;2;7;0;2;2;1;30;32;42;50;45;16.0;7;32;1;1;1;1;3;3;3;3;3;3;2.0;38.5
44;44;36;31;39;1;31;40;0.0;37.0625;16.0;1;1;1;1;7;0;2;1;1;32;36;48;49;38;16.0;7;37;1;1;1;0;3;3;3;3;3;3;2.0;39.0
32;39;35;33;45;1;33;33;0.0;37.5;16.0;1;2;2;1;7;0;2;1;1;31;43;47;50;32;16.0;7;39;1;1;2;1;3;3;3;3;3;3;2.0;36.166666666666664
35;35;33;34;46;1;34;30;0.0;34.5;16.0;1;1;1;1;7;0;2;2;2;32;37;42;35;31;16.0;7;31;2;2;1;4;3;3;3;3;3;3;2.0;35.5
30;39;41;34;38;1;34;41;0.0;35.25;16.0;1;1;1;1;7;0;2;1;1;39;32;35;49;33;16.0;7;31;1;2;1;2;3;3;3;3;3;3;2.0;37.166666666666664
0;0;0;2;0;0;2;0;10.0;11.153846153846153;3.0;0;0;0;0;2;4;1;1;1;3;0;37;5;5;13.0;6;36;1;1;0;0;3;3;3;3;3;3;1.0;2.0
30;32;23;33;27;1;33;30;0.0;35.875;16.0;1;2;2;2;7;0;2;2;3;32;30;41;46;41;16.0;7;38;3;1;1;2;3;3;3;3;3;3;1.0;29.166666666666668
31;34;0;31;0;1;31;26;3.0;28.692307692307693;10.0;1;0;1;0;5;1;1;2;2;30;0;36;47;11;13.0;6;38;2;2;0;3;3;3;3;3;3;3;2.0;30.5
0;0;0;8;0;0;8;0;9.0;27.3125;7.0;0;0;0;0;4;3;1;2;2;23;40;31;44;28;16.0;7;34;2;3;1;3;3;3;3;3;3;3;1.0;8.0
0;0;0;0;0;0;0;0;0.0;32.714285714285715;7.0;0;0;0;0;4;0;2;0;0;0;30;35;36;0;7.0;4;33;0;0;1;0;3;3;3;3;3;3;0.0;0.0
38;42;31;30;30;1;30;31;0.0;35.0625;16.0;1;1;1;2;7;0;2;2;1;41;30;48;31;32;16.0;7;35;1;2;1;2;3;3;3;3;3;3;2.0;33.666666666666664
38;38;30;30;21;1;30;31;0.0;35.0625;16.0;1;2;1;2;7;0;2;2;1;42;40;30;34;31;16.0;7;38;1;2;2;4;3;3;3;3;3;3;2.0;31.333333333333332
0;30;27;33;31;0;33;43;0.0;35.3125;16.0;2;1;3;3;7;0;2;2;3;30;45;37;32;31;16.0;7;42;3;1;2;3;3;3;3;3;3;3;2.0;32.8
43;45;36;34;36;1;34;45;0.0;35.75;16.0;1;1;1;1;7;0;2;1;1;34;33;37;49;35;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;39.833333333333336
39;43;33;34;43;1;34;44;0.0;40.3125;16.0;1;1;1;1;7;0;2;1;1;35;44;45;50;41;16.0;7;43;1;1;1;0;3;3;3;3;3;3;2.0;39.333333333333336
24;37;20;30;0;3;30;34;0.0;36.15384615384615;13.0;2;0;3;2;6;0;2;2;2;34;0;47;44;33;13.0;6;41;2;1;0;2;3;3;3;3;3;3;1.0;29.0
36;31;32;35;38;1;35;45;0.0;36.75;16.0;1;1;3;1;7;0;2;3;2;39;35;41;40;33;16.0;7;40;2;1;2;4;3;3;3;3;3;3;2.0;36.166666666666664
35;36;30;30;43;1;30;39;0.0;34.5625;16.0;1;2;1;1;7;0;2;1;1;33;40;34;50;31;16.0;7;33;1;1;2;1;3;3;3;3;3;3;2.0;35.5
0;0;0;13;0;0;13;0;9.0;20.76923076923077;4.0;0;0;0;0;3;3;1;1;1;0;20;33;46;7;13.0;6;38;1;0;2;1;3;3;3;3;3;3;1.0;13.0
33;34;0;34;0;1;34;34;0.0;34.5625;16.0;2;0;2;0;7;0;2;3;1;30;32;44;44;31;16.0;7;40;1;2;2;4;3;3;3;3;3;3;2.0;33.75
33;0;11;25;26;1;25;36;3.0;31.3125;13.0;0;1;2;1;6;1;2;1;3;30;30;38;32;32;16.0;7;42;3;2;3;3;3;3;3;3;3;3;1.0;26.2
41;43;31;38;32;3;38;48;0.0;34.875;16.0;1;1;1;1;7;0;2;3;1;32;37;34;30;34;16.0;7;37;1;1;1;3;3;3;3;3;3;3;2.0;38.833333333333336
40;48;30;32;33;1;32;38;0.0;39.125;16.0;1;1;1;1;7;0;2;2;1;34;42;45;48;40;16.0;7;44;1;1;1;1;3;3;3;3;3;3;2.0;36.833333333333336
0;0;0;15;0;0;15;0;9.0;19.714285714285715;5.0;0;0;0;0;3;3;1;1;1;18;30;0;50;2;14.0;6;31;1;1;1;0;3;3;3;3;3;3;1.0;15.0
0;0;0;12;0;0;12;0;9.0;25.5625;7.0;0;0;0;0;4;3;1;1;1;12;40;45;46;11;16.0;7;48;1;1;1;0;3;3;3;3;3;3;1.0;12.0
31;23;0;30;0;1;30;34;3.0;34.5625;13.0;1;0;2;0;6;1;2;2;1;35;39;43;48;22;16.0;7;41;1;1;2;2;3;3;3;3;3;3;1.0;29.5
33;41;31;36;32;1;36;45;0.0;39.375;16.0;1;1;1;1;7;0;2;1;1;37;43;49;46;31;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;36.333333333333336
0;0;0;28;0;0;28;0;9.0;29.875;7.0;0;0;0;0;4;3;1;2;2;22;33;38;43;22;16.0;7;44;2;2;2;5;3;3;3;3;3;3;1.0;28.0
35;30;30;30;36;2;30;40;0.0;35.75;16.0;2;3;3;2;7;0;2;3;3;31;47;35;35;34;16.0;7;41;3;3;1;3;3;3;3;3;3;3;2.0;33.5
0;0;19;34;30;0;34;0;0.0;33.9375;16.0;0;1;0;1;7;0;2;1;1;35;36;33;37;30;16.0;7;35;1;2;1;1;3;3;3;3;3;3;1.0;27.666666666666668
35;39;33;31;30;1;31;31;0.0;36.4375;16.0;1;1;1;1;7;0;2;1;1;35;39;39;50;33;16.0;7;41;1;2;1;1;3;3;3;3;3;3;2.0;33.166666666666664
37;38;36;35;31;1;35;30;0.0;34.375;16.0;1;2;1;2;7;0;2;1;2;30;31;42;44;32;16.0;7;38;2;1;1;1;3;3;3;3;3;3;2.0;34.5
0;0;0;22;0;0;22;0;12.0;25.0;4.0;0;0;0;0;3;4;1;1;1;27;23;35;32;15;16.0;7;37;1;1;1;0;3;3;3;3;3;3;1.0;22.0
0;0;0;18;0;0;18;0;6.0;29.375;10.0;0;0;0;0;5;2;1;1;2;31;30;39;30;26;16.0;7;47;2;1;1;1;3;3;3;3;3;3;1.0;18.0
0;0;0;0;0;0;0;0;3.0;32.857142857142854;4.0;0;0;0;0;3;1;2;0;0;0;16;46;50;0;7.0;4;40;0;0;1;0;3;3;3;3;3;3;0.0;0.0
35;33;40;32;31;1;32;30;0.0;38.8125;16.0;1;1;1;2;7;0;2;1;1;36;35;41;50;45;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;33.5
41;44;34;33;35;1;33;46;0.0;35.875;16.0;1;1;1;2;7;0;2;1;1;34;35;42;41;35;16.0;7;38;1;1;1;0;3;3;3;3;3;3;2.0;38.833333333333336
0;0;0;28;0;0;28;0;6.0;31.375;10.0;0;0;0;0;5;2;2;2;2;30;30;39;45;25;16.0;7;40;2;2;1;3;3;3;3;3;3;3;1.0;28.0
0;36;35;34;26;0;34;0;0.0;34.4375;16.0;1;1;0;1;7;0;2;1;2;30;34;45;41;30;16.0;7;36;2;2;1;2;3;3;3;3;3;3;2.0;32.75
30;38;34;30;30;2;30;30;0.0;35.375;16.0;1;1;1;2;7;0;2;1;1;32;35;39;47;37;16.0;7;39;1;1;1;0;3;3;3;3;3;3;2.0;32.0
42;40;45;40;41;2;40;49;0.0;42.9375;16.0;2;1;2;1;7;0;2;2;2;43;42;49;50;39;16.0;7;47;2;2;2;7;3;3;3;3;3;3;3.0;42.833333333333336
42;34;37;32;46;1;32;37;0.0;35.0;16.0;1;1;2;3;7;0;2;1;1;32;35;41;42;33;16.0;7;40;1;1;1;1;3;3;3;3;3;3;2.0;38.0
0;0;0;19;0;0;19;0;6.0;26.0;4.0;0;0;0;0;2;2;1;2;1;20;0;0;50;31;10.0;4;0;1;2;0;2;3;3;3;3;3;3;1.0;19.0
0;0;7;27;10;0;27;0;7.0;27.0625;9.0;0;1;0;1;3;4;1;1;3;34;30;21;0;32;16.0;7;22;3;2;1;4;3;3;3;3;3;3;1.0;14.666666666666666
31;37;40;36;43;1;36;37;0.0;37.875;16.0;1;1;1;2;7;0;2;1;1;33;44;46;40;30;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;37.333333333333336
44;42;34;40;40;1;40;41;0.0;42.125;16.0;1;1;1;1;7;0;2;1;1;41;37;46;48;45;16.0;7;45;1;1;1;0;3;3;3;3;3;3;3.0;40.166666666666664
0;0;0;25;0;0;25;0;9.0;30.375;7.0;0;0;0;0;4;3;1;2;2;20;37;43;33;26;16.0;7;43;2;2;1;3;3;3;3;3;3;3;1.0;25.0
30;39;35;30;31;1;30;44;0.0;36.9375;16.0;1;1;1;1;7;0;2;3;1;30;39;44;40;43;16.0;7;37;1;1;1;2;3;3;3;3;3;3;2.0;34.833333333333336
37;34;39;35;32;3;35;30;0.0;36.875;16.0;1;1;2;1;7;0;2;3;3;30;38;45;49;33;16.0;7;43;3;1;1;2;3;3;3;3;3;3;2.0;34.5
41;37;30;39;32;1;39;47;0.0;39.9375;16.0;1;1;1;1;7;0;2;1;1;32;43;45;45;39;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;37.666666666666664
47;41;42;33;30;1;33;38;0.0;39.0625;16.0;1;1;1;1;7;0;2;1;1;33;45;47;48;37;16.0;7;39;1;1;1;0;3;3;3;3;3;3;2.0;38.5
0;0;0;24;0;0;24;0;9.0;31.375;7.0;0;0;0;0;4;3;1;2;2;25;31;44;41;28;16.0;7;49;2;2;1;3;3;3;3;3;3;3;1.0;24.0
21;0;0;20;0;1;20;8;9.0;27.0;7.0;0;0;1;0;4;3;1;2;3;36;19;35;40;20;16.0;7;37;3;2;3;5;3;3;3;3;3;3;1.0;16.333333333333332
39;40;32;30;36;1;30;40;0.0;35.5;16.0;1;1;1;1;7;0;2;2;1;33;36;41;43;36;16.0;7;38;1;2;3;3;3;3;3;3;3;3;2.0;36.166666666666664
0;0;0;15;0;0;15;0;9.0;21.4375;7.0;0;0;0;0;4;3;1;2;2;4;37;44;44;1;16.0;7;40;2;2;1;3;3;3;3;3;3;3;1.0;15.0
32;34;33;35;32;1;35;39;0.0;36.4375;16.0;2;2;2;2;7;0;2;1;2;36;37;35;50;34;16.0;7;37;2;2;1;2;3;3;3;3;3;3;2.0;34.166666666666664
46;41;31;39;31;1;39;35;0.0;40.125;16.0;1;1;1;1;7;0;2;1;1;30;42;47;50;40;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;37.166666666666664
0;0;0;1;0;0;1;0;9.0;19.875;7.0;0;0;0;0;4;3;1;1;1;2;37;44;47;7;16.0;7;42;1;1;1;0;3;3;3;3;3;3;1.0;1.0
38;38;30;37;43;1;37;36;0.0;39.9375;16.0;1;2;1;1;7;0;2;1;1;31;42;47;50;40;16.0;7;45;1;1;1;0;3;3;3;3;3;3;2.0;37.0
0;0;0;36;0;1;36;0;0.0;38.875;16.0;0;0;1;1;7;0;2;1;1;30;45;42;48;36;16.0;7;49;1;1;1;0;3;3;3;3;3;3;1.0;9.0
0;0;0;0;0;0;0;0;9.0;12.333333333333334;3.0;0;0;0;0;2;3;1;1;0;5;3;32;33;9;12.0;5;0;0;1;2;2;3;3;3;3;3;3;0.0;0.0
30;36;35;41;34;1;41;32;0.0;35.9375;16.0;1;2;1;2;7;0;2;1;1;30;34;42;50;30;16.0;7;36;1;2;1;1;3;3;3;3;3;3;2.0;34.666666666666664
0;0;0;0;0;0;0;0;4.0;23.166666666666668;2.0;0;0;0;0;1;2;1;0;0;0;18;31;0;0;6.0;3;23;0;0;1;0;3;3;3;3;3;3;0.0;0.0
0;0;0;27;0;0;27;0;6.0;28.875;10.0;0;0;0;0;5;2;1;1;1;30;35;38;47;7;16.0;7;42;1;1;1;0;3;3;3;3;3;3;1.0;27.0
36;40;30;36;34;2;36;30;0.0;35.4375;16.0;1;1;1;1;7;0;2;2;3;35;35;33;50;31;16.0;7;40;3;2;1;3;3;3;3;3;3;3;2.0;34.333333333333336
38;45;37;38;35;1;38;41;0.0;40.5;16.0;1;1;1;2;7;0;2;1;1;32;44;47;50;38;16.0;7;48;1;1;1;0;3;3;3;3;3;3;2.0;39.0
38;35;32;31;39;1;31;32;0.0;38.0625;16.0;2;1;2;2;7;0;2;1;1;32;43;48;49;33;16.0;7;47;1;1;1;0;3;3;3;3;3;3;2.0;34.5
40;40;32;44;35;1;44;36;0.0;41.875;16.0;1;1;1;1;7;0;2;1;2;32;45;46;50;39;16.0;7;48;2;1;1;1;3;3;3;3;3;3;2.0;37.833333333333336
0;0;0;20;0;0;20;0;9.0;28.9375;7.0;0;0;0;0;4;3;1;1;1;27;41;39;48;13;16.0;7;34;1;1;1;0;3;3;3;3;3;3;1.0;20.0
31;36;32;44;30;1;44;37;0.0;39.375;16.0;1;1;1;1;7;0;2;2;1;30;42;42;48;36;16.0;7;42;1;1;1;1;3;3;3;3;3;3;2.0;35.0
33;33;39;30;30;1;30;40;0.0;34.3125;16.0;1;1;2;1;7;0;2;2;1;30;32;41;45;34;16.0;7;44;1;2;2;3;3;3;3;3;3;3;2.0;34.166666666666664
37;36;32;34;31;2;34;34;0.0;40.6875;16.0;1;1;2;2;7;0;2;1;2;41;47;46;49;32;16.0;7;48;2;2;1;2;3;3;3;3;3;3;2.0;34.0
1;3;0;30;7;2;30;0;0.0;35.0;13.0;2;2;2;2;6;0;2;1;1;31;0;44;47;34;13.0;6;35;1;1;0;0;3;3;3;3;3;3;1.0;6.833333333333333
0;35;0;34;0;0;34;0;3.0;34.6875;13.0;1;0;0;0;6;1;2;2;1;26;42;39;41;30;16.0;7;40;1;3;2;3;3;3;3;3;3;3;2.0;34.5
41;41;33;32;39;1;32;37;0.0;36.75;16.0;2;1;1;1;7;0;2;1;1;32;37;41;48;38;16.0;7;41;1;1;1;0;3;3;3;3;3;3;2.0;37.166666666666664
0;0;0;25;0;0;25;0;9.0;26.23076923076923;4.0;0;0;0;0;3;3;1;0;1;16;23;40;39;0;13.0;6;30;1;1;2;1;3;3;3;3;3;3;1.0;25.0
12;0;0;43;0;1;43;0;0.0;43.1875;16.0;0;0;1;0;7;0;2;1;1;40;48;42;50;38;16.0;7;50;1;1;1;0;3;3;3;3;3;3;1.0;18.333333333333332
0;0;0;0;0;0;0;0;0.0;37.142857142857146;7.0;0;0;0;0;4;0;2;0;0;0;37;35;47;0;7.0;4;32;0;0;1;0;3;3;3;3;3;3;0.0;0.0
38;38;35;31;48;2;31;30;0.0;36.0625;16.0;1;1;1;2;7;0;2;1;2;30;42;37;48;34;16.0;7;44;2;1;1;1;3;3;3;3;3;3;2.0;36.666666666666664
0;0;0;26;0;0;26;0;14.0;21.133333333333333;1.0;0;0;0;0;1;5;1;1;1;17;29;4;48;15;15.0;6;0;1;1;2;1;3;3;3;3;3;3;1.0;26.0
39;30;39;33;31;2;33;46;0.0;37.125;16.0;1;1;1;3;7;0;2;1;1;41;40;40;40;33;16.0;7;33;1;2;1;1;3;3;3;3;3;3;2.0;36.333333333333336
37;33;30;38;30;2;38;44;0.0;39.3125;16.0;1;2;2;1;7;0;2;2;2;31;45;39;50;37;16.0;7;48;2;2;1;3;3;3;3;3;3;3;2.0;35.333333333333336
35;41;34;42;30;1;42;35;0.0;39.375;16.0;1;1;1;1;7;0;2;2;1;30;43;42;48;37;16.0;7;42;1;1;1;1;3;3;3;3;3;3;2.0;36.166666666666664
8;0;0;26;0;1;26;0;6.0;31.875;10.0;0;0;1;0;5;2;2;3;3;33;40;44;46;13;16.0;7;40;3;3;1;3;3;3;3;3;3;3;1.0;11.333333333333334
30;40;33;34;30;2;34;37;0.0;37.75;16.0;1;2;2;3;7;0;2;2;2;30;47;43;49;33;16.0;7;37;2;2;1;3;3;3;3;3;3;3;2.0;34.0
48;37;39;31;42;1;31;37;0.0;36.6875;16.0;1;2;1;1;7;0;2;1;1;30;38;45;44;36;16.0;7;48;1;1;1;0;3;3;3;3;3;3;2.0;39.0
30;31;33;39;40;2;39;36;0.0;35.357142857142854;14.0;1;2;2;2;6;0;2;2;3;32;33;0;45;31;14.0;6;45;3;3;2;4;3;3;3;3;3;3;2.0;34.833333333333336
0;0;0;0;0;0;0;0;0.0;38.1;10.0;0;0;0;0;5;0;2;0;0;34;38;40;47;0;10.0;5;38;0;1;1;0;3;3;3;3;3;3;0.0;0.0
34;41;37;38;31;1;38;34;0.0;40.875;16.0;1;1;1;2;7;0;2;1;1;30;50;48;49;37;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;35.833333333333336
31;41;28;33;31;1;33;38;0.0;38.375;16.0;1;2;1;3;7;0;2;1;1;30;45;47;50;34;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;33.666666666666664
0;0;0;23;0;0;23;0;6.0;31.9375;10.0;0;0;0;0;5;2;2;2;2;35;35;36;47;25;16.0;7;38;2;3;1;3;3;3;3;3;3;3;1.0;23.0
42;34;35;35;36;2;35;30;0.0;35.125;16.0;1;1;1;1;7;0;2;3;2;31;32;41;46;32;16.0;7;44;2;2;1;3;3;3;3;3;3;3;2.0;35.333333333333336
36;30;35;32;33;2;32;36;0.0;34.8125;16.0;1;1;2;1;7;0;2;3;3;31;33;50;37;30;16.0;7;42;3;2;1;4;3;3;3;3;3;3;2.0;33.666666666666664
0;37;0;32;0;0;32;0;3.0;37.625;13.0;1;0;0;0;6;1;2;1;1;27;48;49;47;31;16.0;7;43;1;1;1;0;3;3;3;3;3;3;2.0;34.5
0;0;0;36;0;0;36;0;0.0;37.8;10.0;0;0;0;0;5;0;2;0;1;30;0;46;48;0;10.0;5;40;1;1;0;0;3;3;3;3;3;3;2.0;36.0
0;0;0;0;0;0;0;0;0.0;44.0;7.0;0;0;0;0;4;0;2;0;0;0;44;45;48;0;7.0;4;38;0;0;1;0;3;3;3;3;3;3;0.0;0.0
38;39;46;33;32;1;33;35;0.0;38.1875;16.0;1;1;1;2;7;0;2;1;1;30;43;47;50;35;16.0;7;44;1;1;1;0;3;3;3;3;3;3;2.0;37.166666666666664
31;34;21;30;21;2;30;36;0.0;36.625;16.0;1;2;3;2;7;0;2;2;1;33;39;46;50;30;16.0;7;48;1;2;1;2;3;3;3;3;3;3;1.0;28.833333333333332
32;33;0;32;0;1;32;35;0.0;36.5;16.0;1;0;2;0;7;0;2;2;3;33;43;37;49;34;16.0;7;35;3;1;1;2;3;3;3;3;3;3;2.0;33.0
0;0;0;0;0;0;0;0;2.0;37.666666666666664;4.0;0;0;0;0;2;1;2;0;0;0;47;20;45;0;6.0;3;0;0;0;1;0;3;3;3;3;3;3;0.0;0.0
39;41;30;35;32;2;35;33;0.0;37.375;16.0;2;1;1;1;7;0;2;2;1;30;42;47;49;30;16.0;7;44;1;1;1;1;3;3;3;3;3;3;2.0;35.0
12;0;0;32;0;1;32;14;3.0;30.9375;13.0;0;0;1;0;6;1;2;2;2;34;36;31;31;19;16.0;7;39;2;2;2;6;3;3;3;3;3;3;1.0;19.333333333333332
33;35;46;30;38;1;30;43;0.0;36.9375;16.0;3;2;1;1;7;0;2;3;1;30;39;33;49;45;16.0;7;44;1;3;1;2;3;3;3;3;3;3;2.0;37.5
35;30;24;36;35;2;36;34;0.0;38.1875;16.0;2;2;1;1;7;0;2;2;1;36;40;41;48;32;16.0;7;49;1;2;1;2;3;3;3;3;3;3;2.0;32.333333333333336
30;42;35;33;35;2;33;32;0.0;36.125;16.0;1;1;1;1;7;0;2;2;3;30;35;45;50;35;16.0;7;39;3;2;1;3;3;3;3;3;3;3;2.0;34.5
