NOTA_METODOS_NUM;NOTA_A_SISTEMAS;NOTA_MOD_PROG_UNO;NOTA_MAT_DIS;NOTA_HOMBRE;NOTA_GT_DOS;VECES_A_SISTEMAS;VECES_HOMBRE;NCC_TRES;NAA_DOS;NAA_TRES;NOTA_FUND_BASES;NAC_TRES;NCA_TRES;NOTA_PROG_AVANZADA;VECES_MAT_DIS;VECES_MAT_ESP;NCA_DOS;NOTA_SEGUNDA_LENGUA_TRES;NOTA_DIFERENCIAL;NOTA_MAT_ESP;VECES_METODOS_NUM;EPA_TRES;NCP_TRES;NOTA_TGS;VECES_MULTIVARIADO;VECES_PROG_AVANZADA;NOTA_FISICA_DOS;VECES_MOD_PROG_UNO;VECES_FUND_BASES;NOTA_SEGUNDA_LENGUA_DOS;VECES_FISICA_DOS;VECES_SEGUNDA_LENGUA_TRES;VECES_GT_DOS;CAR_TRES;NOTA_MULTIVARIADO;NOTA_EE_DOS;NOTA_ECUACIONES;NAP_TRES;NAC_DOS;VECES_TGS;CREDITOS_MOD_PROG_UNO;CREDITOS_MAT_ESP;CREDITOS_A_SISTEMAS;CREDITOS_SEGUNDA_LENGUA_TRES;CREDITOS_METODOS_NUM;CREDITOS_MAT_DIS;CREDITOS_HOMBRE;CREDITOS_GT_DOS;CREDITOS_FUND_BASES;PROMEDIO_UNO;PROMEDIO_DOS;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
38.0;0.0;0.0;0.0;0.0;0;0;0;11.0;3;1;0.0;4;2.0;0.0;0;0;9.0;0.0;24.25;0.0;1;1;9.0;30.0;0;1;3.0;0;0;0.0;2;0;0;1;0.0;0;9.0;3;5;1;3;3;2;2;1;3;1;1;2;27.133333333333333;24.64285714292857;2.0;38.0
39.0;42.0;40.0;36.0;44.0;50;1;1;18.0;8;7;36.0;7;18.0;45.0;1;1;19.0;49.0;35.0;42.0;1;2;0.0;44.0;1;1;39.0;1;1;38.0;1;1;1;0;44.0;47;46.0;0;8;1;3;3;2;2;1;3;1;1;2;42.666666666666664;42.526315789473685;3.0;41.166666666666664
39.0;0.0;0.0;10.66666667;0.0;0;2;0;14.0;5;3;34.0;5;8.0;41.0;3;3;14.0;0.0;35.0;13.0;1;1;6.0;30.0;3;1;0.0;0;1;0.0;1;0;0;1;24.0;0;31.0;2;6;1;3;3;2;2;1;3;1;1;2;33.8125;33.375;1.0;16.181818182727273
42.0;33.0;31.0;34.0;44.0;50;1;1;18.0;8;7;36.0;7;18.0;30.0;1;3;19.0;47.0;22.0;24.0;1;2;0.0;37.0;1;1;37.0;1;1;46.0;1;1;1;0;34.0;43;32.0;0;8;1;3;3;2;2;1;3;1;1;2;31.805555555555557;37.94736842105263;2.0;35.27777777777778
38.0;42.0;42.0;41.0;44.0;50;1;1;18.0;8;7;40.0;7;18.0;47.0;1;1;19.0;49.0;35.0;36.0;1;2;0.0;44.0;1;1;39.0;1;1;35.0;1;1;1;0;37.0;47;32.0;0;8;1;3;3;2;2;1;3;1;1;2;39.888888888888886;41.31578947368421;3.0;41.72222222222222
31.0;38.0;31.0;30.0;42.0;45;1;1;18.0;7;6;35.0;7;15.0;35.0;1;3;16.0;37.0;30.0;25.33333333;1;2;3.0;30.0;2;1;37.0;1;1;43.0;1;1;1;1;25.0;38;31.0;1;8;1;3;3;2;2;1;3;1;1;2;35.25;35.89473684210526;2.0;33.16666666611111
41.0;30.0;27.0;30.0;0.0;0;1;0;18.0;5;5;0.0;7;12.0;41.0;1;0;11.0;35.0;23.0;0.0;1;2;6.0;38.0;3;1;30.0;1;0;39.0;1;1;0;2;25.0;44;19.0;2;7;1;3;3;2;2;1;3;1;1;2;33.94444444444444;31.94117647;2.0;31.09090909090909
39.0;14.0;0.0;3.5;0.0;0;2;0;14.0;3;1;0.0;5;2.0;3.0;2;0;8.0;0.0;30.0;0.0;1;1;12.0;37.0;2;3;14.5;0;0;0.0;2;0;0;4;2.5;0;16.33333333;4;6;1;3;3;2;2;1;3;1;1;2;32.0;28.5;1.0;12.916666666666666
42.0;31.5;44.0;22.66666667;50.0;50;2;1;18.0;6;4;32.0;7;9.0;23.5;3;2;13.0;37.0;29.66666667;25.0;1;1;9.0;38.0;3;2;33.0;1;1;42.0;1;1;1;3;24.66666667;45;24.66666667;3;8;1;3;3;2;2;1;3;1;1;2;34.09259259333333;34.28947368421053;2.0;34.33333333388889
39.0;31.0;0.0;0.0;0.0;0;1;0;8.0;1;2;0.0;3;5.0;31.0;0;0;2.0;0.0;30.0;0.0;1;1;3.0;35.0;0;2;2.0;0;0;0.0;1;0;0;1;0.0;0;0.0;1;5;1;3;3;2;2;1;3;1;1;2;34.333333333333336;24.303571429285714;2.0;33.666666666666664
41.0;35.0;31.0;23.0;38.0;50;1;1;18.0;6;6;40.0;7;15.0;32.5;2;2;13.0;38.0;24.0;26.5;1;2;3.0;35.0;1;2;31.0;1;1;38.0;1;1;1;2;30.0;44;28.33333333;1;8;1;3;3;2;2;1;3;1;1;2;34.0;34.05263157894737;2.0;33.138888888888886
31.0;40.0;48.0;35.0;41.0;45;1;1;18.0;8;6;32.0;7;15.0;29.5;1;3;19.0;43.0;30.0;19.0;1;2;3.0;42.0;2;2;30.0;1;1;42.0;2;1;1;3;32.0;42;34.0;1;8;1;3;3;2;2;1;3;1;1;2;37.0;35.21052631578947;2.0;36.27777777777778
31.0;0.0;0.0;0.0;0.0;0;0;0;7.0;3;1;0.0;3;2.0;25.0;0;0;7.0;0.0;20.0;0.0;1;2;5.0;28.0;0;1;0.0;0;0;41.0;0;0;0;1;0.0;0;0.0;2;6;2;3;3;2;2;1;3;1;1;2;25.572916666875;28.03125;2.0;31.0
30.5;32.0;30.0;24.0;47.0;50;1;1;18.0;4;6;34.0;7;15.0;35.0;2;2;7.0;34.0;27.5;24.5;2;2;3.0;41.0;1;1;42.0;1;1;44.0;1;1;1;1;30.0;40;20.0;1;8;1;3;3;2;2;1;3;1;1;2;33.666666666666664;30.473684210526315;2.0;31.27777777777778
38.0;0.0;38.0;18.0;0.0;0;0;0;14.0;4;4;28.0;5;11.0;32.0;1;2;10.0;0.0;30.0;27.5;1;2;3.0;35.0;1;1;38.0;1;2;0.0;1;0;0;0;23.0;0;30.0;1;6;1;3;3;2;2;1;3;1;1;2;35.666666666666664;30.687500000625;1.0;28.708333333333332
41.0;35.0;33.0;38.0;44.0;50;1;1;18.0;7;7;38.0;7;18.0;41.0;1;2;16.0;42.0;27.5;25.0;1;2;0.0;40.0;1;1;45.0;1;1;36.0;1;1;1;0;37.0;45;30.0;0;8;1;3;3;2;2;1;3;1;1;2;36.05555555555556;35.39473684210526;2.0;36.27777777777778
39.0;30.0;44.0;22.75;0.0;0;1;0;16.0;6;4;29.0;6;10.0;31.0;4;2;15.0;38.0;30.0;17.5;1;1;6.0;39.0;2;1;30.0;1;2;38.0;2;1;0;3;21.5;0;26.0;2;6;1;3;3;2;2;1;3;1;1;2;36.111111111111114;32.333333333333336;2.0;30.359375
37.0;36.0;44.0;34.0;40.0;50;1;1;18.0;8;7;39.0;7;18.0;40.0;1;2;19.0;40.0;35.0;27.5;1;2;0.0;42.0;1;1;36.0;1;1;46.0;1;1;1;0;34.0;43;32.0;0;8;1;3;3;2;2;1;3;1;1;2;38.94444444444444;35.473684210526315;2.0;37.416666666666664
34.0;35.0;46.0;26.0;0.0;0;1;0;8.0;3;3;0.0;3;8.0;31.0;2;0;8.0;0.0;32.5;0.0;1;2;0.0;41.0;0;1;31.0;1;0;0.0;1;0;0;0;0.0;0;0.0;0;5;1;3;3;2;2;1;3;1;1;2;36.55555555555556;29.142857142142855;2.0;35.55555555555556
41.0;30.0;43.0;34.0;24.0;49;1;2;18.0;7;7;30.5;7;18.0;42.0;1;2;16.0;42.0;35.0;26.5;1;2;0.0;41.0;1;1;35.0;1;2;43.0;1;1;1;0;35.0;41;34.0;0;8;1;3;3;2;2;1;3;1;1;2;39.44444444444444;36.05263157894737;2.0;34.97222222222222
0.0;0.0;0.0;0.0;0.0;0;0;0;5.0;3;2;0.0;2;5.0;0.0;0;0;8.0;0.0;30.0;0.0;0;2;0.0;36.0;0;0;31.0;0;0;0.0;1;0;0;0;0.0;0;0.0;0;5;1;3;3;2;2;1;3;1;1;2;32.5;27.357142855714283;0.0;0.0
36.0;36.0;50.0;41.0;43.0;50;1;1;18.0;6;7;35.0;7;18.0;47.0;1;1;13.0;41.0;27.5;32.0;1;2;0.0;42.0;1;1;32.0;1;1;42.0;1;1;1;0;31.0;48;43.0;0;8;1;3;3;2;2;1;3;1;1;2;35.55555555555556;32.3421052631579;3.0;40.111111111111114
16.0;32.0;30.5;0.0;0.0;0;1;0;5.0;3;1;33.0;2;2.0;24.0;0;0;8.0;0.0;24.33333333;0.0;2;2;3.0;41.0;0;3;0.0;2;1;0.0;0;0;0;1;0.0;0;0.0;1;5;1;3;3;2;2;1;3;1;1;2;35.520833332500004;27.857142855714283;1.0;29.6875
36.0;39.0;43.0;34.0;43.0;40;1;1;18.0;8;7;33.0;7;18.0;43.0;1;1;19.0;42.0;35.0;37.0;1;2;0.0;42.0;1;1;40.0;1;1;45.0;1;1;1;0;38.0;40;31.0;0;8;1;3;3;2;2;1;3;1;1;2;40.44444444444444;39.0;2.0;38.27777777777778
42.0;20.5;31.0;30.0;33.0;50;2;1;18.0;7;5;33.0;7;12.0;38.0;1;1;16.0;40.0;25.0;32.0;1;2;6.0;40.0;1;1;14.66666667;1;1;40.0;3;1;1;2;30.0;44;25.66666667;2;8;1;3;3;2;2;1;3;1;1;2;35.79629629611111;34.421052631578945;2.0;32.833333333333336
35.0;30.0;47.0;31.5;41.0;50;1;1;18.0;7;7;34.0;7;18.0;41.0;2;1;16.0;45.0;30.0;36.0;1;2;0.0;43.0;1;1;35.0;1;1;44.0;1;1;1;0;30.0;44;35.0;0;8;1;3;3;2;2;1;3;1;1;2;36.111111111111114;36.1578947368421;2.0;38.19444444444444
35.0;38.0;49.0;36.0;41.0;50;1;1;18.0;7;6;37.0;7;15.0;47.0;1;1;16.0;39.0;30.0;31.0;1;2;3.0;42.0;2;1;40.0;1;1;42.0;1;1;1;1;28.0;46;43.0;1;8;1;3;3;2;2;1;3;1;1;2;38.111111111111114;32.36842105263158;2.0;39.0
0.0;0.0;0.0;0.0;0.0;0;0;0;5.0;3;2;0.0;2;5.0;35.0;0;0;8.0;0.0;30.0;0.0;0;2;0.0;36.0;0;1;0.0;0;0;0.0;0;0;0;0;0.0;0;0.0;0;5;1;3;3;2;2;1;3;1;1;2;41.666666666666664;33.25;0.0;0.0
36.0;31.0;45.0;24.0;40.0;50;1;1;18.0;8;7;38.0;7;18.0;36.0;2;3;19.0;39.0;40.0;27.66666667;1;2;0.0;39.0;1;1;32.0;1;1;38.0;1;1;1;0;30.0;44;33.0;0;8;1;3;3;2;2;1;3;1;1;2;38.583333333333336;39.21052631578947;2.0;35.111111111666666
39.0;43.0;35.0;17.5;35.0;50;1;1;18.0;7;6;38.0;7;15.0;39.0;2;1;17.0;20.0;27.33333333;36.0;1;2;3.0;36.0;2;1;36.0;1;1;37.0;1;3;1;2;32.5;39;25.0;1;8;1;3;3;2;2;1;3;1;1;2;35.71296296222223;32.55263157894737;2.0;32.861111111111114
31.0;0.0;0.0;0.0;0.0;0;0;0;18.0;2;3;0.0;7;6.0;14.0;0;0;5.0;0.0;24.33333333;0.0;1;1;12.0;30.0;1;2;25.33333333;0;0;37.0;3;0;0;2;13.0;34;16.0;4;5;1;3;3;2;2;1;3;1;1;2;32.96296296222223;31.142857142142855;2.0;31.0
42.0;31.0;35.0;31.0;40.0;30;1;1;18.0;4;6;33.0;7;15.0;35.0;1;3;7.0;39.0;28.0;25.66666667;1;2;3.0;32.0;3;1;33.0;1;1;35.0;1;1;1;1;21.33333333;39;35.0;1;8;1;3;3;2;2;1;3;1;1;2;34.72222222222222;29.421052631052632;2.0;32.944444445
33.0;30.0;32.0;32.0;40.0;50;1;1;18.0;6;6;35.0;7;15.0;33.0;1;2;13.0;43.0;25.0;27.0;1;2;3.0;37.0;2;1;18.5;1;1;36.0;2;1;1;2;30.0;40;30.0;1;8;1;3;3;2;2;1;3;1;1;2;32.611111111111114;33.94736842157895;2.0;34.0
38.0;38.0;34.5;30.0;38.0;50;1;1;18.0;7;6;28.0;7;15.0;39.0;1;1;16.0;38.0;30.0;30.0;1;2;3.0;41.0;3;1;42.0;2;3;34.0;1;1;1;1;24.66666667;42;32.0;1;8;1;3;3;2;2;1;3;1;1;2;36.02777777777778;34.26315789473684;2.0;34.30555555555556
37.0;43.0;30.0;32.0;0.0;0;1;0;13.0;6;5;37.0;5;13.0;45.0;1;1;16.0;0.0;35.0;4.0;1;2;0.0;40.0;1;1;37.0;1;1;32.0;1;0;0;0;32.0;0;0.0;0;6;1;3;3;2;2;1;3;1;1;2;34.333333333333336;35.0;1.0;28.214285714285715
41.0;35.0;29.5;25.5;43.0;47;1;1;18.0;7;6;30.0;7;15.0;34.0;2;1;16.0;39.0;21.66666667;30.0;1;2;3.0;38.0;2;1;35.0;2;1;40.0;1;1;1;1;23.0;45;43.0;1;8;1;3;3;2;2;1;3;1;1;2;30.620370371111107;35.6578947368421;2.0;33.0
31.0;30.5;30.0;30.0;43.0;40;2;1;18.0;6;5;41.0;7;12.0;28.0;1;2;13.0;46.0;32.5;29.0;1;2;6.0;39.0;1;2;29.0;1;1;48.0;2;1;1;2;34.0;41;37.0;2;8;1;3;3;2;2;1;3;1;1;2;34.166666666666664;33.3421052631579;2.0;34.22222222222222
31.0;37.0;26.0;29.5;43.0;50;1;1;18.0;5;5;42.0;7;12.0;35.0;2;1;10.0;43.0;30.0;34.0;1;2;6.0;38.0;2;1;38.0;2;1;44.0;1;1;1;2;21.5;44;24.5;2;8;1;3;3;2;2;1;3;1;1;2;34.388888888888886;32.23684210526316;2.0;35.361111111111114
35.0;37.0;0.0;0.0;0.0;0;1;0;11.0;3;1;0.0;4;2.0;7.0;0;0;7.0;0.0;27.5;0.0;1;1;9.0;39.0;1;1;0.0;0;0;0.0;0;0;0;1;12.0;0;8.0;3;6;1;3;3;2;2;1;3;1;1;2;32.166666666666664;31.21875;2.0;36.333333333333336
38.0;30.0;49.0;27.66666667;27.0;50;1;2;18.0;7;6;33.0;7;15.0;40.0;3;1;16.0;41.0;35.0;36.0;1;2;3.0;40.0;1;1;35.0;1;1;40.0;1;1;1;1;34.0;41;26.0;1;8;1;3;3;2;2;1;3;1;1;2;40.833333333333336;35.421052631578945;2.0;36.72222222277778
42.0;32.0;32.0;32.5;44.0;50;1;1;18.0;7;7;37.0;7;18.0;38.0;2;2;16.0;44.0;27.5;30.0;1;2;0.0;41.0;1;1;34.0;1;1;43.0;1;1;1;0;37.0;40;35.0;0;8;1;3;3;2;2;1;3;1;1;2;35.0;37.44736842105263;2.0;35.861111111111114
31.0;26.0;36.0;32.0;0.0;0;2;0;16.0;5;5;31.0;6;13.0;34.0;1;0;13.0;42.0;30.0;0.0;1;2;3.0;39.0;1;1;22.0;1;1;47.0;3;1;0;1;33.0;0;30.0;1;6;1;3;3;2;2;1;3;1;1;2;33.588235294117645;33.90625;2.0;33.30769230769231
41.0;37.0;31.0;30.0;43.0;0;1;1;18.0;5;5;0.0;7;13.0;45.0;1;0;13.0;41.0;35.0;0.0;1;2;5.0;41.0;1;1;15.66666667;1;0;10.0;3;1;0;1;34.0;39;39.0;2;6;1;3;3;2;2;1;3;1;1;2;37.48148148166667;34.25;2.0;35.25
34.0;32.0;30.0;30.0;44.0;45;1;1;18.0;7;6;39.0;7;15.0;32.0;1;2;16.0;41.0;35.0;29.5;1;2;3.0;42.0;1;1;24.33333333;1;1;43.0;3;1;1;1;32.0;40;30.0;1;8;1;3;3;2;2;1;3;1;1;2;33.02777777777778;36.39473684210526;2.0;34.19444444444444
44.0;42.0;39.0;36.0;50.0;50;1;1;18.0;7;7;43.0;7;18.0;39.0;1;1;16.0;45.0;30.0;32.0;1;2;0.0;42.0;1;1;32.5;1;1;44.0;2;1;1;1;41.0;44;32.0;0;8;1;3;3;2;2;1;3;1;1;2;36.05555555555556;37.21052631578947;3.0;40.27777777777778
42.0;31.0;36.0;25.66666667;0.0;0;1;0;14.0;6;3;23.0;5;8.0;34.5;3;0;14.0;0.0;30.0;0.0;1;2;6.0;37.0;2;2;39.0;1;2;0.0;1;0;0;3;29.5;0;16.66666667;2;7;1;3;3;2;2;1;3;1;1;2;33.8235294117647;31.764705882352942;2.0;30.454545455454546
37.0;38.0;50.0;40.0;44.0;50;1;1;18.0;8;7;40.0;7;18.0;50.0;1;1;19.0;41.0;40.0;43.0;1;2;0.0;43.0;1;1;49.0;1;1;44.0;1;1;1;0;41.0;43;45.0;0;8;1;3;3;2;2;1;3;1;1;2;41.388888888888886;40.36842105263158;3.0;42.666666666666664
0.0;0.0;0.0;0.0;0.0;0;0;0;8.0;2;1;0.0;3;2.0;15.5;0;0;5.0;0.0;25.0;0.0;0;1;6.0;39.0;0;2;16.0;0;0;0.0;1;0;0;1;0.0;0;0.0;2;5;1;3;3;2;2;1;3;1;1;2;29.177777778666666;29.142857142142855;0.0;0.0
37.0;41.0;34.0;36.0;42.0;50;1;1;18.0;8;7;41.0;7;18.0;45.0;1;2;19.0;47.0;30.0;31.0;1;2;0.0;39.0;1;1;38.0;1;1;34.0;1;1;1;0;31.0;47;41.0;0;8;1;3;3;2;2;1;3;1;1;2;36.833333333333336;36.473684210526315;2.0;38.333333333333336
42.0;40.0;49.0;37.0;42.0;50;1;1;18.0;8;6;30.0;7;15.0;38.0;1;1;19.0;36.0;30.0;34.0;1;2;3.0;41.0;2;1;32.0;1;1;37.0;1;1;1;1;29.0;40;37.0;1;8;1;3;3;2;2;1;3;1;1;2;35.861111111111114;33.68421052631579;2.0;39.22222222222222
31.0;34.0;36.0;32.0;43.0;50;1;1;16.0;7;5;36.0;6;13.0;35.0;1;1;16.0;0.0;30.0;31.0;1;2;3.0;41.0;1;2;30.0;1;1;0.0;3;0;1;3;31.0;44;13.66666667;1;8;1;3;3;2;2;1;3;1;1;2;32.72222222222222;34.587719297894736;2.0;35.0625
0.0;0.0;0.0;0.0;0.0;0;0;0;5.0;2;1;0.0;2;2.0;21.0;0;0;5.0;0.0;30.0;0.0;0;1;3.0;38.0;0;3;0.0;0;0;0.0;0;0;0;1;0.0;0;0.0;1;5;1;3;3;2;2;1;3;1;1;2;30.533333334;20.821428571428573;0.0;0.0
33.0;32.0;49.0;34.0;41.0;50;1;1;18.0;8;6;35.0;7;15.0;42.0;1;1;19.0;26.0;27.5;37.0;1;2;3.0;41.0;1;1;25.5;1;1;41.0;2;2;1;1;30.0;38;31.0;1;8;1;3;3;2;2;1;3;1;1;2;34.55555555555556;33.05263157894737;2.0;37.22222222222222
40.0;40.0;0.0;23.0;0.0;0;1;0;11.0;5;2;0.0;4;5.0;22.0;2;0;12.0;0.0;24.0;0.0;1;2;6.0;34.0;0;1;39.0;0;0;0.0;1;0;0;1;0.0;0;27.5;2;6;1;3;3;2;2;1;3;1;1;2;29.91176470588235;36.533333332666665;2.0;31.5
35.0;22.0;21.5;33.0;39.0;50;2;1;18.0;6;5;33.0;7;12.0;19.0;1;3;13.0;41.0;28.0;14.33333333;2;2;6.0;35.0;2;2;30.0;2;1;44.0;1;1;1;2;29.5;39;32.0;2;8;1;3;3;2;2;1;3;1;1;2;30.944444443888887;34.421052631578945;1.0;29.027777777222223
34.0;35.0;49.0;32.0;46.0;50;1;1;18.0;8;6;36.0;7;15.0;42.0;1;1;19.0;38.0;30.0;33.0;1;2;3.0;40.0;1;1;25.0;1;1;42.0;2;1;1;1;31.0;41;31.0;1;8;1;3;3;2;2;1;3;1;1;2;37.22222222222222;35.63157894736842;2.0;38.333333333333336
30.0;0.0;35.0;0.0;0.0;0;0;0;14.0;3;0;0.0;5;0.0;24.5;0;0;8.0;0.0;27.5;0.0;1;1;14.0;9.666666667;2;2;15.0;1;0;0.0;2;0;0;5;5.0;0;7.5;5;6;3;3;3;2;2;1;3;1;1;2;30.61111111111111;24.031249999375;2.0;33.75
41.0;37.0;43.0;31.0;42.0;47;1;1;18.0;8;6;34.0;7;15.0;34.0;1;1;19.0;44.0;30.0;37.0;1;2;3.0;39.0;2;1;32.5;1;1;41.0;2;1;1;2;26.0;45;31.0;1;8;1;3;3;2;2;1;3;1;1;2;37.666666666666664;40.36842105263158;2.0;38.5
39.0;40.0;30.0;28.0;37.0;50;1;1;18.0;8;5;31.0;7;12.0;30.0;3;2;19.0;42.0;40.0;16.0;1;2;6.0;38.0;2;1;29.5;1;1;41.0;2;1;1;2;27.5;38;31.0;2;8;1;3;3;2;2;1;3;1;1;2;42.44444444444444;35.05263157894737;2.0;31.88888888888889
39.0;44.0;38.0;33.0;44.0;40;1;1;18.0;8;7;34.0;7;18.0;42.0;1;1;19.0;43.0;30.0;30.0;1;2;0.0;42.0;1;1;30.0;1;1;45.0;1;1;1;0;32.0;42;31.0;0;8;1;3;3;2;2;1;3;1;1;2;35.833333333333336;38.73684210526316;2.0;37.111111111111114
41.0;44.0;40.0;34.0;39.0;50;1;1;18.0;8;7;40.0;7;18.0;38.0;1;1;19.0;45.0;35.0;32.0;1;2;0.0;43.0;1;1;42.0;1;1;42.0;1;1;1;0;41.0;45;42.0;0;8;1;3;3;2;2;1;3;1;1;2;42.27777777777778;43.0;2.0;39.22222222222222
34.0;0.0;0.0;18.0;0.0;0;0;0;4.0;2;1;0.0;2;2.0;0.0;2;0;5.0;0.0;19.33333333;0.0;1;2;2.0;13.0;0;0;0.0;0;0;0.0;0;0;0;1;0.0;50;0.0;1;4;3;3;3;2;2;1;3;1;1;2;29.240740740000003;25.545454545454547;1.0;22.0
41.0;37.0;32.0;30.0;39.0;45;1;1;13.0;8;3;32.0;5;7.0;16.0;1;1;19.0;36.0;35.0;31.0;1;1;6.0;31.0;1;2;0.0;1;2;46.0;0;1;1;3;34.0;0;26.0;2;8;2;3;3;2;2;1;3;1;1;2;38.90625;38.78947368421053;2.0;34.111111111111114
33.0;38.0;32.0;32.0;38.0;30;1;1;18.0;8;6;40.0;7;15.0;17.5;1;2;19.0;30.0;35.0;29.5;1;2;3.0;44.0;1;2;39.0;1;1;39.0;1;1;1;1;30.0;30;33.0;1;8;1;3;3;2;2;1;3;1;1;2;36.44444444444444;36.78947368421053;2.0;33.19444444444444
41.0;40.0;39.0;32.0;43.0;50;1;1;18.0;8;7;34.0;7;18.0;38.0;1;1;19.0;47.0;32.5;32.0;1;2;0.0;36.0;1;1;31.0;1;2;47.0;2;1;1;1;40.0;40;38.0;0;8;1;3;3;2;2;1;3;1;1;2;39.611111111111114;37.78947368421053;2.0;38.05555555555556
39.0;0.0;0.0;0.0;0.0;0;0;0;13.0;6;4;0.0;5;10.0;50.0;0;0;16.0;0.0;30.0;0.0;1;2;3.0;39.0;1;1;25.0;0;0;35.0;1;0;0;0;30.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;38.666666666666664;41.875;2.0;39.0
36.0;43.0;36.0;32.0;46.0;50;1;1;18.0;8;7;33.0;7;18.0;40.0;1;1;19.0;49.0;30.0;30.0;1;2;0.0;40.0;1;1;31.0;1;1;49.0;1;1;1;0;30.0;43;35.0;0;8;1;3;3;2;2;1;3;1;1;2;39.111111111111114;39.73684210526316;2.0;37.55555555555556
41.0;38.0;41.0;31.0;42.0;50;1;1;18.0;8;7;33.0;7;18.0;38.0;1;1;19.0;44.0;30.0;36.0;1;2;0.0;39.0;1;1;30.0;1;1;45.0;1;1;1;0;30.0;38;30.0;0;8;1;3;3;2;2;1;3;1;1;2;39.5;39.60526315789474;2.0;38.166666666666664
37.0;30.0;37.0;30.0;0.0;0;1;0;18.0;3;7;41.0;7;18.0;35.0;1;2;7.0;0.0;29.5;30.0;1;2;0.0;36.0;2;1;30.0;1;1;30.0;1;0;0;1;30.5;39;33.0;0;6;1;3;3;2;2;1;3;1;1;2;32.388888888888886;31.28125;2.0;33.57142857142857
33.0;40.0;38.0;36.0;22.0;50;1;2;18.0;7;6;26.5;7;15.0;46.0;1;2;16.0;41.0;25.5;30.5;1;2;3.0;32.0;2;1;26.0;1;2;38.0;2;1;1;2;30.5;43;41.0;1;8;1;3;3;2;2;1;3;1;1;2;30.805555555555557;36.8421052631579;2.0;35.19444444444444
42.0;6.333333333;0.0;9.5;0.0;0;3;0;16.0;2;3;0.0;6;8.0;36.0;2;1;5.0;0.0;30.0;0.0;1;1;8.0;35.0;1;1;17.33333333;0;0;0.0;3;0;0;2;40.0;27;9.0;3;6;1;3;3;2;2;1;3;1;1;2;31.41176470588235;27.4375;1.0;9.240740740666666
48.0;37.0;29.0;26.0;43.0;50;1;1;18.0;6;6;18.0;7;15.0;31.0;2;3;13.0;42.0;28.0;21.0;1;2;3.0;36.0;1;1;33.0;3;2;40.0;1;1;1;1;36.0;36;27.5;1;8;1;3;3;2;2;1;3;1;1;2;35.388888888888886;36.526315789473685;2.0;31.27777777777778
33.0;37.0;32.0;29.0;39.0;50;1;1;18.0;7;6;39.0;7;15.0;42.0;2;1;16.0;38.0;29.0;31.0;1;2;3.0;35.0;1;1;34.0;1;1;37.0;1;1;1;1;30.0;44;15.0;1;8;1;3;3;2;2;1;3;1;1;2;39.22222222222222;36.78947368421053;2.0;34.77777777777778
48.0;40.0;36.0;30.0;45.0;50;1;1;18.0;7;7;35.0;7;18.0;50.0;1;1;16.0;37.0;30.0;31.0;1;2;0.0;37.0;1;1;31.0;1;1;38.0;2;1;1;1;31.0;44;33.0;0;8;1;3;3;2;2;1;3;1;1;2;38.111111111111114;40.31578947368421;2.0;36.55555555555556
39.0;37.0;30.0;25.0;0.0;0;1;0;18.0;5;4;31.0;7;9.0;50.0;2;0;11.0;39.0;30.0;0.0;1;1;9.0;35.0;2;1;27.0;1;1;38.0;2;1;0;3;25.0;42;29.0;3;7;1;3;3;2;2;1;3;1;1;2;35.088235294117645;35.85294117647059;2.0;32.15384615384615
0.0;0.0;37.0;30.0;0.0;0;1;0;18.0;6;7;0.0;7;18.0;30.0;1;1;16.0;42.0;32.5;20.0;0;2;0.0;37.0;2;1;36.0;1;0;43.0;1;1;0;2;36.0;38;33.5;0;6;1;3;3;2;2;1;3;1;1;2;30.38888888888889;36.125;1.0;26.53846153846154
42.0;0.0;0.0;0.0;0.0;50;0;0;16.0;4;5;0.0;6;13.0;30.0;0;0;8.0;0.0;24.0;0.0;1;2;3.0;41.0;1;1;26.0;0;0;0.0;1;0;1;0;30.0;40;31.0;1;7;1;3;3;2;2;1;3;1;1;2;32.44444444444444;33.088235294117645;4.0;46.0
41.0;43.0;30.0;36.0;41.0;50;1;1;18.0;8;7;33.0;7;18.0;44.0;1;1;19.0;39.0;30.0;34.0;1;2;0.0;30.0;1;1;30.0;1;1;42.0;1;1;1;0;37.0;41;37.0;0;8;1;3;3;2;2;1;3;1;1;2;34.166666666666664;36.05263157894737;2.0;36.77777777777778
34.0;32.0;32.0;40.0;37.0;50;1;1;18.0;7;7;31.0;7;18.0;34.0;1;1;16.0;38.0;30.0;31.0;1;2;0.0;38.0;1;1;36.0;1;1;43.0;2;1;1;1;39.0;33;32.0;0;8;1;3;3;2;2;1;3;1;1;2;34.833333333333336;37.44736842105263;2.0;35.111111111111114
0.0;0.0;0.0;0.0;0.0;50;0;0;5.0;4;1;24.33333333;2;2.0;0.0;0;0;9.0;0.0;30.0;0.0;0;1;3.0;35.0;0;0;0.0;0;3;0.0;1;0;1;0;0.0;0;0.0;1;6;1;3;3;2;2;1;3;1;1;2;34.76470588235294;26.733333333333334;2.0;32.88888888666667
