NUMERO;PROMEDIO_UNO;NAA_UNO;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_TEXTOS;NOTA_EE_UNO;PROMEDIO_DOS;NCC_DOS;NCA_DOS;NAA_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_PBASICA;NOTA_EE_DOS;CAR_TRES;NCC_TRES;NCA_TRES;NCP_TRES;NAC_TRES;NAA_TRES;NAP_TRES;EPA_TRES;NOTA_MULTIVARIADO;VECES_MULTIVARIADO;CREDITOS_MULTIVARIADO;NOTA_ESTADISTICA_UNO;VECES_ESTADISTICA_UNO;CREDITOS_ESTADISTICA_UNO;NOTA_TERMODINAMICA;VECES_TERMODINAMICA;CREDITOS_TERMODINAMICA;NOTA_TGS;VECES_TGS;CREDITOS_TGS;NOTA_ETICA;VECES_ETICA;CREDITOS_ETICA;NOTA_PORIENTADA;VECES_PORIENTADA;CREDITOS_PORIENTADA;NOTA_EE_TRES;VECES_EE_TRES;CREDITOS_EE_TRES;RENDIMIENTO_CUATRO;PROMEDIO_CUATRO
491;26.66666666666667;3;26.66666666666667;35.0;10.0;0.0;11.45;10;1;1;4.0;0.0;0.0;10.0;0.0;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;35.0;1;2;0.0;0;3;0.0;0;2;0;0.0
831;39.6;7;36.0;41.0;46.0;44.0;33.29411764705883;17;14;6;34.0;29.0;30.0;34.0;32.0;2;18;13;5;7;5;2;2;34.0;1;3;34.0;1;3;29.5;2;3;25.66666666666667;3;2;41.0;1;2;31.0;1;3;39.0;1;2;2;36.38888888888889
1250;35.5;6;35.0;40.0;39.0;39.0;34.8235294117647;17;17;7;32.0;33.0;38.0;42.0;30.0;1;18;18;0;7;7;0;2;40.0;1;3;32.0;1;3;30.0;1;3;31.5;2;2;42.0;1;2;41.0;1;3;47.0;1;2;2;36.33333333333334
1265;30.15384615384615;4;22.0;36.0;37.0;0.0;31.4;15;12;5;30.0;21.0;34.0;34.0;0.0;1;7;5;2;3;2;1;2;0.0;0;3;0.0;0;3;0.0;0;3;33.0;1;2;29.0;3;2;34.0;1;3;0.0;0;2;1;27.5
1466;38.6;7;41.0;39.0;36.0;44.0;33.61764705882353;17;17;7;32.0;36.0;34.0;30.5;40.0;2;16;16;0;6;6;0;2;31.0;1;3;39.0;1;3;41.0;1;3;32.5;2;2;38.0;1;2;30.5;2;3;0.0;0;2;2;37.09375
2;31.8;6;22.5;30.0;30.0;36.0;31.65625;16;13;5;22.5;30.0;30.0;40.0;32.0;0;15;15;0;6;6;0;2;35.0;1;3;40.0;1;3;0.0;0;3;35.0;1;2;38.0;1;2;40.0;1;3;39.0;1;2;2;30.13888888888889
4;31.15384615384615;5;20.0;40.0;30.0;0.0;33.33333333333334;9;9;3;30.0;0.0;0.0;40.0;0.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;40.0;1;3;0.0;0;2;0;0.0
6;35.33333333333334;7;30.0;40.0;40.0;40.0;35.0;16;16;6;30.0;30.0;35.0;40.0;35.0;0;15;15;0;6;6;0;2;35.0;1;3;40.0;1;3;0.0;0;3;40.0;1;2;43.0;1;2;40.0;1;3;50.0;1;2;2;36.55555555555556
8;38.07692307692308;6;45.0;30.0;35.0;0.0;36.25;12;12;4;30.0;35.0;0.0;45.0;0.0;0;9;9;0;3;3;0;2;30.0;1;3;40.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;45.0;1;3;0.0;0;2;2;35.0
9;38.66666666666666;7;30.0;40.0;40.0;50.0;34.3125;16;16;6;35.0;30.0;35.0;35.0;37.0;0;15;15;0;6;6;0;2;35.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;43.0;1;2;35.0;1;3;45.0;1;2;2;36.38888888888889
10;33.66666666666666;6;22.5;40.0;35.0;40.0;34.5625;16;14;5;35.0;30.0;28.5;40.0;38.0;0;15;15;0;6;6;0;2;35.0;1;3;30.0;1;3;0.0;0;3;40.0;1;2;44.0;1;2;40.0;1;3;40.0;1;2;2;35.88888888888889
11;32.53333333333333;6;23.75;30.0;35.0;39.0;30.83333333333333;16;8;3;22.5;27.5;28.66666666666667;35.0;38.0;1;13;10;3;5;4;1;2;25.0;2;3;30.0;1;3;0.0;0;3;30.0;1;2;32.0;1;2;35.0;1;3;0.0;0;2;2;31.63888888888889
15;37.93333333333333;7;35.0;35.0;45.0;32.0;39.0625;16;16;6;40.0;30.0;45.0;35.0;50.0;0;15;15;0;6;6;0;2;40.0;1;3;40.0;1;3;0.0;0;3;45.0;1;2;43.0;1;2;35.0;1;3;42.0;1;2;3;43.61111111111111
17;26.81818181818182;2;25.0;0.0;0.0;45.0;21.2;5;2;1;0.0;0.0;0.0;15.0;30.5;0;2;2;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;50.0;1;2;0;0.0
19;31.15384615384615;5;20.0;30.0;40.0;0.0;28.125;12;6;2;30.0;27.5;0.0;30.0;0.0;1;11;8;3;4;3;1;1;7.0;4;3;40.0;1;3;0.0;0;3;30.0;1;2;0.0;0;2;30.0;1;3;0.0;0;2;1;24.09090909090909
20;37.2;7;35.0;40.0;45.0;39.0;36.375;16;16;6;30.0;30.0;35.0;45.0;46.0;0;15;15;0;6;6;0;2;35.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;42.0;1;2;45.0;1;3;42.0;1;2;3;41.66666666666666
22;41.66666666666666;7;45.0;45.0;35.0;45.0;40.89285714285715;14;14;5;45.0;40.0;0.0;32.5;50.0;0;8;8;0;3;3;0;2;40.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;0.0;0;2;0.0;0;3;0.0;0;2;2;38.07692307692308
24;35.33333333333334;7;35.0;35.0;35.0;35.0;32.3125;16;10;4;30.0;22.5;38.0;45.0;33.0;1;13;8;5;5;3;2;2;25.0;2;3;35.0;1;3;0.0;0;3;30.0;1;2;0.0;0;2;45.0;1;3;28.0;1;2;1;28.875
27;38.33333333333334;7;40.0;40.0;40.0;35.0;36.625;16;16;6;40.0;30.0;30.0;35.0;38.0;0;15;15;0;6;6;0;2;30.0;1;3;45.0;1;3;0.0;0;3;35.0;1;2;43.0;1;2;30.0;1;3;50.0;1;2;2;35.27777777777778
28;37.0;7;35.0;30.0;40.0;45.0;38.0;16;16;6;40.0;35.0;40.0;40.0;39.0;1;15;15;0;6;6;0;2;30.0;2;3;35.0;1;3;0.0;0;3;40.0;1;2;38.0;1;2;40.0;1;3;46.0;1;2;2;38.77777777777778
31;33.13333333333333;6;25.0;35.0;40.0;41.0;30.46875;16;10;4;30.0;27.5;30.0;30.0;45.0;0;15;15;0;6;6;0;2;40.0;1;3;40.0;1;3;0.0;0;3;35.0;1;2;40.0;1;2;30.0;1;3;43.0;1;2;3;40.38888888888889
32;37.66666666666666;7;40.0;30.0;40.0;40.0;34.25;16;13;5;35.0;25.0;42.0;40.0;37.0;0;15;15;0;6;6;0;2;30.0;1;3;40.0;1;3;0.0;0;3;40.0;1;2;40.0;1;2;35.0;1;3;45.0;1;2;2;31.35185185185185
33;35.0;5;30.0;0.0;40.0;0.0;30.0;12;9;3;30.0;25.0;0.0;35.0;0.0;1;9;6;3;3;2;1;1;13.25;4;3;30.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;35.0;1;3;0.0;0;2;2;34.375
40;33.6;7;30.0;40.0;35.0;32.0;33.125;16;13;5;32.5;27.5;35.0;40.0;35.0;0;15;15;0;6;6;0;2;40.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;35.0;1;2;40.0;1;3;41.0;1;2;2;38.05555555555556
41;36.33333333333334;7;35.0;35.0;35.0;35.0;30.25;16;13;5;30.0;27.5;30.0;32.5;32.0;0;15;15;0;6;6;0;2;30.0;1;3;40.0;1;3;0.0;0;3;35.0;1;2;38.0;1;2;30.0;1;3;37.0;1;2;2;34.38888888888889
42;27.27272727272727;2;25.0;0.0;25.0;0.0;28.33333333333333;9;3;1;25.0;0.0;0.0;40.0;0.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;40.0;1;3;0.0;0;2;0;0.0
44;33.46666666666667;7;30.0;30.0;40.0;36.0;30.15625;16;13;5;30.0;22.5;35.0;35.0;30.0;1;15;12;3;6;5;1;2;21.66666666666667;3;3;30.0;1;3;0.0;0;3;35.0;1;2;40.0;1;2;35.0;1;3;35.0;1;2;1;29.83333333333333
45;38.0;7;30.0;35.0;40.0;50.0;32.90625;16;13;5;30.0;27.5;35.0;40.0;37.0;0;15;15;0;6;6;0;2;35.0;1;3;40.0;1;3;0.0;0;3;50.0;1;2;43.0;1;2;35.0;1;3;45.0;1;2;2;38.61111111111111
46;36.33333333333334;7;30.0;35.0;40.0;45.0;40.625;16;16;6;35.0;45.0;45.0;40.0;40.0;0;15;15;0;6;6;0;2;35.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;41.0;1;2;40.0;1;3;45.0;1;2;2;37.77777777777778
48;40.45454545454545;5;45.0;0.0;40.0;0.0;32.5;6;6;2;0.0;0.0;0.0;35.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;1;30.0
52;34.66666666666666;6;25.0;40.0;35.0;40.0;32.40625;16;7;3;25.0;27.5;35.0;40.0;43.0;0;15;15;0;6;6;0;2;30.0;1;3;30.0;1;3;0.0;0;3;35.0;1;2;39.0;1;2;40.0;1;3;40.0;1;2;2;34.05555555555556
53;38.0;7;30.0;45.0;40.0;45.0;35.40625;16;13;5;35.0;27.5;35.0;40.0;42.0;0;15;15;0;6;6;0;2;40.0;1;3;30.0;1;3;0.0;0;3;45.0;1;2;43.0;1;2;35.0;1;3;50.0;1;2;2;39.16666666666666
59;33.0;7;32.5;35.0;30.0;35.0;30.0;12;9;3;30.0;25.0;0.0;30.0;0.0;2;9;3;6;3;1;2;1;15.5;4;3;35.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;27.5;2;3;0.0;0;2;1;22.02564102564103
60;37.66666666666666;7;40.0;30.0;35.0;45.0;35.75;16;13;5;35.0;32.5;40.0;45.0;36.0;0;15;15;0;6;6;0;2;35.0;1;3;40.0;1;3;0.0;0;3;40.0;1;2;34.0;1;2;45.0;1;3;40.0;1;2;2;33.61111111111111
61;36.33333333333334;6;27.5;45.0;40.0;40.0;34.71875;16;13;5;27.5;30.0;30.0;45.0;34.0;0;15;15;0;6;6;0;2;30.0;1;3;50.0;1;3;0.0;0;3;35.0;1;2;42.0;1;2;40.0;1;3;35.0;1;2;2;34.58333333333334
62;38.0;7;35.0;40.0;40.0;40.0;36.1875;16;16;6;35.0;40.0;30.0;40.0;42.0;0;15;15;0;6;6;0;2;35.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;44.0;1;2;35.0;1;3;45.0;1;2;2;39.72222222222222
63;31.37777777777778;6;21.66666666666667;30.0;32.5;32.0;32.78125;16;13;5;32.5;25.0;41.0;30.0;45.0;1;15;13;2;6;5;1;2;35.0;1;3;30.0;1;3;0.0;0;3;40.0;1;2;40.0;1;2;30.0;1;3;14.0;2;2;2;33.08333333333334
66;33.66666666666666;6;22.5;40.0;35.0;45.0;35.15625;16;13;5;27.5;40.0;30.0;40.0;45.0;0;15;15;0;6;6;0;2;35.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;42.0;1;2;40.0;1;3;40.0;1;2;2;37.66666666666666
67;26.53846153846154;4;15.0;15.0;40.0;0.0;23.33333333333333;9;3;1;15.0;0.0;0.0;35.0;0.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;35.0;1;3;0.0;0;2;0;0.0
70;32.11111111111111;6;21.66666666666667;35.0;35.0;40.0;33.6875;16;16;6;30.0;35.0;35.0;40.0;32.0;2;15;12;3;6;5;1;2;25.0;2;3;30.0;2;3;0.0;0;3;40.0;1;2;43.0;1;2;40.0;1;3;40.0;1;2;2;32.75
72;27.0;4;22.5;25.0;30.0;15.0;30.0;12;9;3;30.0;15.0;0.0;40.0;0.0;1;6;3;3;2;1;1;1;0.0;0;3;22.5;2;3;0.0;0;3;0.0;0;2;0.0;0;2;35.0;1;3;0.0;0;2;1;20.9375
74;30.42222222222222;6;23.33333333333333;30.0;30.0;39.0;29.53125;16;11;4;22.5;33.33333333333334;25.0;35.0;30.0;0;15;15;0;6;6;0;2;30.0;1;3;35.0;1;3;0.0;0;3;35.0;1;2;42.0;1;2;35.0;1;3;43.0;1;2;1;29.83333333333333
78;35.66666666666666;6;27.5;40.0;40.0;40.0;35.78125;16;13;5;35.0;27.5;30.0;40.0;35.0;0;15;15;0;6;6;0;2;30.0;1;3;45.0;1;3;0.0;0;3;45.0;1;2;41.0;1;2;40.0;1;3;40.0;1;2;2;32.94444444444444
79;33.24444444444445;6;26.66666666666667;30.0;32.5;41.0;36.09375;16;13;5;27.5;40.0;35.0;40.0;40.0;0;15;15;0;6;6;0;2;45.0;1;3;30.0;1;3;0.0;0;3;45.0;1;2;38.0;1;2;40.0;1;3;40.0;1;2;2;36.38888888888889
81;30.26666666666667;6;22.5;30.0;30.0;37.0;34.375;16;16;6;30.0;35.0;40.0;35.0;40.0;2;15;10;5;6;4;2;2;27.5;2;3;40.0;1;3;0.0;0;3;35.0;1;2;21.5;2;2;35.0;1;3;38.0;1;2;2;30.27777777777778
82;39.93333333333333;7;35.0;45.0;40.0;37.0;40.3125;16;16;6;40.0;35.0;30.0;40.0;45.0;0;15;15;0;6;6;0;2;50.0;1;3;40.0;1;3;0.0;0;3;45.0;1;2;40.0;1;2;40.0;1;3;35.0;1;2;2;37.94444444444444
84;37.33333333333334;7;35.0;45.0;40.0;40.0;31.60714285714286;14;11;4;35.0;22.5;0.0;40.0;30.0;1;9;6;3;3;2;1;2;23.33333333333333;3;3;40.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;40.0;1;3;0.0;0;2;2;33.75
89;36.66666666666666;7;30.0;40.0;35.0;40.0;33.6875;16;16;6;30.0;30.0;30.0;40.0;37.0;0;15;15;0;6;6;0;2;40.0;1;3;40.0;1;3;0.0;0;3;45.0;1;2;39.0;1;2;30.0;1;3;40.0;1;2;2;39.94444444444444
90;32.8;6;20.0;40.0;40.0;36.0;33.78125;16;13;5;22.5;30.0;37.0;45.0;42.0;0;15;15;0;6;6;0;2;45.0;1;3;50.0;1;3;0.0;0;3;34.0;1;2;42.0;1;2;45.0;1;3;40.0;1;2;2;32.72222222222222
91;37.46666666666667;7;30.0;45.0;45.0;36.0;39.375;16;16;6;40.0;35.0;40.0;35.0;50.0;0;15;15;0;6;6;0;2;30.0;1;3;40.0;1;3;0.0;0;3;45.0;1;2;41.0;1;2;35.0;1;3;45.0;1;2;3;40.33333333333334
95;30.4;5;22.5;32.5;22.5;38.0;32.78125;16;10;4;25.0;27.5;41.0;30.0;45.0;0;15;15;0;6;6;0;2;35.0;1;3;35.0;1;3;0.0;0;3;45.0;1;2;38.0;1;2;30.0;1;3;40.0;1;2;2;35.16666666666666
98;33.0;6;22.5;35.0;40.0;40.0;34.375;16;16;6;30.0;30.0;35.0;40.0;45.0;2;15;12;3;6;5;1;2;25.0;2;3;32.5;2;3;0.0;0;3;30.0;1;2;43.0;1;2;30.0;1;3;45.0;1;2;2;36.08333333333334
100;36.2;7;35.0;40.0;35.0;44.0;30.09375;16;8;3;27.5;25.0;28.5;35.0;36.0;0;15;15;0;6;6;0;2;30.0;1;3;30.0;1;3;0.0;0;3;45.0;1;2;39.0;1;2;35.0;1;3;30.0;1;2;2;35.38888888888889
102;34.0;7;30.0;40.0;30.0;40.0;33.5625;16;10;4;25.0;25.0;41.0;40.0;40.0;1;15;12;3;6;5;1;2;25.0;2;3;35.0;1;3;0.0;0;3;35.0;1;2;38.0;1;2;40.0;1;3;40.0;1;2;2;31.91666666666667
103;26.92307692307692;5;15.0;0.0;30.0;30.0;24.16666666666667;9;3;1;17.5;0.0;0.0;25.0;0.0;0;3;0;3;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;15.0;1;3;0.0;0;2;0;0.0
106;25.38461538461538;4;15.0;15.0;35.0;0.0;20.83333333333333;9;3;1;15.0;0.0;0.0;30.0;0.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;30.0;1;3;0.0;0;2;0;0.0
107;37.33333333333334;6;27.5;45.0;30.0;50.0;34.6875;16;13;5;28.33333333333333;35.0;45.0;35.0;40.0;0;15;15;0;6;6;0;2;30.0;1;3;35.0;1;3;0.0;0;3;30.0;1;2;42.0;1;2;30.0;1;3;40.0;1;2;2;33.33333333333334
108;31.33333333333333;6;22.5;30.0;35.0;40.0;33.1875;16;16;6;30.0;35.0;32.0;40.0;31.0;1;15;15;0;6;6;0;2;30.0;2;3;40.0;1;3;0.0;0;3;30.0;1;2;40.0;1;2;40.0;1;3;40.0;1;2;2;34.63888888888889
110;35.0;7;35.0;35.0;30.0;35.0;31.71875;16;7;3;27.5;27.5;30.0;40.0;40.0;0;15;15;0;6;6;0;2;30.0;1;3;35.0;1;3;0.0;0;3;35.0;1;2;37.0;1;2;40.0;1;3;30.0;1;2;2;35.66666666666666
111;17.27272727272727;1;15.0;0.0;0.0;15.0;15.0;6;0;0;15.0;0.0;0.0;15.0;0.0;2;6;0;6;2;0;2;1;0.0;0;3;15.0;2;3;0.0;0;3;0.0;0;2;0.0;0;2;15.0;2;3;0.0;0;2;1;15.0
112;31.83333333333333;5;22.5;30.0;45.0;35.0;34.15625;16;13;5;32.5;20.0;38.0;40.0;44.0;2;15;12;3;6;5;1;2;20.0;3;3;40.0;1;3;0.0;0;3;33.0;2;2;42.0;1;2;40.0;1;3;40.0;1;2;1;28.38888888888889
113;34.0;6;25.0;40.0;40.0;40.0;32.875;16;16;6;30.0;30.0;30.0;40.0;38.0;0;15;15;0;6;6;0;2;40.0;1;3;30.0;1;3;0.0;0;3;30.0;1;2;43.0;1;2;30.0;1;3;35.0;1;2;2;32.72222222222222
114;23.58974358974359;3;16.66666666666667;15.0;30.0;0.0;24.16666666666667;9;3;1;17.5;0.0;0.0;35.0;0.0;0;3;0;3;1;0;1;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;20.0;1;3;0.0;0;2;1;15.0
126;34.46666666666667;6;22.5;40.0;40.0;41.0;35.0625;16;14;5;35.0;30.0;26.5;40.0;44.0;1;15;15;0;6;6;0;2;35.0;1;3;45.0;1;3;0.0;0;3;34.0;2;2;43.0;1;2;40.0;1;3;44.0;1;2;2;35.0
129;24.1;3;20.0;37.0;22.5;10.0;26.83333333333333;12;6;2;20.0;27.0;0.0;30.0;0.0;2;13;7;6;5;3;2;1;22.5;2;3;30.0;1;3;0.0;0;3;32.0;1;2;40.0;1;2;21.66666666666667;3;3;0.0;0;2;1;28.04166666666667
131;35.46666666666667;6;22.5;40.0;45.0;41.0;33.125;16;14;5;30.0;30.0;29.0;40.0;41.0;0;15;15;0;6;6;0;2;40.0;1;3;45.0;1;3;0.0;0;3;32.0;1;2;45.0;1;2;40.0;1;3;44.0;1;2;2;38.22222222222222
132;35.0;6;25.0;40.0;40.0;40.0;34.08823529411764;17;14;6;30.0;22.5;30.0;50.0;41.0;0;15;15;0;6;6;0;2;30.0;1;3;35.0;1;3;0.0;0;3;40.0;1;2;41.0;1;2;45.0;1;3;40.0;1;2;2;35.0
138;28.18181818181818;4;20.0;0.0;30.0;0.0;25.41666666666667;12;6;2;30.0;14.66666666666667;0.0;32.0;0.0;1;6;6;0;2;2;0;2;0.0;0;3;40.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;32.0;4;3;0.0;0;2;1;11.65384615384615
140;33.66666666666666;6;25.0;35.0;45.0;40.0;34.25;16;13;5;25.0;40.0;34.5;35.0;37.0;1;15;12;3;6;5;1;2;27.5;2;3;30.0;1;3;0.0;0;3;40.0;1;2;38.0;1;2;35.0;1;3;45.0;1;2;2;32.16666666666666
141;32.06666666666667;7;30.0;30.0;30.0;38.0;37.35294117647059;17;17;7;40.0;40.0;30.0;35.0;50.0;1;15;12;3;6;5;1;2;25.0;2;3;35.0;1;3;0.0;0;3;30.0;1;2;40.0;1;2;35.0;1;3;40.0;1;2;2;32.77777777777778
142;36.8;7;30.0;40.0;35.0;41.0;38.625;16;16;6;35.0;40.0;33.0;45.0;36.0;0;15;15;0;6;6;0;2;45.0;1;3;45.0;1;3;0.0;0;3;30.0;1;2;33.0;1;2;45.0;1;3;37.0;1;2;2;36.66666666666666
145;31.77777777777778;5;21.66666666666667;40.0;45.0;40.0;31.96428571428572;14;11;4;30.0;22.5;0.0;40.0;40.0;0;11;11;0;4;4;0;2;32.0;1;3;35.0;1;3;0.0;0;3;32.0;1;2;0.0;0;2;40.0;1;3;0.0;0;2;1;19.25
151;17.73076923076923;2;11.5;0.0;15.0;35.0;18.69047619047619;9;0;0;12.42857142857143;0.0;0.0;27.5;0.0;3;8;0;8;3;0;3;1;0.0;0;3;4.0;3;3;0.0;0;3;14.0;2;2;0.0;0;2;10.25;4;3;0.0;0;2;1;30.0
154;30.6;5;25.0;40.0;30.0;37.0;29.625;16;8;3;25.0;25.0;29.5;35.0;35.0;1;15;15;0;6;6;0;2;30.0;2;3;40.0;1;3;0.0;0;3;30.0;1;2;33.0;1;2;30.0;1;3;41.0;1;2;2;31.27777777777778
155;31.94444444444445;5;21.66666666666667;35.0;35.0;45.0;31.84375;16;13;5;35.0;30.0;31.0;35.0;40.0;1;15;15;0;6;6;0;2;30.0;1;3;30.0;1;3;0.0;0;3;31.5;2;2;40.0;1;2;35.0;1;3;50.0;1;2;2;32.5
158;32.0;6;22.5;40.0;30.0;45.0;36.6875;16;16;6;35.0;30.0;37.0;50.0;39.0;1;15;13;2;6;5;1;2;30.0;1;3;40.0;1;3;0.0;0;3;40.0;1;2;10.0;3;2;50.0;1;3;43.0;1;2;2;32.25
159;18.63636363636364;2;15.0;0.0;0.0;17.5;21.66666666666667;9;3;1;15.0;0.0;0.0;35.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
161;33.66666666666666;6;25.0;40.0;40.0;40.0;34.21875;16;13;5;35.0;35.0;30.0;45.0;30.0;1;13;13;0;5;5;0;2;30.0;1;3;30.0;2;3;0.0;0;3;35.0;1;2;0.0;0;2;45.0;1;3;37.0;1;2;2;36.52777777777778
162;31.0;6;27.5;32.5;30.0;40.0;31.375;16;10;4;30.0;25.0;39.0;25.0;47.0;1;15;12;3;6;5;1;2;40.0;1;3;45.0;1;3;0.0;0;3;35.0;1;2;34.0;1;2;25.0;2;3;40.0;1;2;2;34.94444444444444
164;39.33333333333334;7;40.0;35.0;35.0;50.0;37.4375;16;14;5;45.0;35.0;19.5;45.0;40.0;1;15;13;2;6;5;1;2;35.0;1;3;45.0;1;3;0.0;0;3;40.0;1;2;19.66666666666667;3;2;45.0;1;3;47.0;1;2;2;34.38888888888889
166;30.66666666666667;6;20.0;40.0;35.0;35.0;33.125;16;13;5;30.0;40.0;35.0;35.0;35.0;2;15;10;5;6;4;2;2;25.0;2;3;40.0;1;3;0.0;0;3;27.0;2;2;38.0;1;2;30.0;1;3;40.0;1;2;2;30.94444444444444
168;32.66666666666666;6;25.0;35.0;35.0;40.0;32.84375;16;13;5;35.0;30.0;30.0;45.0;34.0;1;15;12;3;6;5;1;2;22.5;2;3;35.0;1;3;0.0;0;3;35.0;1;2;41.0;1;2;35.0;1;3;30.0;1;2;1;29.05555555555556
169;25.90909090909091;3;20.0;0.0;0.0;45.0;30.0;3;3;1;0.0;0.0;0.0;30.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
173;30.5;5;30.0;35.0;22.5;40.0;29.39583333333333;16;8;3;22.5;22.5;24.66666666666667;40.0;38.0;0;15;15;0;6;6;0;2;35.0;1;3;30.0;1;3;0.0;0;3;35.0;1;2;40.0;1;2;35.0;1;3;40.0;1;2;1;29.91666666666667
175;22.5974025974026;3;17.5;0.0;30.0;0.0;16.91666666666667;6;0;0;0.0;0.0;0.0;23.33333333333333;0.0;2;6;0;6;2;0;2;1;0.0;0;3;22.5;4;3;0.0;0;3;0.0;0;2;0.0;0;2;5.0;3;3;0.0;0;2;1;16.66666666666667
177;36.66666666666666;7;30.0;35.0;40.0;40.0;39.6875;16;16;6;30.0;35.0;40.0;45.0;45.0;0;15;15;0;6;6;0;2;40.0;1;3;40.0;1;3;0.0;0;3;45.0;1;2;40.0;1;2;45.0;1;3;42.0;1;2;3;42.77777777777778
178;27.69230769230769;4;20.0;35.0;30.0;0.0;21.5;12;3;1;16.0;15.0;0.0;40.0;0.0;0;6;3;3;2;1;1;1;0.0;0;3;20.0;1;3;0.0;0;3;0.0;0;2;0.0;0;2;30.0;1;3;0.0;0;2;1;25.0
181;33.66666666666666;6;25.0;40.0;35.0;35.0;31.25;14;11;4;35.0;22.5;0.0;35.0;35.0;2;9;3;6;3;1;2;2;27.5;2;3;27.5;2;3;0.0;0;3;0.0;0;2;0.0;0;2;35.0;1;3;0.0;0;2;1;25.40625
183;39.33333333333334;7;40.0;35.0;40.0;40.0;42.8125;16;16;6;40.0;40.0;40.0;45.0;40.0;0;15;15;0;6;6;0;2;35.0;1;3;35.0;1;3;0.0;0;3;45.0;1;2;39.0;1;2;45.0;1;3;40.0;1;2;3;42.5
186;36.66666666666666;7;30.0;30.0;45.0;45.0;36.6875;16;16;6;35.0;35.0;35.0;40.0;41.0;0;15;15;0;6;6;0;2;35.0;1;3;45.0;1;3;0.0;0;3;40.0;1;2;42.0;1;2;35.0;1;3;48.0;1;2;2;38.83333333333334
187;37.2;7;32.5;30.0;40.0;44.0;36.5625;16;16;6;35.0;35.0;30.0;40.0;45.0;0;15;15;0;6;6;0;2;35.0;1;3;30.0;1;3;0.0;0;3;30.0;1;2;40.0;1;2;40.0;1;3;40.0;1;2;2;35.72222222222222
188;32.55555555555556;6;23.33333333333333;35.0;35.0;35.0;31.28125;16;10;4;22.5;29.66666666666667;31.0;35.0;36.0;2;15;12;3;6;5;1;2;28.33333333333333;3;3;45.0;1;3;0.0;0;3;33.0;1;2;40.0;1;2;35.0;1;3;34.5;2;2;2;35.61111111111111
189;32.53333333333333;6;22.5;35.0;30.0;39.0;28.4375;16;7;3;22.5;22.5;33.0;35.0;37.0;1;15;15;0;6;6;0;2;30.0;1;3;35.0;2;3;0.0;0;3;34.0;1;2;41.0;1;2;35.0;1;3;39.0;1;2;1;29.83333333333333
195;42.77777777777778;4;50.0;0.0;0.0;0.0;35.0;3;3;1;0.0;0.0;0.0;35.0;0.0;0;0;0;0;0;0;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;0;0.0
199;34.55555555555555;6;23.33333333333333;40.0;30.0;50.0;32.75;16;16;6;30.0;35.0;30.0;35.0;37.0;0;15;15;0;6;6;0;2;30.0;1;3;35.0;1;3;0.0;0;3;40.0;1;2;40.0;1;2;35.0;1;3;35.0;1;2;1;29.11111111111111
202;30.51282051282051;5;21.66666666666667;30.0;30.0;0.0;29.42307692307692;13;7;3;30.0;22.5;0.0;35.0;0.0;1;14;6;8;5;2;3;1;10.5;2;3;35.0;1;3;9.0;1;3;26.0;1;2;0.0;0;2;35.0;1;3;0.0;0;2;1;22.625
